60:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:51,38:17:c3:19:45:b2,20:a6:cd:42:0a:d1,38:17:c3:19:45:b1,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,38:17:c3:1f:14:11,38:17:c3:1f:14:12,b4:5d:50:e1:96:43,38:17:c3:1f:09:81,44:48:c1:91:d0:04,38:17:c3:1f:09:82,44:48:c1:91:d0:02,38:17:c3:24:47:51,38:17:c3:24:47:52,44:48:c1:91:d0:10,44:48:c1:91:d0:12,44:48:c1:91:95:a3,a8:bd:27:4c:aa:83,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:09:93,38:17:c3:1f:00:a0,38:17:c3:1f:00:b0,20:a6:cd:42:0a:c2,b4:5d:50:e1:96:40,b4:5d:50:e1:96:50,20:a6:cd:42:0a:d2,38:17:c3:1f:14:10,9c:d6:43:60:92:e0,38:17:c3:1f:09:80,44:48:c1:91:d0:11,38:17:c3:24:47:50,38:17:c3:1f:19:d0,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:14:01,44:48:c1:91:95:a1,44:48:c1:91:d0:14,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:93,44:48:c1:91:95:a2,a8:bd:27:4c:aa:90,b4:5d:50:e1:96:42,20:a6:cd:42:0a:c3,b4:5d:50:e1:96:41,38:17:c3:1f:14:02,44:48:c1:91:d0:00,44:48:c1:91:95:a0,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:1f:09:83,38:17:c3:19:45:a1,38:17:c3:19:45:a2,44:48:c1:91:95:b3,38:17:c3:1f:14:00,44:48:c1:91:d0:01,38:17:c3:19:45:b0,a8:bd:27:4c:aa:80,38:17:c3:19:45:a0,38:17:c3:1f:09:90,44:48:c1:91:95:b2,38:17:c3:1f:09:91,66:2a:2f:53:7c:99,38:17:c3:1f:09:92,ac:e2:d3:c4:08:e6,38:17:c3:1f:19:c1,44:48:c1:91:95:b1,86:0d:8e:aa:25:a4,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f3,38:17:c3:19:d7:72,20:a6:cd:42:0b:f0,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:d7:70,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:71,80:8d:b7:55:35:03,80:8d:b7:55:25:e3,b0:be:76:f8:30:5e,80:8d:b7:55:25:f0,80:8d:b7:55:25:e2,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:25:e1,80:8d:b7:55:25:f3,80:8d:b7:55:25:e0,80:8d:b7:55:35:01,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:35:10,ea:9e:b4:53:24:54,80:8d:b7:55:35:12,80:8d:b7:55:35:13,80:8d:b7:55:3a:42,80:8d:b7:55:35:11,80:8d:b7:55:3a:50,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1e:ff:01,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:1e:ff:02,38:17:c3:1e:ff:10,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,38:17:c3:1e:ff:00,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:39:d0,20:a6:cd:50:24:b0,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,20:a6:cd:50:24:a0,80:8d:b7:55:39:c2,38:17:c3:19:71:90,80:8d:b7:55:29:c2,00:4e:35:df:06:42,00:4e:35:df:06:40,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1f:0e:10,00:4e:35:df:06:41,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:22:30,38:17:c3:1f:22:21,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:22:32,38:17:c3:1f:22:31,00:4e:35:de:e1:12,38:17:c3:1f:19:f1,00:4e:35:de:e1:10,68:ff:7b:e4:af:39,38:17:c3:22:5e:f0,72:32:b1:3e:1a:b8,38:17:c3:22:61:90,20:a6:cd:42:13:f0,80:8d:b7:55:4d:01,38:17:c3:24:56:50,00:4e:35:df:06:52,38:17:c3:19:36:32,00:4e:35:df:06:51,bc:42:8c:64:49:70,38:17:c3:1f:19:f2,38:17:c3:22:5e:f2,38:17:c3:1a:cf:d0,38:17:c3:1a:cf:d1,20:a6:cd:42:13:f1,80:8d:b7:55:4d:02,68:ff:7b:e4:af:38,44:48:c1:91:aa:30,38:17:c3:1f:08:50,38:17:c3:1a:cf:d2,38:17:c3:19:71:91,00:4e:35:df:06:50,38:17:c3:19:36:31,20:a6:cd:42:13:f2,80:8d:b7:55:4d:00,80:8d:b7:55:4d:10,44:48:c1:91:95:b0,00:4e:35:de:e1:11,72:32:b1:3e:1a:b7,38:17:c3:19:71:92,38:17:c3:22:61:92,38:17:c3:19:36:30,38:17:c3:22:61:91,x,y,label
-100,-82,-82,-100,-93,-96,-100,-100,-100,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-82,-100,-93,-100,-100,-100,-85,-100,-48,-100,-100,-100,-97,-100,-100,-100,-100,-58,-100,-52,-52,-52,-58,-100,-100,-100,-58,-82,-76,-89,-83,-80,-79,-75,-77,-83,-77,-75,-83,-82,-88,-82,-90,-88,-74,-92,-91,-74,-74,-100,-100,-100,-95,-80,-81,-86,-81,-76,-77,-77,-88,-91,-91,-90,-89,-96,-96,-96,-96,-86,-77,-94,-94,-82,-97,-100,-96,-100,-100,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-88,-85,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-88,-100,-96,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,826,175,39
-100,-84,-83,-100,-93,-96,-100,-100,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-100,-100,-85,-100,-89,-100,-100,-100,-85,-100,-49,-100,-100,-100,-97,-100,-100,-100,-100,-59,-100,-53,-53,-53,-59,-100,-100,-100,-59,-82,-76,-89,-82,-80,-74,-75,-76,-82,-76,-75,-82,-82,-90,-82,-90,-87,-76,-92,-91,-76,-76,-100,-100,-100,-91,-80,-80,-86,-80,-77,-78,-78,-84,-91,-91,-90,-91,-96,-96,-96,-96,-87,-76,-92,-92,-82,-97,-100,-96,-100,-100,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-88,-85,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-88,-100,-96,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,826,175,39
-100,-78,-77,-100,-94,-97,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-86,-100,-47,-100,-100,-100,-95,-100,-100,-100,-100,-55,-100,-52,-52,-52,-55,-100,-100,-100,-55,-77,-77,-93,-85,-82,-81,-76,-78,-85,-79,-76,-89,-89,-89,-81,-91,-89,-75,-93,-93,-75,-75,-100,-100,-100,-90,-81,-81,-85,-81,-75,-75,-75,-83,-97,-97,-90,-86,-90,-95,-93,-90,-83,-73,-100,-100,-79,-90,-100,-95,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-88,-83,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-89,-100,-98,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,826,175,39
-100,-79,-79,-100,-97,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-93,-100,-100,-100,-86,-100,-93,-100,-100,-100,-85,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-51,-51,-51,-58,-100,-100,-100,-58,-78,-76,-90,-82,-80,-79,-75,-76,-82,-77,-76,-82,-82,-91,-82,-91,-88,-76,-92,-92,-76,-76,-100,-100,-100,-91,-80,-80,-86,-80,-76,-77,-77,-84,-92,-92,-90,-91,-100,-100,-96,-96,-86,-76,-94,-94,-81,-97,-100,-100,-100,-100,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-88,-83,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-89,-100,-98,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,826,175,39
-100,-77,-76,-100,-90,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-82,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-51,-51,-51,-55,-100,-100,-100,-55,-78,-77,-92,-84,-81,-80,-75,-78,-83,-82,-76,-83,-83,-89,-80,-91,-89,-74,-96,-97,-73,-74,-100,-100,-100,-90,-85,-85,-86,-85,-74,-75,-75,-83,-97,-97,-95,-86,-100,-100,-100,-96,-86,-76,-100,-100,-82,-94,-100,-92,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-88,-83,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-89,-100,-98,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,843,175,40
-100,-77,-76,-100,-90,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-82,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-51,-51,-51,-55,-100,-100,-100,-55,-78,-77,-92,-84,-81,-80,-75,-78,-83,-82,-76,-83,-83,-89,-80,-91,-89,-74,-96,-97,-73,-74,-100,-100,-100,-90,-85,-85,-86,-85,-74,-75,-75,-83,-97,-97,-95,-86,-100,-100,-100,-96,-86,-76,-100,-100,-82,-94,-100,-92,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-88,-83,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-89,-100,-98,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,843,175,40
-100,-77,-76,-100,-90,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-82,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-51,-51,-51,-55,-100,-100,-100,-55,-78,-77,-92,-84,-81,-80,-75,-78,-83,-82,-76,-83,-83,-89,-80,-91,-89,-74,-96,-97,-73,-74,-100,-100,-100,-90,-85,-85,-86,-85,-74,-75,-75,-83,-97,-97,-95,-86,-100,-100,-100,-96,-86,-76,-100,-100,-82,-94,-100,-92,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-88,-83,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-89,-100,-98,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,843,175,40
-100,-77,-76,-100,-90,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-82,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-51,-51,-51,-55,-100,-100,-100,-55,-78,-77,-92,-84,-81,-80,-75,-78,-83,-82,-76,-83,-83,-89,-80,-91,-89,-74,-96,-97,-73,-74,-100,-100,-100,-90,-85,-85,-86,-85,-74,-75,-75,-83,-97,-97,-95,-86,-100,-100,-100,-96,-86,-76,-100,-100,-82,-94,-100,-92,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-88,-83,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-89,-100,-98,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,843,175,40
-100,-77,-76,-100,-90,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-82,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-51,-51,-51,-55,-100,-100,-100,-55,-78,-77,-92,-84,-81,-80,-75,-78,-83,-82,-76,-83,-83,-89,-80,-91,-89,-74,-96,-97,-73,-74,-100,-100,-100,-90,-85,-85,-86,-85,-74,-75,-75,-83,-97,-97,-95,-86,-100,-100,-100,-96,-86,-76,-100,-100,-82,-94,-100,-92,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-88,-83,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-89,-100,-98,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,843,175,40
-100,-78,-77,-100,-91,-97,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-84,-100,-46,-100,-100,-100,-95,-100,-100,-100,-100,-54,-100,-52,-52,-52,-54,-100,-100,-100,-54,-77,-77,-96,-85,-82,-76,-76,-78,-85,-83,-76,-89,-89,-89,-81,-90,-88,-75,-95,-96,-75,-75,-100,-100,-100,-86,-85,-84,-85,-84,-75,-76,-76,-78,-100,-100,-93,-86,-90,-95,-93,-90,-83,-73,-100,-100,-79,-87,-100,-91,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-88,-83,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-89,-100,-98,-100,-89,-89,-100,-100,-100,-97,-100,-100,-100,-88,-100,-100,-100,843,175,40
-100,-81,-82,-100,-97,-100,-100,-100,-100,-88,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-84,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-61,-61,-61,-55,-100,-100,-100,-55,-77,-76,-93,-90,-78,-90,-76,-82,-90,-87,-80,-90,-90,-91,-81,-95,-91,-80,-95,-97,-79,-80,-100,-100,-100,-85,-88,-89,-81,-84,-76,-76,-76,-82,-97,-97,-95,-89,-95,-91,-100,-96,-78,-73,-100,-100,-79,-97,-100,-87,-100,-100,-89,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-88,-84,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-89,-90,-100,-100,-100,-95,-100,-100,-100,-88,-100,-100,-100,860,175,41
-100,-77,-77,-100,-90,-97,-100,-100,-100,-89,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-97,-100,-100,-100,-83,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-52,-52,-52,-55,-100,-100,-100,-55,-77,-76,-86,-88,-78,-85,-76,-82,-88,-87,-76,-90,-88,-91,-81,-93,-91,-76,-96,-95,-75,-76,-100,-100,-100,-85,-84,-85,-81,-84,-76,-76,-76,-85,-97,-97,-97,-86,-95,-91,-96,-96,-74,-74,-100,-100,-74,-93,-100,-83,-100,-100,-89,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-88,-84,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-90,-90,-100,-100,-100,-97,-100,-100,-100,-88,-100,-100,-100,860,175,41
-100,-83,-83,-100,-94,-94,-100,-100,-100,-94,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-97,-100,-100,-100,-88,-100,-48,-100,-100,-100,-97,-100,-100,-100,-100,-55,-100,-62,-62,-62,-54,-100,-100,-100,-55,-77,-77,-89,-92,-79,-86,-77,-83,-92,-84,-81,-96,-94,-91,-82,-97,-91,-82,-95,-96,-82,-81,-100,-100,-100,-85,-85,-84,-85,-80,-76,-77,-77,-82,-100,-100,-95,-89,-86,-86,-93,-90,-75,-70,-100,-100,-76,-93,-100,-86,-100,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-88,-84,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-89,-90,-100,-100,-100,-95,-100,-100,-100,-88,-100,-100,-100,860,175,41
-100,-82,-82,-100,-96,-100,-100,-100,-100,-88,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-86,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-61,-61,-61,-55,-100,-100,-100,-55,-77,-76,-89,-90,-78,-90,-76,-82,-90,-82,-80,-90,-90,-91,-81,-96,-91,-80,-93,-97,-80,-80,-100,-100,-100,-85,-85,-85,-81,-80,-76,-76,-76,-82,-97,-97,-95,-89,-95,-91,-100,-96,-78,-73,-100,-100,-79,-100,-100,-87,-100,-100,-89,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-88,-84,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-89,-90,-100,-100,-100,-95,-100,-100,-100,-88,-100,-100,-100,860,175,41
-100,-78,-78,-100,-94,-94,-100,-100,-100,-91,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-97,-100,-100,-100,-87,-100,-47,-100,-100,-100,-97,-100,-100,-100,-100,-55,-100,-52,-52,-52,-55,-100,-100,-100,-55,-77,-77,-86,-89,-79,-86,-77,-83,-89,-83,-76,-93,-91,-91,-81,-95,-91,-76,-95,-93,-76,-76,-100,-100,-100,-90,-81,-81,-85,-80,-76,-76,-76,-86,-97,-97,-93,-86,-90,-91,-93,-90,-77,-72,-100,-100,-77,-93,-100,-91,-100,-100,-89,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-88,-83,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-89,-100,-98,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,860,175,41
-100,-77,-77,-100,-93,-100,-100,-100,-100,-85,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-83,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-51,-51,-51,-55,-100,-100,-100,-55,-77,-76,-89,-87,-77,-85,-76,-82,-87,-86,-75,-86,-86,-91,-81,-93,-91,-75,-96,-97,-74,-75,-100,-100,-100,-85,-85,-85,-81,-85,-75,-75,-75,-82,-97,-97,-95,-86,-100,-95,-100,-96,-80,-75,-100,-100,-80,-97,-100,-88,-100,-100,-89,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-88,-84,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-90,-90,-100,-100,-100,-97,-100,-100,-100,-88,-100,-100,-100,860,175,41
-100,-87,-87,-100,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-96,-100,-100,-100,-97,-100,-94,-100,-100,-100,-88,-100,-47,-100,-100,-100,-95,-100,-100,-100,-100,-57,-100,-54,-54,-54,-57,-100,-100,-100,-57,-77,-77,-89,-88,-79,-77,-77,-79,-87,-79,-77,-96,-94,-88,-83,-90,-88,-78,-90,-90,-83,-82,-100,-100,-100,-80,-81,-84,-80,-80,-77,-78,-77,-80,-100,-100,-90,-86,-81,-86,-83,-83,-69,-69,-100,-100,-70,-83,-100,-86,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-88,-84,-100,-100,-100,-100,-100,-100,-90,-100,-89,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-89,-91,-100,-100,-100,-93,-100,-100,-100,-88,-100,-100,-100,877,175,42
-100,-87,-87,-100,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-96,-100,-100,-100,-97,-100,-94,-100,-100,-100,-88,-100,-47,-100,-100,-100,-95,-100,-100,-100,-100,-57,-100,-54,-54,-54,-57,-100,-100,-100,-57,-77,-77,-89,-88,-79,-77,-77,-79,-87,-79,-77,-96,-94,-88,-83,-90,-88,-78,-90,-90,-83,-82,-100,-100,-100,-80,-81,-84,-80,-80,-77,-78,-77,-80,-100,-100,-90,-86,-81,-86,-83,-83,-69,-69,-100,-100,-70,-83,-100,-86,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-88,-84,-100,-100,-100,-100,-100,-100,-90,-100,-89,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-89,-91,-100,-100,-100,-93,-100,-100,-100,-88,-100,-100,-100,877,175,42
