38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:39:c2,38:17:c3:1f:01:91,38:17:c3:1f:01:92,38:17:c3:1f:01:82,80:8d:b7:55:25:e3,38:17:c3:1f:01:81,38:17:c3:19:d7:62,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,38:17:c3:19:d7:61,44:48:c1:a5:82:21,44:48:c1:a5:82:22,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,ac:e2:d3:c4:08:e6,38:17:c3:19:55:52,38:17:c3:19:55:51,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:1e:ff:01,20:a6:cd:50:24:b2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,20:a6:cd:50:24:b1,38:17:c3:1e:ff:12,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,38:17:c3:1f:01:90,80:8d:b7:55:35:00,80:8d:b7:55:39:c0,38:17:c3:1f:01:80,80:8d:b7:55:25:e0,38:17:c3:19:d7:70,80:8d:b7:55:25:f0,80:8d:b7:55:3a:40,44:48:c1:a5:82:20,80:8d:b7:55:3a:50,00:4e:35:df:06:52,38:17:c3:19:55:50,38:17:c3:1e:ff:00,20:a6:cd:50:24:b0,b4:5d:50:e1:92:31,38:17:c3:1e:ff:10,b0:be:76:f8:30:5e,80:8d:b7:55:39:c1,44:48:c1:a5:82:31,44:48:c1:a5:82:32,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,00:4e:35:df:06:40,00:4e:35:df:06:41,38:17:c3:1e:ff:02,44:48:c1:a5:82:30,20:a6:cd:50:24:a0,00:4e:35:df:06:42,38:17:c3:19:45:b0,38:17:c3:19:45:b2,38:17:c3:1e:ff:11,38:17:c3:19:d7:60,b4:5d:50:e1:92:22,38:17:c3:19:45:b1,38:17:c3:19:45:a1,38:17:c3:19:45:a0,b4:5d:50:e1:92:23,38:17:c3:19:45:a2,38:17:c3:19:55:42,38:17:c3:19:55:41,38:17:c3:19:55:40,b4:5d:50:e1:92:21,20:a6:cd:42:0b:e3,b4:5d:50:e1:92:20,b4:5d:50:e1:92:30,a8:bd:27:4c:bd:30,00:4e:35:de:e1:00,00:4e:35:de:e1:11,00:4e:35:de:e1:10,00:4e:35:de:e1:01,00:4e:35:de:e1:12,00:4e:35:de:e1:02,38:17:c3:1f:08:41,44:48:c1:91:95:b2,38:17:c3:1f:08:50,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:31,38:17:c3:1f:22:21,00:4e:35:de:d7:52,38:17:c3:1f:22:20,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:de:d7:40,38:17:c3:1f:22:30,38:17:c3:1f:22:22,a8:bd:27:4c:bd:21,38:17:c3:19:71:90,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:32,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:19:71:81,a8:bd:27:4c:bd:22,38:17:c3:19:71:92,00:4e:35:de:d7:43,38:17:c3:1f:22:32,38:17:c3:1f:08:52,38:17:c3:1f:08:51,38:17:c3:1f:22:31,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:a1,00:4e:35:df:0e:00,00:4e:35:df:0e:02,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:12,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,00:4e:35:df:0e:01,64:e5:99:c3:13:3c,38:17:c3:24:58:a2,38:17:c3:24:58:b0,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:1b:08:b0,38:17:c3:24:4f:10,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:1f:0f:92,38:17:c3:24:4f:11,20:a6:cd:42:0b:f0,68:ff:7b:e4:af:39,38:17:c3:1f:09:90,38:17:c3:24:4f:00,b4:5d:50:e1:96:53,38:17:c3:1f:00:b0,38:17:c3:1b:08:b2,38:17:c3:1f:0f:91,38:17:c3:24:58:b2,38:17:c3:24:4f:02,38:17:c3:1f:09:92,38:17:c3:1b:08:b1,00:4e:35:df:27:12,68:ff:7b:e4:af:38,38:17:c3:19:71:91,38:17:c3:1f:09:91,38:17:c3:1f:09:83,b4:5d:50:e1:96:43,38:17:c3:24:4f:12,b4:5d:50:e1:96:51,38:17:c3:1f:0f:90,38:17:c3:24:4f:01,38:17:c3:24:58:b1,38:17:c3:1f:09:93,20:a6:cd:42:0b:f3,44:48:c1:91:95:b3,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,0a:05:a7:e3:d9:82,9e:2b:77:8e:45:c7,38:17:c3:1f:00:b2,44:48:c1:91:95:b1,38:17:c3:1f:00:b1,80:8d:b7:55:4d:10,44:48:c1:91:95:b0,x,y,label
-59,-59,-53,-54,-54,-68,-68,-70,-69,-70,-67,-67,-65,-66,-77,-77,-77,-72,-77,-70,-80,-80,-79,-79,-79,-72,-72,-70,-71,-71,-79,-80,-80,-85,-84,-89,-89,-78,-80,-89,-83,-98,-88,-80,-86,-59,-54,-68,-70,-77,-67,-66,-73,-71,-81,-79,-76,-71,-79,-83,-84,-76,-87,-92,-85,-69,-64,-72,-72,-74,-74,-83,-89,-79,-72,-86,-84,-91,-90,-86,-71,-95,-92,-97,-96,-95,-96,-100,-100,-100,-95,-98,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-88,-100,-100,-91,-92,-88,-91,-100,-100,-83,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,274.2,1.0
-59,-59,-53,-60,-56,-68,-68,-68,-68,-68,-66,-66,-66,-64,-75,-76,-81,-70,-81,-70,-79,-79,-80,-80,-80,-72,-72,-70,-72,-72,-80,-80,-78,-84,-84,-87,-86,-83,-82,-89,-82,-94,-87,-81,-86,-59,-56,-68,-68,-76,-66,-64,-79,-71,-81,-80,-73,-72,-80,-84,-84,-79,-86,-89,-85,-67,-68,-72,-72,-72,-73,-81,-84,-86,-72,-85,-84,-90,-89,-85,-74,-94,-90,-97,-95,-94,-96,-100,-100,-100,-92,-96,-96,-95,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-91,-91,-86,-91,-100,-100,-84,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,274.2,1.0
-59,-59,-53,-56,-56,-68,-68,-68,-68,-68,-66,-66,-66,-64,-75,-75,-76,-70,-76,-70,-79,-79,-80,-80,-80,-74,-74,-70,-73,-73,-80,-80,-78,-84,-84,-87,-86,-80,-81,-92,-83,-96,-88,-81,-85,-59,-56,-68,-68,-76,-66,-65,-74,-71,-82,-80,-73,-73,-80,-83,-84,-77,-86,-91,-85,-68,-68,-72,-72,-72,-73,-82,-86,-82,-72,-88,-84,-90,-89,-85,-74,-95,-90,-97,-95,-95,-96,-100,-100,-100,-95,-96,-97,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-91,-91,-86,-91,-100,-100,-84,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,288.4,2.0
-59,-59,-53,-56,-57,-68,-68,-68,-68,-68,-66,-66,-66,-65,-74,-75,-76,-70,-76,-70,-79,-79,-80,-80,-80,-75,-75,-70,-75,-75,-81,-81,-77,-83,-83,-86,-86,-81,-81,-94,-83,-95,-89,-81,-85,-59,-56,-68,-68,-75,-66,-66,-75,-71,-82,-80,-72,-75,-81,-84,-83,-77,-84,-90,-85,-67,-70,-72,-72,-72,-72,-81,-84,-84,-72,-89,-84,-90,-88,-85,-75,-95,-90,-96,-93,-95,-95,-100,-100,-100,-95,-95,-96,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-91,-91,-86,-91,-100,-100,-84,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,288.4,2.0
-59,-59,-53,-56,-56,-68,-68,-68,-68,-68,-66,-66,-66,-64,-75,-75,-76,-70,-76,-70,-79,-79,-80,-80,-80,-74,-74,-70,-73,-73,-80,-80,-78,-84,-84,-87,-86,-80,-81,-92,-83,-96,-88,-81,-85,-59,-56,-68,-68,-76,-66,-65,-74,-71,-82,-80,-73,-73,-80,-83,-84,-77,-86,-91,-85,-68,-68,-72,-72,-72,-73,-82,-86,-82,-72,-88,-84,-90,-89,-85,-74,-95,-90,-97,-95,-95,-96,-100,-100,-100,-95,-96,-97,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-91,-91,-86,-91,-100,-100,-84,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,288.4,2.0
-59,-59,-53,-56,-57,-68,-68,-68,-68,-68,-66,-66,-66,-65,-74,-75,-76,-70,-76,-70,-79,-79,-80,-80,-80,-75,-75,-70,-75,-75,-81,-81,-77,-83,-83,-86,-86,-81,-81,-94,-83,-95,-89,-81,-85,-59,-56,-68,-68,-75,-66,-66,-75,-71,-82,-80,-72,-75,-81,-84,-83,-77,-84,-90,-85,-67,-70,-72,-72,-72,-72,-81,-84,-84,-72,-89,-84,-90,-88,-85,-75,-95,-90,-96,-93,-95,-95,-100,-100,-100,-95,-95,-96,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-91,-91,-86,-91,-100,-100,-84,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,288.4,2.0
-59,-59,-53,-55,-55,-68,-68,-69,-69,-69,-67,-67,-66,-63,-76,-76,-77,-71,-77,-70,-80,-80,-80,-80,-80,-73,-73,-70,-72,-72,-80,-80,-80,-84,-84,-88,-87,-79,-80,-91,-83,-97,-88,-80,-85,-60,-55,-68,-69,-76,-67,-64,-74,-71,-82,-80,-74,-72,-80,-83,-84,-76,-86,-91,-85,-69,-66,-72,-72,-73,-74,-83,-88,-81,-72,-87,-85,-90,-89,-85,-73,-94,-91,-98,-96,-96,-97,-100,-100,-100,-94,-97,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-91,-90,-86,-91,-100,-100,-84,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,288.4,2.0
-59,-59,-53,-55,-55,-68,-68,-69,-69,-69,-67,-67,-66,-63,-76,-76,-77,-71,-77,-70,-80,-80,-80,-80,-80,-73,-73,-70,-72,-72,-80,-80,-80,-84,-84,-88,-87,-79,-80,-91,-83,-97,-88,-80,-85,-60,-55,-68,-69,-76,-67,-64,-74,-71,-82,-80,-74,-72,-80,-83,-84,-76,-86,-91,-85,-69,-66,-72,-72,-73,-74,-83,-88,-81,-72,-87,-85,-90,-89,-85,-73,-94,-91,-98,-96,-96,-97,-100,-100,-100,-94,-97,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-91,-90,-86,-91,-100,-100,-84,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,288.4,2.0
-58,-58,-53,-57,-58,-68,-68,-67,-67,-67,-66,-66,-66,-66,-74,-74,-74,-70,-74,-70,-78,-78,-81,-81,-81,-77,-77,-70,-75,-75,-81,-81,-75,-83,-83,-84,-85,-81,-82,-96,-82,-94,-89,-82,-85,-59,-57,-68,-67,-74,-67,-67,-74,-72,-82,-81,-71,-75,-81,-84,-83,-78,-84,-89,-85,-66,-73,-72,-72,-71,-72,-80,-81,-85,-72,-89,-83,-91,-88,-85,-74,-95,-90,-96,-92,-96,-93,-100,-100,-100,-95,-94,-96,-96,-100,-100,-99,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-91,-91,-86,-91,-100,-100,-84,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,302.6,3.0
-59,-59,-53,-56,-57,-68,-68,-68,-68,-68,-66,-66,-66,-65,-74,-75,-76,-70,-76,-70,-79,-79,-80,-80,-80,-75,-75,-70,-75,-75,-81,-81,-77,-83,-83,-86,-86,-81,-81,-94,-83,-95,-89,-81,-85,-59,-56,-68,-68,-75,-66,-66,-75,-71,-82,-80,-72,-75,-81,-84,-83,-77,-84,-90,-85,-67,-70,-72,-72,-72,-72,-81,-84,-84,-72,-89,-84,-90,-88,-85,-75,-95,-90,-96,-93,-95,-95,-100,-100,-100,-95,-95,-96,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-91,-91,-86,-91,-100,-100,-84,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,302.6,3.0
-59,-59,-53,-56,-57,-68,-68,-68,-68,-68,-66,-66,-66,-65,-74,-75,-76,-70,-76,-70,-79,-79,-80,-80,-80,-75,-75,-70,-75,-75,-81,-81,-77,-83,-83,-86,-86,-81,-81,-94,-83,-95,-89,-81,-85,-59,-56,-68,-68,-75,-66,-66,-75,-71,-82,-80,-72,-75,-81,-84,-83,-77,-84,-90,-85,-67,-70,-72,-72,-72,-72,-81,-84,-84,-72,-89,-84,-90,-88,-85,-75,-95,-90,-96,-93,-95,-95,-100,-100,-100,-95,-95,-96,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-91,-91,-86,-91,-100,-100,-84,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,302.6,3.0
-59,-59,-53,-56,-57,-68,-68,-68,-68,-68,-66,-66,-66,-65,-74,-75,-76,-70,-76,-70,-79,-79,-80,-80,-80,-75,-75,-70,-75,-75,-81,-81,-77,-83,-83,-86,-86,-81,-81,-94,-83,-95,-89,-81,-85,-59,-56,-68,-68,-75,-66,-66,-75,-71,-82,-80,-72,-75,-81,-84,-83,-77,-84,-90,-85,-67,-70,-72,-72,-72,-72,-81,-84,-84,-72,-89,-84,-90,-88,-85,-75,-95,-90,-96,-93,-95,-95,-100,-100,-100,-95,-95,-96,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-91,-91,-86,-91,-100,-100,-84,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,302.6,3.0
-58,-58,-53,-57,-58,-68,-68,-67,-67,-67,-66,-66,-66,-66,-74,-74,-74,-70,-74,-70,-78,-78,-81,-81,-81,-77,-77,-70,-75,-75,-81,-81,-75,-83,-83,-84,-85,-81,-82,-96,-82,-94,-89,-82,-85,-59,-57,-68,-67,-74,-67,-67,-74,-72,-82,-81,-71,-75,-81,-84,-83,-78,-84,-89,-85,-66,-73,-72,-72,-71,-72,-80,-81,-85,-72,-89,-83,-91,-88,-85,-74,-95,-90,-96,-92,-96,-93,-100,-100,-100,-95,-94,-96,-96,-100,-100,-99,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-91,-91,-86,-91,-100,-100,-84,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,302.6,3.0
-59,-59,-53,-56,-56,-68,-68,-69,-69,-69,-66,-66,-66,-64,-75,-76,-76,-70,-76,-70,-80,-80,-80,-80,-80,-74,-74,-70,-73,-73,-80,-80,-78,-84,-84,-87,-86,-80,-81,-92,-83,-96,-89,-81,-85,-59,-56,-68,-69,-76,-66,-64,-74,-71,-82,-80,-73,-73,-80,-83,-84,-77,-85,-91,-85,-68,-68,-72,-72,-73,-73,-82,-86,-82,-72,-88,-84,-90,-89,-85,-74,-94,-91,-97,-95,-95,-96,-100,-100,-100,-94,-96,-97,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-91,-91,-86,-91,-100,-100,-84,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,302.6,3.0
-58,-58,-53,-58,-58,-67,-67,-67,-67,-67,-66,-66,-66,-66,-73,-74,-72,-70,-72,-70,-78,-78,-81,-81,-81,-76,-76,-70,-73,-72,-80,-80,-75,-83,-83,-84,-85,-80,-82,-95,-81,-93,-88,-82,-85,-59,-57,-67,-67,-74,-70,-67,-72,-74,-80,-81,-71,-72,-80,-85,-83,-81,-85,-88,-85,-66,-73,-72,-72,-71,-71,-80,-80,-84,-72,-86,-83,-92,-88,-85,-72,-98,-90,-95,-92,-97,-92,-100,-100,-99,-98,-94,-98,-95,-100,-99,-98,-98,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-91,-90,-86,-91,-100,-100,-84,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,316.79999999999995,4.0
-58,-58,-53,-58,-58,-67,-67,-67,-67,-67,-66,-66,-66,-66,-73,-74,-72,-70,-72,-70,-78,-78,-81,-81,-81,-76,-76,-70,-73,-72,-80,-80,-75,-83,-83,-84,-85,-80,-82,-95,-81,-93,-88,-82,-85,-59,-57,-67,-67,-74,-70,-67,-72,-74,-80,-81,-71,-72,-80,-85,-83,-81,-85,-88,-85,-66,-73,-72,-72,-71,-71,-80,-80,-84,-72,-86,-83,-92,-88,-85,-72,-98,-90,-95,-92,-97,-92,-100,-100,-99,-98,-94,-98,-95,-100,-99,-98,-98,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-91,-90,-86,-91,-100,-100,-84,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,316.79999999999995,4.0
-58,-58,-53,-58,-58,-68,-68,-67,-67,-67,-66,-66,-66,-66,-73,-74,-73,-70,-73,-70,-78,-78,-81,-81,-81,-77,-77,-70,-74,-74,-81,-81,-75,-83,-83,-85,-85,-80,-82,-96,-81,-94,-89,-82,-85,-59,-57,-68,-67,-74,-68,-67,-73,-73,-81,-81,-71,-74,-81,-85,-83,-79,-85,-89,-85,-66,-73,-73,-73,-71,-72,-80,-80,-84,-73,-87,-83,-92,-88,-85,-73,-97,-89,-96,-92,-97,-92,-100,-100,-100,-97,-94,-97,-96,-100,-100,-98,-98,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-91,-91,-86,-91,-100,-100,-84,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,316.79999999999995,4.0
-58,-58,-53,-57,-58,-68,-68,-67,-67,-67,-66,-66,-66,-65,-74,-74,-73,-70,-73,-70,-78,-78,-81,-81,-81,-77,-77,-70,-74,-73,-80,-80,-75,-83,-83,-84,-85,-80,-82,-96,-82,-94,-89,-82,-85,-59,-57,-68,-67,-74,-68,-66,-73,-73,-81,-81,-71,-73,-80,-84,-83,-79,-84,-89,-85,-66,-72,-72,-72,-71,-72,-80,-81,-84,-72,-88,-83,-91,-88,-85,-73,-96,-90,-96,-92,-97,-93,-100,-100,-100,-96,-94,-97,-96,-100,-100,-98,-98,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-91,-91,-86,-91,-100,-100,-84,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,316.79999999999995,4.0
-59,-59,-53,-56,-57,-68,-67,-68,-68,-68,-66,-66,-66,-64,-75,-75,-75,-70,-75,-70,-79,-79,-80,-80,-80,-75,-74,-70,-73,-73,-80,-80,-77,-84,-84,-86,-86,-81,-81,-93,-84,-94,-88,-81,-85,-59,-56,-68,-68,-75,-67,-65,-74,-72,-82,-80,-72,-73,-80,-84,-84,-79,-84,-89,-85,-67,-70,-72,-72,-72,-72,-81,-85,-84,-72,-88,-84,-90,-89,-85,-74,-95,-91,-96,-93,-95,-95,-100,-100,-99,-95,-95,-97,-96,-100,-99,-99,-99,-98,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-97,-91,-100,-82,-100,-100,-100,-100,-100,-86,-100,-100,-91,-91,-86,-91,-100,-100,-84,-100,-100,-100,-87,-88,-100,-83,-81,-100,-88,-90,-100,-92,-94,-100,545.0,316.79999999999995,4.0
