80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:39:d1,80:8d:b7:55:25:f2,80:8d:b7:55:39:d2,38:17:c3:1f:01:92,38:17:c3:1f:01:91,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,80:8d:b7:55:35:03,44:48:c1:a5:82:31,44:48:c1:a5:82:32,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:35:02,80:8d:b7:55:35:01,38:17:c3:1f:01:81,38:17:c3:1f:01:82,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:25:e3,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,00:4e:35:df:06:50,00:4e:35:df:06:51,80:8d:b7:55:3a:41,80:8d:b7:55:25:e2,80:8d:b7:55:3a:42,ac:e2:d3:c4:08:e6,80:8d:b7:55:25:e1,44:48:c1:a5:82:22,38:17:c3:19:45:b1,38:17:c3:19:45:b2,38:17:c3:1e:ff:02,38:17:c3:19:55:51,38:17:c3:19:55:52,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,38:17:c3:1e:ff:01,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:1f:09:91,38:17:c3:1f:09:93,20:a6:cd:42:0b:e3,38:17:c3:1f:0e:10,80:8d:b7:55:35:10,80:8d:b7:55:25:f0,38:17:c3:1f:0e:00,38:17:c3:1f:01:90,44:48:c1:a5:82:30,38:17:c3:19:d7:70,80:8d:b7:55:35:00,80:8d:b7:55:39:c0,80:8d:b7:55:3a:50,b4:5d:50:e1:92:31,00:4e:35:df:06:52,80:8d:b7:55:3a:40,38:17:c3:19:55:50,38:17:c3:19:45:b0,b4:5d:50:e1:96:50,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,38:17:c3:1f:09:90,38:17:c3:1f:0e:01,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,44:48:c1:a5:82:21,38:17:c3:19:45:a1,20:a6:cd:50:24:a2,38:17:c3:19:45:a2,00:4e:35:df:06:41,00:4e:35:df:06:40,b4:5d:50:e1:92:23,38:17:c3:1f:22:22,38:17:c3:19:55:42,38:17:c3:1f:09:83,20:a6:cd:50:24:b0,44:48:c1:a5:82:20,38:17:c3:19:45:a0,20:a6:cd:50:24:a0,00:4e:35:df:06:42,38:17:c3:1f:22:30,80:8d:b7:55:4d:10,38:17:c3:1e:ff:11,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:1e:ff:12,38:17:c3:1f:09:92,38:17:c3:1f:22:21,38:17:c3:19:d7:60,38:17:c3:1e:ff:10,9e:2b:77:8e:45:c7,00:4e:35:de:e1:01,b4:5d:50:e1:96:43,80:8d:b7:55:4d:02,80:8d:b7:55:4d:00,00:4e:35:de:e1:02,20:a6:cd:50:24:a1,38:17:c3:19:71:92,38:17:c3:19:71:91,80:8d:b7:55:25:e0,38:17:c3:19:71:90,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:30,20:a6:cd:42:0b:f0,68:ff:7b:e4:af:38,38:17:c3:1f:22:31,b4:5d:50:e1:92:22,b4:5d:50:e1:92:20,b4:5d:50:e1:92:21,38:17:c3:1f:08:41,38:17:c3:1f:01:80,38:17:c3:19:55:41,38:17:c3:1f:22:20,38:17:c3:1f:22:32,20:a6:cd:42:0b:f3,20:4e:7f:c2:ff:e8,20:a6:cd:42:0b:f1,00:4e:35:de:e1:00,68:ff:7b:e4:af:39,20:a6:cd:42:0b:e2,38:17:c3:19:71:81,a8:bd:27:4c:bd:32,38:17:c3:19:55:40,38:17:c3:1f:08:50,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f2,38:17:c3:1f:08:52,38:17:c3:1f:08:51,00:4e:35:de:d7:52,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:df:0e:00,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,00:4e:35:df:0e:12,44:48:c1:91:95:b3,44:48:c1:91:95:b0,44:48:c1:91:95:b2,38:17:c3:1f:08:42,38:17:c3:1f:08:40,44:48:c1:91:95:b1,38:17:c3:19:71:82,38:17:c3:19:71:80,00:4e:35:de:d7:43,00:4e:35:de:d7:42,00:4e:35:df:0e:10,00:4e:35:df:0e:11,00:4e:35:de:d7:41,00:4e:35:de:d7:40,00:4e:35:df:0e:01,38:17:c3:19:36:30,38:17:c3:1e:fc:b0,00:4e:35:df:0e:02,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:a2,32:f7:72:50:57:3b,64:e5:99:c3:13:3c,56:13:79:14:54:6d,0a:05:a7:e3:d9:82,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:1f:0f:91,38:17:c3:1f:0f:92,38:17:c3:24:58:a2,38:17:c3:1f:0f:90,38:17:c3:24:4f:02,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:24:4f:01,38:17:c3:24:4f:10,38:17:c3:24:4f:00,00:4e:35:df:27:12,38:17:c3:1b:08:b0,00:4e:35:df:27:11,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:10,00:4e:35:df:27:00,00:4e:35:df:27:02,00:4e:35:df:27:01,38:17:c3:19:36:20,x,y,label
-85,-54,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-88,-87,-85,-85,-72,-72,-79,-100,-81,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-86,-71,-84,-88,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-70,-65,-100,-100,-85,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-67,-100,-100,-100,-67,-100,-87,-85,-100,-86,-46,-46,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-67,-87,-100,-81,-46,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-49,-49,-49,-85,-100,-100,-100,-100,-100,-100,-80,-81,-100,-100,-85,-85,-100,-100,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-87,-100,-100,-100,-100,-100,-100,-100,360.40000000000003,799.6000000000007,51.0
-85,-57,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-88,-87,-86,-85,-72,-72,-81,-100,-81,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-85,-72,-80,-88,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-70,-65,-100,-100,-85,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-67,-100,-100,-100,-67,-100,-86,-86,-100,-86,-46,-46,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-67,-87,-100,-80,-46,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-49,-49,-50,-85,-100,-100,-100,-100,-100,-100,-80,-81,-87,-100,-85,-84,-100,-100,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-86,-87,-100,-100,-100,-100,-100,-100,-100,360.40000000000003,799.6000000000007,51.0
-87,-56,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-86,-87,-86,-85,-73,-73,-81,-100,-81,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-85,-73,-82,-89,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-85,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-67,-100,-100,-100,-67,-100,-86,-86,-100,-86,-48,-46,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-67,-86,-100,-80,-49,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-50,-50,-47,-83,-100,-100,-100,-100,-100,-100,-80,-81,-86,-100,-83,-83,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-86,-85,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-88,-86,-87,-86,-87,-100,-100,-100,-100,-100,360.40000000000003,799.6000000000007,51.0
-84,-52,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-80,-100,-100,-86,-87,-86,-85,-72,-72,-81,-100,-81,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-85,-72,-82,-89,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-70,-71,-100,-100,-85,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-67,-100,-100,-100,-67,-100,-87,-87,-100,-86,-51,-48,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-67,-86,-100,-82,-51,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-54,-54,-54,-83,-100,-100,-100,-100,-100,-100,-80,-81,-86,-100,-83,-84,-100,-100,-85,-100,-100,-83,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-85,-85,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-88,-85,-88,-86,-85,-100,-100,-100,-100,-100,360.40000000000003,799.6000000000007,51.0
-84,-54,-100,-100,-100,-100,-100,-100,-100,-83,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-86,-100,-85,-100,-73,-73,-80,-100,-81,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-84,-73,-80,-89,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-63,-100,-100,-100,-64,-100,-87,-87,-100,-87,-50,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-86,-100,-82,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-56,-56,-56,-85,-100,-100,-100,-100,-100,-100,-80,-82,-86,-100,-85,-84,-100,-100,-81,-100,-100,-81,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-85,-85,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-88,-85,-88,-86,-85,-100,-100,-100,-100,-100,346.20000000000005,799.6000000000007,52.0
-84,-54,-100,-100,-100,-100,-100,-100,-100,-83,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-86,-100,-85,-100,-73,-73,-80,-100,-81,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-84,-73,-80,-89,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-63,-100,-100,-100,-64,-100,-87,-87,-100,-87,-50,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-86,-100,-82,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-56,-56,-56,-85,-100,-100,-100,-100,-100,-100,-80,-82,-86,-100,-85,-84,-100,-100,-81,-100,-100,-81,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-85,-85,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-88,-85,-88,-86,-85,-100,-100,-100,-100,-100,346.20000000000005,799.6000000000007,52.0
-84,-52,-100,-100,-100,-100,-100,-100,-100,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-86,-84,-82,-84,-71,-72,-81,-100,-81,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-62,-62,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-83,-86,-71,-81,-90,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-63,-100,-100,-100,-63,-100,-87,-87,-100,-88,-51,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-86,-100,-83,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-57,-58,-58,-85,-100,-100,-100,-100,-100,-100,-80,-82,-86,-100,-84,-85,-100,-100,-79,-100,-100,-79,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-85,-85,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-88,-87,-88,-86,-85,-100,-100,-100,-100,-100,346.20000000000005,799.6000000000007,52.0
-84,-55,-100,-100,-100,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-86,-84,-84,-84,-71,-72,-81,-100,-81,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-54,-58,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-84,-85,-72,-81,-90,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-63,-100,-100,-100,-63,-100,-87,-88,-100,-88,-50,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-86,-100,-83,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-58,-58,-58,-84,-100,-100,-100,-100,-100,-100,-80,-82,-86,-100,-83,-84,-100,-100,-79,-100,-100,-79,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-85,-85,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-88,-87,-88,-86,-85,-100,-100,-100,-100,-100,346.20000000000005,799.6000000000007,52.0
-87,-55,-100,-100,-100,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-86,-84,-86,-84,-73,-73,-79,-100,-81,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-58,-58,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-84,-85,-73,-79,-90,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-64,-100,-100,-100,-64,-100,-87,-91,-100,-89,-50,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-86,-100,-83,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-59,-59,-59,-81,-100,-100,-100,-100,-100,-100,-80,-83,-86,-100,-82,-82,-100,-100,-79,-100,-100,-80,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-85,-85,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-89,-83,-88,-86,-84,-100,-100,-100,-100,-100,346.20000000000005,799.6000000000007,52.0
-84,-54,-100,-100,-100,-100,-100,-100,-100,-83,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-86,-100,-85,-100,-73,-73,-80,-100,-81,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-84,-73,-80,-89,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-63,-100,-100,-100,-64,-100,-87,-87,-100,-87,-50,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-86,-100,-82,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-56,-56,-56,-85,-100,-100,-100,-100,-100,-100,-80,-82,-86,-100,-85,-84,-100,-100,-81,-100,-100,-81,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-85,-85,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-88,-85,-88,-86,-85,-100,-100,-100,-100,-100,346.20000000000005,799.6000000000007,52.0
-87,-53,-100,-100,-100,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-100,-100,-86,-100,-74,-74,-82,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-85,-74,-84,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-71,-100,-100,-100,-71,-100,-87,-88,-100,-88,-52,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-83,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-61,-61,-61,-82,-100,-100,-100,-100,-100,-100,-100,-83,-86,-100,-83,-82,-100,-100,-81,-100,-100,-80,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-86,-100,-84,-85,-100,-100,-100,-100,-100,332.00000000000006,799.6000000000007,53.0
-88,-52,-100,-100,-100,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-80,-81,-100,-100,-100,-100,-87,-100,-76,-77,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-85,-76,-85,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-87,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-70,-100,-100,-100,-69,-100,-87,-88,-100,-88,-52,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-84,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-60,-60,-60,-80,-100,-100,-100,-100,-100,-100,-84,-85,-90,-100,-81,-81,-100,-100,-81,-100,-100,-80,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-84,-100,-85,-84,-100,-100,-100,-100,-100,332.00000000000006,799.6000000000007,53.0
-88,-54,-100,-100,-100,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-80,-81,-100,-100,-87,-100,-87,-100,-77,-76,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-85,-76,-84,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-86,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-70,-100,-100,-100,-71,-100,-88,-89,-100,-88,-53,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-84,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-60,-59,-59,-83,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-83,-83,-100,-100,-81,-100,-100,-80,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-84,-100,-84,-83,-100,-100,-100,-100,-100,332.00000000000006,799.6000000000007,53.0
-88,-52,-100,-100,-90,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-79,-81,-100,-100,-88,-100,-85,-88,-76,-77,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-81,-87,-77,-84,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-70,-69,-86,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-71,-100,-100,-100,-71,-100,-88,-89,-100,-88,-53,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-85,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-61,-61,-61,-81,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-81,-81,-100,-100,-81,-100,-100,-81,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-100,-84,-83,-100,-100,-100,-100,-100,332.00000000000006,799.6000000000007,53.0
-87,-52,-100,-100,-90,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-86,-81,-81,-81,-75,-75,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-81,-82,-75,-84,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-70,-69,-86,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-71,-100,-100,-100,-71,-100,-88,-89,-100,-88,-56,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-84,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-63,-61,-61,-83,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-83,-82,-100,-100,-80,-100,-100,-81,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-84,-83,-100,-100,-100,-100,-100,332.00000000000006,799.6000000000007,53.0
-87,-56,-100,-100,-90,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-86,-81,-85,-81,-79,-78,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-69,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-86,-85,-78,-84,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-70,-69,-86,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-71,-100,-100,-100,-71,-100,-88,-89,-100,-88,-58,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-84,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-62,-62,-62,-82,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-81,-81,-100,-100,-80,-100,-100,-81,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-84,-83,-100,-100,-100,-100,-100,332.00000000000006,799.6000000000007,53.0
-88,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-86,-81,-81,-82,-77,-77,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-81,-77,-86,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-73,-74,-86,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-77,-100,-100,-100,-76,-100,-100,-100,-100,-90,-55,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-82,-55,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-87,-78,-63,-63,-63,-81,-100,-100,-100,-100,-100,-100,-82,-85,-87,-84,-82,-81,-85,-87,-79,-100,-100,-79,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,317.80000000000007,799.6000000000007,54.0
