44:48:c1:a5:82:30,b0:be:76:f8:30:5e,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,80:8d:b7:55:39:d1,38:17:c3:1f:01:91,80:8d:b7:55:39:d2,38:17:c3:1f:01:92,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,38:17:c3:1f:0e:01,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,80:8d:b7:55:35:01,38:17:c3:1f:01:82,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:25:e3,80:8d:b7:55:25:e2,ac:e2:d3:c4:08:e6,72:32:b1:3e:1a:b7,00:4e:35:df:06:51,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:1e:ff:02,44:48:c1:a5:82:22,38:17:c3:1e:ff:01,44:48:c1:a5:82:21,68:ff:7b:e4:af:38,00:4e:35:df:06:41,38:17:c3:1e:ff:11,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,b4:5d:50:e1:92:33,38:17:c3:19:55:51,38:17:c3:19:55:52,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:92:22,38:17:c3:1f:22:32,b4:5d:50:e1:92:23,38:17:c3:19:71:92,38:17:c3:1f:22:31,38:17:c3:1f:0e:10,38:17:c3:1f:01:90,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,38:17:c3:1f:0e:00,80:8d:b7:55:25:f0,80:8d:b7:55:3a:50,80:8d:b7:55:39:c0,00:4e:35:df:06:52,38:17:c3:1e:ff:00,44:48:c1:a5:82:20,38:17:c3:1e:ff:10,00:4e:35:df:06:42,b4:5d:50:e1:96:50,38:17:c3:19:55:50,b4:5d:50:e1:92:31,38:17:c3:1f:22:30,66:2a:2f:53:7c:99,80:8d:b7:55:35:02,80:8d:b7:55:35:03,38:17:c3:19:d7:72,60:32:b1:3e:1a:b7,80:8d:b7:55:25:e1,38:17:c3:19:45:b2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1e:ff:12,00:4e:35:df:06:40,00:4e:35:de:e1:10,60:32:b1:3e:1a:b8,38:17:c3:1f:09:93,38:17:c3:19:d7:70,20:a6:cd:50:24:b0,80:8d:b7:55:25:e0,38:17:c3:19:d7:60,38:17:c3:19:d7:71,38:17:c3:19:45:b1,00:4e:35:df:06:50,72:32:b1:3e:1a:b8,80:8d:b7:55:35:00,38:17:c3:1f:01:81,38:17:c3:1f:01:80,20:a6:cd:50:24:a2,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,b4:5d:50:e1:92:20,38:17:c3:19:45:b0,80:8d:b7:55:3a:40,00:4e:35:de:e1:12,b4:5d:50:e1:92:21,20:a6:cd:50:24:a1,38:17:c3:1f:09:83,20:a6:cd:50:24:a0,00:4e:35:de:e1:02,00:4e:35:de:e1:11,68:ff:7b:e4:af:39,38:17:c3:19:71:91,20:a6:cd:42:0b:f0,38:17:c3:19:71:90,20:a6:cd:42:0b:f3,38:17:c3:19:45:a2,38:17:c3:19:45:a1,38:17:c3:19:45:a0,38:17:c3:1f:09:91,00:4e:35:de:e1:00,20:a6:cd:42:0b:e3,38:17:c3:1f:09:90,00:4e:35:de:e1:01,b4:5d:50:e1:96:43,38:17:c3:1f:08:50,20:a6:cd:42:0b:e2,38:17:c3:1f:22:22,00:4e:35:df:0e:10,38:17:c3:19:55:41,38:17:c3:19:71:80,38:17:c3:19:55:40,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:1f:00:b0,38:17:c3:1f:09:82,38:17:c3:1f:09:80,38:17:c3:1f:00:b1,38:17:c3:1f:09:81,38:17:c3:19:55:42,38:17:c3:1f:22:20,38:17:c3:1f:22:21,9c:d6:43:60:92:e0,00:4e:35:df:0e:12,00:4e:35:de:d7:53,38:17:c3:1f:08:51,00:4e:35:de:d7:52,38:17:c3:1f:08:52,44:48:c1:91:95:b0,44:48:c1:91:95:b3,44:48:c1:91:95:b1,44:48:c1:91:95:b2,00:4e:35:de:d7:50,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:40,00:4e:35:de:d7:51,00:4e:35:df:0e:11,38:17:c3:19:71:82,38:17:c3:19:71:81,00:4e:35:de:d7:40,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,00:4e:35:de:d7:43,00:4e:35:de:d7:42,a8:bd:27:4c:bd:20,00:4e:35:de:d7:41,38:17:c3:19:36:30,38:17:c3:19:36:31,38:17:c3:19:36:32,38:17:c3:19:36:21,38:17:c3:19:36:22,38:17:c3:19:36:20,32:f7:72:50:57:3b,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:30,00:4e:35:df:0e:02,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,00:4e:35:df:0e:00,00:4e:35:df:0e:01,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,20:4e:7f:c2:ff:e8,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:a0,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:1f:0f:90,38:17:c3:24:4f:10,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:58:a2,38:17:c3:24:58:a1,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,38:17:c3:24:4f:01,38:17:c3:24:4f:02,38:17:c3:24:4f:00,00:4e:35:df:27:12,38:17:c3:1b:08:b0,38:17:c3:1b:08:a1,38:17:c3:1b:08:a0,00:4e:35:df:27:01,00:4e:35:df:27:02,00:4e:35:df:27:10,00:4e:35:df:27:11,00:4e:35:df:27:00,38:17:c3:1b:08:a2,38:17:c3:1b:08:b1,x,y,label
-83,-46,-76,-76,-73,-100,-73,-100,-81,-81,-81,-70,-69,-69,-82,-77,-83,-85,-100,-83,-82,-66,-66,-72,-74,-76,-76,-80,-100,-54,-85,-86,-100,-81,-100,-81,-88,-57,-100,-100,-100,-89,-63,-63,-100,-100,-100,-100,-89,-88,-100,-100,-76,-100,-73,-81,-79,-70,-66,-74,-54,-100,-82,-100,-57,-100,-64,-89,-87,-87,-84,-81,-84,-100,-76,-100,-100,-100,-100,-57,-64,-100,-100,-84,-100,-77,-100,-84,-100,-54,-100,-83,-100,-100,-100,-70,-69,-100,-100,-69,-69,-100,-100,-100,-100,-69,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-69,-100,-88,-100,-100,-80,-60,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-74,-75,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-73,-86,-85,-84,-85,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,686.0000000000003,30.0
-83,-44,-75,-76,-73,-100,-73,-100,-80,-80,-80,-70,-70,-70,-82,-77,-83,-85,-100,-83,-82,-66,-66,-73,-74,-77,-77,-84,-100,-55,-86,-84,-100,-81,-100,-81,-88,-57,-100,-100,-100,-89,-63,-63,-100,-100,-100,-100,-89,-87,-100,-100,-75,-100,-73,-81,-79,-70,-66,-74,-55,-100,-82,-100,-57,-100,-63,-89,-87,-86,-84,-82,-84,-100,-77,-100,-100,-100,-100,-57,-69,-100,-100,-84,-100,-77,-85,-83,-100,-55,-100,-83,-100,-100,-100,-69,-69,-100,-100,-69,-69,-100,-100,-100,-100,-69,-69,-78,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-100,-88,-100,-100,-81,-60,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-73,-72,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-86,-85,-84,-85,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,686.0000000000003,30.0
-83,-44,-75,-76,-73,-100,-73,-100,-82,-82,-83,-69,-70,-69,-82,-77,-83,-85,-100,-83,-82,-66,-66,-73,-73,-76,-77,-85,-100,-55,-86,-84,-100,-80,-100,-81,-88,-65,-100,-100,-100,-89,-63,-64,-100,-100,-100,-100,-88,-87,-100,-100,-75,-100,-73,-82,-79,-70,-66,-73,-55,-100,-81,-100,-65,-100,-64,-89,-88,-86,-84,-82,-84,-100,-77,-100,-100,-100,-100,-66,-68,-100,-100,-84,-100,-77,-85,-84,-100,-55,-100,-83,-100,-100,-100,-70,-69,-100,-100,-70,-68,-100,-100,-100,-100,-74,-68,-76,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-74,-100,-88,-100,-100,-76,-59,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-72,-72,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-86,-85,-84,-85,-86,-86,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,686.0000000000003,30.0
-82,-42,-76,-76,-73,-100,-73,-100,-81,-80,-80,-71,-71,-71,-100,-76,-100,-84,-100,-86,-84,-70,-70,-73,-75,-76,-100,-86,-100,-60,-81,-81,-100,-80,-100,-81,-100,-58,-100,-100,-100,-100,-64,-64,-100,-100,-100,-100,-88,-87,-100,-100,-76,-100,-73,-80,-81,-71,-69,-75,-60,-100,-81,-100,-58,-100,-63,-100,-88,-84,-84,-82,-100,-100,-74,-100,-100,-100,-100,-57,-72,-100,-100,-86,-100,-75,-84,-86,-100,-60,-100,-84,-100,-100,-100,-70,-72,-100,-100,-71,-73,-100,-100,-100,-100,-72,-72,-76,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-72,-100,-100,-100,-100,-83,-64,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-72,-72,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-69,-86,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31.0
-86,-43,-80,-80,-75,-100,-75,-100,-81,-81,-81,-70,-70,-70,-100,-76,-82,-84,-100,-86,-84,-70,-70,-75,-75,-73,-74,-86,-100,-59,-81,-81,-100,-80,-100,-81,-100,-58,-100,-100,-100,-100,-63,-63,-100,-100,-100,-100,-88,-87,-100,-100,-80,-100,-76,-81,-81,-70,-70,-75,-59,-100,-81,-100,-58,-100,-63,-100,-88,-88,-84,-82,-100,-100,-74,-100,-100,-100,-100,-57,-74,-100,-100,-86,-100,-73,-84,-86,-100,-59,-100,-84,-100,-100,-100,-70,-71,-100,-88,-70,-74,-100,-100,-100,-100,-73,-74,-76,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-73,-100,-100,-100,-100,-85,-64,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-70,-72,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-68,-69,-68,-85,-100,-100,-100,-100,-86,-100,-83,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31.0
-86,-43,-80,-80,-75,-100,-76,-100,-81,-80,-80,-70,-70,-70,-100,-76,-82,-84,-100,-85,-85,-70,-70,-73,-74,-74,-74,-86,-100,-57,-81,-81,-100,-80,-100,-81,-100,-58,-100,-100,-100,-100,-63,-63,-100,-100,-100,-100,-88,-87,-100,-100,-80,-100,-75,-81,-81,-70,-70,-75,-57,-100,-81,-100,-58,-100,-63,-100,-90,-88,-85,-85,-100,-100,-74,-100,-100,-100,-100,-57,-72,-100,-100,-86,-100,-73,-84,-86,-100,-57,-100,-84,-100,-100,-100,-70,-71,-100,-88,-70,-72,-100,-100,-100,-100,-71,-72,-76,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-71,-100,-100,-100,-100,-85,-64,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-71,-71,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-85,-84,-86,-84,-100,-86,-100,-83,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31.0
-86,-42,-80,-80,-74,-100,-74,-100,-81,-81,-81,-70,-70,-70,-100,-76,-82,-84,-100,-85,-85,-70,-70,-76,-75,-74,-74,-86,-100,-59,-81,-81,-100,-77,-100,-80,-100,-56,-100,-100,-100,-100,-63,-63,-100,-100,-100,-100,-88,-87,-100,-100,-80,-100,-75,-81,-81,-71,-70,-75,-59,-100,-78,-100,-56,-100,-63,-100,-90,-88,-85,-82,-100,-100,-74,-100,-100,-100,-100,-56,-74,-100,-100,-86,-100,-73,-84,-86,-100,-59,-100,-84,-100,-100,-100,-70,-70,-100,-88,-70,-74,-100,-100,-100,-100,-71,-74,-78,-100,-100,-88,-100,-100,-100,-100,-100,-71,-100,-100,-71,-100,-100,-100,-100,-85,-64,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-71,-71,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-67,-85,-85,-84,-85,-100,-86,-100,-83,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31.0
-84,-44,-80,-81,-74,-100,-75,-100,-81,-81,-81,-70,-70,-70,-84,-75,-82,-84,-100,-85,-85,-71,-71,-75,-74,-74,-74,-86,-100,-56,-81,-81,-100,-77,-100,-80,-100,-56,-100,-100,-100,-100,-63,-63,-100,-100,-100,-100,-88,-87,-100,-100,-80,-100,-75,-81,-81,-70,-70,-74,-56,-100,-78,-100,-56,-100,-63,-100,-90,-87,-84,-83,-100,-100,-74,-100,-100,-100,-100,-56,-74,-100,-100,-86,-100,-74,-84,-86,-100,-56,-100,-84,-100,-100,-100,-70,-70,-100,-88,-70,-74,-100,-100,-100,-100,-71,-74,-78,-100,-100,-88,-100,-100,-100,-100,-100,-71,-100,-100,-71,-100,-100,-100,-100,-84,-63,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-74,-73,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-85,-85,-84,-86,-100,-86,-76,-76,-83,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31.0
-84,-41,-80,-81,-75,-100,-75,-100,-81,-81,-81,-70,-70,-70,-84,-78,-82,-83,-100,-85,-85,-69,-70,-74,-75,-75,-74,-88,-100,-59,-81,-81,-100,-77,-100,-80,-100,-56,-100,-100,-100,-100,-63,-63,-100,-100,-100,-100,-88,-87,-100,-100,-80,-100,-75,-80,-81,-70,-70,-75,-59,-100,-78,-100,-56,-100,-63,-100,-90,-88,-82,-82,-86,-100,-75,-100,-100,-100,-100,-56,-74,-100,-100,-85,-100,-75,-84,-85,-100,-59,-100,-84,-100,-100,-100,-69,-69,-100,-88,-69,-74,-100,-100,-100,-100,-71,-74,-78,-100,-100,-89,-100,-100,-100,-100,-100,-71,-100,-100,-70,-100,-100,-100,-100,-83,-63,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-72,-70,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-85,-85,-84,-86,-100,-86,-76,-76,-83,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31.0
-81,-42,-100,-100,-76,-100,-75,-100,-84,-83,-83,-70,-71,-70,-82,-76,-100,-84,-100,-81,-81,-68,-68,-75,-75,-82,-75,-87,-100,-65,-100,-100,-100,-81,-100,-81,-100,-64,-100,-100,-100,-100,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-83,-100,-71,-68,-75,-65,-100,-83,-100,-64,-100,-64,-100,-89,-88,-84,-83,-86,-100,-76,-100,-100,-100,-100,-64,-74,-100,-100,-88,-100,-74,-100,-85,-100,-65,-100,-84,-100,-100,-100,-68,-68,-100,-89,-68,-74,-100,-100,-100,-100,-72,-74,-100,-100,-100,-89,-100,-100,-100,-100,-100,-71,-100,-100,-71,-100,-100,-100,-100,-85,-67,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-68,-68,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-64,-100,-85,-86,-84,-100,-100,-83,-83,-85,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32.0
-81,-36,-100,-100,-75,-100,-76,-100,-83,-82,-82,-72,-72,-72,-82,-77,-100,-84,-100,-82,-81,-69,-68,-76,-75,-80,-80,-84,-100,-65,-100,-100,-100,-81,-100,-81,-86,-62,-100,-100,-100,-100,-64,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-83,-100,-72,-68,-77,-66,-100,-83,-100,-62,-100,-64,-100,-89,-87,-85,-84,-86,-100,-76,-100,-100,-100,-100,-64,-72,-100,-100,-88,-100,-80,-100,-85,-100,-65,-100,-84,-100,-100,-100,-66,-65,-100,-89,-66,-72,-100,-100,-100,-100,-74,-72,-100,-100,-100,-89,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-100,-87,-67,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-66,-66,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-62,-63,-63,-100,-84,-85,-85,-100,-100,-84,-84,-85,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32.0
-81,-37,-100,-100,-76,-100,-76,-100,-82,-82,-83,-72,-72,-72,-82,-76,-100,-84,-100,-82,-81,-69,-69,-75,-75,-80,-80,-85,-100,-65,-100,-100,-100,-81,-100,-81,-86,-62,-100,-100,-100,-100,-63,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-83,-100,-72,-68,-77,-65,-100,-83,-100,-62,-100,-63,-100,-89,-87,-85,-84,-86,-100,-76,-100,-100,-100,-100,-62,-73,-100,-100,-88,-100,-80,-100,-85,-100,-65,-100,-84,-100,-100,-100,-66,-66,-100,-89,-67,-73,-100,-100,-100,-100,-74,-73,-100,-100,-100,-89,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-100,-85,-67,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-66,-66,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-64,-100,-84,-85,-85,-100,-100,-84,-84,-85,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32.0
-81,-37,-100,-100,-76,-100,-76,-100,-82,-82,-83,-72,-72,-72,-82,-76,-100,-84,-100,-82,-81,-69,-69,-75,-75,-80,-80,-85,-100,-65,-100,-100,-100,-81,-100,-81,-86,-62,-100,-100,-100,-100,-63,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-83,-100,-72,-68,-77,-65,-100,-83,-100,-62,-100,-63,-100,-89,-87,-85,-84,-86,-100,-76,-100,-100,-100,-100,-62,-73,-100,-100,-88,-100,-80,-100,-85,-100,-65,-100,-84,-100,-100,-100,-66,-66,-100,-89,-67,-73,-100,-100,-100,-100,-74,-73,-100,-100,-100,-89,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-100,-85,-67,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-66,-66,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-64,-100,-84,-85,-85,-100,-100,-84,-84,-85,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32.0
-82,-37,-80,-80,-75,-100,-75,-100,-83,-83,-83,-72,-72,-72,-82,-77,-80,-85,-100,-82,-80,-68,-68,-75,-75,-79,-80,-85,-100,-65,-100,-100,-100,-81,-100,-82,-86,-62,-100,-100,-100,-100,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-76,-82,-100,-72,-68,-75,-65,-100,-83,-100,-62,-100,-64,-100,-89,-85,-84,-84,-86,-100,-80,-100,-100,-100,-100,-62,-73,-100,-100,-88,-100,-81,-100,-85,-100,-65,-100,-86,-100,-100,-100,-67,-66,-100,-89,-67,-73,-100,-100,-100,-100,-73,-73,-73,-100,-100,-89,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-100,-87,-68,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-66,-66,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-63,-64,-64,-84,-85,-84,-85,-100,-100,-84,-84,-85,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32.0
-82,-37,-80,-80,-76,-100,-76,-100,-82,-83,-82,-72,-72,-72,-80,-76,-80,-85,-100,-81,-82,-69,-69,-76,-75,-82,-80,-85,-100,-66,-85,-86,-100,-81,-100,-82,-86,-62,-100,-100,-100,-100,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-76,-83,-80,-72,-68,-75,-66,-100,-83,-100,-62,-100,-64,-100,-89,-85,-85,-83,-86,-100,-80,-100,-100,-100,-100,-62,-73,-100,-100,-88,-100,-80,-100,-85,-100,-66,-100,-85,-100,-100,-100,-66,-66,-100,-89,-66,-73,-100,-100,-100,-100,-74,-73,-80,-100,-100,-89,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-100,-84,-67,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-67,-67,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-64,-84,-85,-84,-85,-85,-86,-84,-84,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32.0
-84,-43,-80,-80,-74,-100,-74,-100,-84,-84,-84,-75,-75,-75,-80,-71,-80,-85,-100,-83,-83,-71,-71,-77,-76,-82,-81,-85,-100,-65,-85,-86,-100,-100,-100,-100,-88,-67,-100,-100,-100,-100,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-74,-85,-80,-76,-70,-77,-65,-100,-100,-100,-67,-100,-62,-100,-100,-87,-84,-85,-100,-100,-80,-100,-100,-100,-100,-67,-80,-100,-100,-87,-100,-80,-100,-100,-100,-60,-100,-85,-100,-100,-100,-67,-65,-100,-100,-67,-80,-100,-100,-100,-100,-78,-80,-85,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-100,-100,-87,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-63,-63,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-59,-59,-59,-86,-86,-100,-87,-85,-86,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33.0
