68:ff:7b:e4:af:38,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,38:17:c3:1f:22:31,38:17:c3:1f:22:32,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,38:17:c3:1f:22:22,38:17:c3:1f:22:21,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:1e:ff:01,80:8d:b7:55:39:d2,38:17:c3:19:d7:71,80:8d:b7:55:39:d1,38:17:c3:19:d7:72,38:17:c3:1e:ff:02,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b1,38:17:c3:19:45:b2,ea:9e:b4:53:24:54,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:25:f0,38:17:c3:1f:22:30,80:8d:b7:55:3a:50,38:17:c3:1f:22:20,38:17:c3:19:71:90,80:8d:b7:55:35:10,38:17:c3:1e:ff:10,38:17:c3:19:d7:70,80:8d:b7:55:39:d0,66:2a:2f:53:7c:99,38:17:c3:1e:ff:00,80:8d:b7:55:35:00,38:17:c3:19:45:b0,80:8d:b7:55:29:d0,38:17:c3:1f:0e:00,38:17:c3:1f:00:b2,20:a6:cd:50:24:b1,38:17:c3:1f:00:b1,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:19:d7:60,38:17:c3:1f:00:b0,38:17:c3:19:d7:61,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,20:a6:cd:50:24:a0,80:8d:b7:55:29:c0,38:17:c3:19:d7:62,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e3,80:8d:b7:55:25:e1,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:35:03,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,20:a6:cd:42:0b:e3,80:8d:b7:55:25:e0,20:a6:cd:50:24:b0,80:8d:b7:55:39:c0,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:19:45:a2,38:17:c3:19:45:a1,80:8d:b7:55:4d:02,80:8d:b7:55:3a:40,00:4e:35:df:06:42,38:17:c3:19:45:a0,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,20:a6:cd:50:24:b2,00:4e:35:df:06:50,38:17:c3:1f:00:a0,38:17:c3:1f:0e:10,38:17:c3:19:71:92,38:17:c3:19:71:91,00:4e:35:df:06:51,00:4e:35:df:06:52,00:4e:35:df:06:41,38:17:c3:1f:09:83,80:8d:b7:55:4d:01,b4:5d:50:e1:92:23,80:8d:b7:55:4d:00,00:4e:35:de:e1:02,72:32:b1:3e:1a:b8,00:4e:35:de:e1:12,00:4e:35:de:e1:10,00:4e:35:de:e1:00,00:4e:35:de:e1:01,00:4e:35:df:06:40,38:17:c3:19:71:81,38:17:c3:19:71:82,00:4e:35:de:e1:11,38:17:c3:19:71:80,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,60:32:b1:3e:1a:b8,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,38:17:c3:1f:14:12,80:3f:5d:c5:f8:e4,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d2,38:17:c3:19:36:32,38:17:c3:19:36:31,38:17:c3:19:36:30,20:a6:cd:42:0a:c3,a8:bd:27:4c:aa:83,38:17:c3:19:36:20,44:48:c1:91:d0:11,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:1f:09:82,44:48:c1:91:d0:04,38:17:c3:1f:14:10,38:17:c3:1f:14:02,38:17:c3:1f:14:01,38:17:c3:1f:14:00,38:17:c3:1f:14:11,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:90,3a:e8:29:51:44:8d,38:17:c3:1f:09:81,38:17:c3:1f:09:80,a8:bd:27:4c:aa:92,bc:42:8c:64:49:70,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,a8:bd:27:4c:aa:81,44:48:c1:91:d0:14,b4:5d:50:e1:96:43,44:48:c1:91:d0:10,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:80,38:17:c3:1f:09:93,38:17:c3:1f:09:92,38:17:c3:1f:09:90,38:17:c3:1f:09:91,44:48:c1:91:d0:12,9c:d6:43:60:92:e0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,44:48:c1:91:95:a3,20:a6:cd:42:0a:c2,f6:c1:14:6a:47:21,f6:c1:14:6a:47:25,38:17:c3:24:47:50,f4:c1:14:69:47:24,b4:5d:50:e1:96:40,44:48:c1:91:d0:02,38:17:c3:24:47:52,44:48:c1:91:d0:00,44:48:c1:91:d0:01,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,78:d2:94:8b:dd:4b,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,38:17:c3:1f:19:f1,38:17:c3:1f:19:f0,38:17:c3:24:47:51,44:48:c1:91:95:a2,44:48:c1:91:95:b3,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b0,44:48:c1:91:95:a1,44:48:c1:91:95:a0,38:17:c3:1f:19:d1,38:17:c3:1f:19:c0,38:17:c3:1f:19:d2,38:17:c3:1f:19:f2,38:17:c3:1f:19:d0,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,38:17:c3:22:5e:f0,44:48:c1:91:aa:22,38:17:c3:22:61:82,38:17:c3:22:61:81,20:a6:cd:42:13:e1,20:a6:cd:42:13:e2,20:a6:cd:42:13:e0,44:48:c1:91:aa:21,44:48:c1:91:aa:20,20:a6:cd:42:13:f0,20:a6:cd:42:13:f2,20:a6:cd:42:13:f1,38:17:c3:22:5e:f1,b6:e6:2d:69:d5:58,44:48:c1:91:aa:30,44:48:c1:91:aa:31,44:48:c1:91:aa:32,38:17:c3:22:5e:f2,38:17:c3:1a:cf:d0,38:17:c3:1f:1c:10,86:0d:8e:aa:25:a4,00:4e:35:de:d7:43,38:17:c3:1f:1c:11,x,y,label
-87,-79,-80,-80,-100,-100,-83,-83,-100,-100,-84,-83,-83,-86,-86,-100,-86,-68,-85,-68,-100,-58,-72,-72,-78,-76,-76,-100,-100,-80,-100,-82,-100,-84,-84,-85,-67,-88,-71,-84,-76,-69,-88,-100,-66,-88,-66,-100,-100,-62,-66,-63,-82,-83,-100,-100,-83,-100,-62,-100,-100,-76,-75,-74,-78,-82,-80,-82,-79,-73,-75,-88,-100,-76,-78,-67,-67,-100,-79,-100,-67,-65,-65,-89,-100,-66,-100,-84,-83,-86,-88,-100,-89,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-84,-100,-85,-71,-70,-70,-80,-79,-80,-80,-80,-89,-87,-100,-100,-88,-90,-85,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-83,-83,-79,-87,-89,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-86,-81,-81,-81,-100,-100,-83,-83,-100,-100,-81,-82,-82,-100,-86,-100,-86,-67,-85,-67,-100,-59,-74,-72,-82,-78,-77,-100,-100,-81,-100,-82,-100,-88,-82,-86,-67,-88,-73,-84,-100,-69,-88,-100,-65,-88,-65,-100,-100,-62,-65,-63,-82,-83,-100,-100,-83,-100,-62,-100,-100,-76,-75,-76,-78,-83,-79,-82,-79,-72,-77,-88,-100,-79,-75,-64,-65,-100,-79,-100,-64,-64,-64,-89,-100,-64,-100,-88,-88,-86,-88,-100,-89,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-84,-100,-85,-70,-70,-70,-80,-80,-80,-80,-79,-89,-87,-100,-100,-88,-89,-85,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-84,-82,-83,-83,-79,-87,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-81,-81,-81,-100,-100,-83,-83,-100,-100,-81,-82,-82,-100,-86,-100,-86,-67,-85,-67,-100,-59,-74,-74,-82,-78,-77,-100,-100,-81,-100,-82,-100,-89,-82,-86,-67,-88,-73,-100,-100,-69,-88,-100,-66,-88,-66,-100,-100,-61,-66,-61,-82,-83,-100,-100,-83,-100,-61,-100,-100,-76,-75,-80,-78,-83,-79,-82,-79,-71,-80,-88,-100,-75,-75,-69,-69,-100,-100,-100,-69,-64,-64,-89,-100,-64,-100,-85,-89,-86,-88,-100,-84,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-84,-100,-85,-100,-70,-71,-79,-80,-81,-80,-80,-100,-87,-100,-100,-100,-100,-85,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-84,-82,-84,-83,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-82,-81,-82,-100,-100,-83,-83,-100,-100,-84,-84,-84,-100,-86,-100,-86,-66,-85,-66,-100,-61,-70,-70,-85,-77,-77,-100,-100,-82,-100,-82,-100,-89,-83,-86,-66,-88,-78,-100,-100,-69,-90,-100,-66,-100,-66,-100,-100,-66,-66,-66,-82,-83,-100,-100,-83,-100,-67,-100,-100,-80,-80,-80,-78,-83,-81,-82,-79,-71,-80,-89,-100,-75,-75,-70,-70,-100,-100,-100,-70,-65,-65,-100,-100,-65,-100,-85,-89,-86,-88,-100,-84,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-84,-100,-85,-100,-70,-75,-79,-80,-81,-79,-79,-100,-100,-100,-100,-100,-100,-85,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-84,-82,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-87,-76,-76,-76,-100,-100,-82,-82,-100,-100,-76,-76,-76,-85,-86,-85,-86,-65,-85,-65,-84,-58,-67,-67,-79,-77,-77,-83,-83,-76,-100,-82,-100,-85,-76,-86,-63,-88,-72,-100,-76,-67,-83,-100,-66,-100,-66,-100,-100,-67,-66,-66,-100,-80,-100,-100,-100,-100,-67,-100,-100,-80,-80,-80,-78,-85,-80,-82,-79,-70,-80,-89,-100,-75,-75,-71,-71,-100,-78,-100,-72,-63,-63,-100,-100,-63,-90,-85,-84,-86,-88,-100,-86,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-84,-100,-85,-76,-75,-75,-80,-80,-81,-76,-76,-100,-88,-100,-100,-87,-87,-85,-85,-84,-88,-100,-83,-100,-83,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-87,-75,-75,-76,-100,-100,-82,-82,-100,-100,-76,-76,-76,-85,-86,-85,-86,-65,-85,-65,-84,-58,-67,-67,-80,-78,-78,-83,-83,-76,-100,-82,-100,-85,-76,-85,-63,-86,-73,-100,-76,-67,-83,-100,-72,-100,-72,-100,-100,-65,-72,-66,-100,-80,-100,-100,-100,-100,-65,-100,-100,-77,-72,-77,-78,-85,-80,-82,-83,-79,-76,-89,-100,-76,-77,-72,-71,-100,-78,-100,-71,-63,-64,-100,-100,-63,-90,-85,-84,-86,-88,-100,-86,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-84,-100,-85,-76,-75,-75,-76,-77,-79,-76,-76,-100,-88,-100,-100,-87,-87,-85,-85,-84,-88,-100,-83,-100,-83,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-87,-74,-74,-74,-100,-100,-82,-82,-100,-100,-76,-76,-76,-85,-84,-85,-85,-64,-85,-64,-84,-55,-66,-66,-78,-78,-78,-83,-83,-74,-100,-82,-100,-83,-76,-85,-64,-84,-73,-100,-76,-66,-83,-100,-72,-100,-72,-100,-100,-66,-72,-67,-100,-100,-100,-100,-100,-100,-67,-100,-100,-77,-72,-77,-100,-83,-74,-82,-83,-70,-76,-89,-100,-76,-77,-70,-71,-100,-78,-100,-70,-63,-63,-100,-100,-63,-90,-83,-83,-100,-87,-100,-86,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-84,-100,-100,-76,-75,-75,-76,-76,-77,-75,-76,-100,-88,-100,-100,-87,-87,-83,-83,-84,-88,-100,-83,-100,-83,-84,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-87,-74,-74,-74,-100,-100,-84,-82,-100,-100,-76,-76,-76,-85,-86,-85,-85,-64,-85,-64,-84,-55,-66,-66,-78,-78,-78,-83,-83,-74,-100,-82,-100,-85,-76,-84,-63,-85,-73,-100,-76,-66,-83,-100,-73,-100,-72,-100,-100,-65,-73,-64,-100,-100,-100,-100,-100,-100,-64,-100,-100,-77,-72,-77,-100,-83,-74,-82,-83,-70,-76,-89,-100,-76,-77,-69,-70,-100,-78,-100,-69,-63,-63,-100,-100,-63,-90,-85,-84,-100,-87,-100,-86,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-84,-100,-100,-76,-75,-75,-76,-77,-77,-76,-76,-100,-88,-100,-100,-87,-87,-100,-100,-86,-88,-100,-83,-100,-83,-84,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-88,-74,-74,-74,-100,-100,-84,-82,-100,-100,-78,-78,-78,-79,-86,-82,-85,-64,-85,-64,-84,-58,-67,-67,-83,-78,-78,-83,-83,-74,-100,-82,-100,-86,-78,-86,-64,-85,-74,-100,-79,-66,-83,-100,-72,-100,-72,-100,-100,-65,-72,-64,-100,-100,-100,-100,-100,-100,-64,-100,-100,-77,-78,-76,-100,-83,-80,-82,-100,-68,-76,-89,-100,-78,-77,-69,-70,-100,-78,-100,-69,-64,-64,-100,-100,-63,-90,-85,-86,-100,-88,-100,-86,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-83,-100,-100,-76,-75,-75,-77,-77,-77,-78,-76,-100,-88,-100,-100,-89,-100,-100,-100,-86,-88,-100,-83,-100,-83,-84,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-88,-75,-75,-75,-100,-100,-81,-81,-100,-100,-77,-77,-77,-79,-86,-82,-85,-64,-85,-64,-81,-61,-68,-68,-76,-78,-78,-83,-83,-75,-100,-82,-100,-86,-77,-86,-64,-86,-76,-100,-79,-69,-83,-100,-72,-100,-72,-100,-100,-62,-72,-65,-100,-100,-100,-100,-100,-100,-62,-100,-100,-76,-78,-76,-100,-85,-79,-82,-100,-70,-76,-89,-100,-79,-78,-69,-70,-100,-78,-100,-69,-63,-63,-100,-100,-63,-90,-87,-87,-100,-100,-100,-84,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-83,-100,-100,-75,-75,-75,-77,-77,-77,-78,-77,-100,-88,-100,-100,-89,-100,-100,-100,-86,-88,-100,-83,-100,-83,-84,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-86,-72,-72,-72,-89,-88,-81,-81,-100,-100,-80,-79,-79,-81,-82,-82,-85,-63,-85,-63,-81,-52,-69,-69,-79,-78,-78,-83,-83,-72,-87,-82,-100,-82,-80,-83,-62,-85,-73,-83,-79,-69,-83,-100,-66,-87,-66,-100,-100,-63,-66,-63,-84,-100,-100,-100,-84,-100,-63,-100,-100,-76,-75,-75,-78,-73,-76,-100,-85,-75,-76,-87,-82,-79,-79,-68,-68,-100,-100,-85,-68,-72,-70,-87,-100,-71,-89,-82,-82,-100,-100,-85,-84,-100,-88,-100,-100,-83,-100,-100,-100,-100,-81,-85,-83,-100,-100,-73,-73,-72,-81,-82,-82,-81,-80,-86,-87,-100,-100,-100,-90,-86,-87,-86,-88,-100,-83,-90,-83,-84,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-86,-72,-72,-72,-89,-88,-81,-80,-100,-100,-79,-79,-79,-83,-83,-84,-85,-63,-85,-63,-83,-53,-68,-68,-79,-78,-78,-82,-83,-72,-87,-81,-100,-83,-78,-83,-62,-87,-73,-83,-79,-68,-82,-100,-68,-87,-68,-100,-100,-63,-68,-63,-84,-100,-100,-100,-84,-100,-63,-100,-100,-76,-75,-75,-78,-79,-75,-100,-85,-73,-76,-87,-82,-79,-79,-68,-68,-100,-100,-85,-67,-70,-70,-87,-100,-70,-89,-82,-82,-100,-100,-85,-80,-100,-88,-100,-100,-83,-100,-100,-100,-100,-81,-85,-83,-100,-100,-73,-73,-73,-81,-82,-81,-81,-80,-86,-86,-100,-100,-100,-90,-86,-87,-86,-88,-100,-84,-90,-100,-83,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-83,-72,-72,-72,-89,-88,-81,-82,-100,-100,-79,-79,-79,-83,-83,-84,-85,-62,-85,-62,-83,-53,-68,-68,-79,-78,-78,-82,-83,-73,-87,-82,-100,-84,-79,-82,-62,-87,-78,-83,-79,-68,-82,-100,-68,-87,-68,-100,-100,-62,-68,-61,-84,-100,-100,-100,-84,-100,-62,-100,-100,-76,-73,-75,-78,-80,-75,-100,-85,-75,-76,-87,-82,-100,-100,-68,-67,-100,-100,-85,-67,-70,-70,-87,-100,-70,-89,-82,-83,-100,-100,-85,-80,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-85,-83,-100,-100,-73,-73,-73,-80,-80,-80,-80,-81,-86,-87,-100,-100,-100,-90,-86,-86,-87,-88,-100,-84,-90,-100,-83,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-83,-72,-73,-73,-89,-88,-81,-82,-100,-100,-79,-79,-79,-82,-81,-84,-85,-62,-85,-63,-83,-52,-68,-68,-78,-77,-79,-82,-83,-73,-87,-82,-100,-83,-79,-81,-62,-86,-73,-83,-79,-68,-82,-100,-68,-100,-68,-100,-100,-62,-68,-62,-84,-100,-100,-100,-84,-100,-62,-100,-100,-76,-71,-76,-78,-81,-75,-100,-85,-70,-74,-87,-82,-100,-100,-67,-68,-100,-100,-85,-66,-67,-68,-87,-100,-67,-89,-83,-83,-100,-100,-85,-80,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-74,-71,-73,-81,-80,-80,-80,-81,-86,-87,-100,-100,-100,-90,-85,-86,-85,-88,-100,-84,-90,-100,-83,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-83,-72,-72,-72,-89,-88,-81,-81,-100,-100,-78,-78,-78,-81,-81,-84,-83,-62,-86,-62,-83,-52,-69,-69,-78,-77,-79,-82,-83,-72,-87,-81,-100,-85,-78,-82,-62,-86,-73,-83,-79,-69,-83,-100,-68,-100,-68,-100,-100,-64,-68,-64,-84,-100,-100,-100,-84,-100,-64,-100,-100,-75,-64,-75,-78,-81,-75,-100,-85,-70,-74,-87,-82,-100,-100,-66,-66,-100,-100,-85,-66,-67,-68,-100,-100,-67,-89,-84,-84,-100,-100,-85,-80,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-74,-71,-73,-80,-80,-80,-80,-79,-86,-86,-100,-100,-100,-90,-86,-86,-85,-88,-100,-84,-90,-100,-83,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-83,-71,-71,-71,-87,-88,-81,-79,-100,-100,-78,-78,-78,-81,-81,-84,-83,-62,-83,-62,-84,-55,-68,-67,-84,-78,-79,-85,-86,-71,-87,-80,-100,-85,-78,-82,-62,-83,-72,-83,-79,-68,-86,-100,-67,-100,-67,-100,-100,-64,-67,-64,-84,-100,-100,-100,-84,-100,-64,-100,-100,-75,-74,-75,-100,-73,-75,-100,-85,-72,-74,-87,-82,-100,-100,-66,-66,-100,-100,-85,-66,-67,-68,-100,-100,-67,-89,-84,-84,-100,-100,-85,-83,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-74,-72,-73,-79,-80,-80,-80,-79,-86,-86,-100,-100,-100,-90,-86,-86,-85,-88,-100,-84,-90,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
