60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,38:17:c3:1f:00:b0,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,b4:5d:50:e1:96:43,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,44:48:c1:91:d0:10,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d3,38:17:c3:1f:00:a1,20:a6:cd:42:0a:d0,38:17:c3:1f:00:a2,9c:d6:43:60:92:e0,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,b4:5d:50:e1:96:40,44:48:c1:91:d0:01,38:17:c3:19:45:b0,38:17:c3:19:45:b2,44:48:c1:91:d0:00,20:a6:cd:42:0a:c3,44:48:c1:91:95:a3,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,a8:bd:27:4c:aa:92,20:a6:cd:42:0a:c0,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,38:17:c3:24:47:51,38:17:c3:1f:14:10,38:17:c3:1f:14:12,44:48:c1:91:95:b0,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:24:47:52,44:48:c1:91:95:b1,38:17:c3:19:45:a1,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:24:47:50,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:1f:19:c1,20:a6:cd:42:13:f0,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a0,44:48:c1:91:d0:04,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:19:45:b1,38:17:c3:1f:09:81,38:17:c3:1f:14:11,44:48:c1:91:d0:02,38:17:c3:1f:09:80,38:17:c3:1f:09:82,38:17:c3:1f:09:83,38:17:c3:1f:19:c0,38:17:c3:1f:19:c2,38:17:c3:19:45:a0,38:17:c3:19:d7:70,86:0d:8e:aa:25:a4,38:17:c3:19:45:a2,a8:bd:27:4c:aa:83,44:48:c1:91:95:a2,a8:bd:27:4c:aa:82,38:17:c3:24:56:50,44:48:c1:91:95:a1,20:a6:cd:42:13:f2,38:17:c3:22:5e:f0,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:81,ac:e2:d3:c4:08:e6,b6:e6:2d:69:d5:58,66:2a:2f:53:7c:99,44:48:c1:91:95:a0,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f1,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:d7:62,38:17:c3:19:d7:60,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:e0,80:8d:b7:55:25:e3,38:17:c3:19:d7:61,38:17:c3:19:36:32,38:17:c3:19:36:30,80:8d:b7:55:35:03,38:17:c3:19:36:31,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,80:8d:b7:55:35:10,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:50,80:8d:b7:55:3a:52,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:3a:51,68:ff:7b:e4:af:39,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,b0:be:76:f8:30:5e,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:19:71:90,80:8d:b7:55:35:00,80:8d:b7:55:35:01,80:8d:b7:55:35:02,ea:9e:b4:53:24:54,38:17:c3:19:71:92,38:17:c3:19:71:91,80:8d:b7:55:39:d0,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:3a:40,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,80:8d:b7:55:29:d0,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,38:17:c3:1e:ff:02,20:a6:cd:50:24:a0,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,80:8d:b7:55:29:c1,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,20:a6:cd:50:24:b0,20:a6:cd:50:24:b1,80:8d:b7:55:39:c2,20:a6:cd:50:24:b2,80:8d:b7:55:39:c1,38:17:c3:1f:22:30,80:8d:b7:55:39:c0,38:17:c3:1f:0e:10,00:4e:35:de:e1:12,00:4e:35:df:06:52,00:4e:35:df:06:40,38:17:c3:1f:22:32,38:17:c3:1f:22:31,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:df:06:50,68:ff:7b:e4:af:38,00:4e:35:de:e1:10,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:22:21,38:17:c3:1f:0e:02,x,y,label
-100,-100,-100,-78,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-87,-100,-88,-100,-100,-100,-100,-100,-65,-65,-100,-100,-100,-100,-62,-63,-100,-81,-65,-100,-100,-85,-100,-80,-80,-85,-79,-81,-84,-85,-85,-84,-84,-85,-100,-100,-84,-84,-100,-100,-100,-86,-84,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-78,-100,-78,-80,-76,-83,-83,-83,-76,-77,-80,-80,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-86,-100,-100,-100,-100,-100,-100,-100,-64,-64,-100,-100,-100,-100,-62,-62,-100,-75,-64,-100,-100,-100,-100,-82,-81,-87,-81,-82,-100,-85,-100,-81,-81,-100,-100,-100,-81,-86,-70,-72,-72,-100,-84,-100,-100,-88,-100,-100,-92,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-80,-100,-83,-82,-100,-100,-72,-80,-81,-90,-80,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-81,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-57,-100,-100,-100,-100,-100,-100,-100,-77,-78,-87,-77,-77,-86,-86,-86,-85,-85,-86,-85,-100,-84,-86,-72,-71,-71,-100,-84,-84,-100,-100,-85,-100,-82,-100,-100,-87,-87,-88,-83,-100,-100,-100,-100,-100,-77,-78,-75,-100,-72,-86,-85,-100,-72,-71,-79,-79,-100,-80,-100,-88,-100,-100,-100,-100,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-79,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-82,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-86,-100,-100,-100,-100,-100,-100,-100,-65,-65,-100,-100,-100,-100,-58,-58,-100,-100,-65,-100,-100,-100,-100,-79,-78,-87,-78,-78,-87,-87,-88,-85,-86,-100,-100,-100,-85,-100,-100,-100,-71,-100,-100,-100,-94,-85,-87,-85,-83,-100,-100,-87,-87,-88,-83,-100,-100,-100,-80,-80,-100,-100,-100,-80,-100,-85,-100,-100,-100,-100,-80,-81,-92,-80,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-82,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-86,-100,-100,-100,-100,-100,-100,-100,-65,-65,-100,-100,-100,-100,-57,-58,-100,-100,-65,-100,-100,-83,-100,-77,-78,-87,-77,-77,-85,-85,-86,-100,-80,-100,-100,-100,-79,-100,-100,-100,-100,-100,-83,-83,-100,-84,-85,-84,-83,-100,-100,-87,-100,-100,-100,-100,-100,-100,-79,-79,-77,-77,-77,-79,-72,-100,-100,-100,-73,-100,-81,-81,-100,-82,-100,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-93,-100,-90,-91,-100,-100,894,175,43
-100,-100,-100,-73,-73,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-86,-100,-100,-100,-100,-100,-100,-100,-65,-65,-100,-100,-100,-100,-60,-60,-100,-100,-65,-100,-100,-100,-100,-100,-100,-80,-100,-100,-80,-80,-80,-84,-84,-82,-82,-100,-84,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-77,-100,-76,-100,-88,-100,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-72,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-57,-57,-100,-100,-100,-100,-100,-81,-100,-81,-83,-82,-83,-83,-83,-83,-83,-83,-82,-85,-85,-85,-82,-87,-100,-100,-100,-88,-84,-83,-91,-100,-100,-87,-100,-100,-100,-89,-89,-89,-84,-100,-100,-100,-80,-100,-100,-100,-100,-79,-78,-100,-100,-100,-78,-79,-76,-77,-100,-76,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-74,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-88,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-59,-59,-100,-81,-100,-100,-100,-100,-100,-82,-82,-83,-83,-83,-82,-83,-82,-85,-84,-100,-100,-100,-85,-100,-100,-100,-100,-88,-81,-83,-100,-100,-100,-100,-86,-100,-100,-100,-90,-89,-100,-100,-100,-100,-80,-80,-100,-100,-100,-80,-71,-87,-100,-100,-72,-72,-78,-77,-100,-77,-100,-89,-100,-100,-100,-100,-100,-88,-90,-100,-100,-100,-91,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-79,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-88,-100,-100,-100,-100,-100,-100,-100,-62,-63,-100,-100,-100,-100,-65,-65,-100,-81,-62,-100,-100,-100,-100,-78,-79,-82,-78,-78,-83,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-83,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-74,-100,-80,-80,-74,-74,-84,-82,-100,-82,-100,-92,-100,-100,-100,-94,-100,-100,-100,-100,-100,-89,-92,-100,-100,-100,-100,-100,911,175,44
-100,-100,-100,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-87,-100,-100,-100,-100,-100,-100,-100,-62,-63,-100,-100,-100,-100,-65,-66,-100,-100,-63,-100,-100,-82,-100,-100,-100,-83,-100,-100,-84,-83,-83,-87,-87,-100,-100,-100,-86,-100,-100,-100,-100,-100,-85,-100,-100,-87,-86,-86,-83,-100,-100,-84,-85,-85,-100,-100,-100,-100,-100,-100,-79,-78,-79,-81,-74,-100,-80,-100,-74,-74,-82,-83,-100,-83,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,911,175,44
-100,-100,-100,-73,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-87,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-87,-100,-100,-100,-100,-100,-100,-100,-62,-62,-100,-100,-100,-100,-64,-63,-100,-100,-62,-100,-100,-100,-100,-81,-79,-82,-81,-80,-82,-82,-83,-85,-84,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-84,-86,-85,-100,-100,-100,-100,-81,-81,-78,-78,-78,-80,-77,-82,-100,-100,-100,-74,-83,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,911,175,44
-100,-100,-100,-76,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-88,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-64,-64,-100,-100,-62,-100,-100,-100,-100,-79,-78,-84,-78,-79,-83,-83,-83,-88,-100,-100,-100,-100,-88,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-84,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-80,-100,-79,-75,-74,-83,-100,-88,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-66,-100,-100,-100,-100,-100,-100,-100,-78,-77,-84,-78,-79,-83,-84,-84,-85,-85,-100,-100,-80,-86,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-84,-100,-100,-100,-100,-82,-83,-100,-100,-100,-83,-75,-100,-100,-100,-77,-76,-82,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,911,175,44
-100,-100,-100,-76,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-100,-84,-100,-100,-100,-100,-100,-78,-78,-85,-78,-77,-85,-85,-85,-85,-85,-80,-80,-80,-85,-85,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-87,-100,-100,-100,-81,-82,-79,-79,-79,-100,-100,-80,-100,-80,-100,-71,-83,-83,-87,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-100,-100,-85,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-88,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-67,-67,-100,-100,-69,-100,-100,-100,-100,-81,-80,-84,-81,-80,-84,-84,-84,-80,-81,-100,-100,-100,-81,-100,-71,-70,-71,-100,-83,-83,-100,-100,-86,-100,-84,-100,-100,-88,-88,-87,-100,-100,-100,-100,-78,-78,-71,-72,-100,-78,-100,-100,-100,-83,-81,-82,-86,-84,-100,-84,-100,-90,-100,-100,-100,-100,-100,-89,-87,-100,-100,-100,-87,-100,-100,-100,-100,-100,928,175,45
-100,-100,-100,-84,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-91,-67,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-83,-100,-81,-81,-84,-81,-81,-83,-83,-84,-100,-100,-100,-81,-100,-100,-100,-72,-71,-71,-100,-83,-83,-100,-86,-85,-86,-100,-100,-100,-90,-88,-87,-100,-100,-100,-100,-78,-78,-71,-72,-71,-79,-100,-80,-100,-80,-100,-100,-85,-85,-100,-85,-100,-89,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-89,-100,-100,-100,-100,-100,928,175,45
-100,-100,-100,-84,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-88,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-66,-66,-100,-78,-100,-100,-100,-100,-100,-81,-81,-83,-81,-81,-84,-83,-83,-81,-82,-82,-80,-100,-82,-100,-72,-73,-72,-88,-83,-84,-100,-100,-100,-100,-100,-100,-100,-87,-89,-86,-84,-100,-100,-100,-78,-100,-71,-87,-71,-78,-100,-80,-80,-81,-100,-83,-85,-86,-100,-84,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,928,175,45
-100,-100,-100,-85,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-88,-100,-100,-100,-100,-100,-100,-100,-69,-70,-100,-100,-100,-100,-67,-67,-100,-100,-69,-100,-100,-100,-100,-80,-79,-83,-80,-80,-84,-84,-83,-80,-81,-100,-100,-100,-81,-100,-69,-68,-69,-86,-84,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-87,-100,-100,-100,-100,-79,-100,-71,-75,-71,-77,-100,-100,-100,-100,-100,-100,-85,-85,-100,-84,-100,-89,-100,-100,-100,-100,-100,-90,-89,-100,-100,-100,-88,-100,-100,-100,-100,-100,928,175,45
-100,-100,-100,-84,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-67,-68,-100,-100,-100,-100,-100,-100,-100,-81,-80,-84,-81,-81,-84,-85,-84,-81,-81,-100,-81,-100,-81,-100,-100,-74,-75,-100,-83,-90,-100,-87,-86,-100,-84,-100,-100,-88,-87,-87,-100,-100,-100,-100,-78,-79,-75,-71,-71,-79,-100,-80,-79,-79,-100,-83,-87,-85,-100,-85,-100,-88,-100,-100,-95,-100,-100,-89,-89,-100,-100,-100,-87,-100,-100,-100,-100,-100,928,175,45
-100,-100,-100,-85,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-67,-66,-100,-76,-100,-100,-100,-100,-100,-83,-81,-84,-82,-83,-84,-83,-85,-100,-100,-82,-100,-100,-100,-82,-69,-69,-69,-87,-100,-100,-100,-100,-100,-100,-80,-100,-100,-88,-86,-87,-100,-100,-100,-100,-77,-77,-70,-70,-70,-77,-83,-81,-100,-79,-100,-100,-85,-84,-100,-85,-100,-89,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-88,-100,-100,-100,-100,-100,928,175,45
