60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,b4:5d:50:e1:96:43,38:17:c3:1f:14:01,38:17:c3:1f:14:00,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,9c:d6:43:60:92:e0,44:48:c1:91:d0:01,44:48:c1:91:d0:00,44:48:c1:91:d0:02,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:40,20:a6:cd:42:0a:c3,a8:bd:27:4c:aa:83,44:48:c1:91:d0:11,44:48:c1:91:d0:10,44:48:c1:91:d0:14,44:48:c1:91:d0:12,38:17:c3:1f:14:12,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,38:17:c3:1f:14:11,38:17:c3:1f:14:10,38:17:c3:1f:09:83,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,38:17:c3:19:45:b1,38:17:c3:1f:09:92,38:17:c3:1f:09:90,38:17:c3:19:45:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a0,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:1f:09:91,38:17:c3:1f:09:82,44:48:c1:91:95:b3,44:48:c1:91:95:b2,44:48:c1:91:95:b0,38:17:c3:1f:09:93,44:48:c1:91:95:b1,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:24:47:52,38:17:c3:24:47:50,ac:e2:d3:c4:08:e6,a8:bd:27:4c:aa:92,38:17:c3:1f:19:d0,a8:bd:27:4c:aa:93,38:17:c3:24:47:51,a8:bd:27:4c:aa:90,72:32:b1:3e:1a:b7,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,38:17:c3:1f:09:80,38:17:c3:1f:09:81,44:48:c1:91:95:a3,44:48:c1:91:95:a2,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:1f:19:c1,20:a6:cd:42:13:f0,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:22:61:90,66:2a:2f:53:7c:99,a8:bd:27:4c:aa:80,44:48:c1:91:aa:30,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,38:17:c3:1f:19:f0,38:17:c3:19:d7:70,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f1,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,80:8d:b7:55:25:e3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:35:03,80:8d:b7:55:35:13,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:10,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:25:e2,80:8d:b7:55:35:02,80:8d:b7:55:3a:50,80:8d:b7:55:35:01,80:8d:b7:55:35:00,b0:be:76:f8:30:5e,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,ea:9e:b4:53:24:54,80:8d:b7:55:3a:40,80:8d:b7:55:35:11,80:8d:b7:55:35:12,38:17:c3:19:71:90,38:17:c3:19:36:30,38:17:c3:1e:ff:10,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,68:ff:7b:e4:af:39,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:39:d0,68:ff:7b:e4:af:38,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1f:22:30,80:8d:b7:55:29:c0,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:d1,80:8d:b7:55:29:d0,80:8d:b7:55:29:d2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,20:a6:cd:50:24:b0,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:22:21,38:17:c3:1f:0e:00,00:4e:35:de:e1:12,00:4e:35:df:06:42,00:4e:35:de:e1:10,00:4e:35:df:06:41,38:17:c3:22:5e:f0,86:0d:8e:aa:25:a4,80:8d:b7:55:4d:01,38:17:c3:24:56:50,80:8d:b7:55:39:d1,00:4e:35:df:06:52,00:4e:35:df:06:40,38:17:c3:19:36:32,00:4e:35:df:06:51,bc:42:8c:64:49:70,38:17:c3:22:5e:f2,38:17:c3:1a:cf:d0,38:17:c3:1a:cf:d1,38:17:c3:1f:0e:11,38:17:c3:1f:0e:01,20:a6:cd:42:13:f1,80:8d:b7:55:4d:02,38:17:c3:1f:08:50,38:17:c3:1a:cf:d2,38:17:c3:19:71:91,00:4e:35:df:06:50,38:17:c3:19:36:31,20:a6:cd:42:13:f2,38:17:c3:1f:0e:10,80:8d:b7:55:4d:00,80:8d:b7:55:39:d2,80:8d:b7:55:4d:10,00:4e:35:de:e1:11,38:17:c3:19:71:92,38:17:c3:1f:0e:02,38:17:c3:1f:0e:12,38:17:c3:22:61:92,38:17:c3:22:61:91,x,y,label
-100,-100,-100,-84,-84,-84,-92,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-94,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-55,-55,-100,-100,-100,-100,-64,-65,-64,-81,-84,-84,-96,-96,-84,-87,-84,-84,-88,-81,-82,-96,-90,-86,-90,-90,-94,-89,-86,-90,-88,-88,-90,-100,-100,-83,-90,-82,-78,-82,-78,-100,-97,-97,-97,-100,-100,-88,-89,-89,-100,-94,-96,-88,-91,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-100,-100,-86,-90,-87,-100,-90,-100,-100,-100,-100,-95,-100,-100,-100,-98,-100,-89,-90,-100,-100,-91,-100,-86,-95,-100,-88,-91,-95,-100,-100,860,175,41
-100,-100,-100,-92,-92,-92,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-97,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-53,-53,-100,-100,-100,-100,-64,-65,-64,-86,-84,-84,-96,-96,-84,-88,-84,-84,-88,-82,-82,-93,-93,-86,-93,-87,-92,-88,-86,-93,-85,-88,-91,-100,-100,-87,-90,-86,-79,-82,-78,-100,-97,-94,-97,-100,-100,-84,-88,-85,-100,-97,-100,-94,-91,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-100,-100,-86,-90,-87,-100,-90,-100,-100,-100,-100,-95,-100,-100,-100,-98,-100,-89,-90,-100,-100,-91,-100,-86,-95,-100,-88,-91,-95,-100,-100,860,175,41
-100,-100,-100,-89,-88,-88,-96,-96,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-97,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-57,-57,-100,-100,-100,-100,-64,-65,-65,-81,-84,-84,-93,-93,-84,-86,-85,-85,-87,-81,-82,-96,-93,-85,-93,-93,-95,-86,-84,-86,-92,-86,-87,-100,-100,-83,-91,-82,-78,-82,-78,-100,-97,-97,-97,-100,-100,-88,-89,-89,-100,-92,-97,-89,-91,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-88,-100,-100,-100,-100,-100,-87,-90,-89,-100,-90,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-89,-89,-100,-100,-91,-100,-87,-93,-100,-88,-89,-93,-100,-100,860,175,41
-100,-100,-100,-84,-90,-85,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-94,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-51,-51,-100,-100,-100,-100,-56,-56,-55,-82,-84,-84,-94,-96,-83,-86,-84,-84,-86,-83,-82,-92,-90,-88,-92,-84,-96,-88,-89,-94,-89,-86,-89,-100,-100,-87,-86,-86,-78,-77,-78,-100,-94,-94,-94,-100,-100,-84,-84,-84,-100,-100,-96,-97,-91,-91,-91,-97,-98,-98,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-100,-100,-85,-90,-87,-100,-89,-100,-100,-100,-100,-97,-100,-100,-100,-94,-100,-88,-90,-100,-100,-91,-100,-85,-97,-100,-88,-95,-97,-100,-100,877,175,42
-100,-100,-100,-84,-90,-85,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-94,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-51,-51,-100,-100,-100,-100,-56,-56,-55,-82,-84,-84,-94,-96,-83,-86,-84,-84,-86,-83,-82,-92,-90,-88,-92,-84,-96,-88,-89,-94,-89,-86,-89,-100,-100,-87,-86,-86,-78,-77,-78,-100,-94,-94,-94,-100,-100,-84,-84,-84,-100,-100,-96,-97,-91,-91,-91,-97,-98,-98,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-100,-100,-85,-90,-87,-100,-89,-100,-100,-100,-100,-97,-100,-100,-100,-94,-100,-88,-90,-100,-100,-91,-100,-85,-97,-100,-88,-95,-97,-100,-100,877,175,42
-100,-100,-100,-88,-88,-88,-95,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-57,-57,-100,-100,-100,-100,-56,-56,-56,-81,-84,-84,-90,-90,-88,-84,-85,-84,-84,-81,-81,-96,-93,-84,-93,-90,-93,-84,-84,-87,-88,-84,-87,-100,-100,-83,-87,-82,-78,-78,-78,-100,-97,-94,-97,-100,-100,-88,-86,-85,-100,-92,-94,-87,-94,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-100,-100,-86,-90,-87,-100,-90,-100,-100,-100,-100,-95,-100,-100,-100,-98,-100,-89,-90,-100,-100,-91,-100,-86,-95,-100,-88,-91,-95,-100,-100,877,175,42
-100,-100,-100,-90,-90,-90,-87,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-56,-55,-100,-100,-100,-100,-55,-56,-56,-81,-85,-85,-93,-89,-88,-85,-85,-85,-85,-82,-81,-89,-93,-85,-92,-87,-92,-88,-88,-90,-85,-85,-88,-100,-100,-86,-87,-86,-77,-77,-77,-97,-97,-94,-97,-100,-100,-84,-81,-84,-100,-97,-97,-93,-89,-89,-89,-97,-97,-98,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-100,-100,-86,-90,-87,-100,-90,-100,-100,-100,-100,-95,-100,-100,-100,-98,-100,-89,-90,-100,-100,-91,-100,-86,-95,-100,-88,-91,-95,-100,-100,877,175,42
-100,-100,-100,-88,-88,-88,-95,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-57,-57,-100,-100,-100,-100,-56,-56,-56,-81,-84,-84,-90,-90,-88,-84,-85,-84,-84,-81,-81,-96,-93,-84,-93,-90,-93,-84,-84,-87,-88,-84,-87,-100,-100,-83,-87,-82,-78,-78,-78,-100,-97,-94,-97,-100,-100,-88,-86,-85,-100,-92,-94,-87,-94,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-100,-100,-86,-90,-87,-100,-90,-100,-100,-100,-100,-95,-100,-100,-100,-98,-100,-89,-90,-100,-100,-91,-100,-86,-95,-100,-88,-91,-95,-100,-100,877,175,42
-100,-100,-100,-84,-90,-85,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-94,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-51,-51,-100,-100,-100,-100,-56,-56,-55,-82,-84,-84,-94,-96,-83,-86,-84,-84,-86,-83,-82,-92,-90,-88,-92,-84,-96,-88,-89,-94,-89,-86,-89,-100,-100,-87,-86,-86,-78,-77,-78,-100,-94,-94,-94,-100,-100,-84,-84,-84,-100,-100,-96,-97,-91,-91,-91,-97,-98,-98,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-100,-100,-85,-90,-87,-100,-89,-100,-100,-100,-100,-97,-100,-100,-100,-94,-100,-88,-90,-100,-100,-91,-100,-85,-97,-100,-88,-95,-97,-100,-100,877,175,42
-100,-100,-100,-80,-86,-81,-92,-92,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-62,-62,-100,-100,-100,-100,-59,-59,-59,-82,-84,-84,-89,-85,-83,-85,-84,-84,-85,-81,-81,-88,-86,-84,-86,-86,-97,-83,-83,-84,-85,-84,-91,-100,-100,-78,-85,-84,-76,-76,-81,-94,-95,-97,-97,-98,-100,-84,-77,-80,-94,-97,-88,-85,-85,-85,-86,-97,-98,-98,-97,-97,-94,-94,-97,-100,-92,-92,-88,-100,-100,-100,-100,-100,-87,-90,-89,-100,-90,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-89,-89,-100,-100,-91,-100,-87,-93,-100,-88,-89,-93,-100,-100,894,175,43
-100,-100,-100,-89,-88,-88,-92,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-97,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-55,-55,-100,-100,-100,-100,-64,-65,-64,-85,-84,-84,-96,-96,-84,-87,-84,-84,-87,-81,-82,-96,-93,-85,-93,-90,-94,-87,-85,-90,-88,-87,-90,-100,-100,-87,-95,-86,-78,-82,-78,-100,-97,-94,-97,-100,-100,-84,-89,-85,-100,-94,-100,-91,-91,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-100,-100,-86,-90,-87,-100,-90,-100,-100,-100,-100,-95,-100,-100,-100,-98,-100,-89,-90,-100,-100,-91,-100,-86,-95,-100,-88,-91,-95,-100,-100,894,175,43
-100,-100,-100,-85,-91,-86,-92,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-58,-57,-100,-100,-100,-100,-55,-55,-56,-80,-85,-85,-89,-85,-85,-85,-85,-85,-85,-81,-81,-88,-90,-84,-89,-87,-93,-84,-84,-87,-88,-84,-87,-100,-100,-86,-91,-86,-77,-77,-76,-100,-95,-92,-95,-100,-100,-88,-81,-84,-100,-97,-97,-93,-91,-91,-91,-97,-98,-98,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-100,-100,-86,-90,-87,-100,-89,-100,-100,-100,-100,-95,-100,-100,-100,-96,-100,-88,-90,-100,-100,-91,-100,-86,-95,-100,-88,-93,-95,-100,-100,894,175,43
-100,-100,-100,-89,-88,-88,-96,-96,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-97,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-57,-57,-100,-100,-100,-100,-64,-65,-65,-81,-84,-84,-93,-93,-84,-86,-85,-85,-87,-81,-82,-96,-93,-85,-93,-93,-95,-86,-84,-86,-92,-86,-87,-100,-100,-83,-91,-82,-78,-82,-78,-100,-97,-97,-97,-100,-100,-88,-89,-89,-100,-92,-97,-89,-91,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-88,-100,-100,-100,-100,-100,-87,-90,-89,-100,-90,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-89,-89,-100,-100,-91,-100,-87,-93,-100,-88,-89,-93,-100,-100,894,175,43
-100,-100,-100,-83,-88,-83,-96,-96,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-60,-60,-100,-100,-100,-100,-56,-57,-56,-76,-84,-85,-93,-89,-84,-84,-85,-85,-84,-81,-82,-92,-93,-85,-92,-93,-97,-83,-83,-83,-92,-83,-84,-100,-100,-83,-91,-82,-76,-76,-76,-100,-97,-97,-97,-100,-100,-88,-85,-85,-100,-92,-97,-89,-91,-91,-91,-97,-98,-98,-100,-100,-100,-100,-100,-100,-92,-91,-88,-100,-100,-100,-100,-100,-87,-90,-87,-100,-89,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-89,-90,-100,-100,-91,-100,-87,-93,-100,-88,-89,-93,-100,-100,894,175,43
-100,-100,-100,-84,-84,-84,-92,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-94,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-55,-55,-100,-100,-100,-100,-64,-65,-64,-81,-84,-84,-96,-96,-84,-87,-84,-84,-88,-81,-82,-96,-90,-86,-90,-90,-94,-89,-86,-90,-88,-88,-90,-100,-100,-83,-90,-82,-78,-82,-78,-100,-97,-97,-97,-100,-100,-88,-89,-89,-100,-94,-96,-88,-91,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-100,-100,-86,-90,-87,-100,-90,-100,-100,-100,-100,-95,-100,-100,-100,-98,-100,-89,-90,-100,-100,-91,-100,-86,-95,-100,-88,-91,-95,-100,-100,894,175,43
-100,-100,-100,-92,-92,-92,-92,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-97,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-55,-55,-100,-100,-100,-100,-64,-65,-65,-86,-84,-84,-93,-93,-84,-87,-85,-85,-87,-81,-82,-96,-93,-85,-93,-90,-94,-87,-85,-90,-88,-87,-90,-100,-100,-87,-91,-87,-78,-82,-78,-100,-97,-94,-97,-100,-100,-88,-89,-88,-100,-94,-97,-91,-91,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-100,-100,-86,-90,-87,-100,-90,-100,-100,-100,-100,-95,-100,-100,-100,-98,-100,-89,-90,-100,-100,-91,-100,-86,-95,-100,-88,-91,-95,-100,-100,911,175,44
-100,-100,-100,-91,-91,-91,-87,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-97,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-53,-52,-100,-100,-100,-100,-55,-56,-55,-81,-84,-84,-90,-93,-84,-85,-85,-84,-85,-82,-81,-93,-93,-85,-96,-87,-94,-85,-85,-93,-88,-85,-88,-100,-100,-82,-82,-82,-79,-78,-78,-100,-94,-92,-94,-100,-100,-84,-85,-84,-100,-97,-97,-93,-92,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-100,-100,-85,-90,-87,-100,-89,-100,-100,-100,-100,-97,-100,-100,-100,-94,-100,-88,-90,-100,-100,-91,-100,-85,-97,-100,-88,-95,-97,-100,-100,911,175,44
-100,-100,-100,-91,-91,-91,-87,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-97,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-53,-52,-100,-100,-100,-100,-55,-56,-55,-81,-84,-84,-90,-93,-84,-85,-85,-84,-85,-82,-81,-93,-93,-85,-96,-87,-94,-85,-85,-93,-88,-85,-88,-100,-100,-82,-82,-82,-79,-78,-78,-100,-94,-92,-94,-100,-100,-84,-85,-84,-100,-97,-97,-93,-92,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-100,-100,-85,-90,-87,-100,-89,-100,-100,-100,-100,-97,-100,-100,-100,-94,-100,-88,-90,-100,-100,-91,-100,-85,-97,-100,-88,-95,-97,-100,-100,911,175,44
