38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,b4:5d:50:e1:96:43,38:17:c3:1f:14:01,38:17:c3:1f:14:00,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,44:48:c1:91:d0:01,44:48:c1:91:d0:00,44:48:c1:91:d0:02,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:40,20:a6:cd:42:0a:c3,a8:bd:27:4c:aa:83,44:48:c1:91:d0:11,44:48:c1:91:d0:10,44:48:c1:91:d0:14,44:48:c1:91:d0:12,38:17:c3:1f:14:12,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,38:17:c3:1f:14:11,38:17:c3:1f:14:10,38:17:c3:1f:09:83,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,38:17:c3:19:45:b1,38:17:c3:1f:09:92,38:17:c3:1f:09:90,38:17:c3:19:45:a0,44:48:c1:91:95:a1,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:1f:09:91,38:17:c3:1f:09:82,44:48:c1:91:95:b3,44:48:c1:91:95:b2,44:48:c1:91:95:b0,38:17:c3:1f:09:93,44:48:c1:91:95:b1,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:24:47:52,38:17:c3:24:47:50,ac:e2:d3:c4:08:e6,a8:bd:27:4c:aa:92,38:17:c3:1f:19:d0,a8:bd:27:4c:aa:93,38:17:c3:24:47:51,a8:bd:27:4c:aa:90,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,38:17:c3:1f:09:80,38:17:c3:1f:09:81,44:48:c1:91:95:a3,44:48:c1:91:95:a2,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:22:61:90,66:2a:2f:53:7c:99,a8:bd:27:4c:aa:80,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,38:17:c3:1f:19:f0,38:17:c3:19:d7:70,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f1,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,80:8d:b7:55:25:e3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:35:03,80:8d:b7:55:35:13,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:10,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:25:e2,80:8d:b7:55:35:02,80:8d:b7:55:3a:50,80:8d:b7:55:35:01,80:8d:b7:55:35:00,b0:be:76:f8:30:5e,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,ea:9e:b4:53:24:54,80:8d:b7:55:3a:40,80:8d:b7:55:35:11,80:8d:b7:55:35:12,38:17:c3:19:71:90,38:17:c3:19:36:30,38:17:c3:1e:ff:10,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,68:ff:7b:e4:af:39,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:39:d0,68:ff:7b:e4:af:38,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1f:22:30,80:8d:b7:55:29:c0,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:d1,80:8d:b7:55:29:d0,80:8d:b7:55:29:d2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,20:a6:cd:50:24:b0,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:22:21,38:17:c3:1f:0e:00,00:4e:35:de:e1:12,00:4e:35:df:06:42,00:4e:35:de:e1:10,00:4e:35:df:06:41,38:17:c3:22:5e:f0,80:8d:b7:55:4d:01,80:8d:b7:55:39:d1,00:4e:35:df:06:52,00:4e:35:df:06:40,38:17:c3:19:36:32,00:4e:35:df:06:51,38:17:c3:1f:0e:11,38:17:c3:1f:0e:01,80:8d:b7:55:4d:02,38:17:c3:1f:08:50,38:17:c3:19:71:91,00:4e:35:df:06:50,38:17:c3:19:36:31,38:17:c3:1f:0e:10,80:8d:b7:55:4d:00,80:8d:b7:55:39:d2,80:8d:b7:55:4d:10,00:4e:35:de:e1:11,38:17:c3:19:71:92,38:17:c3:1f:0e:02,38:17:c3:1f:0e:12,38:17:c3:22:61:92,38:17:c3:22:61:91,80:8d:b7:55:4d:12,38:17:c3:19:71:80,22:ad:56:24:6b:8b,38:17:c3:19:71:82,f0:ab:54:14:10:2c,38:17:c3:19:71:81,b4:5d:50:e1:92:23,80:3f:5d:c5:f8:e4,80:8d:b7:55:4d:11,x,y,label
-78,-77,-78,-93,-95,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-96,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-96,-100,-100,-100,-100,-57,-100,-100,-100,-100,-57,-56,-100,-100,-100,-100,-55,-56,-56,-78,-82,-82,-91,-87,-87,-84,-83,-82,-84,-83,-87,-91,-90,-84,-89,-88,-91,-84,-84,-87,-84,-84,-85,-99,-100,-84,-84,-80,-83,-83,-84,-98,-92,-96,-96,-98,-98,-91,-91,-88,-99,-93,-95,-88,-98,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-84,-89,-87,-100,-89,-98,-100,-100,-93,-87,-89,-100,-91,-100,-84,-98,-100,-87,-97,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-75,-75,-75,-93,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-99,-100,-94,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-98,-100,-95,-100,-100,-100,-100,-57,-100,-100,-100,-100,-57,-57,-100,-100,-100,-100,-56,-57,-57,-77,-81,-81,-93,-87,-86,-84,-82,-81,-84,-85,-91,-88,-90,-84,-87,-88,-90,-84,-84,-86,-84,-84,-84,-98,-100,-87,-83,-80,-87,-87,-88,-98,-92,-97,-97,-97,-97,-94,-92,-90,-98,-93,-95,-90,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-87,-98,-100,-100,-84,-89,-87,-100,-89,-99,-100,-100,-92,-87,-89,-100,-91,-100,-84,-99,-99,-87,-98,-99,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,809,175,38
-77,-77,-77,-92,-94,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-95,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-95,-100,-100,-100,-100,-57,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-56,-56,-56,-78,-82,-82,-91,-86,-87,-84,-83,-82,-84,-83,-88,-90,-89,-84,-88,-87,-90,-84,-84,-87,-83,-84,-85,-99,-100,-85,-83,-80,-84,-84,-85,-98,-92,-96,-96,-97,-98,-92,-91,-88,-99,-93,-95,-89,-98,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-84,-89,-87,-100,-89,-99,-100,-100,-92,-87,-89,-100,-91,-100,-84,-99,-100,-87,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-77,-77,-77,-92,-94,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-95,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-95,-100,-100,-100,-100,-57,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-56,-56,-56,-78,-82,-82,-91,-86,-87,-84,-83,-82,-84,-83,-88,-90,-89,-84,-88,-87,-90,-84,-84,-87,-83,-84,-85,-99,-100,-85,-83,-80,-84,-84,-85,-98,-92,-96,-96,-97,-98,-92,-91,-88,-99,-93,-95,-89,-98,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-84,-89,-87,-100,-89,-99,-100,-100,-92,-87,-89,-100,-91,-100,-84,-99,-100,-87,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-77,-77,-77,-92,-94,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-95,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-95,-100,-100,-100,-100,-57,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-56,-56,-56,-78,-82,-82,-91,-86,-87,-84,-83,-82,-84,-83,-88,-90,-89,-84,-88,-87,-90,-84,-84,-87,-83,-84,-85,-99,-100,-85,-83,-80,-84,-84,-85,-98,-92,-96,-96,-97,-98,-92,-91,-88,-99,-93,-95,-89,-98,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-84,-89,-87,-100,-89,-99,-100,-100,-92,-87,-89,-100,-91,-100,-84,-99,-100,-87,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-89,-89,-89,-89,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-97,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-54,-100,-100,-100,-100,-54,-54,-100,-100,-100,-100,-60,-61,-61,-83,-84,-84,-93,-92,-85,-86,-84,-84,-86,-81,-81,-93,-91,-85,-91,-87,-92,-88,-86,-91,-85,-86,-90,-100,-100,-85,-87,-84,-78,-80,-78,-99,-97,-94,-97,-100,-100,-87,-85,-86,-100,-96,-96,-91,-90,-90,-90,-99,-99,-99,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-86,-90,-87,-100,-90,-95,-100,-100,-98,-89,-89,-100,-91,-100,-86,-95,-100,-88,-91,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-77,-77,-77,-92,-94,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-95,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-95,-100,-100,-100,-100,-57,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-56,-56,-56,-78,-82,-82,-91,-86,-87,-84,-83,-82,-84,-83,-88,-90,-89,-84,-88,-87,-90,-84,-84,-87,-83,-84,-85,-99,-100,-85,-83,-80,-84,-84,-85,-98,-92,-96,-96,-97,-98,-92,-91,-88,-99,-93,-95,-89,-98,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-84,-89,-87,-100,-89,-99,-100,-100,-92,-87,-89,-100,-91,-100,-84,-99,-100,-87,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-75,-75,-75,-93,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-99,-100,-94,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-98,-100,-95,-100,-100,-100,-100,-57,-100,-100,-100,-100,-57,-57,-100,-100,-100,-100,-56,-57,-57,-77,-81,-81,-93,-87,-86,-84,-82,-81,-84,-85,-91,-88,-90,-84,-87,-88,-90,-84,-84,-86,-84,-84,-84,-98,-100,-87,-83,-80,-87,-87,-88,-98,-92,-97,-97,-97,-97,-94,-92,-90,-98,-93,-95,-90,-99,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-87,-98,-100,-100,-84,-89,-87,-100,-89,-99,-100,-100,-92,-87,-89,-100,-91,-100,-84,-99,-99,-87,-98,-99,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,826,175,39
-77,-77,-77,-92,-94,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-95,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-95,-100,-100,-100,-100,-57,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-56,-56,-56,-78,-82,-82,-91,-86,-87,-84,-83,-82,-84,-83,-88,-90,-89,-84,-88,-87,-90,-84,-84,-87,-83,-84,-85,-99,-100,-85,-83,-80,-84,-84,-85,-98,-92,-96,-96,-97,-98,-92,-91,-88,-99,-93,-95,-89,-98,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-84,-89,-87,-100,-89,-99,-100,-100,-92,-87,-89,-100,-91,-100,-84,-99,-100,-87,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-77,-77,-77,-92,-94,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-95,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-95,-100,-100,-100,-100,-57,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-56,-56,-56,-78,-82,-82,-91,-86,-87,-84,-83,-82,-84,-83,-88,-90,-89,-84,-88,-87,-90,-84,-84,-87,-83,-84,-85,-99,-100,-85,-83,-80,-84,-84,-85,-98,-92,-96,-96,-97,-98,-92,-91,-88,-99,-93,-95,-89,-98,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-84,-89,-87,-100,-89,-99,-100,-100,-92,-87,-89,-100,-91,-100,-84,-99,-100,-87,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-90,-90,-90,-91,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-98,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-56,-100,-100,-100,-100,-55,-55,-100,-100,-100,-100,-59,-59,-59,-82,-84,-84,-93,-92,-86,-85,-84,-84,-85,-81,-81,-94,-93,-85,-93,-89,-93,-86,-85,-89,-87,-85,-88,-100,-100,-84,-88,-83,-77,-79,-77,-99,-97,-95,-97,-100,-100,-86,-85,-85,-100,-94,-96,-90,-91,-91,-91,-99,-99,-99,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-86,-90,-88,-100,-90,-94,-100,-100,-98,-88,-89,-100,-91,-100,-86,-94,-100,-88,-90,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-86,-89,-87,-87,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-97,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-54,-100,-100,-100,-100,-54,-54,-100,-100,-100,-100,-55,-56,-55,-81,-84,-84,-92,-92,-86,-85,-84,-84,-85,-82,-81,-93,-91,-85,-92,-87,-94,-86,-86,-90,-87,-85,-88,-100,-100,-85,-86,-84,-77,-77,-77,-99,-95,-94,-95,-100,-100,-85,-84,-84,-100,-96,-95,-92,-91,-91,-91,-98,-98,-98,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-85,-90,-87,-100,-89,-95,-100,-100,-96,-88,-90,-100,-91,-100,-85,-95,-100,-88,-92,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-87,-87,-88,-92,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-97,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-56,-100,-100,-100,-100,-55,-55,-100,-100,-100,-100,-60,-61,-61,-82,-84,-84,-93,-93,-85,-86,-84,-84,-86,-81,-81,-95,-91,-85,-91,-89,-93,-86,-85,-89,-87,-86,-89,-100,-100,-83,-88,-82,-78,-80,-78,-100,-97,-95,-97,-100,-100,-88,-87,-87,-100,-93,-95,-88,-92,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-86,-90,-87,-100,-90,-95,-100,-100,-98,-89,-90,-100,-91,-100,-86,-95,-100,-88,-91,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-89,-89,-89,-92,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-97,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-56,-100,-100,-100,-100,-55,-55,-100,-100,-100,-100,-61,-61,-61,-82,-84,-84,-93,-93,-85,-86,-84,-84,-86,-81,-81,-95,-93,-85,-93,-90,-93,-86,-85,-89,-88,-86,-88,-100,-100,-83,-88,-83,-78,-80,-78,-100,-97,-95,-97,-100,-100,-88,-87,-87,-100,-93,-95,-89,-91,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-86,-90,-88,-100,-90,-94,-100,-100,-98,-88,-89,-100,-91,-100,-86,-94,-100,-88,-90,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-90,-90,-90,-91,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-98,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-56,-100,-100,-100,-100,-55,-55,-100,-100,-100,-100,-59,-59,-59,-82,-84,-84,-93,-92,-86,-85,-84,-84,-85,-81,-81,-94,-93,-85,-93,-89,-93,-86,-85,-89,-87,-85,-88,-100,-100,-84,-88,-83,-77,-79,-77,-99,-97,-95,-97,-100,-100,-86,-85,-85,-100,-94,-96,-90,-91,-91,-91,-99,-99,-99,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-86,-90,-88,-100,-90,-94,-100,-100,-98,-88,-89,-100,-91,-100,-86,-94,-100,-88,-90,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-89,-89,-89,-91,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-98,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-56,-100,-100,-100,-100,-55,-55,-100,-100,-100,-100,-59,-59,-59,-82,-84,-84,-92,-91,-86,-85,-84,-84,-85,-81,-81,-94,-92,-85,-92,-88,-92,-86,-85,-89,-86,-85,-88,-100,-100,-84,-87,-83,-78,-79,-77,-99,-97,-94,-97,-100,-100,-87,-86,-86,-100,-94,-95,-89,-91,-91,-91,-99,-99,-99,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-86,-90,-87,-100,-90,-95,-100,-100,-98,-89,-90,-100,-91,-100,-86,-95,-100,-88,-91,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-85,-88,-86,-93,-93,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-100,-58,-100,-100,-100,-100,-58,-58,-100,-100,-100,-100,-56,-56,-56,-80,-84,-84,-91,-88,-86,-84,-84,-84,-84,-81,-81,-92,-91,-84,-91,-89,-94,-84,-84,-86,-87,-84,-87,-100,-100,-82,-87,-83,-77,-77,-78,-98,-96,-95,-97,-99,-100,-86,-83,-83,-98,-94,-94,-88,-90,-90,-90,-98,-98,-98,-99,-99,-98,-98,-99,-100,-91,-91,-88,-100,-100,-100,-86,-90,-87,-100,-89,-94,-100,-100,-98,-89,-89,-100,-91,-100,-86,-94,-100,-88,-90,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-89,-89,-89,-91,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-98,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-56,-100,-100,-100,-100,-55,-55,-100,-100,-100,-100,-59,-59,-59,-82,-84,-84,-92,-91,-86,-85,-84,-84,-85,-81,-81,-94,-92,-85,-92,-88,-92,-86,-85,-89,-86,-85,-88,-100,-100,-84,-87,-83,-78,-79,-77,-99,-97,-94,-97,-100,-100,-87,-86,-86,-100,-94,-95,-89,-91,-91,-91,-99,-99,-99,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-86,-90,-87,-100,-90,-95,-100,-100,-98,-89,-90,-100,-91,-100,-86,-95,-100,-88,-91,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-85,-88,-86,-93,-93,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-100,-58,-100,-100,-100,-100,-58,-58,-100,-100,-100,-100,-56,-56,-56,-80,-84,-84,-91,-88,-86,-84,-84,-84,-84,-81,-81,-92,-91,-84,-91,-89,-94,-84,-84,-86,-87,-84,-87,-100,-100,-82,-87,-83,-77,-77,-78,-98,-96,-95,-97,-99,-100,-86,-83,-83,-98,-94,-94,-88,-90,-90,-90,-98,-98,-98,-99,-99,-98,-98,-99,-100,-91,-91,-88,-100,-100,-100,-86,-90,-87,-100,-89,-94,-100,-100,-98,-89,-89,-100,-91,-100,-86,-94,-100,-88,-90,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-89,-89,-89,-91,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-98,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-56,-100,-100,-100,-100,-55,-55,-100,-100,-100,-100,-59,-59,-59,-82,-84,-84,-92,-91,-86,-85,-84,-84,-85,-81,-81,-94,-92,-85,-92,-88,-92,-86,-85,-89,-86,-85,-88,-100,-100,-84,-87,-83,-78,-79,-77,-99,-97,-94,-97,-100,-100,-87,-86,-86,-100,-94,-95,-89,-91,-91,-91,-99,-99,-99,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-86,-90,-87,-100,-90,-95,-100,-100,-98,-89,-90,-100,-91,-100,-86,-95,-100,-88,-91,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
