60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,38:17:c3:1f:00:a1,38:17:c3:1f:00:a0,38:17:c3:1f:00:a2,38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,9c:d6:43:60:92:e0,44:48:c1:91:d0:01,44:48:c1:91:d0:00,b4:5d:50:e1:96:43,b4:5d:50:e1:96:40,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:42,44:48:c1:91:d0:02,44:48:c1:91:d0:14,44:48:c1:91:d0:11,44:48:c1:91:d0:12,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,b4:5d:50:e1:96:50,38:17:c3:1f:14:00,b4:5d:50:e1:96:41,44:48:c1:91:d0:10,b4:5d:50:e1:96:52,38:17:c3:1f:09:82,38:17:c3:1f:09:83,38:17:c3:1f:09:80,38:17:c3:1f:09:81,44:48:c1:91:95:a1,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:82,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,44:48:c1:91:95:a2,38:17:c3:1f:14:12,38:17:c3:1f:14:11,38:17:c3:1f:14:10,20:a6:cd:42:0a:d3,a8:bd:27:4c:aa:83,38:17:c3:24:47:52,44:48:c1:91:95:a3,38:17:c3:24:47:51,38:17:c3:24:47:50,38:17:c3:1f:19:d1,38:17:c3:1f:09:93,38:17:c3:1f:09:92,38:17:c3:1f:09:90,38:17:c3:19:45:b0,38:17:c3:1f:19:d0,38:17:c3:1f:09:91,44:48:c1:91:95:b3,44:48:c1:91:95:b2,38:17:c3:1f:19:d2,38:17:c3:19:45:b2,38:17:c3:19:45:b1,72:32:b1:3e:1a:b8,38:17:c3:1f:14:02,38:17:c3:1f:14:01,44:48:c1:91:95:a0,a8:bd:27:4c:aa:92,20:a6:cd:42:13:f2,20:a6:cd:42:13:f0,20:a6:cd:42:13:f1,38:17:c3:19:45:a1,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:90,38:17:c3:19:45:a0,44:48:c1:91:95:b1,44:48:c1:91:95:b0,ac:e2:d3:c4:08:e6,38:17:c3:19:45:a2,38:17:c3:19:d7:70,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:d7:71,38:17:c3:19:d7:60,38:17:c3:19:d7:61,38:17:c3:19:d7:62,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:19:36:30,80:8d:b7:55:25:e3,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:f1,80:8d:b7:55:35:03,80:8d:b7:55:25:f2,80:8d:b7:55:3a:50,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:35:02,80:8d:b7:55:35:00,66:2a:2f:53:7c:99,80:8d:b7:55:35:12,80:8d:b7:55:25:e0,ea:9e:b4:53:24:54,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:35:01,80:8d:b7:55:35:11,b0:be:76:f8:30:5e,80:8d:b7:55:3a:40,38:17:c3:19:71:82,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,20:a6:cd:50:24:a2,38:17:c3:19:71:90,38:17:c3:1e:ff:12,38:17:c3:1e:ff:01,38:17:c3:1e:ff:11,38:17:c3:19:71:92,38:17:c3:19:71:91,80:8d:b7:55:29:d0,38:17:c3:1e:ff:10,20:a6:cd:50:24:a1,68:ff:7b:e4:af:39,80:8d:b7:55:29:c1,68:ff:7b:e4:af:38,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:d0,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,00:4e:35:df:06:40,38:17:c3:1f:22:30,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,20:a6:cd:50:24:a0,00:4e:35:df:06:52,00:4e:35:df:06:41,80:8d:b7:55:29:c0,20:a6:cd:50:24:b0,80:8d:b7:55:29:c2,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,x,y,label
-88,-100,-100,-71,-70,-71,-64,-65,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-72,-100,-100,-64,-73,-73,-74,-78,-79,-78,-73,-84,-84,-73,-68,-68,-69,-85,-84,-100,-82,-88,-88,-84,-100,-89,-100,-100,-89,-91,-90,-100,-100,-80,-91,-100,-85,-87,-90,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-88,-100,-100,-100,-70,-71,-64,-65,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-72,-100,-100,-64,-73,-73,-76,-78,-78,-78,-73,-84,-84,-73,-68,-69,-69,-84,-84,-100,-100,-100,-100,-100,-100,-100,-89,-100,-90,-91,-89,-100,-100,-78,-100,-100,-100,-87,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-87,-100,-100,-78,-77,-77,-73,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-76,-100,-100,-64,-100,-71,-100,-100,-100,-100,-100,-87,-86,-71,-75,-73,-74,-87,-87,-100,-81,-89,-88,-100,-100,-88,-100,-100,-89,-89,-89,-100,-100,-86,-88,-100,-100,-100,-100,-100,-89,-100,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-87,-100,-100,-75,-75,-75,-76,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-83,-85,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-77,-100,-100,-69,-77,-69,-75,-75,-76,-75,-69,-86,-86,-71,-72,-73,-73,-87,-87,-100,-81,-83,-84,-100,-100,-84,-100,-82,-89,-89,-88,-100,-100,-81,-88,-100,-100,-100,-91,-100,-89,-100,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-77,-77,-77,-76,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-77,-100,-100,-55,-77,-71,-75,-75,-76,-75,-71,-89,-89,-71,-72,-73,-73,-87,-88,-90,-81,-83,-83,-100,-88,-84,-100,-83,-88,-89,-88,-100,-100,-77,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-77,-78,-78,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-77,-100,-100,-60,-77,-75,-75,-80,-80,-100,-75,-89,-89,-76,-65,-65,-64,-100,-88,-89,-84,-87,-87,-81,-88,-84,-100,-83,-88,-90,-90,-84,-100,-73,-100,-100,-100,-88,-89,-100,-100,-89,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-77,-76,-76,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-79,-100,-100,-61,-79,-75,-75,-80,-80,-100,-76,-90,-91,-76,-65,-64,-64,-91,-91,-89,-84,-87,-87,-81,-100,-100,-100,-100,-90,-90,-90,-84,-100,-75,-100,-100,-90,-100,-100,-100,-100,-89,-83,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-77,-76,-76,-76,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-79,-100,-100,-66,-79,-75,-74,-100,-78,-78,-76,-90,-89,-75,-65,-65,-66,-91,-91,-89,-100,-89,-88,-100,-100,-87,-87,-88,-90,-100,-90,-81,-100,-73,-100,-100,-89,-100,-100,-82,-100,-100,-81,-100,-84,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-100,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-71,-83,-100,-100,-100,-72,-89,-90,-72,-70,-71,-69,-88,-88,-100,-76,-83,-84,-100,-100,-83,-87,-83,-90,-90,-92,-87,-100,-86,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-72,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-71,-83,-81,-80,-82,-71,-87,-87,-71,-70,-71,-69,-86,-86,-100,-76,-83,-84,-81,-100,-83,-87,-86,-90,-90,-91,-87,-88,-86,-100,-81,-100,-87,-88,-100,-100,-88,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-89,-100,-100,-79,-79,-79,-70,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-83,-83,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-71,-82,-81,-80,-82,-71,-90,-88,-71,-68,-68,-68,-86,-86,-100,-100,-86,-86,-81,-100,-86,-100,-86,-90,-89,-89,-100,-88,-81,-88,-81,-88,-87,-88,-100,-88,-100,-83,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-89,-100,-100,-79,-78,-78,-70,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-83,-83,-89,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-77,-100,-100,-64,-75,-71,-82,-100,-100,-83,-71,-90,-88,-71,-68,-69,-71,-100,-100,-100,-100,-84,-85,-81,-81,-85,-100,-86,-100,-89,-88,-100,-100,-84,-88,-100,-100,-100,-100,-100,-88,-87,-83,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-80,-78,-78,-70,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-77,-100,-100,-66,-75,-71,-82,-82,-84,-83,-71,-100,-100,-71,-68,-69,-69,-100,-100,-100,-100,-86,-87,-81,-81,-86,-100,-86,-88,-88,-87,-86,-100,-86,-88,-100,-100,-89,-89,-84,-88,-87,-100,-100,-100,-83,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-79,-78,-81,-71,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-76,-100,-100,-60,-75,-70,-82,-82,-84,-82,-71,-100,-100,-71,-68,-68,-68,-100,-100,-92,-100,-87,-87,-83,-84,-86,-100,-88,-88,-88,-87,-85,-100,-86,-88,-83,-89,-89,-88,-85,-88,-85,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-79,-78,-79,-74,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-76,-100,-100,-64,-100,-67,-77,-76,-77,-76,-66,-91,-91,-67,-66,-65,-66,-90,-91,-89,-100,-86,-88,-100,-100,-87,-100,-88,-91,-84,-86,-84,-84,-81,-85,-100,-87,-90,-91,-83,-85,-89,-100,-100,-82,-82,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-79,-78,-79,-75,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-74,-100,-100,-71,-100,-68,-77,-79,-79,-78,-68,-91,-91,-68,-66,-65,-66,-90,-91,-89,-100,-86,-85,-100,-100,-85,-100,-85,-91,-85,-86,-84,-82,-85,-85,-100,-86,-90,-91,-82,-85,-89,-83,-100,-83,-82,-100,-89,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-83,-82,-80,-75,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-71,-100,-100,-64,-70,-69,-77,-79,-79,-78,-69,-91,-89,-68,-66,-67,-66,-100,-89,-91,-100,-87,-87,-100,-100,-85,-100,-85,-92,-85,-86,-100,-82,-81,-85,-100,-100,-91,-88,-82,-85,-91,-83,-100,-82,-82,-100,-87,-100,-86,-88,-88,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-83,-84,-82,-80,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-71,-100,-100,-63,-70,-67,-76,-100,-77,-78,-66,-91,-89,-67,-67,-67,-67,-100,-89,-91,-100,-87,-87,-100,-100,-100,-84,-86,-90,-86,-86,-100,-100,-81,-86,-83,-89,-91,-88,-84,-84,-91,-100,-100,-82,-82,-100,-89,-100,-100,-88,-88,-88,-90,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-80,-81,-79,-80,-79,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-74,-100,-100,-70,-73,-70,-76,-100,-77,-100,-70,-91,-91,-70,-68,-67,-67,-100,-100,-100,-100,-86,-86,-100,-100,-86,-84,-86,-89,-86,-84,-100,-100,-84,-84,-83,-100,-100,-100,-84,-84,-91,-100,-100,-100,-100,-100,-89,-100,-100,-88,-100,-100,-92,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-82,-82,-81,-73,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-73,-100,-100,-73,-73,-70,-82,-78,-78,-79,-70,-91,-91,-70,-68,-69,-68,-100,-100,-92,-83,-86,-86,-82,-82,-86,-100,-86,-88,-85,-85,-100,-100,-83,-84,-85,-100,-87,-100,-100,-84,-100,-84,-100,-85,-85,-100,-91,-100,-100,-100,-87,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-69,-100,-69,-62,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-71,-74,-100,-100,-100,-71,-90,-90,-71,-67,-68,-67,-88,-87,-92,-78,-87,-86,-83,-83,-87,-100,-85,-89,-86,-85,-100,-100,-78,-86,-83,-83,-100,-91,-100,-85,-100,-83,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-100,-72,-74,-72,-68,-67,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-69,-74,-100,-100,-100,-69,-88,-89,-69,-68,-68,-67,-89,-88,-92,-78,-85,-86,-83,-83,-85,-100,-85,-89,-86,-85,-100,-100,-79,-86,-83,-100,-100,-91,-100,-85,-100,-83,-100,-81,-82,-100,-100,-88,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-100,-79,-78,-79,-68,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-79,-100,-100,-69,-81,-71,-100,-83,-100,-82,-72,-88,-89,-72,-68,-67,-67,-89,-88,-100,-79,-81,-81,-83,-82,-81,-100,-81,-88,-88,-88,-100,-100,-79,-89,-82,-84,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-87,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
