38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,38:17:c3:19:45:b2,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,a8:bd:27:4c:aa:83,20:a6:cd:42:0a:c3,38:17:c3:1f:00:b0,38:17:c3:1f:14:00,60:32:b1:3e:1a:b7,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1f:09:91,44:48:c1:91:d0:04,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:d2,38:17:c3:24:47:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,38:17:c3:24:47:51,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:24:47:50,b4:5d:50:e1:96:50,44:48:c1:91:d0:01,38:17:c3:1f:19:d0,38:17:c3:1f:14:02,38:17:c3:1f:09:90,38:17:c3:1f:14:11,38:17:c3:19:45:b1,38:17:c3:1f:14:10,38:17:c3:1f:14:01,b4:5d:50:e1:96:41,b4:5d:50:e1:96:40,38:17:c3:19:45:b0,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:10,44:48:c1:91:d0:02,a8:bd:27:4c:aa:93,38:17:c3:1f:00:a0,44:48:c1:91:d0:11,a8:bd:27:4c:aa:90,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b7,b4:5d:50:e1:96:43,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,b4:5d:50:e1:96:42,44:48:c1:91:95:a1,44:48:c1:91:95:a3,38:17:c3:19:45:a1,9c:d6:43:60:92:e0,a8:bd:27:4c:aa:80,38:17:c3:1f:14:12,20:a6:cd:42:0a:c0,a8:bd:27:4c:aa:92,44:48:c1:91:95:b1,44:48:c1:91:95:b3,a8:bd:27:4c:aa:91,38:17:c3:1f:09:83,44:48:c1:91:95:b0,20:a6:cd:42:0a:c2,44:48:c1:91:95:b2,44:48:c1:91:d0:00,38:17:c3:1f:09:82,38:17:c3:1f:09:81,38:17:c3:1f:09:80,44:48:c1:91:95:a2,44:48:c1:91:95:a0,38:17:c3:19:45:a2,38:17:c3:19:45:a0,38:17:c3:1f:19:c2,38:17:c3:1f:19:c1,38:17:c3:19:d7:70,38:17:c3:22:5e:f0,b6:e6:2d:69:d5:58,20:a6:cd:42:13:f0,44:48:c1:91:aa:30,38:17:c3:24:56:50,ac:e2:d3:c4:08:e6,20:a6:cd:42:13:f1,20:a6:cd:42:0b:e3,38:17:c3:22:61:90,38:17:c3:22:61:91,38:17:c3:22:61:92,38:17:c3:1f:19:f0,38:17:c3:19:d7:71,20:a6:cd:42:0b:f3,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:19:d7:60,20:a6:cd:42:0b:f0,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,08:36:c9:53:bf:8b,38:17:c3:19:d7:72,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:e3,38:17:c3:19:36:30,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,80:8d:b7:55:35:03,80:8d:b7:55:3a:50,80:8d:b7:55:35:10,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,68:ff:7b:e4:af:39,38:17:c3:1e:ff:10,80:8d:b7:55:3a:52,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:3a:51,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:39:d0,68:ff:7b:e4:af:38,b0:be:76:f8:30:5e,80:8d:b7:55:3a:42,38:17:c3:19:71:90,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,ea:9e:b4:53:24:54,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:36:22,38:17:c3:19:36:21,20:a6:cd:50:24:a0,80:8d:b7:55:29:d0,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,38:17:c3:1e:ff:02,38:17:c3:19:71:82,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,38:17:c3:19:71:80,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:39:c1,80:8d:b7:55:29:c0,80:8d:b7:55:39:c0,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,38:17:c3:19:71:81,80:8d:b7:55:39:c2,00:4e:35:df:06:52,00:4e:35:df:06:50,00:4e:35:df:06:40,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:1f:22:30,38:17:c3:1f:22:32,20:a6:cd:50:24:b0,20:a6:cd:50:24:b2,00:4e:35:df:06:42,00:4e:35:df:06:51,38:17:c3:1f:22:31,20:a6:cd:50:24:b1,00:4e:35:de:e1:12,00:4e:35:df:06:41,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:0e:10,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,80:8d:b7:55:4d:01,80:8d:b7:55:4d:02,80:8d:b7:55:4d:00,38:17:c3:1f:0e:01,x,y,label
-100,-84,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-53,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-53,-100,-57,-56,-57,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-81,-100,-100,-100,-75,-75,-80,-78,-85,-76,-67,-77,-75,-75,-84,-84,-80,-100,-80,-78,-82,-81,-81,-77,-100,-100,-90,-88,-88,-100,-87,-78,-79,-83,-88,-88,-100,-100,-75,-82,-81,-82,-80,-100,-81,-83,-100,-90,-90,-88,-100,-85,-100,-100,-100,-85,-100,-100,-88,-69,-76,-87,-100,-89,-100,-90,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-84,-84,-100,-100,-85,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-84,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-52,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-52,-100,-58,-58,-58,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-77,-100,-100,-100,-76,-76,-80,-80,-83,-76,-76,-76,-76,-76,-82,-84,-83,-100,-80,-80,-82,-81,-81,-79,-78,-78,-89,-88,-89,-77,-87,-78,-100,-87,-88,-88,-100,-100,-77,-84,-83,-83,-83,-100,-83,-83,-100,-90,-88,-88,-85,-100,-100,-100,-100,-100,-88,-100,-88,-77,-77,-89,-100,-87,-88,-90,-100,-100,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-84,-84,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-84,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-52,-100,-58,-58,-56,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-76,-100,-100,-100,-76,-76,-78,-79,-83,-76,-76,-76,-75,-76,-82,-84,-83,-100,-80,-79,-82,-82,-100,-79,-77,-78,-89,-100,-89,-77,-100,-100,-100,-87,-100,-100,-100,-100,-77,-83,-82,-82,-83,-100,-83,-100,-100,-88,-89,-100,-85,-100,-100,-86,-100,-100,-88,-100,-88,-77,-77,-89,-88,-89,-88,-86,-100,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-83,-83,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-83,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-52,-100,-57,-58,-58,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-78,-100,-100,-100,-76,-75,-78,-79,-83,-76,-76,-76,-76,-76,-83,-83,-83,-92,-77,-79,-82,-82,-81,-79,-77,-78,-90,-88,-89,-78,-100,-100,-100,-86,-100,-100,-100,-100,-100,-83,-82,-82,-82,-100,-82,-82,-100,-90,-88,-100,-85,-100,-85,-86,-100,-100,-100,-100,-88,-100,-100,-89,-88,-89,-88,-88,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-100,-100,-75,-75,-84,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-51,-100,-91,-100,-100,-100,-100,-50,-100,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-79,-100,-100,-100,-80,-80,-82,-80,-86,-81,-80,-81,-80,-79,-85,-84,-85,-88,-100,-79,-82,-83,-100,-79,-80,-80,-90,-100,-91,-80,-100,-100,-100,-81,-100,-100,-100,-100,-77,-82,-82,-81,-79,-100,-80,-100,-100,-100,-100,-100,-83,-100,-83,-84,-100,-84,-88,-100,-100,-78,-77,-100,-100,-86,-86,-100,-100,-100,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-75,-75,-85,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-58,-100,-91,-100,-100,-100,-100,-50,-100,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-78,-100,-100,-100,-81,-81,-79,-80,-84,-81,-81,-82,-80,-73,-85,-84,-85,-90,-78,-80,-83,-82,-83,-80,-80,-80,-92,-86,-91,-80,-88,-78,-76,-81,-100,-100,-100,-100,-78,-82,-82,-81,-79,-100,-79,-78,-100,-100,-100,-100,-84,-84,-84,-84,-100,-84,-88,-100,-100,-78,-78,-100,-100,-86,-86,-100,-100,-100,-86,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-85,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-51,-100,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-51,-100,-100,-100,-80,-79,-81,-80,-84,-80,-80,-82,-79,-81,-84,-83,-84,-61,-79,-80,-82,-82,-82,-80,-80,-80,-91,-86,-100,-80,-89,-78,-76,-100,-100,-100,-100,-100,-78,-81,-80,-100,-78,-100,-78,-79,-100,-100,-100,-100,-84,-84,-84,-84,-100,-84,-90,-100,-100,-78,-78,-100,-100,-86,-86,-100,-100,-100,-86,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-85,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-50,-100,-53,-53,-53,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-79,-100,-100,-100,-80,-80,-79,-80,-84,-82,-81,-82,-80,-79,-83,-83,-83,-61,-79,-79,-79,-73,-83,-80,-80,-80,-92,-100,-100,-80,-89,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-100,-78,-100,-79,-80,-100,-100,-100,-84,-100,-84,-100,-85,-100,-84,-88,-100,-100,-100,-78,-100,-100,-85,-87,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-76,-76,-85,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-50,-100,-53,-52,-52,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-79,-100,-100,-100,-80,-80,-83,-80,-85,-82,-81,-82,-81,-80,-85,-85,-84,-87,-100,-80,-83,-73,-83,-80,-80,-79,-91,-100,-88,-80,-89,-100,-100,-100,-100,-100,-100,-100,-78,-80,-80,-81,-78,-100,-78,-78,-100,-100,-100,-84,-100,-84,-84,-85,-100,-84,-88,-86,-100,-77,-78,-90,-100,-86,-86,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-76,-76,-85,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-50,-100,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-79,-100,-100,-100,-81,-80,-82,-80,-85,-81,-81,-82,-80,-80,-85,-85,-84,-87,-100,-80,-83,-83,-83,-80,-79,-79,-91,-100,-88,-79,-89,-100,-100,-83,-100,-100,-100,-100,-75,-81,-81,-81,-78,-100,-78,-78,-100,-100,-100,-100,-100,-100,-84,-85,-100,-85,-100,-86,-100,-78,-74,-90,-100,-86,-86,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-82,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-58,-100,-53,-51,-53,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-85,-100,-100,-100,-79,-79,-83,-84,-84,-79,-79,-100,-79,-79,-83,-83,-83,-100,-75,-84,-79,-100,-80,-84,-81,-81,-91,-87,-89,-80,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-79,-100,-89,-100,-100,-81,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-82,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-56,-100,-54,-54,-54,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-83,-100,-100,-100,-79,-79,-82,-84,-85,-79,-79,-78,-80,-79,-84,-84,-85,-100,-75,-84,-79,-79,-79,-84,-82,-81,-92,-87,-81,-81,-100,-74,-74,-100,-100,-100,-100,-100,-74,-81,-100,-100,-77,-100,-79,-79,-100,-89,-100,-100,-81,-100,-81,-81,-100,-100,-100,-100,-100,-73,-74,-100,-100,-89,-89,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-56,-100,-53,-53,-53,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-78,-100,-100,-100,-79,-79,-82,-83,-85,-79,-80,-78,-80,-79,-85,-84,-85,-100,-74,-83,-80,-79,-79,-83,-81,-100,-92,-89,-88,-82,-100,-74,-74,-100,-100,-100,-100,-100,-74,-81,-100,-100,-77,-100,-77,-100,-100,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-75,-100,-100,-89,-89,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-81,-81,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-56,-100,-53,-53,-54,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-82,-100,-100,-100,-79,-79,-82,-84,-86,-79,-79,-79,-79,-78,-85,-85,-85,-100,-75,-83,-80,-80,-80,-83,-82,-100,-90,-88,-88,-82,-100,-74,-73,-100,-100,-100,-100,-100,-75,-83,-100,-100,-78,-100,-78,-78,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-88,-89,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-81,-82,-75,-74,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-55,-100,-91,-100,-100,-100,-100,-55,-100,-53,-53,-53,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-83,-100,-100,-100,-76,-78,-82,-84,-84,-79,-79,-79,-78,-78,-83,-83,-83,-100,-75,-85,-80,-80,-80,-84,-81,-100,-89,-88,-88,-80,-100,-74,-74,-100,-100,-100,-100,-100,-75,-83,-100,-100,-78,-100,-79,-80,-100,-89,-87,-100,-80,-100,-81,-80,-100,-100,-100,-100,-100,-75,-75,-100,-100,-89,-86,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-81,-81,-74,-73,-86,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-81,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-48,-100,-91,-100,-100,-100,-100,-57,-100,-53,-53,-53,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-83,-100,-100,-100,-78,-79,-81,-85,-84,-77,-79,-78,-79,-79,-85,-85,-85,-92,-74,-84,-80,-80,-80,-85,-82,-81,-90,-100,-88,-82,-100,-75,-75,-100,-100,-100,-100,-100,-74,-84,-84,-83,-77,-100,-78,-78,-100,-89,-88,-100,-80,-100,-79,-78,-100,-100,-100,-100,-100,-75,-75,-100,-100,-88,-86,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-80,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-78,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-80,-100,-100,-56,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-57,-100,-58,-59,-59,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-81,-100,-100,-100,-79,-80,-78,-100,-79,-84,-83,-100,-79,-79,-79,-79,-79,-83,-76,-100,-82,-82,-82,-100,-100,-100,-100,-87,-86,-80,-100,-76,-76,-86,-100,-100,-100,-100,-74,-100,-100,-100,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-77,-76,-100,-100,-100,-100,-100,-74,-74,-100,-100,-88,-88,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-80,-80,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-80,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-80,-100,-100,-57,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-57,-100,-58,-57,-58,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-83,-100,-100,-100,-81,-81,-78,-86,-79,-83,-82,-84,-79,-79,-80,-80,-79,-83,-74,-87,-82,-82,-82,-100,-81,-81,-90,-89,-86,-80,-100,-74,-74,-83,-100,-100,-100,-100,-72,-100,-100,-100,-83,-100,-82,-82,-100,-100,-100,-100,-77,-100,-77,-76,-100,-100,-100,-100,-100,-72,-72,-100,-100,-88,-86,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-80,-81,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-81,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-56,-100,-57,-57,-57,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-83,-100,-100,-100,-80,-80,-81,-85,-79,-83,-83,-83,-81,-80,-80,-80,-79,-100,-73,-84,-82,-82,-82,-85,-81,-81,-90,-88,-84,-80,-100,-74,-73,-83,-100,-100,-100,-100,-74,-78,-78,-78,-82,-100,-82,-81,-100,-90,-89,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-87,-86,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
