38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,60:32:b1:3e:1a:b8,44:48:c1:91:d0:10,44:48:c1:91:d0:12,44:48:c1:91:d0:14,b4:5d:50:e1:96:53,20:a6:cd:42:0a:c3,b4:5d:50:e1:96:43,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,38:17:c3:1f:09:93,20:a6:cd:42:0a:d0,38:17:c3:1f:14:12,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,44:48:c1:91:d0:00,44:48:c1:91:d0:02,38:17:c3:1f:09:92,38:17:c3:1f:14:11,b4:5d:50:e1:96:41,38:17:c3:24:47:51,38:17:c3:1f:19:d1,44:48:c1:91:95:b3,44:48:c1:91:95:b0,38:17:c3:19:45:b2,44:48:c1:91:95:b1,38:17:c3:1f:09:91,38:17:c3:19:45:b1,38:17:c3:24:47:52,38:17:c3:1f:19:d2,44:48:c1:91:d0:04,38:17:c3:1f:09:83,a8:bd:27:4c:aa:83,b4:5d:50:e1:96:42,44:48:c1:91:95:a3,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,44:48:c1:91:d0:11,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:50,38:17:c3:1f:14:10,20:a6:cd:42:0a:c2,44:48:c1:91:d0:01,38:17:c3:19:45:b0,38:17:c3:24:47:50,44:48:c1:91:95:b2,38:17:c3:1f:19:d0,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:90,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,38:17:c3:19:45:a2,38:17:c3:1f:00:a0,9c:d6:43:60:92:e0,38:17:c3:1f:00:a1,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:09:81,38:17:c3:1f:09:82,80:8d:b7:55:25:e3,38:17:c3:1f:09:90,38:17:c3:1f:09:80,20:a6:cd:42:13:f0,a8:bd:27:4c:aa:91,38:17:c3:19:45:a1,38:17:c3:1f:14:00,38:17:c3:22:61:90,38:17:c3:19:45:a0,66:2a:2f:53:7c:99,44:48:c1:91:95:a1,38:17:c3:24:56:50,72:32:b1:3e:1a:b7,44:48:c1:91:95:a0,a8:bd:27:4c:aa:81,44:48:c1:91:95:a2,ac:e2:d3:c4:08:e6,a8:bd:27:4c:aa:82,20:a6:cd:42:0b:e3,a8:bd:27:4c:aa:80,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:19:d7:70,38:17:c3:19:d7:72,38:17:c3:19:d7:71,38:17:c3:19:d7:62,20:a6:cd:42:0b:f3,08:36:c9:53:bf:8b,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f0,38:17:c3:19:d7:61,38:17:c3:19:d7:60,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:f3,38:17:c3:19:36:30,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:25:e2,80:8d:b7:55:3a:50,80:8d:b7:55:25:e1,80:8d:b7:55:3a:41,80:8d:b7:55:25:e0,b0:be:76:f8:30:5e,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:02,38:17:c3:1e:ff:10,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:40,80:8d:b7:55:3a:42,38:17:c3:19:71:91,80:8d:b7:55:35:01,38:17:c3:19:71:90,80:8d:b7:55:39:d0,80:8d:b7:55:35:00,68:ff:7b:e4:af:38,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,68:ff:7b:e4:af:39,38:17:c3:19:71:82,38:17:c3:19:71:92,00:4e:35:df:06:40,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:19:71:81,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,38:17:c3:19:36:21,38:17:c3:19:36:22,38:17:c3:19:36:20,38:17:c3:19:71:80,ea:9e:b4:53:24:54,38:17:c3:1f:22:31,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:29:c2,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,38:17:c3:1e:ff:00,38:17:c3:1f:22:32,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:c1,80:8d:b7:55:29:d0,80:8d:b7:55:29:c0,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,80:8d:b7:55:39:c0,00:4e:35:df:06:50,00:4e:35:df:06:41,00:4e:35:df:06:52,00:4e:35:df:06:42,00:4e:35:df:06:51,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:10,80:8d:b7:55:4d:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,x,y,label
-64,-100,-65,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-75,-100,-100,-100,-100,-100,-100,-69,-77,-69,-100,-69,-85,-86,-100,-100,-88,-100,-100,-100,-100,-78,-87,-100,-79,-85,-100,-100,-100,-100,-100,-100,-68,-100,-76,-100,-100,-100,-100,-66,-66,-66,-71,-86,-100,-76,-76,-76,-85,-71,-71,-84,-85,-84,-100,-84,-85,-85,-85,-100,-100,-79,-80,-83,-80,-86,-83,-85,-89,-85,-86,-100,-100,-85,-86,-83,-83,-100,-100,-87,-100,-100,-100,-100,-100,-89,-86,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-70,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-74,-100,-100,-100,-100,-100,-100,-77,-100,-77,-100,-77,-100,-100,-100,-100,-80,-100,-100,-100,-100,-78,-100,-100,-78,-75,-100,-100,-100,-100,-100,-100,-62,-100,-79,-100,-100,-100,-100,-70,-71,-70,-100,-79,-100,-100,-100,-100,-79,-100,-71,-79,-79,-81,-100,-81,-81,-81,-85,-100,-100,-85,-85,-80,-86,-81,-100,-80,-100,-80,-81,-100,-87,-80,-80,-100,-84,-87,-87,-86,-100,-100,-100,-100,-100,-100,-100,-86,-100,-87,-87,-100,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-72,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-76,-100,-100,-100,-100,-100,-100,-72,-72,-72,-100,-73,-100,-100,-100,-100,-81,-100,-100,-100,-100,-72,-100,-100,-73,-81,-100,-100,-100,-100,-100,-100,-62,-100,-76,-100,-100,-100,-100,-69,-69,-69,-67,-79,-100,-78,-78,-78,-79,-67,-67,-79,-79,-80,-100,-81,-81,-81,-89,-100,-100,-84,-84,-80,-85,-81,-100,-80,-100,-80,-81,-85,-87,-80,-80,-100,-85,-86,-86,-85,-100,-86,-90,-100,-100,-100,-100,-85,-100,-88,-87,-100,-88,-88,-89,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-71,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-78,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-77,-72,-77,-100,-77,-100,-100,-100,-100,-81,-100,-100,-100,-100,-72,-100,-100,-73,-77,-100,-100,-100,-100,-100,-100,-60,-100,-74,-100,-100,-100,-100,-68,-69,-68,-69,-84,-100,-78,-78,-78,-83,-68,-69,-83,-83,-82,-100,-82,-82,-82,-89,-100,-100,-86,-86,-100,-85,-100,-84,-100,-92,-82,-82,-84,-87,-82,-82,-100,-85,-86,-86,-87,-100,-86,-87,-100,-100,-100,-100,-86,-100,-88,-100,-100,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-68,-100,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-73,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-73,-100,-100,-100,-100,-100,-100,-72,-100,-72,-100,-73,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-60,-100,-78,-100,-100,-100,-100,-70,-70,-69,-69,-87,-100,-80,-78,-78,-87,-67,-68,-87,-87,-80,-87,-80,-79,-80,-89,-100,-87,-82,-82,-81,-82,-100,-86,-100,-92,-81,-82,-84,-86,-82,-82,-100,-100,-86,-100,-89,-100,-100,-88,-100,-100,-100,-100,-86,-100,-87,-100,-100,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-72,-100,-72,-72,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-74,-100,-100,-100,-100,-100,-100,-72,-71,-73,-100,-73,-87,-88,-100,-100,-76,-100,-100,-100,-100,-71,-87,-100,-72,-80,-100,-100,-100,-100,-100,-100,-63,-100,-78,-100,-100,-100,-100,-70,-70,-70,-67,-83,-100,-80,-81,-81,-83,-66,-66,-83,-83,-82,-87,-83,-82,-83,-89,-100,-87,-85,-85,-80,-85,-80,-86,-80,-100,-84,-84,-100,-86,-84,-84,-100,-100,-87,-100,-85,-100,-100,-88,-100,-100,-100,-100,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-71,-100,-71,-71,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-77,-100,-100,-100,-100,-100,-100,-74,-71,-75,-100,-74,-87,-100,-100,-100,-84,-100,-100,-100,-100,-71,-87,-100,-71,-80,-100,-100,-100,-100,-100,-100,-64,-100,-78,-100,-100,-100,-100,-69,-69,-69,-67,-83,-100,-80,-81,-80,-82,-67,-67,-82,-82,-83,-89,-83,-83,-83,-100,-100,-100,-85,-86,-80,-85,-80,-100,-80,-100,-84,-85,-83,-89,-84,-84,-100,-100,-85,-100,-85,-100,-100,-88,-100,-100,-100,-100,-86,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-70,-100,-70,-70,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-73,-74,-73,-100,-73,-100,-100,-100,-100,-78,-100,-100,-100,-100,-75,-100,-100,-75,-79,-100,-100,-100,-100,-100,-100,-67,-100,-77,-100,-100,-100,-100,-68,-68,-67,-77,-83,-100,-79,-79,-79,-83,-100,-100,-83,-82,-81,-87,-81,-82,-82,-100,-87,-87,-86,-86,-81,-86,-100,-79,-100,-88,-100,-100,-100,-88,-100,-100,-79,-79,-100,-87,-89,-100,-85,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-69,-100,-69,-69,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-72,-74,-72,-100,-72,-100,-100,-100,-100,-79,-100,-100,-100,-100,-77,-100,-100,-75,-80,-100,-100,-100,-100,-100,-100,-63,-100,-81,-100,-100,-100,-100,-70,-70,-70,-61,-75,-100,-82,-82,-83,-81,-67,-67,-81,-81,-83,-89,-84,-84,-84,-83,-87,-87,-83,-84,-83,-84,-100,-79,-83,-85,-81,-82,-85,-88,-82,-82,-79,-79,-100,-84,-89,-100,-84,-100,-100,-100,-100,-88,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-69,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-71,-100,-71,-100,-64,-100,-100,-100,-100,-79,-100,-100,-100,-100,-77,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-66,-100,-81,-100,-100,-100,-100,-70,-70,-70,-61,-80,-100,-82,-82,-83,-80,-67,-66,-80,-80,-85,-89,-85,-85,-85,-83,-100,-100,-84,-85,-83,-85,-100,-81,-83,-85,-83,-83,-85,-87,-83,-83,-80,-100,-100,-84,-89,-100,-84,-88,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-71,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-71,-76,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-80,-100,-100,-91,-100,-100,-100,-67,-100,-79,-100,-100,-100,-100,-70,-70,-69,-67,-80,-100,-100,-100,-100,-80,-67,-67,-80,-79,-85,-88,-85,-85,-85,-84,-100,-100,-84,-84,-100,-83,-100,-81,-83,-85,-82,-83,-84,-87,-82,-82,-80,-80,-100,-100,-100,-100,-85,-88,-100,-100,-84,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-70,-100,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-71,-75,-71,-100,-71,-100,-100,-100,-100,-77,-100,-100,-100,-100,-75,-100,-100,-76,-80,-100,-100,-90,-100,-100,-100,-68,-100,-80,-100,-100,-100,-100,-70,-69,-69,-67,-81,-100,-83,-83,-84,-81,-67,-67,-81,-81,-83,-87,-83,-82,-83,-84,-100,-100,-83,-83,-82,-84,-82,-80,-83,-86,-83,-84,-85,-100,-84,-84,-79,-80,-100,-100,-89,-92,-86,-100,-100,-100,-84,-100,-90,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-70,-100,-70,-71,-89,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-72,-76,-73,-100,-72,-100,-100,-100,-100,-81,-100,-100,-100,-100,-77,-100,-100,-78,-82,-100,-100,-90,-100,-100,-100,-64,-100,-80,-100,-100,-100,-100,-71,-72,-72,-66,-81,-100,-84,-83,-84,-81,-67,-66,-82,-81,-85,-87,-84,-84,-84,-84,-100,-100,-83,-84,-83,-84,-84,-81,-83,-87,-82,-83,-86,-100,-83,-83,-81,-82,-100,-100,-90,-92,-86,-100,-100,-100,-100,-100,-90,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-67,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-73,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-76,-69,-76,-100,-75,-100,-100,-100,-100,-79,-100,-100,-100,-100,-71,-100,-100,-70,-77,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-67,-66,-66,-65,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-76,-100,-77,-77,-76,-100,-100,-100,-100,-100,-82,-100,-82,-100,-82,-88,-85,-84,-100,-100,-83,-85,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-89,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-67,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-75,-70,-77,-100,-75,-100,-100,-100,-100,-78,-100,-100,-100,-100,-70,-100,-100,-70,-77,-100,-100,-100,-100,-100,-100,-63,-100,-79,-100,-100,-100,-100,-67,-67,-67,-66,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-77,-100,-78,-78,-77,-82,-100,-100,-100,-100,-82,-100,-82,-83,-82,-87,-85,-85,-100,-100,-85,-85,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-89,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-69,-100,-69,-69,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-75,-70,-74,-100,-75,-100,-100,-100,-100,-76,-100,-100,-100,-100,-70,-100,-100,-69,-78,-100,-100,-100,-100,-100,-100,-61,-100,-76,-100,-100,-100,-100,-67,-67,-67,-66,-100,-100,-78,-78,-78,-100,-66,-65,-100,-100,-79,-100,-78,-78,-78,-81,-100,-100,-100,-100,-76,-100,-74,-79,-74,-86,-85,-85,-100,-100,-85,-85,-83,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-68,-100,-68,-68,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-76,-100,-76,-100,-76,-100,-100,-100,-100,-76,-100,-100,-100,-100,-70,-100,-100,-69,-74,-100,-100,-100,-100,-100,-100,-63,-100,-80,-100,-100,-100,-100,-66,-67,-66,-65,-100,-100,-78,-69,-78,-100,-66,-65,-100,-100,-79,-100,-79,-79,-79,-84,-100,-100,-100,-100,-76,-100,-74,-82,-74,-87,-85,-85,-100,-100,-85,-85,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-68,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-76,-100,-76,-100,-76,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-64,-100,-77,-100,-100,-100,-100,-67,-66,-66,-65,-100,-100,-78,-69,-77,-100,-66,-66,-100,-100,-78,-100,-78,-79,-79,-82,-100,-100,-100,-100,-100,-100,-100,-81,-100,-87,-86,-85,-100,-100,-85,-85,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-69,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-75,-100,-76,-100,-76,-100,-100,-100,-100,-78,-100,-100,-100,-100,-73,-100,-100,-73,-77,-100,-100,-100,-100,-100,-100,-58,-100,-76,-100,-100,-100,-100,-66,-66,-66,-66,-100,-100,-77,-100,-77,-100,-66,-61,-100,-100,-80,-100,-80,-79,-80,-82,-100,-100,-100,-100,-100,-100,-100,-81,-100,-86,-86,-85,-100,-100,-85,-85,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
