b0:be:76:f8:30:5e,80:8d:b7:55:3a:50,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,44:48:c1:a5:82:32,80:8d:b7:55:39:d1,44:48:c1:a5:82:31,80:8d:b7:55:39:d2,80:8d:b7:55:25:e3,44:48:c1:a5:82:30,80:8d:b7:55:39:d0,80:8d:b7:55:35:11,80:8d:b7:55:35:12,ea:9e:b4:53:24:54,80:8d:b7:55:35:13,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:35:03,80:8d:b7:55:35:01,80:8d:b7:55:35:02,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:35:10,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:01,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:1f:01:91,2a:16:ad:ec:da:ab,38:17:c3:1f:01:92,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,38:17:c3:1e:ff:10,38:17:c3:1f:01:90,38:17:c3:1f:0e:02,38:17:c3:1f:01:82,38:17:c3:1f:01:80,38:17:c3:1f:22:30,20:a6:cd:50:24:a1,80:8d:b7:55:3a:51,38:17:c3:19:d7:61,ac:e2:d3:c4:08:e6,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:19:d7:70,80:8d:b7:55:39:c0,20:a6:cd:50:24:b0,80:8d:b7:55:3a:52,20:a6:cd:50:24:a2,38:17:c3:1f:09:83,66:2a:2f:53:7c:99,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,44:48:c1:a5:82:21,44:48:c1:a5:82:22,72:32:b1:3e:1a:b7,38:17:c3:1f:09:93,00:4e:35:df:06:40,b4:5d:50:e1:92:23,80:8d:b7:55:25:f0,80:8d:b7:55:35:00,44:48:c1:a5:82:20,00:4e:35:de:e1:12,38:17:c3:1f:09:90,20:a6:cd:50:24:a0,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,38:17:c3:19:d7:62,68:ff:7b:e4:af:38,38:17:c3:19:55:52,38:17:c3:19:55:51,00:4e:35:df:06:41,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,38:17:c3:19:d7:60,38:17:c3:19:45:a0,38:17:c3:19:71:90,38:17:c3:19:55:50,60:32:b1:3e:1a:b7,38:17:c3:19:45:b2,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,b4:5d:50:e1:96:43,38:17:c3:1e:ff:00,00:4e:35:df:06:42,38:17:c3:1f:22:32,38:17:c3:1f:01:81,38:17:c3:19:45:a1,38:17:c3:19:45:a2,60:32:b1:3e:1a:b8,00:4e:35:de:e1:11,00:4e:35:de:e1:10,38:17:c3:19:55:40,b4:5d:50:e1:92:33,38:17:c3:19:45:b0,68:ff:7b:e4:af:39,20:a6:cd:42:0b:e3,38:17:c3:1f:09:91,38:17:c3:1f:09:92,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,38:17:c3:19:45:b1,b4:5d:50:e1:92:31,38:17:c3:1f:22:31,38:17:c3:19:71:92,38:17:c3:19:71:91,b4:5d:50:e1:96:53,38:17:c3:1f:00:b0,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:50,20:a6:cd:42:0b:f0,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,38:17:c3:19:55:41,38:17:c3:1f:08:51,38:17:c3:19:55:42,38:17:c3:1f:08:50,38:17:c3:1f:08:52,44:48:c1:91:95:b1,44:48:c1:91:95:b0,44:48:c1:91:95:b3,a8:bd:27:4c:bd:22,44:48:c1:91:95:b2,a8:bd:27:4c:bd:21,00:4e:35:de:d7:52,a8:bd:27:4c:bd:20,38:17:c3:1f:08:42,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:08:41,00:4e:35:de:d7:53,38:17:c3:1f:08:40,00:4e:35:de:e1:00,00:4e:35:de:e1:01,00:4e:35:de:e1:02,00:4e:35:df:0e:12,00:4e:35:de:d7:51,00:4e:35:de:d7:50,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:30,00:4e:35:de:d7:43,38:17:c3:19:71:80,00:4e:35:de:d7:42,00:4e:35:df:0e:11,38:17:c3:19:71:81,38:17:c3:19:36:30,38:17:c3:19:71:82,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,00:4e:35:df:0e:10,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a1,00:4e:35:df:0e:01,00:4e:35:df:0e:02,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:b2,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:1b:08:b0,38:17:c3:1b:08:a1,38:17:c3:1b:08:a2,38:17:c3:1b:08:a0,38:17:c3:1b:08:b2,00:4e:35:df:0e:00,38:17:c3:1b:08:b1,38:17:c3:24:4f:10,00:4e:35:df:27:12,00:4e:35:de:d7:41,00:4e:35:de:d7:40,x,y,label
-46,-75,-57,-57,-57,-87,-79,-87,-79,-81,-87,-79,-80,-81,-81,-81,-81,-83,-87,-85,-100,-100,-100,-80,-83,-84,-85,-100,-100,-100,-100,-100,-84,-86,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-71,-70,-70,-88,-87,-100,-100,-59,-100,-71,-86,-88,-69,-100,-100,-79,-79,-74,-74,-100,-91,-62,-62,-59,-80,-74,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-69,-69,-59,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-59,-100,-100,-100,-100,-100,-79,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-83,-100,-100,-81,-81,-82,-100,-100,-100,-82,-100,-100,-100,-83,-83,-83,-100,-84,-84,-85,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,671.8000000000003,29
-48,-74,-57,-57,-57,-86,-79,-85,-79,-78,-87,-79,-80,-80,-77,-80,-100,-83,-86,-85,-87,-100,-100,-80,-83,-84,-85,-100,-100,-100,-100,-100,-84,-86,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-90,-70,-70,-70,-88,-88,-100,-100,-58,-100,-70,-100,-87,-69,-100,-100,-79,-79,-74,-74,-100,-91,-62,-62,-59,-79,-74,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-70,-69,-61,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-60,-100,-100,-100,-100,-100,-78,-100,-79,-100,-77,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-82,-100,-100,-81,-81,-82,-100,-100,-100,-83,-100,-100,-100,-100,-83,-83,-100,-85,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,671.8000000000003,29
-49,-69,-52,-52,-50,-100,-83,-100,-83,-76,-91,-83,-83,-86,-84,-85,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-92,-69,-69,-69,-100,-100,-100,-100,-60,-100,-69,-100,-100,-71,-100,-100,-76,-77,-73,-73,-100,-100,-61,-61,-60,-77,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-71,-71,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-78,-100,-100,-81,-81,-81,-100,-100,-100,-78,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,686.0000000000003,30
-49,-70,-51,-51,-51,-100,-81,-100,-81,-76,-92,-81,-84,-84,-84,-83,-100,-83,-88,-100,-100,-84,-84,-84,-100,-100,-86,-100,-100,-100,-100,-100,-100,-87,-100,-100,-86,-100,-100,-100,-100,-71,-100,-100,-100,-100,-84,-100,-100,-71,-100,-100,-91,-70,-70,-69,-100,-100,-100,-100,-61,-100,-70,-100,-100,-73,-100,-100,-78,-78,-73,-73,-100,-100,-58,-58,-60,-78,-73,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-73,-73,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-67,-100,-100,-100,-100,-100,-77,-100,-78,-100,-75,-100,-100,-100,-100,-100,-100,-100,-75,-75,-74,-77,-100,-100,-79,-79,-80,-100,-100,-100,-76,-100,-100,-100,-100,-100,-88,-77,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,686.0000000000003,30
-50,-70,-52,-52,-52,-89,-79,-100,-80,-76,-90,-80,-84,-85,-100,-85,-83,-83,-86,-100,-100,-83,-83,-83,-100,-100,-86,-100,-100,-100,-100,-100,-100,-87,-100,-100,-86,-100,-100,-100,-100,-70,-100,-100,-100,-100,-82,-100,-100,-70,-100,-100,-92,-70,-70,-100,-100,-100,-100,-100,-60,-100,-70,-100,-100,-73,-100,-100,-77,-77,-74,-73,-100,-100,-57,-57,-60,-78,-74,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-73,-73,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-64,-100,-100,-100,-100,-100,-78,-100,-77,-100,-78,-100,-100,-100,-100,-100,-100,-100,-75,-74,-74,-78,-100,-100,-78,-78,-78,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-79,-88,-100,-89,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,686.0000000000003,30
-51,-70,-53,-52,-52,-87,-79,-87,-79,-77,-87,-80,-84,-82,-79,-83,-83,-83,-73,-100,-100,-77,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-85,-82,-100,-69,-100,-100,-93,-71,-71,-100,-100,-100,-100,-100,-60,-100,-71,-100,-100,-71,-100,-100,-77,-77,-74,-74,-100,-100,-60,-60,-61,-78,-75,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-71,-71,-65,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-64,-100,-100,-100,-100,-100,-78,-100,-77,-100,-78,-100,-100,-100,-100,-100,-100,-100,-74,-74,-73,-78,-100,-100,-80,-79,-80,-100,-100,-100,-78,-100,-100,-100,-100,-100,-90,-79,-88,-88,-87,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,686.0000000000003,30
-51,-72,-54,-54,-54,-87,-82,-87,-82,-78,-90,-82,-83,-84,-81,-83,-84,-85,-90,-100,-100,-86,-87,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-87,-82,-100,-72,-100,-100,-86,-70,-70,-70,-100,-100,-100,-100,-60,-100,-70,-100,-100,-70,-100,-100,-78,-78,-74,-74,-100,-100,-60,-60,-60,-78,-72,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-70,-70,-65,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-65,-100,-100,-100,-100,-100,-76,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-75,-74,-74,-80,-100,-100,-76,-77,-77,-100,-100,-100,-79,-100,-100,-100,-100,-100,-90,-81,-87,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,686.0000000000003,30
-51,-69,-55,-55,-54,-88,-83,-87,-83,-78,-89,-83,-85,-84,-81,-87,-80,-80,-88,-100,-100,-86,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-87,-81,-100,-69,-100,-100,-86,-71,-71,-70,-100,-100,-100,-100,-61,-100,-71,-100,-100,-70,-100,-100,-77,-74,-74,-74,-90,-100,-60,-60,-61,-78,-74,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-70,-70,-64,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-65,-100,-100,-100,-100,-100,-76,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-75,-74,-74,-80,-100,-100,-80,-81,-77,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-81,-87,-88,-87,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,686.0000000000003,30
-51,-73,-52,-52,-52,-88,-77,-87,-78,-80,-87,-78,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-85,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-92,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-87,-74,-100,-100,-80,-80,-78,-78,-100,-100,-65,-64,-59,-80,-77,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-74,-74,-70,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-75,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-78,-78,-78,-87,-100,-100,-77,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31
-47,-69,-56,-56,-56,-88,-81,-91,-81,-79,-88,-80,-100,-100,-80,-84,-84,-100,-89,-100,-100,-100,-100,-88,-100,-100,-85,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-90,-76,-77,-100,-87,-86,-100,-100,-61,-100,-77,-100,-87,-73,-100,-100,-80,-82,-76,-75,-100,-100,-68,-67,-60,-80,-75,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-73,-73,-69,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-100,-100,-100,-100,-100,-75,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-78,-78,-78,-82,-100,-100,-78,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31
-46,-70,-54,-55,-55,-86,-82,-87,-82,-81,-86,-82,-100,-100,-81,-85,-84,-100,-72,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-90,-77,-77,-100,-87,-87,-100,-100,-61,-100,-77,-100,-87,-73,-100,-100,-100,-82,-76,-75,-100,-100,-69,-69,-61,-100,-75,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-73,-73,-70,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-75,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-77,-77,-76,-84,-100,-100,-78,-78,-78,-100,-100,-100,-84,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31
-51,-68,-56,-56,-56,-88,-82,-88,-82,-80,-88,-82,-85,-86,-90,-84,-100,-78,-72,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-83,-100,-68,-100,-100,-91,-77,-77,-100,-100,-87,-100,-100,-61,-100,-77,-100,-87,-74,-100,-100,-100,-100,-76,-76,-100,-100,-69,-69,-61,-82,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-74,-74,-71,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-71,-100,-100,-100,-100,-100,-75,-100,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-83,-100,-100,-78,-79,-78,-100,-100,-100,-84,-100,-100,-100,-100,-100,-86,-84,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31
-50,-69,-53,-54,-53,-89,-82,-89,-82,-81,-88,-82,-89,-89,-81,-88,-83,-74,-89,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-83,-100,-69,-100,-100,-91,-77,-77,-100,-86,-87,-100,-100,-61,-100,-77,-100,-88,-73,-100,-100,-83,-82,-75,-76,-100,-100,-68,-68,-60,-82,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-73,-73,-69,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-68,-100,-100,-100,-100,-100,-75,-100,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-76,-70,-77,-83,-100,-100,-78,-78,-78,-100,-100,-100,-82,-100,-100,-100,-100,-100,-88,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31
-51,-68,-54,-54,-54,-88,-81,-89,-81,-81,-90,-82,-89,-89,-76,-88,-83,-74,-91,-100,-100,-100,-100,-87,-89,-88,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-77,-77,-77,-87,-87,-100,-100,-61,-100,-77,-100,-87,-73,-100,-100,-84,-83,-75,-76,-100,-100,-67,-68,-61,-100,-76,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-73,-73,-70,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-83,-100,-100,-78,-78,-78,-100,-100,-100,-82,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31
-53,-68,-60,-60,-60,-86,-79,-87,-79,-83,-87,-80,-100,-100,-81,-88,-82,-100,-90,-100,-100,-100,-88,-88,-100,-100,-84,-100,-100,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-68,-100,-100,-100,-100,-88,-100,-100,-68,-100,-100,-92,-75,-76,-76,-100,-100,-100,-100,-59,-100,-75,-100,-100,-77,-100,-100,-82,-82,-100,-76,-100,-100,-100,-100,-64,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-78,-77,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-100,-69,-100,-69,-100,-69,-100,-100,-100,-100,-100,-100,-100,-79,-73,-79,-87,-100,-100,-73,-72,-73,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32
-52,-70,-61,-62,-61,-89,-85,-87,-84,-84,-87,-85,-100,-90,-81,-87,-82,-100,-90,-100,-100,-100,-88,-88,-100,-100,-84,-100,-100,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-70,-100,-100,-100,-100,-88,-81,-100,-70,-100,-100,-91,-76,-76,-76,-100,-100,-100,-100,-62,-100,-77,-100,-100,-77,-100,-100,-82,-83,-75,-75,-100,-100,-72,-72,-62,-82,-75,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-78,-77,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-100,-69,-100,-69,-100,-71,-100,-100,-100,-100,-100,-100,-100,-79,-73,-79,-87,-100,-100,-73,-74,-74,-100,-100,-100,-85,-100,-100,-100,-87,-86,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32
-53,-69,-65,-65,-65,-88,-83,-88,-84,-85,-88,-84,-86,-86,-82,-87,-79,-78,-89,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-81,-100,-69,-100,-100,-92,-76,-77,-77,-100,-100,-100,-100,-62,-100,-77,-100,-100,-76,-100,-100,-82,-83,-73,-74,-100,-100,-71,-72,-62,-82,-75,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-76,-76,-71,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-100,-69,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-100,-77,-100,-79,-84,-100,-100,-72,-73,-73,-100,-100,-100,-85,-100,-100,-100,-87,-87,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32
-53,-70,-64,-64,-64,-88,-83,-90,-83,-85,-88,-84,-87,-86,-79,-87,-80,-78,-91,-100,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-81,-100,-70,-100,-100,-91,-77,-77,-77,-100,-100,-100,-100,-61,-100,-77,-100,-100,-76,-100,-100,-82,-100,-73,-74,-100,-100,-71,-71,-62,-82,-74,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-76,-76,-70,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-69,-100,-69,-100,-70,-100,-100,-100,-100,-100,-100,-100,-77,-100,-80,-85,-100,-100,-72,-72,-73,-100,-100,-100,-85,-100,-100,-100,-87,-88,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32
-54,-70,-63,-64,-64,-89,-84,-88,-83,-85,-88,-84,-87,-87,-82,-88,-80,-100,-91,-100,-100,-100,-100,-88,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-81,-100,-70,-100,-100,-91,-76,-76,-76,-100,-100,-100,-100,-62,-100,-77,-100,-100,-77,-100,-100,-82,-100,-73,-74,-100,-100,-71,-71,-62,-82,-74,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-76,-77,-70,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-70,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-100,-74,-79,-80,-87,-100,-100,-72,-72,-72,-100,-100,-100,-87,-100,-100,-100,-87,-87,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32
