60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:a1,38:17:c3:1f:00:b1,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c3,38:17:c3:1f:00:b2,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,44:48:c1:91:d0:02,44:48:c1:91:d0:00,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:09:83,38:17:c3:19:45:b1,38:17:c3:19:45:b2,38:17:c3:1f:14:12,20:a6:cd:42:0a:d0,38:17:c3:1f:14:11,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,38:17:c3:1f:09:81,38:17:c3:1f:09:82,44:48:c1:91:d0:14,44:48:c1:91:d0:10,44:48:c1:91:d0:12,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:24:47:51,38:17:c3:24:47:52,44:48:c1:91:95:a3,38:17:c3:1f:19:d2,38:17:c3:1f:09:93,44:48:c1:91:95:b3,38:17:c3:1f:00:a0,20:a6:cd:42:0a:c2,38:17:c3:1f:00:b0,44:48:c1:91:d0:01,38:17:c3:1f:14:00,38:17:c3:19:45:b0,38:17:c3:1f:14:10,20:a6:cd:42:0a:d2,9c:d6:43:60:92:e0,44:48:c1:91:d0:11,44:48:c1:91:95:a2,38:17:c3:24:47:50,a8:bd:27:4c:aa:80,38:17:c3:1f:19:d0,38:17:c3:1f:09:90,44:48:c1:91:95:b2,66:2a:2f:53:7c:99,44:48:c1:91:d0:04,38:17:c3:19:45:a1,38:17:c3:19:45:a2,44:48:c1:91:95:a1,44:48:c1:91:95:a0,38:17:c3:1f:19:d1,38:17:c3:1f:09:91,38:17:c3:19:45:a0,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,44:48:c1:91:95:b0,44:48:c1:91:95:b1,38:17:c3:1f:09:92,b4:5d:50:e1:96:50,38:17:c3:1f:09:80,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:90,86:0d:8e:aa:25:a4,ac:e2:d3:c4:08:e6,b6:e6:2d:69:d5:58,a8:bd:27:4c:aa:93,38:17:c3:1f:19:f0,20:a6:cd:42:0b:e3,38:17:c3:19:d7:62,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f3,38:17:c3:19:d7:70,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:25:e3,80:8d:b7:55:35:03,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:35:00,80:8d:b7:55:25:f0,80:8d:b7:55:3a:42,80:8d:b7:55:25:f3,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,b0:be:76:f8:30:5e,80:8d:b7:55:3a:50,80:8d:b7:55:39:c0,80:8d:b7:55:35:02,80:8d:b7:55:25:f1,80:8d:b7:55:39:d2,80:8d:b7:55:25:f2,80:8d:b7:55:39:d0,80:8d:b7:55:35:01,20:a6:cd:50:24:a2,80:8d:b7:55:39:d1,20:a6:cd:50:24:a1,80:8d:b7:55:39:c1,ea:9e:b4:53:24:54,38:17:c3:19:36:21,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:29:d0,38:17:c3:1e:ff:10,38:17:c3:19:71:90,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:71:82,38:17:c3:1e:ff:12,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:39:c2,38:17:c3:1e:ff:11,20:a6:cd:50:24:a0,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,38:17:c3:1f:0e:02,20:a6:cd:50:24:b0,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:19:71:80,00:4e:35:df:06:41,00:4e:35:df:06:40,38:17:c3:1f:0e:10,38:17:c3:1f:22:30,38:17:c3:1f:0e:01,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:0e:00,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:0e:12,x,y,timestamp
-100,-100,-78,-73,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-73,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-82,-81,-100,-100,-100,-100,-81,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-40,-100,-100,-100,-89,-51,-100,-100,-100,-100,-100,-100,-100,-54,-51,-51,-54,-54,-80,-79,-79,-79,-81,-78,-84,-100,-83,-85,-86,-81,-100,-82,-86,-82,-77,-83,-100,-83,-89,-78,-73,-100,-74,-83,-80,-100,-100,-100,-80,-82,-100,-100,-100,-100,-82,-89,-86,-81,-82,-73,-100,-100,-82,-74,-73,-74,-78,-78,-100,-84,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,621,696,2747376765239
-100,-100,-78,-74,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-73,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-81,-81,-100,-100,-100,-100,-81,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-53,-51,-51,-54,-54,-82,-79,-80,-80,-80,-77,-84,-100,-84,-85,-86,-81,-100,-82,-100,-82,-77,-83,-100,-84,-89,-77,-73,-100,-74,-83,-80,-100,-100,-100,-80,-81,-100,-100,-100,-100,-81,-89,-100,-81,-81,-73,-78,-100,-82,-73,-74,-100,-100,-100,-100,-86,-85,-85,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,621,696,2751043189855
-100,-100,-78,-73,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-73,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-81,-81,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-54,-51,-52,-54,-54,-80,-79,-80,-80,-80,-77,-83,-100,-83,-86,-86,-78,-81,-82,-87,-100,-78,-83,-100,-83,-100,-78,-74,-100,-74,-100,-80,-100,-100,-86,-100,-82,-100,-100,-100,-100,-82,-100,-100,-100,-82,-73,-78,-78,-100,-74,-73,-100,-100,-100,-100,-85,-85,-85,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,621,696,2754716214240
-100,-100,-78,-74,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-74,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-82,-82,-100,-100,-100,-100,-82,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-37,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-54,-52,-52,-54,-54,-79,-79,-80,-80,-100,-100,-83,-78,-83,-85,-86,-78,-78,-79,-87,-100,-78,-83,-100,-84,-100,-78,-71,-100,-72,-100,-81,-100,-100,-86,-100,-81,-100,-100,-100,-100,-82,-100,-100,-100,-81,-72,-78,-78,-78,-74,-74,-100,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,621,696,2758384731932
-100,-100,-78,-74,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-73,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-81,-81,-100,-100,-100,-100,-81,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-54,-51,-51,-53,-54,-83,-79,-79,-80,-100,-100,-84,-78,-83,-86,-85,-100,-78,-79,-88,-100,-78,-83,-100,-83,-100,-78,-72,-100,-73,-100,-81,-100,-86,-86,-75,-81,-100,-100,-100,-100,-81,-88,-88,-100,-81,-73,-79,-78,-78,-74,-74,-73,-75,-75,-100,-85,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,621,696,2761854442163
-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-66,-53,-53,-66,-66,-78,-76,-100,-78,-78,-80,-88,-100,-88,-90,-100,-100,-100,-85,-100,-100,-79,-89,-100,-88,-100,-79,-69,-100,-69,-100,-83,-100,-100,-100,-76,-80,-100,-100,-100,-100,-80,-88,-100,-100,-79,-69,-100,-100,-100,-76,-100,-77,-76,-76,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,638,696,2802698722704
-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-83,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-66,-52,-53,-66,-66,-77,-76,-77,-77,-77,-80,-89,-78,-89,-90,-90,-78,-78,-85,-100,-100,-79,-89,-100,-88,-100,-79,-70,-100,-70,-83,-82,-100,-100,-100,-76,-79,-100,-100,-100,-100,-80,-88,-88,-100,-80,-70,-75,-100,-100,-75,-75,-76,-76,-76,-100,-86,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,638,696,2806029242320
-100,-100,-75,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-83,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-66,-53,-52,-66,-66,-77,-76,-77,-78,-77,-80,-89,-78,-89,-90,-90,-78,-78,-85,-88,-100,-79,-89,-100,-88,-100,-79,-70,-100,-70,-83,-81,-100,-100,-100,-76,-80,-100,-100,-100,-100,-80,-88,-88,-100,-80,-70,-76,-75,-75,-76,-76,-76,-76,-76,-100,-85,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,638,696,2809577960012
-100,-100,-75,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-82,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-66,-53,-53,-66,-66,-77,-77,-77,-78,-77,-100,-88,-78,-89,-90,-100,-78,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-100,-83,-100,-100,-100,-76,-80,-100,-100,-100,-100,-80,-100,-100,-83,-80,-70,-75,-75,-75,-76,-76,-76,-76,-77,-100,-87,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,638,696,2813211442936
-100,-100,-75,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-82,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-66,-53,-53,-67,-66,-77,-77,-100,-100,-78,-100,-88,-78,-88,-90,-100,-78,-78,-84,-88,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-100,-82,-100,-100,-100,-100,-80,-100,-100,-100,-100,-81,-88,-88,-83,-80,-70,-75,-75,-100,-76,-76,-76,-100,-77,-100,-86,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,638,696,2816766194705
-100,-100,-100,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-67,-53,-53,-66,-66,-77,-76,-78,-77,-77,-79,-89,-78,-100,-100,-100,-78,-100,-100,-88,-83,-78,-100,-100,-100,-100,-79,-70,-100,-70,-100,-81,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-70,-75,-75,-75,-75,-76,-100,-76,-76,-100,-85,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,638,696,2828679571629
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-60,-56,-56,-60,-60,-74,-77,-79,-79,-79,-100,-82,-77,-82,-87,-87,-100,-100,-100,-89,-100,-75,-82,-100,-82,-89,-100,-100,-100,-70,-100,-80,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-76,-76,-76,-73,-73,-74,-100,-73,-100,-82,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,655,696,2862660562477
-100,-100,-100,-81,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-59,-56,-56,-59,-59,-77,-77,-79,-79,-78,-77,-81,-79,-81,-87,-88,-100,-100,-100,-89,-100,-77,-81,-100,-82,-89,-76,-68,-100,-70,-84,-79,-100,-87,-88,-100,-76,-100,-100,-100,-100,-100,-88,-88,-83,-100,-69,-76,-76,-76,-73,-73,-74,-100,-73,-100,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,655,696,2866108629016
-100,-100,-100,-81,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-59,-56,-56,-59,-59,-70,-77,-79,-79,-78,-76,-81,-79,-81,-88,-88,-100,-100,-100,-89,-100,-75,-81,-100,-81,-89,-76,-69,-100,-69,-84,-81,-100,-87,-88,-73,-78,-100,-100,-100,-100,-78,-88,-88,-83,-78,-69,-77,-76,-77,-71,-71,-71,-73,-73,-100,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,655,696,2869601322324
-100,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-60,-54,-54,-60,-60,-76,-79,-78,-78,-78,-77,-81,-100,-81,-88,-88,-100,-100,-100,-100,-84,-78,-81,-100,-81,-88,-78,-68,-100,-68,-100,-79,-100,-100,-100,-73,-78,-100,-100,-100,-100,-78,-100,-100,-100,-78,-68,-72,-72,-72,-71,-72,-72,-73,-72,-100,-82,-82,-82,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,655,696,2873111759093
-100,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-78,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-60,-58,-58,-60,-59,-77,-79,-80,-79,-78,-77,-82,-100,-82,-88,-88,-100,-100,-100,-100,-84,-78,-82,-100,-82,-89,-76,-68,-100,-69,-100,-79,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-73,-73,-73,-72,-72,-72,-73,-72,-100,-82,-82,-82,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,655,696,2876708701478
-100,-100,-100,-78,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-78,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-82,-83,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-60,-58,-58,-60,-60,-78,-78,-78,-79,-78,-78,-84,-78,-84,-88,-88,-100,-100,-100,-87,-100,-77,-84,-100,-84,-88,-78,-69,-100,-69,-100,-80,-100,-88,-100,-72,-78,-100,-100,-100,-100,-78,-87,-87,-100,-78,-69,-73,-73,-73,-71,-72,-71,-72,-72,-100,-83,-82,-82,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,655,696,2880262417709
-100,-100,-79,-83,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-83,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-65,-57,-57,-64,-65,-80,-74,-77,-77,-78,-77,-84,-77,-85,-84,-85,-77,-78,-100,-86,-100,-76,-84,-100,-84,-100,-77,-65,-100,-65,-100,-80,-100,-85,-85,-100,-77,-100,-100,-100,-100,-100,-100,-87,-100,-76,-66,-75,-74,-100,-69,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,673,696,2918707897634
-100,-100,-78,-83,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-83,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-65,-56,-56,-65,-65,-79,-78,-78,-78,-78,-77,-84,-77,-85,-85,-85,-77,-77,-86,-85,-100,-78,-84,-86,-84,-86,-77,-66,-86,-66,-100,-80,-100,-85,-85,-100,-77,-100,-100,-100,-100,-80,-100,-85,-100,-80,-66,-74,-74,-74,-70,-70,-68,-100,-100,-100,-88,-100,-88,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,673,696,2922264547404
-100,-100,-80,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-82,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-65,-57,-57,-65,-65,-79,-78,-77,-77,-78,-77,-83,-77,-83,-84,-85,-77,-77,-86,-85,-81,-78,-83,-88,-83,-88,-78,-65,-86,-66,-81,-81,-100,-85,-85,-100,-76,-100,-100,-100,-100,-76,-100,-85,-82,-76,-66,-74,-74,-74,-69,-68,-69,-100,-100,-100,-86,-87,-86,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,696,2925923193712
-100,-100,-80,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-82,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-65,-56,-56,-65,-65,-79,-77,-77,-77,-78,-77,-83,-74,-84,-84,-85,-75,-75,-84,-100,-81,-77,-83,-86,-84,-86,-76,-66,-87,-66,-81,-81,-100,-84,-84,-76,-76,-100,-100,-100,-100,-76,-87,-87,-82,-76,-66,-73,-73,-100,-70,-70,-70,-76,-76,-100,-86,-86,-86,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,696,2929506102943
-100,-100,-100,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-65,-56,-56,-65,-65,-79,-81,-80,-80,-80,-100,-87,-75,-87,-84,-84,-74,-75,-82,-86,-100,-77,-86,-87,-86,-86,-77,-67,-87,-66,-100,-81,-100,-84,-85,-76,-78,-100,-100,-100,-100,-78,-87,-85,-81,-78,-67,-73,-73,-74,-70,-70,-70,-76,-76,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,696,2933165940250
-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-65,-57,-57,-65,-65,-78,-81,-79,-79,-78,-78,-86,-76,-85,-85,-85,-76,-77,-83,-85,-81,-77,-85,-88,-86,-89,-77,-66,-100,-66,-81,-81,-100,-85,-85,-74,-80,-100,-100,-100,-100,-79,-100,-85,-81,-79,-66,-73,-100,-74,-69,-69,-69,-74,-74,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,696,2936758031328
