38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,b0:be:76:f8:30:5e,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:01:91,38:17:c3:1f:01:92,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:03,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,38:17:c3:1f:01:81,38:17:c3:1f:01:82,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e3,38:17:c3:19:d7:62,38:17:c3:19:d7:61,80:8d:b7:55:25:e2,80:8d:b7:55:25:f2,38:17:c3:19:d7:72,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,38:17:c3:19:d7:71,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:a1,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:19:55:51,ac:e2:d3:c4:08:e6,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:39:d0,80:8d:b7:55:35:00,80:8d:b7:55:39:c0,44:48:c1:a5:82:30,38:17:c3:1f:01:90,80:8d:b7:55:35:10,38:17:c3:1f:01:80,80:8d:b7:55:3a:50,80:8d:b7:55:3a:40,38:17:c3:19:d7:60,80:8d:b7:55:25:e0,80:8d:b7:55:25:f0,38:17:c3:19:d7:70,38:17:c3:1e:ff:00,20:a6:cd:50:24:a0,20:a6:cd:50:24:b0,38:17:c3:19:55:50,00:4e:35:df:06:52,00:4e:35:df:06:42,38:17:c3:1e:ff:10,44:48:c1:a5:82:22,44:48:c1:a5:82:21,20:a6:cd:50:24:a2,00:4e:35:df:06:40,b4:5d:50:e1:92:33,44:48:c1:a5:82:20,38:17:c3:19:45:b0,66:2a:2f:53:7c:99,38:17:c3:19:55:52,b4:5d:50:e1:92:31,38:17:c3:19:45:b2,38:17:c3:19:45:b1,b4:5d:50:e1:92:32,00:4e:35:df:06:41,38:17:c3:19:45:a1,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,b4:5d:50:e1:92:23,b4:5d:50:e1:96:53,60:32:b1:3e:1a:b8,b4:5d:50:e1:96:50,00:4e:35:de:e1:12,b4:5d:50:e1:92:30,20:a6:cd:42:0b:e3,38:17:c3:19:45:a2,38:17:c3:19:45:a0,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,b4:5d:50:e1:92:22,a8:bd:27:4c:bd:30,60:32:b1:3e:1a:b7,38:17:c3:1f:09:83,20:a6:cd:42:0b:f0,00:4e:35:de:e1:00,20:a6:cd:42:0b:f3,b4:5d:50:e1:96:43,38:17:c3:19:55:42,00:4e:35:de:e1:01,38:17:c3:19:55:41,38:17:c3:19:55:40,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:32,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:40,44:48:c1:91:95:b3,00:4e:35:de:e1:02,44:48:c1:91:95:b2,38:17:c3:1f:22:30,38:17:c3:1f:22:21,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:41,00:4e:35:de:d7:52,00:4e:35:de:d7:42,00:4e:35:de:d7:50,38:17:c3:19:71:81,38:17:c3:19:71:82,00:4e:35:de:d7:43,38:17:c3:19:71:90,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,38:17:c3:1f:08:50,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:19:71:80,00:4e:35:de:d7:40,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1f:22:32,38:17:c3:1e:fc:a1,00:4e:35:df:0e:00,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:b0,00:4e:35:df:0e:02,00:4e:35:df:0e:12,00:4e:35:df:0e:01,00:4e:35:df:0e:11,00:4e:35:df:0e:10,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:58:b0,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,38:17:c3:24:58:a0,38:17:c3:24:58:a2,38:17:c3:24:58:a1,38:17:c3:1b:08:b0,x,y,timestamp
-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-84,-100,-100,-100,-100,-100,-100,-100,-100,-81,-62,-100,-100,-100,-100,-62,-100,-100,-100,-80,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-75,-100,-100,-100,-75,-100,-100,-54,-54,-82,-82,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-49,-49,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,451,-24,5446008583016
-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-81,-62,-100,-100,-100,-100,-62,-100,-100,-100,-80,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-73,-100,-100,-100,-73,-100,-100,-54,-54,-82,-82,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-50,-50,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,451,-24,5449271703324
-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-81,-100,-100,-100,-100,-100,-100,-100,-100,-75,-65,-100,-100,-100,-100,-65,-100,-100,-100,-77,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-70,-100,-100,-100,-74,-100,-100,-53,-53,-75,-75,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,468,-24,5487960958019
-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-81,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-73,-100,-100,-100,-73,-100,-100,-55,-55,-75,-75,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-52,-51,-52,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,468,-24,5491170522788
-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-80,-100,-100,-100,-100,-100,-100,-100,-100,-76,-67,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-73,-100,-100,-100,-73,-100,-100,-55,-55,-77,-77,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-52,-51,-52,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,468,-24,5494420649558
-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-76,-67,-100,-100,-100,-100,-67,-100,-100,-100,-77,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-73,-100,-100,-100,-72,-100,-100,-55,-55,-76,-77,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-52,-52,-52,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,468,-24,5497705906250
-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-76,-67,-100,-100,-100,-100,-67,-100,-100,-100,-77,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-73,-100,-100,-100,-73,-100,-100,-54,-54,-76,-77,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-51,-52,-52,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,468,-24,5501056236097
-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-76,-67,-100,-100,-100,-100,-67,-100,-100,-100,-79,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-73,-100,-100,-100,-73,-100,-100,-54,-54,-76,-76,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-52,-52,-52,-100,-100,-100,-82,-100,-100,-100,-100,-100,-84,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,468,-24,5504305591328
-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-71,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-70,-100,-100,-100,-70,-100,-100,-57,-57,-73,-73,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,485,-24,5541168832176
-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-71,-100,-100,-100,-100,-71,-100,-100,-100,-77,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-70,-100,-100,-100,-70,-100,-100,-58,-58,-73,-73,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-59,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,485,-24,5544361266791
-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-71,-100,-100,-100,-100,-71,-100,-100,-100,-72,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-65,-100,-100,-100,-70,-100,-100,-58,-58,-73,-73,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,485,-24,5547572134561
-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-71,-100,-100,-100,-100,-71,-100,-100,-100,-74,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-70,-100,-100,-100,-70,-100,-100,-58,-58,-73,-73,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-59,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,485,-24,5550898647407
-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-71,-100,-100,-100,-100,-71,-100,-100,-100,-72,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-70,-100,-100,-100,-70,-100,-100,-58,-58,-73,-73,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-58,-59,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,485,-24,5554201460023
-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-71,-100,-100,-100,-100,-71,-100,-100,-100,-72,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-70,-100,-100,-100,-70,-100,-100,-58,-58,-73,-73,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-58,-57,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,485,-24,5557443866792
-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-71,-100,-100,-100,-100,-71,-100,-100,-100,-77,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-72,-100,-100,-100,-72,-100,-100,-55,-55,-84,-83,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-81,-100,-82,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,502,-24,5594275982641
-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-71,-100,-100,-100,-100,-70,-100,-100,-100,-81,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-74,-100,-100,-100,-74,-100,-100,-54,-54,-76,-76,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-58,-58,-100,-100,-100,-84,-100,-100,-100,-100,-100,-81,-100,-100,-100,-82,-100,-81,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,502,-24,5597544234872
-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-71,-100,-100,-100,-100,-71,-100,-100,-100,-86,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-75,-100,-100,-100,-75,-100,-100,-54,-54,-81,-80,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-59,-58,-100,-100,-100,-84,-100,-100,-100,-100,-100,-81,-100,-100,-100,-80,-100,-81,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,502,-24,5600831284872
-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-71,-100,-100,-100,-100,-71,-100,-100,-100,-79,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-71,-100,-100,-100,-76,-100,-100,-54,-54,-78,-78,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-58,-58,-58,-100,-100,-100,-84,-100,-100,-100,-100,-100,-81,-100,-100,-100,-80,-100,-81,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,502,-24,5604151770103
-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-71,-100,-100,-100,-100,-71,-100,-100,-100,-78,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-76,-100,-100,-100,-76,-100,-100,-54,-54,-82,-82,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,502,-24,5618269529411
-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-70,-100,-100,-100,-100,-71,-100,-100,-100,-81,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-75,-100,-100,-100,-75,-100,-100,-54,-54,-79,-78,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-57,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,502,-24,5621300313565
-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-72,-100,-100,-100,-100,-72,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-68,-100,-100,-100,-68,-100,-100,-61,-61,-75,-75,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,519,-24,5651009292952
-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-73,-100,-100,-100,-100,-73,-100,-100,-100,-78,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-69,-100,-100,-100,-69,-100,-100,-57,-57,-76,-76,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-55,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,519,-24,5654164397798
-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-74,-100,-100,-100,-100,-74,-100,-100,-100,-74,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-69,-100,-100,-100,-69,-100,-100,-58,-58,-80,-80,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-56,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,519,-24,5657425084952
