60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,b4:5d:50:e1:96:43,38:17:c3:1f:14:02,38:17:c3:1f:14:01,44:48:c1:91:d0:04,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:14:11,38:17:c3:1f:14:12,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:00,44:48:c1:91:d0:02,38:17:c3:1f:09:83,44:48:c1:91:95:a1,38:17:c3:1f:09:82,44:48:c1:91:95:a3,38:17:c3:1f:09:81,38:17:c3:1f:19:d1,44:48:c1:91:95:b3,44:48:c1:91:95:b1,20:a6:cd:42:0a:c2,b4:5d:50:e1:96:40,20:a6:cd:42:0a:d2,38:17:c3:1f:00:b0,38:17:c3:1f:14:00,9c:d6:43:60:92:e0,38:17:c3:1f:14:10,38:17:c3:19:45:b0,44:48:c1:91:d0:11,38:17:c3:1f:19:d0,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:1f:00:a1,20:a6:cd:42:0a:c0,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:24:47:52,38:17:c3:24:47:51,44:48:c1:91:aa:21,44:48:c1:91:aa:22,44:48:c1:91:d0:01,38:17:c3:19:45:a0,44:48:c1:91:aa:20,86:0d:8e:aa:25:a4,38:17:c3:1f:00:a2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,44:48:c1:91:d0:10,20:a6:cd:42:0a:c3,a8:bd:27:4c:aa:83,38:17:c3:1f:19:d2,38:17:c3:1f:00:a0,b4:5d:50:e1:96:50,38:17:c3:1f:09:80,38:17:c3:24:47:50,38:17:c3:1f:09:90,20:a6:cd:42:13:f0,44:48:c1:91:95:a0,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,44:48:c1:91:95:b0,38:17:c3:1f:09:93,38:17:c3:1f:09:92,44:48:c1:91:95:a2,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,38:17:c3:1f:09:91,a8:bd:27:4c:aa:92,66:2a:2f:53:7c:99,a8:bd:27:4c:aa:80,b6:e6:2d:69:d5:58,20:a6:cd:42:0b:e3,80:8d:b7:55:25:e3,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f1,38:17:c3:19:d7:61,38:17:c3:19:d7:62,20:a6:cd:42:0b:f2,38:17:c3:19:d7:60,38:17:c3:19:d7:70,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:03,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,38:17:c3:1f:19:f0,80:8d:b7:55:25:e2,80:8d:b7:55:25:f0,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:35:02,80:8d:b7:55:3a:41,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:25:f1,80:8d:b7:55:3a:50,ea:9e:b4:53:24:54,80:8d:b7:55:35:13,80:8d:b7:55:35:10,b0:be:76:f8:30:5e,80:8d:b7:55:3a:40,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,38:17:c3:19:71:92,38:17:c3:19:71:90,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,38:17:c3:19:71:91,80:8d:b7:55:35:12,80:8d:b7:55:29:d0,80:8d:b7:55:39:d0,80:8d:b7:55:35:11,38:17:c3:19:71:81,38:17:c3:1e:ff:10,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:29:d2,38:17:c3:19:36:30,80:8d:b7:55:29:d1,38:17:c3:1e:ff:02,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,80:8d:b7:55:29:c0,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,38:17:c3:1e:ff:01,80:8d:b7:55:39:d2,38:17:c3:1e:ff:00,80:8d:b7:55:39:d1,20:a6:cd:50:24:b0,38:17:c3:1f:22:30,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:0e:10,00:4e:35:df:06:40,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:22:20,80:8d:b7:55:4d:01,38:17:c3:1f:0e:11,38:17:c3:1f:22:22,38:17:c3:1f:22:21,x,y,timestamp
-76,-86,-100,-100,-100,-100,-100,-90,-53,-53,-89,-73,-74,-100,-78,-78,-78,-78,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-53,-74,-100,-79,-79,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-54,-100,-90,-100,-100,-88,-79,-100,-54,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-89,-80,-100,-79,-100,-79,-81,-82,-81,-100,-100,-82,-100,-90,-75,-75,-75,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,190,675,2876539430170
-73,-85,-100,-100,-100,-100,-100,-91,-52,-52,-86,-73,-74,-100,-79,-79,-77,-77,-100,-100,-100,-100,-85,-100,-100,-100,-84,-100,-100,-100,-100,-100,-91,-52,-74,-100,-78,-79,-91,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-54,-100,-90,-100,-100,-86,-80,-100,-54,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-89,-79,-100,-78,-100,-82,-81,-81,-81,-100,-100,-81,-100,-88,-75,-74,-75,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,190,675,2879964007247
-72,-86,-100,-100,-100,-100,-100,-91,-49,-49,-86,-74,-74,-100,-79,-79,-76,-76,-100,-100,-100,-100,-85,-100,-82,-100,-82,-100,-100,-100,-100,-100,-91,-49,-74,-100,-76,-79,-91,-100,-100,-100,-52,-100,-73,-73,-100,-100,-100,-100,-100,-74,-100,-100,-52,-100,-90,-100,-100,-86,-80,-100,-52,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-73,-100,-78,-81,-81,-81,-100,-100,-81,-81,-88,-75,-74,-75,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,190,675,2883425913709
-73,-100,-100,-100,-100,-100,-100,-89,-59,-59,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-79,-100,-83,-100,-84,-100,-100,-100,-100,-100,-89,-59,-100,-100,-100,-78,-100,-100,-100,-100,-57,-100,-74,-74,-100,-100,-100,-100,-100,-74,-100,-100,-57,-100,-100,-100,-100,-82,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-79,-82,-82,-83,-100,-100,-82,-100,-86,-76,-76,-76,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,205,675,2912605124480
-82,-100,-100,-100,-100,-88,-88,-88,-57,-57,-100,-72,-100,-100,-76,-76,-78,-78,-100,-100,-100,-100,-82,-100,-83,-100,-83,-100,-100,-100,-100,-100,-88,-58,-100,-100,-78,-76,-100,-100,-100,-100,-58,-100,-74,-75,-100,-100,-100,-100,-100,-76,-100,-100,-58,-100,-100,-100,-100,-80,-83,-100,-58,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-89,-78,-82,-82,-82,-100,-77,-82,-77,-86,-76,-76,-76,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,205,675,2915865353403
-75,-88,-100,-100,-100,-88,-88,-88,-58,-58,-100,-72,-72,-100,-78,-78,-76,-76,-100,-100,-100,-100,-81,-100,-83,-100,-83,-100,-100,-100,-100,-100,-88,-58,-72,-100,-76,-78,-100,-100,-100,-100,-58,-100,-73,-74,-100,-100,-100,-100,-100,-76,-100,-100,-58,-100,-100,-100,-100,-82,-83,-100,-58,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-89,-77,-83,-84,-83,-100,-77,-83,-77,-86,-77,-77,-77,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,205,675,2919371989480
-77,-88,-100,-100,-100,-88,-88,-88,-59,-59,-100,-72,-72,-100,-77,-78,-80,-80,-100,-100,-100,-100,-81,-100,-100,-100,-83,-100,-100,-100,-100,-100,-88,-59,-72,-89,-80,-78,-100,-100,-100,-100,-55,-100,-73,-74,-100,-100,-100,-100,-100,-74,-100,-100,-55,-100,-100,-100,-100,-82,-83,-100,-55,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-82,-83,-82,-83,-100,-77,-83,-77,-86,-77,-77,-76,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,205,675,2922859567558
-77,-88,-100,-100,-100,-88,-88,-88,-59,-59,-100,-72,-72,-100,-78,-78,-77,-77,-100,-100,-100,-100,-81,-100,-100,-100,-82,-100,-100,-100,-100,-100,-88,-59,-72,-89,-77,-78,-100,-100,-100,-100,-57,-100,-73,-73,-100,-100,-100,-100,-100,-74,-100,-100,-57,-100,-100,-100,-100,-82,-84,-100,-57,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-82,-83,-83,-83,-78,-78,-83,-77,-85,-76,-76,-76,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,205,675,2926323509865
-71,-85,-100,-100,-100,-88,-88,-88,-55,-55,-100,-72,-72,-86,-77,-77,-77,-77,-100,-100,-100,-100,-84,-100,-82,-100,-82,-100,-100,-100,-100,-100,-88,-55,-72,-100,-77,-77,-100,-100,-100,-91,-53,-100,-73,-73,-100,-100,-100,-100,-100,-74,-100,-100,-53,-100,-100,-100,-100,-82,-79,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-84,-85,-85,-85,-78,-77,-84,-77,-87,-78,-76,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,205,675,2929878279019
-70,-100,-100,-100,-100,-100,-100,-100,-57,-57,-100,-77,-77,-100,-76,-76,-79,-79,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-77,-100,-79,-76,-100,-100,-100,-100,-51,-100,-77,-77,-100,-100,-100,-100,-100,-77,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-72,-79,-79,-79,-100,-100,-79,-100,-100,-71,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,220,675,2972861401714
-71,-86,-100,-100,-100,-100,-100,-89,-53,-53,-100,-80,-77,-86,-70,-70,-81,-81,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-54,-77,-100,-81,-70,-100,-100,-100,-100,-52,-100,-68,-68,-100,-100,-100,-100,-100,-68,-100,-100,-52,-100,-86,-100,-100,-100,-84,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-78,-78,-78,-78,-78,-78,-78,-78,-100,-71,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,220,675,2976302191484
-72,-86,-100,-100,-100,-100,-100,-89,-56,-56,-100,-80,-77,-86,-76,-76,-82,-82,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-56,-77,-85,-83,-76,-100,-100,-100,-100,-51,-100,-69,-68,-100,-100,-100,-100,-100,-68,-100,-100,-51,-100,-87,-86,-100,-100,-84,-100,-51,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-86,-75,-80,-80,-80,-78,-78,-80,-78,-100,-72,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,220,675,2979724555715
-71,-86,-100,-100,-100,-100,-100,-88,-55,-55,-100,-80,-100,-86,-72,-72,-82,-82,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-55,-100,-85,-81,-72,-100,-100,-100,-100,-51,-100,-71,-68,-100,-100,-100,-100,-100,-72,-100,-100,-51,-100,-86,-86,-100,-100,-83,-100,-51,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-86,-72,-78,-78,-78,-78,-78,-78,-78,-88,-72,-72,-72,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,220,675,2983199996715
-71,-88,-100,-100,-100,-100,-100,-90,-55,-55,-100,-100,-100,-100,-78,-77,-84,-84,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-55,-77,-100,-84,-78,-100,-100,-100,-100,-51,-100,-70,-70,-100,-100,-100,-100,-100,-70,-100,-100,-51,-100,-87,-100,-100,-100,-84,-100,-51,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-72,-79,-79,-79,-79,-79,-80,-100,-87,-71,-71,-71,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,220,675,2986733226792
-71,-88,-100,-100,-100,-100,-100,-89,-54,-54,-100,-100,-100,-100,-70,-70,-86,-86,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-54,-77,-100,-87,-70,-100,-100,-100,-100,-51,-100,-69,-69,-100,-100,-100,-100,-100,-68,-100,-100,-51,-100,-86,-100,-100,-87,-84,-100,-51,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-87,-77,-77,-77,-77,-79,-79,-77,-100,-88,-71,-71,-71,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,220,675,2990136192792
-78,-100,-100,-100,-100,-100,-100,-100,-58,-58,-100,-78,-100,-100,-75,-75,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-80,-75,-100,-100,-100,-100,-50,-100,-68,-67,-100,-100,-100,-100,-100,-68,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-75,-76,-76,-76,-100,-100,-76,-100,-85,-71,-71,-72,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,235,675,3025568289564
-78,-85,-100,-100,-100,-100,-100,-90,-60,-60,-100,-78,-100,-100,-73,-73,-86,-86,-100,-100,-100,-100,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-90,-60,-100,-100,-86,-73,-100,-100,-100,-100,-53,-100,-71,-71,-100,-100,-100,-100,-100,-71,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-74,-77,-76,-76,-100,-100,-76,-100,-86,-71,-71,-71,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,235,675,3028922547256
-78,-85,-100,-100,-100,-100,-100,-90,-60,-61,-100,-78,-100,-100,-74,-74,-86,-86,-100,-100,-100,-100,-84,-100,-82,-100,-83,-100,-100,-100,-100,-100,-90,-61,-100,-100,-87,-74,-100,-100,-100,-100,-51,-100,-71,-71,-100,-100,-100,-100,-100,-71,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-73,-75,-75,-75,-100,-100,-75,-100,-85,-72,-72,-71,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,235,675,3032333709872
-100,-86,-100,-100,-100,-100,-100,-90,-59,-59,-100,-78,-100,-100,-74,-74,-85,-86,-100,-100,-100,-100,-84,-100,-82,-100,-83,-100,-100,-100,-100,-100,-90,-59,-100,-100,-86,-74,-100,-100,-100,-100,-52,-100,-71,-71,-100,-100,-100,-100,-100,-71,-100,-100,-51,-100,-100,-100,-100,-88,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-73,-75,-75,-75,-100,-100,-75,-100,-86,-72,-72,-71,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,235,675,3035772605718
-80,-86,-100,-100,-100,-100,-100,-90,-59,-59,-100,-78,-100,-89,-73,-73,-83,-83,-100,-100,-100,-100,-84,-100,-83,-100,-83,-100,-100,-100,-100,-100,-90,-59,-100,-100,-83,-73,-100,-100,-100,-100,-52,-100,-69,-69,-100,-100,-100,-100,-100,-69,-100,-100,-52,-100,-100,-100,-100,-88,-100,-100,-52,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-72,-75,-77,-75,-82,-100,-75,-82,-85,-71,-71,-72,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,235,675,3039222040718
-77,-86,-100,-100,-100,-100,-100,-90,-59,-59,-100,-100,-100,-89,-74,-73,-85,-85,-100,-100,-100,-100,-100,-100,-83,-100,-83,-100,-100,-100,-100,-100,-90,-59,-100,-100,-85,-74,-100,-100,-100,-100,-52,-100,-71,-70,-100,-100,-100,-100,-100,-70,-100,-100,-52,-100,-100,-100,-100,-88,-100,-100,-52,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-74,-76,-76,-75,-82,-81,-75,-82,-86,-72,-72,-72,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,235,675,3042674285949
-79,-100,-100,-100,-100,-100,-100,-100,-64,-64,-100,-82,-100,-100,-73,-73,-84,-85,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-84,-74,-100,-100,-100,-100,-58,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-67,-84,-74,-75,-75,-75,-100,-100,-75,-100,-86,-100,-72,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,250,675,3087034276721
-78,-100,-100,-100,-100,-100,-100,-100,-63,-63,-100,-82,-100,-100,-75,-74,-86,-86,-100,-100,-100,-100,-83,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-64,-100,-100,-86,-74,-100,-100,-100,-100,-55,-100,-70,-70,-100,-100,-100,-100,-100,-70,-100,-100,-55,-100,-100,-100,-100,-87,-86,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-71,-84,-77,-76,-76,-76,-76,-75,-76,-76,-88,-70,-70,-70,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,250,675,3090398636106
