60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:a2,20:a6:cd:42:0a:c3,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,38:17:c3:1f:00:a1,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,38:17:c3:1f:14:11,20:a6:cd:42:0a:d0,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,38:17:c3:1f:00:b2,38:17:c3:1f:14:12,b4:5d:50:e1:96:43,44:48:c1:91:d0:00,44:48:c1:91:d0:02,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:10,38:17:c3:1f:14:01,44:48:c1:91:d0:04,38:17:c3:1f:14:02,38:17:c3:1f:09:82,38:17:c3:19:45:a2,38:17:c3:19:45:a1,a8:bd:27:4c:aa:83,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:1f:09:93,38:17:c3:1f:09:91,44:48:c1:91:95:b3,38:17:c3:1f:09:92,44:48:c1:91:95:b1,38:17:c3:1f:00:a0,20:a6:cd:42:0a:c2,b4:5d:50:e1:96:50,38:17:c3:1f:14:10,38:17:c3:1f:00:b0,20:a6:cd:42:0a:d2,44:48:c1:91:d0:01,b4:5d:50:e1:96:40,44:48:c1:91:d0:11,38:17:c3:1f:14:00,9c:d6:43:60:92:e0,38:17:c3:19:45:a0,38:17:c3:1f:19:d0,38:17:c3:24:47:50,38:17:c3:1f:09:90,44:48:c1:91:95:b2,44:48:c1:91:95:a3,44:48:c1:91:95:a1,44:48:c1:91:95:a2,38:17:c3:19:45:b1,38:17:c3:1f:09:83,38:17:c3:1f:09:81,38:17:c3:24:47:51,38:17:c3:24:47:52,38:17:c3:19:45:b0,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:90,38:17:c3:19:45:b2,44:48:c1:91:95:a0,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:93,38:17:c3:1f:09:80,a8:bd:27:4c:aa:82,44:48:c1:91:95:b0,44:48:c1:91:aa:22,ac:e2:d3:c4:08:e6,66:2a:2f:53:7c:99,86:0d:8e:aa:25:a4,b6:e6:2d:69:d5:58,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:91,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,38:17:c3:1f:19:e2,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:f3,38:17:c3:19:d7:70,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:61,38:17:c3:19:d7:60,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,38:17:c3:19:d7:62,80:8d:b7:55:25:e3,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:35:03,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,80:8d:b7:55:25:f0,80:8d:b7:55:35:01,80:8d:b7:55:25:f3,80:8d:b7:55:35:02,80:8d:b7:55:25:f1,80:8d:b7:55:35:00,80:8d:b7:55:25:f2,80:8d:b7:55:35:13,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:3a:41,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,b0:be:76:f8:30:5e,80:8d:b7:55:39:c2,ea:9e:b4:53:24:54,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:3a:42,38:17:c3:1e:ff:10,80:8d:b7:55:3a:50,38:17:c3:19:71:90,38:17:c3:19:71:80,80:8d:b7:55:35:11,80:8d:b7:55:35:12,38:17:c3:19:71:81,38:17:c3:19:71:82,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,38:17:c3:1e:ff:02,20:a6:cd:50:24:a2,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,38:17:c3:19:71:92,38:17:c3:19:36:30,80:8d:b7:55:29:c0,80:8d:b7:55:39:c1,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,38:17:c3:19:36:21,38:17:c3:19:36:22,80:8d:b7:55:39:c0,80:8d:b7:55:29:d0,38:17:c3:19:36:20,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,20:a6:cd:50:24:b0,38:17:c3:1f:22:21,38:17:c3:1f:22:20,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:0e:10,38:17:c3:1f:22:30,38:17:c3:1f:22:22,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:01,80:8d:b7:55:4d:02,38:17:c3:1f:0e:02,38:17:c3:1f:22:32,38:17:c3:1f:22:31,x,y,timestamp
-67,-83,-53,-81,-100,-100,-52,-100,-100,-89,-76,-88,-61,-87,-87,-61,-76,-86,-82,-82,-100,-100,-100,-89,-100,-70,-100,-70,-83,-80,-81,-80,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-76,-62,-88,-82,-84,-89,-71,-89,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-82,-77,-100,-82,-100,-76,-100,-100,-77,-100,-100,-78,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-89,-100,-85,-89,-85,-100,-100,-83,-100,-100,-85,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,175,570,1289567582538
-67,-82,-53,-81,-100,-100,-53,-100,-100,-100,-76,-88,-61,-88,-88,-61,-76,-86,-82,-82,-100,-100,-100,-89,-89,-70,-100,-72,-83,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-52,-84,-88,-76,-62,-87,-82,-100,-88,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-82,-77,-100,-81,-100,-77,-100,-83,-77,-100,-100,-79,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-85,-100,-85,-84,-84,-84,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,175,570,1293032689230
-71,-83,-47,-100,-100,-100,-46,-100,-100,-100,-76,-100,-61,-100,-100,-61,-76,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-76,-61,-100,-100,-100,-100,-78,-100,-77,-100,-100,-100,-100,-100,-100,-100,-82,-84,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-88,-100,-100,-100,-80,-80,-88,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,204,570,1323618672309
-75,-83,-46,-100,-100,-100,-46,-100,-100,-100,-75,-100,-62,-100,-100,-62,-75,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-84,-77,-78,-81,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-76,-62,-100,-100,-100,-100,-77,-91,-78,-100,-100,-90,-100,-100,-100,-100,-82,-84,-84,-100,-100,-82,-100,-100,-82,-100,-83,-100,-100,-83,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-100,-100,-100,-80,-80,-88,-87,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,204,570,1327035267386
-73,-83,-46,-100,-100,-100,-46,-100,-100,-100,-77,-100,-62,-100,-100,-62,-77,-100,-100,-100,-100,-100,-100,-100,-100,-77,-89,-76,-84,-78,-77,-80,-100,-100,-90,-100,-100,-100,-100,-46,-100,-100,-77,-62,-100,-100,-100,-100,-76,-91,-77,-100,-100,-91,-100,-92,-100,-100,-80,-82,-83,-100,-100,-80,-100,-100,-80,-100,-83,-100,-100,-83,-100,-100,-81,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-88,-88,-88,-78,-78,-78,-80,-80,-88,-87,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,204,570,1330399811156
-73,-83,-46,-100,-100,-100,-46,-100,-100,-100,-77,-100,-62,-100,-100,-62,-77,-100,-100,-100,-100,-100,-100,-100,-100,-76,-89,-76,-82,-78,-77,-80,-100,-100,-90,-100,-100,-100,-100,-47,-100,-100,-76,-62,-89,-100,-100,-100,-76,-91,-77,-100,-100,-91,-100,-92,-100,-100,-80,-82,-84,-100,-100,-80,-82,-100,-80,-100,-83,-100,-100,-83,-100,-100,-82,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-87,-88,-88,-78,-78,-78,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,204,570,1333883730848
-69,-83,-46,-100,-100,-100,-47,-100,-100,-100,-76,-100,-62,-100,-100,-62,-76,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-82,-77,-77,-80,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-76,-62,-89,-100,-100,-100,-76,-100,-77,-100,-100,-92,-100,-100,-100,-100,-80,-83,-84,-100,-100,-80,-82,-100,-80,-100,-100,-100,-84,-100,-100,-100,-83,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-88,-87,-88,-78,-78,-78,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,204,570,1337476143694
-69,-86,-47,-83,-100,-100,-47,-100,-100,-100,-76,-100,-60,-100,-89,-60,-76,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-77,-83,-77,-77,-80,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-76,-60,-88,-100,-100,-100,-77,-100,-77,-100,-100,-92,-100,-100,-100,-100,-80,-83,-84,-100,-100,-80,-83,-100,-80,-100,-100,-100,-84,-100,-100,-100,-82,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-87,-87,-88,-79,-78,-78,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,204,570,1340822566772
-71,-87,-48,-100,-100,-100,-48,-100,-100,-100,-100,-100,-59,-100,-100,-59,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-85,-59,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-81,-100,-100,-100,-80,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-87,-100,-100,-100,-80,-100,-87,-87,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,233,570,1384428639467
-71,-87,-49,-100,-100,-100,-49,-100,-100,-100,-100,-100,-59,-100,-100,-59,-85,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-81,-79,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-87,-59,-100,-100,-100,-100,-81,-100,-75,-100,-100,-100,-100,-100,-100,-100,-82,-78,-100,-100,-100,-82,-86,-100,-82,-100,-100,-100,-100,-100,-100,-100,-81,-91,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-85,-100,-85,-100,-100,-100,-80,-100,-85,-85,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,233,570,1387760662390
-70,-88,-49,-100,-100,-100,-49,-100,-100,-100,-100,-100,-59,-100,-100,-59,-85,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-81,-79,-75,-75,-84,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-88,-59,-100,-100,-100,-100,-82,-100,-75,-100,-100,-100,-100,-100,-100,-100,-84,-81,-79,-100,-100,-83,-86,-100,-83,-100,-100,-100,-100,-100,-100,-100,-82,-91,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-85,-90,-85,-75,-100,-75,-80,-100,-85,-85,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,233,570,1391137340852
-71,-88,-49,-100,-100,-100,-49,-100,-100,-100,-100,-100,-59,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-81,-78,-75,-75,-84,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-88,-58,-100,-100,-100,-100,-82,-100,-75,-100,-100,-100,-100,-100,-100,-100,-82,-81,-79,-100,-100,-82,-86,-100,-82,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-85,-90,-85,-75,-76,-76,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,233,570,1394635474006
-71,-88,-49,-87,-100,-100,-49,-100,-100,-100,-100,-100,-59,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-75,-75,-83,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-88,-59,-100,-100,-100,-100,-82,-100,-75,-100,-100,-100,-100,-100,-100,-100,-84,-80,-79,-100,-100,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-85,-90,-85,-75,-76,-75,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,233,570,1398081518698
-71,-100,-49,-87,-86,-100,-49,-100,-100,-100,-100,-100,-59,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-76,-76,-85,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-88,-59,-100,-100,-100,-100,-81,-100,-76,-100,-100,-100,-100,-100,-100,-100,-83,-80,-79,-100,-100,-83,-100,-100,-83,-100,-100,-100,-79,-100,-100,-100,-82,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-85,-90,-85,-75,-75,-76,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,233,570,1401379102237
-77,-100,-51,-88,-100,-100,-51,-100,-100,-100,-82,-100,-54,-100,-90,-54,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-83,-54,-90,-100,-100,-100,-100,-89,-72,-100,-100,-100,-100,-100,-100,-100,-77,-83,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-85,-85,-85,-81,-81,-80,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,291,570,1458944059932
-77,-86,-50,-88,-100,-100,-50,-100,-100,-89,-83,-100,-54,-100,-90,-54,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-84,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-83,-54,-90,-100,-100,-100,-100,-89,-73,-100,-100,-88,-100,-100,-100,-100,-78,-82,-100,-100,-100,-79,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-86,-100,-84,-86,-84,-81,-81,-80,-83,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,291,570,1462314125394
-76,-86,-51,-85,-100,-100,-51,-100,-100,-89,-83,-100,-55,-100,-90,-55,-83,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-75,-75,-84,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-84,-55,-90,-100,-100,-100,-77,-89,-75,-100,-100,-88,-100,-100,-100,-100,-78,-82,-100,-100,-100,-78,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-85,-86,-84,-86,-84,-81,-81,-80,-83,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,291,570,1465731468856
-79,-85,-50,-85,-100,-100,-50,-100,-100,-89,-83,-100,-56,-100,-90,-56,-83,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-75,-74,-84,-100,-100,-88,-88,-100,-100,-100,-50,-100,-100,-83,-56,-90,-100,-100,-100,-77,-89,-74,-100,-100,-88,-100,-100,-100,-100,-78,-82,-100,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-86,-86,-84,-86,-85,-100,-81,-81,-83,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,291,570,1469281526164
-79,-86,-50,-88,-100,-100,-50,-100,-100,-100,-83,-100,-56,-100,-90,-56,-83,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-100,-74,-74,-84,-100,-100,-88,-88,-100,-89,-100,-51,-100,-100,-83,-56,-100,-100,-100,-100,-78,-100,-74,-100,-100,-88,-100,-100,-100,-100,-78,-77,-100,-100,-100,-78,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-86,-86,-85,-85,-85,-80,-80,-81,-84,-83,-85,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,291,570,1472744181472
-76,-86,-50,-88,-100,-100,-50,-100,-100,-100,-83,-100,-56,-100,-90,-56,-83,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-74,-74,-84,-100,-100,-88,-88,-100,-89,-100,-50,-100,-100,-84,-56,-91,-100,-100,-100,-78,-100,-74,-100,-100,-88,-100,-100,-100,-100,-78,-77,-100,-100,-100,-77,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-85,-85,-85,-85,-84,-80,-80,-81,-84,-83,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,291,570,1476200726934
-77,-100,-49,-100,-100,-100,-49,-100,-100,-100,-80,-100,-50,-100,-100,-50,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-82,-83,-84,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-80,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-85,-85,-82,-84,-82,-82,-82,-82,-77,-77,-83,-82,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,320,570,1524383207167
-75,-100,-48,-100,-100,-100,-48,-100,-100,-100,-81,-100,-53,-100,-100,-53,-81,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-83,-82,-83,-84,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-82,-53,-100,-100,-100,-100,-78,-100,-82,-100,-100,-100,-100,-100,-100,-100,-75,-100,-82,-100,-100,-75,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-86,-86,-84,-86,-84,-82,-82,-82,-77,-77,-84,-84,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,320,570,1527768621552
