60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,38:17:c3:1f:14:11,38:17:c3:1f:14:12,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,38:17:c3:19:45:b1,38:17:c3:19:45:b2,b4:5d:50:e1:96:41,38:17:c3:1f:14:01,b4:5d:50:e1:96:42,38:17:c3:1f:14:02,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c3,44:48:c1:91:d0:02,44:48:c1:91:d0:00,38:17:c3:1f:09:82,44:48:c1:91:d0:04,38:17:c3:1f:09:83,38:17:c3:1f:09:81,a8:bd:27:4c:aa:82,44:48:c1:91:95:a3,a8:bd:27:4c:aa:81,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:95:a0,a8:bd:27:4c:aa:83,38:17:c3:1f:09:92,38:17:c3:24:47:52,38:17:c3:1f:09:91,38:17:c3:1f:09:93,44:48:c1:91:d0:10,38:17:c3:24:47:51,44:48:c1:91:95:b3,38:17:c3:1f:00:a0,38:17:c3:1f:00:b0,20:a6:cd:42:0a:d2,38:17:c3:1f:14:10,38:17:c3:19:45:b0,b4:5d:50:e1:96:50,38:17:c3:1f:14:00,b4:5d:50:e1:96:40,44:48:c1:91:d0:01,38:17:c3:1f:09:80,9c:d6:43:60:92:e0,a8:bd:27:4c:aa:80,38:17:c3:1f:19:d0,38:17:c3:1f:09:90,38:17:c3:24:47:50,44:48:c1:91:d0:11,44:48:c1:91:95:b2,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:95:b0,44:48:c1:91:95:b1,20:a6:cd:42:0a:c2,66:2a:2f:53:7c:99,38:17:c3:19:45:a2,38:17:c3:19:45:a1,44:48:c1:91:aa:22,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,38:17:c3:19:45:a0,44:48:c1:91:aa:20,a8:bd:27:4c:aa:90,44:48:c1:91:95:a1,44:48:c1:91:aa:21,ac:e2:d3:c4:08:e6,44:48:c1:91:95:a2,a8:bd:27:4c:aa:92,20:a6:cd:42:0b:e3,38:17:c3:1f:19:e0,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f2,38:17:c3:19:d7:70,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:f1,80:8d:b7:55:25:e3,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:25:f0,b0:be:76:f8:30:5e,80:8d:b7:55:35:03,80:8d:b7:55:25:f3,80:8d:b7:55:35:10,80:8d:b7:55:3a:50,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:25:f1,80:8d:b7:55:35:13,80:8d:b7:55:25:f2,ea:9e:b4:53:24:54,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:19:71:90,80:8d:b7:55:39:d0,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:3a:52,20:a6:cd:50:24:a1,80:8d:b7:55:39:c1,20:a6:cd:50:24:a0,80:8d:b7:55:39:c0,20:a6:cd:50:24:a2,80:8d:b7:55:39:c2,80:8d:b7:55:3a:51,38:17:c3:1e:ff:01,38:17:c3:19:36:30,38:17:c3:1e:ff:10,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,38:17:c3:19:36:31,38:17:c3:19:36:32,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,80:8d:b7:55:29:d0,80:8d:b7:55:29:c0,38:17:c3:1e:ff:02,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,38:17:c3:1e:ff:00,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,20:a6:cd:50:24:b0,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:df:06:42,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:0e:10,00:4e:35:de:e1:00,38:17:c3:1f:22:30,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:22:22,38:17:c3:1f:22:31,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:22:32,x,y,timestamp
-85,-73,-52,-52,-51,-51,-90,-100,-100,-80,-80,-100,-100,-100,-77,-77,-100,-80,-100,-81,-100,-89,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-52,-51,-100,-80,-77,-100,-80,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-80,-100,-100,-100,-100,-74,-100,-100,-78,-100,-86,-86,-75,-75,-76,-86,-85,-78,-100,-78,-85,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,301,635,1491815603857
-85,-74,-52,-52,-51,-51,-100,-100,-100,-81,-81,-100,-100,-100,-78,-78,-100,-80,-100,-81,-100,-87,-100,-100,-100,-100,-82,-84,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-52,-51,-100,-81,-78,-100,-80,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-80,-100,-100,-100,-100,-74,-100,-100,-74,-100,-85,-85,-75,-75,-75,-85,-85,-100,-100,-78,-85,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,301,635,1495249712550
-85,-74,-52,-51,-51,-51,-100,-100,-100,-81,-81,-100,-100,-100,-78,-78,-100,-80,-100,-81,-100,-87,-100,-100,-100,-100,-82,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-51,-51,-100,-81,-78,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-81,-100,-100,-100,-81,-100,-100,-100,-100,-74,-100,-100,-77,-100,-85,-85,-75,-75,-75,-85,-86,-78,-100,-78,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,301,635,1498685529627
-100,-77,-51,-51,-55,-55,-87,-87,-87,-85,-85,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-85,-100,-100,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-51,-55,-87,-85,-72,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-74,-100,-100,-100,-100,-73,-100,-100,-75,-100,-82,-82,-76,-76,-76,-82,-85,-100,-100,-100,-86,-86,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,318,635,1540117297783
-100,-79,-52,-52,-57,-57,-88,-87,-87,-82,-82,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-83,-100,-100,-82,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-52,-57,-87,-83,-76,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-74,-100,-100,-100,-100,-77,-100,-100,-72,-100,-82,-82,-76,-76,-74,-82,-85,-100,-100,-100,-86,-88,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,318,635,1543599097630
-100,-79,-52,-52,-55,-55,-88,-87,-87,-84,-83,-100,-100,-100,-77,-77,-100,-100,-100,-100,-87,-87,-100,-100,-82,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-52,-55,-89,-84,-76,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-75,-100,-100,-100,-100,-78,-100,-100,-75,-100,-80,-80,-76,-76,-77,-80,-86,-78,-78,-78,-86,-88,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,318,635,1546964351553
-100,-73,-59,-59,-60,-60,-90,-100,-100,-84,-83,-100,-100,-100,-76,-76,-100,-82,-100,-81,-87,-87,-100,-100,-80,-100,-82,-80,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-52,-61,-90,-84,-77,-100,-82,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-75,-100,-100,-100,-100,-74,-100,-100,-77,-100,-80,-81,-77,-77,-77,-81,-86,-78,-78,-78,-100,-88,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,318,635,1550418491169
-86,-74,-55,-55,-55,-55,-90,-100,-100,-82,-82,-100,-100,-100,-75,-75,-100,-82,-100,-81,-87,-87,-100,-100,-80,-100,-82,-80,-84,-100,-84,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-56,-55,-90,-82,-75,-100,-82,-100,-100,-81,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-76,-100,-100,-100,-100,-70,-100,-100,-77,-100,-84,-83,-76,-76,-76,-84,-85,-78,-78,-78,-85,-86,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,318,635,1553861777630
-86,-74,-57,-57,-54,-54,-90,-100,-100,-84,-84,-100,-100,-100,-74,-74,-100,-81,-100,-82,-100,-84,-100,-100,-80,-100,-82,-81,-84,-100,-84,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-58,-54,-90,-85,-74,-100,-82,-100,-100,-81,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-76,-100,-100,-100,-100,-73,-100,-100,-74,-100,-80,-80,-76,-76,-76,-80,-87,-78,-78,-100,-87,-87,-80,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,318,635,1557389687938
-100,-73,-49,-49,-52,-52,-89,-100,-100,-100,-100,-100,-100,-100,-76,-75,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-49,-52,-88,-88,-75,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-72,-100,-77,-76,-69,-69,-69,-77,-86,-100,-100,-100,-86,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,335,635,1636668044481
-100,-77,-49,-49,-54,-53,-89,-89,-100,-100,-100,-86,-100,-100,-74,-74,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-49,-54,-89,-87,-74,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-68,-100,-100,-100,-100,-73,-100,-100,-72,-100,-78,-78,-69,-69,-69,-78,-85,-100,-77,-77,-85,-85,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,335,635,1639951891020
-100,-78,-49,-49,-53,-53,-89,-89,-100,-100,-100,-87,-100,-100,-73,-73,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-49,-53,-90,-87,-73,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-68,-100,-100,-100,-100,-74,-100,-100,-73,-100,-78,-77,-69,-69,-69,-78,-85,-77,-77,-77,-84,-85,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,335,635,1643328834636
-88,-78,-49,-49,-54,-54,-89,-89,-100,-100,-100,-88,-100,-100,-73,-74,-100,-100,-100,-100,-100,-89,-100,-100,-100,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-49,-54,-89,-88,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-67,-100,-100,-100,-68,-100,-100,-100,-100,-73,-100,-100,-73,-100,-78,-78,-69,-69,-70,-77,-86,-77,-77,-77,-86,-85,-77,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,335,635,1646755718713
-88,-77,-50,-50,-53,-53,-89,-100,-100,-100,-100,-87,-100,-100,-73,-73,-100,-100,-100,-100,-100,-89,-100,-100,-85,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-53,-89,-88,-74,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-68,-100,-100,-100,-100,-73,-100,-100,-71,-100,-78,-78,-69,-69,-70,-78,-87,-77,-77,-77,-86,-86,-78,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,335,635,1650107915636
-87,-71,-50,-49,-53,-53,-89,-100,-89,-100,-100,-87,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-85,-88,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-53,-90,-87,-73,-87,-100,-100,-100,-100,-89,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-68,-100,-100,-100,-100,-74,-100,-100,-71,-100,-78,-78,-69,-69,-69,-78,-85,-77,-77,-77,-85,-86,-78,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,335,635,1653613262021
-100,-75,-54,-54,-62,-62,-100,-100,-100,-100,-87,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-62,-100,-87,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-71,-100,-100,-73,-100,-79,-80,-76,-100,-100,-80,-84,-100,-79,-79,-84,-84,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,352,635,1691946946869
-88,-76,-55,-55,-63,-63,-90,-100,-100,-86,-87,-100,-100,-100,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-55,-63,-100,-88,-69,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-73,-100,-100,-100,-100,-73,-100,-100,-73,-100,-82,-81,-76,-100,-100,-82,-83,-100,-79,-79,-83,-83,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,352,635,1695265386331
-88,-76,-55,-55,-62,-62,-90,-100,-100,-86,-87,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-54,-62,-90,-88,-68,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-100,-100,-100,-73,-100,-100,-100,-100,-72,-100,-100,-73,-100,-81,-82,-76,-76,-76,-81,-83,-81,-80,-79,-83,-83,-81,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,352,635,1698614673408
-88,-76,-54,-54,-60,-60,-89,-100,-100,-86,-87,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-55,-60,-89,-86,-70,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-74,-100,-100,-100,-100,-72,-100,-100,-70,-100,-81,-81,-73,-76,-76,-81,-86,-81,-80,-100,-86,-86,-81,-89,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,352,635,1702032999255
-87,-79,-55,-56,-64,-64,-91,-100,-100,-84,-84,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-56,-64,-90,-84,-69,-100,-82,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-100,-100,-100,-71,-100,-100,-100,-100,-71,-100,-100,-70,-100,-78,-78,-73,-76,-74,-78,-85,-81,-80,-100,-85,-85,-78,-89,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,352,635,1705448630178
-87,-79,-55,-56,-62,-62,-91,-100,-100,-84,-84,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-56,-62,-90,-86,-72,-100,-79,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-100,-100,-100,-73,-100,-100,-100,-100,-70,-100,-100,-74,-100,-78,-78,-77,-77,-78,-78,-84,-100,-100,-79,-83,-84,-78,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,352,635,1708885147870
-100,-100,-56,-56,-64,-64,-100,-100,-100,-100,-82,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-64,-100,-82,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-62,-100,-100,-100,-100,-67,-100,-100,-100,-100,-65,-100,-100,-69,-100,-78,-78,-70,-66,-69,-78,-82,-100,-100,-77,-82,-82,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,369,635,1759757986104
