38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,ea:9e:b4:53:24:54,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:35:10,80:8d:b7:55:35:12,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:39:d0,80:8d:b7:55:35:11,80:8d:b7:55:35:13,38:17:c3:1f:01:90,38:17:c3:1f:01:92,38:17:c3:1f:01:91,80:8d:b7:55:35:02,80:8d:b7:55:25:e3,80:8d:b7:55:35:03,80:8d:b7:55:35:00,80:8d:b7:55:35:01,38:17:c3:1f:01:82,80:8d:b7:55:25:f0,44:48:c1:a5:82:31,44:48:c1:a5:82:32,44:48:c1:a5:82:30,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,20:a6:cd:50:24:a1,80:8d:b7:55:25:e2,44:48:c1:a5:82:20,44:48:c1:a5:82:21,ac:e2:d3:c4:08:e6,80:8d:b7:55:25:e1,80:8d:b7:55:3a:52,44:48:c1:a5:82:22,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,00:4e:35:df:06:52,00:4e:35:df:06:51,38:17:c3:1e:ff:10,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,00:4e:35:df:06:50,20:a6:cd:50:24:b0,20:a6:cd:50:24:b1,38:17:c3:19:d7:60,38:17:c3:19:d7:61,20:a6:cd:50:24:b2,38:17:c3:19:d7:62,b4:5d:50:e1:92:23,b4:5d:50:e1:96:53,38:17:c3:1f:22:30,38:17:c3:1f:0e:11,38:17:c3:1f:01:80,38:17:c3:1f:01:81,b0:be:76:f8:30:5e,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,80:8d:b7:55:25:e0,38:17:c3:19:45:b2,38:17:c3:19:45:b1,72:32:b1:3e:1a:b8,38:17:c3:19:45:b0,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,00:4e:35:df:06:41,00:4e:35:df:06:42,38:17:c3:1e:ff:02,38:17:c3:1e:ff:00,38:17:c3:1e:ff:01,72:32:b1:3e:1a:b7,38:17:c3:19:55:51,38:17:c3:19:55:52,38:17:c3:19:55:50,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,68:ff:7b:e4:af:39,60:32:b1:3e:1a:b8,b4:5d:50:e1:96:50,60:32:b1:3e:1a:b7,66:2a:2f:53:7c:99,b4:5d:50:e1:92:33,38:17:c3:19:45:a2,38:17:c3:1f:09:90,00:4e:35:de:e1:12,00:4e:35:df:06:40,00:4e:35:de:e1:11,b4:5d:50:e1:92:31,b4:5d:50:e1:92:32,68:ff:7b:e4:af:38,38:17:c3:19:71:90,00:4e:35:de:e1:00,38:17:c3:19:45:a0,38:17:c3:19:45:a1,38:17:c3:1f:09:83,00:4e:35:de:e1:10,b4:5d:50:e1:96:52,b4:5d:50:e1:92:30,00:4e:35:de:e1:02,b4:5d:50:e1:96:51,20:a6:cd:42:0b:f3,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:22,b4:5d:50:e1:92:21,a8:bd:27:4c:bd:30,b4:5d:50:e1:92:22,20:a6:cd:42:0b:e3,b4:5d:50:e1:92:20,a8:bd:27:4c:bd:31,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:1f:08:51,38:17:c3:1f:08:50,38:17:c3:1f:08:52,00:4e:35:de:e1:01,38:17:c3:19:55:40,44:48:c1:91:95:b0,00:4e:35:de:d7:51,00:4e:35:de:d7:52,00:4e:35:de:d7:53,38:17:c3:1f:22:20,38:17:c3:1f:22:21,00:4e:35:de:d7:50,38:17:c3:19:71:92,00:4e:35:df:0e:12,44:48:c1:91:95:b3,38:17:c3:19:71:91,38:17:c3:1f:22:22,38:17:c3:1f:22:31,38:17:c3:1f:22:32,00:4e:35:de:d7:43,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,00:4e:35:df:0e:01,00:4e:35:df:0e:02,00:4e:35:df:0e:00,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a1,38:17:c3:24:58:b0,64:e5:99:c3:13:3c,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:1f:0f:90,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:24:58:a2,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:de:d7:41,00:4e:35:de:d7:42,00:4e:35:de:d7:40,x,y,timestamp
-100,-100,-79,-87,-86,-87,-89,-89,-79,-79,-80,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-100,-87,-75,-100,-100,-100,-100,-74,-75,-69,-71,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-86,-100,-100,-100,-100,-100,-100,-88,-88,-87,-76,-77,-100,-100,-100,-100,-74,-74,-75,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-84,-76,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-65,-64,-66,-65,-100,-63,-100,-100,-100,-64,-83,-83,-100,-100,-100,-91,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,269,-224,3479149973929
-85,-83,-80,-100,-100,-100,-87,-87,-80,-80,-81,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-88,-87,-87,-81,-82,-81,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-76,-75,-69,-73,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-51,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-88,-77,-76,-100,-100,-100,-100,-74,-74,-75,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-85,-77,-100,-100,-100,-100,-100,-91,-100,-100,-100,-84,-100,-100,-91,-100,-100,-66,-64,-68,-66,-100,-63,-100,-100,-100,-64,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,269,-224,3481775955389
-100,-100,-81,-88,-86,-88,-87,-88,-80,-80,-80,-87,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-81,-88,-88,-87,-81,-82,-81,-100,-88,-100,-91,-100,-87,-77,-100,-100,-100,-100,-76,-76,-69,-72,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-86,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-77,-76,-100,-100,-100,-100,-73,-74,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-87,-76,-86,-100,-100,-100,-100,-91,-100,-100,-100,-88,-100,-100,-88,-100,-100,-66,-65,-67,-67,-100,-63,-100,-100,-100,-64,-84,-84,-100,-100,-100,-90,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,269,-224,3484695005471
-100,-100,-80,-100,-100,-100,-87,-86,-80,-80,-80,-86,-86,-100,-100,-100,-100,-82,-90,-100,-100,-100,-81,-87,-87,-86,-81,-82,-82,-100,-88,-91,-100,-100,-87,-77,-100,-100,-100,-100,-77,-76,-72,-72,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-74,-100,-100,-84,-100,-100,-100,-93,-100,-100,-100,-86,-100,-87,-100,-100,-93,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-66,-65,-67,-66,-100,-61,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-87,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,269,-224,3489524182046
-100,-100,-100,-100,-100,-91,-91,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-87,-88,-88,-100,-100,-87,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-80,-79,-76,-76,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-78,-78,-78,-100,-100,-86,-100,-100,-100,-89,-100,-100,-100,-92,-83,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-62,-61,-62,-100,-53,-100,-100,-100,-62,-76,-76,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-81,-100,-100,-100,-100,-100,-100,-100,-83,-88,-88,-88,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,269,-248,3537491282345
-100,-100,-100,-100,-100,-100,-93,-100,-82,-82,-82,-100,-93,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-86,-87,-88,-100,-100,-87,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-81,-83,-74,-74,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-78,-78,-77,-100,-100,-84,-100,-100,-100,-92,-100,-100,-100,-90,-82,-90,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-62,-61,-61,-60,-100,-52,-100,-100,-100,-61,-76,-78,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-80,-100,-100,-100,-100,-100,-100,-83,-83,-89,-88,-87,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,269,-248,3540133577609
-100,-100,-87,-100,-100,-100,-92,-100,-82,-81,-82,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-100,-100,-87,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-83,-83,-74,-74,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-79,-78,-78,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-90,-83,-92,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-61,-62,-61,-61,-100,-53,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-80,-100,-100,-100,-100,-100,-100,-87,-100,-88,-88,-88,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,269,-248,3542810422771
-100,-100,-82,-100,-100,-100,-90,-100,-86,-86,-85,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-87,-100,-100,-88,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-80,-80,-77,-76,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-77,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-58,-63,-62,-100,-53,-100,-100,-100,-59,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-81,-100,-100,-100,-100,-100,-100,-83,-100,-88,-88,-88,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,269,-248,3545374768391
-100,-100,-85,-100,-100,-100,-90,-93,-88,-88,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-100,-100,-88,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-81,-80,-78,-78,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-79,-79,-79,-100,-100,-84,-100,-100,-100,-88,-100,-100,-100,-90,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-63,-62,-100,-52,-100,-100,-100,-61,-76,-76,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-82,-88,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,269,-248,3548052723033
-100,-100,-83,-100,-100,-100,-92,-90,-100,-100,-100,-92,-91,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-87,-86,-86,-100,-100,-87,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-81,-81,-77,-78,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-91,-84,-83,-100,-100,-100,-100,-78,-78,-78,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-90,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-60,-63,-63,-100,-53,-100,-100,-100,-83,-76,-77,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-80,-100,-100,-100,-100,-100,-100,-83,-81,-89,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,269,-248,3550711569391
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-87,-86,-77,-77,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-86,-85,-86,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-57,-61,-61,-100,-51,-100,-100,-100,-56,-88,-87,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-86,-100,-100,-100,-89,-100,-89,-86,-100,-90,-89,-89,-94,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,293,-248,3605187556850
-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-88,-87,-79,-79,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-89,-84,-83,-100,-100,-100,-100,-85,-84,-84,-100,-100,-85,-100,-100,-100,-90,-100,-100,-100,-91,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-54,-61,-61,-100,-51,-100,-100,-100,-56,-100,-87,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-100,-100,-100,-100,-100,-100,-86,-100,-90,-89,-89,-100,-85,-87,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,293,-248,3607848704094
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-87,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-89,-84,-83,-100,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-90,-84,-91,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-60,-54,-62,-100,-100,-50,-100,-100,-100,-54,-89,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-87,-100,-100,-100,-89,-88,-89,-85,-78,-88,-89,-100,-100,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,293,-248,3610493911128
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-87,-86,-81,-81,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-88,-100,-100,-85,-100,-100,-100,-87,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-61,-53,-61,-61,-100,-51,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-87,-100,-100,-100,-100,-89,-87,-88,-78,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,293,-248,3613036986954
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-86,-86,-81,-80,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-91,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-61,-55,-62,-62,-100,-51,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-100,-100,-100,-87,-89,-100,-100,-78,-88,-88,-89,-100,-100,-100,-91,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,293,-248,3615628691900
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-86,-86,-80,-80,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-89,-85,-85,-100,-100,-100,-100,-85,-86,-86,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-91,-86,-92,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-62,-54,-62,-62,-100,-51,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-87,-100,-100,-100,-87,-89,-88,-87,-79,-87,-87,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,293,-248,3618278128101
-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-71,-71,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-77,-77,-100,-100,-100,-100,-90,-100,-88,-100,-100,-83,-100,-100,-100,-91,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-54,-62,-61,-100,-47,-100,-100,-100,-53,-86,-86,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-89,-100,-100,-100,-100,-100,-100,-87,-100,-89,-88,-88,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,318,-248,3669278666255
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-72,-72,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-53,-60,-61,-100,-47,-100,-100,-100,-53,-85,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-87,-100,-100,-100,-100,-100,-100,-85,-100,-89,-89,-89,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,318,-248,3671927041988
-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-91,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-93,-89,-72,-72,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-86,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-61,-52,-61,-61,-100,-47,-100,-100,-100,-53,-85,-85,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-86,-85,-90,-88,-89,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,318,-248,3674498397348
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-87,-71,-72,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-89,-89,-89,-100,-100,-83,-100,-100,-100,-88,-100,-100,-100,-88,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-62,-53,-61,-61,-100,-47,-100,-100,-100,-52,-84,-85,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-88,-100,-100,-100,-100,-100,-100,-84,-100,-88,-89,-88,-100,-85,-84,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,318,-248,3677064284010
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-72,-72,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-77,-88,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-62,-54,-62,-62,-100,-47,-100,-100,-100,-54,-86,-86,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-85,-100,-90,-89,-89,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,318,-248,3679723968129
