b8:27:eb:9f:6b:77,38:17:c3:1f:0e:10,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,80:8d:b7:55:35:10,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:35:13,80:8d:b7:55:35:03,38:17:c3:1f:01:92,80:8d:b7:55:39:d2,38:17:c3:19:d7:70,38:17:c3:19:d7:71,80:8d:b7:55:39:d0,38:17:c3:1f:01:90,80:8d:b7:55:39:d1,38:17:c3:19:d7:72,80:8d:b7:55:35:01,80:8d:b7:55:35:02,b0:be:76:f8:30:5e,38:17:c3:1f:01:91,80:8d:b7:55:35:00,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:25:f0,80:8d:b7:55:25:e3,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,38:17:c3:1f:01:81,38:17:c3:1f:01:80,44:48:c1:a5:82:30,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:3a:50,20:a6:cd:50:24:b0,20:a6:cd:50:24:b2,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,20:a6:cd:50:24:b1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,80:8d:b7:55:25:e1,20:a6:cd:50:24:a0,ac:e2:d3:c4:08:e6,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:1e:ff:10,38:17:c3:19:d7:61,38:17:c3:19:d7:62,80:8d:b7:55:3a:40,38:17:c3:19:55:50,38:17:c3:19:55:52,38:17:c3:1e:ff:11,38:17:c3:19:55:51,60:32:b1:3e:1a:b7,38:17:c3:19:d7:60,b4:5d:50:e1:92:33,00:4e:35:df:06:52,38:17:c3:1e:ff:12,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:1f:22:30,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,44:48:c1:a5:82:20,44:48:c1:a5:82:21,44:48:c1:a5:82:22,66:2a:2f:53:7c:99,38:17:c3:19:71:90,38:17:c3:1f:01:82,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,b4:5d:50:e1:96:53,38:17:c3:19:45:b0,38:17:c3:19:45:b2,38:17:c3:19:45:b1,00:4e:35:df:06:42,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,68:ff:7b:e4:af:38,60:32:b1:3e:1a:b8,00:4e:35:df:06:41,a8:bd:27:4c:bd:30,68:ff:7b:e4:af:39,00:4e:35:df:06:40,00:4e:35:de:e1:12,b4:5d:50:e1:92:23,b4:5d:50:e1:92:32,72:32:b1:3e:1a:b8,38:17:c3:1e:ff:02,38:17:c3:1f:09:83,38:17:c3:1f:22:31,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,b4:5d:50:e1:96:50,38:17:c3:1f:22:32,00:4e:35:de:e1:00,38:17:c3:1f:09:90,00:4e:35:de:e1:11,38:17:c3:1e:ff:01,38:17:c3:19:45:a2,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:52,00:4e:35:de:e1:10,b4:5d:50:e1:96:51,38:17:c3:1e:ff:00,38:17:c3:19:45:a1,38:17:c3:19:45:a0,b4:5d:50:e1:92:20,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,00:4e:35:de:e1:02,00:4e:35:de:e1:01,38:17:c3:1f:08:50,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,38:17:c3:1f:08:51,38:17:c3:1f:08:52,72:32:b1:3e:1a:b7,00:4e:35:de:d7:53,00:4e:35:de:d7:52,00:4e:35:de:d7:50,38:17:c3:19:55:40,00:4e:35:de:d7:51,38:17:c3:19:71:92,00:4e:35:df:0e:12,38:17:c3:19:71:91,00:4e:35:de:d7:43,44:48:c1:91:95:b1,44:48:c1:91:95:b0,38:17:c3:19:55:41,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:21,38:17:c3:19:55:42,00:4e:35:df:0e:10,38:17:c3:19:36:30,00:4e:35:df:0e:11,00:4e:35:df:0e:00,38:17:c3:1f:22:21,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,00:4e:35:df:0e:01,38:17:c3:1e:fc:a0,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:4f:10,38:17:c3:24:4f:12,38:17:c3:1f:0f:90,38:17:c3:24:4f:11,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:1b:08:b0,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:19:71:81,00:4e:35:df:0e:02,00:4e:35:df:27:12,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,00:4e:35:de:d7:42,00:4e:35:de:d7:41,00:4e:35:de:d7:40,x,y,timestamp
-33,-100,-83,-100,-100,-100,-92,-92,-100,-100,-100,-100,-81,-100,-100,-81,-100,-80,-100,-100,-100,-49,-100,-100,-100,-100,-100,-86,-100,-87,-87,-87,-100,-100,-92,-100,-91,-77,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-82,-71,-71,-100,-70,-100,-100,-100,-69,-100,-72,-73,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-74,-70,-100,-75,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-78,-74,-100,-100,-77,-100,-100,-100,-100,-100,-87,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,113,15427550690672
-33,-100,-83,-100,-89,-100,-93,-100,-100,-90,-100,-100,-83,-100,-100,-83,-100,-82,-100,-100,-100,-49,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-89,-74,-100,-100,-75,-74,-100,-100,-100,-88,-100,-100,-83,-83,-100,-100,-100,-83,-72,-72,-100,-72,-100,-100,-100,-66,-100,-73,-72,-100,-100,-100,-100,-100,-100,-88,-100,-100,-87,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-76,-70,-84,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-70,-69,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-76,-73,-73,-100,-77,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,113,15430141049784
-100,-100,-100,-100,-100,-100,-93,-100,-100,-91,-100,-100,-83,-100,-100,-83,-100,-83,-100,-100,-100,-45,-100,-100,-100,-100,-100,-83,-100,-82,-83,-83,-100,-100,-91,-93,-90,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-71,-72,-100,-71,-100,-100,-100,-67,-100,-70,-70,-100,-100,-100,-100,-100,-100,-88,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-69,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-79,-72,-72,-72,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,113,15432702647331
-33,-100,-83,-100,-100,-100,-94,-100,-100,-100,-100,-100,-78,-90,-100,-79,-100,-79,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-89,-78,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-81,-73,-74,-100,-73,-100,-100,-100,-68,-100,-72,-72,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-72,-100,-78,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-83,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,113,15435353581866
-100,-100,-83,-100,-100,-86,-92,-100,-100,-100,-90,-100,-80,-89,-100,-79,-100,-79,-100,-91,-92,-47,-100,-100,-100,-100,-100,-83,-100,-83,-83,-84,-100,-100,-87,-87,-88,-72,-100,-100,-72,-71,-100,-100,-100,-100,-100,-90,-80,-80,-100,-100,-100,-100,-71,-71,-100,-72,-100,-100,-100,-68,-100,-72,-72,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-78,-69,-100,-78,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-87,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,113,15437911342954
-33,-100,-100,-100,-100,-100,-90,-100,-100,-90,-100,-100,-80,-100,-100,-80,-100,-80,-100,-100,-100,-49,-100,-100,-89,-100,-89,-80,-100,-79,-79,-79,-100,-100,-82,-82,-82,-84,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-88,-78,-78,-100,-77,-100,-100,-100,-71,-100,-77,-77,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-76,-70,-84,-76,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,95,15485839738771
-32,-100,-80,-100,-100,-100,-89,-100,-100,-100,-87,-100,-79,-100,-100,-80,-100,-80,-100,-100,-100,-53,-100,-100,-88,-100,-100,-83,-100,-82,-82,-82,-100,-100,-84,-83,-84,-79,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-87,-100,-100,-100,-75,-100,-100,-100,-72,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-77,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-87,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,95,15488402819182
-33,-100,-84,-100,-100,-100,-91,-91,-100,-91,-100,-100,-81,-100,-100,-80,-100,-80,-100,-100,-100,-52,-100,-100,-100,-100,-100,-82,-100,-81,-82,-81,-100,-100,-83,-84,-84,-81,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-84,-75,-76,-100,-76,-100,-100,-100,-70,-100,-77,-77,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-79,-74,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-72,-72,-77,-79,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,95,15490967163344
-32,-83,-100,-88,-100,-100,-91,-91,-100,-91,-100,-100,-82,-100,-100,-82,-100,-82,-100,-100,-100,-50,-100,-100,-100,-100,-100,-86,-100,-86,-86,-87,-100,-100,-83,-82,-83,-83,-100,-100,-83,-82,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-76,-77,-100,-76,-100,-100,-100,-69,-100,-73,-72,-100,-83,-83,-100,-100,-100,-90,-100,-100,-100,-91,-100,-100,-100,-100,-75,-100,-100,-100,-100,-75,-70,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-75,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,95,15493607451419
-32,-85,-82,-100,-100,-100,-100,-100,-100,-90,-100,-100,-82,-100,-100,-82,-100,-82,-100,-100,-100,-51,-100,-100,-100,-100,-100,-83,-100,-83,-83,-83,-100,-100,-83,-82,-82,-81,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-74,-74,-100,-75,-100,-100,-100,-69,-100,-73,-72,-100,-84,-84,-87,-87,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-77,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-71,-74,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,95,15496188808135
-33,-100,-100,-100,-100,-100,-92,-100,-100,-100,-87,-100,-82,-100,-100,-83,-100,-82,-100,-100,-100,-51,-100,-100,-89,-89,-100,-85,-100,-84,-84,-85,-100,-100,-84,-83,-83,-77,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-86,-78,-77,-100,-77,-100,-100,-100,-69,-100,-73,-73,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-76,-70,-84,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-73,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,95,15498767501933
-35,-100,-75,-100,-100,-100,-91,-100,-100,-89,-100,-100,-80,-100,-100,-80,-100,-81,-100,-100,-100,-49,-100,-100,-100,-100,-100,-83,-100,-82,-82,-82,-100,-100,-88,-88,-87,-83,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-78,-100,-78,-100,-100,-100,-70,-100,-75,-75,-100,-100,-100,-100,-100,-100,-88,-100,-100,-90,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,78,15543181202347
-35,-84,-100,-100,-100,-100,-90,-100,-100,-91,-100,-100,-79,-100,-100,-79,-100,-79,-100,-100,-100,-64,-100,-100,-100,-100,-100,-86,-100,-84,-84,-84,-100,-100,-89,-88,-89,-84,-100,-100,-83,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-76,-100,-100,-100,-68,-100,-74,-74,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-75,-68,-100,-75,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-71,-83,-100,-100,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,78,15545843273498
-35,-100,-82,-89,-89,-88,-90,-100,-100,-88,-100,-100,-81,-100,-100,-81,-100,-81,-100,-100,-100,-45,-100,-100,-100,-100,-100,-84,-100,-83,-84,-84,-100,-100,-87,-86,-86,-86,-100,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-100,-75,-100,-100,-100,-67,-100,-71,-71,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-71,-100,-100,-100,-100,-100,-100,-88,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,78,15548506506993
-34,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-83,-100,-81,-100,-100,-100,-43,-100,-100,-100,-100,-100,-84,-100,-83,-84,-83,-100,-100,-88,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-90,-78,-78,-100,-78,-100,-100,-100,-67,-100,-70,-71,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-68,-100,-77,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,78,15551064207768
-33,-83,-78,-100,-100,-100,-89,-100,-90,-89,-89,-100,-80,-100,-100,-80,-100,-80,-100,-100,-100,-44,-100,-100,-90,-100,-100,-83,-86,-82,-82,-82,-100,-100,-88,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-77,-100,-100,-100,-67,-100,-73,-72,-100,-83,-85,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-76,-69,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-82,-100,-100,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,78,15553729377877
-33,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-81,-100,-100,-100,-51,-100,-100,-100,-100,-100,-85,-100,-86,-86,-86,-100,-100,-89,-89,-88,-83,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-87,-89,-100,-100,-100,-87,-78,-79,-100,-78,-100,-100,-100,-68,-100,-71,-71,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-75,-69,-100,-75,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-72,-73,-72,-79,-100,-100,-100,-100,-100,-85,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,78,15556306560790
-34,-100,-80,-100,-100,-100,-100,-100,-100,-89,-89,-100,-85,-100,-100,-84,-100,-85,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-86,-81,-100,-100,-80,-100,-100,-100,-100,-92,-100,-100,-87,-87,-100,-100,-100,-87,-83,-83,-100,-83,-100,-100,-100,-71,-100,-73,-73,-100,-100,-87,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-80,-65,-83,-79,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-85,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,60,15592754101452
-35,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-82,-100,-82,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-84,-100,-100,-87,-100,-100,-85,-85,-86,-76,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-86,-80,-81,-100,-80,-100,-100,-100,-71,-100,-74,-73,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-81,-65,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-74,-100,-100,-100,-100,-100,-100,-100,-86,-87,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,60,15595403794164
-33,-100,-85,-100,-100,-100,-100,-100,-100,-100,-88,-100,-82,-100,-100,-81,-100,-81,-100,-100,-100,-48,-100,-100,-100,-100,-100,-86,-88,-85,-85,-85,-100,-100,-91,-91,-90,-78,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-86,-83,-82,-100,-100,-100,-100,-100,-70,-100,-74,-72,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-63,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-70,-71,-80,-100,-100,-100,-100,-100,-83,-83,-83,-91,-91,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,60,15597965964003
-34,-88,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-81,-100,-81,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-91,-91,-90,-78,-100,-100,-78,-79,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-81,-81,-100,-81,-100,-100,-100,-70,-100,-72,-72,-100,-89,-87,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-81,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-85,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,60,15600624160309
