60:32:b1:3e:1a:b7,38:17:c3:1f:00:b0,72:32:b1:3e:1a:b8,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,20:a6:cd:42:0a:d2,38:17:c3:1f:00:a2,b4:5d:50:e1:96:43,20:a6:cd:42:0a:d0,38:17:c3:1f:00:a0,44:48:c1:91:d0:10,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,38:17:c3:1f:00:a1,b4:5d:50:e1:96:42,b4:5d:50:e1:96:40,b4:5d:50:e1:96:41,20:a6:cd:42:0a:c3,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:1f:19:d1,38:17:c3:1f:14:11,38:17:c3:1f:19:d0,38:17:c3:1f:14:00,38:17:c3:1f:14:02,38:17:c3:1f:14:12,38:17:c3:1f:14:01,9c:d6:43:60:92:e0,38:17:c3:1f:19:d2,38:17:c3:1f:14:10,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c0,38:17:c3:19:45:a1,38:17:c3:19:45:b0,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b1,38:17:c3:19:45:b2,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:1f:09:93,44:48:c1:91:95:a2,38:17:c3:1f:09:80,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,38:17:c3:1f:09:81,38:17:c3:24:47:52,44:48:c1:91:95:a1,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:90,38:17:c3:24:47:50,38:17:c3:24:47:51,ac:e2:d3:c4:08:e6,b6:e6:2d:69:d5:58,60:32:b1:3e:1a:b8,44:48:c1:91:d0:04,44:48:c1:91:d0:00,44:48:c1:91:d0:02,44:48:c1:91:d0:01,44:48:c1:91:95:a3,38:17:c3:1f:09:82,80:8d:b7:55:25:e3,38:17:c3:22:61:90,a8:bd:27:4c:aa:83,38:17:c3:1f:09:83,38:17:c3:19:45:a2,a8:bd:27:4c:aa:81,38:17:c3:1f:19:c0,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:82,38:17:c3:1a:cf:d0,38:17:c3:22:5e:f0,66:2a:2f:53:7c:99,38:17:c3:19:45:a0,44:48:c1:91:95:a0,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:19:d7:70,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,38:17:c3:19:d7:62,20:a6:cd:42:0b:f1,38:17:c3:19:d7:72,38:17:c3:19:d7:60,38:17:c3:19:d7:61,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:e0,38:17:c3:19:d7:71,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,38:17:c3:19:36:30,80:8d:b7:55:25:f3,80:8d:b7:55:35:03,80:8d:b7:55:25:f0,80:8d:b7:55:3a:50,80:8d:b7:55:25:f1,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:25:e2,80:8d:b7:55:25:f2,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:3a:40,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,38:17:c3:1e:ff:10,80:8d:b7:55:35:00,80:8d:b7:55:35:02,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:35:01,38:17:c3:19:71:90,80:8d:b7:55:29:d0,38:17:c3:19:71:92,38:17:c3:19:71:91,00:4e:35:df:06:52,80:8d:b7:55:39:d0,38:17:c3:19:36:20,38:17:c3:19:36:21,38:17:c3:19:36:22,ea:9e:b4:53:24:54,38:17:c3:19:36:32,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,20:a6:cd:50:24:b0,80:8d:b7:55:39:c0,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,68:ff:7b:e4:af:38,80:8d:b7:55:29:c0,80:8d:b7:55:29:c1,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,80:8d:b7:55:29:c2,38:17:c3:1e:ff:00,20:a6:cd:50:24:a2,80:8d:b7:55:29:d2,20:a6:cd:50:24:b2,80:8d:b7:55:29:d1,20:a6:cd:50:24:b1,38:17:c3:1f:0e:10,38:17:c3:1f:22:30,00:4e:35:df:06:50,20:a6:cd:50:24:a0,00:4e:35:df:06:51,20:a6:cd:50:24:a1,38:17:c3:1f:0e:01,38:17:c3:1f:22:32,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:22:31,38:17:c3:1f:22:20,38:17:c3:1f:22:21,38:17:c3:1f:22:22,b4:5d:50:e1:92:23,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,x,y,timestamp
-85,-48,-100,-55,-55,-89,-55,-100,-91,-54,-100,-100,-100,-100,-100,-89,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-87,-88,-79,-88,-100,-100,-79,-100,-100,-100,-100,-76,-100,-100,-100,-100,-76,-77,-93,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-84,-85,-87,-86,-81,-87,-86,-86,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,249,674,2984458574962
-89,-48,-100,-51,-51,-100,-56,-100,-100,-55,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-87,-87,-83,-88,-100,-100,-83,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-77,-94,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-85,-84,-100,-84,-84,-88,-100,-84,-100,-84,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,249,674,2986903573799
-90,-48,-100,-51,-51,-100,-55,-100,-100,-55,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-76,-76,-92,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-85,-89,-85,-85,-89,-89,-85,-79,-85,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,249,674,2989471456242
-86,-49,-84,-52,-52,-89,-55,-100,-100,-55,-100,-100,-100,-100,-100,-91,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-85,-100,-100,-100,-84,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-78,-91,-100,-100,-92,-100,-91,-100,-100,-92,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-84,-85,-100,-84,-81,-100,-100,-84,-100,-81,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,249,674,2992036219727
-91,-49,-100,-54,-54,-89,-55,-100,-100,-56,-100,-100,-100,-100,-100,-91,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-89,-88,-83,-88,-100,-100,-84,-100,-100,-100,-100,-76,-100,-100,-100,-100,-76,-76,-92,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-83,-100,-100,-100,-100,-100,-90,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-81,-85,-84,-100,-84,-81,-92,-100,-85,-79,-81,-79,-78,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,249,674,2994599325659
-88,-49,-81,-53,-53,-90,-55,-100,-100,-57,-100,-100,-100,-100,-100,-89,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-88,-88,-85,-88,-100,-100,-85,-100,-100,-100,-100,-77,-100,-100,-100,-100,-76,-77,-94,-100,-100,-92,-100,-90,-100,-100,-90,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-82,-85,-85,-100,-85,-82,-90,-100,-85,-80,-83,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,249,674,2997156132164
-91,-62,-84,-61,-60,-100,-60,-100,-100,-61,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-89,-90,-88,-89,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-79,-100,-100,-100,-100,-100,-83,-80,-81,-84,-81,-83,-84,-83,-82,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,674,3037187321048
-89,-60,-100,-61,-62,-100,-59,-100,-100,-60,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-92,-89,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-92,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-86,-83,-83,-87,-84,-100,-100,-100,-83,-83,-86,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,674,3039739085000
-91,-59,-82,-60,-60,-100,-59,-100,-100,-59,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-83,-100,-100,-100,-83,-100,-100,-100,-100,-73,-100,-100,-100,-100,-73,-73,-93,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-84,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,674,3042310647860
-92,-59,-100,-61,-62,-100,-59,-100,-100,-59,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-82,-100,-100,-100,-83,-100,-100,-100,-100,-74,-100,-100,-100,-100,-73,-74,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-85,-83,-100,-86,-86,-82,-83,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,674,3044876053168
-92,-60,-80,-60,-60,-100,-59,-100,-100,-59,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-83,-100,-100,-100,-82,-100,-100,-100,-100,-74,-100,-100,-100,-100,-74,-73,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-91,-100,-100,-70,-100,-78,-100,-100,-100,-100,-100,-91,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-86,-83,-100,-86,-86,-83,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,674,3047420161130
-89,-59,-100,-61,-62,-100,-61,-100,-100,-62,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-83,-100,-100,-100,-84,-100,-100,-100,-100,-75,-100,-100,-100,-100,-75,-75,-92,-100,-100,-91,-100,-100,-90,-100,-100,-100,-100,-100,-90,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-87,-80,-80,-86,-80,-87,-100,-87,-80,-100,-87,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,674,3049979208780
-92,-55,-100,-60,-60,-100,-69,-100,-100,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-74,-74,-91,-100,-100,-92,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-75,-100,-100,-100,-83,-76,-76,-84,-76,-83,-85,-85,-77,-100,-83,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,279,674,3098631446388
-90,-52,-100,-57,-59,-100,-70,-100,-100,-70,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-90,-100,-85,-89,-100,-100,-86,-100,-100,-100,-100,-75,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-84,-77,-77,-84,-77,-83,-84,-85,-77,-100,-84,-81,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,279,674,3101178275235
-92,-54,-81,-62,-62,-100,-67,-100,-100,-68,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-90,-100,-85,-100,-100,-100,-85,-100,-100,-100,-76,-73,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-75,-100,-100,-100,-83,-77,-76,-84,-76,-83,-84,-84,-77,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,279,674,3103741493251
-100,-53,-100,-62,-62,-100,-67,-100,-100,-68,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-91,-100,-85,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-77,-77,-84,-76,-82,-84,-84,-75,-100,-82,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,279,674,3106311297361
-90,-54,-100,-59,-59,-100,-66,-100,-100,-66,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-91,-100,-83,-91,-100,-100,-84,-100,-100,-100,-100,-76,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-82,-77,-77,-86,-76,-82,-85,-85,-76,-100,-83,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,279,674,3108859527094
-92,-52,-100,-62,-62,-100,-65,-100,-100,-66,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-90,-100,-84,-89,-100,-100,-83,-100,-100,-100,-100,-74,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-74,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-75,-100,-100,-100,-84,-77,-76,-85,-77,-85,-86,-85,-76,-79,-84,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,279,674,3111425450318
-88,-60,-84,-62,-62,-100,-65,-100,-100,-66,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-88,-100,-100,-100,-88,-100,-100,-100,-77,-74,-100,-100,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-82,-77,-77,-87,-76,-82,-87,-87,-76,-79,-83,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,294,674,3162737752722
-90,-61,-85,-62,-62,-100,-67,-100,-100,-67,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-89,-100,-100,-100,-100,-75,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-77,-77,-86,-77,-84,-86,-87,-77,-78,-83,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,294,674,3165297091779
-90,-61,-100,-62,-62,-100,-67,-100,-100,-68,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-89,-100,-100,-100,-89,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-85,-100,-100,-88,-100,-83,-86,-87,-100,-79,-83,-78,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,294,674,3167850811148
