38:17:c3:1f:0e:10,ea:9e:b4:53:24:54,80:8d:b7:55:35:03,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:39:d0,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:11,80:8d:b7:55:35:12,38:17:c3:1f:01:90,38:17:c3:1f:01:91,38:17:c3:1f:01:92,80:8d:b7:55:39:c2,44:48:c1:a5:82:31,80:8d:b7:55:39:c0,ac:e2:d3:c4:08:e6,44:48:c1:a5:82:30,80:8d:b7:55:39:c1,44:48:c1:a5:82:32,b0:be:76:f8:30:5e,44:48:c1:a5:82:22,44:48:c1:a5:82:20,44:48:c1:a5:82:21,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:3a:50,80:8d:b7:55:25:f0,80:8d:b7:55:3a:40,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:f2,00:4e:35:df:06:52,00:4e:35:df:06:50,00:4e:35:df:06:51,38:17:c3:1e:ff:12,38:17:c3:19:d7:60,38:17:c3:19:45:b2,38:17:c3:1e:ff:10,38:17:c3:1e:ff:11,38:17:c3:19:d7:62,66:2a:2f:53:7c:99,38:17:c3:19:55:52,38:17:c3:19:55:50,38:17:c3:19:55:51,20:a6:cd:50:24:b1,38:17:c3:1e:ff:01,20:a6:cd:50:24:b2,38:17:c3:1e:ff:02,b4:5d:50:e1:96:53,38:17:c3:1e:ff:00,b4:5d:50:e1:96:51,60:32:b1:3e:1a:b7,80:8d:b7:55:25:e3,38:17:c3:19:d7:71,38:17:c3:19:d7:72,38:17:c3:19:d7:70,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:19:d7:61,20:a6:cd:50:24:b0,b4:5d:50:e1:92:23,00:4e:35:de:e1:12,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,20:a6:cd:50:24:a0,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:19:45:b1,38:17:c3:1f:01:80,00:4e:35:df:06:42,00:4e:35:df:06:40,b4:5d:50:e1:92:33,00:4e:35:df:06:41,20:a6:cd:42:0b:e3,68:ff:7b:e4:af:38,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,68:ff:7b:e4:af:39,38:17:c3:1f:22:30,38:17:c3:1f:09:90,72:32:b1:3e:1a:b8,38:17:c3:1f:09:83,00:4e:35:de:e1:11,00:4e:35:de:e1:10,38:17:c3:19:71:90,60:32:b1:3e:1a:b8,38:17:c3:1f:09:93,b4:5d:50:e1:92:31,b4:5d:50:e1:92:30,38:17:c3:19:45:b0,38:17:c3:19:71:92,b4:5d:50:e1:92:32,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,b4:5d:50:e1:92:22,a8:bd:27:4c:bd:30,38:17:c3:1f:08:50,38:17:c3:1f:08:51,38:17:c3:1f:08:52,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:32,38:17:c3:19:55:41,38:17:c3:19:55:42,00:4e:35:de:d7:52,00:4e:35:de:d7:53,38:17:c3:19:55:40,00:4e:35:de:e1:02,00:4e:35:de:e1:01,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:1f:22:22,00:4e:35:de:d7:43,38:17:c3:1f:22:31,72:32:b1:3e:1a:b7,00:4e:35:df:0e:12,38:17:c3:19:71:91,a8:bd:27:4c:bd:22,00:4e:35:de:e1:00,38:17:c3:19:36:31,38:17:c3:1f:22:32,00:4e:35:de:d7:41,00:4e:35:de:d7:40,00:4e:35:de:d7:42,38:17:c3:1f:08:42,a8:bd:27:4c:bd:21,38:17:c3:19:36:30,38:17:c3:19:36:32,38:17:c3:1f:22:21,00:4e:35:df:0e:11,00:4e:35:df:0e:10,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:1f:22:20,00:4e:35:df:0e:00,a8:bd:27:4c:bd:20,00:4e:35:df:0e:02,00:4e:35:df:0e:01,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:4f:10,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:58:b1,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,38:17:c3:1f:0f:90,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:1b:08:b0,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,x,y,timestamp
-100,-85,-100,-100,-100,-100,-100,-100,-80,-80,-79,-85,-86,-86,-100,-100,-100,-100,-100,-90,-100,-87,-91,-100,-89,-53,-100,-100,-100,-72,-72,-73,-73,-73,-74,-100,-100,-100,-73,-57,-52,-60,-100,-100,-100,-100,-100,-89,-88,-58,-59,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,213,3735553950357
-100,-83,-100,-100,-100,-100,-100,-100,-81,-81,-82,-85,-85,-84,-85,-100,-100,-100,-100,-88,-100,-87,-89,-100,-88,-61,-100,-100,-100,-74,-74,-100,-100,-73,-100,-100,-100,-100,-100,-56,-63,-63,-100,-100,-100,-100,-100,-100,-91,-60,-60,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-69,-100,-92,-77,-79,-79,-100,-100,-100,-100,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-76,-100,-100,-75,-77,-100,-100,-100,-100,-100,-100,-100,-90,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,213,3738106109465
-100,-85,-100,-100,-100,-100,-100,-100,-78,-78,-80,-85,-85,-84,-85,-100,-100,-100,-100,-91,-100,-100,-91,-100,-91,-57,-100,-100,-100,-75,-75,-77,-76,-75,-76,-100,-100,-100,-76,-56,-59,-59,-100,-88,-100,-100,-100,-89,-100,-57,-59,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-79,-78,-71,-72,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,213,3740652049615
-85,-82,-88,-84,-85,-100,-100,-100,-100,-100,-100,-86,-85,-85,-85,-100,-100,-100,-88,-89,-100,-87,-89,-87,-89,-54,-100,-100,-100,-77,-78,-76,-76,-78,-76,-100,-100,-83,-76,-57,-60,-60,-100,-100,-100,-100,-100,-100,-91,-60,-60,-60,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-100,-67,-100,-100,-80,-79,-79,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-79,-79,-73,-73,-100,-100,-73,-80,-79,-100,-100,-100,-100,-100,-100,-88,-100,-81,-79,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-89,-91,-100,-100,-100,-100,-100,-100,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,213,3743229226590
-85,-100,-100,-85,-85,-100,-100,-100,-83,-83,-83,-86,-87,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-75,-75,-74,-74,-75,-74,-100,-100,-100,-74,-56,-60,-59,-100,-100,-100,-100,-100,-100,-88,-62,-63,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-77,-69,-69,-100,-100,-69,-79,-79,-100,-100,-100,-100,-100,-100,-89,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,213,3745908195190
-85,-100,-100,-100,-91,-100,-100,-100,-81,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-87,-86,-87,-54,-100,-100,-100,-78,-78,-73,-73,-77,-74,-100,-100,-100,-73,-59,-100,-80,-100,-100,-100,-100,-100,-100,-87,-63,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-67,-100,-100,-100,-74,-78,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-69,-69,-100,-100,-69,-79,-79,-100,-100,-100,-100,-100,-100,-93,-100,-100,-78,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,213,3748564825976
-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-78,-100,-100,-100,-100,-100,-100,-100,-85,-88,-100,-100,-87,-86,-88,-48,-90,-100,-100,-70,-71,-76,-76,-74,-77,-77,-77,-77,-100,-59,-61,-62,-100,-100,-100,-100,-100,-100,-100,-67,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-73,-73,-100,-100,-73,-81,-82,-100,-100,-100,-100,-100,-100,-87,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,197,3891104371061
-100,-82,-100,-100,-100,-100,-100,-100,-78,-77,-78,-90,-90,-90,-100,-100,-100,-100,-100,-88,-100,-100,-88,-100,-88,-47,-100,-100,-100,-70,-72,-73,-74,-72,-75,-75,-75,-75,-74,-58,-59,-60,-100,-100,-100,-100,-100,-100,-100,-65,-65,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-69,-70,-100,-69,-100,-100,-100,-83,-100,-80,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,197,3893679405119
-100,-100,-87,-100,-100,-100,-100,-92,-80,-79,-81,-88,-87,-88,-88,-100,-100,-100,-89,-100,-89,-100,-100,-91,-100,-52,-100,-100,-100,-74,-74,-83,-83,-75,-83,-78,-78,-78,-83,-61,-65,-66,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-100,-65,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-75,-74,-74,-73,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-74,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,197,3896225096050
-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-85,-91,-89,-90,-100,-100,-100,-100,-86,-89,-85,-100,-90,-85,-90,-51,-100,-100,-91,-72,-72,-73,-73,-72,-74,-74,-100,-74,-73,-60,-100,-66,-100,-100,-100,-100,-100,-100,-90,-66,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-68,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-75,-76,-74,-74,-100,-100,-73,-81,-82,-100,-100,-100,-100,-100,-100,-88,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,197,3898906141421
-85,-83,-100,-85,-85,-100,-100,-100,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-88,-100,-87,-50,-100,-100,-100,-71,-72,-75,-76,-71,-75,-100,-79,-100,-100,-63,-65,-65,-100,-100,-100,-100,-100,-100,-100,-69,-69,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-100,-68,-100,-100,-82,-83,-82,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-76,-76,-100,-100,-100,-100,-74,-82,-81,-100,-100,-100,-100,-100,-100,-87,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,197,3901557554550
-85,-79,-100,-85,-86,-100,-100,-100,-82,-83,-83,-89,-90,-90,-100,-100,-100,-100,-100,-87,-84,-100,-87,-84,-87,-54,-100,-89,-100,-71,-72,-80,-79,-72,-78,-81,-100,-100,-79,-60,-69,-68,-100,-100,-100,-100,-100,-100,-100,-69,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-80,-100,-100,-86,-86,-85,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,197,3904228600389
-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-84,-89,-90,-89,-100,-100,-100,-100,-100,-87,-86,-100,-87,-100,-87,-52,-100,-100,-100,-79,-78,-83,-83,-78,-82,-79,-78,-77,-83,-61,-63,-61,-100,-100,-100,-100,-100,-100,-100,-70,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-76,-72,-72,-100,-100,-72,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,181,3956752676351
-100,-82,-100,-100,-100,-100,-100,-100,-81,-82,-82,-89,-87,-88,-88,-100,-100,-100,-100,-90,-100,-100,-90,-100,-89,-52,-100,-100,-100,-76,-76,-77,-77,-76,-77,-100,-100,-100,-77,-62,-65,-66,-100,-100,-100,-100,-100,-100,-100,-68,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,181,3959303310303
-87,-86,-88,-87,-87,-100,-100,-100,-82,-82,-83,-100,-89,-89,-91,-100,-100,-100,-100,-87,-100,-100,-87,-100,-87,-51,-100,-100,-100,-74,-74,-83,-83,-74,-83,-100,-74,-76,-100,-60,-63,-64,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-75,-74,-74,-73,-100,-100,-74,-82,-81,-100,-100,-100,-100,-100,-100,-85,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,181,3961977885569
-100,-83,-100,-100,-100,-100,-100,-100,-81,-81,-81,-100,-89,-90,-100,-100,-100,-100,-100,-90,-86,-100,-89,-100,-90,-51,-100,-100,-100,-75,-76,-85,-86,-75,-87,-100,-100,-100,-100,-65,-66,-66,-100,-100,-100,-100,-100,-100,-100,-81,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-72,-69,-100,-71,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-100,-100,-75,-84,-83,-100,-100,-100,-100,-100,-100,-87,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,181,3964642681251
-86,-83,-100,-85,-85,-100,-100,-100,-81,-82,-82,-91,-91,-90,-89,-100,-100,-100,-100,-90,-87,-100,-89,-100,-88,-52,-100,-100,-100,-73,-73,-83,-82,-73,-83,-100,-100,-100,-100,-62,-69,-69,-100,-100,-100,-100,-100,-100,-100,-67,-68,-67,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-100,-73,-100,-100,-83,-84,-84,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-73,-73,-74,-75,-100,-100,-76,-83,-83,-100,-100,-100,-100,-100,-100,-89,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,181,3967307597871
-100,-85,-100,-100,-100,-100,-100,-100,-80,-79,-100,-91,-89,-90,-100,-100,-100,-100,-86,-92,-86,-100,-90,-87,-91,-50,-100,-100,-100,-77,-77,-82,-82,-77,-82,-77,-77,-77,-100,-64,-66,-65,-100,-100,-100,-100,-100,-100,-100,-70,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-72,-100,-100,-85,-84,-85,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-75,-75,-77,-76,-100,-100,-76,-84,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,181,3969963074750
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-91,-100,-91,-100,-91,-50,-100,-100,-100,-79,-80,-86,-87,-80,-86,-100,-87,-86,-86,-64,-69,-69,-100,-100,-100,-100,-100,-100,-87,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,164,4042357910243
-88,-76,-100,-88,-89,-100,-100,-100,-83,-83,-84,-91,-92,-100,-100,-100,-100,-100,-100,-90,-100,-100,-89,-100,-88,-51,-100,-100,-100,-80,-80,-81,-82,-80,-81,-85,-83,-84,-81,-65,-68,-69,-100,-100,-100,-100,-100,-100,-100,-76,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-91,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-85,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,164,4045002787121
-100,-100,-100,-100,-100,-100,-100,-100,-80,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-91,-100,-90,-63,-100,-100,-100,-76,-75,-79,-80,-76,-80,-100,-100,-100,-79,-67,-69,-69,-100,-100,-100,-100,-100,-100,-100,-74,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-69,-70,-77,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,164,4047567735241
-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-88,-100,-88,-57,-100,-100,-100,-79,-80,-83,-83,-80,-83,-81,-82,-82,-83,-66,-70,-69,-100,-100,-100,-100,-100,-100,-87,-76,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-68,-68,-100,-100,-100,-100,-76,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,164,4050141753310
