60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,38:17:c3:1f:00:b0,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d2,44:48:c1:91:d0:12,44:48:c1:91:d0:10,44:48:c1:91:d0:11,44:48:c1:91:d0:14,9c:d6:43:60:92:e0,b4:5d:50:e1:96:50,38:17:c3:1f:00:a2,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:00:a1,44:48:c1:91:d0:04,38:17:c3:1f:19:d1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:1f:09:81,38:17:c3:1f:09:82,38:17:c3:1f:09:80,38:17:c3:1f:14:10,38:17:c3:1f:19:d0,38:17:c3:1f:19:d2,44:48:c1:91:95:b1,38:17:c3:1f:09:83,44:48:c1:91:95:b0,38:17:c3:1f:14:11,38:17:c3:1f:14:12,44:48:c1:91:d0:02,38:17:c3:19:45:b2,44:48:c1:91:d0:01,38:17:c3:19:45:b1,38:17:c3:24:47:52,38:17:c3:19:45:b0,38:17:c3:1f:09:92,38:17:c3:24:47:50,38:17:c3:24:47:51,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:93,a8:bd:27:4c:aa:93,66:2a:2f:53:7c:99,a8:bd:27:4c:aa:90,38:17:c3:1f:00:a0,38:17:c3:22:5e:f0,20:a6:cd:42:13:f0,20:a6:cd:42:0a:c3,b4:5d:50:e1:96:40,b4:5d:50:e1:96:41,20:a6:cd:42:0a:c2,44:48:c1:91:d0:00,44:48:c1:91:95:a3,a8:bd:27:4c:aa:83,20:a6:cd:42:0a:c1,44:48:c1:91:95:a2,44:48:c1:91:95:a1,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:81,60:32:b1:3e:1a:b8,b4:5d:50:e1:96:42,20:a6:cd:42:0a:c0,38:17:c3:22:5e:f1,38:17:c3:22:5e:f2,38:17:c3:24:56:50,a8:bd:27:4c:aa:82,b4:5d:50:e1:96:43,38:17:c3:19:45:a2,38:17:c3:19:45:a0,ac:e2:d3:c4:08:e6,38:17:c3:1a:cf:d0,38:17:c3:19:45:a1,38:17:c3:22:61:90,38:17:c3:19:d7:70,44:48:c1:91:95:a0,38:17:c3:1f:19:f0,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e3,38:17:c3:22:61:91,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,38:17:c3:19:d7:72,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:19:d7:60,38:17:c3:19:d7:61,38:17:c3:19:d7:71,38:17:c3:19:d7:62,80:8d:b7:55:25:e3,38:17:c3:19:36:30,38:17:c3:19:36:31,38:17:c3:19:36:32,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:25:f2,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:25:f1,38:17:c3:1e:ff:10,b0:be:76:f8:30:5e,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:35:12,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:35:11,72:32:b1:3e:1a:b7,38:17:c3:19:71:90,68:ff:7b:e4:af:38,38:17:c3:19:71:92,38:17:c3:19:71:91,ea:9e:b4:53:24:54,80:8d:b7:55:29:d2,80:8d:b7:55:39:d1,80:8d:b7:55:29:d0,80:8d:b7:55:29:d1,80:8d:b7:55:39:d0,20:a6:cd:50:24:b0,38:17:c3:19:36:20,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:19:71:81,68:ff:7b:e4:af:39,80:8d:b7:55:39:d2,80:8d:b7:55:39:c2,38:17:c3:1e:ff:12,38:17:c3:19:71:80,38:17:c3:1f:22:30,38:17:c3:19:71:82,38:17:c3:1e:ff:01,80:8d:b7:55:29:c1,38:17:c3:1e:ff:02,38:17:c3:1e:ff:11,20:a6:cd:50:24:b1,80:8d:b7:55:29:c2,80:8d:b7:55:39:c1,38:17:c3:1e:ff:00,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,00:4e:35:df:06:51,00:4e:35:df:06:52,00:4e:35:df:06:50,80:8d:b7:55:29:c0,20:a6:cd:50:24:b2,80:8d:b7:55:39:c0,38:17:c3:1f:0e:10,b4:5d:50:e1:92:23,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:22:22,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,x,y,timestamp
-63,-100,-63,-63,-63,-81,-80,-81,-81,-77,-78,-78,-78,-81,-80,-73,-78,-80,-78,-81,-81,-81,-73,-77,-84,-100,-100,-100,-100,-87,-76,-86,-85,-100,-100,-100,-77,-76,-100,-100,-77,-100,-85,-100,-84,-87,-84,-85,-84,-85,-90,-100,-87,-73,-100,-92,-77,-78,-77,-80,-76,-86,-100,-83,-100,-100,-100,-100,-100,-100,-66,-77,-100,-100,-100,-100,-100,-76,-100,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,788,595768727421
-62,-71,-62,-62,-62,-80,-80,-80,-80,-77,-77,-77,-77,-81,-79,-73,-79,-78,-79,-100,-100,-100,-73,-77,-84,-89,-90,-86,-86,-87,-100,-85,-85,-90,-100,-100,-100,-100,-77,-86,-100,-85,-84,-85,-84,-86,-84,-84,-85,-84,-88,-100,-89,-73,-100,-92,-76,-78,-78,-81,-77,-100,-86,-80,-87,-88,-88,-88,-87,-87,-100,-77,-83,-100,-100,-100,-100,-76,-84,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,788,598449785136
-64,-100,-64,-62,-62,-80,-79,-79,-80,-78,-77,-77,-77,-80,-82,-72,-82,-81,-81,-80,-79,-80,-72,-76,-87,-89,-88,-91,-89,-90,-78,-87,-100,-88,-100,-89,-79,-79,-82,-87,-100,-86,-85,-87,-90,-85,-86,-90,-91,-91,-90,-100,-90,-72,-100,-100,-79,-100,-100,-81,-100,-85,-87,-80,-100,-100,-100,-100,-100,-100,-67,-82,-81,-100,-100,-100,-87,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,764,659261182236
-64,-100,-63,-64,-65,-81,-79,-80,-80,-76,-76,-77,-77,-80,-82,-71,-83,-83,-83,-80,-79,-79,-72,-100,-86,-88,-89,-91,-100,-90,-100,-86,-88,-89,-100,-90,-100,-100,-100,-86,-100,-86,-85,-86,-100,-86,-87,-90,-100,-90,-89,-100,-100,-70,-100,-100,-77,-100,-80,-82,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-59,-80,-100,-100,-100,-100,-100,-81,-86,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,764,661926380730
-64,-70,-63,-63,-63,-81,-80,-81,-82,-77,-76,-76,-76,-81,-83,-70,-83,-83,-82,-80,-79,-80,-70,-77,-100,-89,-90,-90,-90,-90,-76,-87,-100,-89,-100,-90,-77,-77,-81,-87,-81,-87,-85,-87,-91,-86,-85,-91,-91,-90,-91,-100,-90,-70,-100,-100,-78,-81,-80,-82,-100,-85,-86,-82,-100,-100,-100,-100,-90,-88,-73,-80,-82,-100,-100,-100,-88,-81,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,764,664589624173
-65,-67,-63,-63,-63,-81,-81,-80,-86,-77,-76,-76,-76,-80,-84,-71,-82,-83,-83,-79,-80,-100,-71,-100,-100,-90,-91,-90,-89,-90,-77,-88,-100,-90,-100,-100,-76,-76,-100,-100,-100,-100,-85,-100,-90,-86,-86,-90,-92,-91,-91,-100,-90,-71,-100,-100,-77,-80,-80,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-83,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,764,667245623083
-64,-73,-63,-63,-64,-80,-81,-80,-81,-75,-76,-76,-76,-81,-83,-71,-84,-84,-83,-80,-80,-80,-71,-77,-100,-91,-100,-91,-90,-91,-100,-87,-100,-90,-87,-90,-100,-100,-81,-87,-81,-87,-86,-86,-100,-87,-85,-90,-90,-91,-88,-100,-89,-71,-100,-100,-100,-80,-80,-82,-100,-100,-84,-82,-100,-100,-100,-100,-88,-89,-69,-80,-82,-100,-100,-100,-88,-81,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,764,669922092412
-64,-64,-63,-64,-64,-81,-80,-81,-81,-76,-77,-76,-76,-79,-83,-71,-83,-82,-83,-80,-79,-80,-71,-76,-100,-91,-90,-90,-90,-89,-76,-88,-100,-90,-87,-100,-77,-76,-100,-88,-100,-88,-85,-100,-100,-84,-85,-100,-92,-90,-89,-100,-93,-71,-100,-100,-100,-80,-80,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,764,672585198667
-67,-71,-57,-57,-58,-82,-83,-83,-82,-78,-79,-79,-78,-86,-84,-70,-83,-84,-83,-79,-79,-100,-70,-100,-100,-92,-93,-88,-100,-88,-78,-86,-87,-100,-85,-100,-77,-78,-100,-82,-100,-81,-100,-81,-87,-100,-100,-87,-86,-86,-92,-91,-90,-70,-100,-100,-100,-100,-100,-86,-100,-100,-85,-87,-100,-100,-100,-90,-89,-89,-69,-83,-86,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,740,724590416348
-67,-72,-58,-58,-58,-100,-100,-100,-100,-78,-78,-78,-78,-100,-100,-70,-100,-100,-84,-100,-100,-100,-70,-100,-100,-100,-92,-100,-100,-100,-75,-86,-100,-100,-100,-100,-75,-76,-100,-80,-100,-80,-100,-79,-85,-100,-100,-84,-86,-87,-90,-100,-89,-71,-100,-100,-83,-100,-100,-87,-100,-100,-84,-86,-100,-100,-89,-89,-100,-88,-100,-84,-87,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,740,727256702915
-67,-69,-62,-63,-63,-82,-82,-82,-82,-80,-80,-80,-79,-100,-83,-70,-83,-83,-83,-81,-80,-80,-70,-79,-100,-100,-100,-88,-88,-87,-76,-87,-100,-100,-100,-100,-75,-75,-100,-80,-100,-81,-100,-100,-85,-90,-100,-85,-85,-85,-91,-91,-100,-70,-100,-100,-84,-100,-100,-85,-100,-100,-84,-100,-100,-100,-100,-100,-100,-90,-68,-100,-100,-100,-100,-100,-88,-100,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,740,729828849057
-66,-100,-60,-61,-61,-80,-80,-81,-80,-79,-79,-78,-78,-88,-82,-71,-82,-82,-82,-80,-80,-80,-70,-80,-100,-90,-91,-86,-86,-86,-75,-85,-100,-100,-83,-100,-75,-75,-100,-79,-100,-79,-100,-79,-85,-90,-100,-100,-85,-85,-90,-91,-90,-70,-100,-100,-81,-100,-100,-86,-100,-100,-87,-86,-100,-100,-90,-100,-100,-100,-73,-100,-85,-100,-100,-100,-100,-84,-100,-100,-87,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,740,732470019529
-66,-70,-61,-61,-61,-81,-80,-80,-81,-80,-80,-81,-79,-87,-83,-72,-82,-83,-82,-80,-79,-79,-71,-100,-100,-92,-100,-87,-87,-87,-75,-87,-100,-100,-100,-100,-74,-74,-100,-79,-100,-79,-100,-81,-85,-94,-100,-90,-85,-85,-92,-91,-91,-72,-100,-100,-100,-84,-83,-100,-100,-100,-87,-100,-88,-100,-100,-100,-91,-100,-100,-84,-100,-100,-100,-100,-90,-84,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,740,735148736097
-65,-69,-61,-62,-62,-80,-81,-81,-81,-78,-78,-78,-78,-100,-83,-71,-83,-83,-83,-80,-80,-80,-71,-77,-100,-91,-90,-86,-86,-86,-75,-87,-100,-100,-100,-100,-75,-75,-100,-79,-85,-80,-100,-80,-84,-92,-100,-85,-85,-85,-91,-90,-91,-71,-100,-100,-82,-83,-84,-86,-87,-87,-85,-87,-89,-100,-100,-100,-89,-100,-72,-83,-86,-100,-100,-100,-90,-83,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,740,737807266883
-65,-100,-61,-62,-62,-81,-81,-80,-82,-83,-83,-82,-82,-83,-100,-69,-86,-85,-87,-78,-78,-80,-69,-100,-84,-91,-91,-100,-86,-100,-77,-85,-85,-100,-100,-100,-76,-76,-87,-81,-86,-80,-88,-82,-86,-92,-89,-87,-88,-88,-90,-90,-100,-69,-100,-100,-100,-84,-84,-100,-100,-100,-84,-100,-100,-100,-100,-100,-88,-86,-68,-84,-88,-100,-100,-100,-86,-100,-100,-87,-88,-100,-88,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,740,777153214553
-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-68,-84,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-74,-74,-100,-80,-100,-81,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,740,777591928763
-66,-100,-59,-64,-63,-82,-81,-82,-82,-100,-100,-100,-100,-100,-84,-70,-84,-84,-85,-100,-100,-100,-71,-100,-86,-100,-91,-100,-100,-100,-76,-86,-86,-100,-100,-100,-76,-76,-100,-83,-100,-84,-90,-84,-87,-92,-90,-85,-88,-87,-100,-91,-100,-70,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-87,-100,-100,-88,-88,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,740,780080967344
-66,-70,-62,-63,-63,-81,-82,-81,-82,-81,-82,-82,-81,-100,-84,-70,-83,-84,-84,-79,-78,-79,-70,-100,-86,-100,-100,-86,-86,-86,-75,-86,-100,-100,-83,-100,-75,-76,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-87,-86,-100,-91,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,740,782659313018
-66,-75,-62,-63,-63,-80,-80,-80,-81,-82,-83,-82,-82,-100,-86,-70,-85,-85,-85,-78,-78,-79,-70,-100,-86,-100,-89,-87,-85,-86,-77,-86,-87,-100,-82,-100,-77,-77,-100,-82,-100,-82,-100,-81,-87,-89,-100,-86,-87,-87,-100,-91,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-93,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,740,785204164001
-67,-100,-60,-61,-61,-81,-82,-81,-81,-82,-81,-82,-82,-84,-84,-71,-84,-84,-84,-79,-79,-78,-71,-100,-100,-91,-91,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-81,-100,-82,-100,-82,-87,-90,-100,-87,-86,-87,-88,-100,-88,-71,-100,-100,-100,-85,-85,-100,-100,-100,-100,-85,-86,-87,-89,-89,-89,-89,-100,-85,-85,-100,-100,-100,-90,-86,-86,-86,-100,-100,-85,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,92,740,787868995047
