60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:14:11,b4:5d:50:e1:96:51,38:17:c3:1f:14:12,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,60:32:b1:3e:1a:b8,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,20:a6:cd:42:0a:c3,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,44:48:c1:91:95:b0,44:48:c1:91:95:b3,38:17:c3:19:45:b1,38:17:c3:19:45:b2,44:48:c1:91:95:b1,38:17:c3:1f:09:91,38:17:c3:1f:09:93,38:17:c3:24:47:51,38:17:c3:24:47:52,38:17:c3:1f:09:92,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,44:48:c1:91:95:a3,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,20:a6:cd:42:13:f2,20:a6:cd:42:13:f1,38:17:c3:1f:00:b0,38:17:c3:1f:14:10,b4:5d:50:e1:96:50,20:a6:cd:42:0a:d2,44:48:c1:91:d0:11,38:17:c3:1f:00:a0,38:17:c3:1f:19:d0,44:48:c1:91:95:b2,9c:d6:43:60:92:e0,38:17:c3:19:45:b0,38:17:c3:1f:09:90,38:17:c3:24:47:50,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:90,20:a6:cd:42:13:f0,38:17:c3:19:36:30,38:17:c3:22:61:90,38:17:c3:19:d7:70,72:32:b1:3e:1a:b8,38:17:c3:1f:14:01,38:17:c3:1f:14:02,44:48:c1:91:d0:04,38:17:c3:1f:09:83,a8:bd:27:4c:aa:83,38:17:c3:1f:09:82,38:17:c3:1f:14:00,38:17:c3:24:56:50,38:17:c3:22:5e:f0,b6:e6:2d:69:d5:58,38:17:c3:22:61:92,20:a6:cd:42:13:e2,00:4e:35:de:d7:43,20:a6:cd:42:13:e0,38:17:c3:1f:1c:10,38:17:c3:1a:cf:d0,b4:5d:50:e1:96:43,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,20:a6:cd:42:0a:c1,44:48:c1:91:d0:02,20:a6:cd:42:0a:c0,38:17:c3:1f:19:c2,b4:5d:50:e1:96:40,20:a6:cd:42:0a:c2,66:2a:2f:53:7c:99,44:48:c1:91:aa:21,44:48:c1:91:aa:22,38:17:c3:22:5e:f1,38:17:c3:22:5e:f2,44:48:c1:91:d0:01,44:48:c1:91:aa:20,38:17:c3:1f:09:81,44:48:c1:91:95:a0,ac:e2:d3:c4:08:e6,38:17:c3:1f:09:80,38:17:c3:1f:19:c0,80:8d:b7:55:25:e3,44:48:c1:91:95:a1,38:17:c3:19:45:a1,44:48:c1:91:95:a2,38:17:c3:1f:19:f2,38:17:c3:1f:19:c1,20:a6:cd:42:0b:e3,38:17:c3:19:45:a0,44:48:c1:91:d0:00,38:17:c3:19:45:a2,38:17:c3:1f:19:f1,38:17:c3:1f:19:f0,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,38:17:c3:19:d7:71,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:e1,38:17:c3:19:d7:60,38:17:c3:19:d7:62,20:a6:cd:42:0b:e2,72:32:b1:3e:1a:b7,38:17:c3:19:d7:61,38:17:c3:19:36:31,38:17:c3:19:36:32,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:35:03,80:8d:b7:55:25:f0,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:3a:50,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:11,ea:9e:b4:53:24:54,b0:be:76:f8:30:5e,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:12,80:8d:b7:55:35:00,80:8d:b7:55:39:d0,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:1e:ff:10,80:8d:b7:55:3a:40,80:8d:b7:55:29:d1,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,68:ff:7b:e4:af:39,38:17:c3:19:71:90,38:17:c3:19:71:91,00:4e:35:df:06:52,38:17:c3:1e:ff:11,20:a6:cd:50:24:b0,68:ff:7b:e4:af:38,38:17:c3:19:71:92,38:17:c3:19:36:21,38:17:c3:19:36:20,38:17:c3:1e:ff:01,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:1e:ff:00,38:17:c3:19:71:80,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,00:4e:35:df:06:42,00:4e:35:de:e1:12,38:17:c3:1e:ff:12,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1f:22:30,38:17:c3:1f:0e:10,80:8d:b7:55:39:c2,00:4e:35:df:06:40,80:8d:b7:55:39:c0,38:17:c3:1e:ff:02,80:8d:b7:55:39:c1,38:17:c3:19:36:22,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,20:a6:cd:50:24:a0,80:8d:b7:55:29:c2,00:4e:35:df:06:41,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,00:4e:35:df:06:51,44:48:c1:a5:82:30,38:17:c3:1f:22:32,38:17:c3:1f:22:31,00:4e:35:df:06:50,38:17:c3:1f:0e:01,00:4e:35:de:e1:11,38:17:c3:1f:22:20,00:4e:35:de:e1:10,38:17:c3:1f:22:22,38:17:c3:1f:22:21,00:4e:35:de:e1:01,00:4e:35:de:e1:00,00:4e:35:de:e1:02,38:17:c3:1f:0e:00,80:8d:b7:55:4d:10,80:8d:b7:55:4d:01,38:17:c3:1f:0e:02,80:8d:b7:55:4d:00,80:8d:b7:55:4d:11,80:8d:b7:55:4d:12,80:8d:b7:55:4d:02,x,y,label
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-76,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-79,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-72,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-52,-87,-100,-89,-100,-52,-100,-100,-48,-48,-85,-100,-48,-100,-100,-75,-75,-75,-75,-75,-73,-100,-73,-81,-78,-78,-78,-79,-80,-82,-82,-73,-73,-76,-77,-78,-76,-81,-78,-100,-72,-78,-72,-81,-81,-100,-100,-100,-100,-72,-84,-100,-100,-100,-100,-74,-100,-100,-73,-100,-70,-100,-100,-100,-72,-84,-84,-85,-87,-84,-100,-100,-73,-100,-100,-87,-86,-100,-74,-100,-74,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-79,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-71,-100,-100,-100,-100,-100,-87,-100,-100,-82,-100,-100,-52,-89,-89,-89,-100,-52,-100,-85,-48,-48,-84,-100,-48,-100,-100,-75,-75,-75,-78,-75,-73,-74,-100,-82,-78,-78,-78,-80,-80,-82,-82,-72,-73,-76,-77,-78,-77,-81,-78,-100,-72,-78,-73,-81,-81,-100,-100,-100,-87,-72,-100,-85,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-86,-87,-83,-100,-100,-74,-84,-100,-87,-87,-100,-74,-100,-74,-74,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-79,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-72,-100,-100,-100,-100,-100,-87,-100,-100,-82,-100,-100,-47,-89,-89,-89,-100,-47,-100,-85,-48,-48,-84,-100,-48,-100,-100,-79,-80,-79,-78,-80,-73,-74,-100,-79,-80,-80,-79,-46,-82,-80,-80,-73,-73,-78,-79,-80,-76,-83,-73,-74,-72,-74,-73,-83,-82,-100,-86,-86,-86,-72,-78,-85,-100,-100,-100,-71,-100,-100,-100,-100,-65,-65,-100,-100,-72,-79,-79,-85,-87,-83,-100,-83,-71,-85,-100,-87,-87,-66,-79,-100,-74,-74,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-79,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-40,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-48,-100,-100,-52,-52,-100,-100,-52,-100,-100,-78,-78,-79,-100,-78,-72,-73,-73,-80,-79,-79,-79,-46,-82,-79,-79,-73,-73,-78,-79,-79,-76,-84,-72,-72,-71,-74,-72,-83,-83,-100,-86,-86,-85,-71,-79,-85,-100,-100,-100,-72,-100,-100,-100,-100,-66,-66,-100,-100,-72,-79,-79,-86,-100,-100,-100,-83,-71,-83,-100,-100,-100,-66,-77,-100,-77,-78,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-79,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-47,-100,-100,-51,-51,-100,-100,-51,-100,-100,-78,-78,-79,-75,-78,-72,-73,-73,-80,-79,-79,-79,-46,-82,-80,-81,-74,-74,-79,-79,-78,-79,-83,-72,-72,-71,-74,-74,-83,-82,-100,-86,-86,-85,-71,-78,-85,-100,-100,-100,-72,-100,-100,-100,-100,-65,-65,-100,-100,-72,-79,-79,-86,-100,-100,-100,-83,-71,-83,-100,-100,-100,-65,-77,-100,-77,-78,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-47,-100,-100,-51,-51,-100,-100,-51,-100,-100,-79,-79,-78,-76,-79,-72,-73,-73,-80,-79,-79,-79,-100,-82,-81,-80,-74,-74,-79,-79,-72,-79,-83,-72,-72,-71,-100,-73,-83,-83,-100,-86,-87,-87,-71,-79,-85,-100,-100,-100,-72,-100,-100,-100,-100,-65,-65,-100,-100,-72,-79,-79,-87,-100,-100,-100,-100,-70,-83,-100,-100,-100,-65,-77,-100,-77,-78,-100,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-38,-100,-100,-72,-100,-81,-100,-100,-100,-100,-100,-100,-82,-100,-100,-48,-100,-100,-100,-100,-48,-100,-100,-51,-51,-100,-100,-51,-100,-100,-78,-78,-78,-77,-79,-74,-100,-100,-79,-80,-79,-80,-81,-73,-81,-80,-74,-73,-79,-79,-79,-79,-83,-100,-100,-100,-100,-72,-83,-83,-100,-86,-87,-85,-100,-79,-100,-86,-100,-100,-70,-100,-100,-70,-100,-65,-65,-100,-100,-100,-79,-79,-85,-100,-100,-100,-100,-71,-100,-100,-100,-100,-65,-77,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-80,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-39,-100,-100,-71,-100,-81,-100,-100,-100,-100,-100,-100,-82,-100,-100,-47,-100,-100,-100,-100,-47,-100,-100,-52,-52,-100,-100,-51,-100,-100,-80,-79,-79,-77,-80,-73,-100,-100,-80,-80,-80,-79,-81,-83,-79,-80,-72,-74,-79,-79,-80,-79,-83,-100,-100,-100,-73,-73,-83,-83,-100,-86,-87,-88,-100,-79,-100,-86,-100,-100,-72,-100,-100,-72,-100,-66,-66,-100,-100,-71,-79,-79,-86,-100,-100,-100,-100,-71,-100,-100,-100,-100,-65,-79,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-75,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-71,-100,-81,-100,-100,-100,-100,-100,-100,-82,-100,-100,-58,-100,-100,-100,-100,-58,-100,-100,-52,-52,-100,-100,-52,-100,-100,-79,-80,-80,-76,-79,-73,-100,-100,-81,-78,-78,-78,-81,-76,-82,-80,-70,-70,-78,-78,-78,-78,-85,-100,-100,-70,-73,-70,-84,-84,-100,-87,-87,-88,-70,-77,-100,-86,-100,-100,-69,-100,-100,-69,-100,-64,-66,-100,-100,-71,-76,-77,-84,-88,-79,-100,-100,-69,-100,-100,-100,-100,-64,-75,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-75,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-72,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-58,-100,-100,-53,-53,-100,-100,-53,-100,-100,-79,-79,-79,-76,-79,-73,-73,-73,-80,-79,-79,-79,-76,-78,-80,-80,-70,-71,-78,-78,-79,-78,-84,-100,-100,-70,-100,-70,-84,-84,-86,-87,-100,-100,-70,-76,-100,-100,-100,-100,-67,-100,-100,-68,-100,-64,-65,-100,-100,-70,-76,-77,-85,-87,-82,-100,-83,-69,-83,-100,-87,-87,-64,-75,-100,-100,-100,-100,-100,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-75,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-40,-100,-100,-70,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-57,-100,-100,-53,-53,-100,-100,-53,-100,-100,-79,-79,-79,-76,-80,-72,-72,-72,-81,-79,-79,-79,-75,-76,-80,-81,-70,-71,-78,-78,-79,-78,-84,-100,-100,-70,-100,-70,-84,-83,-86,-87,-100,-100,-70,-76,-100,-100,-100,-100,-68,-100,-100,-69,-100,-64,-64,-100,-100,-70,-75,-77,-85,-89,-82,-100,-81,-69,-83,-100,-87,-88,-64,-75,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-72,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-57,-100,-100,-53,-52,-100,-100,-53,-100,-100,-79,-77,-79,-77,-79,-72,-72,-72,-80,-79,-79,-79,-64,-76,-80,-80,-71,-71,-100,-100,-78,-100,-84,-100,-100,-70,-100,-71,-84,-84,-86,-87,-100,-100,-70,-77,-100,-100,-100,-100,-68,-100,-100,-69,-100,-63,-64,-100,-100,-70,-77,-77,-85,-88,-82,-100,-81,-69,-83,-100,-88,-88,-63,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-72,-100,-83,-100,-100,-100,-100,-100,-100,-82,-100,-100,-57,-100,-100,-100,-100,-57,-100,-100,-52,-52,-100,-100,-52,-100,-100,-79,-79,-79,-76,-79,-72,-75,-76,-80,-79,-79,-79,-77,-76,-80,-80,-71,-71,-79,-80,-79,-80,-85,-100,-100,-100,-100,-71,-85,-85,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-68,-100,-100,-69,-100,-64,-64,-100,-100,-100,-76,-76,-84,-88,-100,-100,-82,-69,-82,-100,-88,-88,-64,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-73,-100,-83,-100,-100,-100,-100,-100,-100,-82,-100,-100,-57,-100,-100,-100,-100,-57,-100,-100,-52,-52,-100,-100,-51,-100,-100,-79,-79,-79,-77,-78,-74,-74,-73,-80,-79,-79,-79,-78,-77,-79,-79,-71,-71,-80,-79,-79,-79,-85,-76,-81,-70,-77,-71,-86,-85,-100,-100,-100,-100,-70,-77,-83,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-100,-100,-70,-77,-76,-84,-88,-80,-100,-82,-69,-82,-100,-88,-88,-63,-75,-100,-74,-75,-100,-100,-85,-84,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-73,-100,-83,-100,-100,-100,-100,-100,-100,-82,-100,-100,-57,-100,-100,-100,-100,-57,-100,-100,-52,-52,-100,-100,-51,-100,-100,-79,-79,-79,-77,-78,-74,-74,-73,-80,-79,-79,-79,-78,-77,-79,-79,-71,-71,-80,-79,-79,-79,-85,-76,-81,-70,-77,-71,-86,-85,-100,-100,-100,-100,-70,-77,-83,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-100,-100,-70,-77,-76,-84,-88,-80,-100,-82,-69,-82,-100,-88,-88,-63,-75,-100,-74,-75,-100,-100,-85,-84,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-59,-100,-100,-56,-56,-100,-100,-57,-100,-100,-75,-75,-75,-78,-76,-100,-100,-100,-76,-80,-81,-81,-77,-74,-77,-76,-68,-69,-77,-77,-81,-100,-86,-75,-75,-100,-76,-69,-85,-84,-81,-87,-88,-87,-66,-75,-100,-100,-100,-100,-72,-100,-100,-72,-100,-100,-100,-100,-100,-67,-75,-74,-82,-100,-100,-100,-100,-72,-100,-100,-100,-100,-63,-100,-100,-72,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-72,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-59,-100,-100,-54,-54,-100,-100,-54,-100,-100,-75,-75,-75,-78,-75,-100,-100,-100,-76,-80,-81,-80,-76,-75,-75,-75,-69,-70,-75,-77,-80,-78,-86,-75,-75,-67,-75,-69,-85,-84,-81,-86,-85,-86,-66,-75,-82,-100,-100,-100,-72,-100,-100,-72,-100,-100,-100,-100,-100,-66,-75,-75,-82,-100,-81,-100,-81,-73,-83,-100,-100,-100,-63,-73,-100,-73,-73,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
