38:17:c3:19:55:52,38:17:c3:19:55:51,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,b0:be:76:f8:30:5e,68:ff:7b:e4:af:38,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:58:a2,38:17:c3:24:58:a1,32:f7:72:50:57:3b,00:4e:35:df:06:50,00:4e:35:df:06:51,70:56:81:c9:91:ab,38:17:c3:19:55:50,38:17:c3:1e:fc:b0,38:17:c3:24:58:b0,80:8d:b7:55:3a:50,00:4e:35:df:06:52,38:17:c3:19:55:42,38:17:c3:19:55:40,38:17:c3:24:58:a0,38:17:c3:19:55:41,68:ff:7b:e4:af:39,66:2a:2f:53:7c:99,38:17:c3:1f:08:51,38:17:c3:1f:08:50,44:48:c1:a5:82:30,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1f:08:42,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,38:17:c3:1f:01:92,38:17:c3:1f:01:91,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:19:d7:72,38:17:c3:19:d7:71,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,38:17:c3:1f:01:81,80:8d:b7:55:3a:52,80:8d:b7:55:25:f1,80:8d:b7:55:3a:51,80:8d:b7:55:25:e3,60:32:b1:3e:1a:b7,38:17:c3:1e:ff:12,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,20:a6:cd:50:24:b2,38:17:c3:19:45:b1,38:17:c3:19:45:b2,00:4e:35:df:06:41,a8:bd:27:4c:bd:32,38:17:c3:1f:09:93,b4:5d:50:e1:92:33,38:17:c3:1f:0e:10,80:8d:b7:55:35:10,38:17:c3:1f:01:90,80:8d:b7:55:39:d0,38:17:c3:19:d7:70,80:8d:b7:55:25:f0,80:8d:b7:55:39:c0,38:17:c3:1e:ff:10,20:a6:cd:50:24:b0,38:17:c3:19:45:b0,00:4e:35:df:06:42,00:4e:35:de:e1:12,38:17:c3:1f:09:90,38:17:c3:19:71:90,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:3a:41,72:32:b1:3e:1a:b7,44:48:c1:a5:82:22,80:8d:b7:55:3a:42,38:17:c3:19:d7:61,38:17:c3:19:d7:62,00:4e:35:de:e1:11,00:4e:35:de:e1:10,b4:5d:50:e1:96:53,20:a6:cd:42:0b:e3,80:8d:b7:55:35:00,38:17:c3:19:d7:60,b4:5d:50:e1:96:50,80:8d:b7:55:25:e2,20:a6:cd:50:24:a1,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,ac:e2:d3:c4:08:e6,b4:5d:50:e1:92:31,60:32:b1:3e:1a:b8,38:17:c3:1f:01:82,80:8d:b7:55:25:e1,44:48:c1:a5:82:21,38:17:c3:19:45:a1,38:17:c3:19:45:a2,b4:5d:50:e1:92:23,38:17:c3:1f:09:83,38:17:c3:1f:01:80,44:48:c1:a5:82:20,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,20:a6:cd:50:24:a2,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:31,38:17:c3:1f:09:91,b4:5d:50:e1:96:43,20:a6:cd:50:24:a0,b4:5d:50:e1:92:21,38:17:c3:19:71:92,38:17:c3:19:71:91,72:32:b1:3e:1a:b8,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,38:17:c3:1f:09:92,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,b4:5d:50:e1:92:20,b4:5d:50:e1:92:22,38:17:c3:1f:22:30,00:4e:35:df:06:40,00:4e:35:de:e1:01,38:17:c3:19:45:a0,38:17:c3:1f:00:b0,38:17:c3:1f:22:31,38:17:c3:1f:22:32,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,00:4e:35:de:e1:00,38:17:c3:1e:ff:02,00:4e:35:de:e1:02,38:17:c3:1e:ff:00,38:17:c3:1e:ff:01,00:4e:35:de:d7:52,00:4e:35:df:0e:12,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,38:17:c3:1f:08:52,38:17:c3:1f:22:22,38:17:c3:1f:22:21,00:4e:35:de:d7:53,44:48:c1:91:95:b2,44:48:c1:91:95:b3,44:48:c1:91:95:b1,44:48:c1:91:95:b0,38:17:c3:1f:08:41,38:17:c3:1f:08:40,00:4e:35:de:d7:50,00:4e:35:de:d7:51,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:19:71:80,00:4e:35:de:d7:43,00:4e:35:df:0e:10,00:4e:35:de:d7:41,00:4e:35:de:d7:42,00:4e:35:de:d7:40,00:4e:35:df:0e:02,38:17:c3:19:36:31,38:17:c3:19:36:30,38:17:c3:19:36:32,00:4e:35:df:0e:11,38:17:c3:1f:22:20,00:4e:35:df:0e:00,00:4e:35:df:0e:01,64:e5:99:c3:13:3c,38:17:c3:24:4f:10,00:4e:35:df:27:01,00:4e:35:df:27:02,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:24:4f:01,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:1b:08:b0,00:4e:35:df:27:12,38:17:c3:1b:08:b2,38:17:c3:1f:0f:90,38:17:c3:1b:08:b1,00:4e:35:df:27:11,00:4e:35:df:27:10,38:17:c3:1b:08:a2,38:17:c3:1b:08:a0,x,y,label
-72,-73,-100,-100,-41,-100,-100,-100,-100,-100,-100,-67,-68,-100,-73,-100,-100,-75,-67,-70,-70,-100,-100,-100,-85,-100,-100,-84,-100,-100,-100,-100,-100,-84,-83,-82,-82,-81,-100,-100,-80,-80,-75,-100,-100,-100,-100,-84,-84,-78,-77,-100,-75,-77,-75,-82,-100,-100,-100,-100,-100,-100,-100,-68,-56,-100,-100,-84,-82,-100,-80,-100,-78,-100,-100,-100,-100,-68,-82,-100,-100,-85,-100,-85,-100,-100,-100,-100,-82,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-81,-100,-100,-100,-88,-100,-100,-100,-82,-81,-100,-100,-100,-100,-100,-81,-84,-100,-100,-57,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-77,-100,-100,-100,-100,-100,-100,-77,-100,-77,-100,-100,-100,-86,-61,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-72,-72,-84,-100,-41,-100,-100,-100,-100,-100,-100,-67,-67,-100,-72,-84,-100,-75,-67,-70,-70,-100,-100,-100,-85,-100,-100,-84,-100,-100,-100,-100,-82,-84,-83,-82,-82,-82,-100,-100,-80,-80,-77,-83,-100,-100,-100,-83,-84,-78,-77,-100,-74,-77,-75,-82,-100,-100,-100,-100,-100,-100,-100,-71,-57,-100,-100,-84,-82,-100,-80,-87,-78,-77,-100,-100,-100,-64,-82,-100,-100,-85,-85,-85,-77,-100,-100,-100,-82,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-81,-100,-100,-100,-87,-100,-100,-100,-82,-81,-100,-100,-100,-100,-100,-81,-84,-100,-100,-57,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-77,-100,-100,-100,-100,-100,-100,-77,-100,-77,-100,-100,-100,-86,-58,-61,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-72,-72,-85,-84,-34,-100,-100,-100,-100,-100,-100,-68,-68,-100,-72,-85,-100,-74,-66,-100,-100,-100,-100,-81,-85,-100,-100,-85,-100,-83,-100,-100,-82,-100,-100,-82,-82,-82,-100,-100,-80,-80,-76,-83,-100,-100,-100,-84,-84,-82,-81,-100,-74,-82,-75,-82,-100,-100,-100,-100,-100,-100,-100,-70,-57,-100,-100,-100,-82,-100,-81,-87,-82,-77,-100,-100,-100,-70,-80,-100,-100,-84,-85,-85,-77,-100,-71,-100,-82,-72,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-82,-84,-72,-100,-57,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-77,-100,-100,-100,-100,-100,-100,-78,-100,-75,-100,-100,-100,-100,-58,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-70,-70,-85,-84,-41,-100,-100,-100,-100,-100,-100,-67,-67,-100,-70,-85,-100,-74,-67,-100,-100,-100,-100,-81,-88,-100,-100,-85,-79,-77,-100,-100,-82,-83,-83,-82,-100,-82,-100,-100,-81,-80,-76,-83,-100,-100,-100,-84,-84,-78,-78,-100,-74,-78,-74,-79,-100,-100,-100,-100,-100,-100,-100,-70,-56,-100,-100,-83,-82,-100,-80,-87,-78,-77,-100,-100,-100,-70,-78,-100,-100,-84,-85,-85,-77,-100,-71,-100,-100,-72,-100,-100,-78,-78,-100,-100,-100,-100,-100,-83,-100,-100,-100,-87,-100,-100,-100,-83,-75,-100,-100,-100,-100,-100,-82,-83,-72,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-79,-100,-100,-100,-100,-100,-100,-79,-100,-79,-100,-100,-100,-100,-60,-60,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-71,-70,-84,-84,-42,-100,-100,-100,-100,-100,-100,-67,-67,-100,-71,-84,-100,-74,-67,-70,-71,-100,-71,-82,-85,-100,-100,-85,-79,-77,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-80,-80,-75,-100,-100,-100,-100,-85,-84,-78,-78,-100,-73,-79,-73,-79,-100,-100,-100,-100,-100,-100,-100,-71,-56,-100,-100,-83,-100,-100,-81,-86,-78,-77,-100,-100,-100,-71,-78,-100,-100,-84,-100,-85,-78,-78,-71,-100,-82,-72,-100,-100,-78,-78,-100,-100,-100,-100,-100,-83,-100,-100,-100,-87,-100,-100,-100,-83,-81,-100,-100,-100,-100,-100,-82,-83,-77,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-76,-100,-100,-100,-100,-100,-100,-76,-100,-76,-100,-100,-100,-100,-60,-60,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-75,-70,-87,-100,-41,-100,-100,-100,-100,-100,-100,-66,-67,-100,-73,-85,-100,-76,-66,-70,-70,-100,-71,-82,-85,-100,-100,-83,-81,-84,-83,-100,-100,-83,-83,-100,-100,-84,-100,-100,-79,-79,-75,-100,-100,-100,-100,-82,-83,-81,-81,-100,-75,-82,-76,-78,-100,-100,-100,-100,-100,-100,-100,-63,-58,-100,-100,-83,-84,-100,-79,-86,-81,-75,-100,-100,-100,-63,-81,-100,-100,-83,-83,-82,-75,-74,-100,-100,-82,-100,-100,-100,-80,-80,-100,-100,-82,-100,-100,-83,-100,-100,-100,-87,-100,-100,-100,-83,-86,-100,-100,-100,-100,-100,-84,-83,-77,-100,-58,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-76,-100,-100,-100,-100,-100,-100,-76,-100,-78,-100,-100,-100,-100,-60,-69,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-74,-74,-87,-86,-40,-100,-100,-100,-100,-100,-100,-70,-70,-100,-75,-84,-100,-75,-70,-100,-70,-100,-69,-100,-100,-100,-100,-83,-81,-84,-83,-100,-100,-79,-79,-100,-100,-85,-100,-100,-79,-79,-75,-100,-100,-100,-100,-82,-82,-81,-80,-100,-76,-80,-76,-75,-100,-100,-100,-100,-100,-100,-100,-63,-57,-100,-100,-79,-84,-100,-79,-100,-81,-75,-100,-100,-100,-63,-80,-100,-100,-83,-83,-82,-75,-74,-73,-100,-84,-74,-100,-100,-81,-80,-100,-100,-82,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-84,-100,-74,-100,-58,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-79,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-63,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-74,-72,-84,-86,-41,-100,-100,-100,-100,-100,-100,-69,-69,-100,-74,-85,-100,-76,-69,-69,-70,-100,-70,-100,-89,-100,-100,-82,-81,-84,-83,-100,-100,-79,-79,-100,-100,-87,-100,-100,-80,-80,-74,-100,-75,-100,-100,-82,-82,-80,-81,-100,-75,-81,-75,-76,-100,-100,-100,-100,-100,-100,-100,-63,-57,-100,-100,-79,-86,-100,-79,-100,-81,-75,-100,-100,-100,-63,-82,-100,-100,-84,-83,-82,-74,-75,-73,-100,-84,-73,-100,-100,-83,-82,-100,-100,-83,-100,-100,-81,-100,-100,-100,-83,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-84,-81,-71,-100,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-78,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-67,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-74,-75,-84,-86,-37,-100,-100,-100,-100,-100,-100,-69,-70,-100,-74,-85,-100,-74,-68,-69,-70,-100,-70,-100,-72,-100,-100,-81,-100,-100,-83,-100,-100,-78,-78,-83,-100,-84,-100,-100,-82,-82,-77,-100,-75,-100,-100,-81,-81,-82,-82,-100,-74,-82,-74,-77,-100,-100,-100,-100,-100,-100,-100,-61,-58,-100,-100,-79,-84,-100,-83,-100,-82,-75,-100,-100,-100,-61,-82,-100,-100,-83,-83,-81,-74,-75,-73,-100,-84,-73,-100,-100,-81,-82,-100,-100,-83,-100,-100,-79,-100,-100,-100,-83,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-80,-71,-100,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-77,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-65,-65,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-75,-75,-85,-85,-41,-100,-100,-100,-100,-100,-100,-68,-68,-100,-76,-85,-100,-74,-68,-68,-70,-100,-69,-100,-88,-100,-100,-81,-83,-80,-82,-100,-100,-78,-78,-82,-100,-82,-100,-100,-81,-81,-76,-100,-81,-100,-100,-81,-81,-83,-82,-100,-73,-82,-73,-78,-100,-100,-100,-100,-100,-100,-100,-62,-57,-100,-100,-79,-83,-100,-81,-100,-82,-75,-100,-100,-100,-62,-80,-100,-100,-83,-83,-79,-75,-75,-72,-100,-82,-73,-100,-100,-80,-82,-100,-100,-83,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-80,-83,-100,-100,-100,-100,-100,-83,-80,-71,-100,-57,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-78,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-65,-65,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-75,-75,-85,-85,-42,-100,-100,-100,-100,-100,-100,-68,-68,-100,-75,-85,-100,-73,-68,-68,-100,-100,-69,-81,-88,-100,-100,-83,-84,-84,-79,-100,-100,-80,-80,-82,-84,-83,-100,-100,-80,-80,-76,-100,-81,-100,-100,-83,-83,-82,-82,-100,-73,-82,-73,-76,-100,-100,-100,-100,-100,-100,-100,-62,-59,-100,-100,-80,-83,-100,-80,-100,-83,-74,-100,-100,-100,-61,-80,-100,-100,-83,-84,-83,-74,-74,-72,-100,-82,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-80,-82,-100,-100,-100,-100,-100,-83,-80,-100,-100,-59,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-78,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-66,-66,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-68,-68,-81,-81,-36,-100,-100,-100,-100,-100,-100,-69,-69,-100,-69,-82,-100,-80,-69,-68,-100,-100,-69,-81,-86,-100,-100,-83,-84,-84,-85,-100,-100,-80,-80,-82,-86,-86,-100,-100,-79,-79,-66,-78,-78,-100,-100,-83,-83,-74,-74,-100,-79,-74,-80,-83,-100,-100,-100,-100,-100,-100,-100,-64,-57,-100,-100,-80,-86,-100,-80,-100,-75,-83,-100,-100,-100,-64,-77,-100,-100,-100,-84,-84,-81,-80,-72,-100,-82,-100,-100,-100,-79,-78,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-79,-82,-100,-100,-100,-100,-100,-83,-80,-100,-100,-57,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-77,-100,-100,-100,-100,-100,-100,-77,-100,-76,-100,-100,-100,-100,-62,-66,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-70,-70,-82,-82,-35,-100,-100,-100,-100,-100,-100,-71,-71,-100,-70,-82,-100,-76,-71,-100,-100,-100,-100,-100,-85,-100,-100,-84,-100,-100,-85,-100,-100,-81,-81,-100,-86,-85,-100,-100,-80,-81,-72,-78,-78,-100,-100,-83,-84,-73,-73,-100,-75,-73,-76,-76,-100,-100,-100,-100,-100,-100,-100,-63,-56,-100,-100,-81,-87,-100,-81,-100,-74,-81,-100,-100,-100,-63,-77,-100,-100,-83,-83,-83,-82,-80,-100,-100,-82,-72,-100,-100,-78,-77,-100,-100,-83,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-77,-100,-100,-100,-100,-100,-100,-77,-100,-77,-100,-100,-100,-100,-62,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-68,-68,-82,-82,-36,-100,-100,-100,-100,-100,-100,-70,-70,-100,-68,-82,-100,-77,-70,-100,-100,-100,-100,-83,-85,-100,-100,-82,-100,-100,-85,-100,-100,-81,-81,-84,-84,-84,-100,-100,-78,-78,-68,-80,-78,-100,-100,-82,-82,-74,-75,-100,-76,-74,-76,-76,-100,-100,-100,-100,-100,-100,-100,-63,-62,-100,-100,-81,-84,-100,-78,-100,-74,-81,-100,-100,-100,-63,-79,-100,-100,-83,-83,-84,-82,-80,-72,-100,-82,-71,-100,-100,-79,-79,-100,-100,-83,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-75,-100,-100,-100,-100,-100,-100,-76,-100,-75,-100,-100,-100,-100,-62,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-69,-68,-82,-83,-35,-100,-100,-100,-100,-100,-100,-72,-72,-100,-69,-82,-100,-78,-70,-70,-70,-100,-70,-83,-87,-100,-100,-81,-100,-100,-85,-100,-100,-81,-81,-85,-84,-84,-100,-100,-79,-78,-70,-80,-100,-100,-100,-81,-81,-75,-75,-100,-77,-75,-77,-80,-100,-100,-100,-100,-100,-100,-100,-64,-60,-100,-100,-81,-84,-100,-78,-100,-75,-81,-100,-100,-100,-64,-78,-100,-100,-85,-83,-83,-82,-80,-71,-100,-82,-70,-100,-100,-77,-79,-100,-100,-83,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-70,-100,-60,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-76,-100,-100,-100,-100,-100,-100,-76,-100,-76,-100,-100,-100,-100,-63,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-70,-70,-81,-81,-34,-100,-100,-100,-100,-100,-100,-69,-68,-100,-70,-81,-100,-82,-69,-70,-70,-100,-70,-83,-87,-100,-100,-82,-100,-100,-100,-100,-79,-100,-100,-85,-84,-84,-100,-100,-81,-81,-80,-79,-79,-100,-100,-83,-82,-76,-76,-100,-77,-76,-76,-80,-100,-100,-100,-100,-100,-100,-100,-63,-57,-100,-100,-100,-84,-100,-81,-100,-76,-81,-100,-100,-100,-64,-78,-100,-100,-85,-83,-83,-82,-80,-71,-100,-82,-72,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-58,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-74,-100,-100,-100,-100,-100,-100,-75,-100,-76,-100,-100,-100,-100,-63,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-70,-70,-81,-81,-34,-100,-100,-100,-100,-100,-100,-69,-68,-100,-70,-81,-100,-82,-69,-70,-70,-100,-70,-83,-87,-100,-100,-82,-100,-100,-100,-100,-79,-100,-100,-85,-84,-84,-100,-100,-81,-81,-80,-79,-79,-100,-100,-83,-82,-76,-76,-100,-77,-76,-76,-80,-100,-100,-100,-100,-100,-100,-100,-63,-57,-100,-100,-100,-84,-100,-81,-100,-76,-81,-100,-100,-100,-64,-78,-100,-100,-85,-83,-83,-82,-80,-71,-100,-82,-72,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-58,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-74,-100,-100,-100,-100,-100,-100,-75,-100,-76,-100,-100,-100,-100,-63,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-76,-76,-82,-82,-39,-100,-100,-84,-100,-100,-100,-68,-68,-100,-75,-83,-86,-76,-68,-100,-100,-100,-71,-100,-85,-100,-100,-81,-86,-85,-83,-100,-79,-81,-81,-82,-83,-81,-100,-100,-80,-80,-73,-79,-80,-100,-100,-81,-81,-80,-80,-100,-76,-80,-76,-79,-100,-100,-100,-100,-100,-100,-100,-66,-61,-100,-100,-80,-82,-100,-80,-100,-80,-79,-100,-100,-100,-66,-80,-100,-100,-100,-100,-100,-78,-79,-71,-100,-100,-72,-100,-100,-80,-81,-100,-100,-100,-100,-100,-81,-100,-100,-100,-87,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-78,-100,-100,-100,-100,-100,-100,-75,-100,-78,-100,-100,-100,-100,-64,-64,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36
