60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:96:43,44:48:c1:91:d0:10,44:48:c1:91:d0:14,38:17:c3:1f:14:12,38:17:c3:1f:14:11,44:48:c1:91:d0:12,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:19:45:b2,38:17:c3:24:47:52,38:17:c3:24:47:51,44:48:c1:91:95:b3,44:48:c1:91:95:b1,38:17:c3:19:45:b1,38:17:c3:1f:09:91,44:48:c1:91:95:b0,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,38:17:c3:1f:00:b0,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:50,44:48:c1:91:d0:11,38:17:c3:1f:14:10,38:17:c3:1f:19:d0,9c:d6:43:60:92:e0,38:17:c3:19:45:b0,38:17:c3:24:47:50,38:17:c3:1f:09:90,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:1f:19:f0,a8:bd:27:4c:aa:82,20:a6:cd:42:0a:c3,38:17:c3:1f:14:00,38:17:c3:1f:00:a0,38:17:c3:19:d7:70,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:80,44:48:c1:91:aa:30,38:17:c3:22:61:90,44:48:c1:91:d0:02,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,44:48:c1:91:aa:31,38:17:c3:1f:1c:10,44:48:c1:91:9d:50,72:32:b1:3e:1a:b8,38:17:c3:1f:14:02,44:48:c1:91:d0:04,20:a6:cd:42:0a:c0,38:17:c3:1f:09:83,38:17:c3:1f:09:82,44:48:c1:91:95:a0,a8:bd:27:4c:aa:83,44:48:c1:91:95:a3,44:48:c1:91:aa:32,20:a6:cd:42:0a:c2,44:48:c1:91:d0:01,b4:5d:50:e1:96:40,38:17:c3:1f:09:80,38:17:c3:1f:14:01,38:17:c3:1f:09:81,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:72,92:32:4b:b2:cc:47,38:17:c3:19:36:30,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b7,20:a6:cd:42:0a:c1,20:a6:cd:42:13:f1,38:17:c3:1f:19:c1,20:a6:cd:42:13:e2,38:17:c3:1f:19:c2,20:a6:cd:42:13:f0,38:17:c3:1f:19:c0,b6:e6:2d:69:d5:58,20:a6:cd:42:13:f2,38:17:c3:1a:cf:d2,38:17:c3:1a:cf:d1,38:17:c3:22:5e:f1,38:17:c3:22:5e:f2,38:17:c3:1a:cf:d0,38:17:c3:24:56:50,38:17:c3:22:5e:f0,b0:b8:67:3d:c2:f2,44:48:c1:91:aa:22,44:48:c1:91:aa:21,80:8d:b7:55:25:e3,44:48:c1:91:aa:20,44:48:c1:91:d0:00,44:48:c1:91:95:a2,44:48:c1:91:9d:51,44:48:c1:91:95:a1,38:17:c3:19:45:a0,20:a6:cd:42:13:e0,38:17:c3:19:45:a1,20:a6:cd:42:13:e1,38:17:c3:19:45:a2,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,38:17:c3:19:d7:62,38:17:c3:19:d7:71,38:17:c3:19:d7:60,80:8d:b7:55:35:03,38:17:c3:19:d7:61,38:17:c3:19:36:31,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f2,38:17:c3:19:36:32,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:29:d0,80:8d:b7:55:25:e2,80:8d:b7:55:35:10,80:8d:b7:55:3a:50,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:42,ea:9e:b4:53:24:54,80:8d:b7:55:3a:51,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:3a:40,80:8d:b7:55:3a:52,80:8d:b7:55:3a:41,38:17:c3:1e:ff:10,20:a6:cd:50:24:a0,38:17:c3:19:71:90,b0:be:76:f8:30:5e,38:17:c3:19:71:91,80:8d:b7:55:39:c0,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:39:d0,38:17:c3:19:71:92,68:ff:7b:e4:af:38,68:ff:7b:e4:af:39,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:19:71:80,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:1f:0e:10,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:19:36:20,38:17:c3:1e:ff:12,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1f:22:30,38:17:c3:1e:ff:11,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,20:a6:cd:50:24:b0,00:4e:35:df:06:52,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,00:4e:35:de:e1:12,38:17:c3:1e:ff:00,00:4e:35:df:06:41,20:a6:cd:50:24:b1,38:17:c3:1f:22:32,38:17:c3:1f:22:31,00:4e:35:df:06:40,00:4e:35:df:06:42,20:a6:cd:50:24:b2,00:4e:35:df:06:50,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,00:4e:35:df:06:51,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:de:e1:02,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:22:22,80:8d:b7:55:4d:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,80:8d:b7:55:4d:11,80:8d:b7:55:4d:10,38:17:c3:1f:0e:02,x,y,label
-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-58,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-58,-59,-72,-57,-100,-78,-77,-77,-77,-100,-74,-73,-67,-74,-80,-100,-80,-79,-79,-73,-78,-100,-73,-76,-75,-73,-100,-73,-69,-66,-88,-83,-100,-100,-84,-83,-83,-100,-100,-100,-85,-82,-100,-100,-100,-68,-66,-86,-100,-100,-100,-63,-68,-68,-84,-63,-67,-67,-77,-87,-86,-86,-100,-69,-83,-77,-83,-84,-100,-100,-77,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-83,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-59,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-82,-100,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-60,-59,-78,-59,-100,-78,-77,-77,-77,-100,-74,-73,-67,-73,-78,-100,-78,-78,-78,-73,-78,-100,-76,-75,-76,-73,-100,-73,-65,-66,-88,-83,-100,-100,-84,-84,-85,-100,-100,-100,-85,-82,-100,-100,-100,-68,-65,-86,-100,-100,-100,-65,-71,-71,-84,-65,-70,-67,-79,-87,-86,-86,-100,-69,-83,-79,-85,-85,-100,-100,-79,-100,-72,-71,-71,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-73,-72,-100,-100,-100,-100,-83,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-60,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-85,-100,-83,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-60,-58,-78,-57,-100,-77,-78,-78,-78,-100,-72,-72,-68,-73,-78,-100,-78,-78,-78,-75,-79,-100,-76,-75,-76,-73,-100,-73,-65,-66,-85,-100,-100,-100,-85,-85,-84,-100,-83,-100,-85,-82,-100,-100,-100,-68,-65,-86,-100,-100,-100,-64,-71,-71,-84,-64,-68,-67,-77,-87,-85,-86,-100,-71,-83,-77,-84,-84,-100,-100,-77,-100,-72,-71,-71,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-73,-73,-100,-100,-100,-100,-83,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-59,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-85,-100,-83,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-59,-58,-78,-58,-100,-78,-78,-78,-78,-100,-72,-72,-71,-73,-79,-100,-79,-79,-80,-75,-79,-100,-76,-75,-76,-100,-100,-100,-65,-100,-85,-100,-100,-100,-85,-85,-85,-100,-83,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-64,-71,-71,-85,-64,-71,-71,-76,-100,-85,-100,-100,-71,-100,-75,-84,-83,-100,-100,-76,-100,-72,-71,-71,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-60,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-85,-100,-100,-100,-82,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-60,-57,-75,-57,-100,-77,-77,-78,-77,-100,-73,-72,-71,-73,-77,-100,-77,-77,-77,-74,-77,-100,-76,-75,-77,-74,-100,-74,-66,-100,-87,-100,-100,-100,-83,-84,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-70,-70,-81,-66,-71,-71,-76,-86,-85,-100,-88,-71,-100,-77,-82,-81,-100,-100,-77,-100,-72,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-60,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-85,-100,-100,-100,-82,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-60,-57,-75,-57,-100,-77,-77,-78,-77,-100,-73,-72,-71,-73,-77,-100,-77,-77,-77,-74,-77,-100,-76,-75,-77,-74,-100,-74,-66,-100,-87,-100,-100,-100,-83,-84,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-70,-70,-81,-66,-71,-71,-76,-86,-85,-100,-88,-71,-100,-77,-82,-81,-100,-100,-77,-100,-72,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-58,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-58,-59,-76,-59,-100,-76,-75,-77,-76,-100,-74,-74,-67,-75,-79,-80,-79,-78,-79,-100,-82,-80,-78,-77,-78,-71,-80,-100,-65,-100,-100,-79,-100,-82,-86,-86,-87,-100,-100,-100,-82,-82,-100,-100,-100,-69,-68,-89,-100,-100,-100,-65,-66,-65,-80,-65,-66,-66,-78,-86,-87,-87,-100,-65,-100,-78,-79,-80,-100,-100,-78,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-76,-76,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-78,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-57,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-58,-59,-76,-59,-100,-77,-76,-76,-77,-100,-75,-74,-67,-75,-80,-80,-79,-79,-80,-100,-77,-80,-78,-77,-78,-71,-79,-100,-65,-68,-100,-79,-100,-82,-87,-87,-87,-100,-82,-100,-82,-82,-100,-100,-100,-69,-68,-89,-100,-100,-100,-65,-66,-67,-81,-65,-66,-68,-78,-86,-87,-87,-100,-65,-100,-79,-80,-81,-100,-100,-79,-100,-72,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-75,-75,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-78,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-58,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-58,-59,-76,-60,-100,-75,-75,-75,-75,-100,-75,-74,-69,-100,-80,-79,-80,-79,-79,-100,-82,-80,-79,-79,-80,-71,-79,-100,-65,-68,-100,-79,-100,-82,-84,-84,-85,-100,-82,-78,-82,-82,-100,-100,-100,-69,-66,-89,-100,-100,-100,-65,-66,-67,-80,-65,-69,-69,-78,-86,-100,-100,-100,-65,-100,-77,-80,-81,-100,-100,-77,-100,-72,-72,-72,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-75,-75,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-78,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-63,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-63,-60,-76,-60,-100,-75,-75,-75,-75,-100,-73,-73,-69,-100,-80,-79,-80,-79,-79,-71,-77,-80,-79,-79,-79,-72,-79,-100,-65,-66,-87,-79,-100,-100,-84,-84,-85,-100,-82,-78,-100,-100,-100,-100,-100,-66,-66,-88,-100,-100,-100,-65,-66,-66,-79,-64,-69,-69,-77,-86,-88,-87,-100,-65,-100,-77,-79,-79,-100,-100,-78,-100,-71,-72,-72,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-75,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-62,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-62,-59,-76,-58,-100,-75,-74,-75,-75,-100,-73,-73,-67,-73,-78,-79,-78,-78,-77,-72,-77,-80,-79,-78,-79,-72,-79,-72,-65,-66,-87,-82,-100,-82,-84,-84,-85,-100,-82,-78,-83,-82,-100,-100,-100,-66,-67,-88,-100,-100,-100,-65,-64,-65,-80,-65,-67,-67,-78,-87,-88,-87,-100,-65,-100,-78,-80,-80,-100,-100,-78,-100,-71,-72,-72,-100,-100,-81,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-63,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-63,-57,-70,-56,-100,-75,-75,-75,-75,-100,-73,-73,-63,-73,-77,-100,-77,-77,-77,-72,-74,-100,-74,-75,-76,-72,-100,-72,-66,-76,-87,-82,-100,-82,-82,-82,-82,-100,-80,-100,-83,-82,-100,-100,-100,-76,-76,-88,-100,-100,-100,-67,-64,-65,-81,-67,-67,-63,-85,-87,-88,-87,-100,-65,-100,-85,-81,-80,-100,-100,-84,-100,-71,-72,-72,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,928,175,45
-100,-79,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-63,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-63,-58,-75,-58,-100,-76,-77,-76,-76,-100,-100,-72,-62,-72,-77,-100,-77,-77,-77,-100,-81,-100,-74,-75,-76,-100,-100,-100,-66,-76,-100,-100,-100,-82,-82,-82,-82,-100,-80,-74,-100,-82,-100,-100,-100,-75,-75,-85,-100,-100,-100,-67,-66,-65,-80,-66,-62,-62,-85,-87,-84,-85,-100,-64,-100,-85,-80,-80,-100,-100,-84,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,928,175,45
-100,-79,-76,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-63,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-62,-58,-75,-57,-100,-76,-76,-77,-76,-100,-100,-73,-63,-74,-77,-100,-77,-77,-78,-100,-79,-100,-78,-75,-76,-100,-100,-100,-66,-76,-100,-82,-100,-82,-80,-80,-81,-100,-80,-74,-82,-82,-100,-100,-100,-75,-75,-85,-100,-100,-100,-66,-65,-66,-81,-65,-62,-62,-84,-89,-84,-85,-100,-66,-100,-85,-81,-80,-100,-100,-85,-100,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,928,175,45
-100,-100,-76,-100,-100,-100,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-62,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-62,-59,-75,-59,-100,-77,-77,-77,-76,-100,-100,-73,-62,-73,-77,-100,-77,-76,-77,-74,-80,-100,-78,-100,-100,-100,-100,-100,-65,-76,-100,-83,-100,-82,-81,-81,-81,-100,-100,-74,-81,-82,-100,-100,-100,-76,-75,-85,-100,-100,-100,-66,-66,-65,-80,-65,-62,-62,-84,-88,-84,-85,-100,-66,-100,-85,-80,-80,-100,-100,-85,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,928,175,45
-100,-100,-78,-100,-100,-100,-100,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-76,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-62,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-62,-57,-71,-54,-100,-77,-77,-77,-76,-100,-100,-73,-62,-73,-78,-100,-78,-78,-78,-74,-58,-100,-76,-100,-100,-100,-100,-100,-66,-100,-100,-83,-100,-81,-81,-81,-81,-100,-81,-100,-81,-81,-100,-100,-100,-76,-100,-100,-100,-100,-100,-66,-65,-65,-80,-66,-62,-62,-86,-86,-100,-100,-100,-65,-100,-86,-80,-80,-100,-100,-85,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,928,175,45
