44:48:c1:a5:82:30,80:8d:b7:55:39:c0,80:8d:b7:55:39:d0,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,20:a6:cd:50:24:b0,b0:be:76:f8:30:5e,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,80:8d:b7:55:35:01,80:8d:b7:55:35:02,44:48:c1:a5:82:32,38:17:c3:1f:01:92,38:17:c3:1f:01:91,44:48:c1:a5:82:31,38:17:c3:1f:01:81,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:39:c2,80:8d:b7:55:3a:51,00:4e:35:df:06:50,80:8d:b7:55:3a:52,00:4e:35:df:06:51,80:8d:b7:55:25:e3,80:8d:b7:55:3a:41,38:17:c3:19:d7:62,80:8d:b7:55:3a:42,72:32:b1:3e:1a:b7,ac:e2:d3:c4:08:e6,68:ff:7b:e4:af:38,00:4e:35:df:06:41,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,b4:5d:50:e1:92:23,60:32:b1:3e:1a:b8,38:17:c3:1f:09:93,80:8d:b7:55:35:03,38:17:c3:1f:0e:10,80:8d:b7:55:35:10,38:17:c3:1f:0e:00,80:8d:b7:55:35:00,38:17:c3:1f:01:90,38:17:c3:19:d7:70,80:8d:b7:55:25:f0,00:4e:35:df:06:52,80:8d:b7:55:3a:50,38:17:c3:19:d7:60,80:8d:b7:55:3a:40,00:4e:35:df:06:42,38:17:c3:1e:ff:10,20:a6:cd:50:24:a0,b4:5d:50:e1:92:31,38:17:c3:1f:22:30,00:4e:35:de:e1:12,66:2a:2f:53:7c:99,38:17:c3:1f:0e:01,80:8d:b7:55:39:c1,38:17:c3:19:55:52,44:48:c1:a5:82:21,38:17:c3:19:55:51,20:a6:cd:42:0b:f3,b4:5d:50:e1:96:53,00:4e:35:de:e1:01,44:48:c1:a5:82:20,38:17:c3:19:55:50,38:17:c3:1f:09:90,20:a6:cd:42:0b:f0,38:17:c3:19:71:90,b4:5d:50:e1:96:50,00:4e:35:de:e1:02,38:17:c3:1f:01:82,b4:5d:50:e1:92:22,38:17:c3:1e:ff:02,a8:bd:27:4c:bd:31,72:32:b1:3e:1a:b8,38:17:c3:1f:01:80,a8:bd:27:4c:bd:30,38:17:c3:19:d7:61,60:32:b1:3e:1a:b7,38:17:c3:19:45:b1,38:17:c3:19:45:b2,00:4e:35:df:06:40,38:17:c3:1f:22:31,20:a6:cd:42:0b:f2,38:17:c3:19:45:b0,80:8d:b7:55:25:e2,00:4e:35:de:e1:10,00:4e:35:de:e1:11,80:8d:b7:55:25:e0,44:48:c1:a5:82:22,68:ff:7b:e4:af:39,38:17:c3:1f:09:83,a8:bd:27:4c:bd:32,38:17:c3:1f:22:32,00:4e:35:de:e1:00,38:17:c3:19:45:a2,38:17:c3:19:45:a0,38:17:c3:1e:ff:01,38:17:c3:1f:09:91,38:17:c3:1f:09:92,b4:5d:50:e1:92:20,38:17:c3:1e:ff:00,b4:5d:50:e1:92:21,80:8d:b7:55:25:e1,38:17:c3:19:55:42,20:a6:cd:42:0b:e3,38:17:c3:19:71:92,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,38:17:c3:1f:08:50,a8:bd:27:4c:bd:20,38:17:c3:19:71:91,20:a6:cd:42:0b:f1,38:17:c3:19:55:41,38:17:c3:19:55:40,38:17:c3:1f:08:51,00:4e:35:de:d7:52,00:4e:35:de:d7:53,44:48:c1:91:95:b3,44:48:c1:91:95:b2,38:17:c3:1f:08:52,38:17:c3:1f:22:22,00:4e:35:df:0e:12,38:17:c3:1f:08:42,38:17:c3:1f:08:41,38:17:c3:1f:08:40,00:4e:35:de:d7:50,00:4e:35:de:d7:51,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,44:48:c1:91:95:b0,44:48:c1:91:95:b1,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:de:d7:43,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:36:30,38:17:c3:19:36:31,38:17:c3:19:71:82,00:4e:35:de:d7:42,00:4e:35:df:0e:11,00:4e:35:df:0e:10,38:17:c3:19:36:32,00:4e:35:de:d7:41,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,00:4e:35:df:0e:00,00:4e:35:df:0e:01,00:4e:35:df:0e:02,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:1f:0f:91,38:17:c3:1f:0f:92,38:17:c3:24:4f:02,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,00:4e:35:df:27:00,00:4e:35:df:27:01,38:17:c3:24:4f:00,38:17:c3:24:58:a2,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:24:4f:01,00:4e:35:df:27:12,38:17:c3:1b:08:a0,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:02,00:4e:35:df:27:11,00:4e:35:df:27:10,38:17:c3:1b:08:a1,38:17:c3:1b:08:a2,00:4e:35:de:d7:40,x,y,label
-100,-100,-88,-86,-87,-100,-100,-100,-57,-100,-100,-100,-100,-100,-28,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-76,-83,-75,-88,-100,-100,-81,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-86,-100,-83,-70,-100,-100,-100,-100,-68,-75,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-48,-100,-100,-49,-100,-100,-100,-100,-70,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-48,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-57,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-82,-81,-83,-100,-87,-100,-86,-87,-87,-100,-100,-100,-100,-100,-100,360.40000000000003,799.6000000000007,51
-100,-100,-88,-86,-87,-100,-100,-100,-56,-100,-100,-100,-100,-100,-28,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-75,-100,-75,-88,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-87,-100,-83,-71,-100,-100,-100,-100,-67,-76,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-48,-100,-100,-48,-100,-100,-100,-100,-71,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-48,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-83,-100,-87,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,360.40000000000003,799.6000000000007,51
-100,-100,-88,-86,-87,-100,-100,-100,-58,-100,-100,-100,-100,-100,-28,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-76,-100,-75,-88,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-86,-100,-83,-71,-100,-100,-100,-100,-71,-69,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-51,-100,-100,-51,-100,-100,-100,-100,-71,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-51,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-79,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-83,-100,-87,-100,-84,-100,-85,-100,-100,-100,-100,-100,-100,360.40000000000003,799.6000000000007,51
-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-25,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-77,-85,-77,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-84,-100,-100,-70,-100,-100,-100,-100,-68,-86,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-50,-100,-100,-50,-100,-100,-100,-100,-70,-100,-100,-100,-100,-68,-68,-100,-100,-87,-100,-50,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,360.40000000000003,799.6000000000007,51
-100,-100,-88,-87,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-27,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-76,-85,-76,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-84,-100,-100,-70,-100,-100,-100,-100,-69,-75,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-88,-100,-69,-100,-100,-100,-50,-100,-100,-50,-100,-100,-100,-100,-70,-100,-100,-100,-100,-69,-69,-100,-100,-87,-100,-50,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-86,-85,-85,-100,-85,-86,-100,-100,-100,360.40000000000003,799.6000000000007,51
-100,-100,-88,-87,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-27,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-76,-85,-76,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-86,-100,-100,-69,-100,-100,-100,-100,-69,-74,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-88,-100,-70,-100,-100,-100,-50,-100,-100,-50,-100,-100,-100,-100,-69,-100,-100,-100,-100,-69,-68,-100,-100,-87,-100,-50,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-57,-57,-100,-100,-100,-100,-100,-84,-100,-100,-100,-83,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-86,-85,-100,-100,-85,-86,-85,-85,-100,360.40000000000003,799.6000000000007,51
-100,-100,-88,-87,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-73,-83,-74,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-84,-100,-100,-69,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-88,-100,-70,-100,-100,-100,-55,-100,-100,-55,-100,-100,-100,-100,-69,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-55,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-57,-57,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-86,-86,-87,-100,-85,-86,-85,-85,-100,346.20000000000005,799.6000000000007,52
-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-76,-84,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-85,-100,-100,-100,-100,-100,-100,-100,-72,-73,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-55,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-72,-100,-100,-100,-100,-55,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-56,-55,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-87,-100,-100,-100,-100,-100,-100,346.20000000000005,799.6000000000007,52
-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-76,-84,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-85,-100,-100,-100,-100,-100,-100,-100,-72,-73,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-55,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-72,-100,-100,-100,-100,-55,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-56,-55,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-87,-100,-100,-100,-100,-100,-100,346.20000000000005,799.6000000000007,52
-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-29,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-78,-84,-77,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-84,-100,-100,-73,-100,-100,-90,-100,-72,-73,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-55,-100,-100,-55,-100,-100,-100,-100,-73,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-55,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-53,-53,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-83,-100,-86,-100,-86,-86,-86,-100,-86,-86,-100,-100,-100,346.20000000000005,799.6000000000007,52
-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-25,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-78,-84,-78,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-84,-100,-100,-74,-100,-100,-88,-100,-73,-82,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-55,-100,-100,-55,-100,-100,-100,-100,-73,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-55,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-100,-100,-100,-100,-87,-86,-84,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-82,-78,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-83,-100,-86,-100,-86,-86,-86,-100,-86,-85,-100,-100,-100,346.20000000000005,799.6000000000007,52
-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-76,-84,-76,-100,-83,-100,-83,-100,-87,-100,-73,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-84,-100,-84,-74,-100,-100,-88,-100,-74,-73,-100,-100,-100,-100,-100,-100,-100,-66,-100,-89,-100,-100,-100,-100,-66,-100,-100,-100,-55,-100,-100,-55,-100,-100,-100,-100,-74,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-55,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-53,-53,-100,-100,-100,-100,-84,-86,-84,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-86,-86,-87,-83,-87,-85,-100,-100,-100,346.20000000000005,799.6000000000007,52
-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-27,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-79,-84,-79,-100,-83,-100,-83,-100,-87,-100,-69,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-85,-100,-84,-69,-100,-100,-88,-100,-75,-79,-100,-100,-100,-100,-100,-100,-100,-68,-100,-89,-100,-100,-100,-100,-68,-100,-100,-100,-53,-100,-100,-54,-100,-100,-100,-100,-69,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-53,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-57,-56,-100,-100,-100,-100,-84,-86,-84,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-87,-100,-86,-86,-87,-83,-87,-85,-100,-100,-100,332.00000000000006,799.6000000000007,53
-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-87,-100,-100,-69,-100,-100,-87,-100,-73,-76,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-56,-100,-100,-56,-100,-100,-100,-100,-69,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-56,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-78,-100,-88,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-84,-83,-84,-100,-100,-100,-100,-100,-100,332.00000000000006,799.6000000000007,53
-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-80,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-88,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-88,-100,-100,-69,-100,-100,-89,-100,-72,-75,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-55,-100,-100,-55,-100,-100,-100,-100,-69,-100,-100,-100,-100,-69,-72,-100,-100,-100,-100,-55,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-74,-100,-88,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-83,-84,-85,-100,-100,-100,-100,-100,-100,332.00000000000006,799.6000000000007,53
-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-88,-88,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-88,-100,-100,-70,-100,-100,-89,-100,-71,-76,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-56,-100,-100,-56,-100,-100,-100,-100,-70,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-56,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-57,-57,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-74,-100,-88,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-83,-84,-85,-100,-100,-100,-100,-100,-100,332.00000000000006,799.6000000000007,53
-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-88,-100,-100,-70,-100,-100,-88,-100,-72,-76,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-55,-100,-100,-56,-100,-100,-100,-100,-70,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-56,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-57,-56,-100,-100,-100,-100,-88,-86,-100,-100,-100,-100,-100,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-87,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-84,-84,-85,-100,-100,-100,-100,-100,-100,332.00000000000006,799.6000000000007,53
-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-78,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-85,-100,-100,-68,-100,-100,-88,-100,-73,-75,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-54,-100,-100,-55,-100,-100,-100,-100,-69,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-55,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-57,-56,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-85,-84,-85,-100,-100,-100,-100,-100,-100,332.00000000000006,799.6000000000007,53
