60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,a8:bd:27:4c:aa:83,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,38:17:c3:1f:14:12,38:17:c3:1f:14:11,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,44:48:c1:91:d0:14,44:48:c1:91:d0:12,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:19:d2,44:48:c1:91:d0:10,38:17:c3:1f:19:d1,38:17:c3:1f:09:91,38:17:c3:1f:09:93,38:17:c3:1f:09:92,20:a6:cd:42:0a:c3,a8:bd:27:4c:aa:82,38:17:c3:24:47:51,38:17:c3:24:47:52,44:48:c1:91:95:b3,44:48:c1:91:95:b1,44:48:c1:91:95:b0,a8:bd:27:4c:aa:92,b4:5d:50:e1:96:43,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,38:17:c3:1f:00:b0,38:17:c3:1f:00:a0,b4:5d:50:e1:96:50,20:a6:cd:42:0a:d2,38:17:c3:1f:14:10,20:a6:cd:42:0a:c2,38:17:c3:19:45:b0,38:17:c3:1f:19:d0,44:48:c1:91:d0:11,38:17:c3:24:47:50,38:17:c3:1f:09:90,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,20:a6:cd:42:13:f0,38:17:c3:22:61:90,20:a6:cd:42:0a:c0,38:17:c3:22:61:92,38:17:c3:22:5e:f0,44:48:c1:91:d0:04,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,38:17:c3:1f:14:02,44:48:c1:91:d0:00,a8:bd:27:4c:aa:81,44:48:c1:91:95:a3,38:17:c3:1f:09:81,38:17:c3:1f:09:82,38:17:c3:1f:09:83,38:17:c3:1f:19:c2,38:17:c3:1f:19:c1,9c:d6:43:60:92:e0,38:17:c3:1f:09:80,38:17:c3:19:36:30,38:17:c3:1f:19:c0,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b7,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,44:48:c1:91:d0:02,44:48:c1:91:aa:31,38:17:c3:22:61:91,44:48:c1:91:aa:32,20:a6:cd:42:13:e2,80:8d:b7:55:25:f3,44:48:c1:91:aa:21,92:32:4b:b2:cc:47,b4:5d:50:e1:96:40,38:17:c3:1f:14:00,44:48:c1:91:d0:01,a8:bd:27:4c:aa:80,44:48:c1:91:aa:30,38:17:c3:1f:1c:10,44:48:c1:91:aa:20,b6:e6:2d:69:d5:58,20:a6:cd:42:0a:c1,44:48:c1:91:95:a1,38:17:c3:19:45:a2,44:48:c1:91:95:a0,20:a6:cd:42:13:f2,38:17:c3:1a:cf:d2,20:a6:cd:42:13:f1,38:17:c3:19:d7:72,38:17:c3:1a:cf:d1,38:17:c3:19:d7:71,38:17:c3:22:5e:f2,ac:e2:d3:c4:08:e6,38:17:c3:1f:1c:11,44:48:c1:91:95:a2,38:17:c3:19:d7:70,38:17:c3:1a:cf:d0,38:17:c3:22:5e:e0,86:0d:8e:aa:25:a4,38:17:c3:1f:14:01,20:a6:cd:42:0b:e3,80:8d:b7:55:25:e3,38:17:c3:22:5e:f1,38:17:c3:24:56:50,38:17:c3:19:45:a1,38:17:c3:19:45:a0,44:48:c1:91:aa:22,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e1,38:17:c3:19:d7:60,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f2,38:17:c3:19:d7:61,38:17:c3:19:d7:62,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e2,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,80:8d:b7:55:25:f2,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:35:03,38:17:c3:1e:ff:10,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:50,80:8d:b7:55:29:d0,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,ea:9e:b4:53:24:54,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,20:a6:cd:50:24:b0,b0:be:76:f8:30:5e,38:17:c3:1e:ff:11,20:a6:cd:50:24:a0,38:17:c3:1e:ff:12,80:8d:b7:55:39:d0,68:ff:7b:e4:af:38,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,38:17:c3:19:71:90,80:8d:b7:55:39:c1,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:19:71:80,20:a6:cd:50:24:b1,80:8d:b7:55:39:c0,68:ff:7b:e4:af:39,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:19:36:20,38:17:c3:1f:0e:10,00:4e:35:df:06:52,38:17:c3:1e:ff:01,38:17:c3:1f:22:32,38:17:c3:1f:22:31,80:8d:b7:55:39:c2,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,38:17:c3:1e:ff:00,20:a6:cd:50:24:b2,00:4e:35:de:e1:12,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,00:4e:35:df:06:42,80:8d:b7:55:29:c0,00:4e:35:df:06:51,00:4e:35:df:06:50,44:48:c1:a5:82:30,00:4e:35:de:e1:10,00:4e:35:df:06:41,00:4e:35:df:06:40,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,00:4e:35:de:e1:02,38:17:c3:1f:22:20,80:8d:b7:55:4d:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:10,80:8d:b7:55:4d:00,80:8d:b7:55:4d:12,80:8d:b7:55:4d:11,x,y,label
-76,-46,-46,-79,-48,-48,-78,-78,-85,-85,-86,-100,-100,-90,-86,-100,-76,-76,-100,-88,-100,-85,-84,-85,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-48,-90,-85,-78,-100,-76,-100,-85,-100,-84,-100,-87,-100,-100,-100,-100,-100,-83,-73,-73,-78,-100,-82,-100,-82,-82,-84,-100,-100,-100,-82,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-77,-100,-76,-100,-69,-100,-100,-76,-100,-100,-100,-79,-69,-86,-100,-100,-70,-71,-100,-81,-81,-100,-100,-100,-73,-79,-73,-80,-79,-79,-80,-72,-87,-86,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-76,-46,-46,-80,-48,-48,-78,-78,-85,-85,-86,-100,-100,-100,-85,-100,-76,-76,-100,-88,-100,-84,-84,-84,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-48,-90,-85,-78,-100,-76,-100,-87,-100,-85,-100,-87,-100,-100,-100,-100,-100,-83,-73,-76,-78,-100,-82,-100,-100,-82,-85,-100,-100,-84,-100,-86,-100,-87,-100,-100,-100,-84,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-77,-100,-77,-100,-64,-100,-100,-77,-100,-100,-100,-79,-70,-86,-100,-100,-70,-71,-100,-80,-81,-100,-100,-100,-73,-78,-73,-80,-79,-79,-80,-72,-87,-86,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-76,-46,-46,-81,-48,-48,-77,-78,-100,-100,-100,-100,-100,-100,-85,-100,-76,-76,-100,-100,-100,-85,-84,-84,-85,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-48,-90,-100,-78,-100,-76,-100,-87,-100,-85,-100,-87,-100,-100,-100,-100,-100,-83,-73,-72,-100,-100,-83,-100,-83,-82,-84,-100,-100,-84,-82,-86,-100,-87,-76,-100,-100,-84,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-76,-100,-69,-100,-100,-76,-100,-100,-100,-79,-69,-88,-100,-100,-100,-70,-100,-81,-81,-100,-100,-100,-73,-78,-73,-81,-79,-79,-80,-72,-87,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-77,-47,-47,-81,-48,-48,-77,-78,-100,-100,-100,-100,-100,-100,-87,-100,-76,-76,-100,-100,-100,-85,-86,-84,-85,-82,-100,-100,-100,-100,-100,-100,-86,-100,-100,-46,-48,-90,-100,-78,-100,-76,-100,-87,-100,-86,-100,-87,-100,-100,-100,-100,-100,-84,-73,-72,-100,-100,-82,-100,-83,-82,-84,-100,-100,-84,-82,-86,-100,-87,-76,-100,-100,-84,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-76,-100,-70,-100,-100,-77,-100,-100,-100,-79,-69,-88,-100,-100,-100,-70,-100,-81,-81,-100,-100,-100,-73,-78,-73,-81,-79,-79,-81,-72,-100,-86,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-79,-45,-44,-79,-42,-42,-75,-75,-87,-86,-88,-100,-86,-85,-87,-100,-70,-71,-100,-100,-100,-83,-84,-83,-85,-82,-100,-100,-100,-100,-100,-100,-86,-87,-88,-44,-42,-86,-87,-75,-100,-71,-100,-100,-100,-84,-100,-86,-100,-100,-100,-100,-100,-84,-73,-71,-76,-100,-72,-100,-81,-79,-80,-100,-100,-100,-80,-87,-100,-88,-76,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-77,-100,-79,-100,-72,-100,-100,-77,-100,-100,-100,-79,-72,-85,-100,-100,-71,-71,-100,-78,-78,-100,-100,-100,-73,-77,-73,-78,-76,-77,-78,-72,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-81,-44,-44,-79,-43,-43,-76,-76,-87,-86,-88,-100,-86,-85,-87,-100,-71,-71,-100,-100,-100,-82,-84,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-87,-88,-43,-43,-86,-87,-76,-100,-72,-100,-100,-100,-83,-100,-86,-100,-100,-100,-100,-100,-100,-100,-76,-77,-100,-81,-100,-80,-79,-79,-100,-100,-100,-80,-87,-100,-88,-81,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-78,-100,-78,-100,-72,-100,-100,-79,-100,-100,-100,-77,-72,-85,-100,-100,-71,-71,-100,-78,-78,-100,-100,-100,-100,-77,-100,-78,-76,-77,-78,-100,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-81,-44,-44,-79,-43,-43,-76,-76,-87,-86,-88,-100,-86,-85,-87,-100,-72,-71,-100,-100,-100,-84,-84,-84,-84,-82,-100,-100,-100,-100,-100,-100,-86,-87,-88,-43,-43,-86,-87,-76,-100,-71,-100,-100,-100,-85,-100,-86,-100,-100,-100,-100,-100,-100,-100,-76,-79,-100,-81,-100,-80,-79,-80,-100,-100,-100,-80,-85,-100,-88,-80,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-78,-100,-78,-100,-69,-100,-100,-78,-100,-100,-100,-78,-72,-85,-100,-100,-71,-71,-100,-78,-78,-100,-100,-100,-73,-77,-100,-78,-76,-77,-78,-76,-86,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-79,-44,-44,-79,-43,-43,-76,-76,-100,-100,-100,-100,-100,-100,-87,-100,-71,-71,-100,-100,-100,-83,-83,-84,-84,-81,-100,-100,-100,-100,-100,-100,-85,-100,-100,-44,-43,-100,-100,-76,-100,-71,-100,-87,-88,-83,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-79,-100,-81,-100,-80,-79,-80,-100,-100,-100,-100,-85,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-72,-100,-100,-79,-100,-100,-100,-78,-70,-85,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-73,-100,-100,-78,-100,-77,-78,-76,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-81,-44,-44,-81,-43,-44,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-83,-83,-84,-85,-81,-100,-100,-100,-100,-100,-100,-85,-87,-100,-43,-44,-100,-100,-76,-100,-72,-100,-87,-88,-83,-100,-100,-100,-100,-100,-100,-100,-100,-76,-75,-78,-100,-81,-100,-100,-81,-80,-100,-100,-100,-100,-86,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-71,-100,-100,-78,-100,-100,-100,-78,-71,-85,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-73,-100,-100,-78,-100,-77,-78,-76,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-79,-44,-44,-80,-44,-44,-76,-77,-100,-100,-100,-86,-86,-86,-87,-100,-72,-72,-100,-100,-100,-84,-83,-84,-84,-81,-100,-100,-100,-100,-100,-100,-85,-87,-100,-43,-44,-86,-100,-77,-100,-72,-100,-87,-89,-84,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-78,-100,-82,-100,-100,-81,-80,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-79,-100,-78,-100,-71,-100,-100,-79,-100,-100,-100,-78,-71,-85,-100,-100,-72,-72,-100,-78,-78,-100,-100,-100,-100,-100,-76,-78,-100,-100,-78,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-80,-48,-48,-81,-45,-45,-76,-76,-88,-88,-100,-86,-86,-86,-87,-100,-69,-69,-100,-100,-100,-85,-85,-84,-84,-83,-100,-100,-100,-100,-100,-100,-100,-87,-100,-48,-46,-86,-87,-76,-100,-69,-100,-100,-89,-85,-100,-100,-100,-100,-84,-100,-100,-100,-76,-75,-80,-100,-82,-100,-83,-82,-84,-100,-100,-100,-83,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-81,-100,-83,-100,-100,-100,-100,-85,-100,-74,-100,-100,-100,-100,-74,-100,-74,-100,-70,-100,-100,-74,-100,-100,-100,-78,-66,-100,-100,-100,-72,-72,-100,-73,-73,-100,-100,-100,-68,-100,-68,-73,-100,-100,-73,-68,-100,-100,-86,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-78,-47,-47,-79,-44,-44,-78,-78,-87,-86,-87,-100,-100,-100,-86,-100,-73,-74,-100,-100,-100,-85,-84,-86,-84,-83,-100,-100,-100,-100,-100,-85,-100,-85,-87,-45,-44,-100,-88,-78,-100,-74,-100,-100,-100,-85,-100,-86,-100,-100,-84,-100,-100,-100,-100,-72,-80,-100,-100,-100,-85,-83,-85,-100,-100,-100,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-81,-100,-83,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-74,-100,-74,-100,-68,-100,-100,-74,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-74,-75,-100,-100,-100,-69,-100,-70,-75,-100,-100,-75,-68,-85,-100,-86,-86,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-76,-49,-49,-78,-48,-48,-79,-79,-87,-87,-87,-100,-100,-100,-85,-83,-71,-71,-100,-85,-100,-85,-85,-85,-84,-80,-100,-100,-100,-100,-100,-85,-100,-86,-87,-48,-48,-100,-88,-79,-100,-71,-100,-85,-100,-84,-100,-86,-100,-100,-84,-100,-100,-100,-100,-78,-81,-100,-100,-100,-83,-83,-83,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-80,-100,-83,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-75,-100,-75,-100,-67,-100,-100,-75,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-69,-78,-71,-78,-100,-77,-78,-68,-85,-100,-86,-87,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-77,-50,-50,-78,-48,-48,-78,-78,-87,-87,-87,-100,-100,-100,-85,-83,-71,-71,-100,-85,-100,-86,-84,-85,-84,-83,-100,-100,-100,-100,-100,-85,-100,-86,-87,-50,-48,-100,-88,-78,-100,-71,-100,-85,-100,-84,-100,-86,-100,-100,-100,-100,-100,-100,-100,-76,-81,-100,-80,-100,-83,-82,-83,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-76,-100,-69,-100,-100,-76,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-69,-78,-71,-77,-100,-77,-77,-100,-85,-100,-100,-88,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-78,-49,-49,-78,-48,-48,-78,-78,-88,-87,-100,-100,-100,-100,-86,-83,-71,-71,-100,-85,-100,-85,-83,-84,-84,-83,-100,-100,-100,-100,-100,-100,-100,-86,-100,-49,-48,-100,-90,-79,-100,-71,-100,-85,-100,-86,-100,-87,-100,-100,-100,-100,-100,-100,-73,-72,-81,-100,-80,-100,-83,-82,-83,-100,-100,-100,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-76,-100,-77,-100,-68,-100,-100,-76,-100,-100,-100,-100,-67,-84,-100,-100,-71,-71,-100,-77,-77,-100,-100,-100,-71,-77,-71,-78,-100,-77,-77,-70,-100,-100,-100,-88,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-77,-49,-49,-81,-47,-47,-79,-79,-89,-100,-100,-100,-100,-100,-86,-85,-70,-70,-100,-86,-100,-84,-85,-85,-84,-82,-100,-100,-100,-100,-100,-100,-100,-87,-100,-49,-47,-100,-89,-79,-100,-70,-100,-86,-100,-85,-100,-85,-100,-100,-100,-100,-100,-84,-73,-70,-100,-100,-80,-100,-100,-83,-83,-100,-100,-100,-84,-86,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-76,-100,-76,-100,-67,-100,-100,-76,-100,-100,-100,-100,-69,-86,-100,-100,-71,-71,-100,-78,-77,-100,-100,-100,-71,-77,-70,-78,-100,-76,-77,-70,-100,-100,-100,-88,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
