60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,44:48:c1:91:d0:10,44:48:c1:91:d0:14,44:48:c1:91:d0:12,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c3,38:17:c3:24:47:51,38:17:c3:24:47:52,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,44:48:c1:91:d0:04,44:48:c1:91:95:b1,38:17:c3:1f:09:82,44:48:c1:91:95:a3,38:17:c3:1f:09:83,a8:bd:27:4c:aa:92,38:17:c3:19:45:b1,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:93,44:48:c1:91:95:b3,38:17:c3:19:45:b2,a8:bd:27:4c:aa:91,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:00:b0,38:17:c3:1f:00:a0,44:48:c1:91:d0:11,20:a6:cd:42:0a:d2,38:17:c3:24:47:50,b4:5d:50:e1:96:50,38:17:c3:1f:14:00,20:a6:cd:42:0a:c2,38:17:c3:1f:09:80,38:17:c3:19:45:b0,38:17:c3:1f:19:d0,a8:bd:27:4c:aa:90,72:32:b1:3e:1a:b8,38:17:c3:1f:14:01,38:17:c3:1f:14:02,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,44:48:c1:91:d0:01,b4:5d:50:e1:96:40,38:17:c3:19:45:a0,38:17:c3:19:45:a2,38:17:c3:1f:09:81,38:17:c3:1f:00:a2,44:48:c1:91:d0:02,38:17:c3:1f:14:12,38:17:c3:1f:14:11,38:17:c3:1f:09:93,38:17:c3:1f:09:92,44:48:c1:91:95:b0,38:17:c3:1f:09:90,38:17:c3:1f:14:10,9c:d6:43:60:92:e0,44:48:c1:91:95:b2,38:17:c3:1f:09:91,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,44:48:c1:91:95:a0,38:17:c3:19:45:a1,a8:bd:27:4c:aa:80,72:32:b1:3e:1a:b7,44:48:c1:91:d0:00,20:a6:cd:42:13:e1,38:17:c3:19:36:30,38:17:c3:22:61:90,44:48:c1:91:95:a1,20:a6:cd:42:13:e2,44:48:c1:91:95:a2,20:a6:cd:42:13:e0,66:2a:2f:53:7c:99,38:17:c3:19:36:32,20:a6:cd:42:0b:e3,38:17:c3:1f:19:c2,38:17:c3:19:d7:70,20:a6:cd:42:13:f0,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,38:17:c3:19:d7:62,38:17:c3:19:d7:61,20:a6:cd:42:0b:f3,38:17:c3:19:d7:60,20:a6:cd:42:0b:f0,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:e3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:3a:50,80:8d:b7:55:25:e2,80:8d:b7:55:25:f2,b0:be:76:f8:30:5e,80:8d:b7:55:35:13,68:ff:7b:e4:af:39,80:8d:b7:55:35:10,80:8d:b7:55:35:01,80:8d:b7:55:25:e0,80:8d:b7:55:35:00,80:8d:b7:55:25:e1,80:8d:b7:55:35:02,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,80:8d:b7:55:3a:41,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,80:8d:b7:55:39:c0,38:17:c3:19:71:91,38:17:c3:19:71:90,80:8d:b7:55:39:d0,ea:9e:b4:53:24:54,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,38:17:c3:19:71:92,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,38:17:c3:19:71:81,20:a6:cd:50:24:a1,38:17:c3:19:71:82,38:17:c3:19:71:80,80:8d:b7:55:29:d0,68:ff:7b:e4:af:38,38:17:c3:19:36:31,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,38:17:c3:1e:ff:00,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:c0,80:8d:b7:55:39:d2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,80:8d:b7:55:39:d1,38:17:c3:1f:22:30,00:4e:35:df:06:52,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:40,00:4e:35:df:06:42,20:a6:cd:50:24:b0,00:4e:35:df:06:41,38:17:c3:1f:22:32,00:4e:35:de:e1:12,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:22:22,38:17:c3:1f:22:31,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:de:e1:11,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,80:8d:b7:55:4d:02,38:17:c3:1f:0e:01,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,x,y,timestamp
-100,-64,-64,-100,-74,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-73,-100,-100,-100,-63,-73,-100,-100,-100,-100,-85,-100,-100,-73,-100,-100,-88,-84,-85,-100,-100,-100,-100,-100,-100,-79,-79,-100,-74,-100,-81,-81,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-82,-100,-79,-100,-71,-100,-100,-100,-100,-61,-77,-77,-77,-72,-72,-76,-72,-77,-71,-70,-76,-76,-80,-79,-79,-85,-79,-82,-84,-79,-100,-86,-91,-86,-83,-84,-100,-84,-82,-86,-87,-83,-83,-80,-81,-79,-100,-100,-100,-88,-100,-90,-100,-86,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,471,616,1939448439051
-90,-68,-68,-89,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-88,-100,-100,-80,-100,-100,-100,-67,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-75,-100,-79,-79,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-78,-100,-72,-100,-100,-100,-100,-73,-79,-79,-80,-69,-69,-82,-69,-83,-72,-73,-83,-82,-81,-80,-81,-84,-80,-87,-80,-80,-100,-82,-100,-82,-82,-79,-82,-80,-82,-82,-82,-87,-86,-100,-87,-100,-87,-88,-87,-100,-85,-86,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,616,1976963445964
-89,-69,-69,-84,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-79,-88,-100,-100,-80,-100,-100,-100,-69,-76,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-75,-100,-80,-80,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-78,-100,-75,-100,-100,-100,-100,-75,-79,-79,-80,-72,-69,-82,-69,-82,-75,-75,-82,-82,-81,-83,-82,-82,-82,-87,-80,-83,-87,-86,-100,-86,-83,-79,-83,-80,-83,-82,-87,-87,-86,-100,-87,-100,-85,-84,-86,-100,-87,-86,-100,-100,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,616,1981245974764
-88,-69,-69,-84,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-79,-88,-100,-100,-79,-100,-100,-100,-68,-75,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-75,-100,-80,-80,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-78,-100,-74,-100,-100,-100,-100,-71,-79,-79,-81,-72,-100,-82,-100,-82,-74,-74,-81,-82,-80,-80,-81,-88,-82,-87,-100,-83,-87,-84,-100,-83,-83,-100,-83,-100,-83,-84,-82,-87,-86,-100,-89,-100,-87,-87,-86,-100,-87,-86,-100,-100,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,616,1985709698721
-89,-72,-72,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-78,-100,-100,-100,-66,-72,-100,-100,-100,-100,-85,-100,-100,-78,-100,-100,-89,-86,-86,-100,-100,-100,-100,-100,-100,-74,-74,-100,-73,-100,-85,-84,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-80,-100,-75,-100,-67,-100,-100,-100,-100,-53,-79,-79,-81,-67,-67,-86,-67,-87,-67,-67,-87,-86,-83,-83,-85,-83,-83,-85,-100,-84,-100,-87,-100,-87,-100,-100,-100,-100,-100,-84,-82,-86,-85,-80,-81,-81,-87,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,616,1990119930698
-89,-69,-70,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-71,-100,-100,-100,-71,-100,-100,-100,-67,-70,-100,-100,-100,-100,-88,-100,-100,-71,-100,-100,-90,-86,-86,-100,-100,-100,-100,-100,-100,-76,-74,-100,-70,-100,-86,-86,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-76,-100,-89,-100,-100,-89,-100,-100,-100,-100,-100,-80,-100,-82,-100,-70,-100,-100,-100,-100,-67,-100,-100,-100,-72,-73,-81,-73,-82,-70,-70,-82,-81,-83,-80,-81,-87,-81,-84,-100,-80,-100,-86,-73,-88,-83,-100,-85,-100,-82,-100,-100,-84,-84,-80,-81,-81,-100,-100,-100,-89,-86,-86,-100,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,616,1994428793874
-87,-71,-71,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-72,-100,-100,-100,-72,-100,-100,-100,-69,-70,-100,-100,-100,-100,-88,-100,-100,-72,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-74,-75,-100,-70,-100,-86,-86,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-74,-100,-89,-100,-100,-89,-100,-100,-100,-100,-100,-79,-100,-74,-100,-71,-100,-100,-100,-100,-63,-100,-100,-100,-72,-72,-80,-72,-80,-71,-71,-81,-80,-85,-82,-81,-88,-81,-86,-83,-82,-100,-86,-73,-88,-83,-83,-85,-83,-82,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-89,-86,-86,-100,-100,-89,-87,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,616,1998735095070
-100,-69,-69,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-72,-100,-100,-100,-69,-78,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-78,-100,-100,-100,-74,-100,-100,-100,-100,-63,-100,-100,-100,-64,-65,-83,-65,-83,-74,-75,-83,-83,-73,-80,-80,-87,-79,-83,-84,-80,-100,-83,-100,-83,-80,-83,-81,-86,-81,-83,-83,-82,-83,-100,-100,-100,-89,-100,-88,-100,-86,-86,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,636,2044054087032
-100,-71,-70,-100,-78,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-74,-100,-100,-100,-70,-77,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-72,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-81,-100,-100,-100,-73,-100,-100,-100,-100,-68,-100,-100,-100,-64,-64,-84,-64,-84,-73,-72,-83,-83,-82,-81,-82,-83,-81,-85,-84,-80,-100,-84,-100,-83,-81,-83,-81,-86,-80,-84,-83,-84,-84,-80,-81,-81,-89,-100,-88,-100,-86,-86,-100,-100,-100,-100,-86,-100,-87,-88,-88,-89,-89,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,636,2048217921301
-100,-70,-69,-100,-77,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-74,-100,-100,-100,-70,-77,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-72,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-77,-100,-100,-100,-72,-100,-100,-100,-100,-68,-100,-83,-100,-64,-64,-83,-64,-83,-73,-72,-83,-83,-82,-82,-81,-85,-82,-84,-100,-81,-100,-84,-87,-83,-81,-83,-81,-100,-81,-84,-85,-84,-83,-81,-81,-81,-100,-100,-100,-78,-85,-85,-100,-100,-79,-77,-86,-100,-87,-88,-88,-90,-90,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,636,2052682235518
-100,-70,-69,-100,-77,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-74,-100,-100,-100,-69,-77,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-79,-100,-83,-100,-73,-100,-100,-100,-100,-60,-100,-83,-100,-64,-64,-82,-64,-83,-73,-73,-83,-83,-82,-81,-81,-85,-82,-84,-83,-81,-90,-84,-83,-85,-81,-100,-81,-100,-81,-84,-85,-84,-84,-81,-82,-100,-100,-100,-100,-87,-87,-86,-100,-100,-86,-86,-87,-100,-100,-88,-100,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,636,2057155728277
-100,-69,-69,-100,-77,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-73,-100,-100,-100,-68,-77,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-78,-85,-83,-100,-73,-100,-100,-100,-100,-66,-100,-80,-100,-64,-63,-83,-64,-83,-73,-73,-84,-84,-82,-80,-80,-100,-79,-85,-83,-80,-88,-84,-83,-83,-100,-82,-100,-83,-100,-84,-84,-84,-84,-82,-82,-100,-100,-100,-100,-87,-87,-86,-100,-100,-86,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,636,2061614428483
-100,-71,-70,-91,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-78,-100,-100,-100,-70,-75,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-76,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-89,-100,-100,-86,-100,-100,-100,-100,-100,-84,-88,-100,-100,-68,-100,-100,-100,-100,-66,-100,-80,-100,-67,-67,-82,-67,-82,-68,-68,-82,-81,-84,-80,-80,-85,-79,-85,-83,-80,-91,-86,-86,-85,-83,-83,-84,-84,-83,-87,-86,-86,-84,-82,-82,-100,-100,-100,-100,-87,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,636,2066024778378
-100,-69,-69,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-71,-100,-100,-100,-69,-76,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-77,-100,-66,-100,-100,-100,-100,-59,-78,-78,-100,-66,-67,-84,-66,-85,-66,-66,-84,-85,-100,-100,-100,-81,-100,-100,-100,-100,-100,-82,-92,-83,-83,-100,-83,-100,-82,-83,-84,-100,-100,-80,-80,-79,-86,-100,-100,-100,-86,-88,-100,-84,-86,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,656,2102596463780
-100,-69,-69,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-72,-100,-100,-100,-70,-77,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-80,-100,-65,-100,-100,-100,-100,-61,-78,-78,-100,-66,-67,-84,-66,-84,-65,-65,-84,-86,-81,-83,-82,-79,-82,-90,-100,-81,-100,-83,-92,-83,-83,-100,-83,-100,-84,-84,-83,-100,-100,-80,-80,-79,-86,-100,-100,-85,-86,-85,-100,-86,-86,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,656,2106676869508
-100,-70,-70,-100,-76,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-72,-100,-100,-100,-69,-77,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-76,-100,-65,-100,-100,-100,-100,-57,-100,-78,-100,-100,-66,-85,-66,-84,-65,-65,-85,-85,-82,-81,-81,-80,-82,-89,-83,-81,-100,-82,-100,-84,-84,-83,-100,-84,-85,-84,-84,-100,-100,-81,-79,-81,-100,-100,-86,-87,-87,-86,-100,-85,-86,-100,-88,-100,-100,-100,-100,-100,-100,-91,-100,-100,-85,-85,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,656,2111125142788
-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-72,-100,-100,-100,-72,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-79,-100,-65,-100,-100,-100,-100,-57,-100,-100,-100,-66,-66,-84,-66,-85,-65,-65,-85,-85,-82,-81,-81,-80,-100,-89,-84,-100,-100,-84,-100,-84,-84,-83,-100,-84,-85,-84,-84,-100,-100,-79,-79,-81,-100,-100,-85,-83,-87,-85,-100,-85,-85,-83,-88,-100,-100,-100,-100,-100,-100,-91,-100,-100,-88,-88,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,656,2115605487109
-100,-69,-69,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-72,-100,-100,-100,-72,-100,-100,-100,-69,-76,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-78,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-82,-100,-65,-100,-100,-100,-100,-59,-100,-100,-100,-65,-66,-85,-66,-85,-65,-65,-85,-85,-83,-83,-82,-77,-82,-88,-84,-83,-87,-84,-100,-84,-100,-83,-100,-84,-100,-84,-84,-87,-88,-80,-80,-100,-84,-85,-82,-86,-90,-86,-100,-87,-85,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,656,2119959144607
-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-72,-100,-100,-100,-70,-77,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-80,-100,-65,-100,-100,-100,-100,-59,-100,-100,-100,-66,-66,-85,-66,-85,-65,-65,-85,-85,-80,-82,-83,-77,-82,-88,-100,-83,-87,-84,-100,-84,-100,-100,-100,-84,-100,-85,-85,-89,-88,-80,-80,-79,-83,-85,-85,-86,-87,-86,-100,-87,-85,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,656,2124339605491
-100,-64,-64,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-69,-100,-100,-100,-69,-100,-100,-100,-64,-71,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-70,-88,-82,-100,-66,-100,-100,-100,-100,-66,-83,-84,-79,-64,-100,-82,-65,-83,-66,-65,-82,-83,-77,-78,-76,-85,-79,-83,-100,-78,-100,-81,-100,-82,-83,-100,-83,-100,-100,-82,-82,-83,-82,-81,-100,-82,-100,-100,-100,-100,-85,-85,-91,-89,-100,-100,-85,-100,-89,-100,-87,-100,-100,-100,-100,-88,-80,-82,-82,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,491,676,2163591657872
