38:17:c3:1f:00:b1,38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:a1,38:17:c3:1f:14:11,38:17:c3:1f:14:12,38:17:c3:1f:09:83,38:17:c3:1f:14:10,66:2a:2f:53:7c:99,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,38:17:c3:1f:14:02,44:48:c1:91:d0:14,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,b4:5d:50:e1:96:43,44:48:c1:91:95:a3,20:a6:cd:42:0a:d2,38:17:c3:1f:09:90,44:48:c1:91:d0:12,44:48:c1:91:d0:10,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,38:17:c3:24:47:51,38:17:c3:24:47:52,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,38:17:c3:1f:09:93,44:48:c1:91:95:b1,38:17:c3:1f:09:91,38:17:c3:1f:09:92,44:48:c1:91:95:b3,38:17:c3:1f:14:01,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,44:48:c1:91:d0:11,38:17:c3:24:47:50,20:a6:cd:42:0a:c2,b4:5d:50:e1:96:50,44:48:c1:91:95:b2,38:17:c3:1f:14:00,9c:d6:43:60:92:e0,38:17:c3:1f:19:d0,72:32:b1:3e:1a:b7,44:48:c1:91:95:b0,20:a6:cd:42:0a:c0,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:90,38:17:c3:1f:00:a2,38:17:c3:1f:09:82,38:17:c3:1f:09:81,38:17:c3:1f:00:a0,38:17:c3:19:45:b2,38:17:c3:19:45:b1,20:a6:cd:42:0a:c1,38:17:c3:19:45:b0,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:83,44:48:c1:91:d0:02,38:17:c3:1f:09:80,44:48:c1:91:d0:01,44:48:c1:91:d0:00,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:80,ac:e2:d3:c4:08:e6,38:17:c3:19:45:a0,38:17:c3:19:45:a2,38:17:c3:19:45:a1,38:17:c3:19:d7:70,44:48:c1:91:95:a1,44:48:c1:91:95:a0,44:48:c1:91:95:a2,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,80:8d:b7:55:25:e3,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,38:17:c3:19:d7:62,38:17:c3:19:d7:60,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,38:17:c3:19:d7:61,20:a6:cd:42:0b:f2,38:17:c3:19:36:30,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,38:17:c3:19:36:31,38:17:c3:19:36:32,80:8d:b7:55:35:10,80:8d:b7:55:3a:50,80:8d:b7:55:3a:52,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,38:17:c3:1e:ff:10,80:8d:b7:55:3a:51,68:ff:7b:e4:af:39,80:8d:b7:55:25:e0,b0:be:76:f8:30:5e,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:35:00,68:ff:7b:e4:af:38,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:3a:40,38:17:c3:1e:ff:11,ea:9e:b4:53:24:54,38:17:c3:19:71:90,80:8d:b7:55:39:d0,38:17:c3:1e:ff:12,38:17:c3:19:71:91,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:19:71:92,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:a0,38:17:c3:19:71:82,38:17:c3:1e:ff:00,38:17:c3:19:71:80,80:8d:b7:55:39:c0,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,00:4e:35:df:06:52,38:17:c3:1f:22:30,00:4e:35:df:06:42,00:4e:35:df:06:41,00:4e:35:df:06:40,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b0,00:4e:35:df:06:50,00:4e:35:de:e1:12,38:17:c3:1f:22:22,38:17:c3:1f:22:20,00:4e:35:df:06:51,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:0e:10,38:17:c3:1f:22:21,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,80:8d:b7:55:4d:02,80:8d:b7:55:4d:00,x,y,timestamp
-45,-45,-45,-53,-73,-73,-86,-74,-100,-80,-77,-76,-82,-89,-91,-87,-100,-88,-100,-89,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-86,-86,-100,-82,-100,-100,-100,-100,-88,-100,-87,-100,-100,-82,-100,-100,-100,-100,-87,-86,-86,-86,-86,-53,-100,-100,-53,-85,-85,-86,-85,-100,-84,-100,-100,-100,-100,-100,-100,-100,-81,-79,-79,-79,-84,-100,-100,-100,-81,-100,-100,-100,-100,-83,-84,-80,-80,-81,-89,-89,-100,-100,-100,-88,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,204,614,1546206976544
-45,-45,-45,-52,-73,-74,-87,-74,-100,-80,-78,-77,-82,-87,-89,-85,-86,-77,-100,-90,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-86,-86,-100,-82,-100,-100,-100,-100,-88,-100,-87,-100,-100,-82,-100,-100,-100,-100,-87,-87,-87,-86,-87,-52,-100,-100,-52,-86,-85,-88,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-82,-79,-79,-78,-83,-100,-100,-100,-82,-100,-100,-100,-92,-83,-83,-81,-80,-81,-89,-89,-100,-100,-100,-88,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,204,614,1550496589980
-45,-45,-45,-53,-73,-73,-86,-74,-100,-80,-78,-77,-82,-87,-92,-85,-88,-77,-100,-90,-86,-89,-89,-100,-90,-100,-100,-100,-100,-100,-85,-100,-86,-86,-100,-82,-100,-100,-100,-100,-89,-100,-87,-100,-100,-82,-90,-100,-81,-100,-89,-87,-87,-86,-87,-52,-100,-100,-52,-86,-85,-87,-85,-100,-86,-100,-100,-100,-100,-100,-86,-88,-81,-78,-79,-78,-83,-100,-100,-100,-82,-100,-100,-100,-92,-83,-83,-80,-80,-81,-100,-88,-100,-100,-100,-88,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,204,614,1554845602687
-45,-45,-45,-53,-73,-73,-87,-74,-100,-80,-78,-77,-81,-87,-90,-84,-91,-90,-100,-90,-85,-89,-89,-100,-90,-100,-100,-100,-100,-100,-85,-100,-85,-86,-100,-82,-100,-100,-100,-100,-89,-100,-86,-100,-100,-85,-90,-100,-81,-100,-89,-85,-85,-86,-86,-53,-100,-100,-53,-86,-85,-87,-86,-100,-84,-100,-100,-100,-100,-100,-86,-87,-81,-79,-79,-79,-84,-100,-100,-100,-80,-100,-100,-100,-91,-100,-100,-80,-80,-80,-100,-88,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,204,614,1559059787841
-44,-44,-44,-48,-80,-81,-88,-81,-100,-82,-100,-81,-82,-87,-91,-88,-100,-100,-100,-90,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-88,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-89,-100,-88,-88,-48,-87,-87,-48,-100,-85,-100,-84,-100,-86,-100,-88,-100,-100,-100,-85,-100,-81,-87,-87,-86,-84,-100,-100,-100,-79,-100,-100,-100,-100,-83,-83,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,219,614,1593102226630
-45,-44,-45,-48,-80,-79,-87,-80,-100,-82,-82,-81,-82,-86,-89,-88,-100,-100,-100,-88,-86,-100,-100,-89,-89,-100,-100,-100,-100,-100,-86,-100,-88,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-89,-100,-88,-88,-48,-89,-87,-48,-85,-86,-100,-86,-100,-85,-100,-88,-100,-100,-87,-85,-100,-81,-85,-86,-86,-84,-100,-100,-100,-80,-100,-100,-100,-100,-83,-83,-82,-82,-82,-100,-100,-84,-86,-86,-100,-85,-100,-100,-87,-87,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,219,614,1597392717983
-45,-45,-45,-49,-81,-81,-87,-81,-100,-84,-82,-76,-82,-86,-89,-84,-93,-100,-100,-90,-87,-100,-100,-89,-89,-100,-100,-100,-100,-100,-86,-100,-100,-87,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-89,-100,-49,-85,-84,-100,-85,-100,-85,-100,-88,-100,-100,-87,-86,-100,-80,-86,-86,-87,-84,-100,-100,-100,-79,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-85,-85,-85,-100,-86,-100,-100,-87,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,219,614,1601794135117
-45,-45,-45,-49,-81,-80,-86,-81,-100,-85,-84,-79,-83,-87,-89,-90,-93,-100,-100,-90,-88,-100,-86,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-87,-100,-82,-100,-100,-100,-100,-87,-100,-100,-100,-100,-82,-100,-100,-83,-100,-100,-100,-100,-100,-100,-49,-87,-88,-49,-84,-84,-100,-85,-100,-86,-100,-88,-100,-100,-86,-86,-87,-81,-86,-86,-87,-84,-100,-100,-100,-82,-100,-100,-100,-91,-85,-85,-100,-100,-83,-84,-84,-86,-86,-86,-84,-85,-91,-100,-88,-89,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,219,614,1606140857615
-45,-45,-45,-49,-81,-81,-88,-81,-100,-85,-85,-81,-83,-85,-91,-90,-91,-100,-100,-89,-87,-100,-86,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-82,-100,-100,-100,-100,-87,-100,-100,-100,-100,-83,-94,-100,-82,-100,-100,-100,-100,-100,-100,-49,-88,-88,-49,-85,-84,-100,-85,-100,-85,-100,-88,-100,-100,-86,-86,-87,-81,-100,-100,-100,-85,-100,-100,-100,-82,-100,-100,-100,-91,-100,-100,-100,-82,-83,-84,-84,-86,-85,-85,-84,-86,-91,-100,-88,-89,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,219,614,1610400279957
-45,-44,-45,-49,-81,-81,-87,-80,-100,-83,-80,-79,-83,-86,-90,-89,-91,-91,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-94,-100,-84,-100,-100,-100,-100,-100,-100,-49,-88,-100,-49,-85,-84,-100,-85,-100,-85,-100,-88,-100,-100,-86,-82,-86,-81,-100,-100,-100,-84,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-82,-83,-100,-84,-85,-85,-85,-86,-100,-86,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,219,614,1614751412091
-100,-45,-100,-45,-81,-82,-84,-81,-100,-78,-81,-79,-100,-88,-100,-92,-90,-100,-100,-100,-81,-100,-88,-100,-100,-100,-100,-100,-100,-100,-82,-100,-82,-82,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-90,-45,-86,-100,-46,-86,-86,-100,-86,-100,-85,-100,-100,-100,-100,-86,-100,-100,-80,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-90,-82,-82,-100,-100,-100,-86,-87,-90,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,234,614,1657269216033
-49,-49,-49,-45,-81,-81,-85,-81,-100,-77,-71,-82,-82,-88,-90,-92,-90,-100,-100,-100,-82,-100,-89,-100,-100,-100,-100,-100,-100,-100,-82,-100,-83,-82,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-90,-100,-100,-89,-45,-87,-87,-46,-86,-86,-100,-85,-100,-77,-100,-100,-100,-100,-72,-72,-100,-79,-82,-81,-82,-82,-100,-100,-100,-78,-100,-100,-100,-90,-82,-82,-83,-83,-84,-88,-89,-90,-91,-92,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,234,614,1661416610250
-50,-50,-50,-45,-82,-82,-85,-83,-100,-78,-80,-80,-83,-87,-90,-90,-89,-100,-100,-100,-83,-100,-89,-100,-100,-100,-100,-100,-100,-100,-83,-100,-84,-83,-100,-83,-100,-100,-100,-100,-89,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-90,-100,-100,-89,-45,-87,-87,-45,-84,-84,-100,-84,-100,-87,-100,-100,-100,-100,-87,-72,-100,-80,-81,-81,-81,-82,-100,-100,-100,-84,-100,-100,-100,-100,-82,-82,-84,-82,-84,-88,-87,-90,-89,-91,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,234,614,1665747054259
-50,-50,-50,-45,-82,-83,-85,-83,-100,-78,-74,-74,-83,-87,-100,-90,-90,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-81,-82,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-78,-100,-100,-89,-100,-100,-87,-45,-100,-100,-45,-84,-84,-100,-84,-100,-87,-100,-100,-100,-100,-86,-85,-87,-80,-81,-72,-80,-82,-100,-100,-100,-86,-100,-100,-100,-100,-84,-81,-84,-84,-84,-100,-87,-88,-90,-90,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,234,614,1670142476028
-48,-48,-48,-46,-82,-82,-84,-82,-100,-78,-79,-75,-100,-89,-100,-91,-90,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-82,-81,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-78,-100,-100,-89,-100,-100,-87,-47,-100,-100,-46,-84,-86,-100,-85,-100,-88,-100,-100,-100,-100,-86,-87,-87,-79,-100,-82,-80,-83,-100,-100,-100,-84,-100,-100,-100,-100,-83,-82,-84,-84,-84,-87,-100,-90,-91,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,234,614,1674421222433
-52,-48,-52,-46,-82,-82,-85,-82,-100,-78,-82,-81,-82,-87,-100,-91,-90,-100,-100,-100,-82,-88,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-82,-82,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-78,-100,-100,-88,-100,-100,-90,-47,-86,-100,-47,-84,-85,-100,-84,-100,-86,-100,-100,-100,-100,-87,-87,-87,-79,-100,-82,-100,-83,-100,-100,-100,-84,-100,-100,-100,-100,-83,-82,-84,-83,-83,-86,-100,-91,-92,-89,-100,-89,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,234,614,1678635411962
-49,-50,-49,-51,-81,-81,-84,-82,-100,-100,-77,-78,-84,-100,-100,-92,-91,-100,-100,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-51,-78,-78,-100,-78,-100,-74,-100,-100,-100,-100,-73,-73,-74,-81,-100,-100,-100,-79,-100,-100,-100,-77,-100,-100,-100,-90,-79,-79,-76,-76,-75,-100,-100,-81,-82,-82,-100,-82,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,249,614,1714620643042
-52,-51,-52,-51,-79,-79,-85,-79,-100,-100,-80,-76,-84,-87,-91,-90,-91,-100,-100,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-51,-100,-100,-51,-79,-79,-100,-79,-100,-85,-100,-100,-100,-100,-85,-86,-87,-82,-78,-77,-77,-79,-100,-100,-100,-77,-100,-100,-100,-90,-80,-80,-76,-76,-75,-100,-100,-82,-82,-83,-100,-82,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,249,614,1718814878666
-51,-51,-51,-52,-79,-79,-86,-79,-100,-82,-76,-83,-100,-87,-92,-90,-100,-100,-100,-91,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-51,-100,-100,-52,-80,-80,-100,-80,-100,-87,-100,-100,-100,-100,-85,-86,-87,-85,-77,-78,-78,-80,-100,-100,-100,-79,-88,-100,-100,-91,-80,-80,-76,-76,-77,-84,-84,-82,-82,-82,-84,-83,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,249,614,1723071809497
-49,-49,-50,-52,-79,-79,-86,-79,-100,-82,-76,-78,-100,-87,-90,-92,-100,-100,-100,-90,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-90,-52,-100,-100,-52,-80,-79,-100,-79,-100,-85,-100,-100,-100,-100,-100,-100,-100,-82,-77,-78,-78,-80,-100,-100,-100,-77,-88,-100,-100,-91,-80,-80,-76,-76,-76,-85,-83,-83,-83,-82,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,249,614,1727356933350
-48,-48,-48,-52,-79,-79,-85,-79,-100,-82,-84,-76,-100,-87,-90,-92,-100,-100,-100,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-90,-52,-100,-100,-53,-79,-79,-100,-80,-100,-85,-100,-100,-100,-100,-86,-85,-100,-73,-77,-78,-76,-80,-100,-100,-100,-79,-100,-100,-100,-91,-79,-81,-77,-77,-77,-85,-83,-83,-82,-83,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,249,614,1731544229650
