60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,60:32:b1:3e:1a:b8,44:48:c1:91:d0:14,44:48:c1:91:d0:10,44:48:c1:91:d0:12,b4:5d:50:e1:96:43,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,b4:5d:50:e1:96:52,38:17:c3:1f:14:11,38:17:c3:1f:14:12,44:48:c1:91:d0:02,38:17:c3:1f:14:01,44:48:c1:91:95:b1,38:17:c3:19:45:b1,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,38:17:c3:24:47:51,38:17:c3:24:47:52,38:17:c3:1f:09:91,20:a6:cd:42:0a:c3,38:17:c3:1f:09:93,44:48:c1:91:95:b3,38:17:c3:1f:09:92,38:17:c3:19:45:b2,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:1f:09:83,a8:bd:27:4c:aa:83,44:48:c1:91:95:a3,38:17:c3:1f:00:b0,44:48:c1:91:d0:11,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:50,38:17:c3:1f:14:10,38:17:c3:24:47:50,44:48:c1:91:95:b2,38:17:c3:1f:19:d0,44:48:c1:91:d0:00,44:48:c1:91:d0:01,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:93,b4:5d:50:e1:96:40,38:17:c3:19:45:b0,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:90,38:17:c3:1f:14:00,b4:5d:50:e1:96:41,44:48:c1:91:d0:04,38:17:c3:1f:09:81,38:17:c3:1f:09:82,38:17:c3:1f:09:80,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,44:48:c1:91:95:a1,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,38:17:c3:1f:00:a0,44:48:c1:91:95:a2,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b7,38:17:c3:1f:14:02,9c:d6:43:60:92:e0,72:32:b1:3e:1a:b8,b4:5d:50:e1:96:42,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:95:b0,38:17:c3:1f:19:c1,20:a6:cd:42:13:e2,38:17:c3:1f:09:90,20:a6:cd:42:0a:c2,a8:bd:27:4c:aa:81,44:48:c1:91:95:a0,38:17:c3:19:45:a1,38:17:c3:1a:cf:d0,00:4e:35:de:d7:43,38:17:c3:19:45:a0,20:a6:cd:42:13:e0,20:a6:cd:42:0b:e3,38:17:c3:19:45:a2,38:17:c3:19:36:30,38:17:c3:22:61:90,ac:e2:d3:c4:08:e6,44:48:c1:91:aa:30,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:19:d7:70,38:17:c3:19:d7:71,20:a6:cd:42:0b:f3,38:17:c3:19:d7:61,38:17:c3:19:d7:62,20:a6:cd:42:0b:f0,38:17:c3:19:d7:60,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:72,80:8d:b7:55:25:e3,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:3a:50,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,38:17:c3:1e:ff:10,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:39:d0,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:36:22,38:17:c3:19:36:21,ea:9e:b4:53:24:54,38:17:c3:19:36:20,38:17:c3:19:71:92,38:17:c3:19:71:80,38:17:c3:19:71:81,38:17:c3:1e:ff:00,80:8d:b7:55:29:d2,38:17:c3:1e:ff:01,80:8d:b7:55:29:d0,80:8d:b7:55:39:c2,68:ff:7b:e4:af:38,80:8d:b7:55:29:d1,38:17:c3:1e:ff:02,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:29:c0,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,00:4e:35:de:e1:12,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,00:4e:35:df:06:52,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,00:4e:35:df:06:50,38:17:c3:1f:22:30,38:17:c3:1f:22:31,20:a6:cd:50:24:b1,38:17:c3:1f:22:32,20:a6:cd:50:24:b2,20:a6:cd:50:24:b0,00:4e:35:df:06:51,00:4e:35:de:e1:11,38:17:c3:1f:0e:01,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,00:4e:35:df:06:40,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,80:8d:b7:55:4d:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,x,y,timestamp
-100,-69,-69,-90,-100,-100,-100,-100,-100,-100,-100,-100,-92,-89,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-92,-100,-100,-69,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-79,-100,-93,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-72,-74,-100,-100,-67,-100,-100,-100,-100,-73,-72,-74,-73,-73,-74,-73,-74,-74,-72,-72,-86,-72,-72,-82,-82,-81,-82,-86,-100,-100,-85,-100,-87,-87,-87,-86,-88,-87,-86,-87,-87,-87,-100,-87,-87,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,363,618,2188406320726
-100,-68,-68,-87,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-68,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-77,-100,-87,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-72,-74,-100,-100,-66,-100,-100,-100,-100,-72,-72,-75,-75,-74,-75,-75,-75,-75,-71,-73,-86,-72,-71,-81,-81,-82,-82,-86,-100,-100,-85,-85,-87,-88,-87,-86,-88,-87,-88,-87,-87,-100,-100,-87,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,363,618,2192023951298
-100,-69,-69,-92,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-68,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-77,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-74,-75,-100,-100,-67,-100,-100,-100,-100,-73,-72,-78,-74,-74,-78,-74,-78,-78,-72,-72,-86,-72,-70,-81,-81,-81,-81,-86,-100,-100,-85,-85,-100,-87,-88,-88,-86,-87,-88,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,363,618,2195642619109
-100,-69,-69,-90,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-69,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-79,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-72,-75,-100,-100,-81,-100,-100,-100,-100,-72,-71,-77,-74,-74,-77,-74,-76,-77,-72,-72,-87,-72,-71,-81,-81,-81,-81,-86,-100,-100,-84,-84,-100,-89,-86,-87,-87,-87,-86,-87,-100,-87,-100,-100,-100,-100,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,363,618,2199285419316
-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-72,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-88,-71,-71,-100,-100,-100,-71,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-73,-100,-70,-73,-100,-100,-63,-100,-100,-100,-100,-68,-68,-77,-67,-67,-77,-67,-77,-77,-75,-68,-77,-75,-75,-82,-82,-81,-83,-89,-100,-100,-87,-100,-88,-85,-86,-87,-84,-85,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-86,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,378,618,2241445344612
-100,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-87,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-73,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-88,-71,-71,-100,-100,-100,-71,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-73,-100,-70,-73,-100,-100,-64,-100,-100,-100,-100,-68,-68,-76,-67,-67,-76,-67,-76,-75,-75,-68,-77,-75,-75,-83,-82,-83,-82,-89,-100,-100,-87,-100,-88,-85,-86,-87,-84,-85,-87,-86,-100,-100,-100,-100,-100,-86,-100,-90,-86,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,378,618,2245680785288
-100,-72,-72,-89,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-90,-100,-100,-71,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-88,-87,-100,-72,-71,-100,-100,-100,-71,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-73,-100,-70,-72,-100,-100,-66,-100,-100,-100,-100,-68,-68,-75,-67,-67,-75,-67,-75,-75,-72,-68,-87,-75,-75,-83,-83,-83,-84,-89,-100,-100,-78,-77,-85,-85,-86,-100,-85,-85,-100,-100,-100,-100,-100,-88,-86,-86,-100,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,378,618,2250035863515
-100,-71,-70,-89,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-91,-100,-100,-70,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-88,-87,-88,-72,-71,-100,-100,-100,-72,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-70,-74,-100,-100,-67,-100,-100,-100,-100,-70,-70,-73,-67,-68,-73,-68,-73,-73,-76,-70,-86,-75,-75,-84,-84,-83,-83,-91,-100,-100,-78,-77,-85,-86,-86,-87,-85,-85,-85,-87,-100,-100,-100,-88,-86,-86,-100,-91,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,378,618,2254245343826
-100,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-90,-100,-100,-71,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-88,-72,-71,-100,-100,-100,-72,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-70,-74,-100,-100,-65,-100,-100,-100,-100,-69,-69,-74,-67,-67,-74,-67,-74,-74,-76,-69,-86,-75,-75,-84,-84,-83,-84,-89,-100,-100,-100,-100,-100,-82,-86,-86,-85,-84,-85,-84,-100,-100,-100,-87,-86,-87,-100,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,378,618,2258619859710
-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-90,-100,-100,-70,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-72,-73,-100,-100,-100,-72,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-74,-100,-70,-73,-100,-100,-67,-100,-100,-100,-100,-69,-69,-74,-67,-67,-74,-67,-74,-74,-76,-69,-87,-74,-75,-100,-100,-83,-84,-86,-100,-100,-86,-87,-100,-85,-86,-86,-85,-85,-87,-87,-100,-100,-100,-87,-86,-85,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,378,618,2262887456427
-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-92,-100,-100,-70,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-80,-78,-88,-100,-72,-100,-100,-100,-100,-72,-71,-79,-70,-70,-79,-70,-79,-79,-100,-71,-100,-100,-100,-80,-79,-79,-79,-88,-100,-100,-83,-83,-83,-84,-84,-85,-84,-84,-84,-86,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-88,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,393,618,2302142717506
-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-93,-88,-100,-72,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-87,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-78,-100,-86,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-100,-79,-79,-87,-100,-53,-100,-100,-100,-100,-72,-72,-80,-69,-69,-80,-69,-80,-80,-78,-72,-82,-79,-100,-79,-79,-79,-79,-84,-86,-86,-83,-83,-83,-83,-84,-85,-84,-84,-86,-86,-100,-100,-88,-100,-100,-100,-100,-89,-100,-100,-88,-88,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,393,618,2306294982921
-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-93,-88,-100,-72,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-87,-100,-100,-100,-100,-100,-78,-75,-100,-100,-100,-76,-100,-88,-89,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-100,-79,-79,-86,-100,-78,-100,-100,-100,-100,-72,-72,-79,-69,-69,-80,-69,-79,-79,-78,-72,-85,-79,-78,-79,-79,-79,-79,-72,-88,-87,-100,-100,-100,-84,-84,-85,-85,-84,-85,-84,-100,-100,-88,-85,-100,-100,-100,-89,-100,-93,-100,-100,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,393,618,2310539123127
-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-86,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-88,-100,-73,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-85,-100,-100,-100,-100,-100,-79,-78,-100,-100,-100,-78,-100,-87,-89,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-100,-83,-79,-87,-100,-75,-100,-100,-100,-100,-72,-72,-79,-69,-69,-79,-69,-79,-79,-100,-72,-66,-79,-78,-79,-78,-78,-79,-72,-88,-87,-100,-100,-83,-84,-85,-85,-83,-85,-84,-85,-86,-88,-100,-85,-100,-100,-100,-100,-89,-93,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,393,618,2314849274324
-100,-72,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-86,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-88,-100,-72,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-85,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-77,-100,-92,-87,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-77,-77,-87,-100,-63,-100,-100,-100,-100,-71,-72,-79,-69,-69,-79,-69,-79,-79,-100,-71,-85,-79,-79,-79,-79,-78,-79,-80,-87,-88,-81,-80,-82,-84,-84,-84,-84,-84,-84,-85,-86,-88,-100,-100,-100,-100,-100,-91,-92,-100,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,393,618,2319217070572
-88,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-90,-100,-72,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-87,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-78,-100,-87,-87,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-79,-77,-88,-100,-65,-100,-100,-100,-100,-71,-71,-81,-69,-69,-81,-69,-81,-81,-79,-72,-86,-78,-78,-79,-79,-78,-78,-87,-87,-88,-82,-83,-83,-83,-84,-85,-84,-84,-86,-87,-88,-88,-88,-100,-100,-100,-100,-91,-92,-92,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,393,618,2323676214529
-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-92,-100,-100,-68,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-76,-100,-75,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-74,-78,-100,-100,-61,-100,-100,-100,-100,-73,-72,-100,-69,-69,-100,-70,-100,-100,-76,-72,-86,-100,-76,-78,-78,-77,-77,-100,-100,-100,-80,-80,-79,-85,-85,-100,-85,-85,-100,-100,-87,-86,-88,-83,-83,-83,-100,-100,-89,-100,-100,-100,-89,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,408,618,2361955974514
-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-92,-100,-100,-70,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-75,-100,-79,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-78,-78,-100,-100,-63,-100,-100,-100,-100,-69,-70,-81,-69,-71,-81,-69,-81,-81,-78,-70,-86,-77,-78,-76,-75,-76,-76,-86,-100,-100,-80,-82,-79,-84,-84,-83,-85,-85,-82,-82,-87,-87,-88,-82,-82,-82,-100,-100,-89,-100,-100,-100,-89,-100,-87,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,408,618,2366256962429
-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-68,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-76,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-78,-78,-100,-100,-62,-100,-100,-100,-100,-72,-71,-80,-70,-70,-80,-70,-79,-79,-78,-72,-86,-77,-78,-78,-77,-77,-78,-87,-100,-100,-82,-82,-82,-84,-84,-82,-85,-85,-82,-82,-100,-87,-100,-83,-82,-83,-100,-100,-100,-100,-100,-100,-89,-100,-87,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,408,618,2370706033157
