38:17:c3:19:55:52,38:17:c3:19:55:51,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,b0:be:76:f8:30:5e,00:4e:35:df:06:51,38:17:c3:19:55:50,38:17:c3:1e:fc:a0,38:17:c3:19:55:40,38:17:c3:1e:fc:b0,38:17:c3:24:58:b0,00:4e:35:df:06:52,38:17:c3:24:58:b2,38:17:c3:24:58:b1,00:4e:35:df:06:50,68:ff:7b:e4:af:39,80:8d:b7:55:3a:50,38:17:c3:24:58:a2,70:56:81:c9:91:ab,38:17:c3:1f:08:50,32:f7:72:50:57:3b,38:17:c3:24:58:a0,66:2a:2f:53:7c:99,38:17:c3:24:58:a1,68:ff:7b:e4:af:38,64:e5:99:c3:13:3c,00:4e:35:de:e1:12,80:8d:b7:55:3a:51,00:4e:35:df:06:40,80:8d:b7:55:3a:52,38:17:c3:1f:08:42,38:17:c3:1f:08:41,38:17:c3:1f:08:40,00:4e:35:df:06:42,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:25:f2,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,44:48:c1:a5:82:32,80:8d:b7:55:39:c1,80:8d:b7:55:25:e3,80:8d:b7:55:35:11,38:17:c3:1f:0e:11,80:8d:b7:55:35:13,44:48:c1:a5:82:22,ea:9e:b4:53:24:54,80:8d:b7:55:35:03,38:17:c3:19:d7:72,38:17:c3:19:d7:71,60:32:b1:3e:1a:b8,80:8d:b7:55:39:d0,80:8d:b7:55:25:f0,44:48:c1:a5:82:30,80:8d:b7:55:35:10,38:17:c3:19:d7:70,38:17:c3:1f:0e:12,80:8d:b7:55:35:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:35:01,80:8d:b7:55:39:c0,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:35:00,20:a6:cd:50:24:b0,80:8d:b7:55:35:12,38:17:c3:1f:01:91,38:17:c3:1f:01:92,20:a6:cd:50:24:b1,38:17:c3:1f:01:90,ac:e2:d3:c4:08:e6,38:17:c3:1f:09:90,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:d7:62,44:48:c1:a5:82:20,38:17:c3:1e:ff:10,38:17:c3:1f:01:81,80:8d:b7:55:25:e2,44:48:c1:a5:82:21,80:8d:b7:55:3a:40,38:17:c3:19:d7:61,60:32:b1:3e:1a:b7,38:17:c3:19:45:b2,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:19:45:a1,38:17:c3:1f:01:80,38:17:c3:19:d7:60,38:17:c3:1f:22:30,38:17:c3:19:45:a0,80:8d:b7:55:25:e1,38:17:c3:19:45:b1,20:a6:cd:50:24:a1,20:a6:cd:50:24:b2,b4:5d:50:e1:92:32,38:17:c3:19:45:a2,b4:5d:50:e1:92:22,80:8d:b7:55:25:e0,38:17:c3:19:45:b0,20:a6:cd:50:24:a0,80:8d:b7:55:39:c2,72:32:b1:3e:1a:b7,38:17:c3:1f:09:92,38:17:c3:1f:09:93,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:23,00:4e:35:df:06:41,38:17:c3:1f:01:82,00:4e:35:de:e1:11,b4:5d:50:e1:92:21,20:a6:cd:50:24:a2,b4:5d:50:e1:92:20,20:a6:cd:42:0b:e3,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,00:4e:35:de:e1:10,38:17:c3:1e:ff:00,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:71:92,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,38:17:c3:1f:09:83,b4:5d:50:e1:92:31,00:4e:35:de:e1:02,38:17:c3:1f:09:91,00:4e:35:de:e1:00,00:4e:35:de:e1:01,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:50,b4:5d:50:e1:96:43,44:48:c1:91:95:b1,44:48:c1:91:95:b0,00:4e:35:df:0e:11,44:48:c1:91:95:b3,44:48:c1:91:95:b2,00:4e:35:df:0e:12,38:17:c3:1f:08:52,38:17:c3:1f:08:51,38:17:c3:1f:22:21,38:17:c3:1f:22:22,a8:bd:27:4c:bd:20,00:4e:35:de:d7:53,00:4e:35:de:d7:52,00:4e:35:de:d7:50,00:4e:35:de:d7:51,a8:bd:27:4c:bd:21,00:4e:35:df:0e:10,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:30,00:4e:35:de:d7:40,00:4e:35:de:d7:43,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:1f:22:20,38:17:c3:19:36:30,00:4e:35:df:0e:00,00:4e:35:df:0e:01,00:4e:35:df:0e:02,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:1b:08:b0,00:4e:35:df:27:00,38:17:c3:1b:08:a2,38:17:c3:1b:08:a0,38:17:c3:19:71:80,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,00:4e:35:df:27:12,x,y,timestamp
-100,-100,-100,-100,-100,-100,-100,-100,-70,-83,-100,-100,-100,-100,-100,-82,-100,-100,-83,-85,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-77,-100,-77,-100,-100,-100,-81,-75,-75,-76,-77,-77,-81,-76,-76,-81,-70,-74,-64,-49,-64,-76,-49,-68,-74,-74,-88,-75,-76,-81,-65,-74,-49,-67,-57,-58,-67,-71,-50,-57,-67,-89,-65,-76,-77,-88,-77,-83,-88,-79,-79,-76,-100,-79,-72,-100,-100,-78,-77,-87,-100,-90,-87,-100,-71,-76,-88,-100,-77,-100,-100,-89,-100,-100,-88,-76,-100,-100,-72,-100,-100,-88,-100,-88,-87,-72,-89,-88,-82,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,711,692786909683
-100,-100,-100,-100,-100,-100,-100,-100,-67,-82,-100,-100,-100,-100,-100,-81,-100,-100,-83,-85,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-76,-100,-76,-100,-100,-100,-100,-73,-73,-76,-78,-78,-81,-76,-76,-82,-70,-75,-65,-48,-65,-76,-78,-66,-73,-74,-88,-73,-76,-82,-65,-74,-48,-67,-57,-57,-67,-71,-49,-57,-67,-89,-65,-77,-77,-88,-77,-78,-88,-100,-100,-76,-75,-100,-73,-79,-100,-77,-77,-100,-100,-87,-90,-100,-100,-76,-88,-100,-79,-100,-100,-89,-100,-100,-88,-76,-100,-100,-72,-100,-87,-88,-100,-88,-87,-100,-100,-88,-82,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,711,697301447546
-100,-100,-100,-100,-100,-100,-100,-100,-68,-84,-100,-100,-100,-100,-100,-84,-100,-100,-84,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-77,-100,-77,-100,-100,-100,-100,-71,-72,-76,-77,-77,-83,-76,-75,-83,-100,-75,-62,-53,-62,-74,-53,-100,-79,-79,-86,-71,-76,-83,-62,-79,-53,-100,-56,-57,-69,-54,-53,-57,-69,-85,-62,-74,-74,-84,-74,-100,-100,-79,-80,-77,-74,-80,-100,-74,-74,-78,-100,-86,-87,-87,-88,-100,-74,-76,-88,-100,-75,-100,-100,-83,-100,-100,-100,-75,-100,-100,-54,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,694,737531204093
-100,-100,-100,-100,-100,-100,-100,-100,-72,-84,-100,-100,-100,-100,-100,-84,-100,-100,-84,-100,-77,-100,-100,-100,-100,-100,-89,-100,-100,-100,-89,-77,-80,-77,-100,-100,-100,-81,-71,-72,-76,-76,-76,-73,-76,-76,-72,-100,-75,-62,-53,-62,-74,-47,-65,-79,-79,-86,-72,-76,-83,-62,-80,-53,-100,-57,-57,-69,-54,-53,-57,-71,-84,-62,-76,-76,-85,-76,-78,-100,-79,-79,-77,-74,-79,-100,-74,-74,-77,-100,-86,-87,-87,-88,-100,-74,-76,-89,-100,-75,-100,-100,-84,-100,-100,-87,-75,-100,-100,-54,-100,-100,-100,-100,-88,-81,-74,-100,-88,-100,-88,-91,-79,-81,-88,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,694,742910697424
-100,-100,-100,-100,-100,-100,-100,-100,-72,-86,-100,-100,-100,-100,-100,-85,-100,-100,-85,-100,-80,-100,-100,-100,-100,-100,-89,-100,-100,-100,-89,-79,-85,-79,-100,-100,-100,-86,-72,-72,-76,-77,-78,-75,-76,-76,-74,-69,-75,-62,-52,-62,-75,-47,-66,-79,-78,-86,-72,-76,-75,-61,-79,-52,-70,-57,-57,-100,-100,-52,-57,-71,-85,-61,-77,-77,-84,-77,-81,-91,-79,-79,-77,-75,-79,-100,-100,-74,-77,-71,-87,-100,-88,-88,-100,-100,-100,-88,-100,-100,-100,-86,-86,-100,-100,-87,-75,-100,-100,-69,-100,-100,-100,-100,-88,-86,-100,-91,-87,-86,-88,-90,-82,-83,-89,-82,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,694,748449531589
-100,-100,-100,-100,-100,-100,-100,-100,-74,-83,-100,-100,-100,-100,-100,-83,-100,-100,-84,-87,-77,-100,-100,-100,-100,-100,-89,-100,-88,-100,-91,-77,-85,-77,-100,-100,-100,-85,-71,-72,-76,-78,-78,-84,-76,-76,-84,-64,-75,-60,-53,-61,-75,-47,-67,-80,-80,-86,-72,-77,-85,-61,-74,-53,-70,-57,-57,-70,-70,-53,-57,-71,-85,-61,-73,-74,-85,-74,-81,-91,-79,-79,-77,-75,-79,-72,-100,-74,-75,-71,-87,-84,-92,-94,-100,-74,-100,-89,-100,-100,-85,-86,-85,-100,-100,-100,-75,-85,-100,-70,-100,-100,-100,-100,-88,-87,-73,-91,-87,-86,-88,-90,-82,-83,-89,-82,-90,-89,-89,-93,-94,-92,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,694,754027185597
-100,-100,-100,-100,-100,-100,-100,-100,-70,-84,-100,-100,-100,-100,-100,-83,-100,-100,-82,-87,-77,-100,-100,-100,-100,-100,-100,-100,-88,-100,-88,-75,-85,-72,-100,-100,-100,-85,-70,-71,-76,-78,-78,-82,-76,-76,-82,-69,-76,-61,-57,-61,-75,-48,-67,-75,-75,-75,-71,-76,-81,-62,-79,-57,-70,-57,-57,-70,-69,-57,-58,-70,-86,-62,-75,-75,-85,-76,-78,-100,-79,-79,-100,-75,-80,-72,-76,-75,-75,-100,-86,-84,-89,-88,-100,-74,-100,-88,-100,-76,-85,-100,-86,-100,-85,-100,-76,-85,-100,-60,-100,-100,-100,-100,-88,-83,-73,-89,-100,-100,-100,-89,-83,-83,-100,-100,-90,-89,-89,-93,-94,-92,-93,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,694,759737450126
-88,-88,-100,-100,-100,-100,-100,-100,-71,-84,-88,-100,-100,-100,-100,-84,-100,-100,-82,-87,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-78,-83,-79,-100,-100,-100,-83,-71,-71,-76,-78,-79,-82,-76,-76,-82,-69,-73,-62,-52,-62,-74,-49,-67,-79,-79,-75,-71,-76,-81,-62,-79,-52,-70,-57,-57,-70,-67,-52,-56,-70,-86,-62,-73,-73,-85,-74,-76,-89,-80,-79,-77,-75,-80,-72,-76,-75,-100,-78,-87,-83,-88,-88,-100,-100,-78,-89,-100,-76,-83,-100,-86,-100,-85,-100,-76,-84,-100,-70,-100,-100,-100,-100,-100,-82,-100,-89,-100,-100,-100,-89,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,694,765507609238
-100,-100,-100,-100,-100,-100,-100,-100,-71,-80,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-88,-100,-100,-76,-100,-100,-100,-100,-75,-75,-73,-100,-100,-77,-73,-74,-76,-69,-100,-61,-53,-61,-78,-51,-66,-73,-72,-100,-75,-74,-76,-62,-72,-53,-70,-59,-59,-70,-100,-53,-59,-70,-84,-62,-72,-72,-83,-72,-78,-87,-80,-79,-75,-77,-80,-72,-100,-77,-74,-100,-85,-86,-100,-88,-100,-100,-100,-90,-100,-100,-87,-100,-83,-87,-100,-87,-100,-87,-100,-70,-100,-100,-88,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,677,807543030524
-100,-100,-100,-100,-100,-100,-100,-100,-71,-80,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-88,-100,-100,-100,-88,-74,-86,-74,-100,-100,-100,-85,-75,-76,-71,-100,-74,-77,-71,-72,-77,-70,-100,-64,-54,-64,-77,-53,-67,-72,-72,-100,-76,-72,-77,-64,-72,-54,-71,-57,-57,-71,-70,-54,-57,-71,-84,-64,-73,-73,-83,-73,-73,-87,-78,-78,-74,-78,-78,-78,-100,-77,-74,-75,-85,-87,-100,-88,-100,-80,-75,-88,-100,-100,-86,-100,-84,-87,-100,-87,-100,-87,-100,-70,-100,-100,-89,-89,-86,-85,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,677,812896707710
-100,-100,-100,-100,-100,-100,-100,-100,-73,-80,-100,-100,-100,-100,-100,-79,-100,-100,-80,-100,-75,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-74,-86,-75,-100,-100,-100,-85,-76,-76,-71,-77,-77,-78,-71,-71,-78,-66,-100,-64,-54,-63,-77,-55,-64,-71,-71,-86,-76,-71,-78,-64,-71,-54,-66,-61,-61,-67,-70,-54,-61,-71,-85,-63,-73,-73,-84,-73,-74,-100,-79,-79,-74,-78,-79,-78,-75,-61,-77,-75,-100,-87,-100,-88,-100,-80,-75,-89,-100,-75,-87,-100,-84,-87,-100,-100,-75,-87,-100,-67,-100,-100,-89,-88,-86,-85,-100,-87,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,677,818294810729
-100,-100,-100,-100,-100,-100,-100,-100,-72,-79,-100,-100,-100,-100,-100,-79,-100,-100,-80,-100,-75,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-75,-86,-75,-100,-100,-100,-85,-76,-76,-71,-76,-76,-77,-71,-71,-77,-68,-79,-64,-54,-64,-100,-53,-64,-71,-71,-88,-76,-71,-78,-64,-71,-54,-67,-60,-60,-67,-58,-54,-60,-67,-85,-64,-72,-72,-84,-72,-67,-89,-78,-79,-82,-77,-78,-78,-75,-61,-77,-82,-100,-100,-100,-88,-100,-100,-81,-89,-100,-75,-87,-100,-84,-100,-100,-100,-75,-100,-85,-67,-100,-100,-100,-88,-86,-100,-100,-87,-100,-85,-100,-100,-100,-81,-87,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,677,822927759112
-100,-100,-100,-100,-100,-100,-100,-100,-72,-80,-100,-100,-100,-100,-100,-79,-100,-100,-80,-100,-75,-100,-100,-100,-100,-100,-87,-100,-100,-100,-87,-74,-100,-74,-100,-100,-100,-100,-75,-76,-72,-76,-76,-77,-72,-72,-77,-68,-81,-66,-54,-66,-100,-52,-63,-71,-71,-87,-75,-72,-77,-66,-72,-54,-66,-62,-61,-67,-59,-54,-62,-67,-84,-65,-72,-72,-84,-72,-78,-89,-78,-79,-82,-77,-78,-79,-100,-100,-77,-81,-100,-100,-100,-100,-100,-100,-81,-89,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-85,-67,-100,-100,-88,-100,-86,-87,-100,-87,-100,-85,-100,-100,-80,-83,-88,-83,-100,-100,-100,-100,-100,-90,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,677,827465896975
-100,-100,-100,-100,-100,-100,-100,-100,-65,-80,-100,-100,-100,-100,-100,-80,-100,-100,-79,-88,-75,-100,-100,-100,-100,-100,-87,-100,-100,-100,-89,-75,-84,-75,-100,-100,-100,-100,-75,-75,-71,-77,-100,-77,-71,-71,-78,-67,-76,-64,-53,-64,-100,-52,-64,-72,-72,-76,-74,-71,-78,-64,-72,-54,-67,-60,-60,-67,-59,-54,-60,-68,-84,-64,-72,-73,-84,-72,-79,-89,-77,-78,-82,-76,-78,-69,-100,-77,-100,-81,-85,-100,-100,-100,-100,-100,-81,-89,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-68,-100,-100,-88,-88,-100,-87,-100,-89,-100,-100,-100,-100,-80,-83,-88,-83,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,677,832038139421
-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-75,-100,-100,-100,-100,-100,-82,-100,-100,-100,-86,-76,-100,-76,-100,-100,-100,-81,-70,-69,-73,-77,-78,-74,-73,-73,-74,-66,-77,-59,-54,-59,-71,-50,-69,-69,-69,-88,-69,-73,-75,-59,-69,-54,-100,-60,-60,-71,-100,-54,-60,-70,-84,-59,-72,-72,-84,-72,-79,-89,-79,-79,-100,-100,-79,-75,-76,-100,-100,-100,-87,-84,-87,-86,-100,-100,-100,-87,-100,-75,-85,-81,-83,-100,-100,-100,-76,-100,-81,-66,-100,-100,-100,-100,-100,-81,-100,-86,-100,-81,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,660,862772858576
-89,-89,-100,-100,-100,-100,-100,-100,-77,-82,-89,-100,-100,-100,-100,-80,-100,-100,-82,-100,-75,-100,-100,-100,-100,-100,-85,-100,-100,-100,-89,-75,-100,-75,-100,-100,-100,-81,-68,-68,-73,-76,-76,-76,-73,-73,-76,-66,-77,-61,-55,-61,-73,-53,-67,-70,-70,-84,-68,-73,-76,-61,-70,-55,-67,-61,-60,-68,-100,-55,-58,-68,-81,-61,-73,-73,-81,-73,-79,-90,-80,-79,-77,-100,-80,-75,-77,-73,-77,-77,-86,-84,-86,-87,-100,-100,-77,-87,-100,-75,-85,-81,-81,-89,-100,-100,-76,-84,-81,-65,-87,-100,-90,-100,-100,-81,-100,-86,-100,-83,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-100,-100,-100,-82,-89,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,660,868348494355
-89,-89,-100,-100,-100,-100,-100,-100,-77,-81,-90,-100,-100,-100,-100,-79,-100,-100,-80,-100,-76,-100,-100,-100,-100,-100,-87,-100,-100,-100,-89,-76,-100,-76,-100,-100,-100,-100,-70,-70,-74,-76,-76,-77,-73,-74,-76,-66,-100,-61,-56,-61,-72,-51,-67,-70,-70,-84,-70,-74,-77,-61,-71,-56,-68,-58,-58,-68,-66,-56,-58,-68,-82,-61,-72,-72,-82,-72,-78,-90,-79,-78,-77,-73,-79,-100,-77,-73,-77,-77,-86,-84,-87,-88,-100,-100,-77,-87,-100,-100,-84,-100,-82,-91,-100,-100,-100,-85,-100,-66,-86,-100,-91,-100,-100,-74,-100,-100,-100,-83,-100,-100,-100,-100,-100,-84,-87,-87,-87,-89,-89,-100,-91,-82,-89,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,660,873895555708
-89,-89,-100,-100,-100,-100,-100,-100,-100,-81,-90,-100,-100,-100,-100,-81,-100,-100,-81,-100,-76,-100,-100,-100,-100,-100,-88,-100,-100,-100,-86,-76,-83,-76,-100,-100,-100,-82,-70,-70,-74,-76,-100,-77,-74,-74,-77,-65,-100,-61,-54,-61,-74,-51,-66,-70,-70,-100,-69,-73,-77,-61,-70,-54,-68,-60,-59,-68,-66,-55,-59,-68,-82,-61,-72,-72,-82,-72,-79,-90,-79,-79,-77,-73,-79,-100,-100,-73,-100,-77,-87,-84,-87,-87,-100,-71,-77,-87,-100,-100,-85,-84,-82,-90,-100,-100,-100,-85,-100,-65,-86,-100,-91,-100,-100,-83,-100,-100,-100,-83,-100,-100,-100,-100,-100,-84,-87,-87,-88,-90,-89,-90,-90,-86,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,660,879544806174
-100,-100,-100,-100,-100,-100,-100,-100,-78,-83,-100,-100,-100,-100,-100,-83,-100,-100,-83,-100,-75,-100,-100,-100,-100,-100,-88,-100,-100,-100,-85,-75,-83,-75,-100,-100,-100,-83,-70,-70,-74,-77,-100,-76,-74,-74,-77,-66,-100,-60,-57,-60,-72,-53,-69,-70,-70,-100,-70,-75,-77,-60,-70,-57,-68,-58,-58,-67,-66,-57,-58,-68,-83,-60,-74,-75,-83,-74,-79,-90,-78,-78,-100,-73,-78,-76,-100,-100,-100,-100,-86,-85,-87,-88,-100,-71,-100,-87,-100,-100,-85,-84,-82,-90,-100,-100,-100,-100,-83,-67,-100,-100,-100,-100,-100,-83,-100,-86,-100,-83,-100,-100,-100,-100,-86,-100,-88,-87,-87,-87,-89,-90,-90,-86,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,660,885269423880
