38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:00:a1,44:48:c1:91:d0:14,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,44:48:c1:91:d0:12,44:48:c1:91:d0:10,b4:5d:50:e1:96:53,38:17:c3:1f:09:91,38:17:c3:24:47:52,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:24:47:51,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:14:11,38:17:c3:1f:14:12,44:48:c1:91:95:a3,38:17:c3:1f:00:a0,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,38:17:c3:1f:09:90,38:17:c3:24:47:50,38:17:c3:1f:19:d0,38:17:c3:1f:14:10,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:14:02,38:17:c3:1f:14:01,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,38:17:c3:1f:00:a2,b4:5d:50:e1:96:41,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:83,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:80,44:48:c1:91:95:a2,44:48:c1:91:d0:00,44:48:c1:91:d0:02,44:48:c1:91:d0:01,38:17:c3:1f:14:00,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:43,44:48:c1:91:95:b1,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,44:48:c1:91:95:b3,44:48:c1:91:95:b0,38:17:c3:19:45:a2,20:a6:cd:42:0a:d2,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:1f:09:80,38:17:c3:19:45:a0,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:42,44:48:c1:91:95:a1,20:a6:cd:42:0a:c2,38:17:c3:22:61:90,66:2a:2f:53:7c:99,38:17:c3:1f:09:81,38:17:c3:1f:09:83,38:17:c3:19:45:a1,38:17:c3:19:d7:71,38:17:c3:19:d7:70,38:17:c3:1f:09:82,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:62,38:17:c3:19:d7:61,20:a6:cd:42:0b:e0,38:17:c3:19:d7:60,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:72,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:e3,38:17:c3:19:36:30,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,38:17:c3:1e:ff:10,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:35:10,80:8d:b7:55:35:12,38:17:c3:1e:ff:12,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:39:d0,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,38:17:c3:19:71:92,38:17:c3:19:36:32,38:17:c3:19:71:91,38:17:c3:19:36:31,ea:9e:b4:53:24:54,20:a6:cd:50:24:a2,38:17:c3:19:71:90,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:39:d1,38:17:c3:1e:ff:11,38:17:c3:1f:22:30,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,80:8d:b7:55:39:c1,38:17:c3:1e:ff:01,80:8d:b7:55:29:d0,80:8d:b7:55:39:c0,80:8d:b7:55:39:c2,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,68:ff:7b:e4:af:38,00:4e:35:df:06:52,80:8d:b7:55:39:d2,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,00:4e:35:df:06:40,38:17:c3:1f:0e:10,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:0e:02,38:17:c3:1f:22:20,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,00:4e:35:df:06:42,00:4e:35:de:e1:10,00:4e:35:df:06:41,38:17:c3:22:5e:f0,80:8d:b7:55:4d:01,00:4e:35:df:06:51,80:8d:b7:55:4d:02,38:17:c3:1f:08:50,00:4e:35:df:06:50,80:8d:b7:55:4d:00,80:8d:b7:55:4d:10,00:4e:35:de:e1:11,38:17:c3:22:61:92,38:17:c3:22:61:91,80:8d:b7:55:4d:12,38:17:c3:19:71:80,22:ad:56:24:6b:8b,38:17:c3:19:71:82,f0:ab:54:14:10:2c,38:17:c3:19:71:81,b4:5d:50:e1:92:23,80:3f:5d:c5:f8:e4,80:8d:b7:55:4d:11,x,y,label
-75,-75,-76,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-89,-100,-100,-97,-50,-50,-100,-94,-100,-100,-100,-52,-57,-57,-100,-57,-100,-100,-50,-100,-100,-100,-100,-80,-100,-78,-78,-79,-78,-78,-78,-87,-87,-84,-82,-82,-79,-79,-82,-79,-79,-83,-83,-83,-83,-88,-94,-93,-84,-83,-83,-100,-100,-97,-100,-85,-84,-95,-83,-85,-91,-83,-99,-78,-78,-94,-77,-91,-93,-91,-90,-91,-89,-92,-91,-94,-93,-91,-91,-96,-99,-98,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,826,175,39
-75,-75,-76,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-89,-100,-100,-97,-50,-50,-100,-94,-100,-100,-100,-52,-57,-57,-100,-57,-100,-100,-50,-100,-100,-100,-100,-80,-100,-78,-78,-79,-78,-78,-78,-87,-87,-84,-82,-82,-79,-79,-82,-79,-79,-83,-83,-83,-83,-88,-94,-93,-84,-83,-83,-100,-100,-97,-100,-85,-84,-95,-83,-85,-91,-83,-99,-78,-78,-94,-77,-91,-93,-91,-90,-91,-89,-92,-91,-94,-93,-91,-91,-96,-99,-98,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,826,175,39
-79,-79,-79,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-94,-48,-48,-100,-96,-100,-100,-100,-51,-58,-58,-100,-59,-100,-100,-48,-100,-100,-100,-100,-81,-100,-81,-83,-81,-83,-81,-79,-82,-83,-86,-83,-83,-80,-80,-84,-80,-80,-85,-84,-84,-84,-87,-95,-90,-86,-83,-83,-100,-100,-100,-100,-89,-82,-100,-83,-83,-91,-85,-98,-83,-80,-99,-81,-92,-99,-96,-92,-92,-87,-89,-90,-96,-95,-91,-91,-100,-95,-95,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-74,-74,-74,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-86,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-91,-49,-49,-100,-97,-100,-100,-100,-50,-59,-59,-100,-59,-100,-100,-49,-100,-100,-100,-100,-81,-100,-81,-83,-80,-83,-81,-81,-81,-83,-84,-84,-84,-81,-80,-84,-81,-80,-84,-82,-82,-82,-89,-91,-91,-85,-84,-84,-100,-100,-100,-100,-91,-79,-100,-79,-79,-94,-84,-100,-82,-80,-98,-80,-91,-98,-95,-91,-91,-85,-87,-86,-93,-97,-94,-89,-100,-92,-92,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,843,175,40
-81,-81,-81,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-97,-48,-48,-100,-96,-100,-100,-100,-52,-58,-58,-100,-59,-100,-100,-48,-100,-100,-100,-100,-81,-100,-81,-81,-81,-81,-81,-79,-83,-84,-84,-83,-83,-80,-80,-83,-80,-80,-83,-85,-85,-85,-87,-97,-91,-87,-85,-85,-100,-100,-100,-100,-89,-83,-100,-84,-84,-90,-83,-97,-80,-78,-100,-78,-93,-100,-97,-93,-93,-89,-92,-92,-96,-95,-89,-92,-100,-96,-96,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-81,-81,-81,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-96,-48,-48,-100,-96,-100,-100,-100,-52,-58,-58,-100,-59,-100,-100,-48,-100,-100,-100,-100,-81,-100,-81,-82,-81,-82,-81,-79,-83,-84,-85,-83,-83,-80,-79,-84,-80,-80,-84,-85,-85,-85,-87,-97,-91,-87,-84,-84,-100,-100,-100,-100,-89,-83,-100,-84,-84,-90,-84,-97,-82,-79,-100,-79,-93,-100,-96,-93,-93,-89,-91,-92,-96,-95,-89,-92,-100,-96,-96,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-79,-79,-79,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-94,-48,-48,-100,-96,-100,-100,-100,-51,-58,-58,-100,-59,-100,-100,-48,-100,-100,-100,-100,-81,-100,-81,-83,-81,-83,-81,-79,-82,-83,-86,-83,-83,-80,-80,-84,-80,-80,-85,-84,-84,-84,-87,-95,-90,-86,-83,-83,-100,-100,-100,-100,-89,-82,-100,-83,-83,-91,-85,-98,-83,-80,-99,-81,-92,-99,-96,-92,-92,-87,-89,-90,-96,-95,-91,-91,-100,-95,-95,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-78,-78,-78,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-95,-48,-48,-100,-96,-100,-100,-100,-51,-58,-58,-100,-59,-100,-100,-48,-100,-100,-100,-100,-81,-100,-81,-82,-81,-82,-81,-79,-82,-82,-84,-83,-83,-80,-80,-84,-80,-80,-84,-84,-84,-84,-87,-96,-90,-87,-84,-84,-100,-100,-100,-100,-89,-82,-100,-82,-82,-91,-84,-98,-82,-79,-99,-80,-93,-99,-96,-93,-93,-87,-90,-91,-96,-95,-90,-91,-100,-95,-95,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-78,-76,-78,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-97,-50,-50,-100,-95,-100,-100,-100,-50,-58,-58,-100,-58,-100,-100,-50,-100,-100,-100,-100,-81,-100,-79,-80,-81,-80,-79,-80,-82,-84,-82,-83,-83,-80,-79,-83,-80,-79,-81,-84,-84,-84,-87,-95,-90,-85,-81,-81,-100,-100,-100,-100,-86,-81,-99,-82,-82,-90,-81,-98,-82,-78,-96,-79,-90,-98,-94,-90,-90,-86,-89,-88,-97,-95,-90,-90,-100,-95,-95,-97,-98,-99,-99,-98,-99,-99,-98,-99,-99,-100,-100,-91,-88,-100,-100,-100,-89,-100,-93,-89,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-78,-78,-78,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-95,-48,-48,-100,-96,-100,-100,-100,-51,-58,-58,-100,-59,-100,-100,-48,-100,-100,-100,-100,-81,-100,-81,-82,-81,-82,-81,-79,-82,-82,-84,-83,-83,-80,-80,-84,-80,-80,-84,-84,-84,-84,-87,-96,-90,-87,-84,-84,-100,-100,-100,-100,-89,-82,-100,-82,-82,-91,-84,-98,-82,-79,-99,-80,-93,-99,-96,-93,-93,-87,-90,-91,-96,-95,-90,-91,-100,-95,-95,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-78,-76,-78,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-97,-50,-50,-100,-95,-100,-100,-100,-50,-58,-58,-100,-58,-100,-100,-50,-100,-100,-100,-100,-81,-100,-79,-80,-81,-80,-79,-80,-82,-84,-82,-83,-83,-80,-79,-83,-80,-79,-81,-84,-84,-84,-87,-95,-90,-85,-81,-81,-100,-100,-100,-100,-86,-81,-99,-82,-82,-90,-81,-98,-82,-78,-96,-79,-90,-98,-94,-90,-90,-86,-89,-88,-97,-95,-90,-90,-100,-95,-95,-97,-98,-99,-99,-98,-99,-99,-98,-99,-99,-100,-100,-91,-88,-100,-100,-100,-89,-100,-93,-89,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-78,-78,-78,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-95,-48,-48,-100,-96,-100,-100,-100,-51,-58,-58,-100,-59,-100,-100,-48,-100,-100,-100,-100,-81,-100,-81,-82,-81,-82,-81,-79,-82,-82,-84,-83,-83,-80,-80,-84,-80,-80,-84,-84,-84,-84,-87,-96,-90,-87,-84,-84,-100,-100,-100,-100,-89,-82,-100,-82,-82,-91,-84,-98,-82,-79,-99,-80,-93,-99,-96,-93,-93,-87,-90,-91,-96,-95,-90,-91,-100,-95,-95,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-78,-76,-78,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-97,-50,-50,-100,-95,-100,-100,-100,-50,-58,-58,-100,-58,-100,-100,-50,-100,-100,-100,-100,-81,-100,-79,-80,-81,-80,-79,-80,-82,-84,-82,-83,-83,-80,-79,-83,-80,-79,-81,-84,-84,-84,-87,-95,-90,-85,-81,-81,-100,-100,-100,-100,-86,-81,-99,-82,-82,-90,-81,-98,-82,-78,-96,-79,-90,-98,-94,-90,-90,-86,-89,-88,-97,-95,-90,-90,-100,-95,-95,-97,-98,-99,-99,-98,-99,-99,-98,-99,-99,-100,-100,-91,-88,-100,-100,-100,-89,-100,-93,-89,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-78,-78,-78,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-95,-48,-48,-100,-96,-100,-100,-100,-51,-58,-58,-100,-59,-100,-100,-48,-100,-100,-100,-100,-81,-100,-81,-82,-81,-82,-81,-79,-82,-82,-84,-83,-83,-80,-80,-84,-80,-80,-84,-84,-84,-84,-87,-96,-90,-87,-84,-84,-100,-100,-100,-100,-89,-82,-100,-82,-82,-91,-84,-98,-82,-79,-99,-80,-93,-99,-96,-93,-93,-87,-90,-91,-96,-95,-90,-91,-100,-95,-95,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-79,-76,-79,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-91,-91,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-97,-50,-50,-100,-96,-100,-100,-100,-50,-58,-58,-100,-58,-100,-100,-50,-100,-100,-100,-100,-81,-100,-79,-80,-81,-80,-79,-81,-82,-85,-81,-83,-83,-80,-80,-83,-80,-80,-80,-84,-85,-84,-87,-94,-90,-84,-80,-80,-100,-100,-100,-100,-86,-80,-99,-81,-81,-91,-80,-98,-82,-78,-96,-79,-89,-97,-93,-89,-89,-86,-89,-87,-97,-95,-91,-90,-100,-94,-94,-97,-98,-99,-99,-98,-99,-99,-98,-99,-99,-100,-100,-91,-88,-100,-100,-100,-89,-100,-94,-89,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-79,-76,-79,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-91,-91,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-97,-50,-50,-100,-96,-100,-100,-100,-50,-58,-58,-100,-58,-100,-100,-50,-100,-100,-100,-100,-81,-100,-79,-80,-81,-80,-79,-81,-82,-85,-81,-83,-83,-80,-80,-83,-80,-80,-80,-84,-85,-84,-87,-94,-90,-84,-80,-80,-100,-100,-100,-100,-86,-80,-99,-81,-81,-91,-80,-98,-82,-78,-96,-79,-89,-97,-93,-89,-89,-86,-89,-87,-97,-95,-91,-90,-100,-94,-94,-97,-98,-99,-99,-98,-99,-99,-98,-99,-99,-100,-100,-91,-88,-100,-100,-100,-89,-100,-94,-89,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-79,-76,-79,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-91,-91,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-97,-50,-50,-100,-96,-100,-100,-100,-50,-58,-58,-100,-58,-100,-100,-50,-100,-100,-100,-100,-81,-100,-79,-80,-81,-80,-79,-81,-82,-85,-81,-83,-83,-80,-80,-83,-80,-80,-80,-84,-85,-84,-87,-94,-90,-84,-80,-80,-100,-100,-100,-100,-86,-80,-99,-81,-81,-91,-80,-98,-82,-78,-96,-79,-89,-97,-93,-89,-89,-86,-89,-87,-97,-95,-91,-90,-100,-94,-94,-97,-98,-99,-99,-98,-99,-99,-98,-99,-99,-100,-100,-91,-88,-100,-100,-100,-89,-100,-94,-89,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-79,-76,-79,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-91,-91,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-97,-50,-50,-100,-96,-100,-100,-100,-50,-58,-58,-100,-58,-100,-100,-50,-100,-100,-100,-100,-81,-100,-79,-80,-81,-80,-79,-81,-82,-85,-81,-83,-83,-80,-80,-83,-80,-80,-80,-84,-85,-84,-87,-94,-90,-84,-80,-80,-100,-100,-100,-100,-86,-80,-99,-81,-81,-91,-80,-98,-82,-78,-96,-79,-89,-97,-93,-89,-89,-86,-89,-87,-97,-95,-91,-90,-100,-94,-94,-97,-98,-99,-99,-98,-99,-99,-98,-99,-99,-100,-100,-91,-88,-100,-100,-100,-89,-100,-94,-89,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-79,-76,-79,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-91,-91,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-97,-50,-50,-100,-96,-100,-100,-100,-50,-58,-58,-100,-58,-100,-100,-50,-100,-100,-100,-100,-81,-100,-79,-80,-81,-80,-79,-81,-82,-85,-81,-83,-83,-80,-80,-83,-80,-80,-80,-84,-85,-84,-87,-94,-90,-84,-80,-80,-100,-100,-100,-100,-86,-80,-99,-81,-81,-91,-80,-98,-82,-78,-96,-79,-89,-97,-93,-89,-89,-86,-89,-87,-97,-95,-91,-90,-100,-94,-94,-97,-98,-99,-99,-98,-99,-99,-98,-99,-99,-100,-100,-91,-88,-100,-100,-100,-89,-100,-94,-89,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-79,-76,-79,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-91,-91,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-97,-50,-50,-100,-96,-100,-100,-100,-50,-58,-58,-100,-58,-100,-100,-50,-100,-100,-100,-100,-81,-100,-79,-80,-81,-80,-79,-81,-82,-85,-81,-83,-83,-80,-80,-83,-80,-80,-80,-84,-85,-84,-87,-94,-90,-84,-80,-80,-100,-100,-100,-100,-86,-80,-99,-81,-81,-91,-80,-98,-82,-78,-96,-79,-89,-97,-93,-89,-89,-86,-89,-87,-97,-95,-91,-90,-100,-94,-94,-97,-98,-99,-99,-98,-99,-99,-98,-99,-99,-100,-100,-91,-88,-100,-100,-100,-89,-100,-94,-89,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
