38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,38:17:c3:1f:00:b1,38:17:c3:1f:00:a1,44:48:c1:91:d0:14,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,44:48:c1:91:d0:12,44:48:c1:91:d0:10,b4:5d:50:e1:96:53,38:17:c3:1f:09:91,38:17:c3:24:47:52,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:24:47:51,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:14:11,38:17:c3:1f:14:12,44:48:c1:91:95:a3,38:17:c3:1f:00:a0,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,38:17:c3:1f:09:90,38:17:c3:24:47:50,9c:d6:43:60:92:e0,38:17:c3:1f:19:d0,38:17:c3:1f:14:10,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:14:02,38:17:c3:1f:14:01,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,38:17:c3:1f:00:a2,b4:5d:50:e1:96:41,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:83,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:80,44:48:c1:91:95:a2,44:48:c1:91:d0:00,44:48:c1:91:d0:02,44:48:c1:91:d0:01,38:17:c3:1f:14:00,72:32:b1:3e:1a:b7,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:43,44:48:c1:91:95:b1,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,44:48:c1:91:95:b3,44:48:c1:91:95:b0,38:17:c3:19:45:a2,20:a6:cd:42:0a:d2,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:1f:09:80,38:17:c3:19:45:a0,44:48:c1:91:aa:30,38:17:c3:24:56:50,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:42,44:48:c1:91:95:a1,20:a6:cd:42:13:f2,44:48:c1:91:95:a0,20:a6:cd:42:0a:c2,20:a6:cd:42:13:f0,38:17:c3:22:61:90,38:17:c3:1a:cf:d0,66:2a:2f:53:7c:99,38:17:c3:1f:09:81,38:17:c3:1f:09:83,38:17:c3:19:45:a1,20:a6:cd:42:13:f1,38:17:c3:19:d7:71,38:17:c3:19:d7:70,38:17:c3:1f:09:82,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:62,38:17:c3:19:d7:61,20:a6:cd:42:0b:e0,38:17:c3:19:d7:60,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:72,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:e3,38:17:c3:19:36:30,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,38:17:c3:1e:ff:10,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:35:10,80:8d:b7:55:35:12,38:17:c3:1e:ff:12,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:39:d0,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,38:17:c3:19:71:92,38:17:c3:19:36:32,38:17:c3:19:71:91,38:17:c3:19:36:31,ea:9e:b4:53:24:54,20:a6:cd:50:24:a2,38:17:c3:19:71:90,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:39:d1,38:17:c3:1e:ff:11,38:17:c3:1f:22:30,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,80:8d:b7:55:39:c1,38:17:c3:1e:ff:01,80:8d:b7:55:29:d0,80:8d:b7:55:39:c0,80:8d:b7:55:39:c2,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,68:ff:7b:e4:af:38,00:4e:35:df:06:52,80:8d:b7:55:39:d2,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,00:4e:35:df:06:40,38:17:c3:1f:0e:10,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:0e:02,38:17:c3:1f:22:20,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,00:4e:35:df:06:42,00:4e:35:de:e1:10,00:4e:35:df:06:41,38:17:c3:22:5e:f0,86:0d:8e:aa:25:a4,80:8d:b7:55:4d:01,38:17:c3:1f:19:c1,00:4e:35:df:06:51,bc:42:8c:64:49:70,38:17:c3:22:5e:f2,38:17:c3:1a:cf:d1,80:8d:b7:55:4d:02,38:17:c3:1f:08:50,38:17:c3:1a:cf:d2,00:4e:35:df:06:50,80:8d:b7:55:4d:00,80:8d:b7:55:4d:10,00:4e:35:de:e1:11,38:17:c3:22:61:92,38:17:c3:22:61:91,x,y,label
-72,-100,-72,-100,-100,-72,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-96,-100,-49,-49,-100,-94,-100,-100,-100,-53,-57,-57,-100,-57,-100,-100,-50,-100,-100,-100,-100,-81,-100,-80,-79,-80,-80,-80,-79,-83,-83,-81,-83,-84,-80,-80,-84,-80,-80,-81,-81,-81,-81,-88,-94,-91,-88,-84,-84,-100,-100,-97,-100,-88,-81,-97,-81,-81,-92,-81,-100,-82,-78,-96,-78,-94,-96,-92,-93,-93,-86,-89,-89,-95,-95,-92,-90,-97,-97,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-89,-100,-100,-100,-100,-100,826,175,39
-79,-100,-78,-100,-100,-79,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-97,-100,-51,-51,-100,-94,-100,-100,-100,-52,-57,-57,-100,-57,-100,-100,-51,-100,-100,-100,-100,-80,-100,-77,-78,-80,-78,-77,-79,-87,-87,-86,-81,-81,-79,-79,-81,-79,-79,-85,-85,-85,-85,-88,-97,-92,-83,-83,-83,-100,-100,-97,-100,-85,-85,-95,-85,-85,-90,-85,-98,-78,-78,-96,-78,-91,-93,-91,-90,-91,-89,-92,-92,-95,-93,-89,-92,-97,-100,-98,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-89,-100,-100,-100,-100,-100,826,175,39
-73,-100,-73,-100,-100,-73,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-97,-100,-53,-53,-100,-94,-100,-100,-100,-53,-57,-57,-100,-56,-100,-100,-53,-100,-100,-100,-100,-79,-100,-76,-76,-79,-77,-76,-78,-87,-87,-86,-81,-81,-80,-80,-81,-80,-80,-85,-81,-81,-81,-88,-94,-92,-83,-83,-83,-100,-100,-97,-100,-85,-85,-93,-81,-85,-92,-85,-98,-78,-78,-93,-78,-92,-90,-88,-91,-91,-89,-92,-89,-93,-92,-92,-92,-95,-100,-98,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-89,-100,-100,-100,-100,-100,826,175,39
-77,-100,-77,-100,-100,-77,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-93,-100,-48,-48,-100,-96,-100,-100,-100,-52,-59,-59,-100,-59,-100,-100,-48,-100,-100,-100,-100,-81,-100,-81,-82,-81,-82,-81,-79,-84,-84,-85,-83,-84,-80,-80,-84,-80,-80,-85,-84,-84,-85,-90,-92,-93,-85,-85,-85,-100,-100,-100,-100,-91,-83,-100,-83,-83,-92,-85,-100,-77,-77,-100,-77,-90,-100,-97,-90,-90,-88,-92,-92,-95,-97,-92,-91,-100,-95,-95,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-89,-100,-100,-100,-100,-100,826,175,39
-78,-100,-78,-100,-100,-78,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-85,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-51,-51,-100,-96,-100,-100,-100,-53,-57,-57,-100,-57,-100,-100,-51,-100,-100,-100,-100,-80,-100,-78,-78,-80,-78,-78,-78,-91,-91,-86,-82,-82,-80,-79,-82,-80,-79,-85,-85,-85,-85,-89,-94,-95,-83,-83,-83,-100,-100,-97,-100,-84,-89,-95,-85,-89,-92,-85,-100,-78,-78,-93,-78,-91,-93,-91,-90,-90,-93,-96,-93,-95,-93,-92,-94,-95,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-89,-100,-100,-100,-100,-100,826,175,39
-83,-100,-82,-100,-100,-83,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-87,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-47,-47,-100,-94,-100,-100,-100,-51,-57,-57,-100,-57,-100,-100,-48,-100,-100,-100,-100,-82,-100,-80,-80,-82,-80,-80,-79,-83,-87,-85,-83,-83,-79,-79,-83,-79,-79,-80,-89,-89,-89,-87,-100,-93,-87,-83,-83,-100,-100,-100,-100,-84,-85,-100,-89,-89,-87,-80,-100,-83,-79,-100,-79,-93,-100,-95,-93,-92,-90,-93,-93,-100,-93,-87,-94,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-92,-100,-89,-100,-100,-100,-100,-100,843,175,40
-83,-100,-82,-100,-100,-83,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-87,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-47,-47,-100,-94,-100,-100,-100,-51,-57,-57,-100,-57,-100,-100,-48,-100,-100,-100,-100,-82,-100,-80,-80,-82,-80,-80,-79,-83,-87,-85,-83,-83,-79,-79,-83,-79,-79,-80,-89,-89,-89,-87,-100,-93,-87,-83,-83,-100,-100,-100,-100,-84,-85,-100,-89,-89,-87,-80,-100,-83,-79,-100,-79,-93,-100,-95,-93,-92,-90,-93,-93,-100,-93,-87,-94,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-92,-100,-89,-100,-100,-100,-100,-100,843,175,40
-83,-100,-82,-100,-100,-83,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-87,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-47,-47,-100,-94,-100,-100,-100,-51,-57,-57,-100,-57,-100,-100,-48,-100,-100,-100,-100,-82,-100,-80,-80,-82,-80,-80,-79,-83,-87,-85,-83,-83,-79,-79,-83,-79,-79,-80,-89,-89,-89,-87,-100,-93,-87,-83,-83,-100,-100,-100,-100,-84,-85,-100,-89,-89,-87,-80,-100,-83,-79,-100,-79,-93,-100,-95,-93,-92,-90,-93,-93,-100,-93,-87,-94,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-92,-100,-89,-100,-100,-100,-100,-100,843,175,40
-83,-100,-82,-100,-100,-83,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-87,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-47,-47,-100,-94,-100,-100,-100,-51,-57,-57,-100,-57,-100,-100,-48,-100,-100,-100,-100,-82,-100,-80,-80,-82,-80,-80,-79,-83,-87,-85,-83,-83,-79,-79,-83,-79,-79,-80,-89,-89,-89,-87,-100,-93,-87,-83,-83,-100,-100,-100,-100,-84,-85,-100,-89,-89,-87,-80,-100,-83,-79,-100,-79,-93,-100,-95,-93,-92,-90,-93,-93,-100,-93,-87,-94,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-92,-100,-89,-100,-100,-100,-100,-100,843,175,40
-83,-100,-82,-100,-100,-83,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-87,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-47,-47,-100,-94,-100,-100,-100,-51,-57,-57,-100,-57,-100,-100,-48,-100,-100,-100,-100,-82,-100,-80,-80,-82,-80,-80,-79,-83,-87,-85,-83,-83,-79,-79,-83,-79,-79,-80,-89,-89,-89,-87,-100,-93,-87,-83,-83,-100,-100,-100,-100,-84,-85,-100,-89,-89,-87,-80,-100,-83,-79,-100,-79,-93,-100,-95,-93,-92,-90,-93,-93,-100,-93,-87,-94,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-92,-100,-89,-100,-100,-100,-100,-100,843,175,40
-71,-100,-71,-100,-100,-71,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-93,-100,-48,-48,-100,-94,-100,-100,-100,-52,-58,-59,-100,-58,-100,-100,-48,-100,-100,-100,-100,-81,-100,-81,-81,-80,-81,-81,-79,-80,-80,-80,-84,-85,-80,-80,-84,-80,-80,-80,-81,-81,-81,-89,-92,-91,-89,-85,-85,-100,-100,-100,-100,-91,-79,-100,-80,-80,-92,-80,-100,-81,-78,-100,-77,-94,-100,-95,-94,-93,-85,-89,-89,-95,-97,-92,-89,-100,-95,-95,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-89,-100,-100,-100,-100,-100,843,175,40
-83,-100,-83,-100,-100,-83,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-85,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-48,-48,-100,-97,-100,-100,-100,-52,-59,-59,-100,-59,-100,-100,-49,-100,-100,-100,-100,-82,-100,-81,-81,-81,-80,-81,-80,-84,-84,-79,-84,-84,-80,-80,-84,-80,-81,-79,-85,-85,-85,-88,-100,-91,-91,-87,-87,-100,-100,-100,-100,-90,-83,-100,-83,-83,-88,-79,-94,-81,-77,-100,-77,-96,-100,-97,-96,-96,-89,-92,-93,-97,-95,-88,-93,-100,-97,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-89,-100,-100,-100,-100,-100,860,175,41
-88,-100,-88,-100,-100,-88,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-85,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-96,-100,-48,-48,-100,-98,-100,-100,-100,-52,-59,-59,-100,-59,-100,-100,-49,-100,-100,-100,-100,-81,-100,-82,-85,-82,-84,-82,-80,-84,-88,-90,-83,-83,-80,-80,-84,-80,-81,-85,-89,-88,-88,-88,-97,-93,-88,-84,-84,-100,-100,-100,-100,-89,-83,-100,-87,-87,-90,-85,-97,-86,-82,-100,-82,-93,-100,-97,-93,-92,-89,-89,-90,-97,-93,-90,-96,-100,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-92,-100,-89,-100,-100,-100,-100,-100,860,175,41
-78,-100,-77,-100,-100,-77,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-83,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-93,-100,-49,-49,-100,-98,-100,-100,-100,-53,-61,-61,-100,-61,-100,-100,-49,-100,-100,-100,-100,-82,-100,-82,-85,-81,-85,-83,-81,-81,-81,-84,-84,-84,-82,-82,-84,-82,-82,-84,-80,-80,-80,-89,-95,-89,-89,-89,-89,-100,-100,-100,-100,-97,-78,-100,-78,-78,-93,-84,-94,-80,-80,-100,-80,-97,-100,-100,-97,-96,-85,-88,-88,-92,-100,-93,-91,-100,-93,-92,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-89,-100,-100,-100,-100,-100,860,175,41
-89,-100,-89,-100,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-85,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-49,-49,-100,-98,-100,-100,-100,-52,-59,-59,-100,-59,-100,-100,-49,-100,-100,-100,-100,-82,-100,-81,-81,-82,-81,-81,-80,-85,-88,-84,-83,-83,-80,-81,-83,-80,-81,-79,-88,-88,-88,-88,-100,-93,-87,-87,-87,-100,-100,-100,-100,-90,-83,-100,-87,-87,-89,-79,-94,-77,-77,-100,-77,-93,-100,-100,-93,-92,-89,-92,-93,-97,-95,-88,-95,-100,-97,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-94,-100,-89,-100,-97,-100,-100,-100,860,175,41
-83,-100,-83,-100,-100,-83,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-93,-100,-49,-49,-100,-98,-100,-100,-100,-53,-60,-60,-100,-61,-100,-100,-49,-100,-100,-100,-100,-81,-100,-82,-85,-81,-85,-83,-80,-84,-84,-89,-83,-83,-81,-81,-84,-81,-81,-89,-84,-84,-84,-88,-95,-91,-84,-85,-85,-100,-100,-100,-100,-93,-83,-100,-82,-83,-93,-89,-97,-81,-81,-100,-81,-93,-100,-100,-93,-93,-89,-92,-92,-95,-97,-93,-93,-100,-95,-95,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-89,-100,-100,-100,-100,-100,860,175,41
-88,-100,-88,-100,-100,-88,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-100,-86,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-48,-48,-100,-97,-100,-100,-100,-52,-58,-58,-100,-58,-100,-100,-48,-100,-100,-100,-100,-82,-100,-80,-81,-82,-80,-81,-80,-84,-88,-84,-83,-83,-80,-79,-83,-80,-80,-79,-89,-89,-89,-88,-100,-93,-87,-83,-83,-100,-100,-100,-100,-87,-84,-100,-88,-88,-88,-79,-97,-82,-78,-100,-78,-93,-100,-97,-93,-92,-90,-93,-93,-100,-93,-88,-96,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-94,-100,-89,-100,-97,-100,-100,-100,860,175,41
-73,-100,-73,-100,-100,-73,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-86,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-86,-100,-51,-51,-100,-100,-100,-100,-100,-50,-61,-61,-100,-61,-100,-100,-51,-100,-100,-100,-100,-80,-100,-82,-85,-79,-85,-83,-84,-81,-85,-84,-85,-84,-82,-82,-85,-83,-82,-84,-80,-80,-80,-92,-86,-93,-82,-86,-86,-100,-100,-100,-100,-97,-75,-100,-76,-76,-100,-84,-100,-80,-81,-97,-80,-89,-97,-97,-90,-89,-84,-84,-80,-90,-100,-100,-88,-100,-88,-87,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-92,-100,-89,-100,-100,-100,-100,-100,877,175,42
