b0:be:76:f8:30:5e,80:8d:b7:55:3a:50,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,44:48:c1:a5:82:32,80:8d:b7:55:39:d1,44:48:c1:a5:82:31,80:8d:b7:55:39:d2,80:8d:b7:55:25:e3,44:48:c1:a5:82:30,80:8d:b7:55:39:d0,80:8d:b7:55:35:11,80:8d:b7:55:35:12,ea:9e:b4:53:24:54,80:8d:b7:55:35:13,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:35:03,80:8d:b7:55:35:01,80:8d:b7:55:35:02,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:35:10,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:01,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:1f:01:91,38:17:c3:1f:01:92,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,38:17:c3:1e:ff:10,38:17:c3:1f:01:90,38:17:c3:1f:0e:02,38:17:c3:1f:01:82,38:17:c3:1f:01:80,38:17:c3:1f:22:30,20:a6:cd:50:24:a1,80:8d:b7:55:3a:51,38:17:c3:19:d7:61,ac:e2:d3:c4:08:e6,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:19:d7:70,80:8d:b7:55:39:c0,20:a6:cd:50:24:b0,80:8d:b7:55:3a:52,20:a6:cd:50:24:a2,38:17:c3:1f:09:83,66:2a:2f:53:7c:99,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,44:48:c1:a5:82:21,44:48:c1:a5:82:22,72:32:b1:3e:1a:b7,38:17:c3:1f:09:93,00:4e:35:df:06:40,b4:5d:50:e1:92:23,80:8d:b7:55:25:f0,80:8d:b7:55:35:00,44:48:c1:a5:82:20,00:4e:35:de:e1:12,38:17:c3:1f:09:90,20:a6:cd:50:24:a0,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,38:17:c3:19:d7:62,68:ff:7b:e4:af:38,38:17:c3:19:55:52,38:17:c3:19:55:51,00:4e:35:df:06:41,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,38:17:c3:19:d7:60,38:17:c3:19:45:a0,38:17:c3:19:71:90,38:17:c3:19:55:50,60:32:b1:3e:1a:b7,38:17:c3:19:45:b2,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,b4:5d:50:e1:96:43,38:17:c3:1e:ff:00,00:4e:35:df:06:42,38:17:c3:1f:22:32,38:17:c3:1f:01:81,38:17:c3:19:45:a1,38:17:c3:19:45:a2,60:32:b1:3e:1a:b8,00:4e:35:de:e1:11,00:4e:35:de:e1:10,38:17:c3:19:55:40,b4:5d:50:e1:92:33,38:17:c3:19:45:b0,68:ff:7b:e4:af:39,20:a6:cd:42:0b:e3,38:17:c3:1f:09:91,38:17:c3:1f:09:92,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,38:17:c3:19:45:b1,b4:5d:50:e1:92:31,38:17:c3:1f:22:31,38:17:c3:19:71:92,38:17:c3:19:71:91,b4:5d:50:e1:96:53,38:17:c3:1f:00:b0,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:50,20:a6:cd:42:0b:f0,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,38:17:c3:19:55:41,38:17:c3:1f:08:51,38:17:c3:19:55:42,38:17:c3:1f:08:50,38:17:c3:1f:08:52,44:48:c1:91:95:b3,a8:bd:27:4c:bd:22,44:48:c1:91:95:b2,a8:bd:27:4c:bd:21,00:4e:35:de:d7:52,a8:bd:27:4c:bd:20,38:17:c3:1f:08:42,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:08:41,00:4e:35:de:d7:53,38:17:c3:1f:08:40,00:4e:35:de:e1:00,00:4e:35:de:e1:01,00:4e:35:de:e1:02,00:4e:35:df:0e:12,00:4e:35:de:d7:51,00:4e:35:de:d7:50,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:30,00:4e:35:de:d7:43,38:17:c3:19:71:80,00:4e:35:de:d7:42,00:4e:35:df:0e:11,38:17:c3:19:71:81,38:17:c3:19:36:30,38:17:c3:19:71:82,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,00:4e:35:df:0e:10,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a1,00:4e:35:df:0e:01,00:4e:35:df:0e:02,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:b2,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,00:4e:35:df:0e:00,38:17:c3:1b:08:b1,38:17:c3:24:4f:10,00:4e:35:df:27:12,00:4e:35:de:d7:41,00:4e:35:de:d7:40,38:17:c3:1f:0f:92,00:4e:35:df:27:01,00:4e:35:df:27:02,20:a6:cd:42:0b:f1,70:56:81:c9:91:ab,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:1f:0f:90,00:4e:35:df:27:00,38:17:c3:19:36:32,38:17:c3:1f:0f:91,38:17:c3:24:4f:01,20:a6:cd:42:0b:f3,56:13:79:14:54:6d,20:a6:cd:42:0b:f2,32:f7:72:50:57:3b,x,y,label
-48,-72,-54,-53,-54,-85,-78,-85,-79,-76,-85,-79,-84,-84,-81,-88,-85,-89,-86,-94,-89,-86,-89,-84,-87,-90,-88,-100,-100,-100,-100,-88,-91,-100,-100,-87,-100,-100,-100,-100,-73,-100,-100,-100,-100,-89,-89,-100,-73,-100,-100,-84,-72,-72,-72,-92,-92,-100,-100,-59,-96,-72,-85,-92,-72,-100,-100,-78,-78,-79,-73,-100,-95,-61,-61,-59,-78,-79,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-69,-69,-60,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-60,-100,-100,-100,-78,-100,-82,-100,-81,-100,-100,-100,-100,-100,-100,-100,-75,-76,-76,-81,-100,-100,-78,-79,-79,-100,-100,-100,-81,-100,-100,-100,-89,-93,-90,-85,-87,-87,-90,-94,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,686.0000000000003,30.0
-52,-70,-56,-56,-55,-85,-79,-85,-79,-77,-85,-79,-84,-83,-79,-96,-85,-89,-86,-92,-89,-85,-88,-84,-87,-90,-94,-100,-100,-100,-100,-88,-94,-100,-100,-93,-100,-100,-98,-100,-71,-100,-97,-100,-100,-86,-92,-100,-71,-100,-100,-87,-70,-70,-70,-87,-87,-100,-100,-62,-96,-70,-85,-90,-73,-100,-100,-76,-77,-71,-72,-100,-93,-62,-62,-61,-77,-72,-100,-100,-100,-62,-100,-97,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-70,-70,-61,-100,-98,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-61,-97,-100,-100,-86,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-78,-78,-78,-82,-100,-100,-80,-80,-80,-100,-100,-100,-82,-100,-100,-100,-93,-93,-93,-86,-87,-87,-88,-97,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,686.0000000000003,30.0
-47,-73,-54,-54,-54,-86,-78,-86,-79,-78,-86,-79,-84,-84,-80,-88,-89,-89,-86,-94,-89,-89,-89,-84,-88,-90,-88,-100,-100,-100,-100,-88,-91,-100,-100,-90,-100,-100,-100,-100,-73,-100,-100,-100,-100,-89,-92,-100,-73,-100,-100,-88,-70,-71,-71,-90,-90,-100,-100,-58,-96,-71,-88,-90,-71,-100,-100,-78,-79,-78,-73,-100,-93,-61,-61,-59,-78,-78,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-68,-68,-60,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-60,-100,-100,-100,-81,-100,-83,-100,-81,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-81,-100,-100,-78,-78,-79,-100,-100,-100,-82,-100,-100,-100,-93,-93,-90,-85,-87,-87,-87,-97,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,686.0000000000003,30.0
-48,-72,-54,-53,-54,-85,-78,-85,-79,-76,-85,-79,-84,-84,-81,-88,-85,-89,-86,-94,-89,-86,-89,-84,-87,-90,-88,-100,-100,-100,-100,-88,-91,-100,-100,-87,-100,-100,-100,-100,-73,-100,-100,-100,-100,-89,-89,-100,-73,-100,-100,-84,-72,-72,-72,-92,-92,-100,-100,-59,-96,-72,-85,-92,-72,-100,-100,-78,-78,-79,-73,-100,-95,-61,-61,-59,-78,-79,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-69,-69,-60,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-60,-100,-100,-100,-78,-100,-82,-100,-81,-100,-100,-100,-100,-100,-100,-100,-75,-76,-76,-81,-100,-100,-78,-79,-79,-100,-100,-100,-81,-100,-100,-100,-89,-93,-90,-85,-87,-87,-90,-94,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,686.0000000000003,30.0
-47,-73,-54,-54,-54,-86,-78,-86,-79,-79,-86,-79,-84,-84,-81,-88,-85,-89,-86,-94,-91,-89,-89,-84,-88,-90,-88,-100,-100,-100,-100,-88,-91,-100,-100,-90,-100,-100,-100,-100,-73,-100,-100,-100,-100,-89,-92,-100,-73,-100,-100,-90,-71,-71,-71,-90,-89,-100,-100,-59,-96,-71,-85,-90,-71,-100,-100,-78,-79,-78,-73,-100,-93,-61,-61,-59,-79,-78,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-68,-68,-60,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-59,-100,-100,-100,-81,-100,-82,-100,-86,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-82,-100,-100,-78,-78,-79,-100,-100,-100,-82,-100,-100,-100,-89,-93,-90,-85,-87,-87,-87,-94,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,686.0000000000003,30.0
-47,-73,-54,-54,-54,-86,-78,-86,-79,-79,-86,-79,-84,-84,-81,-88,-85,-89,-86,-94,-91,-89,-89,-84,-88,-90,-88,-100,-100,-100,-100,-88,-91,-100,-100,-90,-100,-100,-100,-100,-73,-100,-100,-100,-100,-89,-92,-100,-73,-100,-100,-90,-71,-71,-71,-90,-89,-100,-100,-59,-96,-71,-85,-90,-71,-100,-100,-78,-79,-78,-73,-100,-93,-61,-61,-59,-79,-78,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-68,-68,-60,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-59,-100,-100,-100,-81,-100,-82,-100,-86,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-82,-100,-100,-78,-78,-79,-100,-100,-100,-82,-100,-100,-100,-89,-93,-90,-85,-87,-87,-87,-94,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,686.0000000000003,30.0
-48,-71,-54,-54,-54,-89,-80,-89,-80,-77,-88,-80,-85,-86,-81,-90,-92,-89,-89,-97,-94,-91,-91,-86,-91,-93,-91,-100,-100,-100,-100,-91,-89,-100,-100,-93,-100,-100,-100,-100,-72,-100,-100,-100,-100,-92,-92,-100,-71,-100,-100,-86,-70,-70,-70,-95,-94,-100,-100,-59,-98,-70,-94,-95,-69,-100,-100,-77,-77,-73,-73,-98,-96,-60,-60,-59,-78,-78,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-69,-69,-63,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-63,-100,-100,-100,-86,-100,-86,-100,-80,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-80,-100,-100,-79,-79,-78,-100,-100,-100,-81,-100,-100,-100,-100,-96,-94,-89,-88,-87,-87,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31.0
-50,-71,-55,-55,-55,-86,-79,-86,-80,-77,-86,-80,-85,-84,-79,-93,-88,-85,-87,-94,-92,-88,-91,-85,-87,-90,-91,-100,-100,-100,-100,-87,-89,-100,-100,-93,-100,-100,-100,-100,-72,-100,-100,-100,-100,-90,-92,-100,-71,-100,-100,-85,-70,-70,-70,-92,-92,-100,-100,-60,-98,-71,-91,-95,-69,-100,-100,-77,-77,-73,-73,-98,-94,-60,-60,-61,-77,-73,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-69,-68,-61,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-61,-100,-100,-100,-81,-100,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-81,-100,-100,-79,-79,-79,-100,-100,-100,-82,-100,-100,-100,-97,-93,-93,-89,-85,-84,-85,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31.0
-48,-71,-54,-54,-54,-89,-80,-89,-80,-77,-88,-80,-85,-86,-81,-90,-92,-89,-89,-97,-94,-91,-91,-86,-91,-93,-91,-100,-100,-100,-100,-91,-89,-100,-100,-93,-100,-100,-100,-100,-72,-100,-100,-100,-100,-92,-92,-100,-71,-100,-100,-86,-70,-70,-70,-95,-94,-100,-100,-59,-98,-70,-94,-95,-69,-100,-100,-77,-77,-73,-73,-98,-96,-60,-60,-59,-78,-78,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-69,-69,-63,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-63,-100,-100,-100,-86,-100,-86,-100,-80,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-80,-100,-100,-79,-79,-78,-100,-100,-100,-81,-100,-100,-100,-100,-96,-94,-89,-88,-87,-87,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31.0
-48,-71,-54,-54,-54,-89,-80,-89,-80,-77,-88,-80,-85,-86,-81,-90,-92,-89,-89,-97,-94,-91,-91,-86,-91,-93,-91,-100,-100,-100,-100,-91,-89,-100,-100,-93,-100,-100,-100,-100,-72,-100,-100,-100,-100,-92,-92,-100,-71,-100,-100,-86,-70,-70,-70,-95,-94,-100,-100,-59,-98,-70,-94,-95,-69,-100,-100,-77,-77,-73,-73,-98,-96,-60,-60,-59,-78,-78,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-69,-69,-63,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-63,-100,-100,-100,-86,-100,-86,-100,-80,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-80,-100,-100,-79,-79,-78,-100,-100,-100,-81,-100,-100,-100,-100,-96,-94,-89,-88,-87,-87,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31.0
-48,-71,-54,-54,-54,-89,-80,-89,-80,-77,-88,-80,-85,-86,-81,-90,-92,-89,-89,-97,-94,-91,-91,-86,-91,-93,-91,-100,-100,-100,-100,-91,-89,-100,-100,-93,-100,-100,-100,-100,-72,-100,-100,-100,-100,-92,-92,-100,-71,-100,-100,-86,-70,-70,-70,-95,-94,-100,-100,-59,-98,-70,-94,-95,-69,-100,-100,-77,-77,-73,-73,-98,-96,-60,-60,-59,-78,-78,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-69,-69,-63,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-63,-100,-100,-100,-86,-100,-86,-100,-80,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-80,-100,-100,-79,-79,-78,-100,-100,-100,-81,-100,-100,-100,-100,-96,-94,-89,-88,-87,-87,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31.0
-49,-71,-54,-54,-53,-87,-79,-89,-79,-77,-88,-80,-82,-82,-83,-87,-85,-82,-84,-97,-94,-86,-88,-82,-93,-93,-91,-100,-100,-100,-100,-94,-89,-100,-100,-94,-100,-100,-100,-100,-71,-100,-100,-100,-100,-88,-89,-100,-71,-100,-100,-90,-70,-70,-82,-95,-94,-100,-100,-59,-98,-70,-97,-95,-70,-100,-100,-77,-77,-73,-73,-98,-96,-60,-60,-60,-78,-74,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-70,-70,-63,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-62,-100,-100,-100,-77,-100,-77,-100,-76,-100,-100,-100,-100,-100,-100,-100,-74,-74,-74,-79,-100,-100,-79,-78,-78,-100,-100,-100,-80,-100,-100,-100,-100,-96,-94,-84,-86,-88,-86,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31.0
-49,-69,-53,-53,-53,-87,-80,-90,-81,-78,-88,-81,-88,-88,-83,-85,-82,-84,-82,-100,-100,-89,-90,-84,-97,-97,-97,-100,-100,-100,-100,-98,-95,-100,-100,-97,-100,-100,-100,-100,-69,-100,-100,-100,-100,-90,-92,-100,-69,-100,-100,-92,-73,-73,-89,-94,-94,-100,-100,-60,-100,-73,-100,-94,-72,-100,-100,-83,-78,-74,-74,-98,-100,-62,-62,-60,-86,-74,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-72,-72,-66,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-66,-100,-100,-100,-76,-100,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-75,-75,-74,-80,-100,-100,-78,-78,-78,-100,-100,-100,-80,-100,-100,-100,-100,-100,-92,-87,-92,-95,-92,-100,-91,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32.0
-41,-76,-68,-69,-68,-90,-84,-90,-84,-86,-89,-84,-97,-94,-97,-92,-92,-88,-92,-100,-100,-100,-100,-87,-98,-98,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-94,-100,-76,-100,-100,-92,-84,-84,-87,-100,-97,-100,-100,-73,-100,-84,-100,-100,-81,-100,-100,-89,-90,-82,-82,-100,-100,-73,-72,-73,-93,-81,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-81,-81,-76,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-76,-100,-100,-100,-64,-100,-64,-100,-64,-100,-100,-100,-100,-100,-100,-100,-96,-86,-89,-100,-100,-100,-68,-69,-67,-100,-100,-100,-100,-100,-100,-100,-91,-91,-89,-100,-95,-95,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32.0
-51,-69,-59,-60,-59,-88,-83,-87,-83,-82,-87,-83,-91,-89,-80,-86,-81,-91,-86,-100,-100,-97,-95,-86,-94,-94,-96,-100,-100,-100,-100,-100,-94,-100,-100,-97,-100,-100,-100,-100,-69,-100,-100,-100,-100,-95,-84,-100,-69,-100,-100,-89,-75,-75,-79,-97,-97,-100,-100,-61,-100,-75,-100,-97,-74,-100,-100,-84,-87,-74,-74,-98,-100,-68,-68,-61,-84,-74,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-74,-74,-69,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-100,-100,-100,-71,-100,-72,-100,-72,-100,-100,-100,-100,-100,-100,-100,-76,-80,-77,-84,-100,-100,-75,-75,-74,-100,-100,-100,-84,-100,-100,-100,-92,-92,-89,-87,-97,-97,-97,-100,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32.0
-49,-68,-54,-54,-54,-87,-82,-88,-82,-80,-88,-82,-89,-89,-81,-86,-86,-81,-82,-100,-100,-97,-97,-85,-97,-97,-100,-100,-100,-100,-100,-98,-97,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-97,-89,-100,-68,-100,-100,-91,-75,-75,-89,-92,-89,-100,-100,-61,-100,-75,-100,-89,-72,-100,-100,-88,-84,-75,-75,-98,-100,-66,-66,-60,-88,-85,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-72,-72,-68,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-68,-100,-100,-100,-75,-100,-80,-100,-80,-100,-100,-100,-100,-100,-100,-100,-76,-74,-75,-82,-100,-100,-78,-78,-77,-100,-100,-100,-82,-100,-100,-100,-100,-100,-89,-89,-97,-97,-97,-100,-97,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32.0
-49,-69,-53,-54,-53,-87,-81,-87,-81,-79,-88,-81,-89,-88,-79,-86,-82,-82,-82,-100,-100,-92,-94,-85,-97,-97,-100,-100,-100,-100,-100,-98,-97,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-94,-89,-100,-69,-100,-100,-92,-74,-74,-89,-92,-92,-100,-100,-60,-100,-74,-100,-92,-72,-100,-100,-84,-79,-74,-75,-98,-100,-64,-65,-60,-87,-80,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-72,-72,-67,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-67,-100,-100,-100,-75,-100,-80,-100,-81,-100,-100,-100,-100,-100,-100,-100,-75,-74,-75,-81,-100,-100,-78,-78,-78,-100,-100,-100,-81,-100,-100,-100,-100,-100,-90,-88,-95,-95,-94,-100,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32.0
-49,-69,-53,-53,-53,-87,-80,-90,-81,-78,-88,-81,-88,-88,-83,-85,-82,-84,-82,-100,-100,-89,-90,-84,-97,-97,-97,-100,-100,-100,-100,-98,-95,-100,-100,-97,-100,-100,-100,-100,-69,-100,-100,-100,-100,-90,-92,-100,-69,-100,-100,-92,-73,-73,-89,-94,-94,-100,-100,-60,-100,-73,-100,-94,-72,-100,-100,-83,-78,-74,-74,-98,-100,-62,-62,-60,-86,-74,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-72,-72,-66,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-66,-100,-100,-100,-76,-100,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-75,-75,-74,-80,-100,-100,-78,-78,-78,-100,-100,-100,-80,-100,-100,-100,-100,-100,-92,-87,-92,-95,-92,-100,-91,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32.0
