80:8d:b7:55:29:c0,38:17:c3:19:d7:62,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:d7:60,38:17:c3:1f:0e:10,38:17:c3:19:d7:61,38:17:c3:19:45:a0,b0:be:76:f8:30:5e,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,80:8d:b7:55:4d:02,80:8d:b7:55:4d:01,80:8d:b7:55:29:d0,38:17:c3:1f:00:b0,80:8d:b7:55:4d:00,80:8d:b7:55:29:d1,38:17:c3:1f:00:b1,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,66:2a:2f:53:7c:99,38:17:c3:1f:00:b2,80:8d:b7:55:29:c1,68:ff:7b:e4:af:38,80:8d:b7:55:29:c2,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,38:17:c3:1f:22:22,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,38:17:c3:1f:22:30,80:8d:b7:55:3a:52,38:17:c3:1e:ff:02,38:17:c3:1f:22:32,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:29:d2,20:a6:cd:50:24:a2,38:17:c3:1f:00:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d2,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,38:17:c3:1e:ff:12,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,68:ff:7b:e4:af:39,38:17:c3:19:71:90,38:17:c3:1f:22:20,80:8d:b7:55:4d:10,80:8d:b7:55:35:00,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:1f:0e:12,80:8d:b7:55:39:c0,38:17:c3:1f:0e:11,80:8d:b7:55:39:d0,38:17:c3:1f:00:a0,38:17:c3:1f:00:a1,80:8d:b7:55:39:d1,20:a6:cd:42:0b:e3,38:17:c3:1f:22:21,00:4e:35:de:e1:10,80:8d:b7:55:3a:40,00:4e:35:df:06:40,00:4e:35:df:06:42,20:a6:cd:42:0b:f3,38:17:c3:1f:08:50,20:a6:cd:42:0b:f0,00:4e:35:df:06:41,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,00:4e:35:de:e1:11,60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,72:32:b1:3e:1a:b8,38:17:c3:19:36:32,38:17:c3:19:36:30,38:17:c3:1f:09:93,38:17:c3:19:36:31,72:32:b1:3e:1a:b7,38:17:c3:1f:09:90,38:17:c3:1f:14:10,38:17:c3:1f:14:12,38:17:c3:1f:14:11,38:17:c3:1f:19:f0,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,bc:42:8c:64:49:70,a8:bd:27:4c:aa:91,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d3,a8:bd:27:4c:aa:83,20:a6:cd:42:0a:c3,38:17:c3:1f:09:83,38:17:c3:1f:14:00,38:17:c3:1f:09:92,38:17:c3:1f:14:01,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,b4:5d:50:e1:96:53,38:17:c3:1f:14:02,b4:5d:50:e1:96:43,38:17:c3:1f:09:91,38:17:c3:1f:09:81,44:48:c1:91:d0:14,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:d0:04,b4:5d:50:e1:96:40,b4:5d:50:e1:96:42,44:48:c1:91:d0:12,44:48:c1:91:d0:10,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:81,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,b4:5d:50:e1:96:51,38:17:c3:24:47:50,38:17:c3:1f:09:80,38:17:c3:1f:19:d0,b4:5d:50:e1:96:52,38:17:c3:24:47:52,38:17:c3:24:47:51,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:1f:19:d2,44:48:c1:91:95:a3,b4:5d:50:e1:96:41,38:17:c3:1f:19:d1,20:a6:cd:42:0a:c1,38:17:c3:22:61:91,38:17:c3:22:61:92,38:17:c3:22:61:90,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c2,44:48:c1:91:95:a2,38:17:c3:1f:09:82,38:17:c3:22:5e:f0,44:48:c1:91:95:a1,38:17:c3:22:5e:f2,44:48:c1:91:95:a0,20:a6:cd:42:13:f2,38:17:c3:1a:cf:d0,38:17:c3:1a:cf:d1,38:17:c3:1a:cf:d2,20:a6:cd:42:13:f1,20:a6:cd:42:13:f0,38:17:c3:24:56:50,38:17:c3:1f:19:c1,86:0d:8e:aa:25:a4,44:48:c1:91:aa:30,x,y,label
-100,-87,-100,-100,-83,-82,-88,-100,-90,-83,-100,-100,-92,-92,-89,-100,-100,-100,-45,-100,-100,-45,-100,-100,-77,-78,-78,-89,-100,-89,-100,-100,-100,-94,-45,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-53,-100,-100,-100,-100,-100,-75,-80,-76,-75,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-100,-86,-100,-100,-100,-100,-100,-86,-100,-87,-100,-86,-86,-100,-81,-79,-88,-88,-87,-83,-90,-91,-83,-92,-79,-84,-75,-75,-73,-100,-91,-89,-88,-100,-87,-89,-87,-90,-89,-91,-90,-85,-83,-85,-89,-90,-90,-86,-89,-82,-91,-91,-93,-92,-92,-90,-92,-91,-90,-88,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-87,-100,-100,-86,-87,-88,-100,-90,-85,-100,-100,-92,-92,-89,-100,-100,-100,-46,-100,-100,-47,-100,-100,-77,-78,-77,-89,-100,-89,-100,-100,-100,-94,-46,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-52,-100,-100,-100,-100,-100,-74,-76,-76,-74,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-100,-86,-100,-100,-100,-100,-100,-86,-100,-86,-100,-86,-87,-100,-81,-79,-84,-87,-85,-81,-90,-92,-84,-92,-80,-84,-75,-70,-70,-100,-88,-89,-89,-100,-88,-90,-91,-90,-88,-91,-90,-85,-81,-85,-91,-90,-90,-86,-89,-83,-91,-91,-93,-94,-92,-90,-92,-91,-89,-88,-90,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-88,-100,-100,-83,-82,-89,-100,-89,-91,-100,-100,-92,-92,-89,-100,-100,-100,-45,-100,-100,-46,-100,-100,-79,-79,-78,-89,-100,-89,-100,-100,-100,-94,-46,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-52,-100,-100,-100,-100,-100,-74,-80,-75,-74,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-100,-86,-100,-100,-100,-100,-100,-87,-100,-86,-100,-87,-84,-100,-80,-80,-84,-87,-85,-81,-90,-90,-83,-92,-79,-82,-68,-70,-69,-100,-86,-87,-87,-100,-87,-90,-93,-90,-88,-91,-90,-86,-82,-83,-89,-90,-90,-83,-90,-83,-91,-88,-93,-94,-92,-90,-92,-90,-89,-88,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-88,-100,-100,-81,-78,-89,-100,-89,-79,-100,-100,-92,-92,-89,-100,-100,-100,-51,-100,-100,-47,-100,-100,-77,-76,-76,-89,-100,-89,-100,-100,-100,-94,-47,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-59,-100,-100,-100,-100,-100,-80,-77,-80,-80,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-100,-86,-100,-100,-100,-100,-100,-85,-100,-84,-100,-85,-84,-100,-85,-82,-84,-87,-85,-82,-90,-90,-84,-92,-82,-83,-71,-71,-72,-100,-91,-89,-89,-100,-90,-90,-93,-91,-84,-91,-90,-83,-82,-83,-89,-90,-90,-83,-88,-83,-91,-89,-93,-94,-92,-90,-92,-89,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-86,-100,-100,-81,-78,-86,-100,-85,-79,-100,-90,-92,-92,-89,-100,-100,-100,-47,-100,-100,-48,-100,-100,-78,-78,-76,-89,-100,-89,-100,-100,-100,-94,-48,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-92,-88,-100,-100,-60,-100,-100,-100,-100,-100,-77,-78,-75,-76,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-60,-100,-81,-100,-100,-100,-100,-100,-85,-100,-85,-100,-84,-85,-100,-85,-81,-86,-87,-86,-80,-90,-90,-83,-89,-81,-83,-71,-71,-69,-91,-87,-87,-86,-100,-88,-90,-93,-91,-87,-91,-91,-86,-83,-84,-89,-90,-90,-84,-88,-82,-91,-89,-93,-94,-92,-90,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-86,-100,-100,-76,-78,-86,-100,-87,-79,-100,-90,-93,-92,-89,-100,-100,-100,-44,-100,-100,-46,-100,-100,-78,-78,-78,-89,-100,-89,-100,-100,-100,-94,-45,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-92,-88,-100,-100,-58,-100,-100,-100,-100,-100,-78,-83,-79,-78,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-58,-100,-82,-100,-100,-100,-100,-100,-83,-100,-82,-100,-81,-81,-100,-85,-81,-85,-85,-85,-80,-90,-90,-84,-89,-80,-86,-78,-78,-77,-91,-91,-91,-92,-100,-91,-91,-93,-94,-91,-90,-91,-85,-86,-86,-90,-90,-90,-87,-86,-86,-91,-93,-90,-94,-92,-90,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-85,-100,-100,-80,-80,-85,-100,-85,-82,-100,-90,-93,-92,-89,-100,-100,-100,-45,-100,-100,-45,-100,-100,-78,-78,-78,-89,-100,-89,-100,-100,-100,-94,-45,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-92,-88,-100,-100,-56,-100,-100,-100,-100,-100,-81,-85,-80,-81,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-56,-100,-80,-100,-100,-100,-100,-100,-81,-100,-81,-100,-82,-81,-100,-85,-80,-84,-85,-86,-84,-91,-92,-87,-90,-81,-86,-70,-71,-71,-91,-91,-90,-92,-100,-91,-91,-93,-94,-91,-90,-91,-87,-85,-87,-92,-90,-90,-87,-88,-87,-91,-93,-90,-94,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-84,-100,-100,-81,-78,-85,-100,-86,-78,-100,-90,-93,-92,-89,-100,-100,-100,-44,-100,-100,-44,-100,-100,-78,-77,-78,-89,-100,-89,-100,-100,-100,-94,-45,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-92,-88,-100,-100,-55,-100,-100,-100,-100,-100,-77,-82,-76,-77,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-56,-100,-80,-100,-100,-100,-100,-100,-81,-100,-83,-100,-83,-83,-100,-85,-80,-85,-86,-85,-82,-91,-90,-84,-90,-80,-86,-72,-71,-71,-91,-90,-88,-90,-100,-90,-91,-91,-91,-92,-90,-91,-88,-84,-85,-92,-90,-90,-87,-85,-84,-91,-93,-90,-94,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-86,-100,-100,-78,-80,-85,-100,-84,-78,-100,-90,-93,-92,-89,-100,-100,-100,-46,-100,-100,-45,-100,-100,-77,-78,-78,-89,-100,-89,-100,-100,-100,-94,-45,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-92,-88,-100,-100,-55,-100,-100,-100,-100,-100,-76,-84,-75,-76,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-55,-100,-80,-100,-100,-100,-100,-100,-83,-100,-83,-100,-83,-83,-100,-84,-81,-87,-84,-87,-87,-89,-91,-83,-90,-80,-84,-74,-71,-74,-91,-90,-91,-90,-100,-90,-91,-91,-91,-89,-90,-89,-87,-84,-87,-92,-90,-90,-86,-88,-84,-91,-93,-90,-94,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-90,-100,-100,-78,-81,-85,-100,-84,-78,-100,-90,-93,-92,-89,-100,-100,-100,-46,-100,-100,-48,-100,-100,-78,-78,-79,-89,-100,-89,-100,-100,-100,-94,-50,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-92,-88,-100,-100,-66,-100,-100,-100,-100,-100,-78,-84,-77,-77,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-66,-100,-80,-100,-100,-100,-100,-100,-80,-100,-79,-100,-78,-79,-100,-83,-81,-87,-87,-87,-87,-91,-91,-86,-92,-83,-87,-72,-71,-71,-91,-91,-90,-89,-100,-89,-91,-91,-91,-88,-90,-89,-87,-85,-87,-92,-90,-90,-86,-94,-86,-91,-93,-90,-94,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-85,-100,-100,-78,-81,-86,-100,-86,-80,-100,-90,-91,-92,-89,-100,-100,-100,-54,-100,-100,-56,-100,-100,-80,-79,-79,-89,-100,-89,-100,-100,-100,-94,-55,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-92,-88,-100,-100,-62,-100,-100,-100,-100,-100,-69,-83,-69,-69,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-63,-62,-100,-81,-100,-100,-100,-100,-100,-80,-100,-80,-100,-80,-79,-100,-81,-83,-83,-84,-82,-90,-91,-93,-87,-92,-84,-83,-77,-76,-75,-91,-88,-88,-89,-100,-88,-91,-91,-89,-88,-90,-89,-89,-86,-89,-91,-90,-90,-88,-92,-84,-91,-93,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-85,-100,-100,-79,-79,-86,-100,-85,-82,-100,-90,-95,-90,-89,-100,-100,-100,-54,-100,-100,-54,-100,-100,-81,-78,-80,-89,-100,-89,-100,-100,-100,-94,-54,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-92,-88,-100,-100,-61,-100,-100,-100,-100,-100,-70,-85,-70,-70,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-61,-62,-100,-81,-100,-100,-100,-100,-100,-80,-100,-81,-100,-80,-80,-100,-81,-83,-83,-83,-85,-90,-91,-91,-86,-87,-83,-86,-75,-75,-75,-91,-88,-88,-87,-100,-87,-91,-91,-91,-88,-90,-89,-88,-87,-88,-91,-90,-90,-88,-91,-86,-91,-93,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-84,-100,-100,-78,-79,-84,-100,-84,-80,-100,-90,-93,-90,-89,-100,-100,-100,-52,-100,-100,-52,-100,-100,-80,-79,-78,-89,-100,-89,-100,-100,-100,-94,-52,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-92,-88,-100,-100,-63,-100,-100,-100,-100,-100,-70,-83,-71,-75,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-61,-63,-100,-81,-100,-100,-100,-100,-100,-82,-100,-81,-100,-82,-81,-100,-85,-81,-83,-83,-84,-90,-91,-92,-84,-87,-82,-85,-75,-77,-77,-91,-87,-88,-87,-100,-89,-90,-90,-90,-88,-90,-85,-86,-84,-88,-91,-90,-92,-88,-91,-83,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-82,-100,-100,-81,-81,-83,-100,-83,-79,-100,-90,-93,-90,-89,-100,-100,-100,-54,-100,-100,-51,-100,-100,-80,-79,-78,-89,-100,-89,-100,-100,-100,-94,-50,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-92,-88,-100,-100,-60,-100,-100,-100,-100,-100,-72,-84,-71,-71,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-60,-60,-100,-81,-100,-100,-100,-100,-100,-78,-100,-79,-100,-78,-78,-100,-79,-84,-82,-83,-84,-90,-92,-92,-89,-87,-83,-87,-75,-76,-76,-91,-88,-88,-88,-100,-88,-100,-89,-91,-88,-90,-88,-89,-88,-89,-92,-92,-89,-90,-94,-87,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-84,-100,-100,-80,-81,-86,-100,-85,-81,-100,-90,-91,-92,-89,-100,-100,-100,-52,-100,-100,-53,-100,-100,-80,-79,-78,-89,-100,-89,-100,-100,-100,-94,-51,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-92,-88,-100,-100,-60,-100,-100,-100,-100,-100,-69,-88,-69,-69,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-62,-63,-100,-81,-100,-100,-100,-100,-100,-80,-100,-81,-100,-80,-81,-100,-83,-82,-83,-83,-83,-90,-92,-92,-84,-87,-81,-86,-78,-74,-76,-91,-88,-89,-90,-100,-88,-100,-90,-92,-88,-90,-88,-89,-87,-89,-91,-92,-89,-90,-91,-85,-91,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-86,-100,-100,-80,-81,-87,-100,-85,-81,-100,-90,-91,-92,-89,-100,-100,-100,-52,-100,-100,-54,-100,-100,-78,-79,-78,-89,-100,-89,-100,-100,-100,-94,-55,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-92,-88,-100,-100,-62,-100,-100,-100,-100,-100,-74,-82,-74,-74,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-63,-63,-100,-79,-100,-100,-100,-100,-100,-79,-100,-79,-100,-80,-80,-100,-86,-84,-85,-86,-84,-90,-90,-87,-87,-87,-82,-87,-78,-78,-77,-91,-87,-88,-88,-100,-87,-100,-92,-94,-90,-90,-88,-89,-85,-89,-92,-92,-89,-89,-91,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-81,-100,-100,-78,-75,-82,-100,-82,-78,-100,-90,-91,-91,-89,-100,-100,-100,-63,-100,-100,-61,-100,-100,-74,-74,-74,-89,-100,-89,-100,-100,-100,-94,-61,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-92,-87,-100,-100,-100,-100,-92,-88,-100,-100,-67,-100,-100,-100,-100,-100,-73,-75,-73,-72,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-68,-69,-100,-75,-100,-100,-100,-100,-100,-73,-100,-74,-100,-72,-75,-100,-88,-87,-82,-82,-82,-90,-90,-90,-89,-90,-84,-92,-78,-84,-78,-91,-92,-91,-90,-100,-92,-100,-92,-91,-90,-92,-91,-89,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-100,-81,-100,-100,-78,-75,-82,-100,-82,-78,-100,-90,-91,-91,-89,-100,-100,-100,-63,-100,-100,-61,-100,-100,-74,-74,-74,-89,-100,-89,-100,-100,-100,-94,-61,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-92,-87,-100,-100,-100,-100,-92,-88,-100,-100,-67,-100,-100,-100,-100,-100,-73,-75,-73,-72,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-68,-69,-100,-75,-100,-100,-100,-100,-100,-73,-100,-74,-100,-72,-75,-100,-88,-87,-82,-82,-82,-90,-90,-90,-89,-90,-84,-92,-78,-84,-78,-91,-92,-91,-90,-100,-92,-100,-92,-91,-90,-92,-91,-89,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
