38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:1e:fc:a0,38:17:c3:19:71:90,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:19:55:41,38:17:c3:19:45:a1,38:17:c3:19:55:42,38:17:c3:19:45:a2,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:45:a0,38:17:c3:19:d7:61,38:17:c3:19:55:40,44:48:c1:a5:82:30,80:8d:b7:55:25:f2,44:48:c1:a5:82:32,80:8d:b7:55:25:f3,44:48:c1:a5:82:31,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,20:a6:cd:42:0b:e3,38:17:c3:1f:08:50,38:17:c3:1e:ff:00,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1f:09:92,9e:2b:77:8e:45:c7,38:17:c3:1f:09:93,80:8d:b7:55:4d:10,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:01:92,38:17:c3:1f:22:30,38:17:c3:1f:22:32,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:83,38:17:c3:19:55:52,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,b4:5d:50:e1:92:23,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:d0,00:4e:35:df:06:40,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:de:e1:11,00:4e:35:de:e1:12,00:4e:35:de:e1:10,b4:5d:50:e1:96:50,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,68:ff:7b:e4:af:38,b4:5d:50:e1:96:52,68:ff:7b:e4:af:39,b4:5d:50:e1:96:53,20:a6:cd:42:0b:f3,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,b4:5d:50:e1:96:43,80:8d:b7:55:35:00,64:e5:99:c3:13:3c,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,20:a6:cd:42:0b:f0,44:48:c1:91:95:b2,38:17:c3:1f:00:b0,44:48:c1:91:95:b3,20:a6:cd:50:24:a0,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,00:4e:35:df:0e:12,b4:5d:50:e1:92:22,00:4e:35:df:0e:11,00:4e:35:de:e1:02,a8:bd:27:4c:bd:22,38:17:c3:1f:08:51,00:4e:35:de:e1:00,00:4e:35:de:e1:01,38:17:c3:1f:22:21,b4:5d:50:e1:96:51,00:4e:35:de:d7:53,00:4e:35:de:d7:52,38:17:c3:1f:08:52,38:17:c3:1f:22:22,44:48:c1:91:95:b0,44:48:c1:91:95:b1,b4:5d:50:e1:92:21,38:17:c3:1f:22:20,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,00:4e:35:de:d7:51,00:4e:35:de:d7:43,00:4e:35:de:d7:50,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:31,00:4e:35:df:0e:10,38:17:c3:1f:08:40,b4:5d:50:e1:92:20,00:4e:35:de:d7:40,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:1f:08:41,38:17:c3:19:71:82,38:17:c3:1f:08:42,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:24:58:b0,0a:05:a7:e3:d9:82,38:17:c3:24:4f:11,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,38:17:c3:1b:08:b0,38:17:c3:24:4f:02,38:17:c3:24:4f:01,38:17:c3:24:4f:00,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:19:71:81,00:4e:35:df:27:12,38:17:c3:19:71:80,x,y,label
-100,-100,-86,-88,-100,-89,-49,-79,-88,-87,-86,-87,-50,-82,-48,-86,-79,-88,-70,-71,-69,-70,-69,-71,-70,-93,-93,-83,-75,-74,-74,-57,-78,-58,-78,-78,-81,-58,-77,-57,-78,-83,-88,-83,-94,-78,-77,-59,-63,-82,-82,-82,-83,-82,-64,-64,-81,-82,-82,-82,-90,-88,-78,-77,-77,-88,-87,-73,-75,-78,-76,-83,-83,-82,-82,-90,-72,-72,-69,-66,-86,-71,-87,-89,-89,-91,-92,-90,-80,-82,-81,-87,-90,-89,-91,-90,-75,-75,-72,-74,-74,-75,-92,-75,-100,-59,-59,-67,-65,-77,-59,-80,-79,-83,-82,-81,-83,-78,-93,-94,-90,-93,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1.0
-100,-100,-86,-86,-100,-85,-49,-79,-88,-87,-86,-87,-50,-82,-50,-86,-79,-88,-69,-68,-69,-69,-71,-69,-68,-93,-93,-83,-71,-71,-72,-50,-77,-50,-79,-79,-79,-51,-77,-49,-78,-82,-88,-83,-94,-76,-78,-56,-64,-81,-80,-82,-83,-82,-64,-63,-81,-82,-83,-83,-90,-88,-77,-77,-78,-88,-87,-73,-70,-77,-77,-83,-81,-82,-82,-90,-72,-72,-69,-66,-86,-68,-87,-89,-89,-91,-92,-90,-80,-82,-82,-86,-90,-89,-84,-90,-74,-75,-72,-73,-75,-74,-92,-75,-100,-57,-56,-66,-64,-80,-57,-81,-82,-82,-80,-81,-81,-78,-93,-94,-90,-93,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1.0
-100,-100,-89,-88,-100,-90,-57,-81,-88,-87,-86,-87,-55,-82,-56,-86,-79,-88,-74,-72,-69,-71,-71,-70,-70,-91,-93,-80,-70,-68,-69,-60,-75,-58,-79,-75,-79,-60,-75,-60,-75,-89,-88,-88,-94,-76,-77,-52,-67,-84,-85,-81,-83,-86,-68,-69,-83,-82,-88,-90,-90,-88,-75,-75,-75,-87,-87,-75,-75,-76,-73,-82,-80,-81,-81,-87,-70,-68,-71,-63,-86,-70,-82,-83,-88,-88,-89,-90,-76,-77,-76,-88,-90,-89,-83,-90,-72,-72,-67,-75,-88,-75,-92,-72,-100,-60,-61,-64,-62,-80,-61,-76,-74,-77,-77,-75,-77,-73,-93,-94,-90,-93,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2.0
-100,-100,-89,-89,-100,-90,-58,-81,-88,-87,-86,-87,-58,-82,-58,-86,-79,-88,-74,-69,-69,-69,-71,-70,-69,-91,-93,-80,-71,-69,-69,-59,-76,-59,-76,-75,-79,-59,-77,-58,-77,-89,-89,-89,-94,-70,-71,-53,-67,-84,-85,-81,-83,-86,-70,-70,-83,-82,-89,-90,-90,-88,-74,-75,-74,-87,-87,-75,-73,-72,-74,-82,-81,-81,-81,-87,-69,-68,-68,-61,-82,-69,-82,-83,-86,-86,-86,-90,-76,-75,-77,-87,-90,-89,-82,-90,-71,-71,-67,-74,-75,-75,-92,-71,-100,-62,-61,-64,-61,-79,-61,-75,-74,-80,-81,-75,-78,-75,-93,-94,-91,-93,-81,-90,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2.0
-100,-100,-89,-88,-100,-90,-59,-74,-88,-87,-86,-87,-59,-75,-59,-86,-75,-88,-72,-71,-69,-70,-71,-71,-72,-90,-91,-81,-70,-72,-71,-58,-76,-58,-75,-74,-77,-58,-75,-57,-76,-90,-87,-89,-94,-71,-89,-55,-67,-84,-88,-81,-82,-86,-77,-70,-83,-82,-88,-89,-90,-88,-74,-75,-74,-87,-87,-75,-73,-71,-74,-82,-83,-81,-82,-87,-69,-70,-70,-67,-82,-68,-82,-82,-88,-86,-88,-90,-76,-75,-76,-89,-90,-89,-81,-90,-70,-71,-67,-77,-75,-75,-92,-70,-100,-60,-59,-66,-65,-76,-58,-75,-74,-80,-80,-75,-79,-79,-93,-94,-89,-93,-81,-90,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2.0
-100,-100,-90,-90,-100,-91,-57,-74,-88,-87,-86,-87,-58,-75,-58,-86,-75,-90,-72,-69,-70,-69,-72,-69,-68,-93,-91,-81,-69,-69,-68,-58,-77,-57,-76,-79,-78,-56,-77,-59,-77,-89,-87,-89,-94,-71,-74,-51,-67,-88,-87,-81,-82,-87,-73,-70,-83,-82,-89,-88,-90,-88,-74,-75,-75,-87,-87,-74,-73,-71,-75,-82,-82,-81,-79,-87,-69,-70,-69,-62,-84,-69,-82,-82,-86,-86,-86,-90,-76,-75,-75,-88,-90,-89,-80,-90,-71,-71,-67,-75,-75,-74,-92,-71,-100,-59,-60,-63,-62,-78,-59,-75,-77,-81,-79,-75,-79,-73,-93,-94,-89,-93,-81,-90,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2.0
-100,-100,-88,-88,-100,-88,-58,-74,-88,-87,-86,-87,-55,-75,-58,-86,-75,-90,-73,-68,-70,-70,-72,-69,-68,-93,-91,-81,-71,-73,-71,-56,-79,-57,-76,-78,-78,-58,-80,-57,-79,-92,-89,-90,-94,-71,-72,-52,-67,-85,-84,-81,-82,-85,-73,-70,-83,-82,-91,-88,-90,-88,-76,-77,-76,-87,-87,-74,-75,-71,-74,-82,-82,-81,-80,-87,-69,-70,-69,-66,-84,-69,-82,-82,-89,-88,-88,-90,-76,-79,-79,-88,-90,-89,-83,-90,-72,-71,-66,-75,-76,-75,-92,-71,-100,-61,-62,-66,-64,-80,-62,-75,-73,-81,-80,-75,-81,-76,-93,-94,-92,-93,-81,-90,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2.0
-100,-100,-88,-88,-100,-88,-58,-74,-88,-87,-86,-87,-55,-75,-58,-86,-75,-90,-73,-68,-70,-70,-72,-69,-68,-93,-91,-81,-71,-73,-71,-56,-79,-57,-76,-78,-78,-58,-80,-57,-79,-92,-89,-90,-94,-71,-72,-52,-67,-85,-84,-81,-82,-85,-73,-70,-83,-82,-91,-88,-90,-88,-76,-77,-76,-87,-87,-74,-75,-71,-74,-82,-82,-81,-80,-87,-69,-70,-69,-66,-84,-69,-82,-82,-89,-88,-88,-90,-76,-79,-79,-88,-90,-89,-83,-90,-72,-71,-66,-75,-76,-75,-92,-71,-100,-61,-62,-66,-64,-80,-62,-75,-73,-81,-80,-75,-81,-76,-93,-94,-92,-93,-81,-90,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2.0
-100,-100,-90,-89,-100,-89,-58,-75,-84,-87,-84,-90,-57,-77,-58,-86,-78,-83,-70,-68,-67,-68,-68,-68,-68,-90,-91,-84,-71,-70,-69,-52,-72,-53,-76,-72,-77,-51,-71,-55,-72,-92,-87,-91,-94,-78,-77,-52,-67,-86,-85,-84,-84,-87,-70,-66,-83,-82,-91,-91,-88,-84,-73,-74,-74,-86,-84,-75,-74,-78,-72,-85,-84,-82,-80,-88,-68,-68,-68,-59,-87,-64,-88,-86,-89,-90,-90,-90,-76,-75,-76,-91,-90,-89,-93,-90,-71,-71,-66,-74,-73,-75,-92,-70,-100,-61,-61,-58,-59,-86,-61,-74,-75,-78,-78,-75,-79,-77,-93,-94,-92,-93,-81,-90,-88,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3.0
-100,-100,-89,-89,-100,-89,-57,-75,-84,-87,-84,-90,-58,-77,-58,-86,-78,-83,-70,-68,-67,-68,-68,-68,-68,-91,-93,-84,-69,-68,-68,-58,-73,-58,-76,-76,-76,-58,-74,-58,-73,-92,-85,-94,-94,-77,-77,-54,-67,-86,-88,-84,-84,-87,-67,-67,-83,-82,-92,-91,-88,-85,-76,-75,-77,-84,-84,-75,-74,-77,-75,-85,-83,-83,-80,-88,-67,-66,-67,-62,-87,-59,-88,-88,-89,-90,-90,-90,-76,-79,-78,-90,-90,-89,-88,-90,-72,-71,-68,-74,-74,-73,-92,-71,-100,-62,-61,-62,-63,-77,-61,-74,-75,-79,-80,-75,-77,-77,-93,-94,-92,-93,-81,-90,-88,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3.0
-100,-100,-90,-88,-100,-90,-59,-79,-85,-87,-85,-90,-60,-77,-58,-86,-80,-85,-70,-69,-67,-69,-68,-70,-69,-90,-91,-85,-69,-68,-68,-55,-71,-51,-76,-72,-77,-54,-71,-54,-71,-92,-87,-93,-94,-77,-78,-51,-65,-86,-85,-86,-86,-87,-66,-66,-83,-82,-93,-91,-89,-88,-74,-76,-74,-87,-87,-75,-74,-77,-75,-83,-81,-82,-80,-88,-68,-68,-68,-61,-87,-63,-88,-86,-89,-90,-90,-90,-76,-78,-76,-88,-90,-89,-90,-90,-71,-69,-70,-75,-76,-75,-92,-71,-100,-61,-61,-59,-61,-77,-61,-75,-75,-79,-76,-75,-77,-77,-93,-94,-92,-93,-81,-90,-88,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3.0
-100,-100,-90,-88,-100,-90,-59,-79,-85,-87,-85,-90,-60,-77,-58,-86,-80,-85,-70,-69,-67,-69,-68,-70,-69,-90,-91,-85,-69,-68,-68,-55,-71,-51,-76,-72,-77,-54,-71,-54,-71,-92,-87,-93,-94,-77,-78,-51,-65,-86,-85,-86,-86,-87,-66,-66,-83,-82,-93,-91,-89,-88,-74,-76,-74,-87,-87,-75,-74,-77,-75,-83,-81,-82,-80,-88,-68,-68,-68,-61,-87,-63,-88,-86,-89,-90,-90,-90,-76,-78,-76,-88,-90,-89,-90,-90,-71,-69,-70,-75,-76,-75,-92,-71,-100,-61,-61,-59,-61,-77,-61,-75,-75,-79,-76,-75,-77,-77,-93,-94,-92,-93,-81,-90,-88,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3.0
-100,-100,-90,-89,-100,-89,-58,-75,-84,-87,-84,-90,-57,-77,-58,-86,-78,-83,-70,-68,-67,-68,-68,-68,-68,-90,-91,-84,-71,-70,-69,-52,-72,-53,-76,-72,-77,-51,-71,-55,-72,-92,-87,-91,-94,-78,-77,-52,-67,-86,-85,-84,-84,-87,-70,-66,-83,-82,-91,-91,-88,-84,-73,-74,-74,-86,-84,-75,-74,-78,-72,-85,-84,-82,-80,-88,-68,-68,-68,-59,-87,-64,-88,-86,-89,-90,-90,-90,-76,-75,-76,-91,-90,-89,-93,-90,-71,-71,-66,-74,-73,-75,-92,-70,-100,-61,-61,-58,-59,-86,-61,-74,-75,-78,-78,-75,-79,-77,-93,-94,-92,-93,-81,-90,-88,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3.0
-100,-100,-88,-88,-100,-91,-57,-74,-83,-87,-86,-87,-62,-75,-57,-86,-75,-90,-67,-72,-67,-70,-68,-72,-71,-93,-91,-81,-73,-72,-71,-60,-75,-59,-74,-78,-73,-63,-76,-60,-76,-92,-89,-91,-94,-82,-82,-53,-67,-87,-86,-81,-82,-86,-67,-66,-83,-82,-92,-88,-90,-88,-76,-83,-76,-87,-87,-77,-74,-82,-77,-82,-82,-81,-80,-84,-67,-69,-68,-64,-87,-64,-82,-82,-89,-90,-90,-90,-76,-76,-77,-89,-90,-89,-90,-90,-69,-69,-66,-74,-73,-74,-92,-71,-100,-59,-58,-64,-66,-85,-60,-75,-73,-82,-79,-75,-81,-76,-93,-94,-92,-93,-81,-90,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3.0
-100,-100,-89,-89,-100,-90,-58,-75,-82,-87,-83,-85,-58,-77,-58,-86,-78,-83,-64,-68,-66,-69,-64,-68,-67,-91,-93,-84,-71,-71,-71,-59,-79,-56,-75,-76,-71,-59,-79,-59,-80,-92,-87,-92,-94,-75,-75,-53,-67,-81,-85,-84,-84,-81,-74,-72,-83,-100,-90,-90,-88,-78,-76,-76,-77,-84,-80,-83,-84,-75,-83,-77,-78,-83,-80,-88,-68,-71,-67,-62,-87,-66,-88,-81,-90,-91,-90,-90,-76,-71,-71,-89,-100,-82,-87,-90,-72,-73,-66,-69,-69,-69,-92,-71,-100,-64,-64,-62,-63,-79,-64,-77,-78,-78,-76,-75,-78,-71,-93,-94,-89,-93,-81,-88,-89,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4.0
-100,-100,-89,-89,-100,-93,-57,-75,-82,-85,-83,-85,-56,-77,-56,-86,-78,-83,-64,-68,-65,-67,-66,-68,-68,-91,-92,-84,-68,-68,-67,-56,-78,-55,-71,-76,-76,-55,-79,-56,-79,-88,-87,-90,-94,-79,-78,-52,-74,-82,-81,-84,-84,-83,-71,-72,-83,-100,-90,-88,-88,-79,-78,-77,-77,-79,-77,-83,-81,-78,-82,-78,-79,-80,-78,-88,-67,-70,-70,-61,-83,-65,-80,-81,-88,-89,-87,-90,-76,-75,-76,-90,-100,-84,-85,-90,-68,-67,-66,-69,-70,-70,-92,-68,-100,-65,-64,-61,-62,-74,-65,-78,-79,-76,-76,-80,-76,-70,-93,-94,-90,-93,-81,-88,-87,-88,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4.0
-100,-100,-89,-89,-100,-93,-56,-75,-82,-85,-83,-85,-58,-77,-55,-86,-78,-83,-76,-70,-66,-70,-66,-69,-69,-91,-92,-84,-67,-68,-66,-56,-79,-55,-71,-76,-76,-56,-79,-56,-79,-88,-90,-88,-94,-76,-77,-54,-74,-82,-82,-84,-84,-81,-74,-72,-83,-100,-90,-88,-88,-78,-77,-77,-76,-84,-77,-80,-80,-77,-80,-77,-79,-80,-78,-88,-67,-70,-70,-62,-83,-65,-82,-83,-88,-89,-87,-90,-76,-71,-72,-93,-100,-83,-83,-90,-69,-69,-63,-69,-69,-69,-92,-70,-100,-60,-61,-62,-62,-77,-62,-78,-79,-76,-77,-80,-77,-73,-93,-94,-89,-93,-81,-86,-90,-88,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4.0
-100,-100,-89,-89,-100,-93,-58,-75,-82,-87,-83,-85,-57,-77,-58,-86,-78,-83,-66,-66,-65,-69,-66,-68,-70,-91,-92,-84,-73,-71,-71,-58,-79,-57,-71,-72,-75,-58,-79,-58,-78,-89,-88,-89,-94,-76,-76,-52,-67,-81,-82,-84,-84,-81,-72,-72,-83,-100,-89,-88,-88,-78,-75,-75,-74,-84,-78,-80,-80,-76,-80,-77,-78,-80,-78,-88,-68,-69,-70,-65,-87,-65,-88,-81,-88,-85,-87,-90,-76,-71,-71,-91,-100,-81,-87,-90,-71,-71,-68,-68,-69,-69,-92,-71,-100,-64,-64,-65,-66,-77,-64,-77,-78,-77,-76,-75,-76,-68,-93,-94,-88,-93,-81,-86,-88,-88,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4.0
-100,-100,-89,-89,-100,-89,-57,-75,-85,-87,-84,-85,-54,-77,-55,-86,-78,-83,-63,-70,-63,-71,-63,-70,-71,-91,-93,-84,-75,-74,-73,-55,-79,-55,-75,-76,-74,-57,-78,-55,-77,-92,-89,-91,-94,-76,-75,-57,-67,-88,-85,-84,-84,-86,-74,-72,-83,-100,-92,-91,-88,-78,-78,-79,-79,-84,-80,-84,-82,-76,-83,-77,-77,-83,-77,-88,-70,-71,-67,-64,-87,-66,-88,-88,-85,-85,-87,-90,-76,-76,-78,-92,-100,-89,-87,-90,-72,-71,-68,-74,-74,-73,-92,-73,-100,-64,-64,-64,-64,-77,-64,-77,-78,-76,-78,-75,-79,-73,-93,-94,-92,-93,-81,-90,-88,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4.0
