38:17:c3:19:71:90,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,38:17:c3:19:45:a0,44:48:c1:a5:82:30,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,38:17:c3:1e:ff:00,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1f:09:93,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:01:92,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,38:17:c3:1f:22:32,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,38:17:c3:1f:09:83,38:17:c3:19:55:52,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:31,b4:5d:50:e1:92:23,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,00:4e:35:df:06:40,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:de:e1:12,00:4e:35:de:e1:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,66:2a:2f:53:7c:99,68:ff:7b:e4:af:38,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,20:a6:cd:42:0b:f3,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,72:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,20:a6:cd:50:24:a1,b4:5d:50:e1:92:30,00:4e:35:de:e1:11,20:a6:cd:42:0b:f0,38:17:c3:19:55:42,38:17:c3:19:55:40,38:17:c3:1f:09:92,38:17:c3:1f:09:91,20:a6:cd:42:0b:f2,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:55:41,20:a6:cd:42:0b:f1,38:17:c3:1f:09:90,00:4e:35:de:e1:00,68:ff:7b:e4:af:39,38:17:c3:1f:00:b0,20:a6:cd:42:0b:e3,00:4e:35:de:e1:02,38:17:c3:1f:08:50,38:17:c3:1f:08:51,b4:5d:50:e1:96:43,00:4e:35:de:e1:01,00:4e:35:de:d7:53,00:4e:35:de:d7:52,a8:bd:27:4c:bd:30,44:48:c1:91:95:b3,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,44:48:c1:91:95:b2,a8:bd:27:4c:bd:21,00:4e:35:df:0e:12,00:4e:35:de:d7:50,b4:5d:50:e1:92:20,38:17:c3:1f:08:52,00:4e:35:de:d7:51,38:17:c3:1f:08:41,00:4e:35:de:d7:41,00:4e:35:df:0e:11,00:4e:35:de:d7:43,00:4e:35:de:d7:42,38:17:c3:1e:fc:b0,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,a8:bd:27:4c:bd:22,00:4e:35:df:0e:10,38:17:c3:1e:fc:b1,38:17:c3:1f:08:42,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:36:30,38:17:c3:1f:08:40,a8:bd:27:4c:bd:20,38:17:c3:19:36:32,38:17:c3:1e:fc:b2,70:56:81:c9:91:ab,56:13:79:14:54:6d,64:e5:99:c3:13:3c,38:17:c3:1e:fc:a2,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,a8:bd:27:4c:bd:32,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a1,a8:bd:27:4c:bd:31,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:01,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,32:f7:72:50:57:3b,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:1f:0f:90,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,00:4e:35:df:27:12,00:4e:35:df:27:01,00:4e:35:df:27:00,00:4e:35:df:27:02,00:4e:35:de:d7:40,x,y,label
-91,-72,-85,-100,-100,-77,-85,-72,-86,-100,-68,-68,-76,-68,-75,-76,-75,-100,-81,-82,-79,-75,-92,-75,-71,-71,-71,-74,-89,-75,-90,-100,-90,-90,-75,-87,-80,-100,-82,-100,-79,-92,-93,-86,-87,-100,-89,-100,-69,-100,-100,-100,-69,-68,-100,-100,-90,-100,-89,-89,-88,-91,-71,-70,-68,-74,-68,-61,-74,-73,-79,-70,-83,-83,-74,-72,-74,-85,-85,-84,-86,-100,-82,-85,-77,-61,-87,-92,-61,-60,-82,-80,-81,-69,-68,-87,-80,-72,-69,-76,-73,-71,-76,-80,-90,-89,-80,-100,-67,-70,-100,-100,-100,-88,-89,-69,-100,-100,-87,-80,-100,-100,-87,-78,-77,-100,-89,-88,-87,-90,-100,-88,-88,-100,-86,-91,-88,-87,-75,-88,-83,-90,-87,-91,-89,-84,-87,-87,-88,-86,-87,-84,-82,-87,-88,-87,-91,-89,-87,-89,-85,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20.0
-91,-72,-85,-100,-100,-77,-85,-72,-86,-100,-68,-68,-76,-67,-77,-76,-77,-100,-81,-82,-79,-76,-92,-76,-71,-71,-71,-75,-89,-76,-90,-100,-90,-90,-77,-87,-84,-100,-82,-100,-79,-92,-93,-86,-87,-100,-89,-100,-67,-100,-100,-100,-67,-67,-100,-100,-90,-100,-89,-90,-88,-89,-71,-74,-74,-71,-65,-55,-71,-69,-78,-78,-83,-83,-67,-66,-66,-87,-85,-84,-86,-100,-82,-85,-81,-59,-87,-92,-60,-60,-82,-83,-83,-67,-65,-87,-82,-75,-78,-76,-73,-77,-76,-77,-90,-88,-79,-100,-71,-70,-100,-100,-100,-88,-89,-69,-100,-100,-85,-80,-100,-100,-85,-78,-77,-100,-85,-92,-87,-90,-100,-88,-88,-100,-84,-90,-88,-87,-75,-88,-83,-90,-90,-91,-89,-89,-87,-87,-88,-84,-87,-84,-82,-87,-88,-87,-91,-89,-85,-89,-85,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20.0
-87,-100,-85,-100,-100,-77,-85,-100,-86,-100,-68,-68,-74,-69,-74,-74,-74,-100,-81,-82,-79,-73,-91,-72,-71,-71,-71,-74,-90,-73,-90,-100,-90,-90,-76,-87,-87,-100,-82,-100,-79,-92,-93,-86,-87,-100,-89,-100,-64,-100,-100,-100,-66,-65,-100,-100,-90,-100,-88,-86,-88,-89,-72,-74,-72,-72,-68,-53,-72,-71,-78,-78,-83,-83,-69,-69,-69,-83,-85,-84,-86,-100,-82,-81,-81,-58,-87,-92,-64,-61,-82,-83,-83,-68,-67,-87,-83,-73,-78,-76,-78,-77,-79,-73,-90,-88,-79,-100,-71,-70,-100,-100,-100,-88,-89,-69,-100,-100,-84,-80,-100,-100,-84,-79,-79,-100,-85,-91,-88,-90,-100,-88,-88,-100,-84,-88,-84,-87,-75,-88,-83,-90,-90,-91,-89,-89,-87,-87,-88,-84,-91,-84,-82,-87,-88,-87,-91,-89,-83,-89,-85,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21.0
-90,-100,-85,-100,-100,-77,-85,-100,-86,-100,-68,-68,-71,-69,-73,-72,-72,-100,-81,-82,-79,-71,-90,-73,-75,-75,-75,-73,-90,-73,-90,-100,-90,-90,-78,-87,-83,-100,-86,-100,-79,-92,-93,-86,-87,-100,-89,-100,-66,-100,-86,-100,-66,-66,-100,-100,-90,-100,-89,-90,-89,-89,-70,-70,-69,-72,-69,-54,-71,-72,-77,-78,-83,-83,-67,-68,-70,-82,-85,-84,-86,-100,-82,-81,-81,-60,-87,-92,-62,-60,-82,-82,-82,-67,-68,-91,-82,-73,-74,-76,-77,-71,-79,-73,-90,-90,-76,-100,-70,-74,-100,-100,-100,-89,-89,-72,-100,-100,-84,-80,-100,-100,-84,-78,-79,-100,-85,-91,-90,-90,-100,-88,-88,-100,-85,-86,-90,-87,-75,-90,-88,-90,-88,-91,-89,-90,-87,-87,-88,-84,-87,-84,-89,-87,-88,-87,-91,-88,-83,-89,-85,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21.0
-87,-100,-85,-100,-100,-77,-85,-100,-86,-100,-70,-69,-72,-70,-71,-73,-73,-100,-81,-82,-79,-72,-91,-72,-75,-75,-75,-74,-89,-72,-90,-100,-90,-90,-74,-87,-87,-100,-86,-100,-87,-92,-93,-86,-87,-100,-89,-100,-67,-100,-87,-100,-67,-66,-100,-100,-90,-100,-89,-90,-89,-89,-70,-71,-69,-68,-67,-53,-69,-69,-76,-78,-83,-83,-66,-67,-67,-82,-85,-84,-86,-100,-83,-83,-81,-65,-87,-94,-63,-62,-82,-82,-82,-65,-67,-93,-82,-73,-75,-76,-77,-75,-79,-73,-90,-90,-76,-100,-72,-74,-100,-100,-100,-89,-88,-73,-100,-100,-84,-80,-100,-100,-84,-78,-78,-100,-85,-90,-89,-90,-100,-88,-88,-100,-83,-88,-88,-87,-75,-89,-88,-90,-88,-91,-89,-91,-87,-87,-88,-83,-87,-84,-89,-91,-88,-87,-91,-88,-83,-89,-85,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21.0
-89,-79,-85,-100,-100,-77,-85,-100,-86,-100,-69,-68,-71,-69,-71,-72,-71,-100,-81,-82,-79,-72,-91,-72,-75,-75,-75,-73,-90,-72,-90,-100,-90,-90,-74,-87,-85,-100,-86,-100,-83,-92,-93,-86,-87,-100,-89,-100,-66,-100,-87,-100,-67,-66,-100,-100,-90,-100,-88,-86,-90,-87,-70,-71,-69,-70,-67,-55,-70,-69,-77,-78,-83,-83,-67,-68,-68,-82,-85,-84,-86,-100,-83,-83,-81,-60,-87,-94,-62,-59,-82,-83,-82,-65,-65,-92,-83,-73,-75,-78,-77,-75,-79,-72,-90,-90,-77,-100,-72,-74,-100,-100,-100,-88,-90,-73,-100,-100,-86,-80,-100,-100,-85,-80,-80,-100,-84,-90,-92,-80,-100,-88,-88,-100,-84,-90,-89,-87,-79,-88,-87,-90,-91,-91,-89,-89,-87,-87,-88,-83,-89,-84,-89,-89,-89,-89,-91,-87,-83,-89,-85,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21.0
-89,-79,-85,-100,-100,-77,-85,-100,-86,-100,-69,-68,-71,-69,-71,-72,-71,-100,-81,-82,-79,-72,-91,-72,-75,-75,-75,-73,-90,-72,-90,-100,-90,-90,-74,-87,-85,-100,-86,-100,-83,-92,-93,-86,-87,-100,-89,-100,-66,-100,-87,-100,-67,-66,-100,-100,-90,-100,-88,-86,-90,-87,-70,-71,-69,-70,-67,-55,-70,-69,-77,-78,-83,-83,-67,-68,-68,-82,-85,-84,-86,-100,-83,-83,-81,-60,-87,-94,-62,-59,-82,-83,-82,-65,-65,-92,-83,-73,-75,-78,-77,-75,-79,-72,-90,-90,-77,-100,-72,-74,-100,-100,-100,-88,-90,-73,-100,-100,-86,-80,-100,-100,-85,-80,-80,-100,-84,-90,-92,-80,-100,-88,-88,-100,-84,-90,-89,-87,-79,-88,-87,-90,-91,-91,-89,-89,-87,-87,-88,-83,-89,-84,-89,-89,-89,-89,-91,-87,-83,-89,-85,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21.0
-87,-100,-85,-100,-100,-77,-85,-100,-86,-100,-70,-69,-72,-70,-71,-73,-73,-100,-81,-82,-79,-72,-91,-72,-75,-75,-75,-74,-89,-72,-90,-100,-90,-90,-74,-87,-87,-100,-86,-100,-87,-92,-93,-86,-87,-100,-89,-100,-67,-100,-87,-100,-67,-66,-100,-100,-90,-100,-89,-90,-89,-89,-70,-71,-69,-68,-67,-53,-69,-69,-76,-78,-83,-83,-66,-67,-67,-82,-85,-84,-86,-100,-83,-83,-81,-65,-87,-94,-63,-62,-82,-82,-82,-65,-67,-93,-82,-73,-75,-76,-77,-75,-79,-73,-90,-90,-76,-100,-72,-74,-100,-100,-100,-89,-88,-73,-100,-100,-84,-80,-100,-100,-84,-78,-78,-100,-85,-90,-89,-90,-100,-88,-88,-100,-83,-88,-88,-87,-75,-89,-88,-90,-88,-91,-89,-91,-87,-87,-88,-83,-87,-84,-89,-91,-88,-87,-91,-88,-83,-89,-85,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21.0
-91,-79,-85,-100,-100,-77,-85,-100,-86,-100,-75,-76,-63,-74,-61,-64,-63,-100,-81,-82,-79,-78,-91,-78,-75,-75,-75,-78,-90,-77,-90,-100,-100,-90,-71,-100,-84,-100,-86,-100,-83,-92,-93,-86,-100,-100,-89,-100,-65,-100,-87,-100,-64,-62,-100,-100,-100,-100,-91,-93,-90,-86,-78,-76,-77,-68,-70,-61,-68,-69,-78,-78,-100,-100,-68,-70,-69,-86,-85,-100,-86,-100,-83,-83,-84,-58,-100,-94,-58,-59,-82,-83,-82,-70,-71,-92,-83,-73,-75,-76,-77,-75,-80,-75,-90,-90,-78,-100,-72,-74,-100,-100,-100,-90,-90,-73,-100,-100,-83,-80,-100,-100,-83,-85,-85,-100,-83,-92,-92,-80,-100,-88,-88,-100,-82,-90,-92,-87,-79,-90,-87,-100,-91,-91,-100,-89,-87,-87,-88,-81,-89,-86,-87,-89,-89,-89,-91,-86,-82,-89,-87,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22.0
-89,-80,-85,-100,-100,-77,-85,-100,-86,-100,-71,-71,-59,-72,-62,-62,-62,-100,-81,-82,-79,-75,-92,-74,-75,-75,-76,-75,-90,-74,-90,-100,-87,-89,-72,-100,-85,-100,-85,-100,-83,-92,-93,-86,-100,-100,-89,-100,-78,-100,-87,-100,-64,-77,-100,-100,-100,-100,-88,-88,-87,-86,-75,-75,-74,-69,-71,-62,-65,-70,-77,-78,-100,-100,-64,-63,-64,-83,-85,-100,-86,-100,-83,-83,-82,-56,-100,-94,-57,-56,-87,-83,-82,-71,-72,-85,-83,-70,-71,-77,-74,-71,-80,-75,-90,-87,-77,-100,-71,-71,-100,-100,-100,-88,-89,-73,-100,-100,-84,-80,-100,-100,-84,-85,-85,-100,-84,-91,-92,-80,-100,-88,-88,-100,-83,-89,-87,-87,-79,-90,-86,-100,-87,-91,-100,-84,-87,-87,-88,-84,-88,-84,-86,-90,-89,-89,-91,-86,-83,-89,-84,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22.0
-88,-80,-85,-100,-100,-77,-85,-100,-86,-100,-73,-74,-63,-73,-63,-63,-64,-100,-81,-82,-79,-75,-92,-75,-75,-75,-76,-75,-90,-76,-90,-100,-87,-89,-71,-100,-86,-100,-85,-100,-83,-92,-93,-86,-100,-100,-89,-100,-64,-100,-87,-100,-64,-56,-100,-100,-100,-100,-89,-89,-89,-89,-75,-75,-76,-69,-71,-60,-65,-70,-77,-78,-100,-100,-61,-62,-61,-84,-85,-100,-86,-100,-83,-83,-80,-56,-100,-94,-59,-55,-87,-83,-82,-71,-72,-89,-83,-71,-71,-77,-74,-72,-80,-70,-90,-89,-77,-100,-71,-71,-100,-100,-100,-87,-87,-73,-100,-100,-84,-77,-100,-100,-84,-85,-85,-100,-84,-95,-91,-80,-100,-88,-88,-100,-82,-91,-87,-87,-79,-90,-86,-100,-87,-91,-100,-85,-87,-87,-88,-81,-88,-85,-85,-89,-89,-89,-91,-86,-82,-89,-85,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22.0
-87,-80,-85,-100,-100,-77,-85,-100,-86,-100,-79,-79,-62,-79,-61,-61,-63,-100,-81,-82,-79,-73,-92,-73,-75,-75,-77,-72,-90,-73,-90,-100,-87,-92,-76,-100,-86,-100,-86,-100,-83,-92,-93,-86,-100,-100,-89,-100,-64,-100,-87,-100,-65,-64,-100,-100,-100,-100,-89,-90,-90,-92,-76,-75,-73,-69,-71,-61,-67,-65,-77,-78,-100,-100,-65,-65,-64,-84,-85,-100,-86,-100,-83,-83,-80,-58,-100,-94,-59,-56,-87,-83,-82,-71,-71,-85,-83,-71,-70,-74,-73,-73,-74,-70,-90,-89,-77,-100,-72,-71,-100,-100,-100,-89,-88,-73,-100,-100,-84,-77,-100,-100,-84,-84,-85,-100,-84,-89,-89,-80,-100,-88,-88,-100,-81,-91,-87,-87,-79,-88,-86,-100,-87,-91,-100,-84,-87,-85,-86,-81,-88,-84,-86,-89,-89,-89,-91,-87,-83,-89,-83,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22.0
-90,-80,-88,-100,-100,-77,-90,-100,-89,-100,-70,-72,-63,-72,-60,-63,-62,-100,-81,-82,-79,-75,-92,-75,-75,-75,-77,-74,-90,-74,-90,-100,-92,-91,-71,-100,-86,-100,-86,-100,-83,-92,-93,-86,-100,-100,-89,-100,-64,-100,-87,-100,-64,-59,-100,-100,-100,-100,-90,-91,-89,-92,-76,-74,-73,-67,-71,-60,-66,-66,-77,-75,-100,-100,-66,-63,-66,-82,-85,-100,-86,-100,-83,-83,-78,-56,-100,-94,-60,-57,-87,-83,-87,-71,-71,-93,-83,-73,-73,-78,-78,-74,-74,-72,-90,-91,-75,-100,-72,-71,-100,-100,-100,-89,-90,-73,-100,-100,-83,-78,-100,-100,-83,-83,-85,-100,-82,-89,-89,-80,-100,-88,-88,-100,-81,-91,-87,-87,-79,-88,-86,-100,-87,-91,-100,-85,-87,-85,-86,-82,-88,-87,-86,-89,-89,-89,-91,-87,-82,-89,-86,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22.0
-88,-80,-85,-100,-100,-77,-85,-100,-86,-100,-73,-74,-63,-73,-63,-63,-64,-100,-81,-82,-79,-75,-92,-75,-75,-75,-76,-75,-90,-76,-90,-100,-87,-89,-71,-100,-86,-100,-85,-100,-83,-92,-93,-86,-100,-100,-89,-100,-64,-100,-87,-100,-64,-56,-100,-100,-100,-100,-89,-89,-89,-89,-75,-75,-76,-69,-71,-60,-65,-70,-77,-78,-100,-100,-61,-62,-61,-84,-85,-100,-86,-100,-83,-83,-80,-56,-100,-94,-59,-55,-87,-83,-82,-71,-72,-89,-83,-71,-71,-77,-74,-72,-80,-70,-90,-89,-77,-100,-71,-71,-100,-100,-100,-87,-87,-73,-100,-100,-84,-77,-100,-100,-84,-85,-85,-100,-84,-95,-91,-80,-100,-88,-88,-100,-82,-91,-87,-87,-79,-90,-86,-100,-87,-91,-100,-85,-87,-87,-88,-81,-88,-85,-85,-89,-89,-89,-91,-86,-82,-89,-85,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22.0
-91,-80,-88,-100,-100,-77,-90,-100,-89,-100,-71,-72,-67,-73,-68,-68,-67,-100,-81,-82,-86,-77,-92,-77,-75,-75,-77,-79,-90,-78,-90,-100,-92,-90,-72,-100,-87,-100,-86,-100,-83,-92,-93,-86,-100,-100,-89,-100,-62,-91,-87,-100,-64,-57,-100,-100,-100,-100,-90,-91,-92,-88,-73,-74,-71,-68,-69,-58,-67,-68,-73,-73,-100,-100,-66,-66,-65,-74,-85,-100,-86,-100,-83,-83,-79,-55,-100,-95,-57,-54,-87,-83,-87,-69,-67,-91,-83,-73,-74,-79,-76,-74,-74,-73,-90,-91,-72,-100,-69,-70,-100,-100,-100,-89,-90,-73,-100,-100,-84,-72,-100,-100,-84,-81,-81,-100,-85,-86,-87,-78,-100,-88,-88,-100,-79,-90,-82,-87,-79,-86,-86,-100,-90,-91,-100,-87,-87,-85,-86,-78,-91,-88,-86,-89,-89,-89,-91,-87,-82,-89,-88,-92,-91,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23.0
-90,-80,-88,-100,-100,-77,-90,-100,-89,-100,-73,-74,-66,-74,-66,-67,-67,-100,-81,-82,-79,-80,-92,-80,-75,-75,-77,-79,-90,-79,-90,-100,-92,-90,-74,-100,-87,-100,-86,-100,-83,-92,-93,-86,-100,-100,-89,-100,-65,-91,-87,-100,-66,-59,-100,-100,-100,-100,-90,-92,-92,-90,-73,-76,-73,-69,-67,-63,-69,-68,-77,-75,-100,-100,-64,-65,-63,-82,-85,-100,-86,-100,-83,-83,-79,-61,-100,-95,-59,-58,-87,-83,-87,-66,-68,-85,-83,-73,-73,-79,-77,-76,-74,-79,-90,-91,-76,-100,-69,-70,-100,-100,-100,-89,-90,-73,-100,-100,-86,-78,-100,-100,-85,-84,-85,-100,-84,-90,-90,-78,-100,-88,-88,-100,-81,-90,-89,-87,-79,-88,-86,-100,-87,-91,-100,-88,-87,-85,-86,-80,-88,-88,-86,-89,-89,-89,-91,-87,-82,-89,-89,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23.0
-92,-80,-87,-100,-100,-77,-85,-100,-86,-100,-70,-70,-66,-72,-65,-66,-66,-100,-81,-82,-85,-75,-92,-76,-75,-75,-75,-76,-90,-75,-90,-100,-92,-90,-77,-100,-89,-100,-88,-100,-83,-92,-93,-86,-100,-100,-89,-100,-65,-91,-87,-100,-65,-78,-100,-100,-100,-100,-92,-92,-93,-90,-74,-75,-72,-67,-68,-58,-67,-67,-74,-74,-100,-100,-62,-63,-64,-79,-85,-100,-86,-100,-83,-81,-82,-56,-100,-95,-57,-54,-87,-90,-88,-68,-68,-87,-88,-72,-75,-75,-77,-74,-75,-77,-90,-94,-73,-100,-69,-70,-100,-100,-100,-89,-90,-69,-100,-100,-84,-78,-100,-100,-82,-81,-80,-100,-83,-89,-93,-77,-100,-88,-88,-100,-79,-90,-87,-87,-79,-89,-86,-100,-90,-91,-100,-90,-85,-86,-86,-79,-91,-88,-86,-89,-89,-89,-91,-87,-79,-89,-88,-92,-91,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23.0
-86,-80,-87,-100,-100,-77,-85,-100,-86,-100,-74,-72,-68,-72,-66,-68,-68,-100,-81,-82,-85,-75,-92,-75,-75,-75,-75,-76,-90,-76,-90,-100,-92,-90,-70,-100,-83,-100,-88,-100,-83,-92,-97,-86,-100,-100,-89,-100,-62,-91,-87,-100,-54,-57,-100,-100,-100,-100,-90,-90,-91,-95,-70,-71,-70,-68,-70,-60,-68,-67,-74,-74,-100,-100,-64,-65,-64,-85,-85,-100,-86,-100,-83,-81,-82,-60,-100,-95,-64,-59,-87,-88,-88,-69,-69,-85,-86,-73,-69,-75,-74,-73,-77,-75,-90,-89,-73,-100,-69,-70,-100,-100,-100,-86,-86,-69,-100,-100,-84,-78,-100,-100,-84,-85,-86,-100,-83,-88,-87,-77,-100,-88,-88,-100,-85,-92,-87,-87,-84,-87,-86,-100,-90,-91,-100,-84,-85,-87,-87,-85,-91,-85,-86,-89,-89,-89,-91,-87,-84,-89,-84,-92,-91,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23.0
