60:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:51,38:17:c3:19:45:b2,20:a6:cd:42:0a:d1,38:17:c3:19:45:b1,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,38:17:c3:1f:14:11,38:17:c3:1f:14:12,b4:5d:50:e1:96:43,38:17:c3:1f:09:81,44:48:c1:91:d0:04,38:17:c3:1f:09:82,44:48:c1:91:d0:02,38:17:c3:24:47:51,38:17:c3:24:47:52,44:48:c1:91:d0:10,44:48:c1:91:d0:12,44:48:c1:91:95:a3,a8:bd:27:4c:aa:83,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:09:93,38:17:c3:1f:00:a0,38:17:c3:1f:00:b0,20:a6:cd:42:0a:c2,b4:5d:50:e1:96:40,b4:5d:50:e1:96:50,20:a6:cd:42:0a:d2,38:17:c3:1f:14:10,9c:d6:43:60:92:e0,38:17:c3:1f:09:80,44:48:c1:91:d0:11,38:17:c3:24:47:50,38:17:c3:1f:19:d0,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:14:01,44:48:c1:91:95:a1,44:48:c1:91:d0:14,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:93,44:48:c1:91:95:a2,a8:bd:27:4c:aa:90,b4:5d:50:e1:96:42,20:a6:cd:42:0a:c3,b4:5d:50:e1:96:41,38:17:c3:1f:14:02,44:48:c1:91:d0:00,44:48:c1:91:95:a0,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:1f:09:83,38:17:c3:19:45:a1,38:17:c3:19:45:a2,44:48:c1:91:95:b3,38:17:c3:1f:14:00,44:48:c1:91:d0:01,38:17:c3:19:45:b0,a8:bd:27:4c:aa:80,38:17:c3:19:45:a0,38:17:c3:1f:09:90,44:48:c1:91:95:b2,38:17:c3:1f:09:91,66:2a:2f:53:7c:99,38:17:c3:1f:09:92,ac:e2:d3:c4:08:e6,b6:e6:2d:69:d5:58,38:17:c3:1f:19:c2,38:17:c3:1f:19:c1,44:48:c1:91:95:b1,86:0d:8e:aa:25:a4,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f3,38:17:c3:19:d7:72,20:a6:cd:42:0b:f0,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:d7:70,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:71,80:8d:b7:55:35:03,80:8d:b7:55:25:e3,b0:be:76:f8:30:5e,80:8d:b7:55:25:f0,80:8d:b7:55:25:e2,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:25:e1,80:8d:b7:55:25:f3,80:8d:b7:55:25:e0,80:8d:b7:55:35:01,80:8d:b7:55:25:f1,02:54:af:fe:54:11,80:8d:b7:55:25:f2,80:8d:b7:55:35:10,ea:9e:b4:53:24:54,80:8d:b7:55:35:12,80:8d:b7:55:35:13,80:8d:b7:55:3a:42,80:8d:b7:55:35:11,80:8d:b7:55:3a:50,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1e:ff:01,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:1e:ff:02,38:17:c3:1e:ff:10,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,38:17:c3:1e:ff:00,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:39:d0,20:a6:cd:50:24:b0,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,20:a6:cd:50:24:a0,80:8d:b7:55:39:c2,38:17:c3:19:71:90,80:8d:b7:55:29:c2,00:4e:35:df:06:42,00:4e:35:df:06:40,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1f:0e:10,00:4e:35:df:06:41,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:22:30,38:17:c3:1f:22:21,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:22:32,38:17:c3:1f:22:31,x,y,label
-83,-72,-71,-100,-75,-75,-100,-100,-100,-72,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-75,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-88,-71,-72,-100,-100,-100,-73,-100,-72,-100,-100,-100,-83,-100,-63,-100,-100,-100,-100,-100,-72,-100,-80,-80,-81,-72,-81,-66,-66,-64,-72,-70,-69,-70,-72,-100,-78,-100,-89,-100,-80,-81,-100,-100,-100,-79,-100,-83,-100,-91,-84,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-86,-72,-72,-100,-78,-78,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-78,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-73,-100,-70,-100,-100,-100,-83,-100,-64,-100,-100,-100,-100,-100,-75,-100,-80,-80,-81,-72,-81,-65,-65,-65,-72,-69,-69,-69,-72,-100,-79,-100,-89,-82,-80,-81,-82,-100,-100,-79,-100,-80,-100,-91,-85,-100,-88,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-84,-73,-72,-100,-77,-77,-100,-100,-100,-72,-100,-71,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-77,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-72,-100,-71,-100,-100,-100,-85,-100,-62,-100,-100,-100,-100,-100,-75,-100,-79,-80,-80,-72,-80,-67,-66,-67,-72,-72,-72,-72,-72,-76,-80,-100,-88,-83,-80,-81,-82,-89,-83,-79,-100,-80,-100,-88,-84,-88,-88,-82,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-84,-72,-72,-100,-78,-78,-100,-100,-100,-73,-100,-74,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-78,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-70,-100,-100,-100,-74,-100,-71,-100,-100,-100,-86,-100,-61,-100,-100,-100,-100,-100,-72,-100,-79,-79,-79,-72,-79,-66,-66,-66,-72,-72,-72,-73,-72,-76,-79,-100,-88,-83,-80,-81,-82,-89,-81,-80,-100,-80,-100,-88,-84,-88,-87,-82,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-75,-76,-100,-73,-73,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-73,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-71,-100,-74,-100,-100,-100,-78,-100,-58,-100,-100,-100,-100,-100,-71,-100,-80,-80,-80,-76,-80,-100,-68,-68,-76,-75,-75,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-77,-90,-100,-88,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-84,-78,-77,-100,-75,-75,-100,-100,-100,-71,-100,-71,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-74,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-72,-100,-74,-100,-100,-100,-79,-100,-59,-100,-100,-100,-100,-100,-71,-100,-80,-80,-80,-77,-80,-69,-69,-70,-77,-72,-72,-72,-77,-100,-77,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-82,-90,-100,-88,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-83,-70,-70,-100,-75,-75,-100,-100,-100,-70,-100,-70,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-75,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-72,-73,-100,-100,-100,-70,-100,-73,-100,-100,-100,-79,-100,-59,-100,-100,-100,-100,-100,-71,-100,-79,-79,-78,-77,-79,-69,-71,-69,-77,-72,-72,-72,-77,-81,-83,-100,-100,-78,-100,-100,-79,-91,-79,-100,-100,-79,-90,-100,-88,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-80,-70,-70,-100,-75,-75,-100,-100,-100,-71,-100,-71,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-75,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-72,-73,-100,-100,-100,-70,-100,-73,-100,-100,-100,-84,-100,-64,-100,-100,-100,-100,-100,-68,-100,-79,-79,-79,-78,-79,-70,-70,-70,-78,-72,-72,-72,-78,-80,-83,-100,-93,-78,-100,-100,-78,-100,-79,-100,-100,-78,-100,-100,-100,-100,-100,-83,-100,-91,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-83,-70,-70,-100,-75,-75,-100,-100,-100,-70,-100,-70,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-75,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-72,-72,-100,-100,-100,-70,-100,-73,-100,-100,-100,-83,-100,-59,-100,-100,-100,-100,-100,-73,-100,-79,-79,-79,-77,-79,-69,-70,-70,-77,-72,-72,-72,-78,-80,-81,-100,-93,-78,-100,-100,-78,-100,-79,-100,-100,-79,-100,-100,-100,-100,-100,-83,-100,-91,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-83,-70,-70,-100,-76,-75,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-75,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-72,-72,-100,-100,-100,-71,-100,-73,-100,-100,-100,-85,-100,-59,-100,-100,-100,-100,-100,-74,-100,-79,-79,-79,-77,-79,-70,-69,-70,-78,-72,-72,-72,-77,-100,-79,-100,-91,-78,-100,-100,-78,-100,-79,-100,-100,-78,-100,-100,-88,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-69,-69,-100,-81,-81,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-73,-100,-68,-100,-100,-100,-75,-100,-62,-100,-100,-100,-100,-100,-74,-100,-81,-81,-80,-72,-80,-66,-67,-66,-72,-72,-72,-100,-72,-80,-79,-100,-89,-100,-78,-78,-100,-89,-100,-78,-88,-74,-89,-88,-100,-100,-100,-80,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-70,-70,-100,-81,-81,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-73,-100,-68,-100,-100,-100,-75,-100,-58,-100,-100,-100,-100,-100,-74,-100,-81,-80,-80,-73,-81,-66,-67,-67,-73,-72,-71,-72,-72,-80,-76,-100,-89,-100,-78,-78,-100,-88,-100,-78,-88,-74,-89,-89,-100,-100,-88,-80,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-69,-69,-100,-80,-80,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-68,-68,-100,-100,-100,-73,-100,-68,-100,-100,-100,-74,-100,-61,-100,-100,-100,-100,-100,-73,-100,-81,-82,-81,-73,-81,-67,-66,-67,-73,-72,-72,-72,-73,-100,-76,-100,-90,-100,-100,-78,-100,-100,-100,-78,-100,-100,-100,-100,-89,-100,-100,-82,-100,-100,-81,-81,-78,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-69,-70,-100,-80,-80,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-73,-100,-68,-100,-100,-100,-75,-100,-60,-100,-100,-100,-100,-100,-70,-100,-81,-81,-80,-72,-81,-66,-66,-67,-73,-71,-71,-72,-72,-80,-76,-84,-90,-100,-100,-78,-100,-90,-100,-100,-100,-100,-100,-100,-89,-100,-89,-81,-100,-100,-81,-81,-78,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-70,-70,-100,-78,-78,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-67,-100,-100,-100,-73,-100,-68,-100,-100,-100,-75,-100,-62,-100,-100,-100,-100,-100,-65,-100,-80,-80,-80,-74,-80,-67,-67,-67,-74,-72,-72,-72,-74,-80,-77,-84,-88,-100,-100,-78,-100,-90,-85,-100,-100,-100,-100,-87,-87,-88,-87,-80,-87,-100,-80,-80,-78,-79,-78,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-72,-69,-100,-78,-78,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-69,-68,-100,-100,-100,-73,-100,-68,-100,-100,-100,-75,-100,-62,-100,-100,-100,-100,-100,-71,-100,-80,-80,-80,-74,-80,-67,-67,-67,-74,-72,-72,-72,-74,-80,-76,-85,-88,-100,-77,-78,-100,-90,-85,-78,-100,-100,-100,-87,-87,-88,-88,-80,-88,-100,-80,-80,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-81,-71,-71,-100,-72,-72,-100,-100,-100,-69,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-69,-100,-70,-100,-100,-100,-83,-100,-59,-100,-100,-100,-100,-100,-100,-100,-82,-82,-81,-66,-82,-64,-64,-64,-66,-76,-76,-76,-66,-78,-80,-100,-87,-75,-78,-100,-75,-86,-76,-79,-87,-100,-87,-100,-100,-100,-100,-79,-100,-100,-100,-78,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-85,-72,-72,-100,-73,-72,-100,-100,-100,-69,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-69,-67,-100,-100,-100,-69,-100,-69,-100,-100,-100,-84,-100,-59,-100,-100,-100,-100,-100,-68,-100,-83,-83,-83,-66,-83,-65,-65,-65,-66,-77,-76,-76,-67,-78,-80,-100,-87,-75,-78,-100,-75,-88,-76,-79,-87,-100,-87,-90,-100,-100,-100,-79,-100,-100,-100,-78,-100,-100,-100,-81,-84,-84,-81,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-82,-72,-72,-100,-71,-71,-100,-100,-100,-69,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-68,-68,-100,-100,-100,-69,-100,-69,-100,-100,-100,-79,-100,-60,-100,-100,-100,-100,-100,-68,-100,-82,-82,-82,-67,-82,-65,-64,-65,-67,-77,-100,-76,-67,-80,-100,-100,-89,-100,-100,-80,-100,-87,-100,-100,-87,-100,-87,-90,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-85,-85,-81,-84,-82,-82,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-82,-71,-72,-100,-71,-71,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-70,-70,-100,-100,-100,-70,-100,-70,-100,-100,-100,-83,-100,-60,-100,-100,-100,-100,-100,-75,-100,-82,-81,-82,-67,-81,-64,-64,-65,-67,-75,-100,-75,-67,-78,-79,-100,-87,-100,-79,-79,-100,-87,-100,-100,-87,-100,-87,-90,-86,-100,-100,-79,-100,-100,-100,-79,-100,-100,-100,-81,-85,-85,-81,-84,-82,-82,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-72,-72,-100,-72,-72,-100,-100,-100,-71,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-70,-70,-100,-100,-100,-71,-100,-69,-100,-100,-100,-78,-100,-60,-100,-100,-100,-100,-100,-74,-100,-83,-83,-82,-68,-83,-64,-64,-65,-68,-76,-76,-76,-68,-78,-79,-100,-87,-100,-79,-79,-100,-87,-100,-100,-100,-100,-100,-100,-86,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-81,-100,-82,-82,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-84,-72,-72,-100,-72,-72,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-68,-69,-100,-100,-100,-70,-100,-69,-100,-100,-100,-86,-100,-61,-100,-100,-100,-100,-100,-76,-100,-82,-82,-82,-67,-82,-65,-65,-66,-67,-75,-76,-76,-67,-78,-78,-84,-88,-100,-79,-79,-100,-87,-100,-80,-87,-100,-87,-100,-86,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-81,-100,-82,-82,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-82,-71,-71,-100,-64,-64,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-71,-100,-74,-100,-100,-100,-79,-100,-57,-100,-100,-100,-100,-100,-76,-100,-88,-88,-88,-71,-88,-60,-60,-60,-71,-100,-100,-100,-71,-78,-78,-100,-100,-78,-78,-78,-78,-100,-78,-78,-88,-100,-100,-88,-83,-100,-100,-80,-88,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
