60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,b4:5d:50:e1:96:43,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,44:48:c1:91:d0:02,44:48:c1:91:d0:04,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,38:17:c3:1f:14:12,38:17:c3:1f:14:11,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:19:d1,a8:bd:27:4c:aa:82,44:48:c1:91:d0:00,38:17:c3:19:45:a1,38:17:c3:19:45:a2,20:a6:cd:42:0a:c3,44:48:c1:91:95:a0,a8:bd:27:4c:aa:83,38:17:c3:1f:09:83,20:a6:cd:42:0a:c1,44:48:c1:91:d0:10,44:48:c1:91:d0:14,44:48:c1:91:d0:12,a8:bd:27:4c:aa:93,38:17:c3:1f:00:b0,b4:5d:50:e1:96:40,38:17:c3:1f:14:00,44:48:c1:91:d0:01,20:a6:cd:42:0a:d2,38:17:c3:1f:14:10,38:17:c3:19:45:b0,38:17:c3:1f:19:d0,9c:d6:43:60:92:e0,20:a6:cd:42:0a:c2,38:17:c3:19:45:a0,44:48:c1:91:d0:11,66:2a:2f:53:7c:99,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,38:17:c3:1f:09:82,38:17:c3:1f:09:81,44:48:c1:91:95:a1,38:17:c3:24:47:51,38:17:c3:24:47:52,20:a6:cd:42:13:e2,38:17:c3:1f:00:a0,b4:5d:50:e1:96:50,38:17:c3:1f:09:80,a8:bd:27:4c:aa:80,44:48:c1:91:95:b2,38:17:c3:24:47:50,38:17:c3:1f:14:02,38:17:c3:1f:14:01,a8:bd:27:4c:aa:81,44:48:c1:91:95:a3,44:48:c1:91:95:b0,38:17:c3:1f:19:d2,44:48:c1:91:95:b1,44:48:c1:91:95:b3,20:a6:cd:42:13:e1,44:48:c1:91:95:a2,20:a6:cd:42:13:e0,20:a6:cd:42:0a:c0,38:17:c3:1f:19:c1,38:17:c3:1f:19:c0,38:17:c3:1f:09:90,38:17:c3:1f:19:c2,80:8d:b7:55:25:e3,44:48:c1:91:aa:22,a8:bd:27:4c:aa:90,38:17:c3:1f:09:93,44:48:c1:91:aa:20,38:17:c3:1f:09:92,38:17:c3:1f:09:91,44:48:c1:91:aa:21,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,38:17:c3:1f:19:f0,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,38:17:c3:19:d7:62,38:17:c3:19:d7:71,38:17:c3:19:d7:72,38:17:c3:19:d7:70,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:36:30,80:8d:b7:55:35:03,80:8d:b7:55:3a:40,80:8d:b7:55:25:f0,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,ea:9e:b4:53:24:54,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,b0:be:76:f8:30:5e,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:3a:50,80:8d:b7:55:35:02,80:8d:b7:55:3a:42,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:3a:41,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,80:8d:b7:55:35:12,80:8d:b7:55:39:c2,80:8d:b7:55:3a:51,20:a6:cd:50:24:a0,38:17:c3:19:71:90,38:17:c3:1e:ff:02,38:17:c3:1e:ff:00,80:8d:b7:55:39:c0,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:1e:ff:01,38:17:c3:1e:ff:10,80:8d:b7:55:39:c1,80:8d:b7:55:35:11,38:17:c3:19:71:91,38:17:c3:19:71:92,80:8d:b7:55:3a:52,80:8d:b7:55:39:d0,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,38:17:c3:1e:ff:12,80:8d:b7:55:39:d1,38:17:c3:1e:ff:11,38:17:c3:19:71:80,80:8d:b7:55:29:d0,80:8d:b7:55:39:d2,38:17:c3:19:36:31,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,20:a6:cd:50:24:b0,38:17:c3:1f:0e:10,20:a6:cd:50:24:b2,00:4e:35:df:06:42,00:4e:35:df:06:40,20:a6:cd:50:24:b1,00:4e:35:df:06:41,b4:5d:50:e1:92:23,38:17:c3:1f:22:32,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:22:31,38:17:c3:1f:22:30,38:17:c3:1f:0e:11,38:17:c3:1f:0e:00,x,y,label
-86,-100,-71,-71,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-73,-100,-100,-100,-71,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-60,-80,-78,-78,-78,-80,-80,-79,-68,-70,-70,-70,-68,-68,-100,-83,-77,-87,-81,-81,-81,-86,-87,-100,-87,-85,-82,-81,-88,-100,-78,-89,-88,-78,-82,-83,-88,-82,-88,-82,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-86,-100,-71,-71,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-73,-100,-100,-100,-71,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-60,-80,-78,-78,-79,-80,-80,-80,-68,-71,-71,-71,-68,-68,-100,-81,-78,-87,-81,-80,-81,-86,-87,-100,-87,-85,-82,-81,-88,-81,-78,-87,-88,-78,-83,-83,-88,-82,-88,-83,-89,-85,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-86,-100,-71,-71,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-74,-100,-100,-100,-71,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-59,-80,-78,-78,-79,-81,-80,-80,-67,-70,-70,-70,-67,-68,-100,-81,-78,-87,-81,-81,-81,-86,-87,-87,-88,-85,-100,-100,-89,-81,-77,-88,-88,-78,-83,-83,-88,-83,-100,-83,-89,-85,-84,-84,-82,-82,-84,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-86,-100,-70,-70,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-73,-100,-100,-100,-71,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-66,-81,-78,-78,-79,-80,-80,-81,-68,-71,-71,-71,-67,-68,-100,-80,-100,-87,-81,-81,-81,-86,-87,-88,-87,-100,-100,-100,-89,-100,-78,-88,-88,-77,-100,-82,-88,-83,-100,-82,-100,-100,-100,-100,-82,-82,-84,-93,-82,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-83,-100,-71,-70,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-71,-72,-100,-100,-81,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-73,-100,-100,-100,-71,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-59,-81,-100,-100,-100,-81,-80,-80,-68,-71,-70,-71,-67,-68,-100,-80,-100,-87,-81,-81,-81,-87,-87,-88,-87,-83,-100,-100,-100,-100,-77,-88,-88,-77,-82,-82,-88,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-82,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-83,-100,-70,-71,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-71,-71,-100,-100,-81,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-73,-100,-100,-100,-71,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-60,-81,-100,-100,-100,-80,-81,-81,-68,-71,-71,-71,-67,-68,-100,-81,-100,-89,-81,-81,-81,-87,-87,-88,-87,-83,-100,-100,-100,-100,-77,-100,-88,-100,-82,-83,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-82,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-73,-73,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-69,-100,-100,-100,-67,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-70,-82,-100,-100,-100,-83,-83,-82,-63,-71,-71,-71,-63,-63,-100,-81,-80,-87,-78,-77,-78,-82,-86,-87,-86,-100,-75,-76,-100,-75,-80,-100,-100,-80,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-73,-73,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-67,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-68,-100,-100,-100,-67,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-69,-84,-100,-81,-82,-84,-84,-83,-65,-71,-70,-71,-65,-65,-100,-81,-80,-87,-77,-77,-77,-83,-86,-87,-86,-87,-75,-76,-100,-75,-80,-100,-86,-81,-84,-84,-100,-100,-100,-84,-90,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-73,-73,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-73,-100,-100,-100,-70,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-62,-85,-77,-78,-78,-84,-85,-85,-64,-73,-73,-73,-64,-64,-100,-76,-80,-87,-77,-77,-77,-85,-88,-87,-86,-87,-75,-76,-100,-75,-80,-86,-86,-79,-84,-84,-85,-100,-86,-84,-90,-100,-100,-100,-100,-100,-100,-91,-100,-86,-100,-100,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-73,-78,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-70,-69,-90,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-74,-100,-100,-100,-70,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-63,-85,-77,-78,-78,-85,-85,-85,-65,-74,-74,-74,-65,-65,-100,-76,-80,-89,-76,-77,-77,-83,-88,-89,-89,-100,-77,-100,-86,-100,-81,-86,-86,-81,-84,-100,-85,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-80,-80,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-69,-69,-90,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-74,-100,-100,-100,-69,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-64,-84,-78,-100,-100,-84,-84,-84,-64,-74,-74,-73,-65,-64,-100,-100,-100,-89,-76,-76,-77,-84,-88,-89,-89,-85,-77,-77,-86,-77,-81,-86,-85,-81,-84,-100,-85,-100,-86,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-86,-100,-100,-86,-89,-88,-88,-90,-90,-90,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-84,-100,-80,-78,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-73,-100,-100,-100,-70,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-64,-85,-77,-76,-78,-85,-85,-85,-65,-73,-73,-73,-65,-65,-100,-81,-100,-88,-77,-77,-76,-83,-88,-88,-88,-86,-78,-78,-86,-77,-100,-86,-86,-81,-84,-100,-100,-100,-86,-84,-100,-100,-100,-100,-85,-85,-100,-100,-100,-86,-100,-100,-86,-88,-88,-88,-90,-90,-90,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-73,-73,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-70,-100,-100,-100,-67,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-57,-86,-73,-72,-100,-87,-87,-87,-60,-69,-69,-69,-60,-60,-100,-79,-78,-85,-78,-78,-78,-84,-85,-100,-85,-86,-100,-79,-100,-100,-78,-88,-88,-78,-84,-84,-100,-100,-89,-100,-89,-84,-83,-100,-100,-100,-83,-100,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-78,-79,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-75,-100,-100,-100,-69,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-57,-87,-73,-73,-74,-87,-86,-86,-59,-72,-72,-72,-59,-59,-100,-79,-77,-88,-76,-77,-77,-84,-88,-88,-85,-87,-80,-79,-100,-79,-77,-85,-86,-78,-84,-84,-100,-100,-89,-100,-89,-82,-83,-100,-100,-100,-83,-100,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-74,-79,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-71,-100,-100,-100,-70,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-54,-86,-73,-75,-74,-86,-87,-86,-60,-70,-70,-70,-60,-60,-100,-79,-77,-87,-76,-77,-77,-83,-86,-86,-87,-89,-80,-80,-88,-80,-77,-87,-87,-78,-84,-84,-100,-100,-89,-100,-89,-82,-83,-100,-100,-100,-83,-83,-100,-100,-100,-89,-89,-88,-85,-85,-84,-100,-84,-100,-85,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-74,-74,-73,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-72,-100,-100,-100,-70,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-54,-86,-75,-75,-100,-87,-87,-86,-60,-75,-75,-75,-60,-60,-92,-100,-79,-86,-75,-76,-75,-83,-86,-86,-87,-84,-80,-80,-88,-80,-79,-86,-87,-79,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-86,-100,-100,-89,-88,-85,-85,-84,-100,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-73,-73,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-70,-100,-100,-100,-71,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-53,-88,-75,-75,-75,-88,-87,-86,-60,-69,-69,-69,-60,-60,-92,-76,-79,-88,-75,-74,-75,-82,-89,-88,-87,-84,-100,-100,-88,-100,-79,-86,-87,-79,-100,-100,-86,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-88,-100,-100,-88,-87,-100,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-73,-73,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-70,-100,-100,-100,-71,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-55,-88,-74,-74,-75,-87,-87,-87,-60,-69,-69,-69,-60,-60,-100,-76,-79,-88,-75,-75,-75,-84,-88,-88,-88,-86,-81,-100,-88,-80,-80,-88,-88,-79,-100,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-88,-100,-100,-88,-88,-100,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-72,-72,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-69,-100,-100,-100,-66,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-55,-87,-100,-74,-100,-87,-87,-87,-59,-68,-68,-68,-59,-59,-100,-76,-100,-100,-72,-72,-72,-85,-87,-100,-100,-84,-100,-100,-100,-100,-100,-82,-82,-100,-84,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-82,-84,-100,-100,-100,-100,-100,-88,-81,-81,-100,-88,-84,-100,-81,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-100,-72,-71,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-69,-70,-92,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-69,-100,-100,-100,-66,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-55,-87,-75,-75,-75,-87,-87,-87,-58,-68,-68,-68,-58,-58,-100,-80,-100,-87,-75,-74,-75,-83,-87,-87,-87,-85,-79,-100,-100,-78,-100,-83,-83,-100,-82,-83,-83,-100,-100,-82,-100,-82,-82,-100,-100,-100,-82,-84,-100,-83,-100,-100,-100,-88,-81,-81,-100,-88,-84,-100,-81,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-100,-72,-72,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-67,-67,-92,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-71,-100,-100,-100,-67,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-56,-87,-74,-74,-74,-88,-100,-100,-59,-67,-67,-67,-59,-59,-100,-80,-78,-87,-74,-74,-74,-85,-87,-87,-87,-85,-79,-100,-91,-78,-77,-85,-85,-77,-83,-83,-85,-100,-100,-82,-100,-81,-100,-100,-100,-100,-81,-100,-100,-85,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
