60:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,60:32:b1:3e:1a:b7,b4:5d:50:e1:96:43,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,44:48:c1:91:d0:04,b4:5d:50:e1:96:42,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,44:48:c1:91:d0:02,44:48:c1:91:d0:00,20:a6:cd:42:0a:c3,38:17:c3:1f:14:01,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:10,38:17:c3:19:45:a1,44:48:c1:91:95:a1,a8:bd:27:4c:aa:83,38:17:c3:1f:09:82,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:09:93,38:17:c3:1f:09:91,38:17:c3:1f:09:92,44:48:c1:91:95:b3,38:17:c3:1f:00:a0,20:a6:cd:42:0a:d2,9c:d6:43:60:92:e0,b4:5d:50:e1:96:40,44:48:c1:91:d0:01,38:17:c3:1f:00:b0,44:48:c1:91:d0:11,38:17:c3:19:45:a0,38:17:c3:1f:19:d0,38:17:c3:1f:09:90,44:48:c1:91:95:b2,86:0d:8e:aa:25:a4,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:41,20:a6:cd:42:0a:c1,38:17:c3:1f:14:12,38:17:c3:19:45:a2,38:17:c3:1f:14:11,20:a6:cd:42:0a:c2,b4:5d:50:e1:96:50,38:17:c3:1f:14:10,38:17:c3:1f:00:a1,38:17:c3:19:45:b2,38:17:c3:19:45:b1,44:48:c1:91:95:a0,38:17:c3:1f:09:81,38:17:c3:1f:09:83,a8:bd:27:4c:aa:82,44:48:c1:91:95:a3,38:17:c3:24:47:51,38:17:c3:24:47:52,38:17:c3:1f:14:00,44:48:c1:91:95:a2,38:17:c3:1f:09:80,66:2a:2f:53:7c:99,38:17:c3:1f:14:02,20:a6:cd:42:13:e2,38:17:c3:19:45:b0,a8:bd:27:4c:aa:80,44:48:c1:91:95:b0,44:48:c1:91:95:b1,a8:bd:27:4c:aa:81,38:17:c3:24:47:50,a8:bd:27:4c:aa:93,b6:e6:2d:69:d5:58,a8:bd:27:4c:aa:90,ac:e2:d3:c4:08:e6,80:8d:b7:55:25:e3,38:17:c3:1f:19:f0,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:d7:70,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,38:17:c3:19:d7:62,38:17:c3:19:d7:60,38:17:c3:19:d7:71,38:17:c3:19:d7:72,38:17:c3:19:d7:61,80:8d:b7:55:35:03,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:f2,80:8d:b7:55:35:00,80:8d:b7:55:35:02,80:8d:b7:55:35:01,b0:be:76:f8:30:5e,80:8d:b7:55:3a:40,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:50,ea:9e:b4:53:24:54,80:8d:b7:55:35:10,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:35:13,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:39:d0,38:17:c3:19:71:90,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:19:71:80,38:17:c3:19:36:20,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:19:36:30,38:17:c3:1e:ff:10,38:17:c3:1e:ff:00,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:39:d2,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,38:17:c3:1e:ff:01,80:8d:b7:55:29:d0,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,38:17:c3:1e:ff:02,20:a6:cd:50:24:a2,80:8d:b7:55:39:c2,20:a6:cd:50:24:b0,80:8d:b7:55:39:d1,00:4e:35:df:06:42,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:df:06:52,38:17:c3:1f:22:30,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:0e:10,38:17:c3:1f:22:21,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:22:31,38:17:c3:1f:0e:00,38:17:c3:1f:22:32,x,y,label
-100,-81,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-49,-49,-55,-55,-49,-76,-86,-85,-85,-78,-78,-78,-85,-77,-76,-100,-81,-76,-75,-76,-89,-81,-90,-100,-100,-88,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-82,-74,-74,-74,-88,-81,-81,-77,-77,-75,-77,-77,-78,-100,-75,-74,-100,-85,-88,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-43,-76,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-49,-49,-54,-54,-49,-76,-86,-85,-85,-77,-100,-77,-86,-77,-76,-100,-84,-76,-76,-75,-89,-79,-89,-90,-89,-89,-89,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-82,-76,-74,-74,-88,-81,-81,-77,-77,-77,-77,-100,-100,-100,-75,-74,-100,-85,-88,-100,-100,-82,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-42,-81,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-49,-49,-54,-54,-50,-75,-85,-85,-85,-77,-100,-77,-85,-77,-76,-77,-83,-76,-76,-75,-88,-79,-89,-90,-89,-89,-89,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-82,-77,-74,-100,-100,-82,-81,-77,-77,-77,-77,-80,-79,-79,-77,-73,-82,-85,-100,-100,-81,-82,-84,-84,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-43,-80,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-49,-49,-55,-55,-49,-79,-85,-86,-86,-77,-77,-77,-85,-77,-77,-78,-83,-76,-75,-75,-88,-80,-88,-89,-100,-89,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-82,-77,-73,-74,-88,-82,-81,-76,-75,-77,-76,-80,-79,-79,-77,-72,-82,-84,-87,-100,-81,-82,-84,-84,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-59,-84,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-49,-50,-55,-55,-49,-79,-86,-86,-86,-77,-77,-76,-86,-77,-77,-77,-82,-77,-77,-77,-88,-81,-88,-89,-100,-88,-89,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-73,-73,-88,-100,-100,-76,-76,-73,-76,-100,-100,-100,-73,-73,-100,-84,-87,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-79,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-54,-54,-66,-66,-54,-79,-86,-85,-85,-74,-74,-73,-85,-79,-78,-78,-100,-100,-100,-100,-84,-82,-87,-87,-100,-87,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-77,-77,-100,-77,-73,-74,-72,-100,-70,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-79,-100,-100,-100,-100,-100,-100,-100,-86,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-44,-77,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-53,-53,-63,-63,-53,-79,-85,-85,-85,-77,-77,-77,-86,-79,-79,-78,-100,-77,-77,-78,-84,-83,-88,-87,-100,-87,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-75,-70,-69,-100,-100,-78,-74,-74,-76,-74,-74,-74,-72,-76,-70,-100,-85,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-44,-77,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-53,-53,-63,-63,-53,-80,-85,-85,-84,-77,-80,-81,-85,-80,-79,-80,-85,-77,-77,-78,-100,-83,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-75,-70,-69,-100,-79,-79,-75,-75,-76,-75,-74,-73,-100,-78,-69,-100,-84,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-44,-77,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-54,-56,-63,-63,-56,-78,-85,-86,-86,-100,-80,-81,-86,-80,-80,-80,-85,-76,-100,-77,-100,-100,-89,-89,-89,-89,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-70,-70,-100,-78,-78,-75,-75,-100,-75,-100,-73,-100,-78,-70,-100,-85,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-53,-53,-63,-63,-53,-78,-85,-86,-85,-100,-100,-100,-86,-80,-79,-80,-100,-77,-100,-77,-100,-100,-89,-89,-89,-89,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-70,-70,-100,-78,-79,-100,-100,-100,-100,-73,-73,-74,-100,-70,-100,-84,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-54,-53,-63,-64,-53,-80,-86,-86,-86,-100,-100,-100,-86,-79,-80,-80,-100,-77,-100,-78,-100,-100,-89,-90,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-70,-70,-100,-78,-78,-100,-100,-100,-100,-73,-73,-73,-100,-70,-100,-84,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-47,-79,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-54,-54,-65,-65,-54,-100,-82,-82,-82,-75,-76,-75,-82,-100,-100,-100,-84,-75,-75,-75,-100,-83,-100,-100,-100,-87,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-79,-72,-68,-68,-100,-79,-79,-100,-100,-72,-100,-72,-72,-72,-72,-69,-82,-84,-100,-100,-83,-84,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-82,-100,-100,-100,-100,-100,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-46,-77,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-55,-55,-65,-65,-55,-77,-84,-84,-84,-77,-76,-76,-85,-77,-78,-77,-84,-77,-77,-77,-100,-81,-85,-85,-85,-85,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-80,-72,-67,-67,-100,-80,-80,-74,-74,-72,-74,-72,-72,-72,-72,-67,-82,-82,-100,-100,-83,-84,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-80,-100,-100,-100,-100,-100,-100,-100,-79,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-52,-75,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-58,-58,-66,-66,-58,-77,-85,-85,-84,-78,-78,-78,-85,-77,-78,-77,-84,-77,-77,-77,-87,-84,-85,-85,-84,-85,-87,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-79,-72,-69,-69,-89,-80,-80,-74,-74,-72,-74,-100,-100,-80,-72,-69,-100,-82,-89,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-80,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-44,-79,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-55,-55,-62,-63,-55,-77,-86,-85,-86,-78,-78,-78,-86,-78,-78,-78,-84,-100,-100,-75,-85,-82,-85,-85,-85,-85,-85,-84,-89,-100,-100,-100,-100,-100,-100,-100,-100,-83,-72,-69,-69,-89,-82,-83,-74,-74,-72,-74,-100,-74,-80,-73,-69,-81,-82,-89,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-83,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-42,-79,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-56,-56,-63,-63,-56,-77,-86,-100,-86,-78,-78,-78,-86,-79,-78,-78,-100,-100,-100,-76,-85,-82,-85,-85,-85,-85,-85,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-81,-72,-69,-69,-100,-80,-80,-74,-74,-72,-74,-74,-74,-74,-72,-69,-81,-85,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-43,-79,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-56,-56,-64,-64,-56,-78,-100,-100,-100,-100,-100,-100,-100,-79,-78,-79,-100,-77,-76,-77,-86,-82,-86,-86,-85,-86,-86,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-82,-71,-70,-70,-100,-81,-81,-75,-75,-72,-75,-74,-74,-74,-71,-69,-100,-85,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-41,-78,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-54,-54,-60,-60,-54,-77,-83,-100,-82,-100,-100,-100,-83,-79,-79,-79,-84,-100,-82,-100,-100,-80,-88,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-68,-65,-65,-100,-75,-75,-74,-73,-100,-74,-100,-74,-100,-100,-65,-100,-86,-100,-100,-100,-100,-86,-86,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-79,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-41,-76,-100,-89,-100,-100,-100,-100,-100,-60,-100,-100,-54,-54,-60,-60,-54,-77,-83,-82,-83,-76,-77,-76,-82,-79,-78,-79,-80,-78,-78,-100,-87,-83,-87,-88,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-69,-66,-66,-100,-75,-75,-74,-73,-69,-74,-72,-74,-100,-69,-66,-100,-86,-100,-100,-100,-100,-86,-86,-84,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-79,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-41,-76,-100,-89,-100,-100,-100,-100,-100,-60,-100,-100,-54,-54,-60,-60,-54,-78,-83,-83,-83,-76,-77,-76,-83,-79,-79,-79,-79,-79,-79,-79,-87,-83,-87,-88,-88,-88,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-69,-65,-66,-100,-75,-100,-74,-74,-69,-74,-72,-73,-100,-69,-66,-100,-86,-100,-100,-100,-100,-86,-86,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-54,-54,-61,-60,-54,-77,-83,-83,-83,-100,-100,-100,-83,-100,-78,-100,-81,-79,-79,-79,-87,-83,-88,-100,-88,-87,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-69,-66,-66,-100,-76,-76,-74,-73,-69,-73,-72,-72,-72,-69,-66,-100,-86,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-78,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-56,-76,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-54,-54,-60,-60,-54,-77,-82,-82,-82,-100,-100,-74,-82,-80,-78,-79,-81,-78,-79,-79,-87,-100,-88,-100,-88,-87,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-69,-66,-66,-100,-76,-76,-74,-74,-69,-74,-72,-72,-72,-68,-66,-100,-86,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-79,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-40,-76,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-54,-54,-60,-60,-54,-79,-83,-82,-82,-75,-77,-75,-82,-80,-79,-79,-81,-78,-78,-78,-100,-83,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-69,-66,-63,-100,-76,-76,-74,-74,-69,-74,-74,-72,-73,-69,-66,-100,-86,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
