60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,38:17:c3:1f:00:a0,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,44:48:c1:91:d0:14,b4:5d:50:e1:96:42,44:48:c1:91:d0:12,44:48:c1:91:d0:11,44:48:c1:91:d0:10,38:17:c3:1f:14:02,b4:5d:50:e1:96:41,38:17:c3:1f:14:00,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c3,9c:d6:43:60:92:e0,44:48:c1:91:d0:04,44:48:c1:91:d0:00,38:17:c3:1f:14:01,44:48:c1:91:d0:02,44:48:c1:91:d0:01,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,20:a6:cd:42:0a:d1,38:17:c3:1f:09:83,b4:5d:50:e1:96:53,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d2,38:17:c3:19:45:a1,38:17:c3:19:45:a0,38:17:c3:1f:09:80,a8:bd:27:4c:aa:83,44:48:c1:91:95:a0,38:17:c3:1f:09:81,38:17:c3:1f:09:82,44:48:c1:91:95:a2,44:48:c1:91:95:a3,38:17:c3:24:47:52,44:48:c1:91:95:b3,44:48:c1:91:95:a1,38:17:c3:1f:14:10,38:17:c3:24:47:51,38:17:c3:24:47:50,38:17:c3:1f:14:11,38:17:c3:1f:19:d1,44:48:c1:91:95:b1,44:48:c1:91:95:b0,44:48:c1:91:95:b2,a8:bd:27:4c:aa:91,38:17:c3:1f:14:12,38:17:c3:1f:19:d2,a8:bd:27:4c:aa:92,38:17:c3:1f:09:93,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:90,38:17:c3:1f:09:92,38:17:c3:1f:19:d0,44:48:c1:91:aa:22,38:17:c3:1f:09:91,38:17:c3:19:45:b2,38:17:c3:1f:09:90,38:17:c3:19:45:b0,38:17:c3:19:45:b1,72:32:b1:3e:1a:b7,b4:5d:50:e1:96:40,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,a8:bd:27:4c:aa:82,38:17:c3:19:45:a2,20:a6:cd:42:0a:c2,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:81,ac:e2:d3:c4:08:e6,20:a6:cd:42:13:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:1f:19:f0,20:a6:cd:42:0b:e3,38:17:c3:19:d7:70,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,38:17:c3:19:d7:71,38:17:c3:19:d7:60,38:17:c3:19:d7:61,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,38:17:c3:19:d7:62,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,80:8d:b7:55:25:e3,80:8d:b7:55:25:f1,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:35:03,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:25:f2,66:2a:2f:53:7c:99,80:8d:b7:55:25:e0,80:8d:b7:55:35:01,ea:9e:b4:53:24:54,80:8d:b7:55:35:02,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,b0:be:76:f8:30:5e,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:35:11,38:17:c3:1e:ff:10,80:8d:b7:55:35:00,38:17:c3:19:71:90,80:8d:b7:55:35:12,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:36:30,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:1e:ff:00,80:8d:b7:55:39:c1,80:8d:b7:55:29:d0,38:17:c3:1e:ff:02,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,80:8d:b7:55:39:c0,80:8d:b7:55:39:d0,80:8d:b7:55:39:d1,80:8d:b7:55:39:c2,80:8d:b7:55:29:d1,00:4e:35:df:06:41,38:17:c3:1e:ff:01,00:4e:35:df:06:52,68:ff:7b:e4:af:38,80:8d:b7:55:29:c1,00:4e:35:de:e1:12,80:8d:b7:55:29:c2,20:a6:cd:50:24:b0,80:8d:b7:55:29:c0,80:8d:b7:55:29:d2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1f:22:31,38:17:c3:1f:22:30,38:17:c3:1f:22:32,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,x,y,timestamp
-100,-100,-78,-79,-80,-100,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-49,-100,-100,-100,-49,-100,-49,-62,-62,-100,-100,-100,-63,-78,-77,-80,-78,-100,-86,-100,-85,-86,-76,-86,-100,-100,-100,-100,-85,-85,-86,-100,-100,-100,-83,-85,-76,-100,-100,-85,-77,-77,-100,-100,-100,-100,-100,-84,-78,-74,-74,-74,-100,-100,-100,-100,-83,-100,-78,-100,-100,-100,-100,-83,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,699,2771521800920
-100,-100,-72,-72,-72,-100,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-49,-100,-100,-100,-49,-100,-49,-65,-64,-100,-100,-100,-64,-77,-76,-100,-76,-85,-100,-100,-85,-85,-76,-91,-84,-100,-100,-100,-87,-87,-86,-100,-100,-100,-83,-85,-76,-100,-100,-86,-77,-77,-100,-100,-100,-100,-100,-82,-78,-74,-73,-74,-100,-100,-100,-100,-82,-100,-100,-100,-100,-83,-100,-84,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,699,2774668567273
-100,-100,-72,-73,-72,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-49,-100,-100,-100,-50,-100,-49,-63,-63,-100,-100,-100,-64,-77,-77,-78,-79,-85,-83,-100,-85,-86,-79,-90,-84,-82,-85,-82,-87,-87,-100,-100,-84,-84,-85,-85,-79,-82,-100,-86,-78,-78,-100,-100,-100,-100,-100,-82,-77,-74,-73,-75,-100,-100,-100,-100,-82,-100,-78,-100,-100,-83,-100,-84,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,699,2777880551907
-100,-100,-72,-72,-72,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-49,-100,-100,-100,-50,-100,-49,-62,-62,-100,-100,-100,-63,-78,-77,-78,-79,-100,-83,-100,-84,-86,-79,-86,-100,-82,-100,-82,-100,-100,-100,-100,-84,-84,-82,-85,-76,-82,-100,-85,-77,-76,-100,-100,-100,-79,-100,-100,-77,-74,-74,-74,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,699,2780944822063
-100,-100,-72,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-54,-100,-100,-100,-100,-100,-49,-100,-100,-100,-50,-100,-49,-63,-62,-100,-100,-100,-63,-78,-78,-79,-79,-84,-83,-100,-84,-86,-80,-86,-84,-100,-89,-100,-88,-89,-88,-100,-100,-100,-82,-85,-76,-100,-100,-85,-77,-76,-100,-100,-100,-79,-100,-100,-77,-74,-74,-74,-100,-100,-100,-100,-100,-100,-77,-100,-100,-82,-100,-80,-93,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,699,2784086808468
-100,-100,-76,-76,-76,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-57,-100,-100,-100,-57,-100,-57,-61,-62,-100,-100,-100,-60,-78,-77,-79,-78,-100,-100,-78,-86,-86,-77,-90,-100,-79,-100,-80,-88,-88,-89,-100,-82,-82,-82,-85,-75,-80,-100,-86,-76,-75,-100,-100,-100,-74,-100,-100,-74,-72,-72,-72,-100,-100,-100,-100,-100,-100,-75,-100,-100,-81,-100,-81,-92,-81,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,623,699,2827345772097
-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-59,-100,-100,-100,-60,-100,-60,-61,-61,-100,-100,-100,-60,-77,-76,-79,-78,-100,-100,-78,-87,-88,-77,-88,-100,-81,-91,-80,-88,-88,-89,-86,-83,-82,-82,-87,-75,-81,-100,-87,-76,-75,-100,-100,-100,-74,-100,-100,-74,-72,-72,-72,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-90,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,623,699,2830545515221
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-59,-100,-100,-100,-60,-100,-60,-62,-61,-100,-100,-100,-60,-77,-77,-100,-78,-100,-100,-100,-86,-87,-79,-88,-100,-82,-100,-82,-88,-88,-88,-86,-83,-100,-100,-87,-100,-81,-100,-86,-100,-100,-100,-100,-100,-74,-88,-100,-75,-72,-72,-72,-100,-100,-100,-87,-100,-100,-74,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,623,699,2833721913813
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-60,-100,-100,-100,-60,-100,-61,-62,-61,-100,-100,-100,-62,-77,-78,-79,-78,-79,-80,-100,-85,-87,-77,-89,-79,-82,-86,-82,-88,-100,-88,-87,-100,-100,-100,-86,-100,-100,-100,-87,-100,-100,-100,-100,-100,-75,-88,-86,-75,-72,-72,-72,-100,-100,-100,-87,-84,-100,-74,-100,-100,-100,-100,-100,-88,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,623,699,2836808648343
-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-61,-100,-100,-100,-60,-100,-61,-62,-61,-100,-100,-100,-62,-77,-78,-77,-78,-79,-80,-82,-85,-86,-77,-90,-79,-83,-100,-83,-89,-87,-90,-87,-100,-84,-85,-86,-76,-100,-100,-86,-75,-76,-100,-100,-100,-75,-100,-86,-76,-72,-73,-73,-100,-100,-100,-100,-84,-100,-75,-100,-100,-100,-100,-100,-90,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,623,699,2839914828603
-100,-100,-75,-75,-74,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-60,-100,-100,-100,-60,-100,-60,-60,-61,-100,-100,-100,-61,-78,-78,-76,-77,-78,-80,-81,-85,-86,-77,-90,-100,-81,-100,-83,-89,-87,-90,-100,-83,-84,-83,-86,-76,-100,-100,-87,-75,-75,-100,-100,-100,-74,-100,-100,-74,-72,-72,-73,-100,-100,-100,-86,-100,-100,-74,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,623,699,2843114602872
-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-58,-100,-100,-100,-58,-100,-100,-57,-57,-100,-100,-100,-57,-100,-100,-80,-100,-100,-100,-81,-88,-87,-100,-100,-81,-83,-100,-83,-87,-88,-87,-100,-79,-100,-77,-88,-100,-84,-100,-88,-100,-100,-100,-100,-100,-78,-100,-100,-77,-70,-71,-70,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,641,699,2887292540668
-100,-100,-70,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-44,-100,-100,-100,-100,-100,-58,-100,-100,-100,-58,-100,-57,-55,-55,-100,-100,-100,-55,-80,-78,-80,-78,-100,-100,-82,-86,-88,-79,-92,-81,-82,-84,-84,-86,-86,-87,-100,-79,-100,-77,-86,-100,-84,-100,-86,-100,-100,-100,-100,-100,-78,-100,-84,-77,-70,-71,-70,-100,-92,-100,-100,-84,-100,-77,-100,-100,-100,-100,-100,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,641,699,2890335301187
-100,-100,-70,-70,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-53,-100,-100,-100,-100,-100,-56,-100,-100,-100,-57,-100,-56,-55,-55,-100,-100,-100,-55,-79,-78,-100,-78,-100,-100,-80,-87,-88,-78,-91,-100,-84,-88,-84,-86,-85,-85,-100,-80,-81,-81,-87,-75,-83,-100,-87,-75,-75,-100,-100,-100,-77,-100,-84,-78,-70,-71,-70,-100,-92,-100,-100,-84,-100,-77,-100,-100,-100,-100,-100,-88,-100,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,641,699,2893521898426
-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-56,-100,-100,-100,-56,-100,-56,-56,-55,-100,-100,-100,-56,-79,-78,-79,-78,-81,-81,-80,-87,-88,-78,-91,-100,-84,-87,-82,-86,-87,-86,-90,-80,-81,-81,-87,-73,-83,-100,-87,-73,-72,-100,-100,-100,-77,-86,-84,-78,-70,-71,-70,-100,-92,-100,-100,-84,-100,-75,-100,-100,-100,-100,-100,-87,-100,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,641,699,2896678829414
-100,-100,-71,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-56,-100,-100,-100,-57,-100,-56,-56,-55,-100,-100,-100,-56,-79,-78,-79,-80,-81,-82,-80,-87,-89,-80,-91,-100,-84,-100,-80,-86,-87,-86,-90,-80,-81,-81,-87,-73,-100,-100,-89,-73,-72,-100,-100,-100,-77,-86,-100,-100,-72,-71,-70,-100,-100,-100,-72,-100,-100,-75,-100,-100,-100,-100,-100,-85,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,641,699,2899767775715
-100,-100,-70,-68,-69,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-56,-100,-100,-100,-57,-100,-57,-55,-54,-100,-100,-100,-53,-78,-78,-79,-79,-81,-82,-78,-88,-89,-78,-100,-100,-84,-87,-80,-85,-85,-87,-100,-81,-100,-100,-87,-100,-83,-100,-88,-73,-73,-100,-100,-100,-78,-100,-100,-76,-71,-69,-71,-100,-100,-100,-72,-100,-100,-77,-100,-100,-100,-100,-100,-85,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,641,699,2902919096651
-100,-100,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-63,-100,-100,-100,-63,-100,-63,-60,-60,-100,-100,-100,-60,-84,-84,-100,-83,-100,-100,-81,-85,-86,-85,-100,-78,-81,-83,-82,-100,-100,-100,-88,-80,-80,-100,-86,-100,-81,-100,-86,-100,-100,-100,-100,-100,-78,-100,-81,-100,-70,-71,-72,-100,-100,-100,-100,-83,-100,-77,-100,-100,-81,-100,-82,-90,-84,-82,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,658,699,2943316429813
-100,-100,-74,-74,-74,-100,-100,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-66,-100,-100,-100,-67,-100,-66,-60,-60,-100,-100,-100,-60,-82,-82,-100,-83,-78,-78,-78,-83,-83,-82,-100,-78,-81,-85,-82,-86,-85,-100,-88,-80,-80,-100,-83,-74,-81,-100,-83,-72,-100,-100,-100,-100,-78,-100,-78,-100,-73,-73,-74,-100,-100,-100,-100,-79,-100,-77,-100,-100,-81,-100,-82,-90,-84,-78,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,658,699,2946467468406
-100,-100,-100,-100,-100,-100,-100,-79,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-66,-100,-100,-100,-67,-100,-66,-60,-60,-100,-100,-100,-60,-82,-82,-76,-83,-78,-80,-78,-83,-84,-82,-100,-78,-81,-100,-82,-85,-85,-84,-100,-82,-82,-100,-83,-74,-100,-100,-82,-72,-100,-100,-100,-100,-79,-100,-78,-79,-72,-72,-72,-100,-100,-100,-100,-79,-100,-78,-100,-100,-100,-100,-84,-87,-83,-78,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,658,699,2949677217675
-100,-100,-74,-75,-74,-100,-77,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-65,-100,-100,-100,-65,-100,-65,-60,-60,-100,-100,-100,-60,-82,-82,-76,-82,-100,-80,-78,-84,-85,-82,-100,-100,-83,-86,-100,-85,-85,-84,-100,-82,-82,-100,-85,-75,-84,-100,-84,-75,-75,-100,-100,-100,-78,-100,-81,-77,-71,-72,-68,-100,-100,-100,-100,-81,-100,-77,-100,-100,-82,-100,-84,-84,-83,-81,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,658,699,2952888257570
-100,-100,-74,-75,-74,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-64,-100,-100,-100,-64,-100,-64,-100,-62,-100,-100,-100,-61,-82,-81,-100,-82,-100,-100,-80,-86,-85,-81,-89,-100,-83,-86,-83,-85,-85,-84,-100,-100,-82,-100,-85,-75,-84,-100,-85,-75,-75,-100,-100,-100,-78,-100,-81,-77,-70,-69,-68,-100,-100,-100,-100,-79,-100,-79,-100,-100,-82,-100,-100,-84,-100,-80,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,658,699,2955565437673
-100,-100,-74,-74,-75,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-64,-100,-100,-100,-64,-100,-63,-63,-62,-100,-100,-100,-61,-80,-81,-100,-82,-100,-78,-80,-85,-85,-81,-90,-100,-82,-100,-82,-86,-84,-85,-100,-100,-100,-85,-85,-100,-82,-100,-85,-100,-100,-100,-100,-100,-79,-100,-81,-79,-69,-69,-69,-100,-100,-100,-100,-79,-100,-79,-100,-100,-100,-100,-100,-84,-100,-80,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,658,699,2958679816734
