b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,38:17:c3:1f:0e:11,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:35:00,80:8d:b7:55:35:12,80:8d:b7:55:35:01,80:8d:b7:55:39:c2,38:17:c3:1f:01:82,38:17:c3:1f:01:81,38:17:c3:1f:01:80,80:8d:b7:55:35:11,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:25:e3,80:8d:b7:55:39:c1,80:8d:b7:55:39:d1,b0:be:76:f8:30:5e,80:8d:b7:55:39:d0,80:8d:b7:55:39:d2,38:17:c3:1f:01:90,38:17:c3:1f:01:92,38:17:c3:1f:01:91,80:8d:b7:55:3a:41,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:61,38:17:c3:19:d7:62,80:8d:b7:55:3a:40,80:8d:b7:55:25:f3,38:17:c3:19:d7:72,38:17:c3:19:d7:60,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,80:8d:b7:55:25:f2,ac:e2:d3:c4:08:e6,80:8d:b7:55:3a:42,44:48:c1:a5:82:30,38:17:c3:1e:ff:00,44:48:c1:a5:82:32,44:48:c1:a5:82:31,20:a6:cd:50:24:a2,38:17:c3:1e:ff:01,38:17:c3:1e:ff:11,38:17:c3:1e:ff:02,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,00:4e:35:df:06:42,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,00:4e:35:df:06:41,38:17:c3:19:45:a1,80:8d:b7:55:3a:51,38:17:c3:19:45:b2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,00:4e:35:df:06:51,20:a6:cd:50:24:b1,00:4e:35:df:06:52,20:a6:cd:50:24:b0,38:17:c3:19:45:b0,20:a6:cd:50:24:b2,38:17:c3:19:45:b1,38:17:c3:19:55:50,b4:5d:50:e1:92:33,44:48:c1:a5:82:21,44:48:c1:a5:82:22,44:48:c1:a5:82:20,00:4e:35:df:06:40,80:8d:b7:55:39:c0,00:4e:35:df:06:50,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,80:8d:b7:55:25:e2,72:32:b1:3e:1a:b7,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,00:4e:35:de:e1:12,00:4e:35:de:e1:10,00:4e:35:de:e1:02,68:ff:7b:e4:af:39,38:17:c3:1f:22:30,b4:5d:50:e1:92:20,38:17:c3:1f:09:93,00:4e:35:de:e1:11,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,b4:5d:50:e1:92:23,b4:5d:50:e1:92:31,00:4e:35:de:e1:00,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,38:17:c3:19:55:51,00:4e:35:de:e1:01,38:17:c3:19:55:52,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:21,00:4e:35:de:d7:53,00:4e:35:de:d7:52,38:17:c3:1f:08:50,00:4e:35:de:d7:51,38:17:c3:19:55:42,38:17:c3:19:55:40,38:17:c3:19:55:41,00:4e:35:de:d7:50,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:20,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:71:92,68:ff:7b:e4:af:38,00:4e:35:de:d7:43,38:17:c3:1f:22:31,00:4e:35:df:0e:12,38:17:c3:1f:22:32,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:1f:08:52,38:17:c3:1f:08:51,38:17:c3:1f:22:20,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:32,00:4e:35:df:0e:01,00:4e:35:df:0e:02,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:a1,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,00:4e:35:df:0e:00,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:24:58:a2,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:4f:10,38:17:c3:24:4f:02,38:17:c3:24:4f:01,38:17:c3:24:4f:00,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,00:4e:35:de:d7:40,x,y,timestamp
-37,-79,-100,-100,-100,-78,-79,-79,-79,-78,-79,-76,-79,-66,-100,-100,-100,-78,-76,-77,-76,-66,-73,-64,-72,-73,-100,-100,-100,-64,-88,-88,-100,-100,-64,-73,-87,-100,-73,-74,-73,-85,-64,-75,-100,-75,-74,-100,-100,-100,-100,-68,-68,-70,-100,-100,-71,-100,-69,-100,-100,-100,-75,-100,-75,-100,-100,-100,-100,-88,-100,-73,-71,-72,-71,-67,-75,-87,-100,-100,-100,-74,-100,-100,-74,-76,-76,-84,-100,-87,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-84,-85,-89,-100,-100,-100,-100,-87,-88,-89,-86,-100,-100,-100,-89,-100,-100,-88,-87,-86,-88,-100,-87,-100,-85,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,381,24144366510580
-32,-58,-100,-100,-100,-82,-82,-81,-83,-100,-100,-100,-84,-66,-100,-100,-100,-79,-79,-78,-100,-100,-73,-66,-72,-72,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-77,-100,-80,-79,-100,-100,-100,-100,-66,-66,-74,-100,-100,-72,-100,-66,-100,-100,-100,-74,-100,-75,-100,-100,-100,-100,-81,-100,-78,-100,-100,-75,-100,-76,-77,-100,-90,-100,-100,-100,-100,-100,-80,-79,-83,-83,-89,-100,-100,-80,-100,-100,-100,-100,-83,-100,-100,-82,-83,-82,-100,-100,-100,-100,-89,-92,-88,-89,-100,-75,-100,-100,-100,-83,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,365,24194448224623
-32,-64,-100,-100,-100,-78,-79,-81,-82,-77,-100,-79,-84,-65,-100,-100,-100,-79,-79,-79,-70,-65,-72,-65,-71,-72,-100,-100,-100,-68,-85,-83,-100,-88,-69,-71,-85,-100,-71,-72,-71,-100,-68,-77,-100,-78,-79,-100,-100,-100,-100,-64,-64,-74,-100,-100,-74,-100,-64,-100,-100,-100,-72,-100,-71,-100,-100,-100,-100,-81,-100,-78,-76,-76,-73,-100,-72,-80,-100,-90,-100,-72,-100,-71,-72,-83,-83,-83,-83,-89,-100,-100,-83,-100,-100,-100,-90,-83,-100,-100,-81,-83,-81,-100,-100,-100,-100,-89,-90,-87,-89,-76,-74,-74,-100,-100,-83,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,365,24197804139049
-33,-68,-100,-100,-100,-82,-82,-82,-82,-77,-100,-79,-100,-65,-100,-100,-100,-77,-78,-77,-70,-68,-72,-63,-72,-72,-100,-100,-100,-68,-85,-83,-86,-87,-69,-71,-85,-86,-73,-74,-71,-100,-68,-79,-100,-78,-79,-100,-100,-100,-100,-64,-67,-74,-100,-100,-75,-100,-80,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-78,-100,-73,-73,-72,-75,-100,-73,-81,-100,-100,-100,-72,-100,-72,-72,-82,-83,-79,-100,-89,-100,-100,-82,-100,-100,-100,-90,-100,-100,-100,-79,-81,-79,-100,-100,-100,-100,-89,-89,-87,-100,-73,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,365,24201303909152
-49,-70,-100,-100,-100,-82,-78,-78,-100,-79,-100,-78,-100,-66,-100,-100,-100,-77,-78,-77,-70,-64,-72,-65,-72,-72,-100,-100,-100,-100,-84,-83,-86,-87,-100,-71,-84,-86,-71,-72,-71,-100,-67,-80,-100,-80,-79,-100,-100,-100,-100,-64,-65,-74,-100,-100,-75,-100,-68,-100,-100,-100,-73,-100,-74,-100,-100,-100,-100,-78,-100,-73,-73,-72,-75,-100,-74,-81,-100,-100,-100,-72,-100,-72,-100,-82,-83,-83,-100,-87,-100,-100,-82,-100,-100,-100,-100,-84,-100,-100,-77,-84,-77,-100,-100,-100,-100,-89,-89,-87,-100,-75,-74,-75,-100,-84,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,365,24204774930817
-49,-67,-80,-79,-80,-100,-78,-79,-82,-79,-100,-79,-100,-67,-100,-100,-100,-79,-79,-80,-73,-66,-72,-63,-72,-71,-100,-100,-100,-70,-84,-83,-100,-100,-100,-73,-84,-100,-72,-73,-72,-100,-67,-77,-100,-77,-76,-100,-100,-100,-100,-64,-65,-72,-100,-100,-74,-100,-65,-100,-100,-100,-74,-100,-74,-100,-100,-100,-100,-78,-89,-77,-100,-100,-73,-69,-74,-82,-100,-100,-100,-100,-100,-100,-100,-82,-83,-83,-100,-87,-100,-100,-82,-100,-100,-100,-100,-84,-100,-100,-77,-83,-79,-100,-100,-100,-100,-88,-89,-100,-89,-75,-100,-75,-89,-84,-100,-100,-100,-100,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,365,24208203974618
-47,-71,-80,-79,-80,-100,-100,-79,-82,-80,-100,-79,-100,-66,-100,-100,-100,-78,-79,-80,-77,-66,-73,-63,-73,-73,-100,-100,-100,-70,-84,-85,-100,-100,-100,-72,-86,-100,-72,-72,-72,-89,-70,-76,-100,-76,-76,-100,-100,-100,-100,-66,-66,-73,-100,-100,-74,-100,-65,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-78,-89,-75,-74,-75,-74,-69,-73,-79,-100,-100,-100,-100,-100,-100,-71,-81,-76,-84,-100,-100,-100,-100,-79,-100,-100,-100,-100,-84,-100,-100,-76,-84,-77,-100,-100,-100,-100,-88,-89,-88,-89,-100,-100,-100,-89,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,365,24211587585241
-42,-82,-100,-100,-100,-76,-76,-100,-100,-100,-80,-74,-81,-70,-100,-100,-100,-74,-75,-75,-75,-71,-70,-62,-71,-70,-100,-100,-100,-67,-89,-87,-100,-100,-67,-75,-88,-100,-75,-76,-75,-100,-66,-80,-100,-81,-80,-100,-100,-100,-100,-65,-64,-76,-100,-100,-77,-100,-64,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-100,-100,-75,-76,-74,-72,-70,-72,-100,-100,-100,-100,-77,-100,-100,-100,-83,-78,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-77,-88,-76,-85,-100,-86,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,349,24259007975536
-50,-100,-79,-100,-78,-74,-74,-74,-79,-77,-80,-74,-79,-70,-100,-100,-100,-74,-75,-74,-75,-71,-68,-62,-69,-69,-100,-100,-100,-66,-86,-86,-100,-100,-66,-75,-87,-100,-75,-75,-74,-84,-66,-80,-100,-80,-79,-100,-100,-100,-100,-65,-64,-74,-100,-100,-74,-100,-64,-100,-100,-100,-71,-100,-72,-100,-100,-100,-100,-78,-100,-75,-71,-71,-72,-70,-72,-79,-100,-100,-100,-76,-100,-76,-100,-83,-78,-100,-100,-90,-100,-100,-83,-100,-100,-100,-100,-86,-100,-100,-77,-86,-77,-85,-100,-86,-100,-100,-90,-87,-100,-73,-100,-74,-100,-100,-100,-91,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-87,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,349,24262355553868
-34,-100,-79,-100,-78,-74,-76,-74,-79,-77,-100,-75,-79,-71,-100,-100,-100,-76,-76,-75,-74,-100,-71,-61,-71,-70,-100,-100,-100,-66,-86,-86,-86,-100,-66,-75,-86,-100,-77,-75,-76,-85,-65,-80,-100,-80,-80,-100,-100,-100,-100,-65,-65,-74,-100,-100,-74,-100,-65,-100,-100,-100,-71,-100,-72,-100,-100,-100,-100,-78,-100,-70,-69,-71,-100,-100,-72,-79,-100,-100,-100,-76,-100,-76,-77,-83,-100,-100,-84,-90,-100,-100,-83,-100,-100,-100,-100,-86,-100,-100,-77,-86,-77,-100,-100,-100,-100,-100,-100,-86,-100,-73,-75,-74,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,349,24265858268971
-31,-74,-100,-80,-80,-78,-78,-80,-100,-100,-100,-77,-100,-71,-100,-100,-100,-78,-77,-78,-72,-100,-71,-60,-71,-70,-100,-100,-100,-100,-87,-87,-86,-87,-100,-75,-86,-100,-75,-76,-76,-100,-65,-78,-100,-79,-79,-100,-100,-100,-100,-67,-67,-73,-100,-100,-73,-100,-67,-100,-100,-100,-71,-100,-72,-100,-100,-100,-100,-100,-100,-77,-69,-77,-68,-100,-72,-86,-100,-100,-100,-76,-100,-100,-77,-82,-82,-83,-84,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-77,-83,-76,-100,-100,-100,-100,-100,-100,-85,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,349,24269249382511
-32,-76,-100,-80,-80,-78,-78,-79,-100,-79,-100,-76,-100,-69,-100,-100,-100,-75,-75,-75,-72,-69,-71,-60,-71,-71,-100,-100,-100,-64,-87,-88,-100,-87,-65,-74,-87,-100,-74,-75,-73,-100,-65,-83,-100,-83,-83,-100,-100,-100,-100,-65,-65,-73,-100,-100,-73,-100,-65,-100,-100,-100,-71,-100,-72,-100,-100,-100,-100,-100,-100,-77,-77,-77,-72,-69,-72,-83,-100,-100,-100,-100,-100,-100,-100,-83,-83,-86,-100,-90,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-77,-83,-76,-100,-100,-100,-82,-100,-100,-84,-100,-100,-72,-100,-100,-85,-100,-100,-100,-100,-87,-100,-100,-88,-100,-100,-100,-85,-85,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,349,24272592802562
-32,-78,-100,-100,-100,-78,-78,-77,-81,-79,-100,-75,-100,-69,-100,-100,-100,-75,-75,-75,-100,-69,-71,-60,-72,-71,-100,-100,-100,-64,-87,-87,-100,-100,-65,-74,-87,-100,-74,-75,-74,-84,-65,-80,-100,-80,-81,-100,-100,-100,-100,-65,-65,-74,-100,-100,-75,-100,-65,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-77,-77,-100,-74,-69,-72,-83,-100,-100,-100,-100,-100,-100,-100,-83,-82,-84,-100,-88,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-77,-100,-79,-100,-100,-100,-82,-100,-100,-84,-100,-75,-76,-73,-100,-85,-100,-100,-100,-100,-87,-100,-100,-88,-100,-100,-100,-85,-85,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,349,24275998426467
-43,-74,-83,-82,-82,-82,-82,-82,-84,-81,-83,-81,-83,-100,-100,-100,-100,-78,-77,-76,-100,-68,-74,-70,-75,-75,-100,-100,-100,-70,-85,-100,-100,-100,-69,-72,-86,-100,-71,-71,-71,-100,-68,-79,-100,-80,-78,-100,-100,-100,-100,-68,-69,-71,-100,-100,-71,-100,-68,-100,-100,-100,-71,-100,-72,-100,-100,-100,-100,-75,-100,-74,-74,-74,-71,-69,-72,-88,-100,-100,-100,-72,-100,-77,-72,-82,-81,-82,-100,-89,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-75,-82,-75,-100,-100,-100,-100,-91,-100,-87,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,334,24321266066345
-35,-70,-80,-82,-82,-82,-82,-80,-100,-81,-100,-77,-100,-68,-100,-100,-100,-77,-77,-77,-75,-68,-70,-69,-71,-71,-100,-100,-100,-70,-85,-86,-100,-100,-69,-74,-86,-100,-74,-73,-73,-100,-100,-75,-100,-74,-74,-100,-100,-100,-100,-68,-68,-71,-100,-100,-71,-100,-68,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-74,-100,-74,-74,-74,-71,-69,-72,-90,-100,-100,-100,-73,-100,-77,-100,-81,-81,-82,-100,-88,-100,-100,-81,-100,-100,-100,-100,-83,-100,-100,-73,-82,-74,-100,-100,-100,-100,-100,-100,-87,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,334,24324649417334
-46,-71,-80,-100,-81,-100,-81,-80,-81,-81,-80,-76,-100,-68,-100,-100,-100,-77,-77,-77,-74,-69,-70,-66,-71,-71,-100,-100,-100,-100,-85,-86,-100,-100,-71,-73,-100,-100,-72,-73,-73,-100,-100,-74,-100,-74,-74,-100,-100,-100,-100,-68,-68,-75,-100,-100,-100,-100,-68,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-74,-100,-78,-78,-79,-74,-69,-72,-90,-100,-100,-100,-74,-100,-75,-75,-82,-81,-82,-100,-89,-100,-100,-82,-100,-100,-91,-100,-83,-100,-100,-74,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,334,24328074076655
-37,-76,-80,-100,-81,-100,-81,-84,-81,-78,-80,-82,-100,-67,-100,-100,-100,-83,-81,-81,-74,-68,-71,-72,-71,-71,-100,-100,-100,-100,-88,-87,-100,-100,-71,-73,-87,-100,-72,-73,-73,-100,-71,-80,-100,-80,-80,-100,-100,-100,-100,-73,-73,-71,-100,-100,-72,-100,-73,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-74,-100,-75,-78,-75,-72,-68,-72,-100,-100,-100,-100,-75,-100,-76,-75,-80,-100,-82,-100,-89,-100,-100,-80,-100,-100,-91,-100,-100,-100,-100,-74,-81,-75,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,334,24331402317175
-33,-82,-100,-100,-82,-79,-100,-80,-81,-78,-100,-82,-100,-73,-100,-100,-100,-81,-81,-81,-100,-68,-73,-70,-72,-73,-100,-100,-100,-100,-88,-87,-100,-100,-100,-73,-87,-100,-72,-73,-73,-100,-71,-80,-100,-80,-80,-100,-100,-100,-100,-69,-69,-71,-100,-100,-72,-100,-69,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-74,-100,-75,-100,-75,-72,-68,-81,-100,-100,-100,-100,-75,-100,-76,-75,-78,-77,-82,-100,-87,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-74,-81,-75,-100,-100,-85,-100,-100,-92,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-85,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,334,24334748007747
-31,-71,-78,-78,-78,-79,-80,-80,-81,-82,-100,-78,-81,-69,-100,-100,-100,-78,-78,-81,-74,-100,-71,-69,-72,-71,-100,-100,-100,-70,-100,-100,-87,-86,-71,-74,-100,-100,-75,-74,-75,-100,-70,-75,-100,-75,-74,-100,-100,-100,-100,-69,-68,-74,-100,-100,-74,-100,-69,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-100,-100,-76,-77,-77,-72,-67,-74,-100,-100,-100,-100,-75,-100,-100,-75,-78,-78,-82,-100,-88,-100,-100,-79,-100,-100,-100,-100,-82,-100,-100,-100,-81,-77,-100,-100,-100,-100,-100,-92,-87,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-87,-100,-85,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,334,24338147886860
-35,-74,-100,-100,-100,-80,-100,-80,-82,-100,-82,-73,-83,-100,-100,-100,-100,-74,-74,-74,-69,-100,-81,-68,-81,-81,-100,-100,-100,-100,-88,-89,-100,-85,-100,-100,-90,-100,-100,-100,-100,-100,-100,-79,-100,-79,-79,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-69,-100,-100,-100,-69,-100,-68,-100,-100,-100,-100,-74,-100,-82,-82,-82,-69,-100,-70,-86,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-81,-87,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-74,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-71,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,318,24386370232935
-33,-74,-100,-100,-100,-80,-100,-80,-82,-81,-82,-73,-82,-69,-100,-100,-100,-74,-74,-74,-69,-69,-79,-65,-80,-80,-100,-100,-100,-100,-88,-89,-100,-85,-71,-75,-90,-100,-77,-76,-76,-100,-70,-79,-100,-79,-79,-100,-100,-100,-100,-68,-68,-72,-100,-100,-72,-100,-68,-100,-100,-100,-69,-100,-68,-100,-100,-100,-100,-75,-100,-82,-82,-82,-71,-69,-69,-86,-100,-100,-100,-100,-100,-100,-72,-82,-82,-100,-81,-87,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-71,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,318,24389652650694
-45,-74,-100,-100,-100,-80,-81,-80,-82,-81,-83,-73,-81,-69,-100,-88,-100,-73,-73,-74,-69,-68,-80,-64,-80,-80,-100,-100,-100,-70,-88,-89,-100,-83,-70,-75,-90,-100,-76,-76,-76,-89,-70,-79,-100,-78,-79,-100,-100,-100,-100,-67,-67,-70,-100,-100,-69,-100,-66,-100,-100,-100,-69,-100,-69,-100,-100,-100,-100,-76,-100,-82,-82,-82,-71,-69,-70,-86,-100,-100,-100,-70,-100,-72,-71,-83,-82,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-77,-100,-76,-100,-100,-100,-100,-90,-90,-100,-100,-69,-69,-70,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,318,24393121347099
-49,-65,-76,-76,-76,-80,-81,-80,-100,-100,-83,-73,-84,-68,-100,-88,-100,-73,-73,-74,-74,-68,-80,-61,-80,-80,-100,-100,-100,-70,-88,-89,-87,-83,-70,-73,-90,-100,-74,-75,-75,-100,-70,-79,-100,-78,-79,-100,-100,-100,-100,-67,-67,-69,-100,-100,-69,-100,-67,-100,-100,-100,-69,-100,-69,-100,-100,-100,-100,-74,-100,-100,-100,-100,-69,-100,-70,-86,-100,-100,-100,-70,-100,-73,-71,-83,-85,-100,-100,-86,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-77,-100,-75,-100,-100,-100,-100,-90,-91,-100,-100,-69,-69,-70,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,318,24396628090692
