ea:9e:b4:53:24:54,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:10,80:8d:b7:55:35:11,b0:be:76:f8:30:5e,80:8d:b7:55:39:c2,38:17:c3:1f:01:82,80:8d:b7:55:39:c1,38:17:c3:1f:01:80,80:8d:b7:55:39:c0,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:39:d0,80:8d:b7:55:35:03,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:3a:50,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,38:17:c3:1f:01:90,38:17:c3:1f:01:92,38:17:c3:1f:01:91,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:19:d7:60,38:17:c3:19:d7:72,38:17:c3:19:d7:71,38:17:c3:19:d7:70,44:48:c1:a5:82:30,44:48:c1:a5:82:32,38:17:c3:1e:ff:01,44:48:c1:a5:82:31,80:8d:b7:55:3a:42,38:17:c3:1e:ff:02,38:17:c3:1e:ff:00,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,20:a6:cd:50:24:b0,38:17:c3:19:55:51,b4:5d:50:e1:92:20,38:17:c3:1e:ff:10,38:17:c3:19:55:50,38:17:c3:1f:01:81,ac:e2:d3:c4:08:e6,80:8d:b7:55:3a:40,44:48:c1:a5:82:20,20:a6:cd:50:24:a0,00:4e:35:df:06:42,00:4e:35:df:06:41,00:4e:35:df:06:40,00:4e:35:df:06:52,00:4e:35:df:06:50,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,60:32:b1:3e:1a:b7,80:8d:b7:55:3a:41,44:48:c1:a5:82:22,72:32:b1:3e:1a:b7,80:8d:b7:55:25:e3,44:48:c1:a5:82:21,00:4e:35:de:e1:12,80:8d:b7:55:25:e2,60:32:b1:3e:1a:b8,00:4e:35:df:06:51,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,b4:5d:50:e1:92:23,38:17:c3:1f:09:90,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,38:17:c3:1f:22:30,38:17:c3:19:45:b2,72:32:b1:3e:1a:b8,38:17:c3:19:45:b0,38:17:c3:19:45:b1,66:2a:2f:53:7c:99,38:17:c3:19:45:a2,38:17:c3:19:45:a1,68:ff:7b:e4:af:39,38:17:c3:1f:22:32,20:a6:cd:42:0b:e3,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,38:17:c3:19:55:52,38:17:c3:19:71:90,b4:5d:50:e1:92:33,b4:5d:50:e1:92:31,00:4e:35:de:e1:11,00:4e:35:de:e1:10,00:4e:35:de:e1:01,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,00:4e:35:de:e1:02,44:48:c1:91:95:b0,38:17:c3:1f:08:40,38:17:c3:1f:08:42,38:17:c3:19:55:40,38:17:c3:19:55:42,38:17:c3:19:55:41,38:17:c3:1f:08:50,00:4e:35:de:d7:52,00:4e:35:de:e1:00,38:17:c3:1f:08:41,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,68:ff:7b:e4:af:38,38:17:c3:1f:08:52,38:17:c3:1f:22:31,38:17:c3:1f:08:51,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:92,00:4e:35:de:d7:41,00:4e:35:de:d7:42,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,00:4e:35:df:0e:12,00:4e:35:df:0e:10,38:17:c3:1f:22:21,00:4e:35:df:0e:00,38:17:c3:1e:fc:a0,00:4e:35:df:0e:11,00:4e:35:df:0e:01,38:17:c3:1e:fc:b0,00:4e:35:df:0e:02,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:a0,38:17:c3:24:58:b0,38:17:c3:24:4f:10,38:17:c3:24:58:a1,38:17:c3:1b:08:b0,00:4e:35:de:d7:43,00:4e:35:de:d7:40,x,y,timestamp
-72,-100,-100,-100,-81,-80,-80,-76,-75,-76,-75,-74,-63,-100,-63,-100,-63,-68,-68,-68,-100,-100,-100,-100,-73,-73,-72,-81,-83,-80,-80,-100,-100,-100,-100,-100,-100,-86,-87,-89,-61,-62,-100,-61,-71,-100,-100,-100,-100,-100,-84,-100,-100,-84,-100,-100,-100,-65,-100,-76,-75,-75,-79,-79,-100,-100,-100,-100,-66,-100,-77,-66,-84,-100,-87,-79,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-85,-100,-100,-100,-86,-84,-91,-86,-85,-83,-84,-100,-85,-85,-100,-100,-100,-100,-79,-80,-79,-100,-86,-100,-100,-86,-85,-86,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,429,3643386508661
-76,-100,-100,-100,-78,-78,-78,-77,-78,-76,-77,-74,-64,-100,-63,-100,-64,-71,-70,-71,-100,-100,-79,-79,-75,-73,-73,-81,-83,-80,-78,-100,-100,-100,-100,-100,-100,-87,-87,-88,-61,-62,-100,-61,-71,-100,-100,-100,-100,-100,-87,-100,-100,-86,-100,-100,-70,-67,-100,-76,-76,-76,-78,-78,-100,-100,-100,-72,-66,-88,-79,-66,-84,-78,-87,-78,-100,-100,-83,-100,-77,-79,-92,-100,-100,-100,-100,-79,-100,-100,-85,-100,-100,-100,-87,-86,-90,-86,-85,-84,-85,-100,-85,-85,-100,-100,-100,-100,-79,-80,-79,-100,-86,-100,-100,-85,-85,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,429,3646772659337
-70,-79,-100,-100,-80,-80,-78,-78,-78,-78,-78,-74,-64,-100,-63,-100,-64,-69,-69,-70,-73,-79,-79,-79,-74,-73,-73,-81,-81,-81,-80,-100,-100,-100,-100,-100,-100,-87,-88,-88,-63,-64,-100,-63,-71,-100,-100,-100,-100,-100,-87,-100,-100,-86,-100,-86,-70,-67,-100,-80,-76,-76,-77,-78,-100,-100,-100,-72,-66,-88,-79,-67,-82,-78,-90,-77,-100,-100,-83,-100,-77,-79,-92,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-87,-86,-90,-84,-84,-82,-83,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-88,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,429,3650166109492
-69,-79,-100,-100,-80,-80,-78,-77,-78,-76,-76,-75,-100,-100,-63,-100,-100,-69,-69,-70,-75,-79,-79,-79,-72,-72,-71,-77,-78,-79,-79,-100,-100,-100,-100,-100,-100,-87,-88,-88,-63,-64,-100,-63,-71,-100,-100,-100,-100,-100,-85,-100,-100,-84,-100,-100,-71,-67,-100,-76,-76,-76,-75,-75,-100,-100,-100,-71,-66,-100,-77,-67,-82,-100,-90,-75,-100,-100,-100,-100,-76,-77,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-85,-91,-85,-85,-82,-82,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-88,-88,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,429,3653586098292
-69,-100,-100,-100,-100,-100,-100,-77,-100,-77,-76,-72,-64,-100,-64,-100,-64,-68,-68,-68,-72,-77,-77,-77,-73,-73,-73,-79,-80,-79,-81,-100,-100,-100,-100,-100,-100,-87,-87,-88,-63,-64,-100,-63,-69,-100,-100,-100,-100,-100,-85,-100,-100,-85,-100,-86,-70,-68,-100,-76,-74,-100,-79,-79,-100,-100,-100,-71,-66,-91,-75,-66,-83,-77,-100,-78,-100,-100,-100,-100,-76,-77,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-85,-91,-85,-85,-84,-83,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-85,-86,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,429,3656858762197
-66,-73,-75,-76,-78,-78,-79,-79,-81,-80,-79,-78,-64,-100,-65,-100,-64,-71,-71,-71,-76,-76,-100,-100,-73,-73,-74,-82,-82,-82,-82,-100,-100,-100,-100,-100,-100,-86,-86,-87,-68,-67,-100,-68,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-69,-65,-100,-76,-100,-76,-79,-80,-100,-100,-87,-68,-66,-100,-100,-66,-83,-100,-88,-79,-100,-100,-83,-100,-78,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-85,-86,-86,-100,-87,-85,-84,-84,-100,-86,-87,-78,-100,-100,-100,-86,-100,-100,-100,-88,-100,-100,-89,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,412,3701272721399
-100,-73,-75,-76,-77,-76,-76,-79,-79,-79,-77,-74,-67,-100,-65,-100,-66,-71,-71,-71,-75,-76,-100,-100,-71,-71,-72,-83,-82,-83,-83,-100,-100,-100,-100,-100,-100,-87,-86,-86,-67,-67,-100,-66,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-69,-65,-100,-73,-75,-74,-79,-78,-100,-100,-89,-68,-65,-100,-100,-65,-83,-100,-83,-79,-100,-100,-83,-100,-78,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-85,-86,-86,-100,-87,-85,-84,-84,-79,-86,-87,-78,-100,-100,-100,-86,-100,-100,-91,-88,-78,-100,-89,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,412,3703978100148
-69,-100,-100,-79,-79,-76,-78,-79,-79,-79,-77,-78,-69,-100,-100,-100,-69,-70,-71,-70,-79,-81,-100,-100,-69,-69,-70,-83,-83,-82,-83,-100,-100,-100,-100,-100,-100,-86,-86,-86,-67,-66,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-68,-100,-73,-75,-74,-81,-79,-100,-100,-89,-100,-68,-100,-100,-65,-86,-100,-83,-80,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-87,-100,-87,-86,-86,-86,-82,-87,-87,-81,-100,-100,-100,-100,-100,-100,-91,-88,-78,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,412,3707240975303
-68,-75,-75,-75,-78,-77,-78,-78,-78,-77,-77,-78,-66,-100,-65,-100,-66,-72,-73,-73,-78,-78,-78,-100,-69,-70,-70,-82,-83,-82,-83,-100,-100,-100,-100,-85,-100,-86,-86,-86,-67,-66,-100,-66,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-67,-100,-76,-76,-76,-82,-82,-100,-100,-100,-100,-67,-100,-100,-65,-85,-100,-84,-82,-100,-100,-91,-100,-100,-100,-89,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-87,-91,-88,-87,-83,-84,-79,-87,-89,-80,-100,-100,-100,-100,-100,-100,-92,-84,-100,-100,-85,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,412,3710472904521
-70,-75,-75,-75,-78,-76,-78,-78,-78,-78,-77,-72,-66,-100,-65,-100,-66,-71,-71,-72,-78,-78,-78,-79,-71,-70,-70,-82,-83,-83,-83,-100,-100,-100,-100,-85,-100,-87,-86,-86,-67,-67,-100,-67,-69,-100,-100,-100,-100,-100,-84,-100,-100,-84,-100,-100,-69,-67,-100,-76,-76,-76,-78,-79,-100,-100,-100,-69,-67,-100,-84,-65,-85,-100,-84,-78,-100,-100,-100,-100,-100,-83,-89,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-86,-91,-87,-86,-86,-84,-78,-87,-89,-80,-100,-100,-100,-100,-100,-100,-92,-83,-80,-100,-82,-83,-84,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,412,3713819558009
-65,-100,-100,-100,-100,-76,-78,-78,-78,-78,-78,-72,-68,-100,-67,-100,-68,-71,-71,-71,-78,-78,-78,-79,-71,-71,-71,-83,-83,-83,-83,-100,-100,-100,-100,-100,-100,-86,-87,-86,-66,-67,-100,-66,-69,-100,-100,-100,-100,-100,-84,-100,-100,-84,-100,-88,-68,-100,-100,-75,-100,-76,-78,-79,-100,-100,-100,-69,-100,-100,-84,-100,-85,-100,-88,-78,-100,-100,-100,-100,-78,-79,-100,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-84,-100,-86,-86,-85,-85,-78,-87,-87,-79,-100,-100,-100,-100,-100,-100,-100,-85,-80,-100,-85,-85,-84,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,412,3717302938216
-68,-100,-100,-100,-76,-76,-75,-75,-75,-76,-74,-61,-100,-100,-100,-100,-100,-68,-69,-69,-75,-100,-100,-100,-66,-65,-65,-75,-76,-75,-77,-100,-100,-100,-100,-100,-100,-90,-100,-89,-69,-69,-100,-69,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-76,-75,-100,-100,-88,-100,-71,-100,-78,-100,-84,-78,-100,-75,-100,-100,-85,-100,-79,-78,-89,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-88,-90,-88,-89,-85,-85,-86,-88,-90,-84,-100,-100,-100,-100,-78,-100,-88,-87,-100,-100,-88,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,395,3780513321161
-66,-100,-100,-100,-75,-76,-75,-73,-73,-73,-74,-62,-100,-100,-66,-100,-67,-73,-73,-73,-73,-75,-75,-76,-68,-68,-67,-77,-76,-76,-77,-100,-100,-100,-100,-100,-100,-90,-100,-89,-70,-69,-100,-69,-70,-100,-100,-100,-100,-100,-85,-100,-100,-84,-100,-86,-69,-73,-100,-78,-81,-78,-76,-75,-100,-100,-88,-69,-72,-100,-75,-73,-84,-75,-100,-75,-100,-100,-85,-100,-77,-75,-85,-100,-100,-100,-100,-81,-100,-100,-100,-86,-100,-100,-100,-84,-90,-88,-89,-85,-85,-86,-88,-90,-84,-100,-100,-100,-76,-78,-100,-88,-88,-100,-100,-87,-88,-87,-89,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,395,3783763179857
-70,-100,-100,-100,-75,-77,-76,-75,-74,-75,-75,-70,-68,-100,-66,-100,-66,-74,-73,-73,-73,-75,-75,-76,-64,-65,-65,-76,-77,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-89,-69,-70,-100,-69,-70,-100,-100,-100,-100,-100,-85,-100,-100,-84,-100,-84,-69,-72,-100,-75,-74,-78,-77,-76,-100,-100,-88,-69,-72,-100,-75,-71,-81,-75,-100,-76,-100,-100,-100,-100,-77,-75,-87,-100,-100,-100,-100,-81,-100,-100,-100,-90,-100,-100,-100,-85,-91,-100,-100,-80,-81,-83,-100,-100,-100,-100,-100,-100,-76,-100,-100,-90,-87,-100,-100,-85,-86,-86,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,395,3787272428814
-70,-81,-80,-79,-74,-74,-76,-71,-71,-71,-71,-68,-66,-100,-66,-100,-66,-70,-69,-70,-77,-75,-76,-76,-66,-65,-65,-80,-80,-78,-80,-100,-100,-100,-100,-100,-100,-87,-89,-89,-71,-71,-100,-71,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-67,-73,-100,-75,-74,-100,-78,-78,-100,-100,-88,-100,-73,-100,-100,-73,-85,-100,-85,-79,-100,-100,-85,-100,-100,-79,-87,-100,-100,-100,-100,-81,-100,-100,-100,-90,-100,-100,-100,-82,-91,-90,-100,-85,-85,-83,-100,-100,-82,-100,-100,-100,-80,-100,-100,-90,-88,-100,-100,-87,-88,-88,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,395,3790665946730
-71,-81,-80,-79,-74,-74,-75,-75,-75,-74,-74,-65,-66,-100,-66,-100,-66,-66,-66,-67,-77,-75,-76,-76,-64,-64,-64,-77,-76,-76,-77,-100,-100,-100,-100,-100,-100,-85,-87,-86,-71,-70,-100,-71,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-67,-75,-100,-75,-73,-71,-78,-78,-100,-100,-86,-68,-73,-100,-76,-73,-85,-100,-85,-77,-100,-100,-85,-100,-100,-79,-87,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-83,-100,-90,-100,-85,-85,-100,-100,-100,-82,-100,-100,-100,-80,-100,-100,-100,-84,-100,-100,-83,-84,-84,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,395,3794083422301
-75,-100,-100,-100,-75,-76,-75,-75,-74,-74,-74,-64,-64,-100,-64,-100,-64,-66,-65,-67,-76,-79,-79,-100,-63,-63,-63,-77,-77,-77,-77,-100,-100,-100,-100,-100,-100,-85,-87,-86,-71,-70,-100,-71,-70,-100,-100,-100,-100,-100,-83,-100,-100,-83,-100,-87,-70,-74,-100,-100,-74,-71,-77,-78,-100,-100,-86,-70,-74,-86,-76,-73,-84,-81,-88,-77,-100,-100,-100,-100,-81,-80,-87,-100,-100,-100,-100,-84,-100,-100,-85,-100,-100,-100,-88,-83,-100,-100,-100,-83,-83,-100,-100,-100,-82,-100,-100,-100,-80,-100,-81,-100,-84,-82,-100,-83,-84,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,395,3797487833133
-65,-100,-100,-100,-78,-78,-79,-73,-73,-73,-73,-69,-65,-100,-65,-100,-64,-67,-68,-67,-73,-100,-75,-100,-62,-62,-62,-80,-79,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-89,-69,-69,-100,-68,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-68,-71,-100,-100,-74,-76,-75,-75,-100,-100,-100,-64,-71,-100,-100,-69,-81,-100,-87,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-84,-100,-100,-100,-100,-85,-100,-93,-100,-83,-82,-100,-100,-100,-88,-100,-100,-100,-84,-100,-100,-88,-88,-100,-100,-87,-100,-100,-100,-87,-100,-88,-88,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,360,3872053025136
-68,-100,-100,-100,-77,-77,-77,-73,-73,-73,-73,-68,-65,-100,-65,-100,-64,-67,-67,-67,-73,-100,-75,-100,-62,-62,-62,-79,-80,-79,-79,-100,-100,-100,-100,-100,-100,-100,-89,-89,-69,-69,-100,-68,-69,-100,-100,-100,-100,-100,-85,-100,-100,-88,-100,-100,-68,-70,-100,-74,-74,-76,-75,-75,-100,-100,-100,-68,-71,-100,-77,-70,-81,-75,-87,-76,-100,-100,-100,-100,-76,-77,-88,-100,-100,-100,-100,-84,-100,-100,-84,-100,-100,-100,-100,-85,-100,-90,-89,-83,-82,-100,-100,-100,-88,-100,-100,-100,-84,-100,-100,-88,-89,-100,-100,-89,-100,-100,-86,-87,-100,-88,-88,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,360,3875282271854
-68,-100,-100,-78,-77,-77,-77,-73,-73,-73,-74,-67,-67,-100,-68,-100,-68,-67,-67,-67,-75,-76,-76,-76,-62,-62,-62,-79,-80,-79,-79,-100,-100,-100,-100,-100,-100,-100,-89,-89,-68,-68,-100,-68,-68,-100,-100,-100,-100,-100,-84,-100,-100,-85,-100,-100,-68,-70,-100,-75,-74,-76,-76,-76,-100,-100,-100,-68,-71,-100,-77,-70,-81,-75,-100,-76,-100,-100,-100,-100,-76,-76,-88,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-85,-100,-90,-89,-82,-81,-87,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-88,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,360,3878693052425
-69,-72,-100,-78,-100,-77,-100,-73,-73,-73,-73,-69,-66,-100,-68,-100,-66,-66,-67,-67,-73,-76,-75,-76,-62,-62,-62,-79,-80,-79,-79,-100,-100,-100,-100,-87,-100,-100,-100,-89,-70,-70,-100,-69,-68,-100,-100,-100,-100,-100,-84,-100,-100,-85,-100,-83,-68,-70,-100,-75,-71,-76,-76,-76,-100,-100,-100,-68,-71,-100,-100,-70,-83,-78,-100,-76,-100,-100,-100,-100,-78,-76,-88,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-85,-100,-91,-100,-82,-82,-87,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-90,-100,-100,-88,-89,-89,-87,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,360,3882003743414
-68,-72,-100,-100,-78,-77,-78,-72,-73,-73,-73,-68,-66,-100,-100,-100,-66,-67,-67,-67,-73,-76,-75,-100,-62,-62,-62,-79,-78,-79,-77,-100,-100,-100,-100,-87,-100,-100,-100,-89,-70,-70,-100,-69,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-71,-100,-100,-71,-100,-76,-76,-100,-100,-100,-100,-70,-100,-77,-70,-82,-77,-100,-77,-100,-100,-100,-100,-78,-76,-88,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-83,-100,-91,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-88,-88,-88,-100,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,360,3885410543673
-66,-78,-78,-78,-78,-76,-76,-72,-73,-73,-73,-68,-68,-100,-100,-100,-68,-68,-68,-68,-76,-76,-100,-100,-61,-62,-62,-79,-79,-78,-77,-100,-100,-100,-100,-87,-100,-90,-100,-89,-70,-69,-100,-69,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-82,-70,-71,-100,-77,-76,-100,-76,-76,-100,-100,-100,-71,-71,-100,-77,-70,-82,-77,-100,-77,-100,-100,-100,-100,-100,-76,-88,-100,-100,-100,-100,-84,-100,-100,-100,-88,-100,-100,-100,-83,-100,-91,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-87,-100,-100,-88,-88,-88,-100,-87,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,360,3888662795911
-73,-79,-79,-80,-88,-88,-88,-79,-79,-79,-80,-70,-100,-100,-100,-100,-100,-77,-78,-76,-100,-78,-79,-79,-61,-61,-61,-78,-77,-77,-77,-100,-100,-100,-100,-100,-100,-85,-85,-84,-78,-80,-100,-80,-60,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-62,-74,-100,-75,-76,-76,-77,-79,-100,-100,-100,-62,-75,-100,-100,-75,-80,-100,-100,-79,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-79,-100,-100,-100,-80,-100,-100,-100,-100,-90,-93,-100,-79,-81,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-84,-84,-100,-100,-84,-84,-84,-100,-85,-82,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,267,343,3944150510161
