ea:9e:b4:53:24:54,b8:27:eb:9f:6b:77,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:10,80:8d:b7:55:35:12,80:8d:b7:55:35:03,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:00,38:17:c3:1f:01:82,b0:be:76:f8:30:5e,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:39:d1,80:8d:b7:55:39:c0,80:8d:b7:55:39:d0,80:8d:b7:55:25:e1,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:39:d2,38:17:c3:19:d7:62,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:61,38:17:c3:19:d7:71,38:17:c3:19:d7:70,80:8d:b7:55:25:f3,38:17:c3:19:d7:72,80:8d:b7:55:25:f1,00:4e:35:df:06:40,38:17:c3:1e:ff:01,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:25:f2,80:8d:b7:55:25:f0,38:17:c3:1e:ff:02,44:48:c1:a5:82:30,38:17:c3:1e:ff:00,44:48:c1:a5:82:22,44:48:c1:a5:82:32,44:48:c1:a5:82:31,38:17:c3:1e:ff:12,00:4e:35:df:06:52,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:1e:ff:11,20:a6:cd:50:24:a0,00:4e:35:df:06:42,38:17:c3:1e:ff:10,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:01:80,38:17:c3:1f:01:92,38:17:c3:1f:01:91,38:17:c3:1f:01:90,44:48:c1:a5:82:21,44:48:c1:a5:82:20,00:4e:35:df:06:41,60:32:b1:3e:1a:b8,80:8d:b7:55:3a:50,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,66:2a:2f:53:7c:99,38:17:c3:1f:01:81,80:8d:b7:55:25:e0,80:8d:b7:55:25:e2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b0,20:a6:cd:50:24:b2,38:17:c3:19:d7:60,80:8d:b7:55:25:e3,72:32:b1:3e:1a:b8,38:17:c3:19:45:b0,b4:5d:50:e1:92:23,38:17:c3:19:45:b1,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,72:32:b1:3e:1a:b7,00:4e:35:de:e1:12,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:19:45:b2,38:17:c3:19:55:50,68:ff:7b:e4:af:39,38:17:c3:1f:22:30,00:4e:35:de:e1:02,60:32:b1:3e:1a:b7,b4:5d:50:e1:92:31,38:17:c3:19:55:52,b4:5d:50:e1:92:33,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,38:17:c3:19:55:42,38:17:c3:19:55:41,38:17:c3:19:55:40,00:4e:35:de:e1:10,00:4e:35:de:e1:11,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,38:17:c3:19:55:51,44:48:c1:91:95:b1,44:48:c1:91:95:b0,b4:5d:50:e1:92:20,00:4e:35:de:e1:01,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:08:50,38:17:c3:1f:08:41,38:17:c3:1f:08:40,00:4e:35:de:e1:00,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:52,00:4e:35:de:d7:50,38:17:c3:19:71:90,68:ff:7b:e4:af:38,38:17:c3:1f:22:31,38:17:c3:19:71:91,38:17:c3:1f:22:32,38:17:c3:19:71:80,38:17:c3:19:71:82,a8:bd:27:4c:bd:30,38:17:c3:1f:08:51,00:4e:35:df:0e:12,38:17:c3:1f:08:52,38:17:c3:19:71:92,00:4e:35:df:0e:10,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:31,38:17:c3:1e:fc:b0,00:4e:35:df:0e:11,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:4f:10,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:1b:08:b0,38:17:c3:19:71:81,00:4e:35:de:d7:43,00:4e:35:de:d7:40,00:4e:35:de:d7:42,00:4e:35:de:d7:41,x,y,timestamp
-78,-43,-100,-100,-100,-89,-100,-100,-89,-89,-100,-100,-50,-100,-100,-88,-100,-87,-84,-85,-85,-88,-100,-100,-100,-100,-94,-73,-100,-73,-65,-100,-71,-72,-100,-74,-100,-92,-100,-100,-100,-100,-100,-67,-67,-67,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-73,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-100,-100,-100,-70,-71,-70,-76,-77,-100,-100,-79,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-87,-100,-100,-100,-76,-100,-100,-100,-76,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-70,4715077937471
-74,-46,-100,-100,-100,-89,-90,-100,-89,-89,-100,-100,-50,-100,-100,-86,-83,-86,-84,-83,-83,-85,-100,-100,-100,-100,-94,-75,-100,-74,-69,-100,-75,-75,-100,-76,-100,-88,-100,-88,-100,-100,-100,-70,-69,-70,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-75,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-80,-100,-100,-76,-100,-100,-100,-69,-69,-70,-76,-77,-100,-100,-76,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-91,-100,-100,-100,-76,-100,-71,-71,-75,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-70,4718296266532
-75,-41,-100,-100,-100,-100,-90,-100,-100,-89,-100,-100,-50,-100,-100,-86,-83,-86,-100,-83,-79,-85,-100,-100,-100,-100,-90,-76,-100,-77,-65,-100,-72,-72,-78,-78,-100,-88,-100,-88,-100,-90,-100,-70,-71,-71,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-76,-100,-100,-100,-76,-100,-100,-78,-100,-100,-76,-100,-100,-100,-69,-69,-71,-75,-76,-100,-100,-75,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-91,-100,-100,-100,-75,-100,-71,-71,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-70,4721629427937
-74,-40,-100,-100,-100,-100,-100,-100,-92,-92,-100,-100,-50,-100,-100,-86,-100,-87,-82,-100,-79,-86,-100,-100,-100,-100,-90,-76,-100,-75,-65,-100,-75,-74,-75,-75,-100,-89,-100,-89,-100,-90,-100,-71,-71,-71,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-74,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-73,-100,-75,-100,-100,-100,-76,-100,-100,-79,-100,-100,-76,-100,-100,-100,-100,-67,-71,-75,-75,-100,-100,-76,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-75,-71,-100,-70,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-70,4724901911269
-84,-46,-100,-91,-90,-100,-91,-100,-90,-88,-100,-100,-48,-100,-100,-88,-86,-89,-82,-85,-86,-87,-100,-100,-100,-100,-100,-75,-100,-74,-68,-100,-73,-72,-74,-74,-100,-90,-100,-89,-100,-100,-100,-72,-72,-72,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-73,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-73,-75,-73,-100,-74,-100,-100,-100,-74,-100,-100,-79,-100,-100,-74,-100,-100,-100,-71,-70,-72,-74,-74,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-87,-100,-100,-100,-75,-71,-71,-70,-76,-93,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-70,4728110989966
-77,-42,-100,-91,-90,-100,-91,-100,-90,-88,-100,-100,-48,-100,-100,-88,-86,-89,-100,-85,-86,-87,-100,-100,-100,-100,-100,-75,-100,-75,-67,-100,-74,-74,-76,-74,-100,-90,-100,-100,-100,-100,-100,-70,-70,-70,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-75,-75,-76,-100,-73,-100,-100,-100,-74,-86,-100,-78,-100,-100,-74,-100,-100,-100,-71,-70,-69,-73,-73,-100,-100,-74,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-87,-100,-100,-100,-77,-71,-71,-70,-78,-93,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-70,4730814365277
-81,-43,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-59,-100,-100,-100,-100,-87,-100,-86,-84,-100,-100,-100,-100,-100,-100,-76,-100,-75,-67,-100,-77,-76,-76,-77,-100,-91,-100,-100,-92,-100,-100,-72,-73,-71,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-71,-100,-75,-100,-100,-90,-100,-86,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-79,-79,-80,-100,-85,-100,-100,-100,-74,-84,-100,-100,-100,-100,-74,-100,-100,-100,-70,-69,-69,-86,-86,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-69,-71,-70,-72,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-93,4776396342239
-86,-41,-100,-100,-92,-100,-100,-100,-90,-90,-100,-100,-54,-100,-100,-100,-100,-87,-100,-86,-84,-100,-100,-100,-100,-100,-100,-76,-100,-75,-67,-100,-75,-75,-76,-77,-100,-91,-100,-100,-92,-100,-100,-72,-73,-72,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-68,-100,-75,-100,-100,-90,-100,-85,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-79,-79,-80,-100,-88,-100,-100,-100,-70,-86,-100,-100,-100,-100,-70,-100,-100,-100,-68,-69,-68,-86,-89,-100,-100,-70,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-68,-70,-69,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-93,4779613627446
-80,-44,-100,-100,-92,-100,-100,-100,-100,-89,-100,-100,-53,-100,-100,-85,-84,-86,-100,-100,-85,-86,-100,-100,-100,-100,-100,-78,-100,-79,-72,-100,-75,-75,-76,-77,-100,-100,-100,-100,-100,-100,-100,-72,-72,-71,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-75,-100,-100,-93,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-72,-86,-100,-100,-100,-100,-72,-100,-100,-100,-68,-100,-68,-86,-87,-100,-100,-72,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-68,-71,-69,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-93,4782927083903
-83,-48,-100,-100,-92,-100,-100,-100,-100,-89,-100,-100,-56,-100,-100,-85,-84,-86,-100,-100,-85,-86,-100,-100,-100,-100,-100,-78,-100,-79,-72,-100,-75,-74,-78,-77,-100,-100,-100,-100,-100,-100,-100,-72,-72,-71,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-75,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-70,-88,-100,-81,-100,-100,-70,-100,-100,-100,-70,-100,-68,-86,-87,-100,-100,-71,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-70,-71,-72,-72,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-93,4786032256663
-81,-48,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-53,-100,-100,-88,-85,-87,-83,-85,-83,-88,-100,-100,-100,-100,-100,-78,-100,-79,-72,-100,-75,-74,-78,-79,-100,-100,-100,-100,-100,-100,-100,-71,-70,-71,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-70,-88,-100,-81,-100,-100,-70,-100,-100,-100,-69,-68,-68,-83,-87,-100,-100,-71,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-90,-100,-100,-100,-69,-70,-71,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-93,4789221560151
-81,-47,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-54,-100,-100,-87,-85,-87,-83,-85,-83,-88,-100,-89,-100,-100,-100,-79,-100,-79,-71,-100,-74,-74,-78,-79,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-100,-100,-72,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-78,-78,-79,-100,-83,-100,-100,-100,-70,-87,-100,-81,-100,-100,-70,-100,-100,-100,-69,-69,-68,-83,-83,-100,-100,-70,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-90,-100,-100,-100,-70,-70,-70,-70,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-93,4792418881139
-78,-35,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-42,-100,-100,-87,-86,-88,-100,-100,-100,-88,-100,-100,-100,-100,-100,-89,-100,-100,-71,-100,-78,-79,-100,-87,-100,-100,-100,-100,-100,-100,-100,-71,-71,-70,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-79,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-77,-100,-85,-100,-100,-100,-75,-100,-100,-83,-100,-100,-75,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-75,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-73,-69,-69,-69,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-116,4836732280862
-80,-37,-100,-100,-100,-100,-100,-86,-100,-87,-100,-100,-39,-100,-100,-87,-86,-88,-100,-86,-88,-88,-100,-92,-100,-100,-100,-89,-100,-100,-72,-100,-78,-79,-100,-87,-100,-100,-100,-100,-100,-100,-100,-72,-72,-72,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-79,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-77,-77,-77,-100,-84,-100,-100,-100,-75,-100,-100,-83,-100,-100,-76,-100,-100,-100,-72,-72,-72,-85,-84,-100,-100,-75,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-70,-69,-69,-69,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-116,4839844342215
-100,-37,-100,-100,-100,-87,-100,-86,-86,-87,-100,-100,-40,-100,-100,-87,-86,-86,-83,-86,-88,-86,-100,-100,-100,-100,-100,-91,-100,-100,-70,-100,-82,-81,-100,-89,-100,-100,-100,-100,-100,-100,-100,-72,-72,-72,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-81,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-76,-100,-100,-82,-100,-100,-76,-100,-100,-100,-74,-74,-74,-85,-84,-100,-100,-75,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-70,-68,-69,-68,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-116,4843048642891
-83,-37,-100,-100,-100,-87,-100,-86,-86,-87,-100,-100,-41,-100,-100,-87,-100,-88,-83,-100,-100,-87,-100,-92,-100,-100,-100,-89,-100,-100,-71,-100,-79,-81,-100,-89,-100,-100,-100,-100,-100,-100,-100,-72,-71,-72,-100,-100,-71,-100,-87,-100,-87,-100,-100,-100,-100,-100,-100,-71,-100,-80,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-79,-80,-100,-84,-100,-100,-100,-78,-100,-100,-83,-100,-100,-77,-100,-100,-100,-73,-74,-74,-85,-84,-100,-100,-78,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-72,-68,-67,-67,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-116,4846295441483
-80,-36,-100,-100,-90,-100,-100,-100,-90,-92,-100,-100,-40,-100,-100,-87,-100,-88,-100,-100,-100,-87,-100,-100,-100,-100,-100,-88,-100,-91,-71,-100,-81,-82,-100,-89,-100,-100,-100,-100,-100,-100,-100,-71,-71,-72,-100,-100,-70,-100,-87,-100,-87,-100,-100,-100,-100,-100,-100,-70,-100,-81,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-87,-100,-100,-100,-100,-77,-79,-80,-100,-85,-100,-100,-100,-78,-100,-100,-83,-100,-100,-77,-100,-100,-100,-73,-100,-100,-85,-85,-100,-100,-78,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-72,-67,-66,-67,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-116,4849548054190
-84,-35,-100,-100,-90,-100,-100,-100,-90,-92,-100,-100,-40,-100,-100,-100,-100,-89,-86,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-91,-70,-100,-81,-81,-89,-89,-100,-100,-100,-100,-100,-100,-100,-73,-72,-72,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-81,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-87,-100,-100,-100,-100,-77,-77,-100,-100,-85,-100,-100,-100,-80,-100,-100,-83,-100,-100,-79,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-80,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-72,-67,-65,-67,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-116,4852751579866
-84,-35,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-86,-100,-90,-85,-100,-100,-86,-100,-100,-100,-100,-100,-86,-100,-100,-70,-100,-82,-81,-100,-86,-100,-100,-100,-100,-100,-100,-100,-73,-73,-73,-100,-100,-71,-100,-84,-100,-84,-100,-100,-100,-100,-100,-100,-71,-100,-82,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-77,-100,-100,-87,-100,-100,-78,-100,-100,-100,-74,-74,-74,-85,-88,-100,-100,-77,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-139,4893850370215
-90,-35,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-89,-71,-100,-82,-83,-100,-89,-100,-100,-100,-100,-100,-100,-100,-73,-73,-73,-100,-100,-72,-100,-84,-100,-84,-100,-100,-100,-100,-100,-100,-71,-100,-82,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-77,-100,-100,-84,-100,-100,-80,-100,-100,-100,-75,-75,-75,-85,-100,-100,-100,-80,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-71,-70,-80,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-139,4896979098964
-87,-30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-89,-72,-100,-82,-83,-100,-89,-100,-100,-100,-100,-100,-100,-100,-73,-73,-73,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-84,-100,-100,-80,-100,-100,-100,-75,-76,-75,-100,-100,-100,-100,-80,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-75,-100,-73,-100,-75,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-139,4900060627348
-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-86,-73,-100,-82,-83,-100,-85,-100,-100,-100,-100,-100,-100,-100,-75,-76,-76,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-83,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-79,-100,-100,-100,-89,-100,-100,-100,-83,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-82,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-71,-73,-73,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-139,4903144233180
-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-86,-73,-100,-82,-83,-100,-85,-100,-100,-100,-100,-100,-100,-100,-74,-73,-73,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-83,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-79,-100,-100,-100,-90,-100,-100,-100,-83,-100,-100,-86,-100,-100,-82,-100,-100,-100,-77,-78,-75,-100,-100,-100,-100,-82,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-71,-71,-71,-70,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,-139,4906216307085
