80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,38:17:c3:1f:01:92,38:17:c3:1f:01:91,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,44:48:c1:a5:82:31,44:48:c1:a5:82:32,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:35:03,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,00:4e:35:df:06:50,00:4e:35:df:06:51,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,44:48:c1:a5:82:22,44:48:c1:a5:82:21,38:17:c3:19:45:b2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,60:32:b1:3e:1a:b7,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:d7:62,80:8d:b7:55:3a:42,00:4e:35:df:06:41,00:4e:35:df:06:40,b4:5d:50:e1:92:33,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,00:4e:35:de:e1:11,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,60:32:b1:3e:1a:b8,68:ff:7b:e4:af:39,b4:5d:50:e1:96:53,38:17:c3:1f:0e:10,80:8d:b7:55:35:10,38:17:c3:1f:01:90,44:48:c1:a5:82:30,38:17:c3:1f:0e:00,38:17:c3:19:d7:70,80:8d:b7:55:25:f0,80:8d:b7:55:3a:50,00:4e:35:df:06:52,80:8d:b7:55:39:c0,20:a6:cd:50:24:b0,38:17:c3:1e:ff:10,38:17:c3:19:d7:60,00:4e:35:df:06:42,b4:5d:50:e1:92:31,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,b4:5d:50:e1:96:50,66:2a:2f:53:7c:99,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:3a:41,80:8d:b7:55:25:e3,38:17:c3:1e:ff:02,38:17:c3:19:d7:61,38:17:c3:1e:ff:01,80:8d:b7:55:35:00,44:48:c1:a5:82:20,80:8d:b7:55:3a:40,20:a6:cd:50:24:a0,38:17:c3:1f:22:30,38:17:c3:19:45:b1,38:17:c3:19:55:51,38:17:c3:19:55:52,68:ff:7b:e4:af:38,a8:bd:27:4c:bd:32,00:4e:35:de:e1:10,b4:5d:50:e1:92:23,38:17:c3:19:55:50,38:17:c3:1f:09:90,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,a8:bd:27:4c:bd:31,ac:e2:d3:c4:08:e6,b4:5d:50:e1:96:51,80:8d:b7:55:25:e0,38:17:c3:1f:01:82,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:20,38:17:c3:19:45:b0,b4:5d:50:e1:92:21,38:17:c3:1f:01:81,20:a6:cd:42:0b:e3,38:17:c3:1f:01:80,38:17:c3:19:71:90,72:32:b1:3e:1a:b7,38:17:c3:1f:09:91,38:17:c3:1f:09:93,00:4e:35:de:e1:01,b4:5d:50:e1:92:22,a8:bd:27:4c:bd:30,00:4e:35:de:e1:02,38:17:c3:19:45:a2,b4:5d:50:e1:96:52,38:17:c3:1f:09:83,38:17:c3:1f:22:31,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,00:4e:35:de:e1:00,38:17:c3:1f:22:32,38:17:c3:1f:08:50,38:17:c3:19:45:a1,38:17:c3:1f:09:92,38:17:c3:19:45:a0,38:17:c3:19:55:40,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:19:55:41,38:17:c3:19:55:42,00:4e:35:df:0e:12,00:4e:35:de:d7:53,00:4e:35:de:d7:52,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1f:22:20,a8:bd:27:4c:bd:22,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b3,44:48:c1:91:95:b2,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:1f:08:40,38:17:c3:1f:08:41,38:17:c3:1f:08:42,a8:bd:27:4c:bd:21,00:4e:35:de:d7:41,00:4e:35:de:d7:42,00:4e:35:df:0e:10,00:4e:35:df:0e:11,00:4e:35:de:d7:43,00:4e:35:df:0e:01,00:4e:35:de:d7:40,38:17:c3:1f:22:22,38:17:c3:19:36:30,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:19:71:80,00:4e:35:df:0e:02,38:17:c3:1e:fc:b0,38:17:c3:1f:22:21,a8:bd:27:4c:bd:20,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:19:36:32,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,00:4e:35:df:0e:00,38:17:c3:1e:fc:a2,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:1f:0f:90,38:17:c3:24:58:b1,38:17:c3:1f:0f:91,38:17:c3:24:4f:12,38:17:c3:1f:0f:92,38:17:c3:24:4f:11,38:17:c3:24:4f:10,38:17:c3:24:58:b2,38:17:c3:24:4f:00,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:4f:01,38:17:c3:24:4f:02,00:4e:35:df:27:01,00:4e:35:df:27:00,00:4e:35:df:27:02,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:12,38:17:c3:1b:08:a1,38:17:c3:1b:08:a2,38:17:c3:1b:08:a0,00:4e:35:df:27:11,x,y,timestamp
-60,-59,-64,-64,-68,-68,-69,-100,-100,-60,-60,-46,-46,-55,-66,-66,-72,-79,-79,-77,-77,-77,-65,-65,-73,-72,-58,-58,-55,-55,-100,-83,-83,-77,-84,-85,-100,-68,-67,-67,-75,-75,-75,-76,-81,-83,-85,-83,-100,-64,-69,-100,-46,-66,-80,-77,-65,-73,-57,-83,-84,-80,-67,-75,-100,-77,-100,-84,-100,-76,-68,-77,-100,-100,-100,-74,-55,-100,-82,-85,-89,-73,-73,-100,-81,-77,-81,-73,-100,-100,-100,-80,-81,-100,-100,-100,-81,-81,-87,-81,-100,-100,-100,-100,-78,-100,-100,-82,-80,-81,-81,-100,-100,-100,-85,-100,-100,-100,-100,-82,-85,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-82,-82,-100,-100,-84,-82,-85,-83,-86,-85,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,508,3489054543459
-60,-59,-64,-64,-68,-68,-68,-100,-100,-61,-61,-46,-46,-55,-66,-66,-72,-79,-79,-77,-77,-77,-65,-65,-73,-73,-58,-58,-55,-55,-100,-100,-100,-77,-84,-86,-100,-68,-67,-100,-75,-75,-76,-76,-81,-83,-85,-83,-100,-63,-68,-100,-46,-66,-79,-77,-65,-76,-57,-100,-87,-100,-67,-75,-100,-76,-100,-85,-74,-74,-68,-76,-100,-100,-100,-74,-55,-100,-82,-86,-100,-100,-74,-100,-80,-76,-81,-100,-100,-100,-100,-81,-79,-100,-100,-100,-87,-81,-100,-81,-100,-100,-100,-100,-77,-100,-100,-82,-80,-81,-81,-100,-100,-100,-85,-100,-100,-100,-100,-82,-86,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-82,-82,-100,-100,-84,-82,-85,-83,-85,-85,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,508,3495983613977
-60,-58,-64,-65,-68,-69,-69,-100,-100,-60,-60,-46,-46,-53,-66,-66,-73,-79,-80,-77,-77,-77,-65,-65,-72,-72,-58,-58,-55,-55,-100,-100,-100,-78,-86,-88,-100,-68,-67,-67,-75,-75,-76,-76,-81,-83,-85,-83,-100,-65,-69,-100,-46,-66,-79,-77,-66,-72,-58,-100,-87,-100,-67,-75,-100,-76,-100,-85,-75,-75,-68,-46,-100,-100,-100,-76,-55,-68,-82,-85,-100,-74,-74,-100,-80,-76,-100,-100,-100,-100,-73,-81,-82,-100,-100,-100,-87,-80,-100,-80,-100,-100,-100,-100,-78,-100,-100,-82,-100,-81,-100,-100,-100,-100,-84,-100,-100,-100,-100,-82,-86,-82,-100,-100,-100,-100,-100,-100,-100,-100,-87,-85,-85,-82,-82,-100,-100,-84,-82,-85,-83,-85,-86,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,508,3502506304704
-55,-61,-64,-65,-68,-70,-70,-82,-100,-55,-55,-47,-47,-61,-100,-100,-73,-80,-80,-77,-78,-78,-67,-67,-69,-72,-58,-57,-55,-55,-100,-100,-100,-78,-86,-88,-100,-68,-72,-72,-78,-78,-78,-74,-100,-100,-100,-100,-100,-65,-70,-100,-47,-100,-79,-78,-67,-68,-58,-100,-87,-100,-71,-78,-100,-74,-100,-85,-75,-75,-68,-76,-100,-100,-100,-76,-55,-68,-100,-85,-100,-73,-73,-84,-79,-73,-82,-73,-100,-100,-73,-79,-78,-100,-100,-100,-87,-80,-100,-80,-100,-100,-100,-100,-78,-100,-100,-82,-100,-79,-82,-100,-100,-100,-86,-100,-100,-100,-100,-82,-86,-83,-100,-100,-100,-100,-100,-100,-100,-100,-87,-84,-84,-83,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,491,3534969588442
-55,-62,-67,-67,-70,-70,-70,-82,-100,-55,-55,-47,-48,-63,-100,-100,-100,-80,-80,-77,-77,-77,-66,-66,-68,-69,-60,-61,-50,-50,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-78,-78,-79,-76,-100,-100,-100,-100,-100,-67,-70,-100,-48,-100,-82,-77,-66,-69,-100,-100,-100,-100,-71,-78,-100,-77,-100,-81,-100,-100,-100,-76,-100,-80,-100,-100,-51,-67,-100,-86,-100,-72,-74,-84,-79,-73,-83,-72,-100,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-82,-100,-79,-82,-100,-100,-100,-85,-100,-100,-100,-100,-81,-86,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-83,-82,-100,-100,-100,-100,-100,-100,-84,-83,-83,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,491,3541433582918
-55,-58,-67,-67,-70,-70,-70,-82,-100,-55,-55,-47,-48,-63,-100,-100,-69,-81,-81,-77,-77,-77,-66,-66,-70,-69,-61,-60,-51,-51,-100,-100,-100,-100,-100,-100,-78,-66,-72,-72,-78,-78,-78,-76,-100,-100,-100,-100,-100,-67,-70,-100,-47,-74,-81,-77,-66,-70,-60,-100,-100,-100,-72,-78,-100,-76,-100,-81,-69,-69,-67,-54,-100,-80,-100,-100,-51,-66,-100,-85,-100,-73,-73,-84,-79,-76,-51,-72,-100,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-83,-100,-100,-82,-79,-79,-82,-100,-100,-100,-85,-100,-100,-100,-100,-81,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-83,-82,-100,-100,-100,-100,-100,-100,-83,-83,-83,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,491,3547532668072
-55,-67,-67,-67,-70,-70,-70,-83,-83,-55,-55,-47,-47,-64,-73,-73,-69,-80,-81,-77,-78,-77,-67,-67,-70,-67,-54,-60,-50,-50,-100,-100,-100,-83,-100,-100,-78,-68,-71,-72,-79,-79,-79,-77,-100,-100,-100,-100,-100,-67,-70,-83,-47,-73,-81,-78,-68,-67,-55,-100,-100,-100,-72,-79,-100,-77,-100,-80,-69,-69,-67,-72,-100,-80,-100,-100,-50,-66,-100,-86,-100,-74,-74,-100,-79,-78,-82,-73,-100,-78,-73,-79,-100,-100,-73,-100,-85,-100,-100,-79,-100,-100,-100,-86,-83,-100,-100,-83,-79,-76,-83,-100,-100,-100,-85,-100,-100,-100,-100,-81,-85,-83,-100,-100,-100,-76,-86,-86,-76,-76,-100,-84,-84,-84,-83,-100,-100,-100,-100,-100,-100,-83,-83,-83,-83,-82,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,491,3553975441559
-54,-65,-65,-66,-70,-70,-70,-83,-83,-54,-54,-47,-47,-64,-73,-73,-71,-81,-82,-78,-78,-78,-67,-67,-67,-67,-58,-57,-50,-50,-100,-100,-100,-83,-100,-100,-78,-66,-71,-72,-79,-79,-78,-77,-100,-100,-100,-100,-100,-67,-70,-83,-47,-73,-81,-78,-67,-67,-57,-100,-100,-100,-72,-78,-100,-77,-100,-80,-69,-71,-67,-72,-100,-100,-100,-100,-50,-66,-100,-85,-100,-75,-75,-100,-79,-77,-80,-75,-100,-78,-73,-79,-100,-100,-73,-100,-85,-100,-100,-79,-100,-100,-100,-86,-83,-100,-100,-83,-79,-79,-83,-100,-100,-100,-85,-100,-100,-100,-100,-83,-86,-82,-100,-100,-100,-76,-86,-86,-76,-76,-100,-83,-84,-84,-83,-100,-100,-100,-100,-100,-100,-84,-84,-82,-81,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,491,3560483988224
-53,-65,-66,-67,-70,-70,-70,-83,-83,-54,-54,-47,-47,-65,-73,-72,-71,-82,-82,-75,-75,-75,-66,-66,-67,-68,-62,-62,-52,-51,-100,-100,-100,-83,-100,-100,-100,-67,-72,-72,-78,-79,-79,-79,-100,-100,-86,-100,-100,-67,-70,-83,-47,-73,-83,-75,-66,-67,-61,-100,-88,-80,-72,-78,-100,-79,-100,-82,-100,-71,-67,-54,-100,-100,-100,-100,-52,-68,-100,-84,-100,-75,-73,-100,-80,-80,-80,-75,-100,-78,-73,-79,-78,-100,-73,-100,-85,-100,-100,-80,-100,-100,-100,-86,-83,-100,-100,-83,-79,-80,-82,-100,-100,-100,-82,-100,-100,-100,-100,-83,-84,-84,-100,-100,-100,-76,-86,-86,-76,-76,-100,-84,-85,-85,-83,-100,-100,-100,-100,-100,-100,-85,-85,-82,-82,-83,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,491,3566843594002
-55,-64,-69,-69,-71,-71,-71,-100,-100,-55,-55,-52,-52,-66,-100,-72,-69,-82,-82,-75,-76,-76,-66,-66,-69,-69,-62,-66,-56,-57,-100,-83,-84,-100,-100,-100,-100,-60,-67,-62,-73,-73,-73,-69,-100,-100,-86,-100,-100,-72,-71,-100,-52,-100,-82,-76,-66,-69,-61,-84,-88,-80,-67,-73,-100,-70,-100,-80,-73,-73,-60,-70,-100,-82,-100,-73,-56,-59,-100,-83,-100,-75,-76,-100,-79,-69,-80,-75,-100,-72,-72,-79,-78,-100,-72,-100,-100,-100,-100,-80,-100,-100,-100,-84,-83,-100,-100,-76,-79,-80,-76,-100,-100,-100,-83,-100,-100,-100,-100,-76,-82,-83,-100,-100,-100,-100,-84,-85,-100,-100,-88,-80,-81,-83,-83,-100,-100,-100,-100,-100,-100,-81,-81,-82,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,473,3609739848934
-56,-61,-69,-69,-72,-72,-72,-100,-100,-56,-56,-53,-53,-66,-100,-100,-69,-82,-82,-76,-76,-76,-65,-65,-68,-68,-63,-64,-55,-55,-100,-83,-84,-100,-100,-100,-82,-61,-68,-63,-74,-74,-74,-70,-100,-100,-81,-80,-100,-68,-72,-100,-53,-100,-82,-75,-65,-68,-64,-84,-88,-100,-68,-74,-100,-70,-100,-81,-73,-73,-60,-69,-100,-82,-100,-73,-55,-62,-100,-82,-100,-100,-76,-100,-79,-70,-79,-100,-100,-72,-73,-79,-78,-100,-73,-100,-100,-100,-100,-78,-100,-100,-100,-82,-83,-100,-100,-76,-77,-100,-76,-100,-100,-100,-83,-100,-100,-100,-100,-76,-83,-83,-100,-100,-100,-100,-83,-84,-100,-100,-88,-81,-80,-83,-83,-100,-100,-100,-100,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,473,3616307774088
-56,-64,-70,-70,-73,-72,-73,-100,-100,-56,-56,-52,-52,-69,-100,-100,-69,-82,-81,-76,-76,-76,-67,-67,-69,-69,-63,-64,-55,-55,-100,-84,-85,-100,-100,-100,-82,-61,-67,-68,-73,-73,-73,-69,-100,-100,-77,-78,-100,-71,-73,-100,-53,-100,-82,-76,-67,-70,-64,-84,-87,-100,-67,-73,-100,-69,-100,-81,-73,-73,-61,-73,-100,-82,-100,-73,-55,-61,-100,-82,-100,-75,-75,-83,-79,-70,-76,-100,-100,-72,-73,-78,-79,-100,-73,-84,-100,-77,-100,-77,-100,-100,-100,-84,-84,-100,-100,-76,-78,-79,-76,-100,-100,-100,-82,-100,-100,-100,-100,-75,-82,-83,-100,-100,-100,-100,-83,-83,-100,-100,-88,-82,-82,-83,-83,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,473,3622777394971
-56,-65,-70,-70,-72,-72,-71,-100,-100,-56,-56,-53,-53,-68,-100,-100,-70,-82,-82,-76,-77,-76,-67,-67,-68,-68,-63,-65,-55,-53,-100,-84,-85,-83,-100,-100,-82,-60,-67,-67,-74,-74,-75,-69,-100,-100,-81,-80,-100,-69,-71,-100,-53,-100,-81,-76,-67,-66,-64,-84,-86,-100,-67,-75,-100,-70,-100,-81,-70,-71,-60,-69,-100,-82,-100,-100,-56,-61,-100,-83,-100,-75,-75,-83,-78,-70,-76,-100,-100,-72,-72,-78,-81,-100,-72,-84,-100,-77,-100,-77,-100,-100,-100,-84,-84,-100,-100,-77,-77,-79,-77,-100,-100,-100,-83,-100,-100,-100,-100,-75,-83,-83,-100,-100,-100,-100,-83,-83,-100,-100,-88,-80,-80,-82,-82,-100,-100,-100,-100,-100,-87,-80,-80,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,473,3629389083718
-56,-64,-70,-70,-72,-72,-72,-84,-84,-57,-57,-53,-53,-67,-100,-100,-70,-81,-81,-76,-75,-76,-65,-65,-69,-69,-63,-65,-55,-53,-100,-84,-85,-82,-100,-100,-82,-61,-67,-67,-74,-74,-74,-69,-100,-100,-54,-80,-100,-69,-72,-85,-53,-100,-82,-76,-65,-69,-100,-84,-86,-100,-68,-74,-100,-69,-100,-82,-70,-72,-60,-69,-100,-82,-100,-100,-56,-61,-100,-83,-100,-75,-75,-83,-78,-69,-76,-100,-100,-72,-72,-77,-81,-100,-72,-84,-82,-77,-100,-77,-100,-100,-100,-83,-84,-100,-100,-77,-77,-79,-77,-100,-100,-100,-82,-100,-100,-100,-100,-75,-83,-83,-100,-100,-100,-79,-84,-84,-100,-79,-88,-80,-81,-82,-83,-100,-100,-100,-100,-100,-87,-80,-81,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,473,3636114637413
-57,-64,-70,-100,-71,-71,-71,-86,-85,-57,-57,-52,-52,-68,-100,-100,-69,-82,-82,-76,-76,-76,-65,-65,-69,-70,-62,-62,-55,-53,-87,-100,-100,-82,-100,-100,-83,-61,-67,-67,-73,-73,-74,-70,-100,-100,-82,-80,-100,-69,-71,-86,-52,-100,-82,-76,-65,-70,-100,-100,-86,-100,-68,-74,-100,-69,-100,-81,-71,-71,-61,-76,-100,-100,-100,-71,-56,-61,-100,-83,-87,-75,-75,-84,-78,-70,-77,-76,-100,-72,-72,-78,-81,-100,-72,-100,-82,-78,-86,-78,-100,-100,-100,-83,-100,-100,-100,-77,-78,-79,-76,-100,-100,-100,-82,-100,-100,-100,-100,-76,-82,-82,-100,-100,-100,-79,-84,-84,-100,-79,-100,-80,-79,-82,-82,-100,-100,-100,-100,-100,-87,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,473,3642612925744
-59,-64,-71,-71,-69,-69,-69,-86,-85,-59,-60,-56,-56,-68,-100,-100,-67,-80,-80,-76,-77,-77,-59,-59,-67,-68,-62,-62,-55,-100,-87,-84,-82,-80,-100,-100,-83,-61,-100,-100,-74,-74,-74,-76,-100,-100,-78,-83,-100,-71,-69,-86,-56,-100,-80,-76,-59,-67,-100,-83,-100,-100,-68,-74,-100,-77,-100,-77,-72,-72,-61,-76,-100,-100,-100,-72,-100,-61,-100,-87,-87,-74,-74,-81,-81,-76,-77,-76,-100,-72,-72,-82,-100,-100,-72,-100,-82,-78,-86,-78,-100,-100,-100,-83,-80,-100,-100,-77,-78,-82,-76,-100,-100,-100,-82,-100,-100,-100,-100,-76,-82,-82,-100,-100,-100,-79,-84,-84,-100,-79,-100,-78,-78,-82,-82,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,456,3680609120782
-60,-59,-70,-71,-68,-68,-68,-86,-87,-60,-60,-61,-61,-62,-100,-100,-68,-80,-79,-76,-76,-76,-60,-60,-71,-71,-62,-61,-55,-100,-100,-84,-82,-80,-100,-100,-100,-62,-70,-69,-73,-73,-73,-77,-100,-100,-78,-83,-100,-71,-68,-88,-61,-100,-80,-76,-60,-71,-61,-83,-100,-100,-70,-73,-100,-77,-100,-79,-72,-71,-62,-77,-100,-100,-100,-72,-100,-62,-100,-87,-88,-74,-75,-81,-82,-77,-77,-74,-100,-100,-100,-81,-79,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-81,-80,-100,-100,-80,-100,-82,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-80,-80,-100,-100,-85,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-85,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,456,3687306130467
-58,-58,-72,-72,-68,-67,-67,-86,-87,-59,-59,-60,-60,-63,-100,-100,-52,-79,-80,-76,-76,-76,-60,-60,-68,-68,-59,-58,-61,-61,-100,-83,-83,-83,-100,-100,-100,-63,-69,-69,-74,-74,-74,-78,-100,-100,-86,-83,-100,-72,-68,-88,-61,-100,-80,-76,-60,-68,-58,-83,-100,-100,-69,-74,-100,-78,-100,-79,-72,-71,-63,-70,-100,-100,-100,-72,-61,-62,-100,-87,-88,-75,-75,-81,-82,-77,-76,-74,-100,-75,-74,-81,-77,-100,-74,-100,-100,-100,-88,-77,-100,-100,-100,-81,-80,-100,-100,-80,-100,-82,-80,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-73,-81,-82,-100,-100,-86,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-85,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,456,3693717504475
