72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:51,38:17:c3:1f:14:12,38:17:c3:1f:14:11,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:c3,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:43,44:48:c1:91:d0:04,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:24:47:51,38:17:c3:24:47:52,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b3,a8:bd:27:4c:aa:83,44:48:c1:91:95:a3,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,20:a6:cd:42:13:f1,38:17:c3:1f:00:b0,38:17:c3:1f:00:a0,38:17:c3:1f:14:10,b4:5d:50:e1:96:50,44:48:c1:91:d0:11,9c:d6:43:60:92:e0,20:a6:cd:42:0a:d2,38:17:c3:19:45:b0,38:17:c3:1f:19:d0,44:48:c1:91:95:b2,38:17:c3:24:47:50,a8:bd:27:4c:aa:90,38:17:c3:19:d7:70,38:17:c3:1a:cf:d0,44:48:c1:91:aa:30,20:a6:cd:42:0a:c1,ac:e2:d3:c4:08:e6,44:48:c1:91:aa:21,44:48:c1:91:aa:31,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:19:45:a1,38:17:c3:1f:09:93,44:48:c1:91:aa:32,38:17:c3:22:5e:f2,38:17:c3:22:5e:f1,38:17:c3:1f:09:90,20:a6:cd:42:13:f0,38:17:c3:19:45:a0,38:17:c3:1f:19:f0,38:17:c3:22:5e:f0,b4:5d:50:e1:96:41,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,b4:5d:50:e1:96:42,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:1f:09:83,44:48:c1:91:95:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,a8:bd:27:4c:aa:80,44:48:c1:91:d0:02,38:17:c3:19:45:a2,38:17:c3:24:56:41,38:17:c3:24:56:42,b4:5d:50:e1:96:40,44:48:c1:91:d0:01,38:17:c3:1f:09:82,20:a6:cd:42:13:e2,38:17:c3:1f:09:80,86:0d:8e:aa:25:a4,38:17:c3:1f:14:02,38:17:c3:1f:14:01,38:17:c3:1f:09:81,38:17:c3:1f:19:c2,38:17:c3:1f:19:c1,20:a6:cd:42:13:e1,20:a6:cd:42:0a:c2,38:17:c3:1f:14:00,44:48:c1:91:aa:20,38:17:c3:1f:19:c0,20:a6:cd:42:13:e0,66:2a:2f:53:7c:99,20:a6:cd:42:0a:c0,44:48:c1:91:aa:22,b0:b8:67:3d:c2:f2,44:48:c1:91:d0:00,20:a6:cd:42:0b:e3,b6:e6:2d:69:d5:58,38:17:c3:19:36:30,38:17:c3:1a:cf:d1,20:a6:cd:42:0b:f0,44:48:c1:91:9d:50,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,38:17:c3:1f:19:f2,38:17:c3:19:36:31,38:17:c3:19:36:32,38:17:c3:1f:19:f1,92:32:4b:b2:cc:47,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,80:8d:b7:55:25:e3,38:17:c3:19:d7:60,38:17:c3:19:d7:61,38:17:c3:19:d7:62,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:35:10,80:8d:b7:55:29:d0,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:39:d0,80:8d:b7:55:3a:52,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,ea:9e:b4:53:24:54,80:8d:b7:55:3a:40,80:8d:b7:55:3a:51,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:1f:22:30,20:a6:cd:50:24:b0,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,38:17:c3:19:71:90,68:ff:7b:e4:af:38,80:8d:b7:55:39:d1,80:8d:b7:55:29:d1,80:8d:b7:55:39:d2,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:36:22,38:17:c3:19:36:21,20:a6:cd:50:24:a1,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,38:17:c3:19:36:20,80:8d:b7:55:39:c0,38:17:c3:1f:0e:10,80:8d:b7:55:29:d2,00:4e:35:df:06:52,38:17:c3:19:71:82,38:17:c3:19:71:80,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1f:22:32,38:17:c3:1e:ff:00,38:17:c3:1f:22:31,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,00:4e:35:df:06:51,00:4e:35:df:06:42,00:4e:35:df:06:50,00:4e:35:df:06:41,00:4e:35:de:e1:12,00:4e:35:df:06:40,38:17:c3:1f:0e:01,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:de:e1:10,38:17:c3:1f:0e:00,b4:5d:50:e1:92:23,38:17:c3:1f:0e:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:02,80:8d:b7:55:4d:00,80:8d:b7:55:4d:10,80:8d:b7:55:4d:12,80:8d:b7:55:4d:11,x,y,timestamp
-78,-78,-50,-50,-44,-44,-100,-76,-76,-87,-100,-86,-87,-87,-89,-85,-88,-88,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-50,-44,-77,-87,-85,-100,-88,-71,-100,-100,-100,-100,-74,-100,-100,-100,-71,-100,-100,-81,-81,-100,-81,-100,-100,-100,-82,-100,-100,-100,-100,-100,-75,-74,-100,-81,-100,-84,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-85,-100,-86,-100,-100,-81,-85,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-73,-100,-85,-100,-79,-100,-73,-74,-79,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-87,-100,-100,-72,-87,-87,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,315,651,1298418853409
-78,-78,-50,-50,-44,-44,-100,-76,-76,-87,-100,-86,-87,-87,-89,-84,-88,-88,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-48,-44,-76,-87,-87,-100,-88,-71,-100,-100,-100,-100,-74,-100,-100,-100,-70,-100,-100,-81,-82,-77,-82,-100,-100,-100,-81,-100,-77,-100,-100,-100,-47,-72,-100,-80,-81,-86,-100,-100,-100,-81,-100,-76,-100,-100,-100,-100,-85,-100,-86,-100,-81,-80,-85,-100,-100,-100,-100,-81,-100,-100,-100,-88,-100,-100,-100,-100,-73,-100,-86,-100,-79,-100,-74,-74,-79,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-87,-72,-100,-72,-86,-86,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,315,651,1304060621584
-78,-78,-49,-49,-44,-44,-100,-76,-76,-88,-100,-86,-87,-87,-100,-85,-100,-89,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-49,-44,-76,-100,-87,-100,-88,-71,-100,-100,-100,-100,-74,-100,-100,-100,-70,-100,-100,-81,-81,-77,-82,-100,-100,-100,-82,-100,-77,-100,-100,-100,-47,-72,-100,-81,-81,-82,-100,-100,-100,-82,-100,-76,-100,-100,-100,-100,-83,-100,-84,-100,-81,-80,-84,-100,-100,-100,-100,-81,-100,-100,-100,-88,-100,-100,-100,-100,-73,-100,-86,-100,-79,-100,-73,-74,-79,-100,-100,-100,-100,-100,-73,-73,-73,-79,-79,-87,-72,-72,-72,-87,-86,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,315,651,1309752745384
-100,-78,-49,-49,-44,-44,-100,-76,-76,-88,-100,-85,-100,-87,-89,-87,-100,-89,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-49,-44,-76,-100,-87,-100,-88,-71,-100,-100,-100,-100,-74,-100,-100,-100,-71,-100,-100,-81,-81,-77,-81,-100,-100,-100,-81,-100,-77,-100,-100,-100,-72,-73,-100,-82,-80,-84,-100,-100,-100,-81,-100,-77,-100,-100,-100,-100,-83,-100,-84,-100,-81,-80,-84,-100,-100,-100,-100,-81,-100,-100,-100,-88,-100,-100,-100,-100,-70,-100,-86,-100,-79,-100,-73,-73,-79,-100,-100,-100,-100,-100,-73,-73,-73,-79,-79,-87,-72,-72,-100,-86,-87,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,315,651,1315509942309
-77,-77,-49,-49,-44,-45,-100,-76,-76,-83,-88,-86,-100,-85,-89,-86,-100,-89,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-49,-45,-76,-87,-86,-100,-88,-71,-100,-100,-100,-88,-74,-100,-100,-100,-72,-100,-100,-81,-82,-76,-82,-100,-100,-100,-81,-100,-76,-100,-100,-100,-73,-73,-100,-82,-80,-84,-100,-100,-100,-81,-100,-76,-100,-100,-100,-100,-85,-100,-84,-100,-80,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-86,-100,-79,-100,-74,-74,-79,-100,-100,-100,-100,-100,-73,-64,-73,-79,-79,-86,-72,-72,-72,-86,-87,-100,-86,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,315,651,1321198806005
-77,-81,-50,-50,-42,-42,-100,-78,-78,-87,-87,-86,-100,-85,-86,-85,-86,-86,-86,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-48,-42,-79,-88,-86,-100,-85,-74,-100,-100,-100,-88,-73,-100,-100,-100,-71,-100,-100,-85,-84,-76,-85,-100,-100,-100,-84,-100,-76,-100,-100,-100,-75,-73,-100,-70,-70,-82,-100,-100,-100,-70,-100,-76,-100,-100,-100,-100,-84,-100,-83,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-86,-100,-75,-100,-72,-73,-75,-100,-100,-100,-100,-100,-74,-75,-74,-75,-75,-86,-75,-72,-75,-84,-86,-88,-85,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,330,651,1351154523077
-100,-81,-50,-50,-43,-43,-100,-81,-81,-87,-87,-86,-100,-100,-85,-85,-86,-86,-86,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-49,-42,-80,-88,-100,-86,-87,-74,-100,-100,-100,-100,-72,-100,-100,-100,-72,-100,-100,-84,-84,-72,-84,-100,-100,-100,-85,-100,-72,-100,-100,-100,-75,-75,-100,-70,-70,-82,-100,-100,-100,-70,-100,-72,-100,-100,-100,-100,-84,-100,-85,-100,-79,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-84,-100,-76,-100,-72,-72,-76,-100,-84,-86,-100,-100,-74,-75,-74,-76,-76,-87,-75,-75,-75,-84,-85,-88,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,330,651,1356953037397
-81,-80,-50,-51,-43,-43,-100,-79,-79,-87,-87,-87,-100,-100,-85,-87,-86,-86,-86,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-88,-100,-100,-50,-43,-79,-88,-100,-86,-87,-73,-100,-100,-100,-87,-72,-100,-100,-100,-65,-100,-100,-84,-84,-73,-87,-100,-100,-100,-86,-100,-72,-100,-100,-100,-74,-76,-100,-82,-70,-83,-100,-100,-100,-70,-100,-71,-100,-100,-100,-100,-84,-100,-85,-100,-79,-100,-85,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-82,-100,-76,-100,-72,-72,-76,-100,-82,-81,-100,-100,-74,-75,-75,-76,-76,-87,-75,-75,-75,-86,-86,-88,-85,-86,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,330,651,1362873271614
-80,-80,-51,-51,-44,-43,-100,-78,-78,-89,-100,-87,-100,-100,-85,-87,-86,-86,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-87,-100,-100,-49,-44,-78,-90,-100,-86,-87,-70,-100,-100,-100,-87,-72,-100,-100,-100,-74,-100,-100,-84,-85,-70,-86,-100,-100,-100,-86,-100,-70,-100,-100,-100,-72,-71,-100,-82,-100,-82,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-80,-100,-80,-100,-79,-100,-81,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-82,-100,-76,-100,-72,-72,-76,-100,-81,-81,-100,-100,-71,-72,-71,-76,-76,-84,-75,-75,-75,-86,-86,-87,-85,-86,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,330,651,1368843156872
-80,-80,-50,-50,-44,-44,-100,-78,-78,-89,-100,-87,-100,-100,-100,-85,-90,-88,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-86,-100,-100,-50,-44,-79,-90,-100,-100,-88,-70,-100,-100,-100,-87,-72,-100,-100,-100,-74,-100,-100,-86,-87,-70,-86,-100,-100,-100,-86,-100,-70,-100,-100,-100,-72,-71,-100,-82,-100,-82,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-80,-100,-80,-100,-100,-100,-81,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-82,-100,-76,-100,-72,-72,-76,-100,-82,-82,-100,-100,-71,-72,-71,-77,-76,-84,-75,-75,-75,-86,-86,-87,-100,-86,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,330,651,1374763399109
-81,-81,-50,-50,-44,-44,-100,-78,-79,-89,-100,-88,-100,-100,-100,-85,-90,-88,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-87,-100,-100,-49,-44,-79,-90,-100,-100,-88,-70,-100,-100,-100,-88,-72,-100,-100,-100,-74,-100,-100,-86,-87,-70,-86,-100,-100,-100,-85,-100,-70,-100,-100,-100,-72,-71,-100,-100,-100,-81,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-81,-100,-80,-100,-79,-79,-81,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-76,-100,-72,-72,-76,-100,-82,-81,-100,-100,-71,-72,-71,-76,-77,-85,-75,-75,-75,-86,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,330,651,1380550590774
-81,-78,-50,-49,-49,-44,-100,-82,-82,-100,-100,-88,-100,-100,-100,-85,-90,-87,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-87,-100,-100,-50,-44,-82,-100,-100,-100,-87,-67,-100,-100,-100,-88,-73,-100,-100,-100,-71,-100,-100,-85,-88,-70,-86,-100,-100,-100,-85,-100,-70,-100,-100,-100,-100,-79,-100,-100,-100,-80,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-81,-100,-80,-100,-79,-79,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-82,-100,-77,-100,-73,-74,-77,-100,-82,-81,-100,-100,-67,-68,-66,-77,-77,-85,-100,-100,-100,-84,-84,-100,-83,-84,-100,-100,-83,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,345,651,1410126029200
-100,-78,-53,-53,-51,-51,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-50,-51,-82,-100,-100,-100,-88,-67,-100,-100,-100,-100,-73,-100,-100,-100,-68,-100,-100,-85,-88,-100,-86,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-70,-100,-71,-71,-81,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-70,-100,-100,-100,-77,-100,-74,-74,-77,-100,-100,-100,-100,-100,-67,-68,-66,-77,-77,-85,-100,-100,-100,-84,-84,-100,-85,-84,-100,-100,-83,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,345,651,1415808191958
-100,-78,-53,-53,-53,-53,-100,-83,-82,-100,-100,-100,-100,-100,-100,-86,-100,-88,-89,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-52,-53,-83,-100,-100,-100,-88,-67,-100,-100,-100,-100,-73,-100,-100,-100,-69,-100,-100,-86,-87,-72,-85,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-72,-100,-71,-71,-81,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-82,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-67,-100,-86,-100,-76,-100,-73,-73,-77,-100,-86,-100,-100,-100,-69,-67,-66,-77,-77,-87,-74,-100,-100,-85,-84,-100,-84,-85,-100,-100,-83,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,345,651,1421194135862
-100,-78,-53,-53,-52,-52,-100,-83,-84,-100,-100,-100,-100,-100,-89,-86,-88,-88,-89,-84,-66,-66,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-52,-52,-84,-100,-100,-100,-87,-66,-100,-100,-100,-100,-74,-100,-100,-100,-68,-100,-100,-85,-86,-72,-86,-100,-100,-100,-86,-100,-74,-100,-100,-100,-79,-73,-100,-71,-71,-81,-100,-100,-100,-71,-100,-74,-100,-100,-100,-100,-81,-100,-100,-100,-82,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-66,-100,-86,-100,-75,-100,-73,-73,-75,-100,-86,-100,-100,-100,-67,-68,-64,-75,-75,-82,-74,-100,-100,-83,-85,-100,-85,-85,-100,-100,-84,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,345,651,1426794244662
-100,-79,-53,-53,-52,-52,-100,-83,-84,-100,-100,-100,-100,-100,-89,-86,-88,-88,-100,-84,-66,-66,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-52,-51,-83,-100,-100,-100,-87,-67,-100,-100,-100,-100,-74,-100,-100,-100,-67,-100,-100,-86,-85,-72,-84,-100,-100,-100,-86,-100,-74,-100,-100,-100,-79,-72,-100,-100,-100,-81,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-81,-100,-100,-100,-81,-81,-80,-100,-100,-100,-100,-81,-100,-100,-100,-88,-100,-100,-100,-100,-68,-100,-85,-100,-76,-100,-73,-73,-76,-100,-85,-84,-100,-100,-67,-69,-68,-76,-76,-82,-74,-100,-100,-84,-84,-100,-84,-84,-100,-100,-84,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,345,651,1432566172264
-100,-78,-53,-53,-52,-52,-100,-83,-83,-100,-100,-100,-100,-100,-89,-88,-88,-88,-100,-84,-67,-67,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-52,-52,-83,-100,-100,-100,-88,-67,-100,-100,-100,-100,-73,-100,-100,-100,-68,-100,-100,-85,-84,-100,-85,-100,-100,-100,-86,-100,-74,-100,-100,-100,-78,-72,-100,-85,-84,-80,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-80,-100,-81,-100,-81,-81,-81,-100,-100,-100,-100,-81,-100,-100,-100,-88,-100,-100,-100,-100,-68,-100,-85,-100,-76,-100,-73,-73,-76,-100,-85,-84,-100,-100,-68,-69,-68,-76,-76,-86,-100,-100,-100,-84,-84,-100,-84,-85,-100,-100,-83,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,345,651,1438244672731
