80:8d:b7:55:39:c0,b0:be:76:f8:30:5e,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,38:17:c3:1f:01:92,38:17:c3:1f:01:91,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:35:02,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:35:03,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,38:17:c3:1f:01:81,38:17:c3:19:d7:71,80:8d:b7:55:25:f2,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:19:d7:72,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,72:32:b1:3e:1a:b7,80:8d:b7:55:3a:52,38:17:c3:19:45:b1,38:17:c3:19:45:b2,20:a6:cd:50:24:b2,80:8d:b7:55:3a:51,80:8d:b7:55:25:e3,44:48:c1:a5:82:22,38:17:c3:19:d7:61,38:17:c3:19:55:52,38:17:c3:19:55:51,20:a6:cd:50:24:b1,68:ff:7b:e4:af:38,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:62,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,b4:5d:50:e1:92:33,00:4e:35:de:e1:10,38:17:c3:1e:ff:01,38:17:c3:1f:09:91,00:4e:35:de:e1:11,00:4e:35:df:06:40,38:17:c3:1e:ff:02,60:32:b1:3e:1a:b8,20:a6:cd:42:0b:e3,b4:5d:50:e1:92:23,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,38:17:c3:1f:01:90,38:17:c3:1f:0e:00,44:48:c1:a5:82:30,80:8d:b7:55:35:00,00:4e:35:df:06:52,38:17:c3:19:d7:70,80:8d:b7:55:25:f0,80:8d:b7:55:3a:50,38:17:c3:19:d7:60,20:a6:cd:50:24:b0,38:17:c3:19:45:b0,38:17:c3:19:55:50,38:17:c3:1e:ff:10,20:a6:cd:50:24:a0,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,00:4e:35:df:06:42,38:17:c3:1f:09:90,38:17:c3:1f:22:30,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,80:8d:b7:55:35:01,60:32:b1:3e:1a:b7,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,44:48:c1:a5:82:21,a8:bd:27:4c:bd:32,00:4e:35:df:06:41,38:17:c3:1f:09:93,38:17:c3:1f:0e:10,38:17:c3:1f:01:80,44:48:c1:a5:82:20,66:2a:2f:53:7c:99,b4:5d:50:e1:92:30,b4:5d:50:e1:92:32,20:a6:cd:42:0b:f3,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:31,20:a6:cd:42:0b:f0,a8:bd:27:4c:bd:31,38:17:c3:19:71:90,80:8d:b7:55:25:e1,38:17:c3:1f:09:83,80:8d:b7:55:25:e0,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,a8:bd:27:4c:bd:30,b4:5d:50:e1:96:50,68:ff:7b:e4:af:39,38:17:c3:1f:22:31,38:17:c3:1f:22:32,b4:5d:50:e1:92:21,20:a6:cd:42:0b:f1,b4:5d:50:e1:92:22,80:8d:b7:55:25:e2,38:17:c3:1f:08:50,38:17:c3:19:55:42,80:8d:b7:55:3a:40,b4:5d:50:e1:96:52,38:17:c3:19:55:41,38:17:c3:19:71:92,38:17:c3:19:55:40,38:17:c3:19:71:91,38:17:c3:1f:01:82,38:17:c3:1f:09:92,38:17:c3:19:45:a2,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,20:a6:cd:42:0b:f2,b4:5d:50:e1:92:20,b4:5d:50:e1:96:43,00:4e:35:de:e1:01,00:4e:35:de:e1:02,38:17:c3:19:45:a1,00:4e:35:de:d7:53,38:17:c3:19:45:a0,00:4e:35:de:d7:52,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b3,44:48:c1:91:95:b2,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1f:08:41,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:de:d7:43,00:4e:35:df:0e:12,00:4e:35:de:e1:00,00:4e:35:df:0e:10,38:17:c3:19:71:82,00:4e:35:df:0e:11,00:4e:35:de:d7:42,38:17:c3:19:71:80,38:17:c3:19:71:81,00:4e:35:de:d7:40,38:17:c3:19:36:30,38:17:c3:19:36:32,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,38:17:c3:19:36:31,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,a8:bd:27:4c:bd:22,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1f:08:42,00:4e:35:df:0e:01,00:4e:35:df:0e:00,00:4e:35:df:0e:02,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:1f:0f:92,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:1f:0f:91,38:17:c3:1f:0f:90,38:17:c3:24:4f:10,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:4f:01,38:17:c3:24:4f:02,32:f7:72:50:57:3b,38:17:c3:24:4f:00,38:17:c3:1b:08:b0,00:4e:35:df:27:12,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,38:17:c3:1b:08:a2,38:17:c3:1b:08:a0,00:4e:35:df:27:00,00:4e:35:df:27:02,00:4e:35:df:27:10,38:17:c3:1b:08:a1,00:4e:35:de:d7:41,00:4e:35:df:27:11,9c:d6:43:60:92:e0,x,y,timestamp
-100,-47,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-100,-100,-100,-100,-86,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-100,-100,-100,-100,-86,-88,-100,-100,-100,-100,-100,-76,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-70,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-73,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-81,-86,-100,-82,-82,-100,-100,-100,-55,-53,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,637,-99,2764467221392
-100,-56,-100,-100,-100,-100,-100,-100,-100,-20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-86,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-68,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-78,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-68,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-73,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-83,-84,-100,-84,-83,-100,-100,-100,-53,-52,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,661,-99,2797184551797
-100,-53,-100,-100,-100,-100,-100,-100,-100,-20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-73,-100,-100,-100,-100,-100,-100,-100,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-68,-74,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-78,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-68,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-74,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-85,-71,-83,-83,-83,-100,-83,-84,-100,-100,-100,-57,-57,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-88,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,661,-99,2802128150545
-100,-45,-100,-100,-100,-100,-100,-100,-100,-19,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-73,-100,-100,-100,-100,-85,-100,-100,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-68,-74,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-78,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-68,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-74,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-71,-84,-84,-85,-100,-83,-84,-100,-100,-100,-55,-55,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-83,-100,-79,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-88,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,661,-99,2807397412105
-100,-56,-100,-100,-100,-100,-100,-100,-100,-20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-83,-100,-100,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-71,-74,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-76,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-71,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-74,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-71,-84,-84,-85,-100,-83,-84,-100,-100,-100,-56,-55,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-83,-100,-79,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-88,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,661,-99,2812688141634
-100,-56,-100,-100,-100,-100,-100,-100,-100,-19,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-83,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-71,-75,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-78,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-71,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-74,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-83,-71,-82,-82,-85,-100,-100,-84,-100,-100,-100,-54,-53,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-83,-100,-85,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,661,-99,2818028852205
-100,-55,-100,-100,-100,-100,-100,-100,-100,-20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-84,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-70,-75,-100,-100,-100,-100,-100,-100,-100,-81,-100,-50,-74,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-71,-83,-83,-82,-100,-100,-82,-100,-100,-100,-56,-55,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,661,-99,2823247373714
-100,-51,-100,-100,-100,-100,-100,-100,-100,-21,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-84,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-72,-74,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-78,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-73,-74,-100,-100,-100,-100,-100,-100,-100,-81,-100,-61,-74,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-83,-75,-82,-74,-82,-100,-82,-82,-100,-100,-100,-58,-59,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,685,-99,2856989427711
-100,-54,-100,-100,-100,-100,-100,-100,-100,-21,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-75,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-74,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-84,-75,-85,-74,-83,-100,-85,-100,-100,-100,-100,-60,-60,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,685,-99,2862144640157
-100,-45,-100,-100,-100,-100,-100,-100,-100,-21,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-74,-75,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-74,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-80,-74,-80,-85,-80,-100,-84,-84,-100,-100,-100,-60,-60,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,685,-99,2867213765624
-100,-53,-100,-100,-100,-100,-100,-100,-100,-20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-73,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-74,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-79,-74,-80,-84,-81,-100,-85,-85,-100,-100,-100,-60,-60,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,685,-99,2872270416299
-100,-53,-100,-100,-100,-100,-100,-100,-100,-22,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-75,-74,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-74,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-80,-74,-80,-84,-80,-100,-85,-85,-100,-100,-100,-58,-58,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-81,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,685,-99,2877331591089
-100,-52,-100,-100,-100,-100,-100,-100,-100,-22,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-74,-74,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-74,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-80,-74,-80,-84,-80,-100,-85,-85,-100,-100,-100,-59,-59,-100,-100,-100,-100,-59,-100,-100,-100,-100,-81,-79,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,685,-99,2882455912754
-100,-47,-100,-100,-100,-100,-100,-100,-100,-21,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-70,-100,-100,-70,-74,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-73,-100,-100,-100,-100,-100,-100,-85,-100,-100,-54,-73,-100,-100,-100,-100,-78,-100,-100,-100,-100,-89,-100,-54,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-68,-85,-82,-85,-100,-82,-81,-100,-100,-100,-57,-57,-100,-100,-100,-100,-57,-100,-100,-100,-100,-81,-79,-81,-77,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,709,-99,2912016823888
-100,-54,-100,-100,-100,-100,-100,-100,-100,-21,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-70,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-73,-100,-100,-100,-100,-100,-100,-85,-100,-100,-54,-73,-100,-100,-100,-100,-79,-100,-100,-100,-100,-89,-100,-54,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-69,-83,-81,-84,-100,-81,-81,-100,-100,-100,-57,-57,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,709,-99,2917100493522
-100,-54,-100,-100,-100,-100,-100,-100,-100,-21,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-72,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-73,-100,-100,-100,-100,-100,-100,-85,-100,-100,-54,-73,-100,-100,-100,-100,-77,-100,-100,-100,-100,-88,-100,-54,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-69,-83,-81,-84,-100,-81,-81,-100,-100,-100,-57,-57,-100,-100,-100,-100,-57,-100,-100,-100,-100,-78,-78,-77,-76,-100,-100,-86,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,709,-99,2922104082374
-100,-54,-100,-100,-100,-100,-100,-100,-100,-20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-72,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-73,-100,-100,-100,-100,-78,-100,-100,-100,-100,-88,-100,-54,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-69,-82,-81,-83,-100,-83,-81,-100,-100,-100,-57,-57,-100,-100,-100,-100,-57,-100,-100,-100,-100,-77,-78,-77,-76,-100,-100,-86,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,709,-99,2927388832528
-100,-54,-100,-100,-100,-100,-100,-100,-100,-21,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-70,-100,-100,-71,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-73,-100,-100,-100,-100,-80,-100,-100,-100,-100,-88,-100,-54,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-69,-84,-81,-83,-100,-83,-82,-100,-100,-100,-56,-57,-100,-100,-100,-100,-58,-100,-100,-100,-100,-77,-78,-77,-77,-100,-100,-86,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,709,-99,2932637609714
