38:17:c3:19:71:91,38:17:c3:19:71:90,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,44:48:c1:a5:82:30,80:8d:b7:55:25:f2,44:48:c1:a5:82:32,80:8d:b7:55:25:f3,44:48:c1:a5:82:31,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,38:17:c3:1e:ff:00,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:01:92,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a1,38:17:c3:1f:09:90,38:17:c3:19:55:52,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:d0,00:4e:35:df:06:40,b0:be:76:f8:30:5e,00:4e:35:df:06:41,38:17:c3:1f:00:b0,00:4e:35:de:e1:12,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,66:2a:2f:53:7c:99,68:ff:7b:e4:af:38,b4:5d:50:e1:96:52,68:ff:7b:e4:af:39,b4:5d:50:e1:96:53,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,38:17:c3:24:58:b0,72:32:b1:3e:1a:b7,38:17:c3:24:58:b1,38:17:c3:24:58:b2,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,80:8d:b7:55:25:e3,00:4e:35:df:06:42,80:8d:b7:55:3a:42,38:17:c3:19:55:40,38:17:c3:1f:22:32,38:17:c3:1f:22:31,b4:5d:50:e1:92:23,38:17:c3:19:71:92,00:4e:35:de:e1:11,72:32:b1:3e:1a:b8,00:4e:35:de:e1:10,38:17:c3:1f:08:50,20:a6:cd:50:24:a2,38:17:c3:19:45:a2,38:17:c3:19:45:a0,20:a6:cd:50:24:a0,38:17:c3:1f:09:83,38:17:c3:19:45:a1,38:17:c3:1f:09:91,a8:bd:27:4c:bd:30,20:a6:cd:42:0b:e3,38:17:c3:19:55:41,38:17:c3:19:55:42,44:48:c1:91:95:b2,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,00:4e:35:de:d7:53,00:4e:35:de:d7:52,44:48:c1:91:95:b3,b4:5d:50:e1:92:20,00:4e:35:de:e1:00,00:4e:35:de:e1:01,38:17:c3:1f:08:52,00:4e:35:de:e1:02,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,38:17:c3:1f:08:51,44:48:c1:91:95:b0,44:48:c1:91:95:b1,38:17:c3:1f:08:42,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:df:0e:12,00:4e:35:de:d7:43,38:17:c3:19:36:30,38:17:c3:1f:08:41,00:4e:35:df:0e:10,38:17:c3:1f:08:40,38:17:c3:19:71:82,38:17:c3:19:71:81,00:4e:35:df:0e:11,a8:bd:27:4c:bd:22,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,64:e5:99:c3:13:3c,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1f:0f:90,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:12,38:17:c3:19:71:80,00:4e:35:de:d7:42,00:4e:35:de:d7:40,00:4e:35:de:d7:41,x,y,label
-93,-94,-58,-83,-58,-82,-56,-82,-72,-74,-73,-74,-72,-74,-73,-100,-100,-100,-82,-75,-74,-74,-66,-85,-66,-88,-90,-88,-66,-85,-66,-84,-92,-90,-81,-80,-61,-70,-88,-82,-82,-87,-89,-71,-70,-86,-92,-86,-84,-84,-83,-88,-87,-79,-78,-81,-80,-91,-89,-89,-90,-79,-78,-81,-67,-87,-74,-87,-92,-88,-91,-88,-84,-84,-84,-90,-93,-90,-92,-91,-91,-87,-87,-91,-74,-73,-73,-72,-100,-87,-100,-100,-72,-73,-71,-52,-52,-66,-66,-78,-54,-81,-87,-87,-87,-82,-79,-87,-79,-88,-88,-88,-89,-92,-88,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1
-90,-90,-55,-82,-55,-82,-55,-83,-73,-75,-73,-74,-72,-74,-74,-100,-100,-100,-82,-75,-75,-74,-65,-84,-63,-88,-90,-91,-65,-85,-67,-84,-92,-90,-80,-80,-58,-71,-88,-82,-82,-87,-88,-71,-71,-86,-92,-86,-85,-84,-84,-88,-87,-80,-76,-80,-76,-90,-90,-90,-91,-80,-78,-78,-66,-87,-78,-88,-92,-88,-90,-88,-85,-84,-86,-92,-94,-90,-92,-90,-91,-87,-87,-91,-74,-74,-75,-71,-100,-89,-100,-100,-71,-71,-71,-52,-53,-66,-64,-68,-54,-81,-87,-87,-87,-82,-78,-87,-79,-88,-88,-88,-90,-91,-88,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1
-90,-93,-60,-81,-60,-81,-58,-80,-77,-75,-76,-74,-76,-75,-75,-100,-100,-100,-82,-71,-71,-72,-61,-79,-60,-83,-82,-82,-61,-79,-60,-80,-92,-90,-78,-78,-60,-74,-88,-82,-82,-87,-88,-74,-74,-86,-92,-86,-88,-87,-87,-88,-87,-75,-77,-77,-77,-88,-89,-88,-88,-75,-74,-75,-70,-87,-74,-88,-92,-89,-90,-88,-83,-84,-83,-92,-92,-90,-92,-93,-91,-87,-87,-91,-75,-74,-75,-72,-100,-90,-100,-100,-73,-71,-75,-63,-62,-71,-69,-92,-62,-81,-79,-81,-87,-82,-78,-87,-80,-88,-88,-88,-90,-91,-88,-89,-90,-93,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-92,-90,-62,-82,-62,-81,-62,-81,-76,-72,-76,-72,-76,-71,-72,-100,-100,-100,-82,-69,-70,-71,-61,-77,-62,-83,-82,-81,-62,-78,-60,-78,-92,-92,-78,-78,-58,-73,-89,-82,-82,-87,-88,-73,-73,-86,-91,-85,-88,-87,-87,-85,-83,-75,-77,-77,-76,-88,-87,-88,-88,-75,-78,-75,-70,-87,-78,-86,-92,-89,-90,-88,-85,-85,-84,-89,-90,-90,-92,-93,-91,-87,-87,-91,-75,-74,-69,-74,-100,-91,-100,-100,-72,-73,-75,-60,-60,-68,-69,-87,-60,-84,-84,-81,-87,-81,-79,-88,-80,-88,-88,-88,-90,-91,-89,-89,-90,-94,-85,-89,-89,-84,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-92,-89,-63,-81,-60,-82,-62,-81,-76,-72,-76,-71,-76,-73,-72,-100,-100,-100,-82,-71,-71,-70,-60,-78,-60,-82,-82,-81,-61,-78,-61,-77,-92,-89,-77,-78,-61,-73,-90,-82,-82,-89,-88,-73,-74,-82,-92,-85,-88,-91,-87,-85,-83,-86,-76,-77,-78,-88,-88,-86,-86,-77,-76,-75,-69,-90,-75,-87,-92,-89,-90,-88,-85,-85,-85,-95,-89,-90,-92,-94,-91,-87,-87,-91,-75,-74,-69,-72,-100,-92,-100,-100,-72,-72,-75,-61,-61,-69,-68,-85,-60,-83,-84,-81,-87,-80,-79,-88,-81,-88,-88,-88,-90,-91,-89,-89,-90,-94,-82,-90,-89,-86,-92,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-92,-91,-63,-81,-63,-81,-64,-81,-77,-71,-77,-73,-77,-71,-71,-100,-100,-100,-82,-72,-71,-73,-60,-78,-61,-82,-81,-81,-60,-81,-61,-79,-92,-89,-78,-78,-60,-72,-87,-82,-82,-91,-88,-73,-72,-82,-92,-84,-88,-90,-87,-85,-84,-76,-76,-77,-76,-88,-88,-90,-89,-75,-78,-78,-69,-87,-77,-87,-92,-90,-90,-88,-86,-84,-84,-92,-89,-90,-92,-92,-91,-87,-87,-91,-75,-73,-69,-73,-100,-93,-100,-100,-73,-71,-76,-62,-62,-69,-69,-88,-62,-83,-84,-81,-87,-80,-79,-88,-81,-88,-88,-88,-91,-91,-90,-89,-91,-94,-82,-90,-89,-86,-92,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-92,-91,-63,-81,-60,-81,-62,-81,-77,-73,-77,-73,-76,-73,-72,-100,-100,-100,-83,-71,-70,-70,-61,-78,-59,-81,-82,-82,-61,-80,-61,-79,-92,-90,-77,-78,-60,-72,-87,-82,-83,-91,-90,-73,-73,-82,-90,-85,-88,-91,-87,-84,-84,-75,-75,-78,-76,-88,-87,-88,-88,-78,-78,-79,-68,-87,-77,-86,-92,-90,-90,-88,-80,-81,-80,-92,-91,-90,-92,-92,-91,-87,-87,-91,-77,-75,-69,-72,-100,-92,-100,-100,-72,-73,-76,-62,-60,-69,-66,-84,-61,-78,-80,-79,-87,-74,-80,-88,-81,-88,-88,-88,-91,-91,-90,-91,-91,-94,-82,-88,-89,-86,-91,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-92,-91,-62,-82,-62,-81,-62,-81,-76,-72,-77,-72,-76,-72,-71,-100,-100,-100,-83,-72,-71,-72,-61,-79,-60,-82,-81,-83,-60,-79,-59,-80,-92,-91,-77,-78,-60,-73,-87,-82,-83,-92,-90,-73,-72,-87,-92,-84,-88,-91,-87,-84,-85,-76,-76,-78,-75,-89,-87,-90,-87,-78,-78,-79,-70,-86,-78,-87,-92,-90,-90,-88,-82,-80,-80,-94,-90,-90,-87,-95,-91,-87,-87,-91,-75,-76,-70,-72,-100,-92,-100,-100,-71,-72,-75,-60,-60,-69,-68,-89,-60,-81,-82,-80,-80,-81,-80,-87,-81,-88,-88,-88,-91,-91,-90,-93,-91,-94,-85,-88,-89,-86,-91,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-92,-91,-57,-81,-57,-80,-56,-79,-71,-70,-71,-68,-72,-69,-69,-100,-100,-100,-83,-74,-75,-75,-63,-84,-62,-79,-82,-83,-65,-85,-64,-85,-92,-92,-80,-81,-54,-73,-88,-82,-83,-91,-88,-73,-72,-85,-92,-86,-83,-82,-82,-84,-85,-78,-78,-80,-78,-86,-87,-86,-86,-72,-72,-72,-69,-86,-71,-87,-100,-89,-90,-88,-82,-82,-83,-89,-91,-90,-87,-89,-91,-100,-100,-91,-72,-73,-67,-69,-100,-92,-100,-100,-70,-69,-74,-47,-61,-69,-70,-80,-61,-78,-82,-80,-80,-79,-81,-85,-76,-88,-88,-88,-91,-91,-91,-86,-91,-94,-86,-88,-89,-86,-91,-88,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-92,-91,-58,-81,-58,-80,-50,-79,-72,-69,-73,-69,-72,-70,-69,-100,-100,-100,-83,-74,-75,-75,-62,-83,-61,-79,-79,-83,-62,-84,-61,-84,-92,-92,-81,-82,-57,-67,-89,-82,-83,-91,-88,-69,-68,-85,-92,-87,-82,-82,-82,-86,-86,-81,-78,-80,-78,-87,-86,-86,-87,-71,-71,-72,-69,-84,-70,-84,-100,-90,-90,-88,-82,-82,-83,-91,-91,-90,-87,-89,-91,-100,-100,-91,-74,-74,-68,-70,-100,-92,-100,-100,-70,-70,-73,-62,-61,-68,-68,-83,-61,-78,-81,-80,-80,-76,-81,-84,-75,-88,-88,-88,-91,-91,-91,-88,-91,-94,-95,-88,-89,-85,-91,-88,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-92,-91,-58,-80,-59,-82,-57,-80,-72,-70,-71,-70,-71,-69,-69,-100,-100,-100,-86,-76,-78,-77,-61,-83,-62,-81,-80,-83,-63,-84,-63,-84,-92,-92,-80,-81,-55,-69,-88,-85,-85,-92,-90,-68,-69,-85,-92,-88,-82,-83,-83,-86,-87,-82,-81,-80,-79,-87,-87,-89,-88,-70,-71,-71,-69,-84,-70,-85,-100,-92,-91,-88,-79,-78,-78,-92,-93,-90,-87,-91,-92,-100,-100,-91,-73,-74,-70,-71,-100,-92,-100,-100,-70,-70,-74,-59,-59,-69,-69,-88,-61,-76,-81,-81,-82,-78,-81,-85,-75,-88,-88,-88,-93,-91,-91,-86,-91,-94,-85,-88,-89,-84,-91,-88,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-92,-91,-57,-82,-57,-80,-58,-80,-72,-70,-72,-70,-72,-70,-69,-100,-100,-100,-86,-77,-78,-79,-62,-84,-61,-80,-80,-81,-63,-84,-61,-83,-92,-92,-80,-84,-56,-69,-89,-85,-85,-92,-91,-68,-69,-85,-92,-85,-82,-83,-82,-86,-87,-78,-81,-81,-79,-88,-88,-90,-89,-70,-71,-70,-68,-84,-71,-84,-91,-91,-92,-88,-78,-81,-83,-90,-93,-90,-87,-92,-94,-100,-100,-92,-74,-72,-69,-68,-100,-92,-100,-100,-68,-69,-73,-62,-61,-67,-68,-83,-62,-78,-82,-83,-83,-76,-81,-84,-78,-88,-88,-89,-92,-91,-90,-88,-91,-94,-85,-88,-89,-84,-91,-88,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-92,-91,-59,-80,-60,-80,-52,-83,-71,-70,-72,-70,-73,-70,-69,-100,-100,-100,-86,-76,-76,-77,-60,-83,-60,-80,-79,-79,-61,-84,-60,-84,-92,-92,-80,-80,-56,-69,-87,-85,-85,-94,-86,-67,-69,-85,-92,-84,-83,-83,-83,-84,-85,-78,-81,-81,-79,-87,-88,-88,-88,-71,-71,-70,-67,-84,-71,-85,-91,-92,-91,-90,-79,-77,-77,-88,-93,-90,-84,-90,-94,-100,-100,-92,-74,-74,-68,-70,-100,-92,-100,-100,-69,-69,-74,-61,-62,-67,-67,-85,-61,-78,-82,-82,-82,-76,-82,-86,-78,-100,-88,-89,-89,-91,-90,-88,-91,-94,-84,-88,-89,-86,-91,-88,-91,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-92,-91,-58,-81,-57,-80,-59,-80,-73,-69,-72,-70,-73,-72,-69,-100,-100,-100,-86,-77,-75,-76,-60,-84,-62,-80,-80,-80,-62,-84,-61,-84,-92,-92,-80,-81,-57,-69,-87,-85,-85,-94,-89,-69,-70,-85,-92,-84,-82,-83,-83,-84,-85,-80,-81,-81,-79,-88,-88,-89,-87,-71,-71,-71,-67,-85,-71,-84,-91,-90,-89,-90,-79,-83,-84,-86,-93,-90,-84,-88,-92,-100,-100,-91,-74,-74,-68,-69,-100,-92,-100,-100,-70,-68,-73,-59,-61,-66,-67,-85,-75,-78,-81,-81,-82,-79,-82,-85,-76,-100,-88,-89,-90,-91,-90,-87,-91,-94,-85,-88,-89,-85,-91,-88,-91,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-92,-91,-56,-81,-58,-80,-56,-80,-75,-73,-74,-72,-75,-73,-73,-100,-100,-100,-86,-76,-68,-67,-57,-78,-57,-79,-79,-77,-58,-78,-57,-78,-85,-86,-78,-78,-59,-73,-87,-85,-85,-85,-89,-74,-74,-85,-87,-82,-83,-83,-83,-82,-83,-80,-81,-78,-79,-88,-88,-89,-87,-72,-74,-72,-65,-81,-69,-83,-91,-91,-89,-90,-82,-81,-80,-89,-90,-90,-84,-88,-90,-100,-100,-91,-74,-74,-68,-77,-100,-85,-100,-100,-70,-68,-77,-63,-64,-60,-64,-88,-62,-78,-80,-77,-82,-79,-82,-84,-78,-100,-86,-87,-85,-91,-90,-87,-91,-94,-89,-88,-89,-85,-91,-88,-85,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-92,-91,-58,-81,-57,-80,-56,-80,-76,-72,-76,-73,-76,-74,-73,-100,-100,-100,-86,-67,-68,-66,-57,-78,-58,-80,-77,-79,-58,-77,-57,-78,-86,-85,-80,-82,-62,-74,-86,-85,-85,-84,-89,-75,-74,-85,-85,-81,-82,-81,-82,-82,-82,-86,-86,-81,-79,-85,-87,-88,-85,-69,-74,-73,-60,-83,-71,-82,-91,-91,-89,-90,-80,-81,-81,-92,-90,-90,-84,-94,-88,-100,-89,-90,-74,-74,-70,-76,-100,-85,-100,-100,-77,-77,-77,-63,-65,-59,-64,-88,-61,-80,-80,-79,-79,-79,-82,-81,-77,-100,-86,-87,-85,-91,-90,-87,-91,-94,-89,-88,-89,-85,-91,-88,-86,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-92,-91,-56,-81,-56,-80,-55,-80,-78,-72,-76,-72,-76,-72,-73,-100,-100,-100,-86,-67,-68,-66,-58,-79,-59,-77,-78,-80,-59,-79,-61,-78,-85,-86,-79,-77,-64,-74,-86,-87,-86,-84,-89,-74,-73,-85,-87,-81,-82,-83,-82,-82,-82,-85,-86,-77,-79,-85,-85,-85,-85,-72,-74,-73,-63,-83,-71,-84,-91,-92,-89,-90,-84,-82,-82,-90,-89,-90,-84,-94,-89,-90,-88,-89,-75,-78,-82,-75,-100,-86,-100,-100,-74,-75,-77,-65,-65,-64,-62,-88,-65,-79,-80,-76,-76,-79,-79,-83,-80,-100,-86,-87,-85,-91,-90,-87,-91,-94,-89,-88,-89,-85,-91,-89,-86,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-92,-91,-57,-80,-59,-80,-56,-80,-78,-71,-77,-71,-77,-71,-71,-100,-100,-100,-86,-68,-67,-66,-58,-78,-59,-79,-76,-78,-59,-78,-59,-79,-88,-85,-78,-79,-61,-74,-87,-87,-86,-84,-89,-76,-76,-85,-85,-82,-79,-79,-80,-82,-82,-85,-84,-79,-79,-87,-87,-86,-86,-73,-74,-73,-61,-83,-71,-82,-91,-92,-89,-90,-82,-81,-82,-90,-90,-90,-84,-94,-90,-88,-88,-88,-75,-78,-82,-76,-100,-85,-100,-100,-77,-77,-77,-66,-65,-62,-63,-84,-65,-80,-80,-81,-76,-80,-79,-82,-80,-100,-88,-88,-85,-91,-90,-87,-91,-94,-89,-88,-89,-85,-91,-89,-85,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-92,-91,-57,-80,-57,-79,-57,-80,-77,-72,-76,-72,-76,-74,-72,-100,-100,-100,-86,-77,-67,-66,-59,-78,-60,-79,-77,-76,-60,-78,-58,-77,-86,-86,-80,-79,-62,-74,-88,-87,-86,-85,-89,-74,-74,-85,-85,-82,-79,-79,-80,-83,-82,-85,-84,-79,-79,-87,-87,-88,-86,-73,-73,-73,-62,-83,-69,-82,-91,-92,-89,-90,-81,-82,-81,-89,-91,-90,-84,-94,-89,-89,-88,-90,-76,-79,-72,-75,-100,-85,-100,-100,-77,-76,-75,-64,-64,-63,-63,-81,-61,-80,-80,-81,-76,-80,-79,-83,-80,-100,-86,-87,-89,-91,-90,-83,-91,-94,-89,-88,-89,-85,-91,-89,-85,-93,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-92,-91,-58,-79,-59,-81,-56,-79,-78,-72,-79,-74,-78,-73,-72,-100,-100,-100,-86,-68,-66,-68,-59,-77,-58,-77,-79,-77,-59,-77,-59,-77,-85,-86,-80,-80,-62,-74,-87,-87,-86,-85,-89,-76,-75,-89,-85,-82,-79,-79,-78,-82,-81,-85,-84,-80,-79,-87,-87,-87,-86,-72,-71,-74,-63,-82,-73,-83,-91,-91,-89,-90,-82,-83,-84,-91,-91,-90,-84,-94,-89,-89,-89,-90,-75,-74,-74,-77,-100,-85,-100,-100,-77,-79,-74,-66,-65,-59,-59,-82,-65,-80,-80,-81,-78,-80,-79,-82,-80,-100,-88,-87,-89,-91,-90,-83,-91,-94,-88,-88,-89,-85,-91,-89,-85,-93,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
