20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:95:a1,44:48:c1:91:95:a2,20:a6:cd:42:0a:c2,44:48:c1:91:95:a3,20:a6:cd:42:0a:c3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:19:45:a1,38:17:c3:19:45:a0,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,20:a6:cd:42:0a:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,9c:d6:43:60:92:e0,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,38:17:c3:19:d7:70,38:17:c3:19:d7:71,44:48:c1:91:d0:10,38:17:c3:19:d7:72,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,44:48:c1:91:d0:04,38:17:c3:24:47:50,38:17:c3:24:47:52,38:17:c3:24:47:51,38:17:c3:22:61:92,66:2a:2f:53:7c:99,38:17:c3:22:61:90,38:17:c3:1f:19:c0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:09:92,a8:bd:27:4c:aa:80,38:17:c3:1f:09:93,38:17:c3:1f:00:a0,a8:bd:27:4c:aa:83,38:17:c3:22:5e:f0,a8:bd:27:4c:aa:82,38:17:c3:22:5e:f1,a8:bd:27:4c:aa:81,20:a6:cd:42:13:f0,20:a6:cd:42:13:f1,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b7,38:17:c3:24:56:50,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,20:a6:cd:42:13:f2,b4:5d:50:e1:96:41,38:17:c3:1f:19:f0,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,b4:5d:50:e1:96:43,38:17:c3:1f:09:90,38:17:c3:1f:09:91,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:90,44:48:c1:91:95:b0,38:17:c3:1f:09:83,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,a8:bd:27:4c:aa:93,38:17:c3:19:45:b1,a8:bd:27:4c:aa:92,44:48:c1:91:95:a0,38:17:c3:19:45:a2,44:48:c1:91:aa:30,38:17:c3:1f:14:00,b4:5d:50:e1:96:40,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:1f:09:82,38:17:c3:1f:09:80,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:09:81,80:8d:b7:55:25:f0,38:17:c3:22:5e:f2,44:48:c1:91:aa:31,44:48:c1:91:aa:32,38:17:c3:19:36:30,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:d7:61,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,80:8d:b7:55:25:f3,38:17:c3:19:d7:60,80:8d:b7:55:25:e3,38:17:c3:19:d7:62,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:3a:50,80:8d:b7:55:35:03,b0:be:76:f8:30:5e,38:17:c3:1e:ff:10,80:8d:b7:55:35:10,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:35:13,80:8d:b7:55:25:e0,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:3a:42,80:8d:b7:55:39:d0,68:ff:7b:e4:af:39,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,38:17:c3:19:36:21,38:17:c3:19:36:22,38:17:c3:19:71:90,38:17:c3:19:71:92,38:17:c3:19:71:91,80:8d:b7:55:29:d0,68:ff:7b:e4:af:38,38:17:c3:1e:ff:11,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ea:9e:b4:53:24:54,38:17:c3:1f:22:30,38:17:c3:1e:ff:12,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:1e:ff:01,80:8d:b7:55:29:c0,38:17:c3:1e:ff:00,80:8d:b7:55:29:c2,38:17:c3:1e:ff:02,38:17:c3:19:71:82,80:8d:b7:55:29:c1,80:8d:b7:55:39:c2,00:4e:35:df:06:52,20:a6:cd:50:24:a2,38:17:c3:1f:0e:10,38:17:c3:1f:22:32,20:a6:cd:50:24:b0,38:17:c3:1f:22:31,00:4e:35:df:06:50,00:4e:35:de:e1:12,20:a6:cd:50:24:a0,20:a6:cd:50:24:a1,00:4e:35:df:06:40,20:a6:cd:50:24:b1,00:4e:35:df:06:51,20:a6:cd:50:24:b2,00:4e:35:de:e1:11,00:4e:35:de:e1:10,00:4e:35:df:06:42,00:4e:35:df:06:41,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,80:8d:b7:55:4d:10,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,x,y,label
-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-85,-87,-100,-100,-100,-93,-83,-90,-84,-47,-82,-46,-94,-90,-90,-84,-83,-84,-82,-80,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-93,-89,-84,-90,-56,-90,-100,-84,-100,-84,-100,-100,-85,-83,-83,-100,-86,-55,-100,-100,-100,-56,-100,-94,-90,-89,-86,-88,-100,-88,-100,-100,-100,-79,-79,-79,-88,-78,-85,-100,-86,-100,-87,-100,-100,-100,-88,-88,-85,-85,-88,-100,-100,-100,-100,-91,-81,-84,-86,-89,-85,-84,-81,-82,-82,-89,-91,-92,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-86,-85,-100,-100,-100,-93,-88,-90,-87,-45,-88,-46,-94,-90,-92,-83,-83,-83,-81,-81,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-93,-89,-84,-89,-55,-88,-100,-84,-100,-84,-100,-100,-84,-88,-83,-100,-86,-55,-100,-100,-100,-55,-100,-94,-91,-89,-86,-89,-100,-88,-100,-100,-100,-79,-79,-78,-88,-80,-85,-100,-84,-100,-88,-100,-100,-100,-88,-88,-88,-88,-88,-100,-100,-100,-100,-91,-79,-86,-86,-89,-85,-86,-83,-82,-83,-89,-91,-92,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-82,-83,-100,-100,-100,-87,-84,-86,-84,-44,-84,-45,-94,-87,-88,-89,-83,-90,-77,-77,-83,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-93,-89,-84,-89,-53,-88,-100,-84,-100,-84,-100,-100,-84,-85,-87,-100,-86,-53,-100,-100,-100,-55,-100,-94,-91,-89,-86,-89,-100,-88,-100,-100,-100,-82,-78,-82,-88,-82,-85,-100,-82,-100,-89,-100,-100,-100,-88,-88,-88,-88,-88,-100,-100,-100,-100,-91,-79,-83,-83,-89,-83,-83,-85,-84,-86,-89,-91,-92,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-83,-83,-100,-100,-100,-87,-88,-87,-87,-45,-87,-45,-94,-89,-89,-87,-87,-86,-80,-81,-87,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-93,-86,-84,-86,-54,-88,-100,-84,-100,-84,-100,-100,-86,-85,-88,-100,-85,-54,-100,-100,-100,-53,-100,-93,-85,-85,-86,-89,-100,-90,-100,-100,-100,-81,-78,-80,-88,-81,-85,-100,-82,-100,-89,-100,-100,-100,-88,-88,-88,-88,-88,-100,-100,-100,-100,-91,-81,-82,-82,-89,-82,-82,-85,-84,-86,-89,-91,-92,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-83,-83,-100,-100,-100,-90,-85,-92,-85,-47,-85,-47,-94,-89,-90,-86,-86,-86,-75,-75,-86,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-93,-88,-84,-88,-56,-88,-100,-84,-100,-84,-100,-100,-87,-80,-87,-100,-83,-54,-100,-100,-100,-54,-100,-93,-89,-85,-87,-87,-100,-90,-100,-100,-100,-75,-84,-76,-85,-75,-86,-100,-82,-100,-87,-100,-100,-100,-88,-88,-88,-88,-88,-100,-100,-100,-100,-91,-78,-84,-85,-89,-84,-83,-85,-85,-86,-89,-91,-93,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-80,-82,-100,-100,-100,-90,-82,-93,-82,-52,-82,-53,-94,-89,-90,-86,-88,-87,-81,-80,-88,-81,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-53,-100,-93,-89,-87,-89,-54,-84,-100,-85,-100,-86,-100,-100,-90,-82,-88,-100,-83,-56,-100,-100,-100,-55,-100,-93,-89,-89,-86,-86,-100,-90,-100,-100,-100,-74,-87,-74,-85,-74,-85,-100,-82,-100,-87,-100,-100,-100,-88,-88,-88,-87,-88,-100,-100,-100,-100,-91,-80,-82,-81,-89,-82,-81,-84,-84,-85,-89,-87,-93,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-80,-82,-100,-100,-100,-90,-84,-92,-83,-45,-83,-45,-94,-89,-93,-86,-88,-88,-78,-79,-88,-78,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-45,-100,-93,-90,-87,-91,-54,-84,-100,-87,-100,-87,-100,-100,-84,-81,-82,-100,-81,-54,-100,-100,-100,-53,-100,-93,-91,-89,-86,-90,-100,-87,-100,-100,-100,-77,-81,-77,-88,-77,-85,-100,-81,-100,-88,-100,-100,-100,-88,-88,-87,-85,-88,-100,-100,-100,-100,-91,-80,-81,-81,-86,-80,-81,-84,-84,-86,-89,-87,-93,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-80,-82,-100,-100,-100,-90,-81,-89,-79,-47,-81,-46,-96,-88,-89,-90,-88,-89,-77,-74,-88,-75,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-47,-100,-93,-88,-87,-89,-55,-87,-100,-87,-100,-87,-100,-100,-83,-84,-82,-100,-81,-53,-100,-100,-100,-53,-100,-94,-90,-90,-86,-87,-100,-87,-100,-100,-100,-74,-76,-75,-87,-74,-85,-100,-81,-100,-87,-100,-100,-100,-88,-88,-87,-85,-88,-100,-100,-100,-100,-91,-79,-86,-87,-86,-87,-87,-87,-85,-87,-89,-87,-93,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-78,-76,-100,-100,-100,-89,-85,-90,-83,-40,-84,-35,-96,-90,-89,-88,-88,-88,-77,-75,-88,-76,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-40,-100,-93,-90,-87,-89,-61,-89,-100,-86,-100,-87,-100,-100,-83,-80,-83,-100,-86,-63,-100,-100,-100,-62,-100,-94,-89,-88,-86,-89,-100,-90,-100,-100,-100,-69,-78,-69,-89,-70,-85,-100,-75,-100,-87,-100,-100,-100,-88,-88,-87,-88,-88,-100,-100,-100,-100,-89,-78,-78,-80,-86,-78,-78,-81,-81,-82,-100,-87,-93,-89,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-76,-77,-100,-100,-100,-89,-85,-91,-85,-41,-86,-41,-96,-90,-90,-88,-88,-89,-78,-76,-88,-76,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-41,-100,-93,-90,-87,-89,-61,-88,-100,-86,-100,-87,-100,-100,-85,-80,-83,-100,-84,-62,-100,-100,-100,-62,-100,-94,-89,-88,-86,-89,-100,-90,-100,-100,-100,-68,-82,-70,-89,-70,-85,-100,-77,-100,-87,-100,-100,-100,-88,-88,-87,-86,-88,-100,-100,-100,-100,-89,-77,-79,-79,-85,-79,-79,-81,-81,-83,-100,-85,-93,-85,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-76,-79,-100,-100,-100,-89,-85,-89,-85,-42,-85,-41,-96,-90,-90,-88,-88,-89,-77,-76,-88,-78,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-41,-100,-93,-87,-87,-88,-61,-88,-100,-86,-100,-87,-100,-100,-85,-80,-83,-100,-84,-61,-100,-100,-100,-73,-100,-94,-88,-89,-86,-89,-100,-86,-100,-100,-100,-70,-81,-70,-89,-69,-85,-100,-76,-100,-87,-100,-100,-100,-88,-88,-86,-86,-88,-100,-100,-100,-100,-89,-77,-79,-79,-85,-80,-79,-81,-82,-81,-100,-85,-93,-84,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-76,-76,-100,-100,-100,-89,-85,-91,-85,-41,-85,-40,-96,-90,-91,-88,-88,-89,-78,-76,-88,-76,-100,-100,-84,-100,-100,-100,-100,-91,-100,-100,-40,-100,-93,-90,-87,-90,-58,-89,-100,-86,-100,-87,-100,-100,-83,-87,-83,-100,-84,-61,-100,-100,-100,-61,-100,-94,-90,-89,-86,-89,-100,-87,-100,-100,-100,-69,-81,-70,-89,-70,-85,-100,-77,-100,-87,-100,-100,-100,-88,-88,-86,-88,-88,-100,-100,-100,-100,-91,-78,-79,-78,-85,-79,-79,-83,-82,-81,-100,-85,-93,-84,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-77,-79,-100,-100,-100,-89,-86,-92,-86,-40,-87,-40,-96,-90,-91,-88,-88,-89,-77,-76,-88,-78,-100,-100,-84,-100,-100,-100,-100,-91,-100,-100,-40,-100,-93,-89,-87,-90,-59,-87,-100,-86,-100,-87,-100,-100,-84,-87,-84,-100,-84,-61,-100,-100,-100,-61,-100,-94,-89,-89,-86,-89,-100,-87,-100,-100,-100,-70,-81,-69,-89,-69,-85,-100,-78,-100,-86,-100,-100,-100,-88,-88,-86,-86,-88,-100,-100,-100,-100,-89,-78,-79,-78,-85,-79,-79,-83,-82,-81,-100,-85,-93,-84,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-77,-76,-100,-100,-100,-89,-86,-91,-85,-41,-86,-41,-96,-90,-90,-88,-88,-89,-77,-78,-88,-76,-100,-100,-84,-100,-100,-100,-100,-91,-100,-100,-41,-100,-93,-89,-87,-90,-61,-87,-100,-86,-100,-87,-100,-100,-84,-83,-84,-100,-84,-61,-100,-100,-100,-61,-100,-94,-88,-90,-86,-89,-100,-86,-100,-100,-100,-68,-83,-69,-89,-69,-85,-100,-77,-100,-86,-100,-100,-100,-88,-100,-87,-88,-100,-100,-100,-100,-100,-90,-78,-80,-78,-85,-79,-80,-80,-81,-81,-100,-86,-93,-84,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-80,-82,-100,-100,-100,-89,-82,-91,-85,-48,-85,-47,-96,-90,-91,-88,-88,-89,-76,-76,-88,-77,-100,-100,-84,-100,-100,-100,-100,-91,-100,-100,-48,-100,-100,-90,-87,-91,-57,-87,-100,-86,-100,-90,-100,-100,-89,-78,-87,-100,-84,-58,-100,-100,-100,-56,-100,-94,-90,-89,-86,-88,-100,-88,-100,-100,-100,-71,-83,-72,-90,-72,-85,-100,-80,-100,-86,-100,-100,-100,-100,-100,-87,-88,-100,-89,-100,-100,-100,-89,-71,-74,-73,-86,-72,-75,-80,-80,-79,-88,-86,-93,-87,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-81,-83,-100,-100,-100,-89,-84,-91,-84,-48,-85,-48,-96,-90,-92,-88,-88,-89,-74,-72,-88,-72,-100,-100,-84,-100,-100,-100,-100,-91,-100,-100,-49,-100,-100,-89,-87,-90,-57,-83,-100,-86,-100,-90,-100,-100,-88,-86,-91,-100,-84,-58,-100,-100,-100,-61,-100,-94,-91,-89,-86,-88,-100,-88,-100,-100,-100,-70,-81,-73,-90,-71,-85,-100,-81,-100,-86,-100,-100,-100,-100,-100,-87,-87,-100,-88,-100,-100,-100,-89,-79,-75,-74,-86,-74,-74,-79,-81,-81,-88,-86,-93,-87,-90,-89,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-80,-81,-100,-100,-100,-89,-84,-91,-85,-49,-84,-49,-96,-90,-92,-88,-88,-89,-74,-73,-88,-72,-100,-100,-84,-100,-100,-100,-100,-91,-100,-100,-48,-100,-100,-88,-87,-89,-61,-86,-100,-86,-100,-90,-100,-100,-88,-81,-90,-100,-88,-61,-100,-100,-100,-61,-100,-94,-92,-90,-86,-88,-100,-88,-100,-100,-100,-71,-83,-70,-90,-70,-85,-100,-80,-100,-87,-100,-100,-100,-100,-100,-86,-86,-100,-89,-100,-100,-100,-94,-70,-74,-74,-86,-75,-73,-82,-81,-94,-86,-86,-93,-86,-90,-88,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-80,-81,-100,-100,-100,-89,-85,-92,-85,-48,-84,-49,-96,-90,-92,-88,-88,-89,-74,-73,-88,-73,-100,-100,-84,-100,-100,-100,-100,-91,-100,-100,-49,-100,-100,-89,-87,-91,-61,-89,-100,-86,-100,-90,-100,-100,-88,-81,-91,-100,-86,-63,-100,-100,-100,-61,-100,-94,-90,-89,-86,-88,-100,-88,-100,-100,-100,-71,-82,-71,-90,-71,-85,-100,-80,-100,-87,-100,-100,-100,-100,-100,-86,-85,-100,-88,-100,-100,-100,-92,-69,-73,-74,-86,-74,-75,-79,-80,-94,-87,-86,-93,-86,-90,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-80,-81,-100,-100,-100,-89,-84,-91,-85,-48,-86,-49,-96,-90,-91,-88,-88,-89,-73,-72,-88,-73,-100,-100,-84,-100,-100,-100,-100,-91,-100,-100,-48,-100,-100,-90,-87,-90,-61,-88,-100,-86,-100,-90,-100,-100,-89,-81,-92,-100,-86,-61,-100,-100,-100,-61,-100,-94,-89,-89,-86,-88,-100,-88,-100,-100,-100,-71,-83,-73,-90,-70,-85,-100,-80,-100,-86,-100,-100,-100,-100,-100,-85,-86,-100,-87,-100,-100,-100,-91,-70,-72,-72,-86,-73,-72,-80,-81,-79,-88,-86,-93,-86,-90,-88,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
