38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,44:48:c1:a5:82:30,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1f:09:93,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:01:92,38:17:c3:1f:22:30,60:32:b1:3e:1a:b7,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,80:8d:b7:55:39:d0,00:4e:35:df:06:40,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,66:2a:2f:53:7c:99,68:ff:7b:e4:af:38,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,72:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e3,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,44:48:c1:a5:82:22,38:17:c3:19:45:b0,38:17:c3:19:55:50,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:25:e0,00:4e:35:de:e1:12,60:32:b1:3e:1a:b8,20:a6:cd:50:24:a2,38:17:c3:19:55:52,38:17:c3:19:55:51,b4:5d:50:e1:92:23,44:48:c1:a5:82:21,44:48:c1:a5:82:20,80:8d:b7:55:3a:40,38:17:c3:19:71:90,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,68:ff:7b:e4:af:39,b4:5d:50:e1:96:53,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,b4:5d:50:e1:96:52,38:17:c3:1f:08:50,38:17:c3:19:55:41,00:4e:35:de:e1:00,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:19:71:92,38:17:c3:19:71:91,00:4e:35:de:e1:11,00:4e:35:de:e1:10,38:17:c3:1f:22:32,a8:bd:27:4c:bd:30,38:17:c3:1f:22:31,38:17:c3:1f:09:83,20:a6:cd:42:0b:e3,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,38:17:c3:19:55:42,44:48:c1:91:95:b2,44:48:c1:91:95:b3,00:4e:35:de:e1:02,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,b4:5d:50:e1:92:20,38:17:c3:1f:08:51,38:17:c3:1f:08:52,a8:bd:27:4c:bd:20,00:4e:35:de:e1:01,38:17:c3:19:55:40,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,38:17:c3:1f:08:40,38:17:c3:1f:08:41,38:17:c3:1f:08:42,44:48:c1:91:95:b0,44:48:c1:91:95:b1,00:4e:35:de:d7:53,00:4e:35:de:d7:52,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:df:0e:12,00:4e:35:de:d7:43,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:19:36:30,00:4e:35:de:d7:40,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,38:17:c3:19:71:82,38:17:c3:1e:fc:b1,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:1e:fc:a1,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:b1,38:17:c3:1f:0f:90,38:17:c3:1f:0f:91,38:17:c3:1b:08:b0,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1b:08:b2,00:4e:35:df:27:12,38:17:c3:1b:08:b1,00:4e:35:df:27:00,38:17:c3:19:71:81,38:17:c3:19:71:80,00:4e:35:de:d7:42,00:4e:35:de:d7:41,x,y,label
-77,-91,-77,-92,-77,-88,-67,-67,-73,-67,-72,-72,-71,-86,-85,-86,-72,-91,-72,-72,-90,-72,-90,-100,-100,-92,-80,-89,-81,-92,-89,-91,-100,-100,-91,-89,-100,-100,-100,-100,-86,-87,-87,-89,-58,-77,-62,-73,-74,-69,-69,-69,-81,-79,-82,-81,-79,-54,-94,-91,-54,-54,-82,-81,-81,-59,-59,-85,-82,-64,-66,-81,-81,-80,-72,-73,-82,-78,-95,-66,-100,-100,-100,-82,-76,-90,-100,-68,-68,-94,-77,-76,-67,-88,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-81,-79,-84,-100,-100,-100,-87,-86,-78,-79,-81,-91,-80,-100,-100,-89,-90,-80,-100,-100,-82,-100,-100,-100,-81,-81,-100,-84,-79,-100,-100,-100,-85,-86,-100,-100,-86,-86,-87,-87,-85,-89,-86,-87,-94,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-79,-91,-78,-92,-79,-89,-67,-67,-74,-66,-73,-73,-76,-86,-83,-83,-71,-91,-72,-71,-90,-71,-90,-100,-100,-90,-83,-89,-82,-92,-89,-91,-100,-100,-91,-89,-100,-100,-100,-100,-88,-87,-89,-86,-61,-75,-60,-75,-77,-71,-71,-72,-85,-79,-82,-82,-79,-54,-94,-91,-53,-55,-82,-83,-83,-58,-57,-87,-84,-65,-63,-81,-82,-79,-72,-75,-82,-78,-95,-66,-100,-100,-100,-82,-79,-90,-100,-69,-78,-94,-77,-78,-65,-88,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-82,-79,-86,-100,-100,-100,-87,-86,-79,-77,-81,-91,-82,-100,-100,-92,-90,-80,-100,-100,-84,-100,-100,-100,-83,-83,-100,-88,-79,-100,-100,-100,-85,-86,-100,-100,-88,-88,-89,-87,-89,-89,-86,-87,-94,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-78,-91,-78,-92,-79,-92,-68,-67,-72,-67,-74,-74,-74,-85,-83,-84,-72,-91,-74,-72,-90,-73,-90,-100,-100,-90,-78,-89,-82,-92,-90,-91,-100,-100,-91,-89,-100,-100,-100,-100,-88,-88,-89,-87,-58,-75,-59,-75,-77,-75,-74,-75,-85,-81,-82,-81,-80,-55,-94,-91,-55,-55,-80,-85,-85,-56,-56,-88,-85,-65,-66,-82,-81,-80,-73,-75,-73,-78,-95,-68,-100,-100,-100,-82,-80,-90,-100,-69,-69,-94,-77,-78,-66,-88,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-83,-81,-85,-100,-100,-100,-86,-87,-80,-81,-82,-90,-82,-100,-100,-90,-91,-79,-100,-100,-84,-100,-100,-100,-83,-84,-100,-85,-82,-100,-100,-88,-85,-87,-100,-100,-84,-86,-86,-87,-89,-89,-86,-87,-94,-100,-90,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-74,-91,-75,-92,-75,-92,-71,-71,-72,-71,-72,-74,-73,-82,-83,-81,-75,-91,-74,-76,-100,-75,-90,-100,-100,-89,-77,-89,-82,-92,-90,-91,-100,-100,-91,-89,-100,-100,-100,-100,-88,-90,-89,-90,-63,-78,-60,-78,-79,-71,-71,-70,-89,-81,-82,-85,-80,-61,-92,-100,-61,-60,-80,-85,-85,-63,-64,-88,-83,-66,-63,-82,-77,-71,-76,-75,-76,-78,-92,-72,-100,-100,-100,-76,-81,-100,-100,-72,-72,-94,-80,-80,-67,-88,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-88,-81,-87,-100,-100,-100,-87,-87,-81,-81,-83,-90,-83,-100,-100,-86,-91,-77,-100,-100,-86,-100,-100,-100,-88,-87,-100,-86,-82,-100,-100,-88,-85,-87,-100,-100,-86,-85,-86,-86,-85,-89,-86,-85,-94,-100,-90,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-75,-91,-76,-92,-75,-92,-67,-66,-73,-66,-74,-73,-73,-79,-81,-80,-78,-91,-78,-78,-100,-78,-90,-100,-100,-89,-81,-91,-87,-92,-90,-91,-100,-100,-91,-89,-100,-100,-100,-100,-88,-88,-89,-87,-59,-78,-70,-78,-78,-72,-72,-71,-87,-85,-83,-83,-78,-56,-92,-100,-57,-56,-80,-85,-85,-58,-61,-86,-83,-66,-63,-77,-78,-78,-74,-71,-75,-75,-92,-71,-100,-100,-100,-78,-83,-100,-100,-71,-71,-89,-75,-74,-67,-89,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-86,-81,-84,-100,-100,-100,-87,-90,-81,-82,-86,-87,-87,-100,-100,-87,-87,-77,-100,-100,-84,-100,-100,-100,-87,-87,-100,-84,-82,-100,-100,-88,-85,-87,-100,-100,-86,-87,-89,-88,-85,-89,-86,-85,-94,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-73,-91,-72,-92,-75,-92,-67,-67,-73,-66,-71,-74,-72,-82,-82,-81,-80,-91,-81,-82,-100,-80,-90,-100,-100,-89,-80,-91,-84,-92,-90,-91,-100,-100,-91,-89,-100,-100,-100,-100,-89,-89,-91,-88,-61,-76,-59,-75,-76,-70,-70,-70,-86,-87,-82,-83,-77,-59,-92,-100,-60,-59,-81,-85,-85,-61,-62,-86,-83,-66,-63,-74,-78,-78,-75,-75,-75,-77,-92,-72,-100,-100,-100,-78,-82,-100,-100,-71,-72,-89,-77,-77,-67,-89,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-86,-78,-85,-100,-100,-100,-87,-90,-81,-81,-84,-87,-87,-100,-100,-85,-87,-78,-100,-100,-85,-100,-100,-100,-87,-87,-100,-85,-78,-100,-100,-88,-85,-87,-100,-100,-87,-87,-89,-86,-86,-89,-85,-87,-94,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-73,-91,-74,-92,-74,-92,-67,-66,-74,-67,-72,-73,-73,-80,-81,-81,-79,-89,-80,-81,-100,-79,-90,-100,-100,-89,-83,-91,-86,-92,-90,-91,-100,-100,-91,-89,-100,-100,-100,-100,-92,-88,-88,-89,-62,-72,-59,-76,-76,-68,-70,-69,-86,-86,-82,-83,-78,-60,-92,-100,-59,-58,-81,-85,-85,-60,-62,-88,-83,-73,-71,-74,-76,-77,-74,-74,-74,-75,-92,-73,-100,-100,-100,-77,-81,-100,-100,-72,-72,-90,-77,-75,-72,-87,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-86,-76,-87,-100,-100,-100,-87,-90,-81,-82,-86,-87,-85,-100,-100,-87,-87,-78,-100,-100,-84,-100,-100,-100,-87,-87,-100,-85,-76,-100,-100,-88,-85,-87,-100,-100,-87,-86,-85,-86,-86,-92,-85,-87,-94,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-74,-91,-73,-92,-73,-92,-67,-68,-73,-67,-74,-74,-74,-81,-82,-81,-78,-89,-80,-78,-100,-78,-90,-100,-100,-91,-83,-91,-86,-93,-94,-91,-100,-100,-91,-89,-100,-100,-100,-100,-92,-88,-88,-88,-61,-76,-58,-74,-76,-68,-69,-69,-88,-86,-84,-82,-77,-61,-92,-100,-60,-57,-84,-85,-85,-58,-60,-88,-83,-72,-73,-91,-74,-76,-73,-70,-70,-76,-92,-73,-100,-100,-100,-75,-79,-100,-100,-73,-72,-90,-76,-77,-72,-88,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-86,-77,-87,-100,-100,-100,-89,-90,-81,-81,-85,-87,-86,-100,-100,-89,-87,-77,-100,-100,-85,-100,-100,-100,-87,-86,-100,-85,-78,-100,-100,-88,-85,-87,-100,-100,-89,-87,-89,-88,-87,-92,-85,-87,-94,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-74,-91,-75,-92,-74,-92,-65,-64,-74,-66,-74,-73,-74,-82,-82,-82,-81,-90,-81,-80,-100,-81,-90,-100,-100,-91,-83,-91,-86,-93,-92,-91,-100,-100,-91,-89,-100,-100,-100,-100,-88,-87,-87,-88,-60,-76,-61,-76,-73,-72,-71,-72,-87,-87,-85,-83,-81,-58,-92,-100,-56,-59,-85,-85,-85,-60,-60,-87,-83,-72,-73,-75,-75,-72,-73,-76,-77,-77,-92,-73,-100,-100,-100,-75,-80,-100,-100,-73,-72,-90,-76,-77,-72,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-88,-77,-87,-100,-100,-100,-89,-90,-81,-81,-87,-87,-87,-100,-100,-85,-86,-77,-100,-100,-88,-100,-100,-100,-87,-88,-100,-88,-78,-100,-100,-88,-85,-87,-100,-100,-85,-84,-85,-86,-89,-92,-85,-87,-94,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-76,-91,-76,-92,-76,-92,-69,-69,-70,-70,-69,-70,-71,-84,-84,-83,-70,-90,-70,-71,-100,-69,-100,-100,-100,-89,-75,-91,-84,-93,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-84,-84,-61,-78,-59,-78,-78,-72,-71,-72,-82,-82,-85,-83,-81,-61,-92,-100,-61,-60,-85,-85,-85,-58,-60,-90,-83,-71,-71,-85,-85,-72,-69,-72,-72,-77,-92,-70,-100,-100,-100,-85,-79,-100,-100,-69,-69,-92,-76,-78,-72,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-85,-79,-86,-100,-100,-100,-89,-90,-78,-78,-86,-87,-85,-100,-100,-86,-86,-77,-100,-100,-85,-100,-100,-100,-85,-85,-100,-85,-76,-100,-100,-88,-85,-87,-100,-100,-86,-89,-88,-88,-87,-92,-85,-87,-94,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-79,-91,-79,-92,-79,-92,-68,-68,-70,-68,-69,-70,-71,-85,-83,-83,-70,-90,-70,-71,-100,-71,-100,-100,-100,-90,-71,-91,-85,-93,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-85,-86,-64,-78,-62,-78,-78,-72,-71,-72,-83,-81,-80,-80,-78,-61,-92,-93,-64,-62,-82,-85,-85,-63,-63,-90,-83,-71,-71,-85,-84,-72,-69,-72,-72,-74,-92,-71,-100,-100,-100,-84,-79,-100,-100,-70,-69,-90,-75,-77,-72,-83,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-85,-78,-86,-100,-100,-100,-84,-84,-80,-79,-84,-86,-85,-100,-100,-87,-88,-78,-100,-100,-86,-100,-100,-100,-85,-85,-100,-85,-78,-100,-100,-88,-85,-87,-100,-100,-86,-85,-87,-86,-91,-92,-85,-87,-92,-100,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-77,-91,-77,-92,-78,-92,-69,-69,-72,-69,-70,-70,-71,-85,-83,-86,-72,-90,-72,-73,-100,-72,-100,-100,-100,-89,-76,-91,-84,-93,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-85,-84,-62,-78,-62,-77,-78,-68,-68,-69,-81,-81,-84,-85,-82,-63,-92,-93,-63,-64,-84,-80,-81,-62,-60,-90,-82,-72,-72,-83,-84,-72,-77,-76,-76,-80,-90,-70,-100,-100,-100,-84,-78,-100,-100,-69,-69,-90,-78,-77,-72,-83,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-86,-77,-86,-100,-100,-100,-84,-84,-78,-78,-84,-86,-84,-100,-100,-87,-88,-77,-100,-100,-88,-100,-100,-100,-87,-86,-100,-86,-77,-100,-100,-88,-85,-87,-100,-100,-85,-86,-87,-86,-88,-92,-88,-87,-92,-100,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-78,-91,-79,-92,-79,-92,-71,-70,-70,-69,-70,-70,-69,-85,-85,-84,-71,-93,-72,-73,-100,-73,-100,-100,-100,-89,-80,-91,-88,-93,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-84,-85,-62,-78,-60,-78,-78,-67,-69,-66,-83,-84,-85,-86,-82,-62,-92,-93,-63,-61,-84,-81,-82,-63,-62,-90,-83,-72,-72,-83,-84,-85,-76,-74,-74,-79,-90,-71,-100,-100,-100,-84,-80,-100,-100,-71,-71,-90,-80,-81,-73,-84,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-86,-77,-87,-100,-100,-100,-84,-84,-79,-81,-85,-87,-86,-100,-100,-89,-89,-76,-100,-100,-87,-100,-100,-100,-87,-86,-100,-86,-77,-100,-100,-86,-88,-86,-100,-100,-86,-89,-88,-88,-88,-94,-88,-87,-93,-100,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-78,-91,-77,-92,-77,-92,-68,-68,-71,-68,-72,-69,-71,-88,-87,-87,-72,-92,-73,-74,-100,-72,-100,-100,-100,-89,-78,-91,-87,-93,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-86,-85,-64,-77,-62,-78,-81,-71,-71,-72,-82,-84,-83,-82,-78,-60,-92,-93,-60,-60,-83,-80,-82,-64,-64,-94,-81,-72,-74,-85,-84,-85,-76,-76,-72,-80,-90,-70,-100,-100,-100,-84,-79,-100,-100,-71,-70,-90,-81,-81,-73,-84,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-89,-77,-87,-100,-100,-100,-83,-84,-80,-80,-85,-87,-88,-100,-100,-86,-87,-76,-100,-100,-85,-100,-100,-100,-87,-87,-100,-85,-77,-100,-100,-88,-87,-86,-100,-100,-85,-85,-84,-84,-87,-94,-88,-86,-93,-100,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-73,-91,-74,-92,-73,-92,-72,-73,-72,-73,-72,-72,-73,-85,-85,-85,-75,-92,-74,-74,-100,-73,-100,-100,-100,-88,-75,-91,-88,-93,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-85,-83,-86,-84,-61,-77,-62,-78,-76,-78,-78,-78,-83,-82,-85,-83,-78,-57,-92,-93,-57,-57,-83,-80,-82,-63,-62,-94,-81,-69,-69,-85,-84,-85,-77,-77,-77,-80,-90,-70,-100,-100,-100,-84,-80,-100,-100,-71,-70,-90,-81,-81,-69,-86,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-86,-81,-87,-100,-100,-100,-86,-86,-80,-81,-88,-88,-88,-100,-100,-87,-86,-79,-100,-100,-84,-100,-100,-100,-86,-85,-100,-85,-81,-100,-100,-88,-87,-86,-100,-100,-83,-83,-85,-85,-88,-94,-88,-86,-93,-100,-91,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-76,-100,-77,-100,-74,-100,-75,-74,-69,-74,-68,-68,-70,-81,-80,-81,-82,-89,-81,-81,-89,-81,-100,-100,-100,-88,-82,-91,-84,-93,-90,-91,-100,-100,-90,-90,-100,-100,-100,-100,-85,-85,-86,-91,-61,-81,-63,-79,-78,-72,-74,-71,-84,-85,-85,-83,-82,-61,-92,-93,-62,-61,-83,-83,-84,-59,-60,-89,-83,-71,-66,-75,-74,-71,-72,-73,-74,-74,-90,-66,-100,-100,-100,-78,-84,-100,-100,-67,-66,-90,-73,-75,-70,-89,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-77,-78,-86,-100,-100,-100,-90,-90,-83,-83,-85,-86,-85,-100,-100,-86,-86,-79,-100,-100,-86,-100,-100,-100,-80,-77,-100,-85,-78,-100,-100,-88,-85,-86,-100,-100,-84,-85,-85,-84,-85,-94,-84,-83,-93,-100,-90,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-79,-100,-78,-100,-74,-100,-73,-74,-68,-73,-67,-68,-69,-81,-81,-81,-79,-89,-78,-78,-89,-78,-100,-100,-100,-88,-78,-91,-86,-93,-92,-91,-100,-100,-90,-89,-100,-100,-100,-100,-85,-85,-86,-93,-65,-78,-67,-77,-78,-74,-75,-74,-85,-88,-85,-83,-85,-63,-92,-93,-61,-61,-84,-83,-84,-65,-62,-89,-83,-72,-71,-75,-74,-72,-68,-72,-71,-81,-91,-67,-100,-100,-100,-76,-80,-100,-100,-66,-66,-90,-81,-81,-71,-91,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-79,-78,-88,-100,-100,-100,-90,-90,-80,-80,-85,-85,-86,-100,-100,-86,-86,-79,-100,-100,-88,-100,-100,-100,-80,-80,-100,-87,-76,-100,-100,-88,-85,-86,-100,-100,-89,-88,-88,-87,-86,-94,-85,-85,-93,-100,-90,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-76,-100,-75,-100,-77,-100,-72,-72,-70,-72,-69,-70,-70,-81,-80,-81,-77,-89,-76,-75,-89,-74,-100,-100,-100,-92,-78,-91,-87,-93,-92,-91,-100,-100,-89,-89,-100,-100,-100,-100,-85,-90,-86,-93,-64,-78,-65,-77,-77,-71,-68,-68,-87,-86,-85,-84,-85,-63,-92,-93,-62,-64,-86,-85,-84,-65,-65,-87,-87,-72,-71,-76,-75,-73,-69,-73,-72,-81,-92,-64,-100,-100,-100,-75,-80,-100,-100,-64,-65,-96,-81,-81,-71,-92,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-80,-77,-88,-100,-100,-100,-90,-90,-80,-80,-86,-83,-86,-100,-100,-83,-83,-77,-100,-100,-84,-100,-100,-100,-79,-79,-100,-87,-76,-100,-100,-88,-87,-88,-100,-100,-87,-87,-88,-88,-83,-94,-85,-85,-93,-100,-90,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-80,-100,-78,-100,-78,-100,-75,-74,-68,-75,-69,-69,-70,-81,-82,-82,-78,-89,-79,-79,-89,-78,-100,-100,-100,-89,-78,-91,-84,-93,-92,-91,-100,-100,-89,-89,-100,-100,-100,-100,-85,-92,-86,-93,-63,-78,-63,-80,-78,-75,-76,-74,-91,-86,-84,-83,-82,-62,-92,-93,-65,-62,-87,-85,-84,-62,-62,-87,-87,-71,-71,-75,-74,-72,-72,-71,-72,-83,-92,-65,-100,-100,-100,-77,-79,-100,-100,-63,-61,-96,-84,-84,-72,-94,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-80,-77,-86,-100,-100,-100,-90,-90,-81,-79,-86,-85,-86,-100,-100,-85,-85,-77,-100,-100,-85,-100,-100,-100,-79,-79,-100,-85,-76,-100,-100,-88,-87,-88,-100,-100,-85,-85,-86,-88,-84,-94,-84,-84,-93,-100,-90,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-78,-100,-79,-100,-78,-100,-73,-74,-68,-73,-68,-69,-68,-81,-82,-82,-77,-93,-77,-78,-89,-77,-100,-100,-100,-89,-74,-91,-84,-93,-92,-91,-100,-100,-88,-87,-100,-100,-100,-100,-85,-92,-86,-93,-65,-80,-66,-80,-79,-75,-73,-69,-83,-86,-84,-85,-82,-60,-92,-93,-60,-61,-87,-85,-85,-65,-64,-88,-85,-72,-71,-75,-75,-71,-72,-72,-72,-81,-88,-65,-100,-100,-100,-75,-79,-100,-100,-66,-66,-96,-84,-84,-72,-94,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-81,-74,-86,-100,-100,-100,-90,-90,-79,-80,-86,-85,-86,-100,-100,-86,-85,-75,-100,-100,-86,-100,-100,-100,-80,-81,-100,-86,-75,-100,-100,-88,-88,-89,-100,-100,-85,-86,-86,-87,-84,-94,-83,-84,-93,-100,-90,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
