20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,20:a6:cd:42:0a:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:aa:31,44:48:c1:91:aa:32,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,38:17:c3:19:d7:70,44:48:c1:91:d0:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:24:47:50,44:48:c1:91:d0:04,38:17:c3:24:47:52,38:17:c3:22:61:92,38:17:c3:24:47:51,38:17:c3:22:61:90,38:17:c3:1f:19:c2,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:09:92,a8:bd:27:4c:aa:80,38:17:c3:1f:09:93,38:17:c3:1f:14:00,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,a8:bd:27:4c:aa:83,38:17:c3:22:5e:f0,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,20:a6:cd:42:13:f0,b4:5d:50:e1:96:40,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,20:a6:cd:42:13:f2,38:17:c3:1f:00:a2,38:17:c3:1f:09:90,b4:5d:50:e1:96:43,38:17:c3:1f:1c:12,38:17:c3:1f:09:91,38:17:c3:1f:09:81,a8:bd:27:4c:aa:91,38:17:c3:1f:09:82,a8:bd:27:4c:aa:90,38:17:c3:1f:09:83,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,38:17:c3:19:45:b1,a8:bd:27:4c:aa:92,38:17:c3:1f:09:80,44:48:c1:91:95:a2,38:17:c3:19:36:30,20:a6:cd:42:13:f1,38:17:c3:1f:1c:10,b4:5d:50:e1:96:42,38:17:c3:1f:1c:11,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,38:17:c3:1f:19:c0,66:2a:2f:53:7c:99,44:48:c1:91:95:a3,38:17:c3:1f:14:01,38:17:c3:22:61:91,44:48:c1:91:95:a1,38:17:c3:1f:19:f2,38:17:c3:1f:19:f0,38:17:c3:1f:19:f1,38:17:c3:19:d7:71,38:17:c3:19:d7:72,44:48:c1:91:95:a0,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,38:17:c3:19:d7:62,38:17:c3:19:d7:60,38:17:c3:19:d7:61,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,80:8d:b7:55:29:d0,38:17:c3:19:36:31,80:8d:b7:55:25:e3,80:8d:b7:55:25:f0,38:17:c3:19:36:32,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:25:f3,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:f2,80:8d:b7:55:25:e0,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,80:8d:b7:55:35:10,80:8d:b7:55:25:f1,38:17:c3:1e:ff:10,80:8d:b7:55:3a:51,80:8d:b7:55:35:12,80:8d:b7:55:35:11,b0:be:76:f8:30:5e,38:17:c3:1e:ff:12,ea:9e:b4:53:24:54,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,68:ff:7b:e4:af:39,38:17:c3:19:71:90,80:8d:b7:55:39:d0,38:17:c3:1e:ff:11,38:17:c3:19:71:91,38:17:c3:19:71:92,80:8d:b7:55:35:02,68:ff:7b:e4:af:38,38:17:c3:1f:22:30,80:8d:b7:55:29:d1,38:17:c3:1e:ff:02,80:8d:b7:55:29:d2,38:17:c3:19:71:80,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1e:ff:00,38:17:c3:1e:ff:01,80:8d:b7:55:35:00,38:17:c3:19:71:82,38:17:c3:19:71:81,20:a6:cd:50:24:b0,80:8d:b7:55:35:01,80:8d:b7:55:29:c0,80:8d:b7:55:29:c2,38:17:c3:1f:22:31,00:4e:35:df:06:52,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:29:c1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,80:8d:b7:55:39:c0,20:a6:cd:50:24:b2,38:17:c3:1f:22:32,00:4e:35:de:e1:12,20:a6:cd:50:24:a1,20:a6:cd:50:24:b1,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:de:e1:11,38:17:c3:1f:0e:10,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,80:8d:b7:55:4d:02,80:8d:b7:55:4d:01,x,y,label
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-81,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-47,-100,-90,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-48,-47,-100,-95,-100,-100,-100,-100,-61,-62,-61,-100,-100,-100,-78,-100,-85,-80,-100,-82,-81,-79,-81,-80,-80,-82,-79,-81,-82,-80,-71,-80,-81,-82,-84,-72,-92,-79,-80,-79,-94,-90,-93,-71,-88,-91,-85,-92,-87,-77,-77,-78,-100,-88,-87,-83,-87,-85,-100,-100,-83,-84,-83,-84,-87,-91,-90,-90,-83,-78,-77,-88,-83,-88,-100,-77,-83,-92,-100,-88,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-81,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-51,-100,-91,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-48,-48,-100,-95,-100,-100,-100,-100,-61,-62,-62,-100,-100,-100,-77,-100,-83,-79,-100,-82,-81,-80,-84,-80,-79,-83,-79,-81,-83,-79,-71,-81,-82,-81,-84,-71,-92,-86,-85,-86,-94,-90,-93,-72,-88,-91,-84,-91,-89,-77,-80,-77,-100,-88,-87,-77,-78,-83,-100,-100,-83,-84,-83,-84,-87,-93,-90,-90,-83,-78,-77,-88,-83,-87,-100,-77,-83,-92,-100,-88,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-50,-100,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-47,-48,-100,-95,-100,-100,-100,-100,-62,-62,-61,-100,-100,-100,-77,-100,-82,-80,-100,-82,-81,-80,-84,-80,-81,-81,-79,-81,-82,-80,-71,-81,-81,-81,-87,-71,-92,-90,-85,-92,-94,-90,-91,-72,-88,-91,-85,-91,-89,-77,-77,-77,-100,-88,-87,-79,-79,-84,-100,-100,-83,-84,-85,-85,-88,-92,-90,-90,-84,-76,-78,-88,-82,-90,-100,-77,-83,-92,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-57,-100,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-56,-55,-100,-95,-100,-100,-100,-100,-66,-67,-67,-100,-100,-100,-80,-100,-82,-74,-100,-80,-79,-74,-84,-86,-75,-86,-81,-79,-81,-74,-74,-79,-80,-81,-82,-73,-93,-80,-80,-80,-88,-90,-89,-72,-90,-89,-84,-90,-90,-80,-78,-80,-100,-88,-89,-79,-81,-84,-100,-100,-80,-84,-81,-82,-88,-92,-90,-90,-81,-77,-79,-88,-79,-89,-100,-77,-80,-92,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-55,-100,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-79,-56,-100,-95,-100,-100,-100,-100,-65,-66,-64,-100,-100,-100,-79,-100,-82,-72,-100,-82,-79,-73,-84,-83,-74,-84,-81,-78,-82,-74,-71,-78,-82,-83,-82,-72,-89,-76,-76,-77,-88,-90,-91,-71,-90,-89,-84,-90,-88,-79,-76,-81,-100,-91,-91,-79,-80,-84,-100,-100,-81,-84,-81,-82,-87,-92,-90,-90,-81,-79,-78,-88,-82,-89,-100,-75,-82,-92,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-48,-100,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-57,-55,-100,-95,-100,-100,-100,-100,-66,-66,-66,-100,-100,-100,-79,-100,-82,-73,-100,-82,-81,-72,-84,-85,-72,-84,-85,-80,-81,-71,-72,-80,-81,-80,-82,-72,-89,-76,-76,-77,-88,-90,-90,-72,-90,-89,-84,-92,-88,-80,-77,-79,-100,-93,-90,-78,-78,-84,-100,-100,-81,-84,-81,-81,-88,-92,-90,-90,-81,-77,-78,-88,-80,-89,-100,-78,-80,-92,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-52,-100,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-57,-58,-100,-95,-100,-100,-100,-100,-64,-65,-65,-100,-100,-100,-82,-100,-83,-76,-100,-81,-77,-74,-83,-83,-74,-83,-85,-77,-83,-74,-70,-79,-82,-81,-86,-70,-89,-77,-78,-77,-88,-90,-91,-70,-90,-89,-84,-93,-88,-82,-80,-81,-100,-89,-90,-81,-78,-84,-100,-100,-79,-84,-80,-93,-88,-92,-90,-90,-81,-79,-78,-88,-82,-89,-100,-78,-81,-92,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-56,-100,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-56,-57,-100,-95,-100,-100,-100,-100,-64,-65,-64,-100,-100,-100,-82,-100,-83,-73,-100,-81,-77,-73,-83,-83,-73,-84,-88,-77,-81,-73,-70,-78,-81,-82,-82,-70,-89,-80,-79,-78,-88,-90,-92,-69,-90,-89,-84,-90,-89,-82,-80,-81,-100,-89,-90,-78,-80,-84,-100,-100,-81,-89,-80,-81,-87,-92,-90,-90,-81,-72,-73,-88,-81,-88,-100,-76,-81,-92,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-56,-100,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-54,-55,-100,-95,-100,-100,-100,-100,-67,-66,-65,-100,-100,-100,-79,-100,-83,-73,-100,-79,-77,-72,-83,-84,-73,-84,-82,-79,-79,-73,-71,-77,-80,-79,-82,-69,-90,-77,-77,-80,-89,-90,-91,-70,-90,-89,-88,-89,-87,-79,-79,-80,-100,-92,-90,-80,-82,-88,-100,-100,-82,-89,-81,-81,-88,-92,-90,-90,-81,-89,-72,-88,-82,-89,-100,-74,-82,-92,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-50,-100,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-52,-53,-100,-95,-100,-100,-100,-100,-74,-71,-72,-100,-100,-100,-73,-100,-82,-74,-100,-77,-80,-74,-82,-82,-74,-95,-82,-81,-79,-73,-66,-80,-77,-78,-89,-68,-89,-85,-85,-86,-89,-91,-91,-68,-90,-89,-86,-91,-84,-75,-76,-74,-100,-92,-90,-72,-74,-87,-100,-100,-79,-87,-86,-80,-85,-92,-87,-86,-81,-71,-73,-87,-79,-84,-100,-70,-79,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-53,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-55,-55,-100,-95,-100,-100,-100,-100,-68,-68,-70,-100,-100,-100,-79,-100,-82,-81,-100,-79,-79,-82,-80,-80,-81,-95,-83,-79,-80,-82,-71,-79,-80,-78,-89,-70,-91,-85,-85,-81,-92,-92,-90,-69,-90,-91,-86,-91,-87,-79,-72,-79,-100,-89,-91,-72,-76,-86,-100,-100,-74,-85,-86,-80,-86,-92,-87,-86,-81,-69,-72,-87,-75,-84,-100,-69,-75,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-60,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-55,-55,-100,-95,-100,-100,-100,-100,-68,-67,-82,-100,-100,-100,-79,-100,-81,-81,-100,-78,-82,-82,-82,-81,-81,-82,-82,-81,-79,-82,-73,-82,-78,-78,-86,-72,-92,-84,-85,-84,-91,-94,-90,-71,-90,-91,-86,-88,-88,-79,-75,-79,-100,-90,-89,-77,-78,-85,-100,-100,-76,-86,-83,-83,-87,-90,-88,-87,-83,-71,-71,-87,-76,-88,-100,-72,-76,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-59,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-55,-54,-100,-95,-100,-100,-100,-100,-68,-68,-68,-100,-100,-100,-75,-100,-81,-82,-100,-78,-81,-82,-82,-82,-81,-86,-83,-80,-80,-81,-71,-82,-79,-80,-87,-70,-92,-84,-85,-84,-91,-94,-88,-71,-90,-91,-86,-89,-88,-75,-80,-76,-100,-89,-89,-77,-77,-86,-100,-100,-77,-86,-84,-83,-88,-90,-87,-87,-83,-74,-71,-87,-76,-89,-100,-78,-76,-92,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-61,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-55,-54,-100,-95,-100,-100,-100,-100,-69,-68,-68,-100,-100,-100,-75,-100,-81,-80,-100,-79,-81,-82,-83,-82,-81,-83,-84,-81,-78,-81,-71,-82,-78,-79,-86,-70,-91,-85,-84,-86,-91,-94,-88,-71,-90,-91,-86,-88,-88,-86,-74,-75,-100,-88,-89,-79,-74,-86,-100,-100,-76,-86,-84,-83,-89,-92,-87,-89,-83,-74,-71,-87,-77,-89,-100,-78,-77,-92,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-63,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-55,-57,-100,-95,-100,-100,-100,-100,-68,-68,-68,-100,-100,-100,-84,-100,-81,-80,-100,-79,-82,-81,-83,-82,-80,-83,-84,-82,-79,-79,-71,-82,-80,-78,-86,-71,-93,-85,-84,-86,-91,-92,-89,-71,-92,-91,-85,-89,-90,-86,-74,-83,-100,-88,-90,-75,-77,-86,-100,-100,-76,-87,-85,-83,-89,-92,-88,-88,-83,-73,-73,-87,-77,-89,-100,-73,-76,-92,-89,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-53,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-53,-54,-100,-95,-100,-100,-100,-100,-83,-70,-67,-100,-100,-100,-71,-100,-81,-77,-100,-79,-77,-77,-84,-84,-76,-85,-83,-76,-80,-76,-65,-76,-80,-81,-86,-64,-89,-84,-84,-83,-90,-92,-88,-66,-92,-91,-87,-89,-84,-70,-74,-70,-100,-89,-87,-77,-74,-88,-100,-100,-74,-87,-75,-75,-83,-92,-88,-88,-78,-74,-73,-89,-74,-84,-100,-73,-74,-92,-89,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-53,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-53,-52,-100,-95,-100,-100,-100,-100,-69,-70,-70,-100,-100,-100,-73,-100,-80,-76,-100,-79,-79,-76,-85,-84,-76,-84,-83,-78,-80,-77,-67,-78,-80,-81,-86,-64,-86,-85,-84,-84,-90,-92,-88,-66,-92,-91,-86,-93,-84,-73,-74,-72,-100,-88,-88,-75,-75,-88,-100,-100,-75,-87,-80,-76,-83,-93,-88,-88,-79,-71,-74,-87,-73,-83,-100,-72,-75,-92,-89,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-48,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-51,-52,-100,-95,-100,-100,-100,-100,-70,-70,-70,-100,-100,-100,-71,-100,-80,-77,-100,-80,-79,-77,-85,-84,-77,-84,-84,-79,-82,-76,-68,-79,-81,-81,-88,-67,-89,-84,-83,-86,-91,-92,-89,-69,-92,-91,-88,-91,-84,-71,-75,-71,-100,-87,-87,-75,-76,-89,-100,-100,-74,-89,-79,-81,-83,-90,-88,-87,-76,-75,-78,-87,-74,-83,-100,-75,-74,-92,-89,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-47,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-52,-52,-100,-95,-100,-100,-100,-100,-68,-68,-67,-100,-100,-100,-71,-100,-81,-78,-100,-81,-79,-78,-86,-83,-78,-84,-86,-80,-81,-76,-66,-80,-81,-80,-88,-67,-85,-84,-83,-84,-91,-92,-89,-66,-92,-91,-88,-90,-84,-71,-78,-71,-100,-87,-89,-78,-76,-88,-100,-100,-74,-87,-79,-79,-85,-91,-88,-87,-80,-78,-75,-87,-72,-83,-100,-78,-75,-92,-89,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
