20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:95:a1,44:48:c1:91:95:a2,20:a6:cd:42:0a:c2,44:48:c1:91:95:a3,20:a6:cd:42:0a:c3,44:48:c1:91:aa:21,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,38:17:c3:1f:19:d2,80:8d:b7:55:25:f3,38:17:c3:1f:19:d0,80:8d:b7:55:25:f0,38:17:c3:1f:19:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d1,38:17:c3:1f:14:11,20:a6:cd:42:0a:d2,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,9c:d6:43:60:92:e0,20:a6:cd:42:0a:d0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:24:47:50,44:48:c1:91:d0:04,38:17:c3:24:47:52,38:17:c3:24:47:51,38:17:c3:22:61:90,38:17:c3:1f:19:c2,38:17:c3:1f:19:c0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:09:92,a8:bd:27:4c:aa:80,38:17:c3:1f:09:93,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,38:17:c3:19:36:30,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:1a:cf:d0,20:a6:cd:42:13:f0,38:17:c3:1a:cf:d2,b4:5d:50:e1:96:40,20:a6:cd:42:13:f1,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b7,38:17:c3:24:56:50,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,38:17:c3:1f:19:f0,20:a6:cd:42:13:f2,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,38:17:c3:1f:09:90,b4:5d:50:e1:96:43,38:17:c3:1f:09:91,38:17:c3:1f:09:81,a8:bd:27:4c:aa:91,38:17:c3:1f:09:82,a8:bd:27:4c:aa:90,44:48:c1:91:95:b0,38:17:c3:1f:09:83,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,a8:bd:27:4c:aa:92,38:17:c3:19:45:b1,38:17:c3:1f:09:80,38:17:c3:19:d7:70,66:2a:2f:53:7c:99,44:48:c1:91:aa:20,44:48:c1:91:aa:31,44:48:c1:91:aa:32,44:48:c1:91:95:a0,44:48:c1:91:aa:22,38:17:c3:1f:1c:10,38:17:c3:1f:19:c1,38:17:c3:22:5e:f0,38:17:c3:22:61:92,38:17:c3:22:61:91,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e3,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:62,38:17:c3:19:d7:60,80:8d:b7:55:25:e3,38:17:c3:19:d7:61,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:03,80:8d:b7:55:3a:50,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:11,38:17:c3:1e:ff:10,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:39:d0,80:8d:b7:55:35:12,80:8d:b7:55:35:02,68:ff:7b:e4:af:39,80:8d:b7:55:35:01,80:8d:b7:55:3a:41,38:17:c3:19:71:90,b0:be:76:f8:30:5e,38:17:c3:1e:ff:12,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:1e:ff:11,ea:9e:b4:53:24:54,80:8d:b7:55:39:d1,80:8d:b7:55:35:00,68:ff:7b:e4:af:38,80:8d:b7:55:3a:40,80:8d:b7:55:39:d2,80:8d:b7:55:3a:42,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:19:71:80,80:8d:b7:55:29:d0,80:8d:b7:55:29:d1,38:17:c3:1f:22:30,80:8d:b7:55:29:d2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c2,00:4e:35:df:06:40,20:a6:cd:50:24:b0,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,80:8d:b7:55:29:c1,80:8d:b7:55:39:c1,00:4e:35:df:06:52,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,00:4e:35:de:e1:12,00:4e:35:df:06:50,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:22:32,00:4e:35:df:06:51,38:17:c3:1f:0e:10,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,80:8d:b7:55:4d:10,x,y,label
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-81,-85,-81,-100,-92,-100,-92,-100,-75,-89,-75,-91,-40,-76,-40,-91,-90,-100,-89,-83,-83,-88,-83,-92,-100,-94,-93,-100,-100,-100,-100,-100,-40,-100,-91,-90,-84,-93,-85,-86,-57,-80,-100,-72,-84,-84,-100,-100,-100,-100,-100,-84,-82,-86,-100,-91,-56,-100,-91,-100,-57,-100,-92,-90,-89,-89,-88,-88,-89,-100,-87,-100,-100,-100,-79,-79,-87,-79,-88,-78,-88,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-75,-81,-80,-84,-84,-84,-84,-79,-79,-79,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-81,-81,-81,-100,-92,-100,-92,-100,-77,-89,-77,-91,-41,-77,-41,-91,-90,-100,-89,-88,-87,-87,-83,-92,-100,-94,-93,-100,-100,-100,-100,-100,-41,-100,-91,-90,-87,-92,-85,-86,-55,-80,-100,-72,-84,-84,-100,-100,-100,-100,-100,-84,-89,-85,-100,-89,-55,-100,-91,-100,-57,-100,-92,-90,-89,-88,-88,-90,-89,-100,-87,-100,-100,-100,-78,-86,-91,-77,-88,-77,-87,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-77,-78,-78,-83,-83,-83,-82,-81,-80,-81,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-80,-95,-80,-100,-92,-100,-92,-100,-78,-89,-77,-92,-42,-78,-42,-91,-90,-100,-93,-90,-87,-87,-83,-92,-100,-94,-93,-100,-100,-100,-100,-100,-41,-100,-91,-90,-87,-92,-85,-86,-58,-80,-100,-66,-87,-87,-100,-100,-100,-100,-100,-82,-89,-83,-100,-89,-58,-100,-91,-100,-58,-100,-92,-93,-89,-87,-88,-88,-89,-100,-85,-100,-100,-100,-76,-86,-90,-76,-88,-76,-88,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-75,-78,-79,-85,-84,-84,-84,-81,-77,-78,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-82,-83,-83,-100,-92,-100,-92,-100,-78,-89,-78,-92,-41,-79,-41,-91,-90,-100,-93,-87,-88,-90,-83,-92,-100,-94,-93,-100,-100,-100,-100,-100,-42,-100,-91,-89,-87,-90,-88,-86,-56,-80,-100,-66,-87,-87,-100,-100,-100,-100,-100,-86,-85,-86,-100,-84,-55,-100,-91,-100,-55,-100,-91,-93,-89,-87,-88,-88,-89,-100,-85,-100,-100,-100,-82,-81,-90,-82,-88,-82,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-75,-81,-82,-84,-83,-82,-84,-81,-82,-81,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-82,-83,-83,-100,-92,-100,-92,-100,-78,-89,-79,-92,-42,-79,-41,-91,-90,-100,-93,-87,-88,-88,-83,-92,-100,-94,-93,-100,-100,-100,-100,-100,-41,-100,-91,-89,-87,-90,-86,-85,-56,-85,-100,-72,-87,-87,-100,-100,-100,-100,-100,-85,-85,-85,-100,-84,-57,-100,-91,-100,-57,-100,-91,-93,-89,-87,-88,-88,-89,-100,-89,-100,-100,-100,-82,-80,-90,-83,-88,-83,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-74,-81,-82,-83,-84,-84,-84,-80,-79,-80,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-83,-83,-83,-100,-92,-100,-92,-100,-79,-89,-79,-92,-42,-79,-41,-91,-90,-100,-93,-87,-88,-87,-83,-93,-100,-100,-96,-100,-100,-100,-100,-100,-41,-100,-91,-89,-87,-90,-86,-85,-56,-86,-100,-72,-87,-87,-100,-100,-100,-100,-100,-88,-86,-85,-100,-81,-55,-100,-91,-100,-57,-100,-91,-93,-89,-87,-88,-88,-89,-100,-87,-100,-100,-100,-81,-84,-90,-82,-88,-81,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-77,-80,-81,-82,-82,-82,-83,-79,-79,-81,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-83,-85,-85,-100,-92,-100,-92,-100,-83,-89,-81,-88,-42,-82,-42,-91,-90,-100,-91,-87,-88,-92,-83,-93,-100,-100,-96,-100,-100,-100,-100,-100,-42,-100,-100,-87,-86,-87,-83,-86,-58,-84,-100,-72,-87,-87,-100,-100,-100,-100,-100,-83,-80,-83,-100,-81,-58,-100,-91,-100,-53,-100,-91,-93,-88,-87,-88,-88,-89,-100,-87,-100,-100,-100,-79,-81,-90,-78,-88,-78,-88,-78,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-79,-82,-82,-82,-82,-81,-81,-81,-88,-90,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-81,-82,-83,-100,-92,-100,-92,-100,-81,-89,-82,-88,-39,-82,-40,-91,-90,-100,-91,-87,-88,-92,-83,-93,-100,-100,-96,-100,-100,-100,-100,-100,-39,-100,-91,-87,-86,-86,-83,-86,-58,-84,-100,-72,-87,-87,-100,-100,-100,-100,-100,-82,-80,-83,-100,-83,-58,-100,-91,-100,-53,-100,-90,-93,-87,-87,-88,-88,-89,-100,-87,-100,-100,-100,-75,-81,-90,-75,-88,-76,-88,-81,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-82,-82,-83,-83,-82,-84,-84,-83,-87,-90,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-81,-82,-83,-100,-92,-100,-92,-100,-82,-89,-81,-91,-43,-83,-44,-91,-90,-100,-90,-87,-88,-92,-83,-93,-100,-100,-96,-100,-100,-100,-100,-100,-42,-100,-91,-89,-86,-87,-83,-86,-60,-84,-100,-66,-87,-87,-100,-100,-100,-100,-100,-84,-78,-83,-100,-78,-60,-100,-91,-100,-59,-100,-88,-93,-88,-87,-88,-88,-89,-100,-90,-100,-100,-100,-76,-78,-88,-75,-88,-76,-88,-78,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-78,-78,-81,-82,-82,-81,-81,-82,-83,-87,-90,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-83,-84,-85,-100,-92,-100,-92,-100,-82,-89,-82,-90,-41,-82,-40,-91,-90,-100,-91,-87,-88,-92,-83,-93,-100,-100,-96,-100,-100,-100,-100,-100,-41,-100,-91,-87,-86,-88,-83,-86,-62,-90,-100,-66,-87,-87,-100,-100,-100,-100,-100,-84,-84,-83,-100,-83,-62,-100,-91,-100,-61,-100,-88,-93,-88,-87,-88,-88,-91,-100,-90,-100,-100,-100,-78,-78,-90,-79,-88,-77,-88,-80,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-79,-80,-83,-82,-82,-83,-83,-82,-84,-87,-90,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-83,-84,-85,-100,-92,-100,-92,-100,-81,-89,-81,-90,-41,-81,-41,-91,-90,-100,-91,-87,-88,-92,-83,-93,-100,-100,-96,-100,-100,-100,-100,-100,-41,-100,-91,-88,-86,-88,-83,-86,-61,-90,-100,-71,-87,-87,-100,-100,-100,-100,-100,-83,-84,-83,-100,-83,-61,-100,-91,-100,-61,-100,-91,-93,-87,-87,-88,-88,-91,-100,-90,-100,-100,-100,-75,-80,-90,-73,-88,-74,-88,-79,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-79,-82,-80,-82,-82,-82,-82,-83,-86,-87,-93,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-83,-83,-84,-100,-92,-100,-92,-100,-82,-89,-82,-92,-42,-80,-42,-91,-90,-100,-91,-87,-88,-92,-83,-93,-100,-100,-96,-100,-100,-100,-100,-100,-42,-100,-91,-88,-86,-88,-83,-86,-59,-90,-100,-72,-87,-87,-100,-100,-100,-100,-100,-83,-84,-83,-100,-83,-58,-100,-91,-100,-69,-100,-88,-93,-87,-87,-88,-88,-91,-100,-90,-100,-100,-100,-75,-86,-90,-76,-88,-75,-88,-79,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-79,-78,-82,-83,-83,-83,-82,-82,-83,-87,-87,-97,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-83,-75,-78,-100,-92,-100,-100,-100,-78,-89,-78,-92,-46,-78,-46,-91,-100,-100,-91,-87,-88,-90,-100,-91,-100,-100,-96,-100,-100,-100,-100,-100,-47,-100,-91,-88,-88,-94,-83,-86,-55,-90,-94,-72,-87,-87,-100,-100,-100,-100,-100,-83,-87,-83,-100,-83,-56,-100,-100,-100,-55,-100,-92,-93,-87,-87,-88,-88,-90,-100,-90,-100,-100,-100,-68,-90,-88,-69,-89,-68,-88,-83,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-80,-79,-84,-83,-84,-83,-84,-82,-83,-87,-85,-97,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-83,-75,-75,-100,-92,-100,-100,-100,-81,-89,-80,-92,-44,-80,-44,-91,-100,-100,-91,-90,-88,-90,-100,-91,-100,-100,-96,-100,-100,-100,-100,-100,-44,-100,-91,-88,-88,-91,-83,-86,-57,-90,-91,-72,-87,-87,-100,-100,-100,-100,-100,-88,-85,-83,-100,-83,-55,-100,-100,-100,-56,-100,-91,-93,-89,-87,-88,-88,-88,-100,-90,-100,-100,-100,-70,-88,-87,-70,-89,-70,-88,-83,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-84,-85,-83,-83,-83,-83,-84,-82,-83,-84,-85,-97,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-77,-75,-77,-100,-92,-100,-100,-100,-80,-89,-81,-92,-45,-80,-45,-91,-100,-100,-91,-90,-88,-89,-100,-91,-100,-100,-96,-100,-100,-100,-100,-100,-45,-100,-91,-88,-89,-93,-83,-86,-56,-90,-92,-72,-87,-88,-100,-100,-100,-100,-100,-86,-83,-87,-100,-83,-56,-100,-100,-100,-57,-100,-92,-93,-89,-87,-88,-88,-88,-100,-90,-100,-100,-100,-68,-82,-87,-69,-89,-69,-88,-83,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-83,-84,-82,-83,-84,-83,-84,-84,-85,-84,-85,-97,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-75,-78,-78,-100,-92,-100,-100,-100,-80,-89,-80,-92,-45,-79,-45,-91,-100,-100,-91,-90,-88,-89,-100,-93,-100,-100,-96,-100,-100,-100,-100,-100,-45,-100,-91,-90,-88,-90,-83,-86,-57,-90,-92,-72,-88,-87,-100,-100,-100,-100,-100,-86,-83,-86,-100,-84,-56,-100,-100,-100,-55,-100,-91,-93,-90,-87,-88,-88,-88,-100,-93,-100,-100,-100,-70,-88,-87,-71,-89,-70,-88,-83,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-83,-83,-83,-84,-83,-84,-84,-84,-88,-87,-97,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-75,-75,-78,-100,-92,-100,-100,-100,-79,-89,-79,-92,-49,-79,-49,-91,-100,-100,-91,-90,-88,-91,-100,-93,-100,-100,-96,-100,-100,-100,-100,-100,-48,-100,-91,-90,-88,-92,-83,-86,-55,-90,-93,-72,-90,-88,-100,-100,-100,-100,-100,-89,-80,-86,-100,-84,-55,-100,-100,-100,-57,-100,-93,-93,-90,-87,-88,-88,-88,-100,-93,-100,-100,-100,-68,-88,-87,-68,-89,-68,-88,-80,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-83,-81,-85,-84,-83,-83,-84,-84,-84,-88,-87,-97,-87,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-75,-78,-77,-100,-92,-100,-100,-100,-83,-89,-83,-92,-46,-83,-46,-91,-100,-100,-91,-90,-88,-88,-100,-93,-100,-100,-96,-100,-100,-100,-100,-100,-46,-100,-91,-90,-83,-92,-83,-86,-56,-90,-93,-66,-88,-81,-100,-100,-100,-100,-100,-84,-79,-86,-100,-84,-57,-100,-100,-100,-57,-100,-93,-93,-90,-87,-88,-88,-89,-100,-88,-100,-100,-100,-68,-87,-90,-68,-89,-67,-88,-81,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-81,-81,-86,-86,-85,-85,-83,-83,-83,-86,-86,-97,-87,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-78,-81,-81,-100,-89,-100,-88,-100,-82,-100,-82,-92,-48,-82,-48,-100,-100,-100,-91,-90,-100,-88,-100,-93,-100,-100,-96,-100,-100,-100,-100,-100,-49,-100,-91,-90,-83,-90,-83,-86,-62,-90,-94,-66,-88,-81,-100,-100,-100,-100,-100,-84,-79,-84,-100,-84,-62,-100,-100,-100,-65,-100,-90,-100,-90,-100,-88,-100,-89,-100,-88,-100,-100,-100,-70,-77,-90,-71,-89,-70,-100,-75,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-75,-76,-86,-86,-85,-85,-77,-77,-76,-86,-86,-93,-87,-91,-92,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
