44:48:c1:91:95:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,44:48:c1:91:95:a3,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:19:36:30,38:17:c3:19:36:32,38:17:c3:1a:cf:d0,38:17:c3:1a:cf:d2,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:81,38:17:c3:1f:09:82,44:48:c1:91:95:b0,38:17:c3:1f:09:83,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:09:80,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,b6:e6:2d:69:d5:58,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:aa:31,44:48:c1:91:aa:32,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:24:47:50,44:48:c1:91:d0:04,38:17:c3:24:47:52,38:17:c3:24:47:51,66:2a:2f:53:7c:99,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,38:17:c3:1f:19:c0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,a8:bd:27:4c:aa:80,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,38:17:c3:22:5e:f0,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:82,38:17:c3:22:5e:f1,a8:bd:27:4c:aa:81,38:17:c3:22:5e:f2,20:a6:cd:42:13:f0,b4:5d:50:e1:96:40,20:a6:cd:42:13:f1,38:17:c3:24:56:52,72:32:b1:3e:1a:b7,38:17:c3:24:56:50,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,20:a6:cd:42:13:f2,38:17:c3:1f:1c:10,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,b4:5d:50:e1:96:43,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,38:17:c3:1f:19:f0,38:17:c3:22:61:90,44:48:c1:91:aa:21,44:48:c1:91:aa:22,38:17:c3:24:56:51,ac:e2:d3:c4:08:e6,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e3,38:17:c3:22:61:92,38:17:c3:22:61:91,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:62,38:17:c3:19:d7:60,38:17:c3:19:d7:61,80:8d:b7:55:25:e3,38:17:c3:19:36:31,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:03,80:8d:b7:55:3a:50,80:8d:b7:55:35:11,38:17:c3:1e:ff:10,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:35:12,80:8d:b7:55:25:e1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,02:54:af:fe:54:11,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:19:71:90,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,80:8d:b7:55:3a:40,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:71:92,68:ff:7b:e4:af:38,38:17:c3:19:71:91,68:ff:7b:e4:af:39,80:8d:b7:55:35:02,ea:9e:b4:53:24:54,80:8d:b7:55:35:00,80:8d:b7:55:29:d0,80:8d:b7:55:29:d1,80:8d:b7:55:35:01,80:8d:b7:55:29:d2,80:8d:b7:55:29:c0,38:17:c3:1e:ff:00,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,20:a6:cd:50:24:b0,00:4e:35:df:06:52,38:17:c3:1f:22:32,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,00:4e:35:de:e1:12,38:17:c3:1f:22:31,20:a6:cd:50:24:a1,00:4e:35:df:06:40,20:a6:cd:50:24:b1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,20:a6:cd:50:24:b2,00:4e:35:df:06:50,00:4e:35:df:06:51,38:17:c3:1f:0e:10,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,00:4e:35:df:06:41,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,x,y,label
-100,-100,-100,-100,-74,-77,-77,-83,-81,-66,-66,-67,-100,-93,-92,-100,-100,-100,-93,-93,-93,-100,-100,-100,-100,-90,-100,-100,-100,-69,-70,-69,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-84,-66,-85,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-69,-100,-100,-86,-88,-90,-74,-89,-100,-91,-85,-100,-84,-100,-100,-100,-100,-100,-93,-100,-93,-74,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-63,-100,-100,-69,-68,-68,-68,-69,-78,-79,-79,-80,-80,-91,-100,-91,-92,-82,-83,-89,-90,-91,-89,-89,-90,-92,-90,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,622,124,24
-100,-100,-100,-100,-79,-75,-77,-82,-82,-67,-66,-66,-100,-93,-92,-100,-100,-100,-93,-93,-93,-100,-100,-100,-100,-88,-100,-100,-100,-70,-70,-71,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-86,-69,-84,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-68,-100,-100,-86,-88,-90,-71,-89,-100,-91,-85,-100,-84,-100,-100,-100,-100,-100,-93,-100,-93,-73,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-66,-100,-100,-69,-69,-69,-69,-69,-69,-69,-79,-80,-80,-91,-100,-90,-93,-82,-82,-88,-90,-91,-90,-89,-90,-92,-90,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,622,124,24
-100,-100,-100,-100,-79,-75,-77,-85,-84,-71,-71,-71,-100,-100,-92,-100,-100,-100,-91,-93,-100,-100,-100,-100,-100,-90,-100,-100,-100,-67,-67,-67,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-86,-100,-93,-87,-65,-86,-66,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-63,-100,-100,-86,-100,-100,-75,-100,-100,-90,-85,-100,-84,-100,-100,-100,-100,-100,-93,-100,-90,-74,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-70,-100,-100,-72,-73,-72,-73,-72,-75,-74,-89,-80,-80,-91,-100,-87,-88,-85,-84,-88,-84,-87,-88,-87,-89,-87,-88,-91,-89,-85,-85,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,124,25
-100,-100,-100,-100,-77,-75,-79,-85,-86,-69,-70,-70,-100,-100,-92,-100,-100,-100,-90,-93,-100,-100,-100,-100,-100,-90,-100,-100,-100,-68,-68,-69,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-89,-100,-93,-87,-67,-87,-67,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-68,-100,-100,-86,-100,-100,-79,-100,-100,-90,-85,-100,-84,-100,-100,-100,-100,-100,-93,-100,-90,-76,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-70,-100,-100,-72,-72,-73,-72,-74,-73,-74,-74,-75,-75,-91,-100,-89,-86,-84,-84,-88,-84,-87,-88,-87,-89,-88,-89,-91,-89,-83,-83,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,124,25
-100,-100,-100,-100,-79,-79,-78,-84,-85,-72,-71,-70,-100,-100,-92,-100,-100,-100,-93,-93,-100,-100,-100,-100,-100,-90,-100,-100,-100,-68,-68,-69,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-87,-100,-93,-88,-64,-86,-65,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-66,-100,-100,-86,-100,-100,-75,-100,-100,-91,-85,-100,-84,-100,-100,-100,-100,-100,-93,-100,-90,-76,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-68,-100,-100,-74,-74,-74,-74,-70,-75,-74,-73,-75,-74,-87,-100,-86,-87,-84,-85,-88,-81,-86,-88,-87,-89,-87,-89,-91,-89,-82,-83,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,124,25
-100,-100,-100,-100,-79,-79,-78,-86,-84,-71,-73,-71,-100,-100,-92,-100,-100,-100,-91,-93,-100,-100,-100,-100,-100,-90,-100,-100,-100,-71,-70,-70,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-88,-100,-93,-86,-65,-89,-63,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-65,-100,-100,-86,-100,-100,-76,-100,-100,-91,-85,-100,-84,-100,-100,-100,-100,-100,-93,-100,-92,-76,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-70,-100,-100,-74,-73,-74,-74,-74,-73,-74,-73,-73,-74,-87,-100,-86,-85,-84,-85,-89,-81,-87,-88,-87,-89,-86,-89,-91,-89,-83,-82,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,124,25
-100,-100,-100,-100,-79,-79,-78,-83,-83,-71,-71,-71,-100,-100,-92,-100,-100,-100,-91,-93,-100,-100,-100,-100,-100,-90,-100,-100,-100,-71,-71,-71,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-86,-100,-93,-87,-66,-86,-64,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-65,-100,-100,-86,-100,-100,-76,-100,-100,-96,-85,-100,-84,-100,-100,-100,-100,-100,-93,-100,-92,-76,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-70,-100,-100,-74,-73,-74,-74,-71,-74,-72,-73,-73,-74,-87,-100,-85,-87,-84,-85,-88,-83,-87,-92,-87,-89,-86,-89,-91,-89,-84,-83,-81,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,124,25
-100,-100,-100,-100,-79,-79,-78,-85,-84,-69,-70,-68,-100,-100,-91,-100,-100,-100,-91,-93,-100,-100,-100,-100,-100,-82,-100,-100,-100,-69,-70,-69,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-86,-100,-93,-86,-62,-85,-63,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-64,-100,-100,-86,-100,-100,-74,-100,-100,-96,-85,-100,-84,-100,-100,-100,-100,-100,-89,-100,-92,-77,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-72,-100,-100,-75,-74,-75,-75,-74,-74,-76,-75,-75,-75,-87,-100,-87,-89,-85,-85,-88,-84,-87,-92,-89,-92,-86,-89,-91,-89,-84,-84,-82,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,124,25
-100,-100,-100,-100,-79,-79,-78,-80,-80,-69,-71,-69,-100,-100,-92,-100,-100,-100,-91,-93,-100,-100,-100,-100,-100,-82,-100,-100,-100,-70,-72,-70,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-89,-100,-93,-90,-74,-90,-74,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-74,-100,-100,-86,-100,-100,-77,-100,-100,-96,-85,-100,-84,-100,-100,-100,-100,-100,-89,-100,-92,-79,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-81,-100,-100,-81,-82,-82,-81,-81,-80,-80,-74,-75,-75,-87,-100,-87,-87,-79,-80,-87,-87,-87,-92,-89,-92,-87,-89,-91,-89,-87,-85,-83,-86,-86,-91,-92,-89,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-100,-100,-100,-84,-83,-85,-79,-80,-68,-68,-68,-100,-100,-92,-100,-100,-100,-91,-93,-100,-100,-100,-100,-100,-82,-100,-100,-100,-72,-71,-71,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-89,-100,-93,-89,-73,-88,-73,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-73,-100,-100,-86,-100,-100,-80,-100,-100,-92,-85,-100,-84,-100,-100,-100,-100,-100,-89,-100,-92,-80,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-78,-100,-100,-82,-83,-83,-83,-80,-80,-79,-76,-73,-73,-84,-100,-85,-86,-79,-80,-87,-85,-86,-92,-87,-88,-85,-86,-91,-89,-84,-84,-80,-86,-86,-91,-90,-89,-85,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-100,-100,-100,-84,-83,-85,-80,-78,-69,-72,-68,-100,-100,-92,-100,-100,-100,-91,-93,-100,-100,-100,-100,-100,-82,-100,-100,-100,-70,-72,-72,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-89,-100,-93,-87,-75,-88,-73,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-74,-100,-100,-86,-100,-100,-80,-100,-100,-92,-85,-100,-84,-100,-100,-100,-100,-100,-89,-100,-92,-78,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-100,-81,-81,-80,-81,-76,-77,-77,-76,-73,-76,-84,-100,-86,-86,-79,-79,-87,-83,-86,-92,-87,-88,-87,-86,-91,-89,-84,-83,-83,-86,-86,-91,-91,-89,-85,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-100,-100,-100,-85,-83,-83,-81,-80,-68,-68,-68,-100,-100,-93,-100,-100,-100,-91,-93,-100,-100,-100,-100,-100,-82,-100,-100,-100,-69,-70,-70,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-87,-100,-93,-88,-75,-87,-77,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-75,-100,-100,-86,-100,-100,-82,-100,-100,-92,-85,-100,-84,-100,-100,-100,-100,-100,-89,-100,-92,-81,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-100,-81,-80,-80,-82,-78,-79,-78,-76,-75,-77,-84,-100,-85,-86,-81,-80,-87,-84,-85,-92,-87,-88,-85,-86,-91,-89,-84,-85,-83,-87,-87,-91,-93,-89,-87,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-100,-100,-100,-85,-83,-83,-80,-79,-70,-70,-70,-100,-100,-92,-100,-100,-100,-91,-93,-100,-100,-100,-100,-100,-82,-100,-100,-100,-75,-75,-76,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-91,-100,-93,-89,-73,-88,-73,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-73,-100,-100,-86,-100,-100,-79,-100,-100,-92,-85,-100,-84,-100,-100,-100,-100,-100,-89,-100,-92,-81,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-79,-100,-100,-79,-79,-79,-80,-78,-78,-78,-76,-75,-77,-84,-100,-87,-86,-79,-79,-87,-83,-85,-92,-87,-87,-86,-87,-91,-89,-83,-84,-84,-87,-87,-90,-94,-89,-87,-90,-91,-90,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-100,-100,-100,-85,-83,-83,-78,-78,-71,-72,-71,-100,-100,-92,-100,-100,-100,-91,-93,-100,-100,-100,-100,-100,-82,-100,-100,-100,-74,-74,-75,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-88,-100,-93,-87,-72,-88,-74,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-72,-100,-100,-86,-100,-100,-81,-100,-100,-92,-85,-100,-84,-100,-100,-100,-100,-100,-89,-100,-92,-79,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-80,-100,-100,-78,-78,-77,-78,-80,-80,-80,-78,-75,-77,-84,-100,-90,-89,-78,-78,-87,-87,-89,-92,-87,-90,-88,-87,-91,-89,-86,-85,-82,-90,-87,-90,-93,-89,-87,-90,-91,-90,-95,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-100,-100,-100,-82,-82,-83,-83,-81,-65,-65,-65,-100,-100,-93,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-74,-74,-75,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-93,-100,-93,-87,-75,-88,-75,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-76,-100,-100,-86,-100,-100,-95,-100,-100,-92,-85,-100,-84,-100,-100,-100,-100,-100,-89,-100,-92,-83,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-80,-100,-100,-85,-84,-84,-85,-80,-80,-83,-78,-75,-77,-84,-100,-90,-90,-82,-82,-85,-87,-89,-91,-87,-87,-93,-87,-91,-89,-84,-84,-82,-88,-88,-90,-92,-89,-87,-90,-91,-90,-95,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-100,-80,-80,-82,-80,-81,-65,-65,-64,-100,-100,-91,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-71,-72,-72,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-92,-100,-93,-91,-84,-93,-83,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-83,-100,-100,-86,-100,-100,-85,-100,-100,-92,-85,-100,-84,-100,-100,-100,-100,-100,-89,-100,-92,-81,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-78,-100,-100,-86,-86,-86,-85,-80,-80,-83,-76,-79,-79,-87,-100,-90,-88,-80,-81,-85,-84,-90,-92,-87,-87,-91,-87,-91,-89,-84,-82,-82,-87,-88,-90,-92,-87,-85,-90,-91,-90,-95,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-100,-82,-82,-82,-79,-80,-65,-66,-66,-100,-100,-91,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-72,-72,-72,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-83,-100,-93,-83,-71,-83,-70,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-70,-100,-100,-86,-100,-100,-75,-100,-100,-92,-85,-100,-84,-100,-100,-100,-100,-100,-93,-100,-92,-85,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-75,-100,-100,-83,-82,-82,-82,-79,-80,-83,-79,-79,-78,-87,-100,-88,-88,-80,-79,-85,-84,-90,-92,-88,-87,-89,-87,-91,-89,-85,-84,-82,-87,-88,-90,-92,-87,-85,-90,-91,-90,-95,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-100,-78,-81,-80,-79,-78,-66,-63,-65,-100,-100,-91,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-72,-72,-73,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-83,-100,-93,-82,-71,-82,-72,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-71,-100,-100,-86,-100,-100,-76,-100,-100,-92,-85,-100,-84,-100,-100,-100,-100,-100,-91,-100,-92,-76,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-78,-100,-100,-84,-83,-84,-84,-80,-80,-80,-79,-79,-79,-87,-90,-90,-90,-78,-79,-85,-85,-90,-92,-88,-87,-90,-87,-91,-89,-83,-83,-89,-85,-86,-90,-92,-87,-85,-90,-91,-90,-95,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
