20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:95:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,20:a6:cd:42:0a:c2,44:48:c1:91:95:a3,20:a6:cd:42:0a:c3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,20:a6:cd:42:0a:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:aa:31,44:48:c1:91:aa:32,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,38:17:c3:19:d7:70,44:48:c1:91:d0:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:24:47:50,44:48:c1:91:d0:04,38:17:c3:24:47:52,38:17:c3:22:61:91,38:17:c3:24:47:51,38:17:c3:22:61:92,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,38:17:c3:22:61:90,38:17:c3:1f:19:c0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:09:92,a8:bd:27:4c:aa:80,38:17:c3:1f:09:93,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,38:17:c3:19:36:30,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,20:a6:cd:42:13:f0,20:a6:cd:42:13:f1,b4:5d:50:e1:96:40,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,20:a6:cd:42:13:f2,38:17:c3:1f:1c:10,38:17:c3:1f:19:f0,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,38:17:c3:1f:09:90,b4:5d:50:e1:96:43,38:17:c3:1f:1c:12,38:17:c3:1f:09:91,38:17:c3:1f:1c:11,a8:bd:27:4c:aa:91,38:17:c3:1f:09:81,a8:bd:27:4c:aa:90,38:17:c3:1f:09:82,38:17:c3:1f:09:83,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,a8:bd:27:4c:aa:93,38:17:c3:19:45:b1,a8:bd:27:4c:aa:92,38:17:c3:1f:09:80,38:17:c3:1f:19:f2,38:17:c3:22:5e:f0,38:17:c3:1f:19:f1,66:2a:2f:53:7c:99,20:a6:cd:42:0b:e3,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:d7:62,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,08:36:c9:53:bf:8b,80:8d:b7:55:25:e3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,38:17:c3:19:d7:60,38:17:c3:19:d7:61,80:8d:b7:55:25:f1,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f2,80:8d:b7:55:35:03,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:12,80:8d:b7:55:35:11,b0:be:76:f8:30:5e,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,38:17:c3:1e:ff:10,80:8d:b7:55:39:d0,38:17:c3:1e:ff:11,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,68:ff:7b:e4:af:39,38:17:c3:1e:ff:12,38:17:c3:19:71:90,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,38:17:c3:19:71:92,38:17:c3:19:71:91,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:22:30,20:a6:cd:50:24:b0,80:8d:b7:55:29:d0,80:8d:b7:55:39:c2,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:29:c0,80:8d:b7:55:29:c1,68:ff:7b:e4:af:38,00:4e:35:df:06:52,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,38:17:c3:1f:0e:10,38:17:c3:1f:22:31,00:4e:35:de:e1:12,80:8d:b7:55:29:c2,00:4e:35:df:06:51,00:4e:35:df:06:50,00:4e:35:df:06:41,38:17:c3:1f:22:32,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,x,y,label
-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-82,-77,-80,-100,-100,-100,-100,-88,-100,-87,-65,-88,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-92,-100,-100,-72,-100,-91,-92,-100,-100,-100,-100,-100,-100,-90,-89,-90,-72,-100,-100,-100,-100,-72,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-69,-64,-69,-100,-68,-100,-100,-100,-100,-100,-85,-80,-66,-66,-77,-76,-78,-77,-77,-78,-78,-78,-100,-85,-85,-84,-77,-75,-85,-89,-89,-85,-86,-92,-88,-84,-83,-82,-87,-87,-89,-88,-85,-90,-87,-91,-88,-84,-83,-82,-92,-86,-92,-93,-89,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-82,-77,-80,-100,-100,-100,-100,-84,-100,-85,-66,-84,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-92,-100,-100,-71,-100,-93,-92,-100,-100,-100,-100,-100,-100,-90,-88,-90,-70,-100,-100,-100,-100,-71,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-69,-66,-70,-100,-69,-100,-100,-100,-100,-100,-90,-81,-70,-68,-76,-76,-80,-77,-77,-80,-74,-81,-100,-85,-84,-84,-77,-81,-84,-89,-89,-84,-86,-87,-86,-82,-83,-84,-87,-87,-89,-88,-88,-90,-88,-91,-88,-84,-85,-84,-92,-86,-92,-93,-87,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-83,-84,-82,-100,-100,-100,-100,-86,-100,-86,-63,-86,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-92,-100,-100,-72,-100,-90,-92,-100,-100,-100,-100,-100,-100,-90,-89,-90,-73,-100,-100,-100,-100,-73,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-68,-68,-69,-100,-69,-100,-100,-100,-100,-100,-88,-77,-68,-69,-77,-77,-80,-78,-77,-81,-79,-80,-100,-85,-84,-86,-81,-79,-85,-90,-90,-85,-86,-87,-86,-83,-84,-82,-85,-87,-89,-87,-88,-87,-89,-91,-90,-85,-81,-85,-92,-86,-91,-93,-87,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-83,-83,-83,-100,-100,-100,-100,-87,-100,-87,-65,-87,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-92,-100,-100,-70,-100,-90,-91,-100,-100,-100,-100,-100,-100,-90,-88,-90,-72,-100,-100,-100,-100,-73,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-68,-72,-69,-100,-69,-100,-100,-100,-100,-100,-86,-76,-68,-69,-77,-77,-78,-77,-77,-81,-79,-80,-100,-81,-85,-84,-81,-78,-85,-91,-91,-84,-88,-86,-86,-83,-82,-83,-86,-88,-89,-89,-89,-88,-88,-91,-87,-84,-84,-84,-92,-88,-91,-93,-88,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-83,-83,-83,-100,-100,-100,-100,-83,-100,-84,-65,-83,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-92,-100,-100,-70,-100,-88,-91,-100,-100,-100,-100,-100,-100,-90,-88,-90,-70,-100,-100,-100,-100,-69,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-69,-73,-71,-100,-69,-100,-100,-100,-100,-100,-86,-80,-80,-66,-82,-83,-78,-83,-83,-79,-79,-82,-100,-85,-81,-81,-81,-78,-81,-89,-88,-81,-88,-87,-88,-81,-81,-81,-87,-89,-91,-86,-86,-87,-91,-91,-87,-84,-84,-84,-92,-88,-91,-93,-88,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-83,-83,-83,-100,-100,-100,-100,-83,-100,-83,-68,-83,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-92,-100,-100,-76,-100,-88,-91,-100,-100,-100,-100,-100,-100,-90,-90,-90,-79,-100,-100,-100,-100,-76,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-71,-64,-72,-100,-71,-100,-100,-100,-100,-100,-80,-75,-69,-68,-86,-86,-72,-87,-87,-83,-81,-82,-100,-85,-78,-79,-74,-71,-80,-88,-88,-80,-86,-89,-88,-84,-86,-84,-87,-88,-91,-86,-86,-85,-90,-91,-87,-85,-84,-85,-92,-88,-93,-93,-88,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-81,-79,-81,-100,-100,-100,-100,-87,-100,-87,-70,-88,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-92,-100,-100,-81,-100,-88,-91,-100,-100,-100,-100,-100,-100,-90,-92,-90,-79,-100,-100,-100,-100,-80,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-77,-65,-76,-100,-76,-100,-100,-100,-100,-100,-80,-75,-65,-65,-81,-81,-72,-81,-81,-83,-83,-85,-100,-85,-84,-85,-76,-71,-85,-88,-88,-84,-88,-85,-86,-87,-88,-84,-86,-86,-91,-86,-86,-85,-90,-90,-87,-87,-85,-88,-92,-89,-90,-93,-90,-87,-89,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-80,-77,-77,-100,-100,-100,-100,-81,-100,-82,-70,-82,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-92,-100,-100,-79,-100,-88,-92,-100,-100,-100,-100,-100,-100,-90,-92,-90,-79,-100,-100,-100,-100,-79,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-71,-71,-72,-100,-72,-100,-100,-100,-100,-100,-79,-87,-73,-72,-84,-83,-72,-83,-83,-83,-83,-85,-100,-83,-80,-80,-78,-71,-80,-88,-88,-81,-88,-89,-91,-83,-83,-82,-86,-86,-87,-86,-86,-86,-90,-89,-87,-87,-85,-89,-92,-89,-87,-93,-85,-85,-87,-86,-87,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-80,-77,-77,-100,-100,-100,-100,-82,-100,-82,-68,-82,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-92,-100,-100,-79,-100,-87,-92,-100,-100,-100,-100,-100,-100,-90,-94,-90,-78,-100,-100,-100,-100,-78,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-71,-62,-71,-100,-71,-100,-100,-100,-100,-100,-80,-86,-68,-69,-83,-84,-80,-84,-84,-81,-81,-83,-100,-83,-82,-81,-77,-71,-81,-87,-87,-82,-88,-92,-92,-82,-84,-82,-91,-90,-87,-86,-86,-86,-90,-89,-87,-86,-86,-84,-92,-89,-89,-93,-85,-85,-87,-86,-87,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-80,-77,-77,-100,-100,-100,-100,-83,-100,-81,-69,-82,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-92,-100,-100,-83,-100,-87,-92,-100,-100,-100,-100,-100,-100,-90,-94,-90,-80,-100,-100,-100,-100,-78,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-72,-62,-73,-100,-72,-100,-100,-100,-100,-100,-81,-87,-74,-73,-84,-83,-75,-83,-84,-84,-84,-85,-100,-83,-81,-81,-77,-75,-82,-87,-87,-81,-88,-90,-88,-82,-82,-82,-89,-89,-87,-86,-86,-86,-90,-89,-87,-87,-87,-87,-92,-89,-87,-93,-86,-87,-87,-88,-87,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-78,-78,-80,-100,-100,-100,-100,-84,-100,-83,-68,-84,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-92,-100,-100,-76,-100,-86,-92,-100,-100,-100,-100,-100,-100,-90,-94,-90,-76,-100,-100,-100,-100,-79,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-73,-61,-74,-100,-73,-100,-100,-100,-100,-100,-82,-87,-67,-69,-84,-84,-76,-84,-86,-84,-84,-85,-100,-83,-83,-82,-78,-78,-82,-87,-86,-84,-86,-95,-92,-83,-82,-84,-89,-89,-87,-86,-86,-85,-90,-90,-87,-85,-86,-86,-92,-89,-90,-93,-88,-87,-89,-88,-89,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-78,-78,-80,-100,-100,-100,-100,-87,-100,-87,-69,-87,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-92,-100,-100,-77,-100,-91,-92,-100,-100,-100,-100,-100,-100,-90,-93,-100,-76,-100,-100,-100,-100,-79,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-67,-67,-68,-100,-67,-100,-100,-100,-100,-100,-83,-80,-70,-71,-86,-87,-73,-89,-88,-87,-87,-89,-100,-81,-80,-80,-77,-76,-80,-87,-86,-80,-86,-87,-86,-83,-84,-83,-88,-86,-87,-83,-83,-83,-86,-93,-87,-85,-80,-86,-100,-86,-87,-93,-88,-87,-89,-88,-87,-89,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-83,-78,-82,-100,-100,-100,-100,-91,-100,-87,-72,-87,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-92,-100,-100,-79,-100,-92,-92,-100,-100,-100,-100,-100,-100,-90,-94,-100,-74,-100,-100,-100,-100,-74,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-69,-65,-70,-100,-69,-100,-100,-100,-100,-100,-82,-79,-64,-61,-89,-89,-77,-89,-89,-85,-85,-85,-100,-81,-81,-81,-76,-75,-81,-87,-86,-81,-86,-88,-87,-83,-83,-83,-86,-87,-84,-83,-83,-83,-89,-93,-87,-79,-80,-79,-100,-87,-88,-93,-88,-89,-89,-87,-87,-89,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-81,-78,-82,-100,-100,-100,-100,-90,-100,-87,-72,-87,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-75,-100,-88,-92,-100,-100,-100,-100,-100,-100,-90,-94,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-69,-61,-70,-100,-72,-100,-100,-100,-100,-100,-82,-84,-68,-67,-80,-82,-73,-82,-82,-87,-87,-88,-100,-79,-81,-81,-77,-74,-81,-88,-89,-82,-86,-88,-87,-82,-82,-82,-86,-87,-86,-90,-87,-90,-89,-93,-88,-85,-84,-84,-90,-89,-88,-88,-88,-89,-89,-87,-87,-89,-89,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-81,-78,-82,-100,-100,-100,-100,-92,-100,-87,-76,-87,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-75,-100,-88,-92,-100,-100,-100,-100,-100,-100,-90,-94,-100,-77,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-69,-60,-69,-100,-70,-100,-100,-100,-100,-100,-92,-84,-69,-68,-81,-81,-75,-82,-83,-88,-88,-88,-100,-79,-80,-79,-75,-75,-80,-88,-89,-78,-86,-88,-87,-85,-85,-84,-86,-87,-86,-90,-87,-90,-87,-93,-90,-82,-82,-81,-90,-89,-88,-87,-87,-87,-89,-87,-88,-89,-89,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-81,-78,-82,-100,-100,-100,-100,-94,-100,-87,-75,-87,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-75,-100,-90,-92,-100,-100,-100,-100,-100,-100,-90,-94,-100,-78,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-69,-60,-69,-100,-70,-100,-100,-100,-100,-100,-89,-81,-69,-68,-84,-83,-74,-83,-84,-88,-88,-88,-100,-80,-79,-79,-75,-74,-79,-91,-90,-79,-86,-88,-87,-83,-85,-84,-87,-89,-89,-90,-87,-90,-88,-93,-88,-83,-82,-83,-90,-89,-89,-90,-85,-86,-87,-88,-88,-89,-89,-89,-92,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-81,-78,-81,-100,-100,-100,-100,-90,-100,-88,-72,-89,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-77,-100,-90,-92,-100,-100,-100,-100,-100,-100,-90,-94,-93,-80,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-68,-65,-68,-100,-68,-100,-100,-100,-100,-100,-83,-79,-69,-69,-82,-81,-77,-81,-81,-88,-88,-88,-100,-80,-82,-81,-77,-75,-83,-89,-88,-83,-86,-87,-86,-80,-81,-79,-86,-87,-89,-90,-87,-90,-86,-93,-85,-84,-83,-84,-91,-86,-92,-91,-85,-87,-86,-89,-88,-89,-89,-89,-92,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-81,-79,-80,-100,-100,-100,-100,-90,-100,-92,-67,-89,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-76,-100,-89,-92,-100,-100,-100,-100,-100,-100,-90,-93,-93,-71,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-70,-63,-71,-100,-70,-100,-100,-100,-100,-100,-83,-79,-64,-66,-83,-83,-72,-83,-83,-88,-88,-88,-100,-83,-80,-80,-73,-72,-80,-89,-90,-81,-83,-83,-83,-84,-84,-83,-83,-82,-90,-83,-82,-83,-80,-94,-78,-84,-83,-86,-91,-77,-89,-92,-87,-87,-86,-89,-89,-89,-89,-89,-92,-89,-89,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-81,-79,-80,-100,-100,-100,-100,-90,-100,-92,-64,-89,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-76,-100,-89,-92,-100,-100,-100,-100,-100,-100,-90,-93,-93,-76,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-68,-67,-68,-100,-68,-100,-100,-100,-100,-100,-80,-79,-63,-63,-85,-84,-72,-84,-84,-88,-87,-87,-100,-83,-82,-81,-71,-72,-81,-89,-88,-81,-80,-84,-83,-81,-81,-81,-82,-83,-90,-82,-84,-83,-78,-94,-79,-85,-85,-84,-91,-79,-87,-92,-87,-87,-87,-86,-87,-89,-89,-91,-92,-85,-88,-86,-91,-88,-87,-89,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
