44:48:c1:91:95:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,44:48:c1:91:95:a3,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,80:8d:b7:55:25:f0,38:17:c3:19:d7:70,38:17:c3:22:61:91,38:17:c3:22:61:92,38:17:c3:22:61:90,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:19:36:30,38:17:c3:1a:cf:d0,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:81,38:17:c3:1f:09:82,38:17:c3:1f:09:83,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:09:80,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d1,38:17:c3:1f:14:11,20:a6:cd:42:0a:d2,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:aa:31,44:48:c1:91:aa:32,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,44:48:c1:91:d0:04,38:17:c3:24:47:50,38:17:c3:24:47:52,38:17:c3:24:47:51,66:2a:2f:53:7c:99,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,a8:bd:27:4c:aa:80,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,38:17:c3:22:5e:f0,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:82,38:17:c3:22:5e:f1,a8:bd:27:4c:aa:81,20:a6:cd:42:13:f0,b4:5d:50:e1:96:40,20:a6:cd:42:13:f1,38:17:c3:24:56:51,72:32:b1:3e:1a:b7,38:17:c3:24:56:50,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,20:a6:cd:42:13:f2,38:17:c3:1f:1c:10,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,b4:5d:50:e1:96:43,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:90,ac:e2:d3:c4:08:e6,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,44:48:c1:91:aa:21,86:0d:8e:aa:25:a4,38:17:c3:22:5e:f2,44:48:c1:91:aa:20,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,38:17:c3:1f:19:c0,38:17:c3:24:56:52,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e3,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:62,38:17:c3:19:d7:60,38:17:c3:19:d7:61,80:8d:b7:55:25:e3,80:8d:b7:55:35:03,80:8d:b7:55:25:f3,38:17:c3:19:36:31,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,38:17:c3:19:36:32,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:50,80:8d:b7:55:35:10,80:8d:b7:55:35:13,b0:be:76:f8:30:5e,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:35:12,80:8d:b7:55:35:11,38:17:c3:1e:ff:10,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,80:8d:b7:55:29:d0,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:19:71:92,38:17:c3:19:71:90,68:ff:7b:e4:af:38,38:17:c3:19:71:91,80:8d:b7:55:39:d0,80:8d:b7:55:35:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:25:e0,68:ff:7b:e4:af:39,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:39:c1,38:17:c3:1f:22:30,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,38:17:c3:1f:22:32,38:17:c3:1f:0e:10,80:8d:b7:55:29:d1,38:17:c3:1e:ff:02,80:8d:b7:55:29:d2,38:17:c3:1e:ff:00,20:a6:cd:50:24:b0,00:4e:35:df:06:52,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:29:c0,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,00:4e:35:df:06:51,00:4e:35:df:06:50,00:4e:35:de:e1:12,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:de:e1:11,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,80:8d:b7:55:4d:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,80:8d:b7:55:4d:10,x,y,timestamp
-100,-100,-100,-100,-85,-88,-87,-77,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-68,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-83,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-48,-48,-93,-93,-100,-100,-100,-100,-100,-60,-59,-60,-76,-83,-76,-100,-76,-75,-100,-81,-83,-77,-82,-81,-86,-76,-76,-82,-82,-73,-80,-80,-80,-78,-73,-73,-90,-91,-91,-90,-84,-85,-84,-86,-80,-92,-93,-85,-85,-85,-87,-87,-86,-87,-100,-77,-83,-78,-83,-88,-93,-89,-90,-83,-89,-84,-83,-83,-86,-87,-88,-88,-88,-91,-89,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,556,716,2857036775263
-100,-100,-100,-100,-85,-88,-87,-75,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-68,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-83,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-47,-48,-93,-93,-100,-100,-100,-100,-100,-59,-59,-61,-76,-84,-75,-100,-75,-74,-100,-81,-83,-77,-82,-81,-84,-77,-76,-81,-81,-75,-80,-81,-80,-78,-74,-75,-90,-90,-89,-90,-85,-85,-85,-86,-80,-92,-87,-84,-85,-85,-90,-87,-86,-88,-100,-79,-83,-78,-83,-87,-93,-87,-86,-83,-89,-84,-83,-83,-87,-88,-88,-88,-88,-91,-89,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,556,716,2860856610418
-100,-100,-100,-100,-85,-88,-87,-77,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-73,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-83,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-51,-52,-100,-93,-100,-100,-100,-100,-100,-64,-64,-62,-76,-84,-77,-100,-76,-76,-100,-82,-81,-78,-83,-81,-84,-77,-77,-83,-82,-74,-79,-79,-80,-76,-73,-74,-86,-87,-91,-88,-87,-83,-88,-88,-82,-92,-84,-82,-83,-88,-90,-88,-86,-88,-91,-79,-84,-76,-84,-90,-92,-85,-86,-84,-89,-86,-86,-85,-85,-88,-88,-88,-88,-91,-89,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,573,716,2905720950921
-100,-100,-100,-100,-85,-88,-87,-77,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-79,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-85,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-49,-49,-100,-93,-100,-100,-100,-100,-100,-68,-71,-67,-83,-84,-79,-100,-76,-76,-100,-82,-82,-79,-83,-81,-86,-78,-80,-83,-83,-76,-82,-82,-83,-76,-77,-74,-87,-87,-88,-87,-87,-83,-88,-88,-82,-92,-89,-82,-83,-90,-86,-88,-86,-88,-91,-79,-85,-76,-84,-90,-92,-85,-86,-86,-89,-85,-86,-86,-85,-88,-88,-88,-88,-91,-89,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,573,716,2909525203889
-100,-100,-100,-100,-85,-88,-87,-75,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-73,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-83,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-43,-44,-100,-93,-100,-100,-100,-100,-100,-65,-64,-64,-81,-84,-75,-100,-76,-77,-100,-82,-82,-76,-84,-84,-86,-76,-75,-84,-83,-73,-81,-81,-82,-76,-73,-74,-87,-87,-92,-87,-88,-87,-88,-87,-82,-92,-86,-82,-83,-90,-86,-87,-86,-88,-91,-74,-83,-76,-84,-89,-92,-85,-86,-83,-89,-85,-86,-86,-85,-88,-88,-88,-88,-91,-89,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,573,716,2913325370814
-100,-100,-100,-100,-85,-88,-87,-81,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-74,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-83,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-50,-50,-100,-93,-100,-100,-100,-100,-100,-67,-67,-67,-81,-84,-81,-100,-81,-81,-100,-82,-82,-76,-83,-83,-82,-78,-77,-84,-83,-75,-81,-81,-82,-76,-76,-76,-87,-87,-89,-87,-87,-88,-87,-87,-82,-92,-86,-82,-83,-88,-88,-87,-86,-88,-91,-74,-81,-73,-84,-88,-93,-85,-82,-82,-89,-84,-84,-85,-82,-88,-90,-88,-88,-91,-89,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,573,716,2917131047167
-100,-100,-100,-100,-85,-88,-87,-80,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-77,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-84,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-48,-48,-100,-93,-100,-100,-100,-100,-100,-66,-66,-66,-81,-84,-81,-100,-81,-81,-100,-82,-77,-76,-83,-85,-83,-76,-76,-84,-84,-73,-85,-81,-85,-75,-73,-73,-91,-89,-88,-90,-87,-88,-87,-87,-82,-92,-87,-82,-83,-88,-88,-89,-90,-88,-91,-74,-82,-74,-84,-89,-93,-84,-84,-83,-89,-84,-84,-83,-84,-89,-89,-88,-88,-91,-89,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,573,716,2920806881697
-100,-100,-100,-100,-85,-88,-87,-80,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-77,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-84,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-48,-48,-100,-93,-100,-100,-100,-100,-100,-66,-63,-65,-81,-81,-81,-100,-80,-80,-100,-82,-77,-76,-84,-82,-83,-76,-77,-82,-83,-76,-85,-81,-85,-75,-74,-74,-89,-89,-92,-89,-88,-87,-89,-89,-82,-91,-87,-86,-83,-88,-89,-89,-90,-88,-91,-74,-82,-74,-84,-88,-93,-84,-84,-83,-89,-84,-84,-83,-83,-88,-89,-88,-88,-91,-89,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,573,716,2924613451070
-100,-100,-100,-100,-85,-88,-87,-73,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-70,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-87,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-43,-45,-100,-100,-100,-100,-100,-100,-100,-56,-57,-56,-75,-82,-75,-100,-73,-73,-100,-81,-83,-77,-82,-83,-83,-79,-80,-83,-82,-76,-80,-78,-80,-81,-74,-74,-89,-88,-91,-89,-88,-88,-87,-88,-81,-91,-88,-86,-87,-88,-88,-89,-90,-88,-91,-74,-81,-74,-79,-90,-92,-84,-84,-78,-89,-80,-84,-83,-83,-88,-89,-100,-88,-91,-89,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,590,716,2966771536523
-100,-100,-100,-100,-100,-100,-100,-73,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-70,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-87,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-43,-45,-100,-100,-100,-100,-100,-100,-100,-57,-58,-57,-75,-82,-73,-100,-73,-72,-100,-81,-83,-77,-81,-81,-83,-79,-80,-80,-81,-74,-80,-80,-80,-81,-75,-72,-89,-90,-89,-89,-86,-86,-87,-87,-81,-91,-88,-86,-87,-88,-88,-89,-90,-88,-91,-74,-77,-74,-77,-90,-92,-84,-84,-78,-89,-79,-79,-83,-83,-89,-89,-100,-88,-91,-89,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,590,716,2970565723293
-100,-100,-100,-100,-100,-100,-100,-72,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-70,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-87,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-44,-44,-100,-100,-100,-100,-100,-100,-100,-58,-57,-57,-79,-82,-73,-100,-74,-72,-100,-92,-83,-76,-82,-81,-89,-77,-77,-81,-81,-73,-80,-80,-80,-81,-73,-73,-89,-90,-87,-89,-87,-86,-88,-88,-81,-89,-88,-86,-85,-88,-89,-89,-90,-88,-91,-74,-80,-74,-80,-90,-94,-82,-82,-78,-89,-81,-79,-81,-81,-89,-88,-100,-88,-100,-89,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,590,716,2974362425270
-100,-100,-100,-100,-100,-100,-100,-76,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-69,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-85,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-46,-47,-100,-100,-100,-100,-100,-100,-100,-57,-58,-57,-81,-93,-75,-100,-76,-76,-100,-92,-83,-79,-84,-83,-89,-78,-78,-83,-84,-75,-80,-80,-80,-82,-74,-74,-89,-88,-89,-89,-86,-86,-87,-88,-83,-89,-88,-86,-85,-88,-90,-89,-88,-88,-91,-82,-79,-81,-79,-90,-94,-82,-82,-79,-89,-80,-79,-79,-81,-89,-88,-100,-88,-93,-89,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,590,716,2978171658029
-100,-100,-100,-100,-100,-100,-100,-76,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-75,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-85,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-44,-44,-100,-100,-100,-100,-100,-100,-100,-55,-56,-55,-81,-93,-75,-100,-76,-75,-100,-82,-81,-78,-81,-81,-89,-77,-77,-81,-81,-76,-80,-80,-80,-82,-75,-75,-89,-88,-88,-89,-89,-86,-89,-88,-82,-89,-88,-86,-86,-88,-91,-89,-88,-89,-91,-82,-80,-81,-81,-91,-93,-83,-82,-78,-89,-78,-79,-78,-84,-89,-88,-100,-88,-93,-89,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,590,716,2982001593288
-100,-100,-100,-100,-100,-100,-100,-77,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-72,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-85,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-44,-46,-100,-100,-100,-100,-100,-100,-100,-58,-57,-58,-81,-93,-77,-100,-77,-77,-100,-82,-81,-80,-81,-81,-86,-80,-80,-81,-83,-76,-81,-80,-78,-82,-75,-75,-89,-92,-88,-89,-88,-86,-89,-90,-82,-89,-88,-86,-87,-88,-89,-89,-88,-87,-91,-82,-79,-81,-79,-88,-93,-83,-68,-78,-87,-80,-79,-81,-84,-89,-88,-100,-88,-93,-89,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,590,716,2985800287193
-100,-100,-100,-100,-100,-100,-100,-78,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-72,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-85,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-44,-45,-100,-100,-100,-100,-100,-100,-100,-63,-62,-63,-81,-93,-78,-100,-78,-78,-100,-82,-84,-79,-84,-84,-86,-80,-81,-84,-84,-69,-81,-80,-78,-82,-69,-69,-89,-91,-92,-89,-89,-88,-89,-90,-82,-89,-88,-86,-87,-88,-89,-89,-88,-86,-91,-82,-81,-81,-81,-83,-93,-86,-84,-81,-85,-77,-77,-75,-85,-82,-83,-100,-88,-93,-89,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,607,716,3022911065095
-100,-100,-100,-100,-100,-100,-100,-79,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-71,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-85,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-48,-47,-100,-100,-100,-100,-100,-100,-100,-60,-63,-62,-81,-86,-80,-100,-81,-80,-100,-85,-83,-86,-88,-87,-86,-85,-84,-87,-88,-72,-84,-84,-83,-82,-72,-71,-89,-93,-91,-89,-90,-87,-88,-90,-84,-89,-85,-87,-89,-88,-87,-89,-88,-86,-91,-82,-83,-86,-81,-83,-93,-86,-84,-80,-87,-77,-77,-77,-85,-82,-82,-100,-88,-93,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,607,716,3026706130407
-100,-100,-100,-100,-100,-100,-100,-79,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-78,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-85,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-46,-48,-100,-100,-100,-100,-100,-100,-100,-62,-63,-63,-81,-86,-79,-100,-80,-80,-100,-85,-83,-83,-87,-87,-86,-82,-84,-88,-89,-70,-84,-85,-83,-82,-73,-72,-91,-91,-90,-91,-90,-85,-88,-90,-84,-89,-89,-86,-87,-88,-87,-89,-88,-87,-91,-78,-81,-86,-81,-82,-93,-86,-84,-80,-85,-76,-74,-75,-85,-82,-81,-100,-100,-93,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,607,716,3030523024051
-100,-100,-100,-100,-100,-100,-100,-76,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-73,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-85,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-47,-46,-100,-100,-100,-100,-100,-100,-100,-63,-63,-63,-80,-82,-76,-100,-77,-77,-100,-83,-85,-79,-87,-87,-86,-80,-80,-87,-87,-71,-84,-85,-82,-82,-71,-71,-91,-91,-90,-91,-89,-86,-89,-90,-84,-89,-89,-85,-88,-88,-87,-89,-88,-87,-91,-78,-81,-86,-81,-82,-93,-83,-83,-80,-85,-76,-75,-75,-85,-83,-83,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,607,716,3034322648893
