38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,44:48:c1:a5:82:30,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,38:17:c3:1e:ff:00,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:01:92,38:17:c3:1f:22:30,38:17:c3:1f:22:31,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:01:90,38:17:c3:1f:01:91,38:17:c3:19:55:52,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,b4:5d:50:e1:92:23,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:d0,00:4e:35:df:06:40,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:de:e1:11,00:4e:35:de:e1:12,00:4e:35:de:e1:10,2a:16:ad:ec:da:ab,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,00:4e:35:de:e1:02,66:2a:2f:53:7c:99,68:ff:7b:e4:af:38,b4:5d:50:e1:96:53,68:ff:7b:e4:af:39,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,72:32:b1:3e:1a:b7,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,a8:bd:27:4c:bd:30,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,38:17:c3:1f:22:32,20:a6:cd:50:24:a1,a8:bd:27:4c:bd:31,b4:5d:50:e1:96:52,72:32:b1:3e:1a:b8,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:1f:09:91,b4:5d:50:e1:96:51,38:17:c3:19:71:90,20:a6:cd:50:24:a2,b4:5d:50:e1:96:50,20:a6:cd:50:24:a0,38:17:c3:19:55:42,38:17:c3:19:55:40,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:45:a1,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:f3,38:17:c3:1f:00:b0,38:17:c3:19:45:a2,38:17:c3:1f:00:b1,a8:bd:27:4c:bd:32,20:a6:cd:42:0b:f0,38:17:c3:1f:08:50,38:17:c3:1f:09:83,38:17:c3:19:55:41,38:17:c3:1f:08:52,00:4e:35:de:e1:00,00:4e:35:df:0e:12,00:4e:35:de:d7:53,00:4e:35:de:d7:52,44:48:c1:91:95:b3,b4:5d:50:e1:92:22,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,00:4e:35:de:e1:01,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,38:17:c3:1f:08:40,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:51,00:4e:35:de:d7:51,00:4e:35:de:d7:50,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:20,00:4e:35:de:d7:40,00:4e:35:de:d7:43,00:4e:35:df:0e:11,38:17:c3:19:36:30,00:4e:35:df:0e:10,38:17:c3:19:71:80,38:17:c3:19:36:31,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1e:fc:b0,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:19:36:32,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,00:4e:35:df:0e:01,00:4e:35:df:0e:02,00:4e:35:df:0e:00,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1f:0f:90,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:12,38:17:c3:1b:08:a0,38:17:c3:1b:08:a2,38:17:c3:1b:08:a1,x,y,timestamp
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-93,-90,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-95,-83,-61,-82,-82,-70,-70,-70,-100,-78,-76,-76,-81,-81,-100,-100,-94,-100,-100,-100,-81,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-86,-88,-90,-100,-100,-100,-100,-51,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-82,-88,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-66,-65,-66,-100,-100,-86,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-91,-100,-100,-100,-89,-87,-100,-100,-100,-100,-88,-86,-85,-89,-90,-100,-100,449,73,4013250431801
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-93,-90,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-91,-75,-60,-77,-78,-73,-72,-73,-100,-74,-74,-74,-81,-81,-100,-100,-94,-100,-100,-100,-79,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-86,-88,-90,-100,-100,-100,-100,-56,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-82,-91,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-68,-100,-100,-86,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-89,-89,-100,-100,-100,-100,-86,-85,-86,-89,-90,-100,-100,449,73,4016994264664
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-91,-81,-62,-79,-80,-77,-77,-76,-100,-75,-75,-76,-82,-83,-100,-100,-94,-100,-100,-100,-85,-100,-88,-86,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-100,-100,-100,-100,-55,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-78,-91,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-65,-100,-100,-86,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-89,-89,-100,-100,-100,-100,-85,-86,-86,-89,-90,-100,-100,466,73,4051622972151
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-93,-79,-56,-79,-79,-75,-75,-75,-100,-74,-74,-75,-79,-80,-100,-100,-94,-100,-100,-100,-85,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-100,-100,-100,-100,-60,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-81,-90,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-61,-100,-100,-86,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-89,-89,-100,-100,-100,-100,-86,-87,-85,-89,-90,-100,-100,466,73,4055378866004
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-93,-80,-55,-80,-79,-76,-76,-76,-100,-74,-75,-75,-72,-82,-100,-100,-94,-100,-100,-100,-88,-100,-89,-86,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-100,-100,-100,-100,-58,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-81,-89,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-61,-100,-100,-86,-100,-89,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-89,-89,-100,-100,-100,-100,-87,-87,-88,-89,-90,-100,-100,466,73,4059122479909
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-91,-81,-54,-80,-81,-74,-76,-76,-100,-74,-75,-74,-78,-80,-100,-100,-94,-100,-100,-100,-85,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-100,-100,-100,-100,-60,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-79,-89,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-62,-63,-62,-100,-100,-86,-100,-89,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-90,-100,-100,-100,-89,-89,-100,-100,-100,-100,-87,-87,-87,-89,-90,-100,-100,466,73,4062881362511
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-91,-82,-55,-82,-81,-74,-74,-74,-100,-80,-78,-80,-78,-80,-100,-100,-94,-100,-100,-100,-84,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-91,-88,-89,-100,-100,-100,-100,-61,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-77,-89,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-61,-100,-100,-86,-100,-89,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-89,-89,-100,-100,-100,-100,-91,-87,-87,-89,-90,-100,-100,466,73,4066532181677
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-91,-82,-55,-82,-81,-76,-77,-78,-100,-74,-74,-76,-82,-82,-100,-100,-94,-100,-100,-100,-86,-100,-87,-85,-100,-100,-100,-100,-100,-100,-100,-91,-88,-89,-100,-100,-100,-100,-60,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-80,-86,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-62,-61,-61,-100,-100,-87,-100,-89,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-90,-100,-100,-100,-89,-89,-100,-100,-100,-100,-91,-87,-87,-89,-90,-100,-100,466,73,4070289757144
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-91,-82,-61,-82,-81,-72,-71,-71,-100,-74,-74,-75,-80,-79,-100,-100,-94,-100,-100,-100,-86,-100,-88,-85,-100,-100,-100,-100,-100,-100,-100,-91,-88,-89,-100,-100,-100,-100,-53,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-80,-90,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-68,-100,-91,-87,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-90,-100,-100,-100,-89,-89,-100,-100,-100,-100,-86,-86,-86,-89,-90,-100,-100,483,73,4102974703017
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-91,-81,-64,-82,-78,-70,-70,-72,-100,-72,-72,-73,-79,-80,-100,-100,-94,-100,-100,-100,-88,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-100,-100,-100,-100,-53,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-79,-88,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-67,-100,-91,-90,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-89,-89,-100,-100,-100,-100,-87,-86,-86,-89,-88,-100,-100,483,73,4106742410255
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-91,-78,-61,-80,-82,-68,-65,-69,-100,-77,-78,-77,-78,-82,-100,-100,-94,-100,-100,-100,-86,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-100,-100,-100,-100,-51,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-79,-89,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-70,-100,-91,-90,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-89,-89,-100,-100,-100,-100,-87,-86,-87,-89,-90,-90,-88,483,73,4110509175983
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-91,-79,-62,-78,-82,-69,-69,-70,-100,-79,-79,-78,-75,-82,-100,-100,-94,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-100,-100,-100,-100,-54,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-79,-89,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-68,-67,-68,-100,-91,-90,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-89,-89,-100,-100,-100,-100,-87,-87,-87,-89,-90,-90,-88,483,73,4114276282908
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-91,-79,-61,-78,-79,-69,-69,-69,-100,-75,-75,-75,-77,-85,-100,-100,-94,-100,-100,-100,-86,-100,-91,-86,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-100,-100,-100,-100,-49,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-78,-87,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-67,-100,-91,-90,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-89,-89,-100,-100,-100,-100,-86,-86,-87,-89,-90,-90,-88,483,73,4118034570407
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-91,-79,-63,-78,-79,-73,-73,-74,-100,-75,-75,-75,-79,-83,-100,-100,-94,-100,-100,-100,-86,-100,-89,-86,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-100,-100,-100,-100,-51,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-80,-87,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-100,-94,-90,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-89,-100,-100,-100,-100,-83,-84,-83,-89,-90,-89,-88,483,73,4121775071187
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-79,-61,-82,-80,-77,-78,-77,-100,-77,-77,-77,-79,-81,-100,-100,-94,-100,-100,-100,-88,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-100,-100,-100,-100,-60,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-79,-86,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-66,-70,-69,-100,-93,-86,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-89,-100,-100,-100,-100,-88,-84,-87,-100,-89,-89,-88,500,73,4155134847059
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-82,-62,-82,-82,-75,-76,-74,-100,-79,-78,-77,-79,-84,-100,-100,-94,-100,-100,-100,-88,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-100,-100,-100,-100,-58,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-78,-85,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-100,-96,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-89,-100,-100,-100,-100,-86,-84,-87,-100,-90,-89,-89,500,73,4158888770652
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-80,-60,-81,-80,-76,-77,-75,-100,-79,-78,-77,-80,-83,-100,-100,-94,-100,-100,-100,-88,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-100,-100,-100,-100,-58,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-76,-84,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-70,-71,-71,-100,-96,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-89,-100,-100,-100,-100,-87,-88,-88,-100,-90,-89,-89,500,73,4162634108411
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-81,-60,-81,-81,-77,-76,-76,-100,-77,-77,-76,-78,-79,-100,-100,-94,-100,-100,-100,-88,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-100,-100,-100,-100,-56,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-80,-89,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-71,-100,-96,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-89,-89,-100,-100,-100,-100,-86,-86,-86,-100,-90,-89,-89,500,73,4166390769243
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-91,-81,-60,-81,-81,-77,-77,-77,-100,-78,-78,-78,-79,-78,-100,-100,-94,-100,-100,-100,-88,-100,-91,-89,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-100,-100,-100,-100,-59,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-81,-87,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-71,-70,-71,-100,-96,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-89,-89,-100,-100,-100,-100,-87,-85,-86,-100,-90,-89,-89,500,73,4170150797262
