38:17:c3:1f:0e:12,80:8d:b7:55:39:c2,38:17:c3:19:d7:62,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,00:4e:35:df:06:41,44:48:c1:a5:82:30,00:4e:35:df:06:42,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,b8:27:eb:9f:6b:77,00:4e:35:de:e1:12,00:4e:35:de:e1:10,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,b4:5d:50:e1:96:50,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,38:17:c3:1f:01:92,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a2,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,38:17:c3:1f:0e:00,38:17:c3:19:45:b1,38:17:c3:1f:01:81,38:17:c3:1f:01:82,80:8d:b7:55:3a:42,38:17:c3:1f:01:80,b4:5d:50:e1:92:33,38:17:c3:1e:ff:00,00:4e:35:de:e1:11,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,80:8d:b7:55:3a:52,38:17:c3:1e:ff:01,60:32:b1:3e:1a:b8,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,38:17:c3:1e:ff:12,80:8d:b7:55:35:03,00:4e:35:df:06:40,80:8d:b7:55:3a:41,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,44:48:c1:a5:82:21,80:8d:b7:55:25:e3,38:17:c3:19:71:90,66:2a:2f:53:7c:99,68:ff:7b:e4:af:38,38:17:c3:1f:22:32,38:17:c3:1f:22:31,80:8d:b7:55:25:e0,20:a6:cd:50:24:a1,38:17:c3:1f:09:93,38:17:c3:1f:09:90,b4:5d:50:e1:96:51,44:48:c1:a5:82:22,44:48:c1:a5:82:20,20:a6:cd:42:0b:f0,72:32:b1:3e:1a:b8,38:17:c3:19:71:91,38:17:c3:1f:00:b0,38:17:c3:19:55:52,80:8d:b7:55:25:e1,20:a6:cd:42:0b:f3,38:17:c3:19:45:a2,38:17:c3:19:55:51,b4:5d:50:e1:92:31,68:ff:7b:e4:af:39,b4:5d:50:e1:92:23,38:17:c3:1f:09:83,38:17:c3:19:55:50,20:a6:cd:42:0b:e3,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,00:4e:35:de:d7:52,00:4e:35:de:e1:02,38:17:c3:1f:08:50,a8:bd:27:4c:bd:32,b4:5d:50:e1:92:20,38:17:c3:1f:08:51,38:17:c3:1f:08:52,00:4e:35:de:d7:43,38:17:c3:1f:08:40,38:17:c3:1f:08:41,38:17:c3:1f:08:42,44:48:c1:91:95:b3,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:19:55:40,00:4e:35:de:d7:53,00:4e:35:df:0e:12,a8:bd:27:4c:bd:31,44:48:c1:91:95:b0,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:de:e1:01,00:4e:35:de:e1:00,38:17:c3:19:71:92,00:4e:35:de:d7:40,00:4e:35:de:d7:42,00:4e:35:de:d7:41,a8:bd:27:4c:bd:30,38:17:c3:19:36:30,00:4e:35:df:0e:11,a8:bd:27:4c:bd:21,44:48:c1:91:95:b1,44:48:c1:91:95:b2,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:19:36:31,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,a8:bd:27:4c:bd:22,00:4e:35:df:0e:02,38:17:c3:1e:fc:a0,00:4e:35:df:0e:01,00:4e:35:df:0e:00,38:17:c3:1e:fc:a1,00:4e:35:df:0e:10,38:17:c3:1e:fc:a2,a8:bd:27:4c:bd:20,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:1f:0f:90,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:a1,00:4e:35:df:27:01,00:4e:35:df:27:02,00:4e:35:df:27:00,38:17:c3:1b:08:b0,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,00:4e:35:df:27:12,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,00:4e:35:df:27:11,x,y,timestamp
-76,-62,-89,-62,-62,-77,-88,-75,-88,-53,-62,-80,-59,-79,-59,-78,-58,-77,-77,-78,-33,-83,-82,-82,-83,-82,-71,-88,-71,-93,-79,-79,-79,-100,-90,-73,-88,-72,-89,-67,-79,-79,-89,-85,-100,-81,-84,-89,-91,-100,-79,-78,-79,-53,-53,-100,-89,-100,-79,-100,-100,-100,-68,-100,-72,-100,-83,-100,-89,-61,-100,-90,-64,-60,-100,-76,-78,-68,-84,-68,-68,-78,-87,-82,-93,-85,-87,-81,-100,-100,-100,-100,-68,-70,-100,-100,-89,-100,-78,-84,-100,-100,-77,-71,-85,-86,-100,-77,-100,-71,-71,-100,-100,-76,-91,-91,-88,-100,-90,-90,-100,-88,-87,-88,-100,-83,-84,-84,-76,-100,-88,-90,-76,-76,-92,-88,-89,-86,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,300,24715928229373
-76,-60,-89,-60,-61,-74,-88,-77,-88,-53,-63,-77,-63,-80,-62,-78,-61,-78,-79,-78,-28,-82,-82,-82,-82,-81,-72,-88,-71,-93,-79,-79,-79,-100,-90,-73,-88,-70,-89,-66,-79,-79,-89,-86,-100,-83,-84,-89,-91,-100,-79,-79,-79,-54,-55,-100,-90,-100,-79,-100,-100,-100,-68,-100,-71,-100,-82,-100,-90,-63,-100,-90,-63,-63,-100,-76,-77,-68,-84,-68,-68,-81,-90,-82,-93,-84,-84,-81,-100,-100,-100,-100,-69,-69,-100,-92,-89,-100,-79,-84,-100,-100,-79,-70,-85,-86,-100,-79,-100,-71,-70,-87,-100,-78,-91,-92,-88,-100,-90,-92,-100,-88,-87,-88,-100,-83,-84,-84,-77,-100,-88,-90,-78,-77,-92,-88,-88,-86,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,300,24721038958850
-73,-65,-89,-65,-65,-74,-88,-73,-88,-59,-62,-77,-59,-77,-57,-77,-58,-75,-75,-75,-29,-80,-80,-85,-86,-85,-70,-88,-71,-93,-74,-78,-75,-100,-90,-72,-87,-70,-87,-71,-80,-79,-89,-90,-100,-86,-100,-89,-91,-100,-78,-82,-82,-60,-61,-100,-90,-100,-79,-100,-100,-100,-69,-100,-76,-100,-80,-100,-91,-61,-100,-85,-63,-61,-100,-76,-75,-68,-84,-68,-70,-81,-88,-81,-100,-87,-84,-82,-100,-100,-100,-100,-71,-70,-100,-92,-88,-100,-79,-83,-100,-100,-79,-77,-85,-86,-100,-79,-100,-77,-77,-88,-100,-76,-86,-91,-88,-88,-90,-90,-100,-88,-87,-88,-100,-85,-86,-84,-77,-100,-88,-100,-77,-77,-92,-85,-88,-86,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,273,24778795947162
-74,-62,-89,-62,-60,-74,-88,-74,-88,-54,-61,-74,-61,-74,-61,-79,-61,-78,-79,-79,-36,-80,-80,-85,-86,-85,-75,-89,-74,-93,-76,-76,-77,-100,-90,-76,-86,-75,-87,-67,-80,-79,-89,-89,-100,-82,-100,-89,-91,-100,-78,-79,-82,-55,-56,-100,-90,-100,-79,-100,-100,-100,-71,-100,-77,-100,-79,-100,-91,-60,-100,-85,-58,-61,-100,-76,-75,-74,-80,-72,-69,-81,-89,-83,-100,-87,-84,-82,-100,-100,-100,-100,-69,-68,-100,-92,-88,-100,-74,-82,-100,-100,-74,-76,-85,-86,-100,-74,-100,-77,-77,-88,-100,-75,-86,-90,-86,-88,-90,-89,-100,-88,-87,-88,-100,-85,-86,-84,-75,-100,-86,-100,-76,-75,-85,-86,-88,-86,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,273,24783947944347
-74,-63,-89,-62,-69,-75,-88,-74,-88,-58,-63,-79,-59,-76,-58,-79,-58,-78,-78,-79,-28,-75,-80,-85,-86,-85,-71,-89,-72,-93,-76,-76,-75,-100,-90,-71,-86,-70,-87,-67,-81,-79,-89,-89,-100,-86,-100,-89,-91,-100,-78,-79,-82,-58,-59,-100,-90,-100,-79,-100,-100,-100,-69,-100,-77,-100,-75,-100,-91,-62,-100,-85,-59,-62,-100,-76,-75,-69,-80,-69,-70,-79,-89,-84,-100,-87,-84,-80,-100,-100,-100,-100,-69,-70,-100,-92,-89,-100,-76,-82,-100,-100,-77,-77,-85,-87,-100,-74,-100,-77,-76,-88,-100,-77,-87,-92,-86,-88,-90,-93,-100,-88,-87,-88,-100,-85,-86,-84,-76,-100,-85,-100,-75,-77,-86,-87,-88,-86,-91,-91,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,273,24789652146689
-75,-62,-89,-64,-62,-75,-88,-75,-88,-58,-66,-75,-59,-76,-60,-76,-60,-77,-74,-75,-28,-83,-80,-85,-84,-85,-71,-87,-72,-93,-75,-75,-77,-100,-90,-72,-87,-72,-87,-68,-80,-79,-89,-88,-100,-86,-100,-89,-91,-100,-81,-79,-82,-59,-60,-100,-90,-100,-76,-100,-100,-100,-70,-100,-78,-100,-82,-100,-91,-64,-100,-85,-85,-64,-100,-76,-81,-70,-79,-70,-67,-82,-89,-84,-100,-87,-84,-80,-100,-100,-100,-100,-70,-70,-100,-92,-90,-100,-73,-79,-100,-100,-74,-78,-85,-87,-100,-74,-100,-77,-77,-88,-100,-78,-87,-91,-85,-88,-90,-89,-100,-88,-87,-88,-100,-85,-86,-84,-78,-87,-85,-100,-79,-79,-86,-87,-92,-86,-91,-91,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,273,24794768453562
-76,-64,-89,-64,-65,-75,-88,-75,-88,-60,-64,-79,-60,-76,-60,-77,-59,-77,-76,-76,-35,-76,-76,-85,-84,-85,-73,-87,-71,-93,-78,-75,-74,-100,-90,-72,-86,-73,-87,-68,-80,-79,-89,-88,-100,-83,-100,-88,-89,-100,-81,-79,-82,-61,-60,-100,-90,-100,-76,-100,-100,-100,-70,-100,-78,-100,-75,-100,-91,-59,-100,-85,-59,-59,-100,-76,-81,-69,-79,-69,-70,-82,-88,-83,-100,-87,-84,-80,-100,-100,-100,-100,-71,-68,-100,-92,-88,-100,-74,-79,-100,-100,-74,-78,-85,-87,-100,-74,-100,-77,-77,-88,-100,-73,-86,-90,-85,-88,-90,-89,-92,-88,-87,-88,-100,-85,-86,-84,-74,-87,-85,-100,-73,-73,-86,-87,-88,-86,-91,-91,-85,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,273,24799881701216
-74,-63,-89,-62,-62,-73,-88,-73,-88,-56,-62,-78,-57,-77,-59,-77,-59,-77,-77,-77,-31,-81,-80,-85,-84,-86,-72,-88,-71,-93,-79,-80,-79,-100,-90,-71,-88,-72,-88,-68,-80,-79,-89,-88,-100,-83,-100,-88,-89,-100,-81,-79,-78,-56,-57,-100,-90,-100,-76,-100,-100,-100,-67,-100,-80,-100,-78,-100,-91,-59,-100,-85,-59,-61,-100,-76,-74,-70,-79,-69,-70,-82,-90,-84,-100,-87,-84,-80,-100,-100,-100,-100,-71,-68,-100,-92,-87,-100,-75,-79,-100,-100,-76,-81,-85,-87,-100,-76,-100,-80,-79,-88,-100,-78,-85,-90,-89,-88,-92,-89,-91,-88,-87,-88,-100,-85,-86,-84,-79,-88,-85,-100,-78,-78,-85,-87,-87,-86,-91,-91,-85,-94,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,273,24805232920537
-73,-59,-89,-62,-62,-73,-88,-73,-88,-53,-59,-77,-67,-75,-68,-75,-67,-75,-75,-75,-29,-79,-80,-85,-83,-83,-75,-90,-76,-93,-74,-76,-75,-100,-90,-77,-88,-75,-88,-68,-80,-79,-89,-84,-100,-83,-100,-88,-89,-100,-79,-79,-78,-54,-52,-100,-90,-100,-76,-100,-100,-100,-67,-100,-84,-100,-78,-100,-90,-56,-100,-85,-58,-55,-100,-76,-74,-70,-79,-69,-73,-76,-91,-86,-100,-84,-84,-80,-100,-100,-100,-100,-74,-68,-100,-92,-87,-100,-77,-92,-100,-100,-75,-83,-85,-87,-100,-75,-100,-84,-83,-88,-100,-80,-88,-87,-89,-88,-87,-87,-91,-100,-100,-100,-100,-85,-86,-100,-80,-88,-85,-100,-81,-81,-87,-87,-89,-86,-91,-91,-85,-94,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,246,24856830617444
-73,-61,-89,-64,-62,-69,-88,-74,-88,-53,-62,-78,-66,-77,-65,-76,-66,-76,-75,-75,-29,-80,-78,-85,-85,-87,-75,-90,-74,-93,-77,-75,-77,-100,-90,-74,-88,-75,-88,-80,-75,-75,-89,-84,-100,-83,-100,-88,-89,-100,-77,-79,-78,-52,-51,-100,-90,-100,-76,-100,-100,-100,-71,-100,-87,-100,-78,-100,-89,-60,-100,-85,-58,-60,-100,-71,-71,-70,-82,-69,-73,-76,-91,-86,-100,-84,-84,-80,-100,-100,-100,-100,-74,-68,-100,-92,-87,-100,-76,-79,-100,-100,-76,-86,-85,-87,-100,-77,-100,-86,-86,-88,-100,-76,-88,-91,-89,-88,-92,-89,-91,-100,-100,-100,-100,-85,-86,-100,-77,-88,-85,-100,-75,-75,-87,-87,-91,-86,-91,-91,-85,-92,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,246,24861925833744
-76,-62,-89,-63,-61,-77,-88,-78,-88,-56,-59,-78,-62,-76,-61,-76,-63,-74,-74,-75,-29,-80,-78,-85,-85,-85,-73,-91,-76,-91,-74,-74,-73,-100,-90,-76,-91,-76,-90,-80,-75,-75,-89,-85,-100,-84,-100,-88,-89,-100,-77,-79,-78,-56,-56,-100,-90,-100,-76,-100,-100,-100,-72,-100,-80,-100,-78,-100,-89,-60,-100,-85,-59,-59,-100,-71,-71,-72,-82,-72,-70,-76,-92,-85,-100,-86,-84,-80,-100,-100,-100,-100,-70,-70,-100,-92,-87,-100,-77,-79,-100,-100,-75,-79,-85,-87,-100,-75,-100,-79,-80,-88,-100,-84,-88,-91,-89,-88,-92,-86,-91,-100,-100,-100,-89,-85,-86,-100,-83,-89,-85,-100,-85,-80,-87,-87,-91,-86,-91,-91,-85,-95,-87,-91,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,246,24867054103117
-73,-62,-89,-61,-63,-73,-88,-72,-88,-52,-59,-77,-63,-78,-63,-74,-62,-75,-74,-74,-28,-78,-77,-84,-84,-83,-75,-91,-74,-94,-74,-75,-76,-100,-100,-76,-91,-74,-90,-79,-79,-76,-89,-85,-100,-82,-100,-88,-89,-100,-76,-79,-78,-53,-52,-100,-85,-100,-76,-100,-100,-100,-71,-100,-80,-100,-78,-100,-90,-59,-100,-85,-60,-59,-100,-72,-78,-70,-81,-70,-71,-81,-91,-92,-100,-86,-86,-79,-100,-100,-100,-100,-73,-71,-100,-92,-87,-100,-76,-79,-100,-100,-76,-81,-85,-87,-100,-75,-100,-81,-81,-88,-100,-78,-87,-88,-89,-88,-87,-86,-91,-100,-100,-100,-90,-85,-86,-100,-78,-89,-85,-90,-80,-78,-87,-86,-91,-86,-91,-91,-85,-93,-87,-91,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,246,24872832467803
-73,-60,-89,-59,-60,-74,-88,-73,-88,-56,-61,-77,-64,-78,-64,-76,-63,-77,-76,-75,-35,-77,-77,-83,-83,-86,-74,-91,-73,-91,-76,-74,-77,-100,-100,-73,-91,-72,-90,-81,-79,-76,-89,-84,-100,-83,-100,-91,-89,-100,-79,-79,-78,-55,-56,-100,-85,-100,-78,-100,-100,-100,-70,-100,-80,-100,-78,-100,-88,-59,-100,-85,-60,-60,-100,-75,-78,-70,-78,-70,-71,-78,-91,-85,-100,-84,-85,-79,-100,-100,-100,-100,-73,-76,-100,-92,-87,-100,-75,-78,-100,-100,-75,-80,-87,-87,-100,-75,-100,-79,-91,-88,-100,-77,-85,-88,-89,-88,-87,-86,-91,-100,-100,-100,-90,-85,-86,-100,-76,-89,-85,-90,-76,-76,-85,-86,-91,-86,-91,-91,-91,-92,-87,-91,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,246,24878321605665
-75,-63,-100,-63,-62,-76,-88,-74,-88,-54,-60,-77,-63,-78,-63,-73,-63,-74,-73,-73,-29,-77,-78,-84,-83,-84,-73,-91,-72,-93,-75,-75,-74,-100,-100,-74,-91,-72,-90,-77,-79,-78,-89,-83,-100,-83,-100,-91,-89,-100,-79,-79,-79,-53,-54,-100,-85,-100,-80,-100,-100,-100,-70,-100,-80,-100,-78,-100,-91,-60,-100,-85,-59,-61,-100,-75,-78,-70,-78,-70,-71,-78,-90,-85,-100,-83,-82,-79,-100,-100,-100,-100,-72,-84,-100,-92,-90,-100,-75,-78,-100,-100,-75,-80,-87,-87,-100,-76,-100,-79,-79,-88,-100,-75,-88,-89,-90,-88,-88,-86,-91,-100,-100,-100,-90,-85,-86,-100,-76,-89,-85,-90,-76,-75,-88,-88,-91,-86,-91,-91,-91,-92,-87,-91,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,246,24883459343007
-78,-67,-100,-71,-71,-78,-100,-78,-100,-62,-60,-73,-68,-73,-66,-75,-68,-74,-74,-73,-30,-76,-76,-84,-77,-77,-70,-86,-70,-93,-73,-75,-74,-100,-100,-71,-85,-72,-86,-72,-79,-80,-89,-83,-100,-85,-100,-91,-89,-100,-79,-79,-79,-61,-61,-100,-91,-100,-80,-100,-100,-100,-65,-100,-81,-100,-75,-100,-86,-50,-100,-85,-50,-48,-100,-75,-73,-63,-78,-70,-71,-78,-88,-82,-100,-85,-84,-79,-100,-100,-100,-100,-79,-84,-100,-100,-87,-100,-72,-78,-100,-100,-74,-81,-87,-87,-100,-73,-100,-80,-79,-88,-100,-75,-84,-80,-88,-88,-88,-86,-91,-100,-100,-100,-90,-85,-86,-100,-75,-89,-85,-90,-76,-76,-84,-88,-87,-91,-100,-100,-91,-91,-87,-91,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,219,24917250730077
-83,-63,-100,-66,-63,-82,-100,-83,-100,-62,-63,-73,-66,-75,-66,-74,-65,-76,-74,-75,-28,-78,-78,-78,-78,-78,-75,-89,-74,-93,-77,-72,-73,-100,-100,-76,-89,-75,-87,-69,-79,-80,-89,-86,-100,-87,-100,-91,-89,-100,-79,-83,-84,-61,-61,-100,-91,-100,-80,-100,-100,-100,-69,-100,-78,-100,-78,-100,-85,-51,-100,-85,-52,-52,-100,-81,-76,-68,-78,-69,-71,-78,-88,-83,-100,-85,-85,-79,-100,-100,-100,-100,-79,-84,-100,-100,-88,-100,-73,-78,-100,-100,-74,-79,-87,-87,-100,-74,-100,-78,-90,-88,-100,-77,-84,-82,-85,-88,-81,-86,-91,-100,-100,-100,-90,-85,-86,-100,-77,-89,-85,-90,-78,-78,-84,-88,-88,-92,-100,-100,-91,-93,-87,-91,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,219,24922352342576
-72,-70,-100,-71,-70,-72,-100,-72,-100,-62,-65,-73,-68,-75,-68,-76,-67,-77,-75,-77,-29,-77,-77,-78,-78,-77,-75,-90,-74,-93,-75,-77,-77,-100,-100,-73,-89,-73,-92,-73,-79,-80,-89,-83,-100,-87,-100,-91,-89,-100,-79,-83,-84,-61,-62,-100,-91,-100,-80,-100,-100,-100,-68,-100,-84,-100,-76,-100,-88,-52,-100,-85,-51,-52,-100,-81,-76,-67,-78,-66,-71,-78,-88,-83,-100,-82,-84,-82,-100,-100,-100,-100,-79,-84,-100,-100,-88,-100,-74,-78,-100,-100,-74,-84,-87,-87,-100,-74,-100,-78,-90,-88,-100,-78,-83,-82,-88,-88,-81,-86,-91,-100,-100,-100,-90,-82,-86,-100,-78,-89,-85,-90,-78,-77,-84,-88,-89,-92,-100,-100,-91,-93,-87,-91,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,219,24927486514657
-77,-69,-90,-69,-69,-75,-100,-75,-100,-61,-63,-73,-67,-75,-69,-75,-68,-74,-74,-74,-27,-76,-77,-78,-78,-77,-73,-92,-73,-93,-76,-74,-73,-100,-100,-75,-88,-75,-89,-71,-79,-82,-89,-84,-100,-88,-100,-91,-89,-100,-79,-83,-84,-61,-61,-100,-91,-100,-80,-100,-100,-100,-67,-100,-82,-100,-78,-100,-88,-51,-100,-85,-51,-51,-100,-81,-76,-63,-81,-66,-78,-82,-90,-80,-100,-84,-84,-82,-100,-100,-100,-100,-75,-85,-100,-100,-89,-100,-73,-79,-100,-100,-72,-82,-87,-87,-100,-73,-100,-78,-90,-88,-100,-77,-82,-81,-87,-88,-81,-86,-91,-100,-100,-100,-90,-82,-86,-100,-76,-89,-88,-90,-76,-77,-82,-82,-89,-90,-100,-100,-91,-92,-87,-91,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,219,24932611222936
-85,-68,-90,-66,-70,-85,-87,-85,-100,-63,-62,-75,-65,-75,-66,-74,-66,-74,-74,-73,-29,-79,-82,-79,-80,-81,-75,-92,-75,-93,-73,-75,-74,-100,-100,-74,-88,-76,-89,-70,-79,-82,-89,-85,-100,-87,-100,-91,-89,-100,-79,-84,-87,-62,-61,-100,-91,-100,-86,-100,-100,-100,-64,-100,-78,-100,-80,-87,-89,-48,-100,-85,-49,-49,-100,-81,-70,-64,-80,-65,-78,-82,-90,-82,-100,-84,-84,-81,-100,-100,-100,-100,-75,-77,-100,-90,-89,-100,-73,-80,-100,-100,-73,-79,-87,-87,-100,-73,-100,-77,-77,-89,-89,-79,-82,-82,-86,-100,-80,-86,-91,-100,-100,-100,-90,-82,-100,-100,-78,-89,-87,-90,-78,-79,-82,-83,-89,-90,-100,-100,-86,-92,-87,-91,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,219,24939130645850
-80,-69,-90,-66,-66,-80,-87,-79,-100,-61,-63,-75,-70,-76,-70,-72,-70,-71,-72,-71,-28,-77,-82,-79,-82,-82,-72,-90,-70,-93,-76,-73,-75,-100,-100,-70,-91,-72,-89,-71,-79,-80,-89,-84,-100,-88,-100,-91,-89,-100,-79,-83,-87,-60,-60,-100,-91,-100,-86,-100,-100,-100,-68,-100,-79,-100,-78,-87,-89,-49,-100,-91,-49,-50,-100,-81,-70,-67,-79,-68,-74,-79,-87,-86,-100,-84,-83,-81,-100,-100,-100,-100,-77,-75,-100,-90,-87,-100,-67,-78,-100,-100,-73,-78,-87,-87,-100,-73,-100,-78,-79,-89,-89,-76,-82,-80,-86,-100,-80,-80,-86,-100,-100,-100,-90,-81,-100,-100,-77,-89,-87,-90,-76,-76,-82,-83,-87,-90,-100,-100,-86,-91,-87,-91,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,219,24944288454650
