38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:71:90,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:19:55:41,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,44:48:c1:a5:82:30,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,b8:27:eb:9f:6b:77,38:17:c3:1e:ff:00,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:22:30,38:17:c3:1f:01:92,38:17:c3:1f:22:32,38:17:c3:1e:ff:02,60:32:b1:3e:1a:b7,38:17:c3:1e:ff:01,38:17:c3:1f:01:90,38:17:c3:1f:01:91,38:17:c3:1f:09:90,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:55:52,38:17:c3:19:45:b2,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,80:8d:b7:55:39:c2,00:4e:35:de:e1:00,00:4e:35:de:e1:01,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:d0,00:4e:35:df:06:40,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:de:e1:11,00:4e:35:de:e1:12,00:4e:35:de:e1:10,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,00:4e:35:de:e1:02,66:2a:2f:53:7c:99,68:ff:7b:e4:af:38,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,a8:bd:27:4c:bd:32,80:8d:b7:55:3a:51,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,00:4e:35:de:d7:51,00:4e:35:de:d7:50,80:8d:b7:55:3a:40,00:4e:35:de:d7:53,00:4e:35:de:d7:52,60:32:b1:3e:1a:b8,b4:5d:50:e1:96:53,38:17:c3:19:45:b1,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,80:8d:b7:55:25:e0,38:17:c3:1f:22:31,38:17:c3:1f:09:83,20:a6:cd:50:24:a2,b4:5d:50:e1:92:23,38:17:c3:1f:09:93,20:a6:cd:42:0b:f3,38:17:c3:1f:09:92,20:a6:cd:50:24:a0,20:a6:cd:50:24:a1,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e3,72:32:b1:3e:1a:b8,68:ff:7b:e4:af:39,38:17:c3:19:55:40,38:17:c3:19:55:42,b4:5d:50:e1:92:22,44:48:c1:91:95:b0,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,72:32:b1:3e:1a:b7,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:50,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1f:08:40,00:4e:35:df:0e:12,a8:bd:27:4c:bd:31,38:17:c3:1f:22:20,00:4e:35:df:0e:11,00:4e:35:de:d7:42,00:4e:35:de:d7:41,00:4e:35:de:d7:43,38:17:c3:19:36:32,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,a8:bd:27:4c:bd:30,38:17:c3:1f:22:22,38:17:c3:19:36:30,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:20,38:17:c3:19:45:b0,00:4e:35:df:0e:10,64:e5:99:c3:13:3c,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:12,00:4e:35:df:27:00,00:4e:35:de:d7:40,x,y,timestamp
-83,-83,-83,-81,-89,-78,-81,-89,-82,-90,-68,-70,-69,-68,-69,-69,-70,-41,-100,-80,-80,-81,-78,-90,-79,-78,-75,-77,-80,-100,-78,-100,-100,-92,-81,-80,-100,-79,-100,-100,-100,-93,-100,-100,-100,-100,-73,-100,-74,-71,-100,-100,-100,-100,-85,-85,-86,-87,-70,-81,-86,-69,-70,-70,-73,-69,-74,-75,-82,-81,-81,-75,-75,-75,-87,-86,-79,-79,-83,-78,-55,-58,-90,-57,-81,-83,-83,-70,-70,-86,-83,-71,-72,-87,-87,-72,-88,-88,-100,-100,-100,-100,-100,-80,-79,-100,-100,-91,-100,-100,-100,-100,-100,-84,-82,-78,-100,-82,-81,-78,-100,-100,-100,-100,-90,-100,-89,-87,-86,-85,-100,-86,-88,-100,-88,-100,-100,-100,-100,-80,-79,-80,-72,-87,-72,-86,-86,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,354,364196980224
-89,-89,-89,-81,-89,-78,-79,-89,-82,-89,-64,-63,-66,-63,-67,-66,-67,-31,-100,-80,-83,-81,-72,-90,-72,-77,-79,-78,-73,-100,-72,-100,-100,-86,-74,-80,-100,-81,-100,-100,-100,-93,-100,-100,-100,-100,-71,-100,-71,-72,-100,-100,-100,-100,-84,-89,-87,-89,-70,-88,-86,-69,-75,-64,-75,-68,-77,-76,-81,-80,-83,-76,-77,-74,-86,-84,-80,-85,-86,-79,-61,-60,-86,-60,-81,-83,-83,-60,-62,-88,-87,-72,-71,-90,-84,-71,-90,-90,-100,-100,-100,-100,-100,-80,-81,-100,-100,-91,-100,-100,-100,-100,-100,-84,-77,-80,-100,-82,-78,-78,-100,-100,-100,-100,-92,-100,-100,-82,-83,-85,-100,-90,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,331,409172556822
-87,-86,-86,-81,-89,-76,-79,-89,-82,-89,-65,-65,-66,-66,-67,-67,-67,-33,-100,-80,-83,-84,-73,-90,-74,-78,-75,-77,-73,-100,-73,-100,-100,-91,-80,-80,-100,-79,-100,-100,-100,-93,-100,-100,-100,-100,-71,-100,-72,-72,-100,-100,-100,-100,-88,-87,-87,-82,-72,-88,-86,-72,-69,-63,-75,-67,-76,-74,-83,-83,-82,-74,-73,-73,-86,-86,-80,-83,-82,-79,-59,-89,-87,-59,-82,-82,-83,-62,-61,-90,-81,-72,-73,-89,-89,-71,-89,-88,-100,-100,-100,-100,-100,-80,-80,-100,-100,-91,-100,-100,-100,-100,-100,-80,-77,-78,-100,-82,-77,-77,-100,-100,-100,-100,-92,-100,-100,-82,-83,-85,-100,-90,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,331,414797201507
-87,-87,-86,-81,-89,-78,-79,-89,-81,-89,-65,-65,-67,-65,-67,-67,-66,-34,-100,-80,-83,-85,-74,-90,-74,-75,-79,-78,-75,-100,-74,-100,-100,-91,-80,-81,-100,-79,-100,-100,-100,-93,-100,-100,-100,-100,-70,-100,-71,-71,-100,-100,-100,-100,-87,-87,-88,-89,-73,-88,-89,-72,-71,-60,-74,-68,-74,-76,-83,-83,-83,-71,-71,-71,-88,-85,-80,-84,-83,-79,-58,-58,-85,-58,-84,-82,-83,-63,-60,-90,-81,-72,-73,-87,-88,-71,-89,-88,-100,-100,-100,-100,-100,-80,-80,-100,-100,-91,-100,-100,-100,-100,-100,-77,-77,-80,-100,-82,-76,-76,-100,-100,-100,-100,-92,-100,-100,-82,-83,-85,-100,-89,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,331,420309013119
-88,-87,-88,-81,-89,-76,-79,-89,-81,-89,-65,-65,-67,-66,-64,-67,-68,-42,-100,-80,-84,-84,-74,-90,-74,-75,-77,-77,-75,-100,-74,-100,-100,-91,-79,-81,-100,-81,-100,-100,-100,-93,-100,-100,-100,-100,-69,-100,-70,-70,-100,-100,-100,-100,-87,-88,-87,-88,-73,-88,-89,-73,-72,-62,-74,-70,-74,-75,-83,-82,-83,-74,-72,-73,-91,-87,-80,-84,-83,-81,-57,-58,-85,-59,-84,-82,-83,-63,-62,-91,-81,-69,-71,-87,-88,-70,-88,-88,-100,-100,-100,-100,-100,-78,-81,-100,-100,-91,-100,-100,-100,-100,-100,-77,-78,-79,-100,-82,-76,-76,-100,-100,-100,-100,-92,-100,-100,-84,-83,-85,-100,-89,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-88,-90,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,331,425529581451
-88,-89,-88,-81,-89,-76,-79,-89,-81,-89,-66,-66,-69,-66,-67,-68,-67,-34,-100,-84,-84,-84,-84,-91,-74,-77,-75,-78,-74,-100,-73,-100,-100,-91,-80,-82,-100,-81,-100,-100,-100,-93,-100,-100,-100,-100,-69,-100,-71,-70,-100,-100,-100,-100,-87,-87,-88,-87,-72,-84,-89,-73,-72,-61,-74,-69,-74,-75,-83,-83,-83,-73,-69,-70,-89,-88,-80,-84,-84,-80,-57,-59,-86,-57,-84,-82,-83,-63,-63,-91,-82,-71,-71,-87,-88,-71,-89,-92,-100,-100,-100,-100,-100,-81,-81,-100,-100,-93,-100,-100,-100,-100,-100,-78,-78,-79,-100,-82,-75,-75,-100,-100,-100,-100,-92,-100,-100,-82,-83,-85,-100,-90,-86,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-88,-90,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,331,430680146345
-87,-88,-88,-80,-89,-78,-79,-89,-81,-89,-67,-66,-66,-65,-64,-67,-67,-33,-100,-85,-83,-84,-84,-91,-73,-76,-77,-75,-75,-100,-74,-100,-100,-91,-82,-80,-100,-80,-100,-100,-100,-93,-100,-100,-100,-100,-71,-100,-72,-70,-100,-100,-100,-100,-87,-86,-87,-86,-72,-84,-89,-73,-73,-63,-71,-69,-74,-75,-81,-81,-81,-74,-75,-75,-90,-85,-80,-84,-83,-81,-58,-58,-85,-59,-84,-82,-83,-63,-63,-90,-82,-71,-71,-87,-88,-71,-88,-90,-100,-100,-100,-100,-100,-81,-80,-100,-100,-90,-100,-100,-100,-100,-100,-78,-77,-79,-100,-82,-77,-77,-100,-100,-100,-100,-92,-100,-100,-82,-83,-85,-100,-90,-86,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-88,-90,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,331,435786445509
-87,-86,-86,-80,-89,-77,-79,-89,-81,-89,-72,-72,-66,-73,-64,-67,-67,-28,-100,-85,-83,-84,-74,-91,-74,-78,-77,-87,-74,-100,-74,-100,-100,-91,-78,-81,-100,-80,-100,-100,-100,-91,-100,-100,-100,-100,-70,-100,-68,-70,-100,-100,-100,-100,-87,-90,-87,-90,-72,-84,-89,-70,-71,-69,-71,-64,-74,-75,-80,-82,-81,-71,-70,-72,-90,-83,-80,-86,-86,-79,-60,-62,-85,-59,-85,-82,-84,-70,-69,-90,-82,-71,-70,-87,-88,-71,-91,-89,-100,-100,-100,-100,-100,-79,-81,-100,-100,-90,-100,-100,-100,-100,-100,-78,-77,-79,-100,-82,-80,-79,-100,-100,-100,-100,-92,-100,-100,-84,-83,-85,-100,-90,-84,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-88,-90,-94,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,309,484409129918
-86,-86,-87,-85,-89,-78,-79,-89,-76,-89,-72,-73,-70,-71,-71,-70,-72,-29,-100,-85,-85,-86,-74,-91,-73,-88,-79,-78,-73,-100,-73,-100,-100,-91,-79,-80,-100,-81,-100,-100,-100,-91,-100,-100,-100,-100,-70,-100,-70,-70,-100,-100,-100,-100,-87,-91,-87,-90,-70,-84,-89,-70,-70,-72,-78,-63,-78,-76,-80,-80,-79,-72,-72,-72,-85,-84,-80,-85,-85,-79,-59,-62,-88,-59,-87,-82,-84,-71,-71,-91,-82,-70,-70,-87,-88,-71,-90,-89,-100,-100,-100,-100,-100,-79,-82,-100,-100,-90,-100,-100,-100,-100,-100,-79,-79,-77,-100,-82,-77,-79,-100,-100,-100,-100,-92,-100,-100,-85,-82,-83,-100,-84,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-88,-90,-94,-87,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,309,489871126582
-87,-86,-88,-77,-89,-77,-79,-89,-76,-89,-71,-71,-70,-71,-70,-70,-71,-27,-100,-85,-85,-86,-74,-91,-73,-77,-80,-77,-74,-100,-75,-100,-100,-91,-78,-81,-100,-82,-100,-100,-100,-90,-100,-100,-100,-100,-68,-100,-68,-68,-100,-100,-100,-100,-87,-91,-87,-90,-71,-84,-89,-71,-71,-70,-78,-63,-77,-77,-80,-80,-81,-76,-76,-75,-85,-83,-80,-86,-86,-84,-60,-61,-88,-61,-86,-84,-84,-70,-70,-90,-84,-71,-72,-87,-88,-71,-90,-90,-100,-100,-100,-100,-100,-82,-82,-100,-100,-90,-100,-100,-100,-100,-100,-80,-82,-76,-100,-81,-88,-79,-100,-100,-100,-100,-92,-100,-100,-85,-83,-83,-100,-88,-84,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-88,-90,-94,-87,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,309,495477236684
-87,-86,-88,-76,-89,-75,-79,-89,-76,-89,-72,-72,-69,-72,-71,-71,-71,-27,-100,-85,-84,-85,-74,-91,-74,-80,-80,-78,-74,-100,-76,-100,-100,-90,-76,-82,-100,-81,-100,-100,-100,-92,-100,-100,-100,-100,-68,-100,-70,-69,-100,-100,-100,-100,-87,-91,-87,-90,-71,-81,-85,-71,-71,-71,-77,-62,-78,-75,-80,-79,-80,-74,-71,-72,-85,-84,-80,-84,-85,-84,-59,-59,-88,-59,-85,-84,-84,-71,-71,-89,-85,-67,-71,-88,-88,-71,-90,-87,-100,-100,-100,-100,-100,-80,-80,-100,-100,-90,-100,-100,-100,-100,-100,-80,-82,-76,-100,-81,-88,-79,-100,-100,-100,-100,-92,-100,-87,-81,-83,-83,-100,-85,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-88,-90,-94,-87,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,309,500600275433
-86,-87,-87,-76,-89,-75,-76,-89,-76,-89,-73,-72,-72,-71,-69,-70,-70,-27,-100,-84,-87,-85,-74,-91,-74,-75,-78,-76,-74,-100,-75,-100,-100,-91,-75,-82,-100,-82,-100,-100,-100,-92,-100,-100,-100,-100,-68,-100,-69,-69,-100,-100,-100,-100,-87,-92,-87,-90,-71,-85,-84,-68,-68,-70,-79,-64,-75,-78,-80,-80,-81,-73,-72,-71,-86,-87,-86,-86,-86,-79,-63,-61,-88,-61,-87,-84,-84,-70,-71,-89,-85,-71,-71,-87,-88,-71,-88,-88,-100,-100,-100,-100,-100,-80,-82,-100,-100,-90,-100,-100,-100,-100,-100,-80,-80,-78,-94,-81,-88,-77,-100,-100,-100,-100,-92,-100,-87,-84,-83,-84,-100,-85,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-87,-90,-94,-87,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,309,506663064597
-85,-85,-85,-78,-89,-75,-76,-89,-78,-89,-74,-73,-72,-74,-69,-70,-70,-30,-100,-84,-87,-85,-74,-91,-74,-80,-80,-90,-74,-100,-75,-100,-100,-90,-77,-82,-100,-83,-100,-100,-100,-92,-100,-100,-100,-100,-70,-100,-69,-69,-100,-100,-100,-100,-87,-90,-87,-92,-72,-84,-83,-72,-72,-68,-78,-64,-79,-78,-79,-80,-79,-65,-72,-71,-84,-87,-86,-83,-82,-79,-61,-61,-87,-59,-84,-84,-84,-69,-69,-92,-83,-67,-70,-87,-88,-69,-88,-88,-100,-100,-100,-100,-100,-80,-83,-100,-100,-90,-100,-100,-100,-100,-100,-80,-79,-80,-94,-81,-79,-79,-100,-100,-100,-100,-92,-100,-86,-84,-83,-84,-100,-85,-87,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-87,-90,-94,-87,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,309,511767004178
-88,-89,-91,-77,-89,-79,-78,-89,-77,-89,-75,-75,-65,-75,-66,-65,-65,-33,-100,-80,-81,-80,-74,-91,-74,-81,-80,-80,-74,-100,-75,-100,-100,-90,-78,-88,-100,-86,-100,-100,-100,-93,-100,-100,-100,-100,-63,-100,-66,-65,-100,-100,-100,-100,-89,-87,-89,-88,-78,-89,-85,-78,-77,-63,-77,-62,-77,-77,-81,-81,-81,-62,-68,-67,-85,-83,-86,-83,-84,-82,-58,-61,-84,-61,-85,-85,-85,-61,-65,-92,-85,-67,-65,-87,-88,-68,-90,-89,-100,-100,-100,-100,-100,-80,-86,-100,-100,-92,-100,-100,-100,-100,-100,-80,-79,-80,-94,-81,-77,-79,-100,-100,-100,-100,-92,-84,-85,-81,-81,-81,-100,-85,-87,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-87,-90,-94,-87,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,286,546795646352
-90,-88,-90,-77,-89,-79,-78,-89,-76,-89,-73,-73,-65,-74,-66,-65,-65,-31,-100,-82,-81,-81,-79,-91,-77,-81,-80,-81,-76,-100,-76,-100,-100,-90,-78,-86,-100,-86,-100,-100,-100,-93,-100,-100,-100,-100,-65,-100,-67,-66,-100,-100,-100,-100,-88,-88,-89,-87,-79,-85,-84,-76,-78,-66,-77,-66,-76,-77,-80,-80,-80,-67,-69,-71,-84,-84,-86,-82,-84,-82,-61,-61,-86,-61,-82,-84,-85,-67,-67,-93,-85,-67,-67,-87,-88,-67,-90,-89,-100,-100,-100,-100,-100,-80,-85,-100,-100,-92,-100,-100,-100,-100,-100,-80,-79,-80,-94,-81,-78,-79,-100,-100,-100,-100,-92,-84,-85,-84,-80,-83,-100,-91,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-85,-90,-94,-87,-88,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,286,552824097652
-88,-88,-88,-77,-100,-79,-78,-100,-76,-100,-78,-77,-65,-76,-65,-66,-65,-29,-100,-82,-81,-81,-77,-91,-79,-81,-85,-82,-79,-100,-78,-100,-100,-90,-80,-85,-100,-84,-100,-100,-100,-93,-100,-100,-100,-100,-65,-100,-66,-64,-100,-100,-100,-100,-88,-89,-90,-88,-77,-84,-84,-78,-74,-66,-77,-66,-77,-76,-85,-85,-85,-64,-69,-67,-86,-84,-86,-85,-84,-82,-61,-58,-85,-61,-85,-84,-85,-66,-67,-93,-83,-67,-68,-87,-88,-68,-90,-90,-100,-100,-100,-100,-100,-80,-86,-100,-100,-92,-100,-100,-100,-100,-100,-80,-79,-80,-94,-81,-78,-78,-100,-100,-100,-100,-92,-84,-85,-84,-80,-83,-100,-91,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-85,-90,-94,-87,-88,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,286,558191979369
-88,-88,-88,-87,-100,-79,-89,-100,-87,-100,-78,-78,-65,-77,-66,-65,-65,-29,-100,-81,-82,-81,-77,-91,-79,-81,-85,-82,-78,-100,-78,-100,-100,-90,-79,-86,-100,-85,-100,-100,-100,-93,-100,-100,-100,-100,-65,-100,-64,-65,-100,-100,-100,-100,-88,-90,-88,-88,-77,-84,-84,-78,-74,-66,-76,-62,-77,-77,-84,-85,-83,-69,-69,-69,-86,-84,-86,-86,-84,-82,-59,-60,-85,-59,-85,-84,-85,-66,-67,-93,-83,-68,-68,-87,-88,-68,-91,-92,-100,-100,-100,-100,-100,-80,-85,-100,-100,-92,-100,-100,-100,-100,-100,-80,-79,-74,-94,-86,-78,-78,-100,-100,-100,-100,-92,-84,-85,-84,-80,-83,-100,-91,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-84,-90,-94,-87,-88,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,286,564669933377
-89,-88,-88,-87,-100,-79,-89,-100,-87,-100,-78,-77,-66,-77,-65,-67,-85,-31,-100,-81,-82,-83,-77,-91,-79,-81,-82,-81,-79,-100,-76,-100,-100,-90,-79,-86,-100,-86,-100,-100,-100,-93,-100,-100,-100,-100,-63,-100,-65,-63,-100,-100,-100,-100,-89,-89,-88,-88,-75,-84,-84,-78,-75,-66,-76,-62,-77,-77,-84,-85,-83,-68,-66,-69,-85,-84,-89,-84,-84,-81,-59,-60,-85,-59,-84,-84,-85,-66,-64,-93,-83,-67,-67,-89,-88,-68,-88,-89,-100,-100,-100,-100,-100,-79,-86,-100,-100,-92,-100,-100,-100,-100,-100,-80,-78,-79,-94,-86,-77,-78,-100,-100,-100,-100,-92,-84,-85,-82,-81,-81,-100,-91,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-84,-90,-94,-87,-87,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,286,569813930250
-88,-88,-88,-87,-100,-78,-89,-100,-87,-100,-79,-80,-65,-79,-65,-65,-64,-29,-100,-82,-82,-83,-77,-91,-76,-85,-82,-84,-77,-100,-77,-100,-100,-90,-79,-87,-100,-86,-100,-100,-100,-93,-100,-100,-100,-100,-65,-100,-66,-64,-100,-100,-100,-100,-87,-88,-89,-87,-79,-84,-84,-78,-78,-64,-78,-65,-74,-74,-78,-80,-80,-68,-68,-69,-86,-88,-90,-83,-85,-78,-58,-60,-85,-60,-84,-84,-79,-67,-63,-90,-83,-68,-67,-91,-88,-67,-89,-88,-100,-100,-100,-100,-100,-79,-86,-100,-100,-92,-100,-100,-100,-100,-100,-80,-80,-73,-94,-86,-81,-81,-100,-100,-100,-100,-92,-84,-85,-79,-81,-79,-100,-91,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-86,-87,-86,-100,-100,-100,-84,-90,-94,-89,-87,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,286,574940754831
-88,-88,-88,-87,-100,-78,-89,-100,-87,-100,-74,-74,-70,-72,-69,-72,-70,-29,-100,-82,-80,-81,-77,-100,-82,-83,-85,-83,-81,-100,-79,-100,-100,-90,-80,-84,-100,-84,-100,-100,-100,-93,-100,-100,-100,-100,-68,-100,-67,-68,-100,-100,-100,-100,-87,-90,-89,-91,-75,-84,-82,-78,-74,-67,-78,-58,-72,-72,-79,-79,-78,-72,-73,-71,-86,-91,-87,-83,-84,-78,-60,-61,-83,-62,-84,-84,-79,-68,-68,-87,-83,-68,-67,-87,-88,-67,-86,-87,-100,-100,-100,-100,-100,-79,-84,-100,-100,-92,-100,-100,-100,-100,-100,-80,-80,-71,-94,-86,-78,-78,-100,-100,-100,-100,-100,-84,-85,-85,-85,-86,-100,-90,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-87,-88,-86,-100,-100,-100,-84,-100,-100,-89,-87,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,264,609207626954
-88,-88,-88,-85,-100,-80,-89,-100,-87,-100,-74,-74,-68,-74,-68,-68,-69,-27,-100,-82,-80,-82,-78,-100,-82,-85,-84,-84,-78,-100,-80,-100,-100,-90,-84,-83,-100,-84,-100,-100,-100,-93,-100,-100,-100,-100,-69,-100,-68,-69,-100,-100,-100,-100,-87,-91,-89,-91,-76,-82,-83,-76,-75,-67,-78,-59,-73,-74,-78,-79,-79,-75,-77,-76,-82,-91,-87,-84,-85,-85,-61,-63,-84,-62,-85,-83,-79,-67,-67,-87,-83,-72,-73,-86,-87,-72,-88,-88,-100,-100,-100,-100,-100,-79,-83,-100,-100,-92,-100,-100,-100,-100,-100,-80,-80,-75,-94,-86,-91,-78,-100,-100,-100,-100,-100,-84,-85,-85,-84,-85,-100,-90,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-88,-87,-88,-100,-100,-100,-84,-100,-100,-87,-88,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,264,614380255441
