38:17:c3:1f:0e:12,38:17:c3:19:d7:62,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,80:8d:b7:55:39:d0,00:4e:35:df:06:40,44:48:c1:a5:82:30,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,b8:27:eb:9f:6b:77,38:17:c3:1e:ff:00,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,44:48:c1:a5:82:21,66:2a:2f:53:7c:99,44:48:c1:a5:82:20,44:48:c1:a5:82:22,b4:5d:50:e1:96:53,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,38:17:c3:1f:01:92,38:17:c3:1f:22:30,80:8d:b7:55:3a:52,38:17:c3:1e:ff:02,38:17:c3:1f:22:32,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,72:32:b1:3e:1a:b8,38:17:c3:1f:01:90,80:8d:b7:55:3a:50,38:17:c3:1f:01:91,80:8d:b7:55:3a:51,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:55:52,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:0e:00,38:17:c3:19:55:50,38:17:c3:19:55:51,80:8d:b7:55:3a:41,38:17:c3:1f:01:81,38:17:c3:1f:01:82,80:8d:b7:55:3a:42,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,80:8d:b7:55:3a:40,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,80:8d:b7:55:25:e3,b4:5d:50:e1:92:31,b4:5d:50:e1:96:50,60:32:b1:3e:1a:b7,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,72:32:b1:3e:1a:b7,20:a6:cd:50:24:a0,60:32:b1:3e:1a:b8,b4:5d:50:e1:92:30,38:17:c3:19:71:90,00:4e:35:de:e1:12,68:ff:7b:e4:af:38,68:ff:7b:e4:af:39,20:a6:cd:42:0b:e3,38:17:c3:1f:00:b0,00:4e:35:de:e1:11,00:4e:35:de:e1:10,38:17:c3:1f:09:83,38:17:c3:19:45:a0,38:17:c3:1f:09:93,38:17:c3:1f:09:90,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,38:17:c3:19:45:a1,38:17:c3:1f:09:92,38:17:c3:1f:09:91,38:17:c3:19:71:92,38:17:c3:19:71:91,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,b4:5d:50:e1:92:23,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,38:17:c3:1f:08:50,38:17:c3:19:55:40,38:17:c3:19:55:41,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,00:4e:35:de:d7:52,b4:5d:50:e1:92:20,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:31,44:48:c1:91:95:b2,44:48:c1:91:95:b3,00:4e:35:de:d7:53,00:4e:35:de:e1:02,38:17:c3:19:55:42,38:17:c3:1f:08:51,44:48:c1:91:95:b0,44:48:c1:91:95:b1,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:32,38:17:c3:1f:08:52,38:17:c3:1f:08:40,38:17:c3:1f:08:42,00:4e:35:de:e1:00,00:4e:35:de:e1:01,38:17:c3:1f:08:41,00:4e:35:df:0e:12,00:4e:35:df:0e:10,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:19:36:30,38:17:c3:1f:22:21,38:17:c3:1f:22:22,00:4e:35:df:0e:00,38:17:c3:19:36:31,00:4e:35:de:d7:43,00:4e:35:de:d7:42,00:4e:35:de:d7:41,00:4e:35:de:d7:40,38:17:c3:1f:22:20,38:17:c3:19:71:82,00:4e:35:df:0e:11,38:17:c3:19:36:32,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,00:4e:35:df:0e:02,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:10,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1f:0f:90,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:1b:08:b0,00:4e:35:df:27:02,00:4e:35:df:27:12,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:0e:01,00:4e:35:df:27:01,00:4e:35:df:27:10,00:4e:35:df:27:11,38:17:c3:1b:08:a1,38:17:c3:1b:08:a2,00:4e:35:df:27:00,9c:d6:43:60:92:e0,x,y,timestamp
-73,-90,-64,-68,-64,-73,-100,-73,-100,-54,-76,-57,-65,-73,-74,-58,-74,-56,-74,-74,-74,-25,-100,-84,-84,-83,-77,-90,-77,-74,-74,-74,-71,-70,-72,-71,-100,-77,-86,-78,-86,-100,-89,-68,-82,-81,-78,-86,-88,-66,-100,-87,-100,-86,-90,-92,-66,-87,-65,-100,-100,-81,-81,-81,-54,-54,-73,-100,-92,-100,-100,-81,-73,-71,-76,-100,-100,-75,-100,-100,-73,-69,-70,-78,-69,-100,-83,-87,-82,-86,-83,-100,-78,-70,-90,-84,-92,-87,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-100,-86,-100,-100,-91,-80,-80,-88,-87,-81,-87,-91,-88,-92,-92,-81,-88,-80,-90,-100,-100,-88,-90,-88,-90,-90,-88,-86,-86,-84,-86,-100,-87,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,342,7576873220911
-70,-90,-62,-64,-64,-71,-100,-72,-100,-57,-76,-55,-65,-73,-76,-55,-74,-54,-74,-74,-75,-25,-100,-84,-85,-86,-77,-90,-77,-75,-77,-77,-69,-78,-70,-70,-100,-76,-86,-76,-88,-100,-90,-67,-82,-82,-78,-86,-87,-63,-100,-87,-100,-86,-90,-90,-64,-87,-62,-100,-100,-81,-81,-81,-56,-56,-72,-100,-92,-100,-100,-81,-72,-71,-76,-100,-100,-76,-100,-100,-74,-69,-69,-79,-68,-100,-84,-87,-82,-86,-83,-100,-78,-69,-90,-80,-88,-87,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-100,-100,-86,-100,-100,-91,-80,-80,-88,-87,-85,-87,-89,-88,-92,-93,-84,-88,-80,-90,-100,-93,-88,-90,-88,-88,-90,-88,-86,-86,-84,-86,-100,-87,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,342,7582866549450
-78,-90,-67,-66,-64,-77,-100,-78,-100,-51,-77,-59,-68,-77,-77,-57,-76,-59,-74,-75,-75,-23,-100,-84,-83,-83,-74,-86,-74,-75,-75,-75,-69,-79,-70,-69,-100,-76,-87,-75,-86,-100,-91,-72,-82,-82,-74,-86,-87,-64,-100,-87,-100,-86,-77,-91,-64,-87,-62,-100,-100,-81,-82,-79,-50,-50,-71,-100,-86,-100,-100,-83,-72,-73,-76,-100,-100,-73,-100,-100,-74,-71,-70,-79,-70,-100,-80,-87,-82,-86,-80,-100,-88,-72,-91,-81,-90,-87,-100,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-100,-100,-86,-100,-100,-90,-80,-80,-88,-87,-79,-87,-90,-89,-92,-92,-80,-88,-80,-90,-100,-93,-88,-90,-88,-91,-90,-88,-86,-86,-84,-86,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,342,7588912886896
-78,-90,-66,-65,-65,-77,-88,-78,-100,-60,-77,-61,-60,-77,-77,-59,-75,-60,-73,-73,-74,-24,-100,-83,-83,-84,-74,-91,-74,-70,-71,-70,-72,-79,-74,-72,-100,-72,-87,-71,-89,-100,-91,-77,-82,-82,-74,-86,-84,-56,-100,-87,-100,-86,-85,-91,-57,-87,-56,-100,-100,-81,-82,-79,-60,-59,-72,-100,-86,-100,-100,-83,-72,-72,-74,-100,-100,-70,-100,-100,-75,-71,-72,-79,-71,-92,-90,-87,-100,-86,-80,-100,-84,-70,-84,-82,-90,-87,-100,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-86,-100,-100,-88,-80,-83,-88,-87,-82,-87,-84,-84,-89,-89,-83,-83,-84,-87,-90,-89,-88,-90,-88,-83,-89,-100,-100,-85,-83,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,320,7628764089850
-74,-89,-65,-67,-66,-74,-87,-74,-87,-60,-74,-64,-63,-77,-73,-64,-75,-63,-75,-74,-74,-25,-100,-84,-85,-85,-72,-90,-72,-71,-70,-71,-72,-81,-71,-69,-91,-71,-87,-72,-89,-100,-89,-79,-80,-81,-80,-88,-85,-58,-100,-84,-100,-84,-85,-87,-57,-88,-57,-100,-100,-82,-82,-79,-60,-60,-72,-100,-86,-100,-100,-80,-73,-73,-74,-100,-100,-72,-100,-100,-75,-72,-73,-79,-72,-92,-82,-79,-81,-82,-81,-100,-84,-72,-84,-80,-87,-79,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-86,-100,-100,-88,-84,-84,-85,-85,-80,-84,-85,-85,-88,-90,-79,-86,-84,-87,-91,-89,-88,-90,-88,-85,-89,-100,-100,-84,-85,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,320,7634654615316
-74,-89,-65,-67,-66,-74,-87,-74,-86,-54,-77,-61,-62,-77,-77,-59,-76,-60,-75,-77,-75,-25,-100,-85,-85,-84,-69,-89,-70,-75,-75,-76,-70,-81,-71,-70,-91,-69,-89,-68,-89,-100,-89,-75,-80,-80,-80,-88,-85,-56,-100,-84,-100,-84,-85,-87,-58,-88,-57,-100,-100,-80,-82,-79,-56,-56,-74,-100,-86,-100,-100,-80,-73,-73,-74,-100,-100,-72,-100,-100,-75,-73,-73,-79,-73,-92,-82,-79,-79,-79,-81,-100,-87,-72,-84,-77,-87,-79,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-86,-100,-100,-88,-87,-84,-85,-83,-79,-85,-84,-85,-89,-90,-79,-85,-84,-87,-90,-88,-88,-90,-88,-86,-89,-100,-100,-86,-85,-100,-100,-100,-79,-78,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,320,7640033908231
-74,-89,-67,-65,-66,-75,-88,-74,-86,-58,-77,-62,-61,-78,-78,-60,-75,-60,-74,-75,-74,-23,-100,-88,-87,-87,-73,-90,-72,-76,-76,-72,-73,-84,-71,-74,-91,-73,-88,-72,-92,-100,-90,-79,-80,-80,-80,-88,-84,-57,-100,-84,-100,-84,-85,-87,-56,-88,-55,-100,-100,-80,-81,-79,-57,-56,-73,-100,-86,-100,-100,-78,-73,-72,-74,-100,-100,-72,-100,-100,-75,-72,-75,-79,-74,-92,-85,-79,-79,-73,-85,-100,-91,-74,-86,-79,-87,-79,-100,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-86,-100,-100,-90,-87,-84,-86,-85,-79,-86,-84,-85,-89,-91,-79,-86,-84,-88,-90,-88,-88,-90,-88,-86,-88,-100,-100,-85,-86,-100,-89,-100,-79,-79,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,320,7645905259010
-71,-89,-70,-72,-70,-72,-88,-72,-86,-56,-74,-61,-62,-78,-77,-60,-74,-61,-73,-73,-72,-23,-100,-86,-84,-85,-73,-89,-74,-71,-71,-67,-74,-84,-73,-71,-91,-74,-89,-74,-88,-100,-90,-79,-79,-80,-80,-86,-86,-58,-100,-85,-100,-85,-85,-87,-58,-88,-57,-100,-100,-83,-81,-79,-55,-55,-71,-100,-86,-100,-100,-78,-71,-72,-71,-100,-100,-72,-100,-100,-71,-75,-75,-79,-76,-92,-87,-80,-79,-81,-85,-100,-91,-75,-85,-78,-87,-79,-100,-100,-82,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-86,-100,-100,-91,-83,-84,-86,-84,-77,-86,-83,-83,-90,-90,-76,-83,-84,-88,-90,-89,-88,-90,-88,-84,-90,-100,-100,-85,-86,-100,-89,-100,-77,-77,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,320,7651895340049
-72,-89,-70,-68,-70,-73,-87,-72,-86,-56,-77,-57,-63,-76,-76,-59,-73,-57,-73,-73,-73,-23,-100,-86,-87,-87,-73,-90,-72,-71,-69,-73,-72,-84,-71,-70,-92,-73,-89,-72,-88,-100,-90,-76,-79,-79,-80,-88,-85,-56,-100,-85,-100,-85,-85,-87,-57,-86,-57,-100,-100,-83,-81,-78,-55,-57,-85,-100,-92,-100,-100,-80,-71,-72,-74,-100,-100,-73,-100,-100,-71,-72,-71,-81,-71,-94,-82,-80,-79,-81,-84,-100,-91,-70,-85,-81,-86,-85,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-82,-100,-100,-91,-86,-86,-83,-82,-79,-83,-84,-84,-88,-90,-79,-83,-88,-88,-88,-88,-88,-91,-88,-85,-90,-100,-100,-85,-84,-100,-90,-100,-79,-78,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,320,7657911823641
-77,-89,-70,-68,-70,-78,-87,-72,-86,-65,-77,-68,-61,-76,-75,-67,-79,-68,-78,-78,-77,-25,-100,-87,-88,-88,-72,-88,-73,-71,-68,-70,-73,-85,-71,-70,-92,-74,-87,-72,-88,-100,-90,-74,-77,-79,-80,-88,-81,-58,-100,-82,-100,-82,-85,-87,-58,-86,-59,-100,-100,-79,-81,-78,-63,-65,-75,-100,-92,-100,-100,-80,-76,-75,-66,-100,-100,-67,-100,-100,-65,-77,-77,-78,-77,-94,-90,-83,-82,-83,-92,-100,-91,-76,-86,-75,-86,-85,-100,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-82,-100,-100,-88,-86,-86,-83,-82,-79,-83,-89,-84,-88,-90,-79,-87,-88,-86,-88,-88,-100,-91,-100,-88,-86,-100,-100,-85,-84,-100,-90,-100,-79,-79,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,298,7715097372629
-77,-89,-70,-68,-70,-78,-87,-72,-86,-61,-79,-66,-61,-77,-77,-67,-77,-64,-77,-76,-76,-26,-100,-81,-82,-82,-72,-86,-72,-73,-72,-74,-78,-85,-78,-79,-92,-73,-86,-71,-85,-100,-90,-74,-81,-82,-77,-88,-83,-57,-100,-82,-100,-82,-85,-87,-57,-86,-56,-100,-100,-81,-81,-78,-61,-61,-75,-100,-91,-100,-100,-80,-76,-75,-69,-100,-100,-68,-100,-100,-69,-75,-76,-78,-76,-94,-85,-81,-80,-81,-86,-100,-91,-76,-86,-78,-86,-85,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-87,-100,-100,-82,-100,-100,-85,-80,-83,-83,-82,-79,-83,-89,-89,-88,-90,-77,-89,-81,-84,-88,-88,-100,-91,-100,-88,-85,-100,-100,-89,-87,-100,-91,-100,-79,-78,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,298,7721128906064
-74,-89,-69,-70,-69,-75,-90,-73,-86,-62,-79,-67,-61,-79,-79,-67,-74,-67,-73,-73,-73,-25,-100,-82,-82,-82,-71,-89,-71,-76,-78,-78,-76,-91,-73,-72,-92,-72,-86,-72,-85,-100,-90,-70,-81,-82,-77,-88,-83,-59,-100,-82,-100,-82,-85,-92,-59,-86,-57,-100,-100,-81,-76,-79,-62,-62,-76,-100,-91,-100,-100,-78,-76,-75,-67,-100,-100,-68,-100,-100,-69,-78,-78,-78,-77,-94,-90,-82,-82,-83,-90,-100,-91,-79,-87,-81,-85,-85,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-87,-100,-100,-82,-100,-100,-86,-80,-80,-87,-87,-83,-87,-90,-90,-88,-90,-83,-89,-81,-85,-88,-88,-100,-91,-100,-89,-86,-100,-100,-89,-87,-100,-87,-100,-84,-82,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,298,7727134244916
-79,-89,-65,-64,-64,-78,-90,-78,-89,-57,-80,-69,-71,-76,-79,-68,-74,-69,-73,-73,-73,-27,-100,-81,-82,-82,-71,-92,-71,-75,-75,-75,-73,-91,-73,-71,-92,-91,-86,-72,-85,-100,-90,-79,-82,-82,-77,-88,-83,-57,-100,-80,-100,-82,-85,-91,-60,-86,-60,-100,-100,-81,-76,-79,-59,-57,-78,-100,-91,-93,-100,-78,-77,-76,-66,-100,-100,-63,-100,-100,-67,-77,-77,-78,-77,-94,-91,-82,-82,-83,-90,-100,-91,-78,-87,-76,-87,-85,-100,-100,-76,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-82,-100,-100,-87,-82,-82,-87,-87,-78,-87,-91,-89,-90,-90,-79,-89,-82,-87,-88,-90,-100,-91,-100,-90,-86,-100,-100,-89,-87,-100,-92,-100,-79,-79,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,298,7732894407727
-77,-89,-68,-68,-68,-78,-90,-78,-89,-61,-80,-66,-60,-78,-79,-65,-74,-65,-73,-74,-74,-26,-100,-86,-86,-85,-74,-87,-73,-72,-74,-74,-73,-81,-73,-75,-92,-75,-87,-74,-88,-100,-90,-84,-82,-82,-77,-90,-80,-57,-100,-80,-100,-80,-85,-90,-56,-91,-55,-100,-100,-81,-76,-79,-60,-61,-79,-100,-85,-93,-100,-78,-79,-79,-65,-100,-100,-66,-100,-100,-65,-80,-80,-78,-80,-94,-84,-82,-82,-83,-90,-100,-91,-80,-85,-77,-86,-85,-100,-100,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-82,-100,-100,-86,-82,-82,-87,-87,-78,-87,-91,-90,-92,-90,-78,-85,-82,-87,-88,-90,-100,-91,-100,-87,-87,-100,-100,-87,-87,-100,-92,-100,-78,-78,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,298,7738823262464
-78,-89,-63,-62,-64,-78,-87,-78,-89,-60,-80,-63,-60,-77,-76,-62,-74,-62,-74,-74,-73,-24,-100,-84,-85,-84,-71,-93,-72,-76,-74,-74,-73,-84,-73,-75,-92,-72,-87,-72,-88,-100,-90,-84,-82,-80,-77,-90,-83,-56,-100,-82,-100,-82,-85,-90,-55,-91,-54,-100,-100,-81,-82,-79,-57,-59,-77,-100,-85,-93,-100,-79,-76,-78,-66,-100,-100,-66,-100,-100,-65,-84,-84,-78,-84,-94,-87,-83,-82,-84,-90,-100,-91,-84,-86,-76,-82,-80,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-82,-100,-100,-87,-82,-82,-87,-87,-77,-87,-91,-90,-93,-93,-78,-87,-82,-87,-88,-90,-100,-91,-100,-87,-87,-100,-100,-87,-86,-100,-92,-100,-78,-78,-92,-88,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,298,7744862489024
-78,-89,-70,-71,-71,-78,-89,-78,-89,-58,-83,-68,-63,-71,-75,-67,-71,-68,-71,-71,-70,-23,-100,-84,-84,-83,-71,-89,-71,-73,-73,-73,-75,-83,-74,-77,-92,-72,-87,-71,-88,-100,-91,-71,-82,-80,-79,-90,-81,-58,-100,-80,-100,-81,-88,-91,-59,-91,-58,-100,-100,-84,-81,-82,-56,-59,-75,-91,-85,-91,-91,-81,-73,-75,-71,-100,-100,-71,-100,-100,-72,-85,-86,-78,-84,-94,-88,-79,-83,-81,-86,-100,-91,-84,-81,-77,-82,-80,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-82,-100,-100,-84,-82,-82,-87,-87,-82,-87,-87,-87,-93,-93,-83,-87,-82,-84,-88,-90,-100,-91,-100,-87,-83,-100,-100,-87,-88,-100,-88,-100,-82,-81,-92,-88,-88,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,254,7811781866655
-78,-100,-75,-71,-72,-78,-89,-78,-89,-62,-83,-73,-62,-74,-75,-71,-71,-71,-72,-70,-73,-25,-100,-83,-83,-84,-69,-91,-68,-71,-71,-72,-75,-80,-74,-81,-92,-69,-91,-68,-88,-100,-89,-75,-84,-86,-79,-90,-81,-55,-100,-80,-100,-80,-88,-90,-55,-91,-55,-100,-100,-84,-78,-75,-61,-62,-77,-91,-85,-90,-91,-74,-77,-75,-71,-100,-100,-71,-100,-100,-72,-85,-84,-78,-84,-94,-91,-81,-80,-81,-86,-100,-91,-84,-81,-80,-81,-80,-100,-100,-78,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-82,-100,-100,-84,-82,-82,-87,-87,-84,-87,-87,-88,-93,-93,-83,-87,-82,-84,-88,-90,-100,-91,-100,-88,-83,-100,-100,-88,-87,-100,-89,-100,-84,-83,-92,-88,-88,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,254,7817554290923
-77,-87,-72,-71,-73,-77,-89,-76,-90,-61,-76,-67,-59,-76,-76,-66,-74,-69,-73,-73,-73,-26,-100,-83,-83,-84,-68,-91,-69,-74,-76,-74,-80,-78,-80,-82,-92,-68,-91,-67,-88,-100,-89,-74,-84,-86,-79,-90,-80,-57,-100,-81,-100,-80,-88,-90,-56,-91,-57,-100,-100,-85,-77,-77,-61,-59,-73,-90,-88,-90,-91,-76,-77,-74,-71,-100,-100,-71,-100,-100,-72,-84,-86,-78,-85,-94,-90,-81,-80,-81,-89,-100,-100,-85,-84,-81,-80,-80,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-82,-100,-100,-83,-82,-81,-87,-87,-85,-87,-87,-88,-93,-93,-85,-87,-82,-83,-88,-90,-100,-91,-100,-88,-84,-100,-100,-88,-87,-100,-89,-100,-84,-84,-92,-88,-88,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,254,7823681584671
-77,-87,-73,-71,-73,-77,-89,-76,-90,-63,-76,-68,-59,-75,-75,-67,-72,-67,-72,-72,-71,-25,-100,-85,-85,-86,-70,-91,-70,-76,-77,-75,-78,-80,-82,-81,-92,-69,-91,-69,-88,-100,-87,-77,-84,-84,-79,-90,-81,-55,-100,-82,-100,-81,-88,-90,-58,-91,-55,-100,-100,-84,-77,-77,-61,-63,-75,-90,-88,-90,-91,-76,-75,-75,-71,-100,-100,-70,-100,-100,-68,-85,-85,-78,-85,-94,-90,-79,-79,-79,-89,-100,-100,-85,-85,-77,-80,-80,-100,-100,-80,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-82,-100,-100,-84,-80,-80,-87,-87,-85,-87,-88,-88,-93,-93,-86,-87,-80,-84,-88,-90,-100,-91,-100,-89,-82,-100,-100,-87,-87,-100,-89,-100,-85,-87,-92,-88,-88,-87,-90,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,254,7829680743471
